process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,750,1500,0.9967,analytic,analytic,0.9833,0.9924,0.9899,0.5615,0.3633,0.4412,0.7168
flow,2,2,150,0.0144,750,1500,0.9967,knn,knn,0.9598,0.9676,0.9721,0.2616,0.4291,0.3250,0.6463
flow,2,2,150,0.0144,750,1500,0.9967,altered_knn,altered_knn,0.9354,0.9458,0.9582,0.0810,0.2249,0.1192,0.5325
flow,2,2,150,0.0144,750,1500,0.9967,kernel,kernel,0.9665,0.9752,0.9743,0.4297,0.3702,0.3978,0.6865
flow,2,2,150,0.0144,750,1500,0.9967,linear,linear,0.6894,0.6911,0.8140,0.0264,0.5709,0.0504,0.3708
flow,2,2,150,0.0144,750,1500,0.9967,quadratic,quadratic,0.9806,0.9900,0.9878,0.4876,0.3391,0.4000,0.6950
flow,2,2,150,0.0144,750,1500,0.9967,polar2,polar,0.9831,0.9917,0.9897,0.5425,0.3979,0.4591,0.7254
flow,2,2,150,0.0144,750,1500,0.9967,polar3,polar,0.9826,0.9915,0.9897,0.5023,0.3737,0.4286,0.7100
flow,2,2,150,0.0144,750,1500,0.9967,polar8,polar,0.9826,0.9918,0.9895,0.5152,0.3529,0.4189,0.7054
flow,2,2,150,0.0144,750,1500,0.9967,mlp,mlp,0.9833,0.9922,0.9897,0.5677,0.3772,0.4532,0.7227
flow,2,4,150,0.0151,750,3000,0.9350,analytic,analytic,0.9721,0.9825,0.9802,0.4238,0.2947,0.3477,0.6651
flow,2,4,150,0.0151,750,3000,0.9350,knn,knn,0.9280,0.9369,0.9467,0.1459,0.3444,0.2049,0.5709
flow,2,4,150,0.0151,750,3000,0.9350,altered_knn,altered_knn,0.9218,0.9355,0.9313,0.0804,0.0298,0.0435,0.4895
flow,2,4,150,0.0151,750,3000,0.9350,kernel,kernel,0.9340,0.9433,0.9524,0.1456,0.3278,0.2016,0.5725
flow,2,4,150,0.0151,750,3000,0.9350,linear,linear,0.1782,0.1695,0.2520,0.0136,0.7483,0.0268,0.0981
flow,2,4,150,0.0151,750,3000,0.9350,quadratic,quadratic,0.9485,0.9580,0.9608,0.2433,0.3311,0.2805,0.6193
flow,2,4,150,0.0151,750,3000,0.9350,polar2,polar,0.9413,0.9508,0.9602,0.1414,0.3245,0.1970,0.5739
flow,2,4,150,0.0151,750,3000,0.9350,polar3,polar,0.9570,0.9662,0.9713,0.2122,0.3576,0.2663,0.6163
flow,2,4,150,0.0151,750,3000,0.9350,polar8,polar,0.9630,0.9718,0.9754,0.2617,0.3874,0.3124,0.6421
flow,2,4,150,0.0151,750,3000,0.9350,mlp,mlp,0.9697,0.9799,0.9787,0.3625,0.3013,0.3291,0.6545
flow,2,8,150,0.0299,750,6000,0.9052,analytic,analytic,0.8960,0.9173,0.9084,0.5487,0.2074,0.3010,0.6091
flow,2,8,150,0.0299,750,6000,0.9052,knn,knn,0.8609,0.8773,0.8880,0.1838,0.3294,0.2359,0.5566
flow,2,8,150,0.0299,750,6000,0.9052,altered_knn,altered_knn,0.8635,0.8890,0.8766,0.3281,0.0351,0.0634,0.4762
flow,2,8,150,0.0299,750,6000,0.9052,kernel,kernel,0.0299,0.0000,0.0000,0.0299,1.0000,0.0581,0.0290
flow,2,8,150,0.0299,750,6000,0.9052,linear,linear,0.0908,0.0690,0.1121,0.0258,0.7977,0.0500,0.0595
flow,2,8,150,0.0299,750,6000,0.9052,quadratic,quadratic,0.8494,0.8637,0.8852,0.1539,0.3863,0.2201,0.5419
flow,2,8,150,0.0299,750,6000,0.9052,polar2,polar,0.8375,0.8521,0.8713,0.1449,0.3629,0.2071,0.5296
flow,2,8,150,0.0299,750,6000,0.9052,polar3,polar,0.8697,0.8866,0.8946,0.1982,0.3227,0.2455,0.5661
flow,2,8,150,0.0299,750,6000,0.9052,polar8,polar,0.8921,0.9097,0.9097,0.3154,0.3227,0.3190,0.6144
flow,2,8,150,0.0299,750,6000,0.9052,mlp,mlp,0.8950,0.9157,0.9082,0.4586,0.2224,0.2995,0.6076
flow,2,16,150,0.0193,750,12000,0.9104,analytic,analytic,0.8773,0.8901,0.8856,0.4944,0.2306,0.3145,0.6023
flow,2,16,150,0.0193,750,12000,0.9104,knn,knn,0.8291,0.8378,0.8532,0.1403,0.3860,0.2058,0.5218
flow,2,16,150,0.0193,750,12000,0.9104,altered_knn,altered_knn,0.8056,0.8164,0.8522,0.0493,0.2565,0.0827,0.4496
flow,2,16,150,0.0193,750,12000,0.9104,kernel,kernel,0.0193,0.0000,0.0000,0.0193,1.0000,0.0379,0.0189
flow,2,16,150,0.0193,750,12000,0.9104,linear,linear,0.0250,0.0099,0.0193,0.0156,0.7953,0.0305,0.0202
flow,2,16,150,0.0193,750,12000,0.9104,quadratic,quadratic,0.7770,0.7823,0.8404,0.0634,0.5104,0.1127,0.4475
flow,2,16,150,0.0193,750,12000,0.9104,polar2,polar,0.8492,0.8589,0.8633,0.2430,0.3575,0.2893,0.5741
flow,2,16,150,0.0193,750,12000,0.9104,polar3,polar,0.8675,0.8778,0.8794,0.2860,0.3446,0.3126,0.5952
flow,2,16,150,0.0193,750,12000,0.9104,polar8,polar,0.8745,0.8856,0.8850,0.3352,0.3135,0.3240,0.6048
flow,2,16,150,0.0193,750,12000,0.9104,mlp,mlp,0.8663,0.8786,0.8762,0.3846,0.2461,0.3002,0.5894
flow,4,2,150,0.0192,750,1500,0.9967,analytic,analytic,0.9555,0.9668,0.9617,0.8156,0.3812,0.5196,0.7432
flow,4,2,150,0.0192,750,1500,0.9967,knn,knn,0.8551,0.8694,0.8624,0.7581,0.1227,0.2112,0.5403
flow,4,2,150,0.0192,750,1500,0.9967,altered_knn,altered_knn,0.8885,0.9020,0.9239,0.0592,0.2010,0.0914,0.4967
flow,4,2,150,0.0192,750,1500,0.9967,kernel,kernel,0.8674,0.8824,0.8747,0.9487,0.0966,0.1754,0.5289
flow,4,2,150,0.0192,750,1500,0.9967,linear,linear,0.6732,0.6778,0.8038,0.0256,0.4334,0.0484,0.3631
flow,4,2,150,0.0192,750,1500,0.9967,quadratic,quadratic,0.9512,0.9641,0.9578,0.8661,0.2872,0.4314,0.6977
flow,4,2,150,0.0192,750,1500,0.9967,polar2,polar,0.9538,0.9664,0.9607,0.7792,0.3133,0.4469,0.7066
flow,4,2,150,0.0192,750,1500,0.9967,polar3,polar,0.9539,0.9661,0.9609,0.7341,0.3316,0.4568,0.7115
flow,4,2,150,0.0192,750,1500,0.9967,polar8,polar,0.9544,0.9673,0.9626,0.5885,0.2950,0.3930,0.6802
flow,4,2,150,0.0192,750,1500,0.9967,mlp,mlp,0.9544,0.9665,0.9618,0.6632,0.3342,0.4444,0.7055
flow,4,4,150,0.0138,750,3000,0.9723,analytic,analytic,0.9214,0.9284,0.9268,0.5743,0.4203,0.4854,0.7069
flow,4,4,150,0.0138,750,3000,0.9723,knn,knn,0.7437,0.7511,0.7545,0.2111,0.2210,0.2159,0.4835
flow,4,4,150,0.0138,750,3000,0.9723,altered_knn,altered_knn,0.8201,0.8296,0.8487,0.0333,0.1341,0.0534,0.4415
flow,4,4,150,0.0138,750,3000,0.9723,kernel,kernel,0.7829,0.7907,0.7910,0.5727,0.2283,0.3264,0.5586
flow,4,4,150,0.0138,750,3000,0.9723,linear,linear,0.2243,0.2186,0.3074,0.0113,0.6341,0.0222,0.1204
flow,4,4,150,0.0138,750,3000,0.9723,quadratic,quadratic,0.8989,0.9070,0.9050,0.5394,0.3225,0.4036,0.6553
flow,4,4,150,0.0138,750,3000,0.9723,polar2,polar,0.9078,0.9148,0.9165,0.3130,0.4094,0.3548,0.6348
flow,4,4,150,0.0138,750,3000,0.9723,polar3,polar,0.9147,0.9214,0.9220,0.3793,0.4384,0.4067,0.6640
flow,4,4,150,0.0138,750,3000,0.9723,polar8,polar,0.9176,0.9247,0.9253,0.3758,0.4167,0.3952,0.6599
flow,4,4,150,0.0138,750,3000,0.9723,mlp,mlp,0.9185,0.9262,0.9265,0.3630,0.3696,0.3662,0.6462
flow,4,8,150,0.0158,750,6000,0.9615,analytic,analytic,0.9439,0.9541,0.9508,0.5275,0.3048,0.3863,0.6702
flow,4,8,150,0.0158,750,6000,0.9615,knn,knn,0.6964,0.7025,0.7250,0.0649,0.3143,0.1076,0.4051
flow,4,8,150,0.0158,750,6000,0.9615,altered_knn,altered_knn,0.7869,0.7948,0.8311,0.0455,0.2952,0.0788,0.4368
flow,4,8,150,0.0158,750,6000,0.9615,kernel,kernel,0.0158,0.0000,0.0000,0.0158,1.0000,0.0310,0.0155
flow,4,8,150,0.0158,750,6000,0.9615,linear,linear,0.1108,0.0998,0.1589,0.0141,0.8000,0.0277,0.0637
flow,4,8,150,0.0158,750,6000,0.9615,quadratic,quadratic,0.8905,0.9000,0.8998,0.3026,0.2921,0.2973,0.5986
flow,4,8,150,0.0158,750,6000,0.9615,polar2,polar,0.9119,0.9217,0.9239,0.2271,0.2984,0.2579,0.5898
flow,4,8,150,0.0158,750,6000,0.9615,polar3,polar,0.9310,0.9404,0.9421,0.2746,0.3460,0.3062,0.6233
flow,4,8,150,0.0158,750,6000,0.9615,polar8,polar,0.9352,0.9447,0.9452,0.3169,0.3460,0.3308,0.6377
flow,4,8,150,0.0158,750,6000,0.9615,mlp,mlp,0.9385,0.9483,0.9496,0.2784,0.3270,0.3007,0.6245
flow,4,16,150,0.0287,750,12000,0.9718,analytic,analytic,0.9005,0.9224,0.9132,0.4844,0.1620,0.2428,0.5826
flow,4,16,150,0.0287,750,12000,0.9718,knn,knn,0.6601,0.6699,0.6983,0.0872,0.3275,0.1378,0.4039
flow,4,16,150,0.0287,750,12000,0.9718,altered_knn,altered_knn,0.7768,0.7938,0.8101,0.0855,0.2021,0.1202,0.4570
flow,4,16,150,0.0287,750,12000,0.9718,kernel,kernel,0.0287,0.0000,0.0000,0.0287,1.0000,0.0558,0.0279
flow,4,16,150,0.0287,750,12000,0.9718,linear,linear,0.0606,0.0368,0.0705,0.0259,0.8659,0.0503,0.0436
flow,4,16,150,0.0287,750,12000,0.9718,quadratic,quadratic,0.8628,0.8794,0.8873,0.1879,0.3031,0.2320,0.5557
flow,4,16,150,0.0287,750,12000,0.9718,polar2,polar,0.8863,0.9046,0.9034,0.2898,0.2666,0.2777,0.5911
flow,4,16,150,0.0287,750,12000,0.9718,polar3,polar,0.8857,0.9044,0.9027,0.2908,0.2544,0.2714,0.5879
flow,4,16,150,0.0287,750,12000,0.9718,polar8,polar,0.8927,0.9122,0.9076,0.3445,0.2334,0.2783,0.5952
flow,4,16,150,0.0287,750,12000,0.9718,mlp,mlp,0.8953,0.9156,0.9099,0.3623,0.2108,0.2665,0.5910
flow,8,2,150,0.0150,750,1500,0.9960,analytic,analytic,0.9722,0.9805,0.9774,0.7386,0.4319,0.5451,0.7628
flow,8,2,150,0.0150,750,1500,0.9960,knn,knn,0.7687,0.7802,0.7740,0.6250,0.0166,0.0324,0.4063
flow,8,2,150,0.0150,750,1500,0.9960,altered_knn,altered_knn,0.8314,0.8396,0.8853,0.0381,0.2957,0.0675,0.4535
