process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0116,200,polar3,polar,16667,50002,0.9997,0.9872,0.9903,0.9925,0.5282,0.7274,0.6120,0.8011
ddim,2,2,150,0.0116,200,polar3_cal,polar,16667,50002,0.9997,0.9881,0.9914,0.9926,0.5853,0.7067,0.6403,0.8159
ddim,2,2,150,0.0116,200,polar8,polar,16667,50002,0.9997,0.9879,0.9910,0.9925,0.5769,0.7265,0.6431,0.8171
ddim,2,2,150,0.0116,200,polar8_cal,polar,16667,50002,0.9997,0.9883,0.9914,0.9926,0.6004,0.7231,0.6560,0.8237
ddim,2,2,150,0.0116,200,mlp,mlp,16667,50002,0.9997,0.9883,0.9914,0.9925,0.6065,0.7248,0.6604,0.8259
ddim,2,2,150,0.0116,200,mlp_cal,mlp,16667,50002,0.9997,0.9884,0.9915,0.9926,0.6098,0.7248,0.6624,0.8269
ddim,2,2,150,0.0116,200,knn,knn,33333,99998,0.9997,0.9881,0.9913,0.9928,0.5753,0.7188,0.6391,0.8152
ddim,2,2,150,0.0116,200,kernel,kernel,33333,99998,0.9997,0.9863,0.9891,0.9926,0.4692,0.7497,0.5772,0.7831
ddim,2,2,150,0.0116,200,altered_knn,altered_knn,33333,66660,0.9997,0.9814,0.9917,0.9900,0.1463,0.1026,0.1206,0.5562
ddim,2,2,150,0.0116,200,linear,linear,33333,99998,0.9997,0.6577,0.6588,0.7919,0.0193,0.5689,0.0373,0.3480
ddim,2,2,150,0.0116,200,linear_cal,linear,33333,99998,0.9997,0.9772,0.9856,0.9883,0.1848,0.2722,0.2201,0.6028
ddim,2,2,150,0.0116,200,quadratic,quadratic,33333,99998,0.9997,0.9813,0.9856,0.9884,0.4190,0.6166,0.4990,0.7423
ddim,2,2,150,0.0116,200,quadratic_cal,quadratic,33333,99998,0.9997,0.9838,0.9885,0.9896,0.4891,0.5878,0.5339,0.7612
ddim,2,2,150,0.0116,200,polar2,polar,33333,99998,0.9997,0.9871,0.9901,0.9922,0.5353,0.7334,0.6188,0.8044
ddim,2,2,150,0.0116,200,polar2_cal,polar,33333,99998,0.9997,0.9885,0.9918,0.9926,0.6222,0.7115,0.6639,0.8278
ddim,2,2,150,0.0116,200,polar3,polar,33333,99998,0.9997,0.9873,0.9903,0.9925,0.5332,0.7282,0.6156,0.8030
ddim,2,2,150,0.0116,200,polar3_cal,polar,33333,99998,0.9997,0.9881,0.9914,0.9926,0.5865,0.7072,0.6412,0.8163
ddim,2,2,150,0.0116,200,polar8,polar,33333,99998,0.9997,0.9879,0.9910,0.9925,0.5766,0.7274,0.6433,0.8171
ddim,2,2,150,0.0116,200,polar8_cal,polar,33333,99998,0.9997,0.9882,0.9913,0.9926,0.5941,0.7235,0.6525,0.8219
ddim,2,2,150,0.0116,200,mlp,mlp,33333,99998,0.9997,0.9883,0.9914,0.9926,0.6062,0.7252,0.6604,0.8259
ddim,2,2,150,0.0116,200,mlp_cal,mlp,33333,99998,0.9997,0.9883,0.9914,0.9926,0.6068,0.7248,0.6605,0.8260
ddim,2,4,150,0.0167,200,analytic,analytic,0,0,nan,0.9829,0.9908,0.9893,0.6234,0.5135,0.5631,0.7770
ddim,2,4,150,0.0167,200,analytic_T_train,analytic,0,0,nan,0.9818,0.9892,0.9889,0.5662,0.5450,0.5554,0.7723
ddim,2,4,150,0.0167,200,knn,knn,3333,19996,0.9995,0.9784,0.9844,0.9869,0.4805,0.6208,0.5417,0.7631
ddim,2,4,150,0.0167,200,kernel,kernel,3333,19996,0.9995,0.9798,0.9859,0.9879,0.4982,0.6178,0.5516,0.7687
ddim,2,4,150,0.0167,200,altered_knn,altered_knn,3333,13320,0.9995,0.9615,0.9711,0.9782,0.2108,0.3918,0.2741,0.6226
ddim,2,4,150,0.0167,200,linear,linear,3333,19996,0.9995,0.2520,0.2435,0.3311,0.0166,0.7497,0.0325,0.1380
ddim,2,4,150,0.0167,200,linear_cal,linear,3333,19996,0.9995,0.8954,0.9099,0.9077,0.0654,0.0426,0.0516,0.4807
ddim,2,4,150,0.0167,200,quadratic,quadratic,3333,19996,0.9995,0.9618,0.9710,0.9734,0.3270,0.4209,0.3681,0.6695
ddim,2,4,150,0.0167,200,quadratic_cal,quadratic,3333,19996,0.9995,0.9664,0.9767,0.9749,0.4707,0.3591,0.4074,0.6921
ddim,2,4,150,0.0167,200,polar2,polar,3333,19996,0.9995,0.9598,0.9673,0.9754,0.2593,0.5192,0.3459,0.6566
ddim,2,4,150,0.0167,200,polar2_cal,polar,3333,19996,0.9995,0.9697,0.9804,0.9785,0.4362,0.3393,0.3817,0.6811
ddim,2,4,150,0.0167,200,polar3,polar,3333,19996,0.9995,0.9784,0.9852,0.9873,0.4623,0.5800,0.5145,0.7498
ddim,2,4,150,0.0167,200,polar3_cal,polar,3333,19996,0.9995,0.9808,0.9898,0.9879,0.5875,0.4538,0.5121,0.7509
ddim,2,4,150,0.0167,200,polar8,polar,3333,19996,0.9995,0.9812,0.9881,0.9885,0.5473,0.5752,0.5609,0.7745
ddim,2,4,150,0.0167,200,polar8_cal,polar,3333,19996,0.9995,0.9824,0.9907,0.9888,0.6412,0.4940,0.5581,0.7744
ddim,2,4,150,0.0167,200,mlp,mlp,3333,19996,0.9995,0.9831,0.9911,0.9894,0.6364,0.5120,0.5674,0.7793
ddim,2,4,150,0.0167,200,mlp_cal,mlp,3333,19996,0.9995,0.9831,0.9910,0.9895,0.6302,0.5174,0.5682,0.7796
ddim,2,4,150,0.0167,200,knn,knn,8333,49996,0.9994,0.9823,0.9889,0.9893,0.5678,0.5947,0.5810,0.7849
ddim,2,4,150,0.0167,200,kernel,kernel,8333,49996,0.9994,0.9815,0.9880,0.9890,0.5355,0.6010,0.5664,0.7772
ddim,2,4,150,0.0167,200,altered_knn,altered_knn,8333,33320,0.9994,0.9621,0.9698,0.9799,0.2305,0.5120,0.3179,0.6438
ddim,2,4,150,0.0167,200,linear,linear,8333,49996,0.9994,0.2566,0.2482,0.3358,0.0167,0.7476,0.0326,0.1404
ddim,2,4,150,0.0167,200,linear_cal,linear,8333,49996,0.9994,0.8919,0.9064,0.9042,0.0633,0.0393,0.0485,0.4774
ddim,2,4,150,0.0167,200,quadratic,quadratic,8333,49996,0.9994,0.9616,0.9708,0.9730,0.3335,0.4185,0.3712,0.6710
ddim,2,4,150,0.0167,200,quadratic_cal,quadratic,8333,49996,0.9994,0.9657,0.9760,0.9741,0.4684,0.3594,0.4067,0.6913
ddim,2,4,150,0.0167,200,polar2,polar,8333,49996,0.9994,0.9615,0.9689,0.9765,0.2698,0.5228,0.3559,0.6624
ddim,2,4,150,0.0167,200,polar2_cal,polar,8333,49996,0.9994,0.9711,0.9817,0.9798,0.4451,0.3465,0.3897,0.6857
ddim,2,4,150,0.0167,200,polar3,polar,8333,49996,0.9994,0.9789,0.9856,0.9876,0.4730,0.5854,0.5232,0.7544
ddim,2,4,150,0.0167,200,polar3_cal,polar,8333,49996,0.9994,0.9813,0.9900,0.9883,0.5869,0.4685,0.5211,0.7555
ddim,2,4,150,0.0167,200,polar8,polar,8333,49996,0.9994,0.9817,0.9886,0.9888,0.5630,0.5770,0.5699,0.7793
ddim,2,4,150,0.0167,200,polar8_cal,polar,8333,49996,0.9994,0.9826,0.9909,0.9889,0.6484,0.4931,0.5602,0.7756
ddim,2,4,150,0.0167,200,mlp,mlp,8333,49996,0.9994,0.9831,0.9910,0.9894,0.6349,0.5129,0.5674,0.7792
ddim,2,4,150,0.0167,200,mlp_cal,mlp,8333,49996,0.9994,0.9830,0.9910,0.9894,0.6304,0.5144,0.5665,0.7787
ddim,2,4,150,0.0167,200,knn,knn,16667,100004,0.9993,0.9831,0.9902,0.9896,0.6043,0.5662,0.5846,0.7874
ddim,2,4,150,0.0167,200,kernel,kernel,16667,100004,0.9993,0.9824,0.9891,0.9894,0.5637,0.5866,0.5749,0.7820
ddim,2,4,150,0.0167,200,altered_knn,altered_knn,16667,66660,0.9993,0.9621,0.9696,0.9798,0.2325,0.5186,0.3211,0.6453
ddim,2,4,150,0.0167,200,linear,linear,16667,100004,0.9993,0.2566,0.2483,0.3367,0.0166,0.7443,0.0325,0.1404
ddim,2,4,150,0.0167,200,linear_cal,linear,16667,100004,0.9993,0.8919,0.9064,0.9042,0.0624,0.0390,0.0480,0.4772
ddim,2,4,150,0.0167,200,quadratic,quadratic,16667,100004,0.9993,0.9616,0.9708,0.9729,0.3365,0.4170,0.3724,0.6716
ddim,2,4,150,0.0167,200,quadratic_cal,quadratic,16667,100004,0.9993,0.9655,0.9758,0.9740,0.4680,0.3591,0.4064,0.6911
ddim,2,4,150,0.0167,200,polar2,polar,16667,100004,0.9993,0.9624,0.9699,0.9771,0.2754,0.5219,0.3605,0.6652
ddim,2,4,150,0.0167,200,polar2_cal,polar,16667,100004,0.9993,0.9716,0.9821,0.9804,0.4430,0.3492,0.3905,0.6863
ddim,2,4,150,0.0167,200,polar3,polar,16667,100004,0.9993,0.9790,0.9858,0.9877,0.4677,0.5770,0.5166,0.7512
ddim,2,4,150,0.0167,200,polar3_cal,polar,16667,100004,0.9993,0.9813,0.9900,0.9884,0.5745,0.4658,0.5145,0.7522
ddim,2,4,150,0.0167,200,polar8,polar,16667,100004,0.9993,0.9812,0.9881,0.9886,0.5456,0.5737,0.5593,0.7737
ddim,2,4,150,0.0167,200,polar8_cal,polar,16667,100004,0.9993,0.9822,0.9906,0.9887,0.6287,0.4913,0.5516,0.7711
ddim,2,4,150,0.0167,200,mlp,mlp,16667,100004,0.9993,0.9831,0.9910,0.9895,0.6322,0.5138,0.5669,0.7790
ddim,2,4,150,0.0167,200,mlp_cal,mlp,16667,100004,0.9993,0.9831,0.9910,0.9895,0.6322,0.5138,0.5669,0.7790
ddim,2,8,150,0.0180,200,analytic,analytic,0,0,nan,0.9720,0.9824,0.9804,0.5200,0.4079,0.4572,0.7198
ddim,2,8,150,0.0180,200,analytic_T_train,analytic,0,0,nan,0.9709,0.9807,0.9800,0.4711,0.4368,0.4533,0.7170
ddim,2,8,150,0.0180,200,knn,knn,1667,20008,0.9994,0.9569,0.9653,0.9700,0.3242,0.4982,0.3928,0.6790
ddim,2,8,150,0.0180,200,kernel,kernel,1667,20008,0.9994,0.9633,0.9715,0.9755,0.3574,0.5188,0.4232,0.6973
ddim,2,8,150,0.0180,200,altered_knn,altered_knn,1667,13320,0.9994,0.9354,0.9483,0.9552,0.1313,0.2362,0.1687,0.5585
ddim,2,8,150,0.0180,200,linear,linear,1667,20008,0.9994,0.1282,0.1157,0.1740,0.0168,0.8122,0.0329,0.0743
ddim,2,8,150,0.0180,200,linear_cal,linear,1667,20008,0.9994,0.8014,0.8158,0.8144,0.0290,0.0200,0.0237,0.4197
ddim,2,8,150,0.0180,200,quadratic,quadratic,1667,20008,0.9994,0.9013,0.9095,0.9312,0.1288,0.4540,0.2006,0.5551
ddim,2,8,150,0.0180,200,quadratic_cal,quadratic,1667,20008,0.9994,0.9318,0.9441,0.9409,0.4444,0.2642,0.3314,0.6377
ddim,2,8,150,0.0180,200,polar2,polar,1667,20008,0.9994,0.8970,0.9050,0.9238,0.1390,0.4612,0.2137,0.5593
ddim,2,8,150,0.0180,200,polar2_cal,polar,1667,20008,0.9994,0.9175,0.9295,0.9270,0.3711,0.2587,0.3048,0.6172
ddim,2,8,150,0.0180,200,polar3,polar,1667,20008,0.9994,0.9366,0.9446,0.9561,0.2125,0.4968,0.2977,0.6212
ddim,2,8,150,0.0180,200,polar3_cal,polar,1667,20008,0.9994,0.9487,0.9603,0.9577,0.4478,0.3181,0.3720,0.6661
ddim,2,8,150,0.0180,200,polar8,polar,1667,20008,0.9994,0.9669,0.9758,0.9781,0.3836,0.4849,0.4283,0.7021
ddim,2,8,150,0.0180,200,polar8_cal,polar,1667,20008,0.9994,0.9693,0.9799,0.9783,0.4702,0.3907,0.4268,0.7033
ddim,2,8,150,0.0180,200,mlp,mlp,1667,20008,0.9994,0.9718,0.9821,0.9805,0.5027,0.4096,0.4514,0.7168
ddim,2,8,150,0.0180,200,mlp_cal,mlp,1667,20008,0.9994,0.9720,0.9824,0.9804,0.5137,0.4018,0.4509,0.7166
ddim,2,8,150,0.0180,200,knn,knn,4167,50008,0.9993,0.9666,0.9749,0.9778,0.3897,0.5165,0.4443,0.7096
ddim,2,8,150,0.0180,200,kernel,kernel,4167,50008,0.9993,0.9681,0.9764,0.9789,0.4066,0.5196,0.4562,0.7163
ddim,2,8,150,0.0180,200,altered_knn,altered_knn,4167,33320,0.9993,0.9467,0.9566,0.9686,0.1726,0.4082,0.2426,0.5996
ddim,2,8,150,0.0180,200,linear,linear,4167,50008,0.9993,0.1318,0.1194,0.1789,0.0168,0.8080,0.0329,0.0762
ddim,2,8,150,0.0180,200,linear_cal,linear,4167,50008,0.9993,0.8081,0.8226,0.8220,0.0289,0.0194,0.0233,0.4229
ddim,2,8,150,0.0180,200,quadratic,quadratic,4167,50008,0.9993,0.9035,0.9118,0.9336,0.1278,0.4496,0.1990,0.5554
ddim,2,8,150,0.0180,200,quadratic_cal,quadratic,4167,50008,0.9993,0.9344,0.9466,0.9436,0.4372,0.2681,0.3324,0.6395
ddim,2,8,150,0.0180,200,polar2,polar,4167,50008,0.9993,0.9003,0.9082,0.9268,0.1436,0.4693,0.2199,0.5640
ddim,2,8,150,0.0180,200,polar2_cal,polar,4167,50008,0.9993,0.9215,0.9335,0.9308,0.4001,0.2648,0.3187,0.6261
ddim,2,8,150,0.0180,200,polar3,polar,4167,50008,0.9993,0.9378,0.9457,0.9572,0.2165,0.5074,0.3034,0.6246
ddim,2,8,150,0.0180,200,polar3_cal,polar,4167,50008,0.9993,0.9498,0.9614,0.9588,0.4541,0.3162,0.3728,0.6671
ddim,2,8,150,0.0180,200,polar8,polar,4167,50008,0.9993,0.9664,0.9752,0.9776,0.3819,0.4851,0.4274,0.7013
ddim,2,8,150,0.0180,200,polar8_cal,polar,4167,50008,0.9993,0.9689,0.9798,0.9777,0.4882,0.3734,0.4232,0.7015
ddim,2,8,150,0.0180,200,mlp,mlp,4167,50008,0.9993,0.9717,0.9820,0.9804,0.5007,0.4084,0.4499,0.7160
ddim,2,8,150,0.0180,200,mlp_cal,mlp,4167,50008,0.9993,0.9717,0.9820,0.9804,0.5009,0.4082,0.4498,0.7159
ddim,2,8,150,0.0180,200,knn,knn,8333,99992,0.9993,0.9697,0.9785,0.9798,0.4247,0.4851,0.4529,0.7157
ddim,2,8,150,0.0180,200,kernel,kernel,8333,99992,0.9993,0.9694,0.9781,0.9796,0.4215,0.4918,0.4540,0.7161
ddim,2,8,150,0.0180,200,altered_knn,altered_knn,8333,66640,0.9993,0.9491,0.9584,0.9710,0.1829,0.4435,0.2590,0.6087
ddim,2,8,150,0.0180,200,linear,linear,8333,99992,0.9993,0.1334,0.1211,0.1806,0.0168,0.8077,0.0330,0.0770
ddim,2,8,150,0.0180,200,linear_cal,linear,8333,99992,0.9993,0.8039,0.8184,0.8171,0.0241,0.0156,0.0189,0.4186
ddim,2,8,150,0.0180,200,quadratic,quadratic,8333,99992,0.9993,0.9032,0.9115,0.9332,0.1281,0.4493,0.1994,0.5555
ddim,2,8,150,0.0180,200,quadratic_cal,quadratic,8333,99992,0.9993,0.9335,0.9457,0.9426,0.4378,0.2659,0.3309,0.6383
ddim,2,8,150,0.0180,200,polar2,polar,8333,99992,0.9993,0.9004,0.9085,0.9266,0.1429,0.4587,0.2179,0.5632
ddim,2,8,150,0.0180,200,polar2_cal,polar,8333,99992,0.9993,0.9222,0.9343,0.9312,0.4336,0.2615,0.3262,0.6303
ddim,2,8,150,0.0180,200,polar3,polar,8333,99992,0.9993,0.9384,0.9466,0.9577,0.2140,0.4904,0.2979,0.6223
ddim,2,8,150,0.0180,200,polar3_cal,polar,8333,99992,0.9993,0.9503,0.9618,0.9593,0.4490,0.3204,0.3739,0.6679
ddim,2,8,150,0.0180,200,polar8,polar,8333,99992,0.9993,0.9665,0.9753,0.9777,0.3838,0.4846,0.4283,0.7018
ddim,2,8,150,0.0180,200,polar8_cal,polar,8333,99992,0.9993,0.9688,0.9798,0.9777,0.4836,0.3687,0.4184,0.6991
ddim,2,8,150,0.0180,200,mlp,mlp,8333,99992,0.9993,0.9718,0.9821,0.9804,0.5036,0.4082,0.4509,0.7165
ddim,2,8,150,0.0180,200,mlp_cal,mlp,8333,99992,0.9993,0.9718,0.9822,0.9804,0.5068,0.4040,0.4496,0.7159
ddim,2,16,150,0.0158,200,analytic,analytic,0,0,nan,0.9615,0.9715,0.9698,0.4302,0.3354,0.3770,0.6742
ddim,2,16,150,0.0158,200,analytic_T_train,analytic,0,0,nan,0.9607,0.9703,0.9696,0.3954,0.3611,0.3774,0.6739
ddim,2,16,150,0.0158,200,knn,knn,833,19984,0.9993,0.9343,0.9423,0.9491,0.2289,0.4348,0.2999,0.6211
ddim,2,16,150,0.0158,200,kernel,kernel,833,19984,0.9993,0.9460,0.9536,0.9604,0.2523,0.4744,0.3294,0.6415
ddim,2,16,150,0.0158,200,altered_knn,altered_knn,833,13280,0.9993,0.8842,0.8954,0.9100,0.0607,0.1832,0.0912,0.4933
ddim,2,16,150,0.0158,200,linear,linear,833,19984,0.9993,0.0759,0.0650,0.1174,0.0130,0.7566,0.0255,0.0452
ddim,2,16,150,0.0158,200,linear_cal,linear,833,19984,0.9993,0.6170,0.6246,0.5977,0.1938,0.1434,0.1648,0.3947
ddim,2,16,150,0.0158,200,quadratic,quadratic,833,19984,0.9993,0.8374,0.8432,0.8855,0.0687,0.4804,0.1202,0.4817
ddim,2,16,150,0.0158,200,quadratic_cal,quadratic,833,19984,0.9993,0.9007,0.9108,0.9084,0.3780,0.2715,0.3160,0.6134
ddim,2,16,150,0.0158,200,polar2,polar,833,19984,0.9993,0.9259,0.9341,0.9396,0.2397,0.4146,0.3037,0.6189
ddim,2,16,150,0.0158,200,polar2_cal,polar,833,19984,0.9993,0.9326,0.9429,0.9417,0.3471,0.2908,0.3165,0.6297
ddim,2,16,150,0.0158,200,polar3,polar,833,19984,0.9993,0.9496,0.9579,0.9619,0.2871,0.4351,0.3460,0.6519
ddim,2,16,150,0.0158,200,polar3_cal,polar,833,19984,0.9993,0.9540,0.9639,0.9629,0.3849,0.3345,0.3579,0.6609
ddim,2,16,150,0.0158,200,polar8,polar,833,19984,0.9993,0.9590,0.9679,0.9692,0.3471,0.4038,0.3733,0.6706
ddim,2,16,150,0.0158,200,polar8_cal,polar,833,19984,0.9993,0.9608,0.9709,0.9693,0.4216,0.3342,0.3728,0.6719
ddim,2,16,150,0.0158,200,mlp,mlp,833,19984,0.9993,0.9610,0.9707,0.9698,0.3985,0.3541,0.3750,0.6728
ddim,2,16,150,0.0158,200,mlp_cal,mlp,833,19984,0.9993,0.9614,0.9715,0.9699,0.4229,0.3367,0.3749,0.6732
ddim,2,16,150,0.0158,200,knn,knn,2083,50000,0.9994,0.9503,0.9583,0.9633,0.2728,0.4491,0.3394,0.6489
ddim,2,16,150,0.0158,200,kernel,kernel,2083,50000,0.9994,0.9545,0.9627,0.9667,0.2925,0.4453,0.3531,0.6579
ddim,2,16,150,0.0158,200,altered_knn,altered_knn,2083,33280,0.9994,0.8773,0.8878,0.9053,0.0622,0.2190,0.0969,0.4924
ddim,2,16,150,0.0158,200,linear,linear,2083,50000,0.9994,0.0803,0.0695,0.1256,0.0129,0.7513,0.0254,0.0475
ddim,2,16,150,0.0158,200,linear_cal,linear,2083,50000,0.9994,0.6185,0.6259,0.6013,0.1964,0.1557,0.1737,0.3998
ddim,2,16,150,0.0158,200,quadratic,quadratic,2083,50000,0.9994,0.8391,0.8448,0.8874,0.0690,0.4832,0.1207,0.4828
ddim,2,16,150,0.0158,200,quadratic_cal,quadratic,2083,50000,0.9994,0.9022,0.9124,0.9098,0.3992,0.2693,0.3216,0.6170
ddim,2,16,150,0.0158,200,polar2,polar,2083,50000,0.9994,0.9268,0.9350,0.9405,0.2400,0.4158,0.3044,0.6197
ddim,2,16,150,0.0158,200,polar2_cal,polar,2083,50000,0.9994,0.9337,0.9440,0.9427,0.3575,0.2978,0.3249,0.6344
ddim,2,16,150,0.0158,200,polar3,polar,2083,50000,0.9994,0.9501,0.9581,0.9625,0.2873,0.4497,0.3506,0.6544
ddim,2,16,150,0.0158,200,polar3_cal,polar,2083,50000,0.9994,0.9555,0.9658,0.9640,0.4121,0.3168,0.3582,0.6620
ddim,2,16,150,0.0158,200,polar8,polar,2083,50000,0.9994,0.9592,0.9681,0.9693,0.3529,0.4070,0.3780,0.6731
ddim,2,16,150,0.0158,200,polar8_cal,polar,2083,50000,0.9994,0.9609,0.9711,0.9693,0.4253,0.3288,0.3709,0.6710
ddim,2,16,150,0.0158,200,mlp,mlp,2083,50000,0.9994,0.9609,0.9707,0.9699,0.3920,0.3494,0.3695,0.6701
ddim,2,16,150,0.0158,200,mlp_cal,mlp,2083,50000,0.9994,0.9615,0.9716,0.9699,0.4239,0.3313,0.3719,0.6718
ddim,2,16,150,0.0158,200,knn,knn,4167,100016,0.9992,0.9564,0.9648,0.9678,0.3129,0.4329,0.3633,0.6640
ddim,2,16,150,0.0158,200,kernel,kernel,4167,100016,0.9992,0.9572,0.9659,0.9687,0.3075,0.4187,0.3546,0.6602
ddim,2,16,150,0.0158,200,altered_knn,altered_knn,4167,66640,0.9992,0.8501,0.8625,0.8635,0.0625,0.0788,0.0697,0.4661
ddim,2,16,150,0.0158,200,linear,linear,4167,100016,0.9992,0.0814,0.0707,0.1283,0.0129,0.7487,0.0253,0.0480
ddim,2,16,150,0.0158,200,linear_cal,linear,4167,100016,0.9992,0.6243,0.6318,0.6067,0.1941,0.1532,0.1712,0.4015
ddim,2,16,150,0.0158,200,quadratic,quadratic,4167,100016,0.9992,0.8414,0.8471,0.8896,0.0693,0.4835,0.1212,0.4842
ddim,2,16,150,0.0158,200,quadratic_cal,quadratic,4167,100016,0.9992,0.9042,0.9143,0.9119,0.3879,0.2709,0.3190,0.6167
ddim,2,16,150,0.0158,200,polar2,polar,4167,100016,0.9992,0.9260,0.9343,0.9393,0.2439,0.4057,0.3047,0.6195
ddim,2,16,150,0.0158,200,polar2_cal,polar,4167,100016,0.9992,0.9327,0.9429,0.9415,0.3577,0.2959,0.3239,0.6334
ddim,2,16,150,0.0158,200,polar3,polar,4167,100016,0.9992,0.9498,0.9578,0.9620,0.2924,0.4509,0.3547,0.6563
ddim,2,16,150,0.0158,200,polar3_cal,polar,4167,100016,0.9992,0.9548,0.9649,0.9634,0.4038,0.3263,0.3609,0.6629
ddim,2,16,150,0.0158,200,polar8,polar,4167,100016,0.9992,0.9592,0.9681,0.9692,0.3542,0.4070,0.3787,0.6734
ddim,2,16,150,0.0158,200,polar8_cal,polar,4167,100016,0.9992,0.9607,0.9708,0.9692,0.4208,0.3345,0.3727,0.6718
ddim,2,16,150,0.0158,200,mlp,mlp,4167,100016,0.9992,0.9608,0.9707,0.9698,0.3907,0.3491,0.3687,0.6697
ddim,2,16,150,0.0158,200,mlp_cal,mlp,4167,100016,0.9992,0.9612,0.9712,0.9699,0.4076,0.3392,0.3703,0.6707
ddim,4,2,150,0.0128,200,analytic,analytic,0,0,nan,0.9875,0.9901,0.9913,0.6632,0.7928,0.7222,0.8562
ddim,4,2,150,0.0128,200,analytic_T_train,analytic,0,0,nan,0.9852,0.9873,0.9902,0.5669,0.8228,0.6713,0.8293
ddim,4,2,150,0.0128,200,knn,knn,6667,20002,0.9998,0.9404,0.9473,0.9451,0.6448,0.4100,0.5013,0.7243
ddim,4,2,150,0.0128,200,kernel,kernel,6667,20002,0.9998,0.9596,0.9654,0.9631,0.8121,0.5183,0.6328,0.7991
