sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
rk45,2,2,3,0.0106,0.0004,knn,knn,2000,6000,0.9841,0.0012,0.9867,0.0011,0.9908,0.0007,0.4058,0.0256,0.7415,0.0168,0.5243,0.0255,0.7555,0.0133
rk45,2,2,3,0.0106,0.0004,altered_knn,altered_knn,2000,4000,0.9679,0.0088,0.9760,0.0098,0.9820,0.0041,0.0963,0.0086,0.2066,0.1029,0.1236,0.0189,0.5498,0.0048
rk45,2,2,3,0.0106,0.0004,quadratic,quadratic,2000,6000,0.9780,0.0008,0.9822,0.0005,0.9815,0.0004,0.5752,0.0249,0.5830,0.0189,0.5790,0.0209,0.7806,0.0107
rk45,2,2,3,0.0106,0.0004,polar3,polar,2000,6000,0.9941,0.0009,0.9951,0.0005,0.9967,0.0007,0.6736,0.0160,0.9003,0.0358,0.7703,0.0193,0.8827,0.0099
rk45,2,2,3,0.0106,0.0004,knn,knn,5000,15000,0.9905,0.0006,0.9925,0.0005,0.9948,0.0003,0.5477,0.0294,0.8085,0.0174,0.6526,0.0241,0.8226,0.0123
rk45,2,2,3,0.0106,0.0004,altered_knn,altered_knn,5000,10000,0.9723,0.0032,0.9798,0.0039,0.9854,0.0014,0.1279,0.0184,0.2673,0.0388,0.1709,0.0145,0.5754,0.0082
rk45,2,2,3,0.0106,0.0004,quadratic,quadratic,5000,15000,0.9793,0.0012,0.9836,0.0009,0.9829,0.0009,0.5730,0.0145,0.5751,0.0190,0.5740,0.0157,0.7788,0.0083
rk45,2,2,3,0.0106,0.0004,polar3,polar,5000,15000,0.9941,0.0009,0.9951,0.0004,0.9967,0.0007,0.6738,0.0156,0.8999,0.0406,0.7702,0.0200,0.8827,0.0102
rk45,2,2,3,0.0106,0.0004,knn,knn,10000,30000,0.9936,0.0006,0.9951,0.0004,0.9964,0.0006,0.6648,0.0154,0.8496,0.0196,0.7458,0.0147,0.8705,0.0075
rk45,2,2,3,0.0106,0.0004,altered_knn,altered_knn,10000,20000,0.9783,0.0031,0.9861,0.0037,0.9886,0.0014,0.1640,0.0207,0.2450,0.0460,0.1931,0.0138,0.5896,0.0070
rk45,2,2,3,0.0106,0.0004,quadratic,quadratic,10000,30000,0.9799,0.0012,0.9841,0.0008,0.9834,0.0009,0.5760,0.0185,0.5816,0.0237,0.5787,0.0206,0.7814,0.0107
rk45,2,2,3,0.0106,0.0004,polar3,polar,10000,30000,0.9941,0.0010,0.9951,0.0006,0.9967,0.0008,0.6759,0.0165,0.9023,0.0378,0.7727,0.0229,0.8839,0.0117
rk45,2,2,3,0.0106,0.0004,knn,knn,15000,45000,0.9947,0.0008,0.9961,0.0004,0.9970,0.0006,0.7155,0.0094,0.8599,0.0289,0.7810,0.0170,0.8886,0.0087
rk45,2,2,3,0.0106,0.0004,altered_knn,altered_knn,15000,30000,0.9810,0.0023,0.9890,0.0031,0.9900,0.0009,0.1914,0.0294,0.2291,0.0489,0.2027,0.0109,0.5959,0.0048
rk45,2,2,3,0.0106,0.0004,quadratic,quadratic,15000,45000,0.9791,0.0013,0.9834,0.0009,0.9827,0.0009,0.5770,0.0220,0.5819,0.0244,0.5794,0.0226,0.7814,0.0117
rk45,2,2,3,0.0106,0.0004,polar3,polar,15000,45000,0.9941,0.0010,0.9951,0.0005,0.9967,0.0007,0.6729,0.0170,0.9035,0.0371,0.7712,0.0223,0.8831,0.0114
rk45,2,2,3,0.0106,0.0004,knn,knn,20000,60000,0.9952,0.0009,0.9966,0.0006,0.9973,0.0007,0.7465,0.0155,0.8649,0.0266,0.8013,0.0196,0.8990,0.0101
rk45,2,2,3,0.0106,0.0004,altered_knn,altered_knn,20000,40000,0.9841,0.0014,0.9925,0.0024,0.9916,0.0005,0.2413,0.0409,0.2030,0.0608,0.2098,0.0310,0.6011,0.0145
rk45,2,2,3,0.0106,0.0004,quadratic,quadratic,20000,60000,0.9786,0.0012,0.9829,0.0008,0.9822,0.0009,0.5763,0.0215,0.5793,0.0232,0.5778,0.0215,0.7803,0.0111
rk45,2,2,3,0.0106,0.0004,polar3,polar,20000,60000,0.9941,0.0010,0.9951,0.0006,0.9967,0.0008,0.6743,0.0184,0.9019,0.0368,0.7715,0.0235,0.8833,0.0121
rk45,2,4,3,0.0114,0.0005,knn,knn,2000,12000,0.9757,0.0016,0.9786,0.0014,0.9851,0.0010,0.3066,0.0145,0.7209,0.0114,0.4301,0.0157,0.7044,0.0084
rk45,2,4,3,0.0114,0.0005,altered_knn,altered_knn,2000,8000,0.9569,0.0105,0.9636,0.0108,0.9740,0.0064,0.1235,0.0189,0.3754,0.0410,0.1836,0.0177,0.5736,0.0142
rk45,2,4,3,0.0114,0.0005,quadratic,quadratic,2000,12000,0.9300,0.0119,0.9359,0.0122,0.9357,0.0129,0.2544,0.0554,0.4196,0.0750,0.3082,0.0341,0.6220,0.0230
rk45,2,4,3,0.0114,0.0005,polar3,polar,2000,12000,0.9806,0.0022,0.9832,0.0022,0.9881,0.0016,0.3676,0.0147,0.7516,0.0049,0.4935,0.0128,0.7384,0.0075
rk45,2,4,3,0.0114,0.0005,knn,knn,5000,30000,0.9845,0.0006,0.9871,0.0006,0.9905,0.0007,0.4264,0.0076,0.7576,0.0173,0.5454,0.0022,0.7663,0.0011
rk45,2,4,3,0.0114,0.0005,altered_knn,altered_knn,5000,20000,0.9694,0.0080,0.9763,0.0093,0.9822,0.0040,0.1727,0.0237,0.3621,0.1317,0.2185,0.0221,0.5974,0.0085
rk45,2,4,3,0.0114,0.0005,quadratic,quadratic,5000,30000,0.9293,0.0118,0.9351,0.0121,0.9347,0.0127,0.2539,0.0566,0.4183,0.0737,0.3080,0.0364,0.6216,0.0240
rk45,2,4,3,0.0114,0.0005,polar3,polar,5000,30000,0.9806,0.0023,0.9832,0.0022,0.9880,0.0016,0.3657,0.0152,0.7474,0.0060,0.4909,0.0141,0.7371,0.0080
rk45,2,4,3,0.0114,0.0005,knn,knn,10000,60000,0.9880,0.0005,0.9908,0.0003,0.9925,0.0008,0.5099,0.0077,0.7365,0.0245,0.6024,0.0112,0.7966,0.0056
rk45,2,4,3,0.0114,0.0005,altered_knn,altered_knn,10000,40000,0.9795,0.0030,0.9874,0.0034,0.9878,0.0017,0.2353,0.0171,0.2868,0.0609,0.2542,0.0165,0.6208,0.0069
rk45,2,4,3,0.0114,0.0005,quadratic,quadratic,10000,60000,0.9291,0.0117,0.9350,0.0120,0.9344,0.0129,0.2585,0.0549,0.4182,0.0731,0.3115,0.0342,0.6232,0.0230
rk45,2,4,3,0.0114,0.0005,polar3,polar,10000,60000,0.9808,0.0022,0.9835,0.0021,0.9882,0.0015,0.3667,0.0172,0.7468,0.0040,0.4917,0.0161,0.7376,0.0091
