sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,0.0144,polar3,polar,100000,300000,0.9833,0.9918,0.9901,0.5294,0.4048,0.4588,0.7253
flow,2,4,0.0150,knn,knn,2000,12000,0.9494,0.9581,0.9647,0.2047,0.3800,0.2660,0.6121
flow,2,4,0.0150,altered_knn,altered_knn,2000,8000,0.9458,0.9595,0.9575,0.0694,0.0500,0.0581,0.5088
flow,2,4,0.0150,polar3,polar,2000,12000,0.9523,0.9603,0.9648,0.2692,0.4333,0.3321,0.6462
flow,2,4,0.0150,knn,knn,5000,30000,0.9526,0.9616,0.9652,0.2500,0.3633,0.2962,0.6289
flow,2,4,0.0150,altered_knn,altered_knn,5000,20000,0.9445,0.9563,0.9625,0.0944,0.1700,0.1214,0.5389
flow,2,4,0.0150,polar3,polar,5000,30000,0.9518,0.9600,0.9642,0.2682,0.4167,0.3264,0.6432
flow,2,4,0.0150,knn,knn,10000,60000,0.9549,0.9642,0.9654,0.3012,0.3433,0.3209,0.6425
flow,2,4,0.0150,altered_knn,altered_knn,10000,40000,0.9475,0.9602,0.9633,0.0861,0.1200,0.1003,0.5302
flow,2,4,0.0150,polar3,polar,10000,60000,0.9509,0.9590,0.9639,0.2550,0.4233,0.3183,0.6386
flow,2,4,0.0150,knn,knn,20000,120000,0.9552,0.9647,0.9650,0.3247,0.3333,0.3289,0.6468
flow,2,4,0.0150,altered_knn,altered_knn,20000,80000,0.9526,0.9661,0.9635,0.1058,0.0667,0.0818,0.5240
flow,2,4,0.0150,polar3,polar,20000,120000,0.9523,0.9606,0.9642,0.2725,0.4033,0.3253,0.6429
flow,2,4,0.0150,knn,knn,50000,300000,0.9568,0.9665,0.9652,0.3942,0.3167,0.3512,0.6589
flow,2,4,0.0150,altered_knn,altered_knn,50000,200000,0.9524,0.9657,0.9637,0.1121,0.0800,0.0934,0.5295
flow,2,4,0.0150,polar3,polar,50000,300000,0.9521,0.9607,0.9643,0.2652,0.3933,0.3168,0.6387
flow,2,4,0.0150,knn,knn,100000,600000,0.9575,0.9670,0.9653,0.4410,0.3367,0.3819,0.6744
flow,2,4,0.0150,altered_knn,altered_knn,100000,400000,0.9539,0.9678,0.9637,0.1016,0.0433,0.0607,0.5143
flow,2,4,0.0150,polar3,polar,100000,600000,0.9539,0.9623,0.9651,0.2958,0.4033,0.3413,0.6518
flow,2,8,0.0268,knn,knn,2000,24000,0.8776,0.8966,0.8984,0.1596,0.1884,0.1728,0.5347
flow,2,8,0.0268,altered_knn,altered_knn,2000,16000,0.8764,0.8988,0.8960,0.0774,0.0634,0.0697,0.4843
flow,2,8,0.0268,polar3,polar,2000,24000,0.8777,0.8959,0.8977,0.1863,0.2183,0.2010,0.5485
flow,2,8,0.0268,knn,knn,5000,60000,0.8812,0.9008,0.8991,0.1861,0.1698,0.1776,0.5392
flow,2,8,0.0268,altered_knn,altered_knn,5000,40000,0.8712,0.8927,0.8975,0.0662,0.0933,0.0775,0.4851
flow,2,8,0.0268,polar3,polar,5000,60000,0.8775,0.8956,0.8974,0.1885,0.2201,0.2031,0.5494
flow,2,8,0.0268,knn,knn,10000,120000,0.8837,0.9036,0.8994,0.2196,0.1586,0.1842,0.5439
flow,2,8,0.0268,altered_knn,altered_knn,10000,80000,0.8758,0.8986,0.8979,0.0513,0.0504,0.0508,0.4747
flow,2,8,0.0268,polar3,polar,10000,120000,0.8761,0.8945,0.8964,0.1775,0.2090,0.1919,0.5432
flow,2,8,0.0268,knn,knn,20000,240000,0.8858,0.9058,0.8999,0.2702,0.1623,0.2028,0.5543
flow,2,8,0.0268,altered_knn,altered_knn,20000,160000,0.8780,0.9010,0.8980,0.0515,0.0410,0.0457,0.4734
flow,2,8,0.0268,polar3,polar,20000,240000,0.8765,0.8947,0.8965,0.1850,0.2164,0.1995,0.5471
flow,2,8,0.0268,knn,knn,50000,600000,0.8871,0.9074,0.8998,0.3227,0.1511,0.2058,0.5566
flow,2,8,0.0268,altered_knn,altered_knn,50000,400000,0.8821,0.9058,0.8983,0.0484,0.0224,0.0306,0.4682
flow,2,8,0.0268,polar3,polar,50000,600000,0.8785,0.8974,0.8975,0.1867,0.1940,0.1903,0.5439
flow,2,8,0.0268,knn,knn,100000,1200000,0.8880,0.9081,0.8998,0.3805,0.1604,0.2257,0.5669
flow,2,8,0.0268,altered_knn,altered_knn,100000,800000,0.8844,0.9084,0.8982,0.0435,0.0112,0.0178,0.4631
flow,2,8,0.0268,polar3,polar,100000,1200000,0.8819,0.9011,0.8991,0.2123,0.1866,0.1986,0.5499
flow,4,2,0.0260,knn,knn,2000,6000,0.8989,0.9190,0.9093,0.7600,0.1462,0.2452,0.5821
flow,4,2,0.0260,altered_knn,altered_knn,2000,4000,0.8463,0.8613,0.9123,0.0549,0.2846,0.0920,0.4766
flow,4,2,0.0260,polar3,polar,2000,6000,0.9691,0.9866,0.9785,0.8367,0.3154,0.4581,0.7224
flow,4,2,0.0260,knn,knn,5000,15000,0.9192,0.9398,0.9299,0.7196,0.1481,0.2456,0.5927
flow,4,2,0.0260,altered_knn,altered_knn,5000,10000,0.9304,0.9548,0.9448,0.0841,0.0173,0.0287,0.4918
flow,4,2,0.0260,polar3,polar,5000,15000,0.9693,0.9868,0.9786,0.8505,0.3173,0.4622,0.7245
flow,4,2,0.0260,knn,knn,10000,30000,0.9261,0.9465,0.9367,0.7522,0.1635,0.2686,0.6075
flow,4,2,0.0260,altered_knn,altered_knn,10000,20000,0.9291,0.9531,0.9472,0.0609,0.0327,0.0426,0.4978
flow,4,2,0.0260,polar3,polar,10000,30000,0.9693,0.9867,0.9786,0.8384,0.3192,0.4624,0.7245
flow,4,2,0.0260,knn,knn,20000,60000,0.9340,0.9540,0.9446,0.7348,0.1865,0.2975,0.6257
flow,4,2,0.0260,altered_knn,altered_knn,20000,40000,0.9226,0.9458,0.9464,0.0496,0.0519,0.0508,0.4983
flow,4,2,0.0260,polar3,polar,20000,60000,0.9696,0.9869,0.9787,0.8579,0.3250,0.4714,0.7291
flow,4,2,0.0260,knn,knn,50000,150000,0.9451,0.9645,0.9553,0.7778,0.2154,0.3373,0.6509
flow,4,2,0.0260,altered_knn,altered_knn,50000,100000,0.8841,0.9025,0.9356,0.0537,0.1962,0.0843,0.4934
flow,4,2,0.0260,polar3,polar,50000,150000,0.9696,0.9868,0.9787,0.8492,0.3250,0.4701,0.7285
flow,4,2,0.0260,knn,knn,100000,300000,0.9505,0.9698,0.9605,0.8369,0.2269,0.3570,0.6634
flow,4,2,0.0260,altered_knn,altered_knn,100000,200000,0.9337,0.9575,0.9544,0.0584,0.0442,0.0503,0.5039
flow,4,2,0.0260,polar3,polar,100000,300000,0.9693,0.9867,0.9786,0.8426,0.3192,0.4630,0.7249
flow,4,4,0.0201,knn,knn,2000,12000,0.8003,0.8121,0.8111,0.3487,0.2264,0.2745,0.5433
flow,4,4,0.0201,altered_knn,altered_knn,2000,8000,0.8389,0.8543,0.8592,0.0595,0.0896,0.0715,0.4629
flow,4,4,0.0201,polar3,polar,2000,12000,0.9000,0.9112,0.9089,0.4656,0.3532,0.4017,0.6565
flow,4,4,0.0201,knn,knn,5000,30000,0.8309,0.8435,0.8402,0.3850,0.2164,0.2771,0.5603
flow,4,4,0.0201,altered_knn,altered_knn,5000,20000,0.8488,0.8651,0.8657,0.0558,0.0572,0.0565,0.4608
flow,4,4,0.0201,polar3,polar,5000,30000,0.9014,0.9126,0.9098,0.5053,0.3557,0.4175,0.6651
flow,4,4,0.0201,knn,knn,10000,60000,0.8476,0.8601,0.8569,0.4059,0.2413,0.3027,0.5814
flow,4,4,0.0201,altered_knn,altered_knn,10000,40000,0.8502,0.8660,0.8696,0.0582,0.0796,0.0672,0.4666
flow,4,4,0.0201,polar3,polar,10000,60000,0.9012,0.9125,0.9095,0.5090,0.3507,0.4153,0.6639
flow,4,4,0.0201,knn,knn,20000,120000,0.8642,0.8770,0.8735,0.4181,0.2413,0.3060,0.5915
flow,4,4,0.0201,altered_knn,altered_knn,20000,80000,0.8639,0.8808,0.8782,0.0652,0.0448,0.0531,0.4669
flow,4,4,0.0201,polar3,polar,20000,120000,0.9031,0.9143,0.9110,0.5525,0.3532,0.4310,0.6726
flow,4,4,0.0201,knn,knn,50000,300000,0.8840,0.8971,0.8929,0.4670,0.2463,0.3225,0.6098
flow,4,4,0.0201,altered_knn,altered_knn,50000,200000,0.8709,0.8880,0.8833,0.0798,0.0373,0.0508,0.4694
flow,4,4,0.0201,polar3,polar,50000,300000,0.9036,0.9148,0.9114,0.5652,0.3557,0.4366,0.6757
flow,4,4,0.0201,knn,knn,100000,600000,0.8917,0.9041,0.9001,0.5180,0.2861,0.3686,0.6364
flow,4,4,0.0201,altered_knn,altered_knn,100000,400000,0.8774,0.8949,0.8889,0.0752,0.0249,0.0374,0.4662
flow,4,4,0.0201,polar3,polar,100000,600000,0.9039,0.9151,0.9119,0.5475,0.3582,0.4331,0.6741
flow,4,8,0.0146,knn,knn,2000,24000,0.7713,0.7781,0.7919,0.0968,0.3072,0.1472,0.4627
flow,4,8,0.0146,altered_knn,altered_knn,2000,16000,0.8288,0.8383,0.8639,0.0389,0.1911,0.0646,0.4515
flow,4,8,0.0146,polar3,polar,2000,24000,0.9310,0.9387,0.9428,0.2612,0.4164,0.3211,0.6299
flow,4,8,0.0146,knn,knn,5000,60000,0.8122,0.8188,0.8298,0.1399,0.3720,0.2034,0.5111
flow,4,8,0.0146,altered_knn,altered_knn,5000,40000,0.8206,0.8283,0.8712,0.0401,0.3038,0.0708,0.4495
flow,4,8,0.0146,polar3,polar,5000,60000,0.9336,0.9412,0.9452,0.2664,0.4164,0.3249,0.6331
flow,4,8,0.0146,knn,knn,10000,120000,0.8378,0.8454,0.8549,0.1373,0.3276,0.1935,0.5195
flow,4,8,0.0146,altered_knn,altered_knn,10000,80000,0.8546,0.8638,0.8863,0.0538,0.2355,0.0876,0.4757
flow,4,8,0.0146,polar3,polar,10000,120000,0.9342,0.9419,0.9459,0.2659,0.4130,0.3235,0.6327
flow,4,8,0.0146,knn,knn,20000,240000,0.8607,0.8682,0.8766,0.1594,0.3515,0.2194,0.5438
flow,4,8,0.0146,altered_knn,altered_knn,20000,160000,0.7984,0.8025,0.8721,0.0452,0.5290,0.0834,0.4429
flow,4,8,0.0146,polar3,polar,20000,240000,0.9336,0.9414,0.9452,0.2628,0.4027,0.3181,0.6298
flow,4,8,0.0146,knn,knn,50000,600000,0.8903,0.8986,0.9037,0.1921,0.3311,0.2431,0.5709
flow,4,8,0.0146,altered_knn,altered_knn,50000,400000,0.8898,0.9014,0.9052,0.0706,0.1092,0.0858,0.4936
flow,4,8,0.0146,polar3,polar,50000,600000,0.9362,0.9440,0.9473,0.2807,0.4130,0.3343,0.6391
flow,4,8,0.0146,knn,knn,100000,1200000,0.9065,0.9150,0.9186,0.2252,0.3413,0.2714,0.5932
flow,4,8,0.0146,altered_knn,altered_knn,100000,800000,0.9001,0.9125,0.9131,0.0629,0.0683,0.0655,0.4890
flow,4,8,0.0146,polar3,polar,100000,1200000,0.9363,0.9442,0.9472,0.2850,0.4027,0.3338,0.6390
flow,4,16,0.0269,knn,knn,2000,48000,0.7490,0.7620,0.7735,0.1328,0.2770,0.1795,0.4708
flow,4,16,0.0269,altered_knn,altered_knn,2000,32000,0.8310,0.8524,0.8473,0.0954,0.0576,0.0718,0.4621
flow,4,16,0.0269,polar3,polar,2000,48000,0.8940,0.9117,0.9115,0.2518,0.2546,0.2532,0.5825
flow,4,16,0.0269,knn,knn,5000,120000,0.7969,0.8121,0.8192,0.1522,0.2472,0.1884,0.5002
flow,4,16,0.0269,altered_knn,altered_knn,5000,80000,0.8306,0.8487,0.8598,0.0908,0.1766,0.1199,0.4843
flow,4,16,0.0269,polar3,polar,5000,120000,0.8959,0.9136,0.9133,0.2546,0.2565,0.2556,0.5846
flow,4,16,0.0269,knn,knn,10000,240000,0.8203,0.8365,0.8414,0.1673,0.2361,0.1958,0.5162
flow,4,16,0.0269,altered_knn,altered_knn,10000,160000,0.8459,0.8669,0.8630,0.1263,0.0874,0.1033,0.4851
flow,4,16,0.0269,polar3,polar,10000,240000,0.8966,0.9144,0.9137,0.2571,0.2528,0.2549,0.5847
flow,4,16,0.0269,knn,knn,20000,480000,0.8404,0.8569,0.8596,0.2003,0.2435,0.2198,0.5383
flow,4,16,0.0269,altered_knn,altered_knn,20000,320000,0.8524,0.8731,0.8723,0.1075,0.1041,0.1058,0.4894
flow,4,16,0.0269,polar3,polar,20000,480000,0.8970,0.9152,0.9139,0.2570,0.2398,0.2481,0.5816
flow,4,16,0.0269,knn,knn,50000,1200000,0.8632,0.8809,0.8808,0.2212,0.2212,0.2212,0.5511
flow,4,16,0.0269,altered_knn,altered_knn,50000,800000,0.8611,0.8817,0.8815,0.1179,0.1190,0.1184,0.5000
flow,4,16,0.0269,polar3,polar,50000,1200000,0.8979,0.9163,0.9144,0.2610,0.2323,0.2458,0.5811
flow,4,16,0.0269,knn,knn,100000,2400000,0.8747,0.8930,0.8914,0.2371,0.2138,0.2248,0.5589
flow,4,16,0.0269,altered_knn,altered_knn,100000,1600000,0.8699,0.8912,0.8879,0.1305,0.0985,0.1123,0.5018
flow,4,16,0.0269,polar3,polar,100000,2400000,0.8981,0.9168,0.9146,0.2553,0.2230,0.2381,0.5774
flow,4,32,0.0319,knn,knn,2000,96000,0.7310,0.7442,0.7570,0.1606,0.3292,0.2158,0.4800
flow,4,32,0.0319,altered_knn,altered_knn,2000,64000,0.8056,0.8255,0.8314,0.1398,0.2022,0.1653,0.4954
flow,4,32,0.0319,polar3,polar,2000,96000,0.8869,0.9056,0.9081,0.2774,0.3213,0.2977,0.6017
flow,4,32,0.0319,knn,knn,5000,240000,0.7759,0.7912,0.8003,0.1865,0.3119,0.2334,0.5123
flow,4,32,0.0319,altered_knn,altered_knn,5000,160000,0.8275,0.8502,0.8474,0.1708,0.1395,0.1536,0.5019
flow,4,32,0.0319,polar3,polar,5000,240000,0.8878,0.9065,0.9084,0.2859,0.3213,0.3026,0.6045
flow,4,32,0.0319,knn,knn,10000,480000,0.8054,0.8220,0.8281,0.2084,0.3025,0.2468,0.5344
flow,4,32,0.0319,altered_knn,altered_knn,10000,320000,0.8381,0.8625,0.8566,0.1684,0.0987,0.1245,0.4935
flow,4,32,0.0319,polar3,polar,10000,480000,0.8902,0.9101,0.9108,0.2767,0.2884,0.2824,0.5963
flow,4,32,0.0319,knn,knn,20000,960000,0.8330,0.8504,0.8531,0.2569,0.3072,0.2798,0.5651
flow,4,32,0.0319,altered_knn,altered_knn,20000,640000,0.8514,0.8778,0.8659,0.2982,0.0533,0.0904,0.4841
flow,4,32,0.0319,polar3,polar,20000,960000,0.8918,0.9118,0.9115,0.2917,0.2853,0.2884,0.6001
flow,4,32,0.0319,knn,knn,50000,2400000,0.8534,0.8729,0.8729,0.2605,0.2618,0.2611,0.5670
flow,4,32,0.0319,altered_knn,altered_knn,50000,1600000,0.8568,0.8816,0.8740,0.2127,0.1050,0.1406,0.5111
flow,4,32,0.0319,polar3,polar,50000,2400000,0.8924,0.9128,0.9115,0.3003,0.2759,0.2876,0.6002
flow,4,32,0.0319,knn,knn,100000,4800000,0.8679,0.8880,0.8869,0.2796,0.2555,0.2670,0.5775
flow,4,32,0.0319,altered_knn,altered_knn,100000,3200000,0.8629,0.8881,0.8809,0.1890,0.0972,0.1284,0.5082
flow,4,32,0.0319,polar3,polar,100000,4800000,0.8918,0.9123,0.9109,0.2973,0.2712,0.2836,0.5979
flow,8,2,0.0205,knn,knn,2000,6000,0.8158,0.8325,0.8236,0.4444,0.0195,0.0374,0.4349
flow,8,2,0.0205,altered_knn,altered_knn,2000,4000,0.8596,0.8715,0.9057,0.0633,0.2927,0.1041,0.4878
flow,8,2,0.0205,polar3,polar,2000,6000,0.9646,0.9775,0.9718,0.7912,0.3512,0.4865,0.7320
flow,8,2,0.0205,knn,knn,5000,15000,0.8273,0.8440,0.8353,0.6471,0.0268,0.0515,0.4478
flow,8,2,0.0205,altered_knn,altered_knn,5000,10000,0.8952,0.9123,0.9196,0.0441,0.0780,0.0564,0.4843
flow,8,2,0.0205,polar3,polar,5000,15000,0.9655,0.9782,0.9725,0.8122,0.3585,0.4975,0.7378
flow,8,2,0.0205,knn,knn,10000,30000,0.8418,0.8586,0.8497,0.8571,0.0439,0.0835,0.4710
flow,8,2,0.0205,altered_knn,altered_knn,10000,20000,0.8189,0.8264,0.8923,0.0576,0.4634,0.1025,0.4644
flow,8,2,0.0205,polar3,polar,10000,30000,0.9656,0.9783,0.9726,0.8222,0.3610,0.5017,0.7400
flow,8,2,0.0205,knn,knn,20000,60000,0.8510,0.8678,0.8590,0.8696,0.0488,0.0924,0.4801
flow,8,2,0.0205,altered_knn,altered_knn,20000,40000,0.8923,0.9075,0.9247,0.0613,0.1707,0.0903,0.4989
flow,8,2,0.0205,polar3,polar,20000,60000,0.9655,0.9782,0.9724,0.8268,0.3610,0.5025,0.7404
flow,8,2,0.0205,knn,knn,50000,150000,0.8627,0.8796,0.8709,0.8519,0.0561,0.1053,0.4924
flow,8,2,0.0205,altered_knn,altered_knn,50000,100000,0.9024,0.9170,0.9323,0.0790,0.2024,0.1136,0.5153
flow,8,2,0.0205,polar3,polar,50000,150000,0.9657,0.9784,0.9726,0.8258,0.3585,0.5000,0.7392
flow,8,2,0.0205,knn,knn,100000,300000,0.8711,0.8882,0.8794,0.8519,0.0561,0.1053,0.4967
flow,8,2,0.0205,altered_knn,altered_knn,100000,200000,0.9089,0.9248,0.9355,0.0723,0.1512,0.0979,0.5113
flow,8,2,0.0205,polar3,polar,100000,300000,0.9657,0.9784,0.9727,0.8222,0.3610,0.5017,0.7401
flow,8,4,0.0186,knn,knn,2000,12000,0.6790,0.6897,0.6871,0.3607,0.1180,0.1778,0.4337
flow,8,4,0.0186,altered_knn,altered_knn,2000,8000,0.8368,0.8515,0.8543,0.0480,0.0617,0.0540,0.4528
flow,8,4,0.0186,polar3,polar,2000,12000,0.9408,0.9511,0.9478,0.6463,0.3968,0.4917,0.7214
flow,8,4,0.0186,knn,knn,5000,30000,0.6980,0.7093,0.7060,0.3960,0.1072,0.1688,0.4390
flow,8,4,0.0186,altered_knn,altered_knn,5000,20000,0.8492,0.8643,0.8633,0.0617,0.0509,0.0558,0.4601
flow,8,4,0.0186,polar3,polar,5000,30000,0.9465,0.9575,0.9533,0.7056,0.3727,0.4877,0.7226
flow,8,4,0.0186,knn,knn,10000,60000,0.7208,0.7326,0.7288,0.4043,0.1019,0.1627,0.4477
flow,8,4,0.0186,altered_knn,altered_knn,10000,40000,0.8528,0.8681,0.8687,0.0465,0.0483,0.0474,0.4578
flow,8,4,0.0186,polar3,polar,10000,60000,0.9471,0.9579,0.9537,0.7245,0.3807,0.4991,0.7285
flow,8,4,0.0186,knn,knn,20000,120000,0.7365,0.7487,0.7448,0.3846,0.0938,0.1509,0.4498
flow,8,4,0.0186,altered_knn,altered_knn,20000,80000,0.8039,0.8135,0.8630,0.0430,0.3003,0.0752,0.4444
flow,8,4,0.0186,polar3,polar,20000,120000,0.9477,0.9584,0.9543,0.7094,0.3861,0.5000,0.7292
flow,8,4,0.0186,knn,knn,50000,300000,0.7536,0.7658,0.7617,0.4421,0.1126,0.1795,0.4726
flow,8,4,0.0186,altered_knn,altered_knn,50000,200000,0.8733,0.8895,0.8858,0.0359,0.0188,0.0246,0.4571
flow,8,4,0.0186,polar3,polar,50000,300000,0.9484,0.9590,0.9550,0.7073,0.3887,0.5017,0.7304
flow,8,4,0.0186,knn,knn,100000,600000,0.7682,0.7804,0.7768,0.4434,0.1260,0.1962,0.4883
flow,8,4,0.0186,altered_knn,altered_knn,100000,400000,0.8690,0.8837,0.8908,0.0553,0.0992,0.0710,0.4773
flow,8,4,0.0186,polar3,polar,100000,600000,0.9482,0.9590,0.9550,0.7010,0.3834,0.4957,0.7273
flow,8,8,0.0261,knn,knn,2000,24000,0.5899,0.6024,0.6032,0.1243,0.1226,0.1234,0.3629
flow,8,8,0.0261,altered_knn,altered_knn,2000,16000,0.7858,0.8047,0.8057,0.0765,0.0824,0.0793,0.4420
flow,8,8,0.0261,polar3,polar,2000,24000,0.9174,0.9347,0.9288,0.5126,0.2720,0.3554,0.6451
flow,8,8,0.0261,knn,knn,5000,60000,0.6114,0.6238,0.6231,0.1685,0.1494,0.1584,0.3911
flow,8,8,0.0261,altered_knn,altered_knn,5000,40000,0.7885,0.8051,0.8166,0.0836,0.1705,0.1122,0.4586
flow,8,8,0.0261,polar3,polar,5000,60000,0.9211,0.9388,0.9318,0.5781,0.2625,0.3610,0.6499
flow,8,8,0.0261,knn,knn,10000,120000,0.6348,0.6480,0.6470,0.1776,0.1456,0.1600,0.4040
flow,8,8,0.0261,altered_knn,altered_knn,10000,80000,0.8012,0.8202,0.8218,0.0826,0.0939,0.0879,0.4540
flow,8,8,0.0261,polar3,polar,10000,120000,0.9201,0.9378,0.9308,0.5837,0.2605,0.3603,0.6490
flow,8,8,0.0261,knn,knn,20000,240000,0.6485,0.6617,0.6602,0.2098,0.1552,0.1784,0.4201
flow,8,8,0.0261,altered_knn,altered_knn,20000,160000,0.8104,0.8287,0.8306,0.1100,0.1284,0.1185,0.4736
flow,8,8,0.0261,polar3,polar,20000,240000,0.9204,0.9381,0.9309,0.5965,0.2605,0.3627,0.6504
flow,8,8,0.0261,knn,knn,50000,600000,0.6883,0.7023,0.6993,0.2722,0.1648,0.2053,0.4538
flow,8,8,0.0261,altered_knn,altered_knn,50000,400000,0.8150,0.8317,0.8434,0.0952,0.1935,0.1276,0.4796
flow,8,8,0.0261,polar3,polar,50000,600000,0.9194,0.9371,0.9299,0.5957,0.2625,0.3644,0.6507
flow,8,8,0.0261,knn,knn,100000,1200000,0.7023,0.7169,0.7132,0.2857,0.1609,0.2059,0.4614
flow,8,8,0.0261,altered_knn,altered_knn,100000,800000,0.8257,0.8431,0.8522,0.0988,0.1762,0.1266,0.4849
flow,8,8,0.0261,polar3,polar,100000,1200000,0.9196,0.9372,0.9300,0.6009,0.2625,0.3653,0.6513
flow,8,16,0.0299,knn,knn,2000,48000,0.5181,0.5284,0.5359,0.0934,0.1820,0.1234,0.3259
flow,8,16,0.0299,altered_knn,altered_knn,2000,32000,0.7228,0.7356,0.7673,0.0827,0.3055,0.1302,0.4329
flow,8,16,0.0299,polar3,polar,2000,48000,0.9007,0.9202,0.9131,0.5364,0.2705,0.3596,0.6399
flow,8,16,0.0299,knn,knn,5000,120000,0.5444,0.5556,0.5621,0.1035,0.1820,0.1320,0.3438
flow,8,16,0.0299,altered_knn,altered_knn,5000,80000,0.7598,0.7809,0.7788,0.0881,0.0751,0.0811,0.4310
flow,8,16,0.0299,polar3,polar,5000,120000,0.9060,0.9259,0.9180,0.5788,0.2638,0.3624,0.6441
flow,8,16,0.0299,knn,knn,10000,240000,0.5791,0.5914,0.5961,0.1196,0.1820,0.1444,0.3679
flow,8,16,0.0299,altered_knn,altered_knn,10000,160000,0.7675,0.7884,0.7896,0.0814,0.0918,0.0863,0.4373
flow,8,16,0.0299,polar3,polar,10000,240000,0.9086,0.9286,0.9207,0.5751,0.2621,0.3601,0.6444
flow,8,16,0.0299,knn,knn,20000,480000,0.6062,0.6182,0.6213,0.1646,0.2187,0.1878,0.4030
flow,8,16,0.0299,altered_knn,altered_knn,20000,320000,0.7617,0.7780,0.7998,0.0849,0.2354,0.1248,0.4514
flow,8,16,0.0299,polar3,polar,20000,480000,0.9095,0.9298,0.9217,0.5618,0.2504,0.3464,0.6381
flow,8,16,0.0299,knn,knn,50000,1200000,0.6345,0.6481,0.6494,0.1736,0.1953,0.1838,0.4160
flow,8,16,0.0299,altered_knn,altered_knn,50000,800000,0.7299,0.7376,0.8011,0.0784,0.4808,0.1349,0.4362
flow,8,16,0.0299,polar3,polar,50000,1200000,0.9110,0.9313,0.9229,0.6000,0.2554,0.3583,0.6448
flow,8,16,0.0299,knn,knn,100000,2400000,0.6591,0.6732,0.6737,0.2007,0.2037,0.2022,0.4377
flow,8,16,0.0299,altered_knn,altered_knn,100000,1600000,0.7982,0.8195,0.8233,0.0809,0.1052,0.0914,0.4555
flow,8,16,0.0299,polar3,polar,100000,2400000,0.9109,0.9311,0.9228,0.5878,0.2571,0.3577,0.6444
flow,8,32,0.0249,knn,knn,2000,96000,0.4794,0.4847,0.5040,0.0662,0.2705,0.1064,0.2956
flow,8,32,0.0249,altered_knn,altered_knn,2000,64000,0.7210,0.7352,0.7478,0.0691,0.1623,0.0969,0.4161
flow,8,32,0.0249,polar3,polar,2000,96000,0.8925,0.9080,0.9049,0.3760,0.2886,0.3265,0.6172
flow,8,32,0.0249,knn,knn,5000,240000,0.5176,0.5241,0.5407,0.0750,0.2625,0.1167,0.3204
flow,8,32,0.0249,altered_knn,altered_knn,5000,160000,0.7279,0.7402,0.7623,0.0762,0.2485,0.1166,0.4284
flow,8,32,0.0249,polar3,polar,5000,240000,0.8963,0.9117,0.9083,0.3962,0.2946,0.3379,0.6248
flow,8,32,0.0249,knn,knn,10000,480000,0.5428,0.5501,0.5644,0.0832,0.2545,0.1254,0.3378
flow,8,32,0.0249,altered_knn,altered_knn,10000,320000,0.7467,0.7610,0.7745,0.0793,0.1884,0.1116,0.4363
flow,8,32,0.0249,polar3,polar,10000,480000,0.8977,0.9134,0.9096,0.3994,0.2826,0.3310,0.6222
