sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
heun,2,2,3,0.0106,0.0004,knn,knn,2000,6000,0.9822,0.0011,0.9854,0.0011,0.9885,0.0006,0.3797,0.0271,0.6827,0.0213,0.4875,0.0245,0.7364,0.0128
heun,2,2,3,0.0106,0.0004,altered_knn,altered_knn,2000,4000,0.9665,0.0047,0.9744,0.0053,0.9808,0.0021,0.0938,0.0100,0.2280,0.0506,0.1311,0.0142,0.5527,0.0070
heun,2,2,3,0.0106,0.0004,quadratic,quadratic,2000,6000,0.9852,0.0025,0.9894,0.0020,0.9887,0.0022,0.5989,0.0183,0.5873,0.0305,0.5929,0.0232,0.7912,0.0126
heun,2,2,3,0.0106,0.0004,polar3,polar,2000,6000,0.9862,0.0006,0.9890,0.0010,0.9900,0.0008,0.5450,0.0104,0.7213,0.0357,0.6204,0.0137,0.8047,0.0064
heun,2,2,3,0.0106,0.0004,knn,knn,5000,15000,0.9853,0.0007,0.9886,0.0009,0.9901,0.0008,0.4601,0.0193,0.6759,0.0145,0.5470,0.0094,0.7678,0.0050
heun,2,2,3,0.0106,0.0004,altered_knn,altered_knn,5000,10000,0.9750,0.0025,0.9836,0.0032,0.9849,0.0007,0.1098,0.0158,0.1696,0.0779,0.1286,0.0402,0.5561,0.0185
heun,2,2,3,0.0106,0.0004,quadratic,quadratic,5000,15000,0.9865,0.0029,0.9908,0.0025,0.9900,0.0027,0.6007,0.0104,0.5835,0.0305,0.5916,0.0180,0.7912,0.0102
heun,2,2,3,0.0106,0.0004,polar3,polar,5000,15000,0.9861,0.0006,0.9890,0.0011,0.9899,0.0008,0.5444,0.0142,0.7174,0.0322,0.6185,0.0114,0.8037,0.0054
heun,2,2,3,0.0106,0.0004,knn,knn,10000,30000,0.9863,0.0005,0.9897,0.0009,0.9904,0.0008,0.5256,0.0142,0.6704,0.0232,0.5889,0.0122,0.7893,0.0059
heun,2,2,3,0.0106,0.0004,altered_knn,altered_knn,10000,20000,0.9770,0.0036,0.9861,0.0048,0.9857,0.0016,0.0973,0.0160,0.1204,0.0890,0.0978,0.0413,0.5420,0.0185
heun,2,2,3,0.0106,0.0004,quadratic,quadratic,10000,30000,0.9871,0.0030,0.9914,0.0025,0.9907,0.0028,0.6009,0.0139,0.5877,0.0338,0.5939,0.0227,0.7927,0.0126
heun,2,2,3,0.0106,0.0004,polar3,polar,10000,30000,0.9861,0.0005,0.9890,0.0010,0.9899,0.0008,0.5449,0.0106,0.7174,0.0307,0.6190,0.0131,0.8040,0.0062
heun,2,2,3,0.0106,0.0004,knn,knn,15000,45000,0.9868,0.0004,0.9901,0.0008,0.9904,0.0007,0.5649,0.0158,0.6806,0.0338,0.6172,0.0212,0.8036,0.0102
heun,2,2,3,0.0106,0.0004,altered_knn,altered_knn,15000,30000,0.9782,0.0027,0.9878,0.0035,0.9864,0.0014,0.0892,0.0152,0.0835,0.0486,0.0784,0.0276,0.5331,0.0123
heun,2,2,3,0.0106,0.0004,quadratic,quadratic,15000,45000,0.9863,0.0029,0.9906,0.0024,0.9898,0.0027,0.6030,0.0161,0.5884,0.0342,0.5953,0.0238,0.7929,0.0131
heun,2,2,3,0.0106,0.0004,polar3,polar,15000,45000,0.9861,0.0005,0.9890,0.0009,0.9899,0.0008,0.5421,0.0110,0.7174,0.0315,0.6172,0.0144,0.8031,0.0068
heun,2,2,3,0.0106,0.0004,knn,knn,20000,60000,0.9870,0.0004,0.9903,0.0009,0.9905,0.0008,0.5908,0.0195,0.6798,0.0371,0.6318,0.0235,0.8110,0.0113
heun,2,2,3,0.0106,0.0004,altered_knn,altered_knn,20000,40000,0.9796,0.0004,0.9896,0.0004,0.9869,0.0007,0.0655,0.0202,0.0419,0.0176,0.0509,0.0190,0.5203,0.0095
heun,2,2,3,0.0106,0.0004,quadratic,quadratic,20000,60000,0.9859,0.0029,0.9902,0.0024,0.9894,0.0027,0.6021,0.0186,0.5865,0.0355,0.5938,0.0253,0.7920,0.0139
heun,2,2,3,0.0106,0.0004,polar3,polar,20000,60000,0.9861,0.0005,0.9890,0.0009,0.9899,0.0008,0.5430,0.0092,0.7177,0.0311,0.6179,0.0136,0.8035,0.0064
heun,2,4,3,0.0114,0.0005,knn,knn,2000,12000,0.9631,0.0101,0.9677,0.0091,0.9709,0.0110,0.2477,0.0544,0.5705,0.1050,0.3453,0.0721,0.6565,0.0402
heun,2,4,3,0.0114,0.0005,altered_knn,altered_knn,2000,8000,0.9552,0.0092,0.9640,0.0090,0.9667,0.0091,0.0949,0.0258,0.1975,0.0604,0.1259,0.0326,0.5450,0.0200
heun,2,4,3,0.0114,0.0005,quadratic,quadratic,2000,12000,0.9297,0.0106,0.9356,0.0110,0.9345,0.0115,0.2562,0.0495,0.4162,0.0710,0.3107,0.0326,0.6231,0.0208
heun,2,4,3,0.0114,0.0005,polar3,polar,2000,12000,0.9651,0.0110,0.9697,0.0099,0.9717,0.0117,0.2793,0.0533,0.5678,0.1114,0.3744,0.0721,0.6720,0.0407
heun,2,4,3,0.0114,0.0005,knn,knn,5000,30000,0.9678,0.0118,0.9730,0.0104,0.9731,0.0124,0.3012,0.0873,0.5202,0.1347,0.3814,0.1063,0.6772,0.0581
heun,2,4,3,0.0114,0.0005,altered_knn,altered_knn,5000,20000,0.9616,0.0107,0.9709,0.0103,0.9703,0.0108,0.1041,0.0420,0.1545,0.0334,0.1227,0.0386,0.5468,0.0243
heun,2,4,3,0.0114,0.0005,quadratic,quadratic,5000,30000,0.9286,0.0103,0.9345,0.0107,0.9331,0.0111,0.2557,0.0526,0.4159,0.0685,0.3106,0.0364,0.6225,0.0226
heun,2,4,3,0.0114,0.0005,polar3,polar,5000,30000,0.9658,0.0103,0.9704,0.0091,0.9722,0.0111,0.2846,0.0477,0.5706,0.1120,0.3797,0.0673,0.6751,0.0378
heun,2,4,3,0.0114,0.0005,knn,knn,10000,60000,0.9702,0.0120,0.9756,0.0107,0.9740,0.0128,0.3604,0.0982,0.5043,0.1311,0.4203,0.1124,0.6979,0.0613
heun,2,4,3,0.0114,0.0005,altered_knn,altered_knn,10000,40000,0.9658,0.0106,0.9759,0.0099,0.9717,0.0119,0.1020,0.0624,0.0891,0.0516,0.0951,0.0565,0.5355,0.0331
heun,2,4,3,0.0114,0.0005,quadratic,quadratic,10000,60000,0.9287,0.0101,0.9346,0.0105,0.9331,0.0112,0.2596,0.0495,0.4141,0.0707,0.3129,0.0333,0.6238,0.0209
heun,2,4,3,0.0114,0.0005,polar3,polar,10000,60000,0.9656,0.0107,0.9702,0.0095,0.9721,0.0113,0.2826,0.0511,0.5660,0.1164,0.3769,0.0712,0.6735,0.0400
heun,2,4,3,0.0114,0.0005,knn,knn,15000,90000,0.9710,0.0121,0.9765,0.0108,0.9742,0.0129,0.3950,0.0999,0.4972,0.1216,0.4402,0.1097,0.7084,0.0600
heun,2,4,3,0.0114,0.0005,altered_knn,altered_knn,15000,60000,0.9660,0.0108,0.9760,0.0099,0.9716,0.0122,0.1111,0.0792,0.0989,0.0742,0.1046,0.0766,0.5403,0.0432
heun,2,4,3,0.0114,0.0005,quadratic,quadratic,15000,90000,0.9291,0.0100,0.9350,0.0104,0.9335,0.0111,0.2609,0.0497,0.4131,0.0695,0.3138,0.0335,0.6244,0.0209
heun,2,4,3,0.0114,0.0005,polar3,polar,15000,90000,0.9659,0.0105,0.9704,0.0094,0.9722,0.0114,0.2880,0.0491,0.5701,0.1150,0.3826,0.0692,0.6765,0.0388
heun,2,4,3,0.0114,0.0005,knn,knn,20000,120000,0.9715,0.0121,0.9770,0.0109,0.9743,0.0130,0.4206,0.1020,0.4912,0.1138,0.4531,0.1076,0.7151,0.0590
heun,2,4,3,0.0114,0.0005,altered_knn,altered_knn,20000,80000,0.9659,0.0109,0.9759,0.0099,0.9715,0.0123,0.1076,0.0841,0.0995,0.0824,0.1033,0.0833,0.5396,0.0465
heun,2,4,3,0.0114,0.0005,quadratic,quadratic,20000,120000,0.9291,0.0102,0.9350,0.0106,0.9334,0.0114,0.2620,0.0484,0.4119,0.0689,0.3144,0.0325,0.6247,0.0204
heun,2,4,3,0.0114,0.0005,polar3,polar,20000,120000,0.9656,0.0107,0.9702,0.0095,0.9721,0.0114,0.2842,0.0482,0.5656,0.1132,0.3782,0.0680,0.6742,0.0384
