sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
rk45,2,2,3,0.0107,0.0004,knn,knn,2000,6000,0.9796,0.0034,0.9821,0.0037,0.9890,0.0018,0.3299,0.0324,0.7436,0.0385,0.4554,0.0290,0.7188,0.0161
rk45,2,2,3,0.0107,0.0004,altered_knn,altered_knn,2000,4000,0.9594,0.0093,0.9666,0.0102,0.9786,0.0042,0.0908,0.0141,0.2838,0.0807,0.1331,0.0143,0.5499,0.0087
rk45,2,2,3,0.0107,0.0004,quadratic,quadratic,2000,6000,0.9815,0.0048,0.9856,0.0050,0.9890,0.0025,0.3884,0.0751,0.5980,0.0305,0.4641,0.0513,0.7249,0.0282
rk45,2,2,3,0.0107,0.0004,polar3,polar,2000,6000,0.9896,0.0041,0.9913,0.0043,0.9946,0.0021,0.5455,0.1134,0.8313,0.0344,0.6504,0.0807,0.8208,0.0425
rk45,2,2,3,0.0107,0.0004,knn,knn,5000,15000,0.9857,0.0032,0.9878,0.0034,0.9926,0.0016,0.4293,0.0488,0.7917,0.0341,0.5540,0.0382,0.7709,0.0207
rk45,2,2,3,0.0107,0.0004,altered_knn,altered_knn,5000,10000,0.9692,0.0062,0.9767,0.0068,0.9842,0.0031,0.1238,0.0340,0.2765,0.0258,0.1663,0.0251,0.5715,0.0160
rk45,2,2,3,0.0107,0.0004,quadratic,quadratic,5000,15000,0.9807,0.0034,0.9849,0.0035,0.9881,0.0017,0.3866,0.0679,0.5917,0.0319,0.4617,0.0447,0.7233,0.0241
rk45,2,2,3,0.0107,0.0004,polar3,polar,5000,15000,0.9898,0.0039,0.9916,0.0041,0.9947,0.0020,0.5546,0.1102,0.8222,0.0318,0.6547,0.0787,0.8232,0.0414
rk45,2,2,3,0.0107,0.0004,knn,knn,10000,30000,0.9884,0.0035,0.9903,0.0038,0.9940,0.0018,0.4990,0.0771,0.8047,0.0432,0.6106,0.0562,0.8005,0.0299
rk45,2,2,3,0.0107,0.0004,altered_knn,altered_knn,10000,20000,0.9784,0.0033,0.9863,0.0038,0.9889,0.0016,0.1642,0.0018,0.2441,0.0645,0.1929,0.0219,0.5896,0.0092
