sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,2,2,3,0.0095,0.0008,knn,knn,20000,60000,0.9847,0.0072,0.9863,0.0072,0.9921,0.0037,0.4072,0.1064,0.8187,0.0536,0.5350,0.1031,0.7606,0.0551
ddim,2,2,3,0.0095,0.0008,altered_knn,altered_knn,20000,40000,0.9853,0.0018,0.9925,0.0013,0.9925,0.0010,0.2423,0.0508,0.2405,0.0303,0.2407,0.0391,0.6166,0.0202
ddim,2,2,3,0.0095,0.0008,quadratic,quadratic,20000,60000,0.9752,0.0081,0.9788,0.0081,0.9856,0.0038,0.2756,0.0740,0.6005,0.0203,0.3704,0.0725,0.6746,0.0403
ddim,2,2,3,0.0095,0.0008,quadratic_cal,quadratic,20000,60000,0.9788,0.0057,0.9828,0.0056,0.9875,0.0026,0.3118,0.0790,0.5617,0.0217,0.3934,0.0675,0.6881,0.0365
ddim,2,2,3,0.0095,0.0008,polar8,polar,20000,60000,0.9850,0.0078,0.9869,0.0077,0.9921,0.0040,0.4233,0.1248,0.7913,0.0272,0.5408,0.1172,0.7638,0.0624
ddim,2,2,3,0.0095,0.0008,polar8_cal,polar,20000,60000,0.9850,0.0078,0.9869,0.0077,0.9922,0.0039,0.4249,0.1252,0.7913,0.0272,0.5421,0.1174,0.7645,0.0625
ddim,2,2,3,0.0095,0.0008,knn,knn,50000,150000,0.9854,0.0077,0.9873,0.0075,0.9924,0.0039,0.4344,0.1288,0.7965,0.0394,0.5512,0.1206,0.7692,0.0641
ddim,2,2,3,0.0095,0.0008,altered_knn,altered_knn,50000,100000,0.9882,0.0016,0.9959,0.0009,0.9940,0.0010,0.3252,0.0801,0.1938,0.0421,0.2428,0.0551,0.6193,0.0280
ddim,2,2,3,0.0095,0.0008,quadratic,quadratic,50000,150000,0.9755,0.0080,0.9791,0.0080,0.9859,0.0039,0.2780,0.0732,0.6040,0.0212,0.3735,0.0713,0.6763,0.0396
ddim,2,2,3,0.0095,0.0008,quadratic_cal,quadratic,50000,150000,0.9789,0.0059,0.9829,0.0058,0.9876,0.0028,0.3132,0.0795,0.5642,0.0200,0.3952,0.0680,0.6891,0.0368
ddim,2,2,3,0.0095,0.0008,polar8,polar,50000,150000,0.9850,0.0078,0.9868,0.0077,0.9922,0.0040,0.4242,0.1242,0.7965,0.0282,0.5428,0.1168,0.7648,0.0623
ddim,2,2,3,0.0095,0.0008,polar8_cal,polar,50000,150000,0.9850,0.0078,0.9869,0.0077,0.9922,0.0040,0.4254,0.1250,0.7946,0.0255,0.5431,0.1168,0.7650,0.0623
ddim,2,2,3,0.0095,0.0008,knn,knn,100000,300000,0.9856,0.0078,0.9875,0.0076,0.9924,0.0039,0.4410,0.1348,0.7864,0.0320,0.5534,0.1247,0.7705,0.0661
ddim,2,2,3,0.0095,0.0008,altered_knn,altered_knn,100000,200000,0.9892,0.0016,0.9974,0.0010,0.9944,0.0010,0.3812,0.1030,0.1413,0.0279,0.2058,0.0444,0.6016,0.0227
ddim,2,2,3,0.0095,0.0008,quadratic,quadratic,100000,300000,0.9778,0.0079,0.9814,0.0080,0.9881,0.0039,0.2784,0.0708,0.6078,0.0161,0.3752,0.0687,0.6783,0.0383
ddim,2,2,3,0.0095,0.0008,quadratic_cal,quadratic,100000,300000,0.9816,0.0059,0.9855,0.0059,0.9900,0.0028,0.3205,0.0763,0.5713,0.0346,0.4025,0.0613,0.6940,0.0336
ddim,2,2,3,0.0095,0.0008,polar8,polar,100000,300000,0.9850,0.0078,0.9869,0.0076,0.9922,0.0039,0.4259,0.1255,0.7947,0.0260,0.5440,0.1184,0.7654,0.0630
ddim,2,2,3,0.0095,0.0008,polar8_cal,polar,100000,300000,0.9852,0.0079,0.9871,0.0077,0.9922,0.0040,0.4334,0.1301,0.7947,0.0262,0.5495,0.1214,0.7683,0.0646
ddim,2,4,3,0.0110,0.0005,knn,knn,20000,120000,0.8997,0.0100,0.9055,0.0104,0.9067,0.0100,0.2517,0.0048,0.3699,0.0667,0.2976,0.0233,0.6016,0.0083
ddim,2,4,3,0.0110,0.0005,altered_knn,altered_knn,20000,80000,0.8970,0.0100,0.9064,0.0101,0.9057,0.0098,0.0356,0.0386,0.0509,0.0605,0.0416,0.0473,0.4740,0.0205
ddim,2,4,3,0.0110,0.0005,quadratic,quadratic,20000,120000,0.8844,0.0304,0.8895,0.0315,0.8984,0.0235,0.1754,0.0580,0.4213,0.0897,0.2329,0.0457,0.5612,0.0385
ddim,2,4,3,0.0110,0.0005,quadratic_cal,quadratic,20000,120000,0.8968,0.0213,0.9034,0.0212,0.9027,0.0211,0.2742,0.0575,0.3087,0.0075,0.2870,0.0354,0.5952,0.0265
ddim,2,4,3,0.0110,0.0005,polar8,polar,20000,120000,0.8993,0.0104,0.9050,0.0109,0.9064,0.0103,0.2543,0.0053,0.3839,0.0690,0.3034,0.0186,0.6042,0.0067
ddim,2,4,3,0.0110,0.0005,polar8_cal,polar,20000,120000,0.9010,0.0105,0.9069,0.0109,0.9068,0.0103,0.3158,0.0299,0.3719,0.0570,0.3373,0.0144,0.6221,0.0085
ddim,2,4,3,0.0110,0.0005,knn,knn,50000,300000,0.9008,0.0100,0.9067,0.0104,0.9069,0.0100,0.2943,0.0117,0.3696,0.0575,0.3249,0.0154,0.6158,0.0056
ddim,2,4,3,0.0110,0.0005,altered_knn,altered_knn,50000,200000,0.8991,0.0089,0.9087,0.0089,0.9063,0.0094,0.0384,0.0416,0.0390,0.0469,0.0384,0.0443,0.4735,0.0192
ddim,2,4,3,0.0110,0.0005,quadratic,quadratic,50000,300000,0.8904,0.0263,0.8956,0.0273,0.9067,0.0205,0.1343,0.0294,0.4218,0.0863,0.1974,0.0233,0.5465,0.0251
ddim,2,4,3,0.0110,0.0005,quadratic_cal,quadratic,50000,300000,0.9026,0.0197,0.9090,0.0198,0.9086,0.0193,0.2933,0.0559,0.3220,0.0184,0.3025,0.0286,0.6058,0.0224
ddim,2,4,3,0.0110,0.0005,polar8,polar,50000,300000,0.8997,0.0105,0.9055,0.0109,0.9065,0.0103,0.2690,0.0156,0.3828,0.0674,0.3131,0.0205,0.6093,0.0093
ddim,2,4,3,0.0110,0.0005,polar8_cal,polar,50000,300000,0.9009,0.0105,0.9068,0.0108,0.9068,0.0102,0.3146,0.0286,0.3762,0.0616,0.3382,0.0158,0.6225,0.0085
ddim,2,4,3,0.0110,0.0005,knn,knn,100000,600000,0.9013,0.0101,0.9072,0.0104,0.9070,0.0100,0.3159,0.0191,0.3671,0.0522,0.3364,0.0121,0.6218,0.0055
ddim,2,4,3,0.0110,0.0005,altered_knn,altered_knn,100000,400000,0.9007,0.0088,0.9104,0.0086,0.9068,0.0092,0.0434,0.0460,0.0250,0.0279,0.0317,0.0348,0.4710,0.0151
ddim,2,4,3,0.0110,0.0005,quadratic,quadratic,100000,600000,0.8921,0.0152,0.8970,0.0158,0.9135,0.0141,0.0956,0.0082,0.4484,0.0690,0.1575,0.0153,0.5273,0.0012
ddim,2,4,3,0.0110,0.0005,quadratic_cal,quadratic,100000,600000,0.9105,0.0150,0.9170,0.0157,0.9171,0.0148,0.2693,0.0314,0.3241,0.0783,0.2890,0.0326,0.6030,0.0089
ddim,2,4,3,0.0110,0.0005,polar8,polar,100000,600000,0.9003,0.0104,0.9061,0.0108,0.9067,0.0103,0.2893,0.0146,0.3824,0.0679,0.3262,0.0207,0.6161,0.0088
ddim,2,4,3,0.0110,0.0005,polar8_cal,polar,100000,600000,0.9011,0.0103,0.9069,0.0107,0.9069,0.0102,0.3182,0.0218,0.3777,0.0630,0.3417,0.0202,0.6243,0.0091
ddim,2,8,3,0.0118,0.0005,knn,knn,20000,240000,0.9570,0.0057,0.9646,0.0051,0.9658,0.0053,0.2668,0.0187,0.3218,0.0319,0.2917,0.0243,0.6282,0.0145
ddim,2,8,3,0.0118,0.0005,altered_knn,altered_knn,20000,160000,0.9537,0.0056,0.9642,0.0051,0.9642,0.0053,0.0807,0.0141,0.0819,0.0263,0.0804,0.0188,0.5223,0.0114
ddim,2,8,3,0.0118,0.0005,quadratic,quadratic,20000,240000,0.8261,0.0055,0.8297,0.0054,0.8892,0.0052,0.0425,0.0017,0.5209,0.0086,0.0786,0.0030,0.4541,0.0028
ddim,2,8,3,0.0118,0.0005,quadratic_cal,quadratic,20000,240000,0.9287,0.0039,0.9370,0.0035,0.9352,0.0041,0.3307,0.0414,0.2407,0.0259,0.2766,0.0210,0.6068,0.0119
ddim,2,8,3,0.0118,0.0005,polar8,polar,20000,240000,0.9568,0.0056,0.9643,0.0050,0.9658,0.0052,0.2638,0.0190,0.3298,0.0305,0.2931,0.0233,0.6287,0.0140
ddim,2,8,3,0.0118,0.0005,polar8_cal,polar,20000,240000,0.9593,0.0057,0.9673,0.0051,0.9659,0.0054,0.3902,0.0209,0.2942,0.0233,0.3353,0.0222,0.6513,0.0134
ddim,2,8,3,0.0118,0.0005,knn,knn,50000,600000,0.9585,0.0057,0.9663,0.0051,0.9660,0.0053,0.3265,0.0196,0.3109,0.0258,0.3184,0.0228,0.6423,0.0137
ddim,2,8,3,0.0118,0.0005,altered_knn,altered_knn,50000,400000,0.9562,0.0051,0.9671,0.0045,0.9646,0.0053,0.0784,0.0132,0.0451,0.0216,0.0561,0.0205,0.5116,0.0118
ddim,2,8,3,0.0118,0.0005,quadratic,quadratic,50000,600000,0.8679,0.0040,0.8724,0.0038,0.9177,0.0042,0.0536,0.0024,0.4975,0.0117,0.0967,0.0040,0.4846,0.0025
ddim,2,8,3,0.0118,0.0005,quadratic_cal,quadratic,50000,600000,0.9489,0.0051,0.9571,0.0047,0.9560,0.0055,0.3366,0.0599,0.2632,0.0279,0.2916,0.0267,0.6243,0.0144
ddim,2,8,3,0.0118,0.0005,polar8,polar,50000,600000,0.9580,0.0057,0.9657,0.0052,0.9659,0.0053,0.3055,0.0247,0.3184,0.0251,0.3117,0.0245,0.6387,0.0145
