sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,4,0.0150,knn,knn,2000,12000,0.9487,0.9556,0.9637,0.2383,0.4933,0.3214,0.6385
flow,2,4,0.0150,altered_knn,altered_knn,2000,8000,0.9340,0.9464,0.9550,0.0543,0.1167,0.0741,0.5103
flow,2,4,0.0150,polar3,polar,2000,12000,0.9506,0.9574,0.9635,0.2779,0.5067,0.3589,0.6582
flow,2,4,0.0150,knn,knn,5000,30000,0.9521,0.9596,0.9645,0.2816,0.4600,0.3494,0.6545
flow,2,4,0.0150,altered_knn,altered_knn,5000,20000,0.9322,0.9417,0.9586,0.0955,0.3100,0.1460,0.5439
flow,2,4,0.0150,polar3,polar,5000,30000,0.9518,0.9591,0.9643,0.2795,0.4733,0.3515,0.6553
flow,2,4,0.0150,knn,knn,10000,60000,0.9548,0.9628,0.9654,0.3200,0.4267,0.3657,0.6643
flow,2,4,0.0150,altered_knn,altered_knn,10000,40000,0.9429,0.9539,0.9620,0.1095,0.2267,0.1477,0.5508
flow,2,4,0.0150,polar3,polar,10000,60000,0.9522,0.9591,0.9642,0.2962,0.4967,0.3711,0.6651
flow,2,4,0.0150,knn,knn,20000,120000,0.9566,0.9648,0.9657,0.3735,0.4133,0.3924,0.6786
flow,2,4,0.0150,altered_knn,altered_knn,20000,80000,0.9409,0.9518,0.9614,0.1003,0.2267,0.1391,0.5454
flow,2,4,0.0150,polar3,polar,20000,120000,0.9537,0.9606,0.9650,0.3172,0.5033,0.3892,0.6749
flow,2,4,0.0150,knn,knn,50000,300000,0.9578,0.9663,0.9659,0.4240,0.4000,0.4117,0.6890
flow,2,4,0.0150,altered_knn,altered_knn,50000,200000,0.9526,0.9659,0.9640,0.1152,0.0833,0.0967,0.5313
flow,2,4,0.0150,polar3,polar,50000,300000,0.9541,0.9611,0.9652,0.3169,0.4933,0.3859,0.6735
flow,2,4,0.0150,knn,knn,100000,600000,0.9583,0.9668,0.9660,0.4566,0.4033,0.4283,0.6975
flow,2,4,0.0150,altered_knn,altered_knn,100000,400000,0.9550,0.9686,0.9647,0.1397,0.0633,0.0872,0.5279
flow,2,4,0.0150,polar3,polar,100000,600000,0.9550,0.9625,0.9658,0.3209,0.4600,0.3781,0.6703
flow,2,8,0.0268,knn,knn,2000,24000,0.8795,0.8971,0.8994,0.1960,0.2388,0.2153,0.5562
flow,2,8,0.0268,altered_knn,altered_knn,2000,16000,0.8803,0.9039,0.8964,0.0486,0.0224,0.0307,0.4673
flow,2,8,0.0268,polar3,polar,2000,24000,0.8796,0.8967,0.8986,0.2196,0.2593,0.2378,0.5672
flow,2,8,0.0268,knn,knn,5000,60000,0.8821,0.9007,0.8999,0.2121,0.2090,0.2105,0.5556
flow,2,8,0.0268,altered_knn,altered_knn,5000,40000,0.8686,0.8895,0.8977,0.0672,0.1119,0.0840,0.4867
flow,2,8,0.0268,polar3,polar,5000,60000,0.8786,0.8958,0.8983,0.2085,0.2556,0.2297,0.5627
flow,2,8,0.0268,knn,knn,10000,120000,0.8848,0.9036,0.9001,0.2595,0.2034,0.2280,0.5658
flow,2,8,0.0268,altered_knn,altered_knn,10000,80000,0.8769,0.8998,0.8985,0.0483,0.0448,0.0465,0.4731
flow,2,8,0.0268,polar3,polar,10000,120000,0.8779,0.8948,0.8975,0.2117,0.2631,0.2346,0.5647
flow,2,8,0.0268,knn,knn,20000,240000,0.8870,0.9060,0.9006,0.3099,0.1978,0.2415,0.5737
flow,2,8,0.0268,altered_knn,altered_knn,20000,160000,0.8802,0.9037,0.8985,0.0435,0.0280,0.0341,0.4689
flow,2,8,0.0268,polar3,polar,20000,240000,0.8784,0.8956,0.8975,0.2170,0.2575,0.2355,0.5655
flow,2,8,0.0268,knn,knn,50000,600000,0.8885,0.9075,0.9006,0.3794,0.1996,0.2616,0.5846
flow,2,8,0.0268,altered_knn,altered_knn,50000,400000,0.8818,0.9053,0.8987,0.0554,0.0299,0.0388,0.4720
flow,2,8,0.0268,polar3,polar,50000,600000,0.8810,0.8984,0.8991,0.2308,0.2519,0.2409,0.5696
flow,2,8,0.0268,knn,knn,100000,1200000,0.8893,0.9083,0.9006,0.4280,0.1996,0.2723,0.5903
flow,2,8,0.0268,altered_knn,altered_knn,100000,800000,0.8845,0.9085,0.8986,0.0397,0.0112,0.0175,0.4630
flow,2,8,0.0268,polar3,polar,100000,1200000,0.8836,0.9016,0.9000,0.2520,0.2313,0.2412,0.5714
flow,4,2,0.0260,knn,knn,2000,6000,0.9038,0.9225,0.9137,0.7260,0.2038,0.3183,0.6204
flow,4,2,0.0260,altered_knn,altered_knn,2000,4000,0.8395,0.8535,0.9088,0.0571,0.3173,0.0967,0.4751
flow,4,2,0.0260,polar3,polar,2000,6000,0.9737,0.9863,0.9808,0.8700,0.5019,0.6366,0.8115
flow,4,2,0.0260,knn,knn,5000,15000,0.9237,0.9425,0.9338,0.7325,0.2212,0.3397,0.6411
flow,4,2,0.0260,altered_knn,altered_knn,5000,10000,0.9133,0.9355,0.9411,0.0558,0.0808,0.0660,0.5008
flow,4,2,0.0260,polar3,polar,5000,15000,0.9739,0.9865,0.9809,0.8788,0.5019,0.6389,0.8127
flow,4,2,0.0260,knn,knn,10000,30000,0.9300,0.9478,0.9397,0.7419,0.2654,0.3909,0.6694
flow,4,2,0.0260,altered_knn,altered_knn,10000,20000,0.9331,0.9577,0.9480,0.0574,0.0135,0.0218,0.4898
flow,4,2,0.0260,polar3,polar,10000,30000,0.9737,0.9864,0.9808,0.8725,0.5000,0.6357,0.8110
flow,4,2,0.0260,knn,knn,20000,60000,0.9372,0.9544,0.9466,0.7716,0.2923,0.4240,0.6892
flow,4,2,0.0260,altered_knn,altered_knn,20000,40000,0.9341,0.9585,0.9487,0.0847,0.0192,0.0313,0.4949
flow,4,2,0.0260,polar3,polar,20000,60000,0.9738,0.9864,0.9808,0.8758,0.5019,0.6381,0.8123
flow,4,2,0.0260,knn,knn,50000,150000,0.9487,0.9654,0.9579,0.7814,0.3231,0.4571,0.7113
flow,4,2,0.0260,altered_knn,altered_knn,50000,100000,0.9305,0.9539,0.9513,0.0678,0.0538,0.0600,0.5070
flow,4,2,0.0260,polar3,polar,50000,150000,0.9738,0.9863,0.9808,0.8733,0.5038,0.6390,0.8127
flow,4,2,0.0260,knn,knn,100000,300000,0.9542,0.9709,0.9630,0.8629,0.3269,0.4742,0.7226
flow,4,2,0.0260,altered_knn,altered_knn,100000,200000,0.9414,0.9664,0.9555,0.0405,0.0058,0.0101,0.4883
flow,4,2,0.0260,polar3,polar,100000,300000,0.9739,0.9864,0.9809,0.8826,0.5058,0.6430,0.8147
flow,4,4,0.0201,knn,knn,2000,12000,0.8077,0.8182,0.8177,0.3826,0.2960,0.3338,0.5760
flow,4,4,0.0201,altered_knn,altered_knn,2000,8000,0.8459,0.8625,0.8596,0.0538,0.0348,0.0423,0.4524
flow,4,4,0.0201,polar3,polar,2000,12000,0.9027,0.9117,0.9113,0.4640,0.4652,0.4646,0.6881
flow,4,4,0.0201,knn,knn,5000,30000,0.8364,0.8475,0.8456,0.3993,0.2960,0.3400,0.5938
flow,4,4,0.0201,altered_knn,altered_knn,5000,20000,0.8505,0.8671,0.8662,0.0514,0.0448,0.0479,0.4575
flow,4,4,0.0201,polar3,polar,5000,30000,0.9040,0.9132,0.9119,0.5097,0.4577,0.4823,0.6978
flow,4,4,0.0201,knn,knn,10000,60000,0.8514,0.8625,0.8606,0.4032,0.3109,0.3511,0.6068
flow,4,4,0.0201,altered_knn,altered_knn,10000,40000,0.8575,0.8737,0.8733,0.0735,0.0697,0.0715,0.4726
flow,4,4,0.0201,polar3,polar,10000,60000,0.9040,0.9132,0.9117,0.5198,0.4577,0.4868,0.7000
flow,4,4,0.0201,knn,knn,20000,120000,0.8673,0.8783,0.8763,0.4214,0.3333,0.3722,0.6252
flow,4,4,0.0201,altered_knn,altered_knn,20000,80000,0.8661,0.8827,0.8798,0.0830,0.0572,0.0677,0.4752
flow,4,4,0.0201,polar3,polar,20000,120000,0.9048,0.9140,0.9124,0.5303,0.4577,0.4913,0.7026
flow,4,4,0.0201,knn,knn,50000,300000,0.8870,0.8977,0.8954,0.4820,0.3657,0.4158,0.6568
flow,4,4,0.0201,altered_knn,altered_knn,50000,200000,0.8648,0.8811,0.8841,0.0531,0.0721,0.0612,0.4711
flow,4,4,0.0201,polar3,polar,50000,300000,0.9057,0.9149,0.9133,0.5349,0.4577,0.4933,0.7041
flow,4,4,0.0201,knn,knn,100000,600000,0.8956,0.9060,0.9032,0.5436,0.3881,0.4528,0.6794
flow,4,4,0.0201,altered_knn,altered_knn,100000,400000,0.8796,0.8971,0.8911,0.0676,0.0249,0.0364,0.4667
flow,4,4,0.0201,polar3,polar,100000,600000,0.9060,0.9152,0.9136,0.5272,0.4577,0.4900,0.7026
flow,4,8,0.0146,knn,knn,2000,24000,0.7793,0.7847,0.7999,0.1225,0.4164,0.1893,0.4870
flow,4,8,0.0146,altered_knn,altered_knn,2000,16000,0.8591,0.8718,0.8681,0.0095,0.0034,0.0050,0.4384
flow,4,8,0.0146,polar3,polar,2000,24000,0.9324,0.9388,0.9445,0.2780,0.5085,0.3595,0.6491
flow,4,8,0.0146,knn,knn,5000,60000,0.8162,0.8222,0.8346,0.1430,0.4130,0.2125,0.5174
flow,4,8,0.0146,altered_knn,altered_knn,5000,40000,0.8542,0.8642,0.8814,0.0514,0.1843,0.0804,0.4723
flow,4,8,0.0146,polar3,polar,5000,60000,0.9349,0.9412,0.9465,0.2921,0.5154,0.3728,0.6570
flow,4,8,0.0146,knn,knn,10000,120000,0.8448,0.8508,0.8621,0.1656,0.4437,0.2412,0.5460
flow,4,8,0.0146,altered_knn,altered_knn,10000,80000,0.8726,0.8844,0.8894,0.0492,0.0853,0.0624,0.4734
flow,4,8,0.0146,polar3,polar,10000,120000,0.9355,0.9418,0.9475,0.2849,0.5154,0.3670,0.6544
flow,4,8,0.0146,knn,knn,20000,240000,0.8668,0.8731,0.8823,0.1874,0.4369,0.2623,0.5677
flow,4,8,0.0146,altered_knn,altered_knn,20000,160000,0.8884,0.9014,0.8978,0.0394,0.0171,0.0238,0.4626
flow,4,8,0.0146,polar3,polar,20000,240000,0.9351,0.9416,0.9469,0.2846,0.4983,0.3623,0.6519
flow,4,8,0.0146,knn,knn,50000,600000,0.8914,0.8980,0.9051,0.2205,0.4471,0.2954,0.5967
flow,4,8,0.0146,altered_knn,altered_knn,50000,400000,0.8529,0.8602,0.8996,0.0531,0.3652,0.0927,0.4764
flow,4,8,0.0146,polar3,polar,50000,600000,0.9372,0.9440,0.9489,0.2826,0.4812,0.3561,0.6500
flow,4,8,0.0146,knn,knn,100000,1200000,0.9093,0.9159,0.9212,0.2661,0.4642,0.3383,0.6271
flow,4,8,0.0146,altered_knn,altered_knn,100000,800000,0.8998,0.9126,0.9134,0.0365,0.0410,0.0386,0.4756
flow,4,8,0.0146,polar3,polar,100000,1200000,0.9371,0.9438,0.9485,0.2898,0.4846,0.3627,0.6533
flow,4,16,0.0269,knn,knn,2000,48000,0.7544,0.7671,0.7792,0.1374,0.2937,0.1872,0.4771
flow,4,16,0.0269,altered_knn,altered_knn,2000,32000,0.8292,0.8504,0.8458,0.0938,0.0613,0.0742,0.4623
flow,4,16,0.0269,polar3,polar,2000,48000,0.8923,0.9094,0.9105,0.2467,0.2751,0.2601,0.5848
flow,4,16,0.0269,knn,knn,5000,120000,0.8000,0.8142,0.8221,0.1681,0.2844,0.2113,0.5128
flow,4,16,0.0269,altered_knn,altered_knn,5000,80000,0.8456,0.8682,0.8586,0.1210,0.0279,0.0453,0.4567
flow,4,16,0.0269,polar3,polar,5000,120000,0.8945,0.9111,0.9124,0.2585,0.2955,0.2758,0.5935
flow,4,16,0.0269,knn,knn,10000,240000,0.8238,0.8388,0.8446,0.1893,0.2825,0.2267,0.5327
flow,4,16,0.0269,altered_knn,altered_knn,10000,160000,0.8488,0.8713,0.8619,0.1496,0.0353,0.0571,0.4642
flow,4,16,0.0269,polar3,polar,10000,240000,0.8944,0.9111,0.9122,0.2582,0.2918,0.2740,0.5925
flow,4,16,0.0269,knn,knn,20000,480000,0.8424,0.8578,0.8620,0.2079,0.2825,0.2396,0.5487
flow,4,16,0.0269,altered_knn,altered_knn,20000,320000,0.8554,0.8770,0.8715,0.1318,0.0762,0.0966,0.4868
flow,4,16,0.0269,polar3,polar,20000,480000,0.8960,0.9132,0.9131,0.2675,0.2770,0.2721,0.5927
flow,4,16,0.0269,knn,knn,50000,1200000,0.8639,0.8806,0.8815,0.2370,0.2621,0.2489,0.5647
flow,4,16,0.0269,altered_knn,altered_knn,50000,800000,0.8661,0.8890,0.8799,0.1346,0.0390,0.0605,0.4748
flow,4,16,0.0269,polar3,polar,50000,1200000,0.8960,0.9137,0.9132,0.2569,0.2584,0.2576,0.5857
flow,4,16,0.0269,knn,knn,100000,2400000,0.8765,0.8935,0.8927,0.2706,0.2621,0.2663,0.5799
flow,4,16,0.0269,altered_knn,altered_knn,100000,1600000,0.8711,0.8943,0.8856,0.0977,0.0316,0.0478,0.4710
flow,4,16,0.0269,polar3,polar,100000,2400000,0.8964,0.9141,0.9135,0.2570,0.2546,0.2558,0.5850
flow,4,32,0.0319,knn,knn,2000,96000,0.7359,0.7486,0.7622,0.1660,0.3495,0.2251,0.4869
flow,4,32,0.0319,altered_knn,altered_knn,2000,64000,0.8161,0.8398,0.8339,0.1627,0.0972,0.1217,0.4807
flow,4,32,0.0319,polar3,polar,2000,96000,0.8854,0.9032,0.9071,0.2759,0.3464,0.3072,0.6052
flow,4,32,0.0319,knn,knn,5000,240000,0.7804,0.7944,0.8051,0.1976,0.3542,0.2536,0.5240
flow,4,32,0.0319,altered_knn,altered_knn,5000,160000,0.8183,0.8380,0.8456,0.1424,0.2210,0.1732,0.5056
flow,4,32,0.0319,polar3,polar,5000,240000,0.8866,0.9045,0.9078,0.2855,0.3464,0.3130,0.6087
flow,4,32,0.0319,knn,knn,10000,480000,0.8108,0.8259,0.8342,0.2213,0.3511,0.2715,0.5487
flow,4,32,0.0319,altered_knn,altered_knn,10000,320000,0.8397,0.8661,0.8555,0.1543,0.0392,0.0625,0.4643
flow,4,32,0.0319,polar3,polar,10000,480000,0.8896,0.9081,0.9102,0.2893,0.3292,0.3079,0.6080
flow,4,32,0.0319,knn,knn,20000,960000,0.8318,0.8487,0.8527,0.2506,0.3213,0.2816,0.5651
flow,4,32,0.0319,altered_knn,altered_knn,20000,640000,0.8487,0.8731,0.8675,0.1772,0.1097,0.1355,0.5043
flow,4,32,0.0319,polar3,polar,20000,960000,0.8908,0.9097,0.9110,0.2934,0.3182,0.3053,0.6075
flow,4,32,0.0319,knn,knn,50000,2400000,0.8544,0.8727,0.8744,0.2657,0.2978,0.2809,0.5768
flow,4,32,0.0319,altered_knn,altered_knn,50000,1600000,0.8511,0.8722,0.8745,0.1796,0.2100,0.1936,0.5329
flow,4,32,0.0319,polar3,polar,50000,2400000,0.8914,0.9108,0.9112,0.2965,0.3025,0.2995,0.6051
flow,4,32,0.0319,knn,knn,100000,4800000,0.8691,0.8882,0.8877,0.3003,0.2900,0.2951,0.5916
flow,4,32,0.0319,altered_knn,altered_knn,100000,3200000,0.8636,0.8890,0.8809,0.2021,0.0909,0.1254,0.5072
flow,4,32,0.0319,polar3,polar,100000,4800000,0.8918,0.9114,0.9113,0.2986,0.2962,0.2974,0.6044
flow,8,2,0.0205,knn,knn,2000,6000,0.8239,0.8406,0.8319,0.4800,0.0293,0.0552,0.4479
flow,8,2,0.0205,altered_knn,altered_knn,2000,4000,0.8037,0.8112,0.8797,0.0528,0.4463,0.0944,0.4528
flow,8,2,0.0205,polar3,polar,2000,6000,0.9640,0.9735,0.9717,0.6243,0.5146,0.5642,0.7688
flow,8,2,0.0205,knn,knn,5000,15000,0.8369,0.8531,0.8447,0.7222,0.0634,0.1166,0.4848
flow,8,2,0.0205,altered_knn,altered_knn,5000,10000,0.8960,0.9129,0.9193,0.0539,0.0902,0.0675,0.4902
flow,8,2,0.0205,polar3,polar,5000,15000,0.9646,0.9738,0.9721,0.6324,0.5244,0.5733,0.7736
flow,8,2,0.0205,knn,knn,10000,30000,0.8483,0.8648,0.8564,0.6316,0.0585,0.1071,0.4860
flow,8,2,0.0205,altered_knn,altered_knn,10000,20000,0.8832,0.8979,0.9181,0.0590,0.1829,0.0892,0.4935
flow,8,2,0.0205,polar3,polar,10000,30000,0.9648,0.9741,0.9722,0.6377,0.5195,0.5726,0.7734
flow,8,2,0.0205,knn,knn,20000,60000,0.8584,0.8746,0.8662,0.8333,0.0854,0.1549,0.5147
flow,8,2,0.0205,altered_knn,altered_knn,20000,40000,0.8920,0.9067,0.9242,0.0678,0.1902,0.0999,0.5033
flow,8,2,0.0205,polar3,polar,20000,60000,0.9645,0.9737,0.9719,0.6334,0.5268,0.5752,0.7744
flow,8,2,0.0205,knn,knn,50000,150000,0.8710,0.8872,0.8790,0.8163,0.0976,0.1743,0.5307
flow,8,2,0.0205,altered_knn,altered_knn,50000,100000,0.9207,0.9392,0.9362,0.0528,0.0366,0.0432,0.4912
flow,8,2,0.0205,polar3,polar,50000,150000,0.9646,0.9739,0.9721,0.6342,0.5244,0.5741,0.7740
flow,8,2,0.0205,knn,knn,100000,300000,0.8767,0.8931,0.8847,0.7959,0.0951,0.1699,0.5315
flow,8,2,0.0205,altered_knn,altered_knn,100000,200000,0.9057,0.9214,0.9346,0.0676,0.1585,0.0948,0.5081
flow,8,2,0.0205,polar3,polar,100000,300000,0.9649,0.9741,0.9723,0.6401,0.5293,0.5794,0.7768
flow,8,4,0.0186,knn,knn,2000,12000,0.6952,0.7056,0.7034,0.3567,0.1501,0.2113,0.4584
flow,8,4,0.0186,altered_knn,altered_knn,2000,8000,0.8338,0.8485,0.8521,0.0464,0.0643,0.0539,0.4512
flow,8,4,0.0186,polar3,polar,2000,12000,0.9414,0.9480,0.9478,0.6190,0.5925,0.6055,0.7768
flow,8,4,0.0186,knn,knn,5000,30000,0.7116,0.7226,0.7200,0.3723,0.1367,0.2000,0.4613
flow,8,4,0.0186,altered_knn,altered_knn,5000,20000,0.8397,0.8542,0.8607,0.0461,0.0804,0.0586,0.4564
flow,8,4,0.0186,polar3,polar,5000,30000,0.9466,0.9536,0.9527,0.6506,0.5791,0.6128,0.7832
flow,8,4,0.0186,knn,knn,10000,60000,0.7311,0.7420,0.7390,0.4184,0.1582,0.2296,0.4858
flow,8,4,0.0186,altered_knn,altered_knn,10000,40000,0.8170,0.8287,0.8620,0.0402,0.2011,0.0670,0.4478
flow,8,4,0.0186,polar3,polar,10000,60000,0.9473,0.9543,0.9532,0.6646,0.5791,0.6189,0.7866
flow,8,4,0.0186,knn,knn,20000,120000,0.7490,0.7602,0.7567,0.4504,0.1582,0.2341,0.4972
flow,8,4,0.0186,altered_knn,altered_knn,20000,80000,0.8646,0.8801,0.8780,0.0687,0.0483,0.0567,0.4684
flow,8,4,0.0186,polar3,polar,20000,120000,0.9474,0.9545,0.9534,0.6625,0.5737,0.6149,0.7847
flow,8,4,0.0186,knn,knn,50000,300000,0.7682,0.7791,0.7757,0.5255,0.1930,0.2824,0.5307
flow,8,4,0.0186,altered_knn,altered_knn,50000,200000,0.8705,0.8862,0.8877,0.0397,0.0456,0.0424,0.4643
flow,8,4,0.0186,polar3,polar,50000,300000,0.9483,0.9553,0.9543,0.6545,0.5791,0.6145,0.7849
flow,8,4,0.0186,knn,knn,100000,600000,0.7788,0.7897,0.7868,0.5066,0.2064,0.2933,0.5415
flow,8,4,0.0186,altered_knn,altered_knn,100000,400000,0.8146,0.8241,0.8762,0.0440,0.3164,0.0772,0.4506
flow,8,4,0.0186,polar3,polar,100000,600000,0.9477,0.9545,0.9538,0.6462,0.5925,0.6182,0.7863
flow,8,8,0.0261,knn,knn,2000,24000,0.6044,0.6162,0.6177,0.1596,0.1667,0.1631,0.3896
flow,8,8,0.0261,altered_knn,altered_knn,2000,16000,0.7869,0.8058,0.8053,0.0857,0.0805,0.0830,0.4444
flow,8,8,0.0261,polar3,polar,2000,24000,0.9162,0.9302,0.9275,0.4952,0.3946,0.4392,0.6847
flow,8,8,0.0261,knn,knn,5000,60000,0.6273,0.6388,0.6391,0.2032,0.1973,0.2002,0.4195
flow,8,8,0.0261,altered_knn,altered_knn,5000,40000,0.8012,0.8218,0.8152,0.0829,0.0326,0.0468,0.4343
flow,8,8,0.0261,polar3,polar,5000,60000,0.9206,0.9346,0.9311,0.5419,0.3966,0.4580,0.6963
flow,8,8,0.0261,knn,knn,10000,120000,0.6493,0.6617,0.6610,0.2176,0.1897,0.2027,0.4322
flow,8,8,0.0261,altered_knn,altered_knn,10000,80000,0.7897,0.8065,0.8197,0.0745,0.1628,0.1022,0.4544
flow,8,8,0.0261,polar3,polar,10000,120000,0.9203,0.9344,0.9305,0.5598,0.3946,0.4629,0.6987
flow,8,8,0.0261,knn,knn,20000,240000,0.6648,0.6768,0.6759,0.2674,0.2203,0.2416,0.4592
flow,8,8,0.0261,altered_knn,altered_knn,20000,160000,0.8050,0.8220,0.8307,0.0970,0.1724,0.1241,0.4731
flow,8,8,0.0261,polar3,polar,20000,240000,0.9207,0.9348,0.9308,0.5722,0.3946,0.4671,0.7010
flow,8,8,0.0261,knn,knn,50000,600000,0.7016,0.7145,0.7126,0.2961,0.2184,0.2514,0.4829
flow,8,8,0.0261,altered_knn,altered_knn,50000,400000,0.8231,0.8427,0.8403,0.1174,0.0920,0.1031,0.4729
flow,8,8,0.0261,polar3,polar,50000,600000,0.9201,0.9343,0.9302,0.5694,0.3927,0.4649,0.6996
flow,8,8,0.0261,knn,knn,100000,1200000,0.7157,0.7290,0.7263,0.3324,0.2222,0.2664,0.4977
flow,8,8,0.0261,altered_knn,altered_knn,100000,800000,0.8340,0.8538,0.8498,0.1463,0.0939,0.1144,0.4841
flow,8,8,0.0261,polar3,polar,100000,1200000,0.9204,0.9345,0.9303,0.5831,0.3966,0.4721,0.7033
flow,8,16,0.0299,knn,knn,2000,48000,0.5348,0.5444,0.5528,0.1108,0.2237,0.1482,0.3463
flow,8,16,0.0299,altered_knn,altered_knn,2000,32000,0.7283,0.7434,0.7665,0.0804,0.2387,0.1203,0.4319
flow,8,16,0.0299,polar3,polar,2000,48000,0.9032,0.9201,0.9149,0.5556,0.3589,0.4361,0.6781
flow,8,16,0.0299,knn,knn,5000,120000,0.5612,0.5719,0.5792,0.1197,0.2154,0.1538,0.3629
flow,8,16,0.0299,altered_knn,altered_knn,5000,80000,0.7476,0.7661,0.7764,0.0778,0.1469,0.1017,0.4339
flow,8,16,0.0299,polar3,polar,5000,120000,0.9085,0.9250,0.9196,0.5926,0.3740,0.4585,0.6918
flow,8,16,0.0299,knn,knn,10000,240000,0.5964,0.6072,0.6131,0.1556,0.2471,0.1910,0.3991
flow,8,16,0.0299,altered_knn,altered_knn,10000,160000,0.7468,0.7633,0.7882,0.0702,0.2154,0.1059,0.4346
flow,8,16,0.0299,polar3,polar,10000,240000,0.9110,0.9277,0.9220,0.5973,0.3689,0.4561,0.6919
flow,8,16,0.0299,knn,knn,20000,480000,0.6186,0.6306,0.6342,0.1683,0.2304,0.1945,0.4125
flow,8,16,0.0299,altered_knn,altered_knn,20000,320000,0.7828,0.8050,0.8006,0.0955,0.0634,0.0762,0.4406
flow,8,16,0.0299,polar3,polar,20000,480000,0.9120,0.9288,0.9232,0.5925,0.3689,0.4547,0.6918
flow,8,16,0.0299,knn,knn,50000,1200000,0.6491,0.6618,0.6644,0.1925,0.2404,0.2138,0.4378
flow,8,16,0.0299,altered_knn,altered_knn,50000,800000,0.7900,0.8107,0.8133,0.0978,0.1185,0.1072,0.4590
flow,8,16,0.0299,polar3,polar,50000,1200000,0.9127,0.9301,0.9241,0.5866,0.3506,0.4389,0.6845
flow,8,16,0.0299,knn,knn,100000,2400000,0.6736,0.6864,0.6878,0.2347,0.2621,0.2476,0.4670
flow,8,16,0.0299,altered_knn,altered_knn,100000,1600000,0.8070,0.8305,0.8238,0.0976,0.0467,0.0632,0.4468
flow,8,16,0.0299,polar3,polar,100000,2400000,0.9124,0.9298,0.9236,0.5977,0.3472,0.4393,0.6846
flow,8,32,0.0249,knn,knn,2000,96000,0.4977,0.5021,0.5223,0.0797,0.3287,0.1282,0.3152
flow,8,32,0.0249,altered_knn,altered_knn,2000,64000,0.6922,0.7013,0.7425,0.0627,0.3347,0.1056,0.4035
flow,8,32,0.0249,polar3,polar,2000,96000,0.8924,0.9057,0.9050,0.3872,0.3747,0.3809,0.6433
flow,8,32,0.0249,knn,knn,5000,240000,0.5318,0.5375,0.5554,0.0870,0.3126,0.1361,0.3368
flow,8,32,0.0249,altered_knn,altered_knn,5000,160000,0.7303,0.7446,0.7563,0.0765,0.1703,0.1056,0.4251
flow,8,32,0.0249,polar3,polar,5000,240000,0.8959,0.9090,0.9080,0.4072,0.3828,0.3946,0.6518
flow,8,32,0.0249,knn,knn,10000,480000,0.5612,0.5677,0.5837,0.0965,0.3106,0.1472,0.3574
flow,8,32,0.0249,altered_knn,altered_knn,10000,320000,0.7546,0.7733,0.7661,0.0828,0.0240,0.0373,0.4053
flow,8,32,0.0249,polar3,polar,10000,480000,0.8972,0.9104,0.9089,0.4204,0.3808,0.3996,0.6550
