process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,950,1500,0.9920,analytic,analytic,0.9581,0.9807,0.9716,0.4503,0.1569,0.2327,0.6067
ddim,2,2,150,0.0274,950,1500,0.9920,knn,knn,0.9483,0.9662,0.9648,0.3468,0.3139,0.3295,0.6478
ddim,2,2,150,0.0274,950,1500,0.9920,altered_knn,altered_knn,0.9260,0.9463,0.9511,0.1509,0.2044,0.1736,0.5600
ddim,2,2,150,0.0274,950,1500,0.9920,kernel,kernel,0.9536,0.9737,0.9669,0.4731,0.2409,0.3192,0.6465
ddim,2,2,150,0.0274,950,1500,0.9920,linear,linear,0.7047,0.7027,0.8227,0.0685,0.7755,0.1258,0.4143
ddim,2,2,150,0.0274,950,1500,0.9920,quadratic,quadratic,0.9588,0.9807,0.9726,0.4348,0.1825,0.2571,0.6189
ddim,2,2,150,0.0274,950,1500,0.9920,polar2,polar,0.9580,0.9794,0.9716,0.4467,0.1989,0.2753,0.6273
ddim,2,2,150,0.0274,950,1500,0.9920,polar3,polar,0.9579,0.9793,0.9716,0.4444,0.1971,0.2731,0.6262
ddim,2,2,150,0.0274,950,1500,0.9920,polar8,polar,0.9574,0.9793,0.9714,0.4153,0.1788,0.2500,0.6147
ddim,2,2,150,0.0274,950,1500,0.9920,mlp,mlp,0.9576,0.9799,0.9713,0.4360,0.1679,0.2424,0.6112
ddim,2,4,150,0.0297,950,3000,0.9327,analytic,analytic,0.9325,0.9549,0.9448,0.6050,0.2037,0.3048,0.6298
ddim,2,4,150,0.0297,950,3000,0.9327,knn,knn,0.9008,0.9195,0.9221,0.2354,0.2912,0.2603,0.5899
ddim,2,4,150,0.0297,950,3000,0.9327,altered_knn,altered_knn,0.9067,0.9337,0.9215,0.1161,0.0219,0.0368,0.4853
ddim,2,4,150,0.0297,950,3000,0.9327,kernel,kernel,0.9089,0.9286,0.9304,0.2289,0.2643,0.2453,0.5870
