process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,4,150,0.0151,200,altered_knn,altered_knn,125,500,0.9184,0.8998,0.9131,0.9085,0.0744,0.0298,0.0426,0.4778
flow,2,4,150,0.0151,200,kernel,kernel,125,748,0.9184,0.8968,0.9061,0.9119,0.1660,0.2914,0.2115,0.5588
flow,2,4,150,0.0151,200,linear,linear,125,748,0.9184,0.1925,0.1836,0.2650,0.0142,0.7682,0.0279,0.1058
flow,2,4,150,0.0151,200,quadratic,quadratic,125,748,0.9184,0.9427,0.9524,0.9551,0.2319,0.3079,0.2646,0.6085
flow,2,4,150,0.0151,200,polar2,polar,125,748,0.9184,0.9448,0.9542,0.9591,0.2020,0.3344,0.2519,0.6030
flow,2,4,150,0.0151,200,polar3,polar,125,748,0.9184,0.9532,0.9617,0.9671,0.2331,0.4007,0.2948,0.6282
flow,2,4,150,0.0151,200,polar8,polar,125,748,0.9184,0.9609,0.9701,0.9721,0.2861,0.3609,0.3192,0.6446
flow,2,4,150,0.0151,200,mlp,mlp,125,748,0.9184,0.9599,0.9705,0.9732,0.2005,0.2748,0.2318,0.6011
flow,2,4,150,0.0151,200,knn,knn,250,1500,0.8913,0.9092,0.9187,0.9246,0.1582,0.2881,0.2042,0.5614
flow,2,4,150,0.0151,200,altered_knn,altered_knn,250,1000,0.8913,0.9237,0.9374,0.9323,0.1205,0.0331,0.0519,0.4947
flow,2,4,150,0.0151,200,kernel,kernel,250,1500,0.8913,0.9241,0.9333,0.9391,0.1810,0.3278,0.2332,0.5833
flow,2,4,150,0.0151,200,linear,linear,250,1500,0.8913,0.1812,0.1725,0.2548,0.0138,0.7550,0.0271,0.0998
flow,2,4,150,0.0151,200,quadratic,quadratic,250,1500,0.8913,0.9496,0.9590,0.9614,0.2563,0.3344,0.2902,0.6246
flow,2,4,150,0.0151,200,polar2,polar,250,1500,0.8913,0.9430,0.9520,0.9596,0.1750,0.3576,0.2350,0.5935
flow,2,4,150,0.0151,200,polar3,polar,250,1500,0.8913,0.9567,0.9660,0.9690,0.2506,0.3543,0.2936,0.6298
flow,2,4,150,0.0151,200,polar8,polar,250,1500,0.8913,0.9627,0.9722,0.9738,0.2869,0.3477,0.3144,0.6433
flow,2,4,150,0.0151,200,mlp,mlp,250,1500,0.8913,0.9688,0.9792,0.9777,0.3580,0.2881,0.3193,0.6492
flow,2,4,150,0.0151,200,knn,knn,500,3000,0.8843,0.9277,0.9365,0.9459,0.1519,0.3510,0.2120,0.5743
flow,2,4,150,0.0151,200,altered_knn,altered_knn,500,2000,0.8843,0.9220,0.9358,0.9314,0.0566,0.0199,0.0294,0.4826
flow,2,4,150,0.0151,200,kernel,kernel,500,3000,0.8843,0.9333,0.9423,0.9518,0.1521,0.3510,0.2122,0.5772
