process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,16,150,0.0050,500,altered_knn,altered_knn,2083,33280,1.0000,0.4610,0.4609,0.5949,0.0053,0.4785,0.0105,0.2357
ddim,2,16,150,0.0050,500,quadratic,quadratic,2083,50000,1.0000,0.9349,0.9360,0.9474,0.1238,0.7213,0.2113,0.5736
ddim,2,16,150,0.0050,500,quadratic_cal,quadratic,2083,50000,1.0000,0.9497,0.9517,0.9515,0.5716,0.5504,0.5608,0.7563
ddim,2,16,150,0.0050,500,polar8,polar,2083,50000,1.0000,0.9653,0.9669,0.9666,0.7523,0.6404,0.6919,0.8294
ddim,2,16,150,0.0050,500,polar8_cal,polar,2083,50000,1.0000,0.9652,0.9670,0.9665,0.7639,0.6174,0.6829,0.8249
ddim,2,16,150,0.0050,500,knn,knn,4167,100016,1.0000,0.9627,0.9645,0.9639,0.7971,0.6084,0.6901,0.8273
ddim,2,16,150,0.0050,500,altered_knn,altered_knn,4167,66640,1.0000,0.5123,0.5146,0.5278,0.0060,0.0659,0.0110,0.2628
ddim,2,16,150,0.0050,500,quadratic,quadratic,4167,100016,1.0000,0.9368,0.9379,0.9494,0.1246,0.7263,0.2127,0.5753
ddim,2,16,150,0.0050,500,quadratic_cal,quadratic,4167,100016,1.0000,0.9518,0.9538,0.9537,0.5770,0.5574,0.5671,0.7604
ddim,2,16,150,0.0050,500,polar8,polar,4167,100016,1.0000,0.9654,0.9670,0.9666,0.7538,0.6484,0.6971,0.8320
ddim,2,16,150,0.0050,500,polar8_cal,polar,4167,100016,1.0000,0.9653,0.9670,0.9666,0.7724,0.6274,0.6924,0.8297
