sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,2,2,1,0.0100,0.0000,knn,knn,20000,60000,0.8201,0.0000,0.8218,0.0000,0.8685,0.0000,0.0533,0.0000,0.6493,0.0000,0.0986,0.0000,0.4602,0.0000
ddim,2,2,1,0.0100,0.0000,altered_knn,altered_knn,20000,40000,0.9118,0.0000,0.9211,0.0000,0.9185,0.0000,0.0020,0.0000,0.0025,0.0000,0.0022,0.0000,0.4616,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic,quadratic,20000,60000,0.7883,0.0000,0.7894,0.0000,0.8374,0.0000,0.0491,0.0000,0.6741,0.0000,0.0915,0.0000,0.4405,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic_cal,quadratic,20000,60000,0.7951,0.0000,0.7964,0.0000,0.8411,0.0000,0.0514,0.0000,0.6642,0.0000,0.0954,0.0000,0.4459,0.0000
ddim,2,2,1,0.0100,0.0000,polar8,polar,20000,60000,0.8155,0.0000,0.8172,0.0000,0.8653,0.0000,0.0515,0.0000,0.6493,0.0000,0.0954,0.0000,0.4563,0.0000
ddim,2,2,1,0.0100,0.0000,polar8_cal,polar,20000,60000,0.8153,0.0000,0.8170,0.0000,0.8652,0.0000,0.0514,0.0000,0.6493,0.0000,0.0953,0.0000,0.4561,0.0000
ddim,2,2,1,0.0100,0.0000,knn,knn,50000,150000,0.8187,0.0000,0.8204,0.0000,0.8671,0.0000,0.0530,0.0000,0.6493,0.0000,0.0980,0.0000,0.4592,0.0000
ddim,2,2,1,0.0100,0.0000,altered_knn,altered_knn,50000,100000,0.9153,0.0000,0.9246,0.0000,0.9178,0.0000,0.0047,0.0000,0.0025,0.0000,0.0032,0.0000,0.4639,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic,quadratic,50000,150000,0.7895,0.0000,0.7907,0.0000,0.8384,0.0000,0.0494,0.0000,0.6741,0.0000,0.0921,0.0000,0.4414,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic_cal,quadratic,50000,150000,0.7960,0.0000,0.7973,0.0000,0.8419,0.0000,0.0517,0.0000,0.6642,0.0000,0.0959,0.0000,0.4466,0.0000
ddim,2,2,1,0.0100,0.0000,polar8,polar,50000,150000,0.8156,0.0000,0.8173,0.0000,0.8654,0.0000,0.0515,0.0000,0.6493,0.0000,0.0955,0.0000,0.4564,0.0000
ddim,2,2,1,0.0100,0.0000,polar8_cal,polar,50000,150000,0.8150,0.0000,0.8167,0.0000,0.8652,0.0000,0.0513,0.0000,0.6517,0.0000,0.0951,0.0000,0.4559,0.0000
ddim,2,2,1,0.0100,0.0000,knn,knn,100000,300000,0.8176,0.0000,0.8193,0.0000,0.8664,0.0000,0.0525,0.0000,0.6493,0.0000,0.0971,0.0000,0.4582,0.0000
ddim,2,2,1,0.0100,0.0000,altered_knn,altered_knn,100000,200000,0.9163,0.0000,0.9256,0.0000,0.9176,0.0000,0.0075,0.0000,0.0025,0.0000,0.0037,0.0000,0.4647,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic,quadratic,100000,300000,0.7969,0.0000,0.7982,0.0000,0.8459,0.0000,0.0508,0.0000,0.6766,0.0000,0.0945,0.0000,0.4463,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic_cal,quadratic,100000,300000,0.7995,0.0000,0.8008,0.0000,0.8474,0.0000,0.0516,0.0000,0.6716,0.0000,0.0959,0.0000,0.4483,0.0000
ddim,2,2,1,0.0100,0.0000,polar8,polar,100000,300000,0.8156,0.0000,0.8173,0.0000,0.8653,0.0000,0.0516,0.0000,0.6493,0.0000,0.0956,0.0000,0.4564,0.0000
ddim,2,2,1,0.0100,0.0000,polar8_cal,polar,100000,300000,0.8153,0.0000,0.8170,0.0000,0.8652,0.0000,0.0514,0.0000,0.6493,0.0000,0.0952,0.0000,0.4561,0.0000
ddim,2,4,1,0.0104,0.0000,knn,knn,20000,120000,0.7915,0.0000,0.7948,0.0000,0.7958,0.0000,0.0953,0.0000,0.4874,0.0000,0.1595,0.0000,0.4771,0.0000
ddim,2,4,1,0.0104,0.0000,altered_knn,altered_knn,20000,80000,0.8176,0.0000,0.8256,0.0000,0.8093,0.0000,0.0326,0.0000,0.0623,0.0000,0.0428,0.0000,0.4342,0.0000
ddim,2,4,1,0.0104,0.0000,quadratic,quadratic,20000,120000,0.7109,0.0000,0.7120,0.0000,0.7556,0.0000,0.0458,0.0000,0.6132,0.0000,0.0852,0.0000,0.3986,0.0000
ddim,2,4,1,0.0104,0.0000,quadratic_cal,quadratic,20000,120000,0.7631,0.0000,0.7670,0.0000,0.7730,0.0000,0.0788,0.0000,0.3976,0.0000,0.1315,0.0000,0.4492,0.0000
ddim,2,4,1,0.0104,0.0000,polar8,polar,20000,120000,0.7891,0.0000,0.7921,0.0000,0.7947,0.0000,0.0931,0.0000,0.5030,0.0000,0.1571,0.0000,0.4746,0.0000
ddim,2,4,1,0.0104,0.0000,polar8_cal,polar,20000,120000,0.7903,0.0000,0.7934,0.0000,0.7950,0.0000,0.0967,0.0000,0.4982,0.0000,0.1619,0.0000,0.4777,0.0000
ddim,2,4,1,0.0104,0.0000,knn,knn,50000,300000,0.7920,0.0000,0.7951,0.0000,0.7959,0.0000,0.0987,0.0000,0.4922,0.0000,0.1644,0.0000,0.4798,0.0000
ddim,2,4,1,0.0104,0.0000,altered_knn,altered_knn,50000,200000,0.8214,0.0000,0.8297,0.0000,0.8101,0.0000,0.0382,0.0000,0.0407,0.0000,0.0394,0.0000,0.4345,0.0000
ddim,2,4,1,0.0104,0.0000,quadratic,quadratic,50000,300000,0.7292,0.0000,0.7304,0.0000,0.7723,0.0000,0.0474,0.0000,0.6132,0.0000,0.0880,0.0000,0.4092,0.0000
ddim,2,4,1,0.0104,0.0000,quadratic_cal,quadratic,50000,300000,0.7722,0.0000,0.7757,0.0000,0.7826,0.0000,0.0873,0.0000,0.4419,0.0000,0.1458,0.0000,0.4608,0.0000
ddim,2,4,1,0.0104,0.0000,polar8,polar,50000,300000,0.7901,0.0000,0.7931,0.0000,0.7950,0.0000,0.0962,0.0000,0.5042,0.0000,0.1615,0.0000,0.4773,0.0000
ddim,2,4,1,0.0104,0.0000,polar8_cal,polar,50000,300000,0.7904,0.0000,0.7935,0.0000,0.7952,0.0000,0.0972,0.0000,0.5042,0.0000,0.1630,0.0000,0.4782,0.0000
ddim,2,4,1,0.0104,0.0000,knn,knn,100000,600000,0.7921,0.0000,0.7952,0.0000,0.7958,0.0000,0.1012,0.0000,0.5006,0.0000,0.1684,0.0000,0.4818,0.0000
ddim,2,4,1,0.0104,0.0000,altered_knn,altered_knn,100000,400000,0.8233,0.0000,0.8317,0.0000,0.8103,0.0000,0.0429,0.0000,0.0263,0.0000,0.0326,0.0000,0.4322,0.0000
ddim,2,4,1,0.0104,0.0000,quadratic,quadratic,100000,600000,0.7553,0.0000,0.7567,0.0000,0.7915,0.0000,0.0528,0.0000,0.6204,0.0000,0.0973,0.0000,0.4270,0.0000
ddim,2,4,1,0.0104,0.0000,quadratic_cal,quadratic,100000,600000,0.7866,0.0000,0.7896,0.0000,0.7964,0.0000,0.0952,0.0000,0.4982,0.0000,0.1598,0.0000,0.4747,0.0000
ddim,2,4,1,0.0104,0.0000,polar8,polar,100000,600000,0.7906,0.0000,0.7936,0.0000,0.7953,0.0000,0.0979,0.0000,0.5054,0.0000,0.1640,0.0000,0.4788,0.0000
ddim,2,4,1,0.0104,0.0000,polar8_cal,polar,100000,600000,0.7905,0.0000,0.7935,0.0000,0.7952,0.0000,0.0975,0.0000,0.5054,0.0000,0.1634,0.0000,0.4785,0.0000
ddim,2,8,1,0.0113,0.0000,knn,knn,20000,240000,0.9321,0.0000,0.9393,0.0000,0.9373,0.0000,0.2170,0.0000,0.3003,0.0000,0.2520,0.0000,0.5956,0.0000
ddim,2,8,1,0.0113,0.0000,altered_knn,altered_knn,20000,160000,0.9279,0.0000,0.9376,0.0000,0.9356,0.0000,0.0553,0.0000,0.0780,0.0000,0.0647,0.0000,0.5012,0.0000
ddim,2,8,1,0.0113,0.0000,quadratic,quadratic,20000,240000,0.7990,0.0000,0.8020,0.0000,0.8584,0.0000,0.0402,0.0000,0.5348,0.0000,0.0748,0.0000,0.4384,0.0000
ddim,2,8,1,0.0113,0.0000,quadratic_cal,quadratic,20000,240000,0.8965,0.0000,0.9038,0.0000,0.8986,0.0000,0.2567,0.0000,0.2594,0.0000,0.2580,0.0000,0.5809,0.0000
ddim,2,8,1,0.0113,0.0000,polar8,polar,20000,240000,0.9327,0.0000,0.9397,0.0000,0.9375,0.0000,0.2388,0.0000,0.3186,0.0000,0.2730,0.0000,0.6064,0.0000
ddim,2,8,1,0.0113,0.0000,polar8_cal,polar,20000,240000,0.9343,0.0000,0.9416,0.0000,0.9376,0.0000,0.2993,0.0000,0.3037,0.0000,0.3015,0.0000,0.6215,0.0000
ddim,2,8,1,0.0113,0.0000,knn,knn,50000,600000,0.9337,0.0000,0.9410,0.0000,0.9375,0.0000,0.2678,0.0000,0.2970,0.0000,0.2817,0.0000,0.6113,0.0000
ddim,2,8,1,0.0113,0.0000,altered_knn,altered_knn,50000,400000,0.9302,0.0000,0.9402,0.0000,0.9359,0.0000,0.0591,0.0000,0.0581,0.0000,0.0586,0.0000,0.4994,0.0000
ddim,2,8,1,0.0113,0.0000,quadratic,quadratic,50000,600000,0.8356,0.0000,0.8392,0.0000,0.8873,0.0000,0.0467,0.0000,0.5199,0.0000,0.0856,0.0000,0.4624,0.0000
ddim,2,8,1,0.0113,0.0000,quadratic_cal,quadratic,50000,600000,0.9226,0.0000,0.9303,0.0000,0.9253,0.0000,0.2738,0.0000,0.2550,0.0000,0.2640,0.0000,0.5972,0.0000
ddim,2,8,1,0.0113,0.0000,polar8,polar,50000,600000,0.9335,0.0000,0.9406,0.0000,0.9374,0.0000,0.2683,0.0000,0.3097,0.0000,0.2875,0.0000,0.6141,0.0000
ddim,2,8,1,0.0113,0.0000,polar8_cal,polar,50000,600000,0.9349,0.0000,0.9421,0.0000,0.9376,0.0000,0.3311,0.0000,0.2998,0.0000,0.3147,0.0000,0.6284,0.0000
ddim,2,8,1,0.0113,0.0000,knn,knn,100000,1200000,0.9344,0.0000,0.9416,0.0000,0.9375,0.0000,0.3009,0.0000,0.2981,0.0000,0.2995,0.0000,0.6206,0.0000
ddim,2,8,1,0.0113,0.0000,altered_knn,altered_knn,100000,800000,0.9320,0.0000,0.9422,0.0000,0.9360,0.0000,0.0562,0.0000,0.0343,0.0000,0.0426,0.0000,0.4924,0.0000
ddim,2,8,1,0.0113,0.0000,quadratic,quadratic,100000,1200000,0.8588,0.0000,0.8628,0.0000,0.9028,0.0000,0.0546,0.0000,0.5077,0.0000,0.0987,0.0000,0.4807,0.0000
ddim,2,8,1,0.0113,0.0000,quadratic_cal,quadratic,100000,1200000,0.9309,0.0000,0.9385,0.0000,0.9341,0.0000,0.3033,0.0000,0.2683,0.0000,0.2847,0.0000,0.6116,0.0000
ddim,2,8,1,0.0113,0.0000,polar8,polar,100000,1200000,0.9340,0.0000,0.9412,0.0000,0.9375,0.0000,0.2904,0.0000,0.3103,0.0000,0.3000,0.0000,0.6206,0.0000
ddim,2,8,1,0.0113,0.0000,polar8_cal,polar,100000,1200000,0.9341,0.0000,0.9412,0.0000,0.9375,0.0000,0.2919,0.0000,0.3103,0.0000,0.3008,0.0000,0.6210,0.0000
