sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,0,16,2,0.0109,quadratic_cal,quadratic,50000,150000,0.3241,0.3167,0.4757,0.0168,0.9908,0.0329,0.1748
ddim,0,16,2,0.0109,polar8,polar,50000,150000,0.3865,0.3797,0.5474,0.0184,0.9977,0.0361,0.2079
ddim,0,16,2,0.0109,polar8_cal,polar,50000,150000,0.3345,0.3271,0.4963,0.0167,0.9977,0.0328,0.1800
ddim,0,16,2,0.0109,knn,knn,100000,300000,0.8125,0.8174,0.8323,0.0832,0.3707,0.1359,0.4766
ddim,0,16,2,0.0109,altered_knn,altered_knn,100000,200000,0.5146,0.5130,0.6935,0.0151,0.6659,0.0295,0.2712
ddim,0,16,2,0.0109,quadratic,quadratic,100000,300000,0.3853,0.3786,0.5388,0.0188,0.9908,0.0368,0.2077
ddim,0,16,2,0.0109,quadratic_cal,quadratic,100000,300000,0.3268,0.3194,0.4806,0.0168,0.9931,0.0330,0.1762
ddim,0,16,2,0.0109,polar8,polar,100000,300000,0.3745,0.3676,0.5357,0.0180,0.9977,0.0353,0.2014
ddim,0,16,2,0.0109,polar8_cal,polar,100000,300000,0.3358,0.3285,0.4974,0.0167,0.9977,0.0329,0.1807
ddim,0,16,4,0.0101,knn,knn,20000,120000,0.7737,0.7787,0.7875,0.0786,0.2783,0.1226,0.4506
ddim,0,16,4,0.0101,altered_knn,altered_knn,20000,80000,0.4992,0.4968,0.6720,0.0148,0.7329,0.0291,0.2630
ddim,0,16,4,0.0101,quadratic,quadratic,20000,120000,0.5828,0.5787,0.6887,0.0307,0.9801,0.0595,0.3191
ddim,0,16,4,0.0101,quadratic_cal,quadratic,20000,120000,0.4670,0.4617,0.6065,0.0212,0.9901,0.0415,0.2516
ddim,0,16,4,0.0101,polar8,polar,20000,120000,0.5427,0.5382,0.6861,0.0234,0.9888,0.0458,0.2920
ddim,0,16,4,0.0101,polar8_cal,polar,20000,120000,0.5073,0.5024,0.6604,0.0213,0.9925,0.0417,0.2721
ddim,0,16,4,0.0101,knn,knn,50000,300000,0.7807,0.7854,0.7949,0.0870,0.3205,0.1368,0.4611
ddim,0,16,4,0.0101,altered_knn,altered_knn,50000,200000,0.4973,0.4950,0.6709,0.0146,0.7242,0.0287,0.2619
ddim,0,16,4,0.0101,quadratic,quadratic,50000,300000,0.5948,0.5909,0.7017,0.0311,0.9826,0.0603,0.3256
ddim,0,16,4,0.0101,quadratic_cal,quadratic,50000,300000,0.4739,0.4687,0.6153,0.0212,0.9901,0.0416,0.2551
ddim,0,16,4,0.0101,polar8,polar,50000,300000,0.5398,0.5352,0.6842,0.0232,0.9888,0.0453,0.2903
ddim,0,16,4,0.0101,polar8_cal,polar,50000,300000,0.5073,0.5023,0.6605,0.0213,0.9913,0.0416,0.2720
ddim,0,16,4,0.0101,knn,knn,100000,600000,0.7807,0.7846,0.7963,0.0950,0.3950,0.1532,0.4689
ddim,0,16,4,0.0101,altered_knn,altered_knn,100000,400000,0.4964,0.4941,0.6702,0.0146,0.7230,0.0286,0.2613
ddim,0,16,4,0.0101,quadratic,quadratic,100000,600000,0.5914,0.5874,0.7090,0.0288,0.9839,0.0559,0.3216
ddim,0,16,4,0.0101,quadratic_cal,quadratic,100000,600000,0.4860,0.4809,0.6317,0.0212,0.9925,0.0415,0.2612
ddim,0,16,4,0.0101,polar8,polar,100000,600000,0.5293,0.5246,0.6768,0.0225,0.9888,0.0440,0.2843
ddim,0,16,4,0.0101,polar8_cal,polar,100000,600000,0.5079,0.5030,0.6611,0.0213,0.9913,0.0417,0.2723
ddim,0,16,8,0.0109,knn,knn,20000,240000,0.6899,0.6939,0.7031,0.0732,0.3266,0.1197,0.4068
ddim,0,16,8,0.0109,altered_knn,altered_knn,20000,160000,0.5035,0.5004,0.6636,0.0174,0.7819,0.0341,0.2673
ddim,0,16,8,0.0109,quadratic,quadratic,20000,240000,0.6876,0.6848,0.7655,0.0473,0.9374,0.0900,0.3874
ddim,0,16,8,0.0109,quadratic_cal,quadratic,20000,240000,0.5906,0.5866,0.7051,0.0310,0.9564,0.0600,0.3233
ddim,0,16,8,0.0109,polar8,polar,20000,240000,0.6714,0.6683,0.7808,0.0359,0.9598,0.0692,0.3687
ddim,0,16,8,0.0109,polar8_cal,polar,20000,240000,0.6399,0.6363,0.7614,0.0319,0.9650,0.0617,0.3490
ddim,0,16,8,0.0109,knn,knn,50000,600000,0.7014,0.7050,0.7154,0.0823,0.3783,0.1352,0.4201
ddim,0,16,8,0.0109,altered_knn,altered_knn,50000,400000,0.5188,0.5161,0.6769,0.0176,0.7618,0.0344,0.2752
ddim,0,16,8,0.0109,quadratic,quadratic,50000,600000,0.7081,0.7056,0.7914,0.0458,0.9414,0.0874,0.3965
ddim,0,16,8,0.0109,quadratic_cal,quadratic,50000,600000,0.6129,0.6091,0.7310,0.0311,0.9598,0.0603,0.3347
ddim,0,16,8,0.0109,polar8,polar,50000,600000,0.6634,0.6601,0.7775,0.0345,0.9621,0.0666,0.3633
ddim,0,16,8,0.0109,polar8_cal,polar,50000,600000,0.6441,0.6406,0.7658,0.0321,0.9667,0.0621,0.3513
ddim,0,16,8,0.0109,knn,knn,100000,1200000,0.7059,0.7093,0.7214,0.0810,0.3984,0.1346,0.4220
ddim,0,16,8,0.0109,altered_knn,altered_knn,100000,800000,0.4998,0.4965,0.6621,0.0176,0.7985,0.0344,0.2655
ddim,0,16,8,0.0109,quadratic,quadratic,100000,1200000,0.6891,0.6862,0.7848,0.0402,0.9483,0.0771,0.3817
ddim,0,16,8,0.0109,quadratic_cal,quadratic,100000,1200000,0.6216,0.6179,0.7411,0.0312,0.9598,0.0604,0.3392
ddim,0,16,8,0.0109,polar8,polar,100000,1200000,0.6590,0.6557,0.7751,0.0338,0.9615,0.0654,0.3605
ddim,0,16,8,0.0109,polar8_cal,polar,100000,1200000,0.6439,0.6403,0.7662,0.0319,0.9650,0.0618,0.3511
ddim,0,16,16,0.0116,knn,knn,20000,480000,0.5714,0.5745,0.5767,0.0558,0.3050,0.0943,0.3344
ddim,0,16,16,0.0116,altered_knn,altered_knn,20000,320000,0.5347,0.5334,0.6542,0.0198,0.6501,0.0384,0.2859
ddim,0,16,16,0.0116,quadratic,quadratic,20000,480000,0.7229,0.7212,0.7498,0.0759,0.8678,0.1396,0.4304
ddim,0,16,16,0.0116,quadratic_cal,quadratic,20000,480000,0.6636,0.6607,0.7196,0.0499,0.9082,0.0946,0.3777
ddim,0,16,16,0.0116,polar8,polar,20000,480000,0.7152,0.7129,0.7708,0.0545,0.9101,0.1028,0.4079
ddim,0,16,16,0.0116,polar8_cal,polar,20000,480000,0.7035,0.7010,0.7665,0.0503,0.9160,0.0953,0.3981
ddim,0,16,16,0.0116,knn,knn,50000,1200000,0.5867,0.5895,0.5911,0.0659,0.3456,0.1107,0.3501
ddim,0,16,16,0.0116,altered_knn,altered_knn,50000,800000,0.6006,0.6014,0.6843,0.0229,0.5376,0.0440,0.3227
ddim,0,16,16,0.0116,quadratic,quadratic,50000,1200000,0.7326,0.7309,0.7674,0.0683,0.8783,0.1267,0.4288
ddim,0,16,16,0.0116,quadratic_cal,quadratic,50000,1200000,0.6829,0.6802,0.7427,0.0493,0.9109,0.0935,0.3869
ddim,0,16,16,0.0116,polar8,polar,50000,1200000,0.7165,0.7142,0.7736,0.0536,0.9096,0.1013,0.4077
ddim,0,16,16,0.0116,polar8_cal,polar,50000,1200000,0.7074,0.7049,0.7705,0.0503,0.9147,0.0953,0.4001
ddim,0,16,16,0.0116,knn,knn,100000,2400000,0.5941,0.5968,0.5988,0.0679,0.3666,0.1145,0.3556
ddim,0,16,16,0.0116,altered_knn,altered_knn,100000,1600000,0.6007,0.6014,0.6858,0.0226,0.5359,0.0433,0.3224
ddim,0,16,16,0.0116,quadratic,quadratic,100000,2400000,0.7230,0.7211,0.7672,0.0607,0.8910,0.1137,0.4174
ddim,0,16,16,0.0116,quadratic_cal,quadratic,100000,2400000,0.6887,0.6861,0.7506,0.0490,0.9098,0.0929,0.3895
ddim,0,16,16,0.0116,polar8,polar,100000,2400000,0.7190,0.7168,0.7760,0.0538,0.9074,0.1016,0.4092
ddim,0,16,16,0.0116,polar8_cal,polar,100000,2400000,0.7092,0.7068,0.7726,0.0503,0.9139,0.0953,0.4011
ddim,0,32,2,0.0094,knn,knn,20000,60000,0.8280,0.8353,0.8348,0.0481,0.0557,0.0516,0.4434
ddim,0,32,2,0.0094,altered_knn,altered_knn,20000,40000,0.5319,0.5307,0.7085,0.0133,0.6605,0.0261,0.2784
ddim,0,32,2,0.0094,quadratic,quadratic,20000,60000,0.0703,0.0615,0.1207,0.0101,1.0000,0.0199,0.0407
ddim,0,32,2,0.0094,quadratic_cal,quadratic,20000,60000,0.0586,0.0496,0.0991,0.0099,1.0000,0.0197,0.0347
ddim,0,32,2,0.0094,polar8,polar,20000,60000,0.1520,0.1439,0.2404,0.0120,0.9947,0.0237,0.0838
ddim,0,32,2,0.0094,polar8_cal,polar,20000,60000,0.0652,0.0563,0.1124,0.0100,1.0000,0.0198,0.0381
ddim,0,32,2,0.0094,knn,knn,50000,150000,0.8393,0.8466,0.8469,0.0539,0.0769,0.0634,0.4550
ddim,0,32,2,0.0094,altered_knn,altered_knn,50000,100000,0.5270,0.5256,0.7030,0.0133,0.6684,0.0262,0.2759
ddim,0,32,2,0.0094,quadratic,quadratic,50000,150000,0.0699,0.0611,0.1202,0.0101,1.0000,0.0199,0.0405
ddim,0,32,2,0.0094,quadratic_cal,quadratic,50000,150000,0.0574,0.0484,0.0971,0.0099,1.0000,0.0197,0.0340
ddim,0,32,2,0.0094,polar8,polar,50000,150000,0.1444,0.1363,0.2265,0.0120,0.9973,0.0237,0.0800
ddim,0,32,2,0.0094,polar8_cal,polar,50000,150000,0.0627,0.0538,0.1074,0.0100,1.0000,0.0197,0.0368
ddim,0,32,2,0.0094,knn,knn,100000,300000,0.8361,0.8436,0.8441,0.0383,0.0557,0.0454,0.4445
ddim,0,32,2,0.0094,altered_knn,altered_knn,100000,200000,0.5405,0.5395,0.7147,0.0133,0.6446,0.0260,0.2827
ddim,0,32,2,0.0094,quadratic,quadratic,100000,300000,0.0680,0.0591,0.1168,0.0100,1.0000,0.0199,0.0395
ddim,0,32,2,0.0094,quadratic_cal,quadratic,100000,300000,0.0580,0.0491,0.0984,0.0099,1.0000,0.0197,0.0344
ddim,0,32,2,0.0094,polar8,polar,100000,300000,0.1336,0.1254,0.2025,0.0123,0.9973,0.0242,0.0748
ddim,0,32,2,0.0094,polar8_cal,polar,100000,300000,0.0632,0.0543,0.1070,0.0100,1.0000,0.0198,0.0370
ddim,0,32,4,0.0101,knn,knn,20000,120000,0.7970,0.8044,0.8049,0.0412,0.0731,0.0527,0.4286
ddim,0,32,4,0.0101,altered_knn,altered_knn,20000,80000,0.5013,0.4988,0.6745,0.0151,0.7460,0.0295,0.2642
ddim,0,32,4,0.0101,quadratic,quadratic,20000,120000,0.1762,0.1679,0.2888,0.0123,0.9975,0.0243,0.0961
ddim,0,32,4,0.0101,quadratic_cal,quadratic,20000,120000,0.1024,0.0932,0.1744,0.0112,0.9988,0.0221,0.0577
ddim,0,32,4,0.0101,polar8,polar,20000,120000,0.2299,0.2221,0.3637,0.0132,0.9963,0.0261,0.1241
ddim,0,32,4,0.0101,polar8_cal,polar,20000,120000,0.1064,0.0973,0.1839,0.0112,1.0000,0.0221,0.0597
ddim,0,32,4,0.0101,knn,knn,50000,300000,0.8089,0.8160,0.8169,0.0615,0.1115,0.0793,0.4477
ddim,0,32,4,0.0101,altered_knn,altered_knn,50000,200000,0.5086,0.5062,0.6806,0.0153,0.7472,0.0301,0.2681
ddim,0,32,4,0.0101,quadratic,quadratic,50000,300000,0.1710,0.1626,0.2828,0.0121,0.9975,0.0240,0.0933
ddim,0,32,4,0.0101,quadratic_cal,quadratic,50000,300000,0.1049,0.0958,0.1795,0.0112,0.9988,0.0221,0.0590
ddim,0,32,4,0.0101,polar8,polar,50000,300000,0.2121,0.2041,0.3384,0.0130,0.9975,0.0256,0.1149
ddim,0,32,4,0.0101,polar8_cal,polar,50000,300000,0.1062,0.0971,0.1835,0.0112,1.0000,0.0221,0.0596
ddim,0,32,4,0.0101,knn,knn,100000,600000,0.8097,0.8169,0.8173,0.0643,0.1115,0.0816,0.4492
ddim,0,32,4,0.0101,altered_knn,altered_knn,100000,400000,0.5051,0.5025,0.6775,0.0155,0.7621,0.0304,0.2664
ddim,0,32,4,0.0101,quadratic,quadratic,100000,600000,0.1566,0.1480,0.2634,0.0119,0.9988,0.0235,0.0858
ddim,0,32,4,0.0101,quadratic_cal,quadratic,100000,600000,0.1050,0.0959,0.1807,0.0112,1.0000,0.0221,0.0590
ddim,0,32,4,0.0101,polar8,polar,100000,600000,0.1774,0.1690,0.2887,0.0125,0.9988,0.0247,0.0968
ddim,0,32,4,0.0101,polar8_cal,polar,100000,600000,0.1081,0.0990,0.1860,0.0112,1.0000,0.0222,0.0606
ddim,0,32,8,0.0102,knn,knn,20000,240000,0.7402,0.7468,0.7508,0.0362,0.0985,0.0529,0.3999
ddim,0,32,8,0.0102,altered_knn,altered_knn,20000,160000,0.5016,0.4987,0.6680,0.0160,0.7804,0.0313,0.2650
ddim,0,32,8,0.0102,quadratic,quadratic,20000,240000,0.2753,0.2679,0.4157,0.0144,0.9847,0.0283,0.1481
ddim,0,32,8,0.0102,quadratic_cal,quadratic,20000,240000,0.1661,0.1576,0.2739,0.0123,0.9945,0.0242,0.0909
ddim,0,32,8,0.0102,polar8,polar,20000,240000,0.3142,0.3073,0.4636,0.0151,0.9902,0.0298,0.1685
ddim,0,32,8,0.0102,polar8_cal,polar,20000,240000,0.1798,0.1714,0.2961,0.0124,0.9963,0.0245,0.0979
ddim,0,32,8,0.0102,knn,knn,50000,600000,0.7534,0.7599,0.7633,0.0477,0.1223,0.0686,0.4143
ddim,0,32,8,0.0102,altered_knn,altered_knn,50000,400000,0.4951,0.4923,0.6622,0.0156,0.7719,0.0305,0.2614
ddim,0,32,8,0.0102,quadratic,quadratic,50000,600000,0.2716,0.2642,0.4168,0.0141,0.9902,0.0277,0.1460
ddim,0,32,8,0.0102,quadratic_cal,quadratic,50000,600000,0.1750,0.1666,0.2888,0.0123,0.9976,0.0244,0.0955
ddim,0,32,8,0.0102,polar8,polar,50000,600000,0.2815,0.2741,0.4264,0.0143,0.9902,0.0282,0.1512
ddim,0,32,8,0.0102,polar8_cal,polar,50000,600000,0.1783,0.1698,0.2935,0.0123,0.9969,0.0244,0.0971
ddim,0,32,8,0.0102,knn,knn,100000,1200000,0.7577,0.7641,0.7681,0.0500,0.1370,0.0732,0.4187
ddim,0,32,8,0.0102,altered_knn,altered_knn,100000,800000,0.4965,0.4937,0.6634,0.0156,0.7700,0.0306,0.2621
ddim,0,32,8,0.0102,quadratic,quadratic,100000,1200000,0.2614,0.2539,0.4058,0.0138,0.9914,0.0272,0.1405
ddim,0,32,8,0.0102,quadratic_cal,quadratic,100000,1200000,0.1764,0.1679,0.2914,0.0123,0.9969,0.0244,0.0961
ddim,0,32,8,0.0102,polar8,polar,100000,1200000,0.2553,0.2477,0.3961,0.0137,0.9902,0.0270,0.1374
ddim,0,32,8,0.0102,polar8_cal,polar,100000,1200000,0.1815,0.1731,0.2986,0.0124,0.9963,0.0245,0.0988
ddim,0,32,16,0.0119,knn,knn,20000,480000,0.6212,0.6270,0.6228,0.0416,0.1373,0.0638,0.3454
ddim,0,32,16,0.0119,altered_knn,altered_knn,20000,320000,0.4595,0.4559,0.6194,0.0179,0.7640,0.0350,0.2454
ddim,0,32,16,0.0119,quadratic,quadratic,20000,480000,0.3472,0.3398,0.4820,0.0196,0.9674,0.0384,0.1891
ddim,0,32,16,0.0119,quadratic_cal,quadratic,20000,480000,0.2368,0.2278,0.3682,0.0160,0.9829,0.0315,0.1296
ddim,0,32,16,0.0119,polar8,polar,20000,480000,0.3629,0.3555,0.5028,0.0198,0.9732,0.0388,0.1971
ddim,0,32,16,0.0119,polar8_cal,polar,20000,480000,0.2488,0.2399,0.3929,0.0160,0.9879,0.0315,0.1357
ddim,0,32,16,0.0119,knn,knn,50000,1200000,0.6360,0.6420,0.6382,0.0421,0.1412,0.0648,0.3534
ddim,0,32,16,0.0119,altered_knn,altered_knn,50000,800000,0.4625,0.4590,0.6216,0.0178,0.7530,0.0348,0.2469
ddim,0,32,16,0.0119,quadratic,quadratic,50000,1200000,0.3583,0.3509,0.4971,0.0197,0.9706,0.0385,0.1947
ddim,0,32,16,0.0119,quadratic_cal,quadratic,50000,1200000,0.2421,0.2331,0.3767,0.0160,0.9842,0.0315,0.1323
ddim,0,32,16,0.0119,polar8,polar,50000,1200000,0.3286,0.3208,0.4744,0.0183,0.9777,0.0359,0.1784
ddim,0,32,16,0.0119,polar8_cal,polar,50000,1200000,0.2530,0.2442,0.3984,0.0160,0.9866,0.0315,0.1379
ddim,0,32,16,0.0119,knn,knn,100000,2400000,0.6396,0.6454,0.6409,0.0506,0.1643,0.0773,0.3613
ddim,0,32,16,0.0119,altered_knn,altered_knn,100000,1600000,0.4668,0.4634,0.6261,0.0179,0.7535,0.0351,0.2492
ddim,0,32,16,0.0119,quadratic,quadratic,100000,2400000,0.3540,0.3465,0.4944,0.0194,0.9724,0.0380,0.1923
ddim,0,32,16,0.0119,quadratic_cal,quadratic,100000,2400000,0.2435,0.2346,0.3790,0.0160,0.9842,0.0315,0.1330
ddim,0,32,16,0.0119,polar8,polar,100000,2400000,0.3084,0.3003,0.4552,0.0176,0.9800,0.0346,0.1674
ddim,0,32,16,0.0119,polar8_cal,polar,100000,2400000,0.2546,0.2458,0.4003,0.0160,0.9861,0.0316,0.1387
ddim,0,64,2,0.0101,knn,knn,20000,60000,0.8636,0.8723,0.8697,0.0297,0.0197,0.0237,0.4480
ddim,0,64,2,0.0101,altered_knn,altered_knn,20000,40000,0.6602,0.6617,0.8038,0.0156,0.5172,0.0303,0.3460
ddim,0,64,2,0.0101,quadratic,quadratic,20000,60000,0.0116,0.0015,0.0031,0.0102,1.0000,0.0201,0.0108
ddim,0,64,2,0.0101,quadratic_cal,quadratic,20000,60000,0.0107,0.0006,0.0012,0.0102,1.0000,0.0201,0.0103
ddim,0,64,2,0.0101,polar8,polar,20000,60000,0.0490,0.0395,0.0587,0.0137,0.9803,0.0271,0.0333
ddim,0,64,2,0.0101,polar8_cal,polar,20000,60000,0.0107,0.0006,0.0012,0.0102,1.0000,0.0201,0.0103
ddim,0,64,2,0.0101,knn,knn,50000,150000,0.8693,0.8780,0.8750,0.0410,0.0246,0.0308,0.4544
ddim,0,64,2,0.0101,altered_knn,altered_knn,50000,100000,0.6566,0.6581,0.8008,0.0152,0.5074,0.0296,0.3439
ddim,0,64,2,0.0101,quadratic,quadratic,50000,150000,0.0115,0.0013,0.0028,0.0102,1.0000,0.0201,0.0107
ddim,0,64,2,0.0101,quadratic_cal,quadratic,50000,150000,0.0110,0.0009,0.0020,0.0102,1.0000,0.0201,0.0105
ddim,0,64,2,0.0101,polar8,polar,50000,150000,0.0460,0.0365,0.0518,0.0140,0.9778,0.0277,0.0321
ddim,0,64,2,0.0101,polar8_cal,polar,50000,150000,0.0106,0.0005,0.0011,0.0102,1.0000,0.0201,0.0103
ddim,0,64,2,0.0101,knn,knn,100000,300000,0.8596,0.8683,0.8656,0.0201,0.0123,0.0153,0.4418
ddim,0,64,2,0.0101,altered_knn,altered_knn,100000,200000,0.6518,0.6535,0.7975,0.0145,0.4901,0.0282,0.3409
ddim,0,64,2,0.0101,quadratic,quadratic,100000,300000,0.0112,0.0011,0.0023,0.0102,1.0000,0.0201,0.0106
ddim,0,64,2,0.0101,quadratic_cal,quadratic,100000,300000,0.0109,0.0007,0.0016,0.0102,1.0000,0.0201,0.0104
ddim,0,64,2,0.0101,polar8,polar,100000,300000,0.0405,0.0309,0.0420,0.0146,0.9754,0.0288,0.0299
ddim,0,64,2,0.0101,polar8_cal,polar,100000,300000,0.0106,0.0005,0.0010,0.0102,1.0000,0.0201,0.0103
ddim,0,64,4,0.0094,knn,knn,20000,120000,0.8135,0.8208,0.8201,0.0333,0.0450,0.0383,0.4296
ddim,0,64,4,0.0094,altered_knn,altered_knn,20000,80000,0.4941,0.4919,0.6679,0.0135,0.7245,0.0264,0.2592
ddim,0,64,4,0.0094,quadratic,quadratic,20000,120000,0.0130,0.0036,0.0075,0.0095,1.0000,0.0188,0.0112
ddim,0,64,4,0.0094,quadratic_cal,quadratic,20000,120000,0.0110,0.0016,0.0033,0.0095,1.0000,0.0187,0.0102
ddim,0,64,4,0.0094,polar8,polar,20000,120000,0.0928,0.0842,0.1413,0.0112,0.9960,0.0222,0.0532
ddim,0,64,4,0.0094,polar8_cal,polar,20000,120000,0.0105,0.0011,0.0022,0.0094,1.0000,0.0187,0.0099
ddim,0,64,4,0.0094,knn,knn,50000,300000,0.8226,0.8302,0.8284,0.0279,0.0305,0.0291,0.4296
ddim,0,64,4,0.0094,altered_knn,altered_knn,50000,200000,0.5026,0.5008,0.6758,0.0129,0.6834,0.0254,0.2631
ddim,0,64,4,0.0094,quadratic,quadratic,50000,300000,0.0126,0.0031,0.0065,0.0095,1.0000,0.0188,0.0110
ddim,0,64,4,0.0094,quadratic_cal,quadratic,50000,300000,0.0111,0.0017,0.0036,0.0095,1.0000,0.0187,0.0102
ddim,0,64,4,0.0094,polar8,polar,50000,300000,0.0676,0.0587,0.0960,0.0112,0.9960,0.0221,0.0404
ddim,0,64,4,0.0094,polar8_cal,polar,50000,300000,0.0103,0.0009,0.0017,0.0094,1.0000,0.0187,0.0098
ddim,0,64,4,0.0094,knn,knn,100000,600000,0.8193,0.8267,0.8259,0.0301,0.0384,0.0338,0.4303
ddim,0,64,4,0.0094,altered_knn,altered_knn,100000,400000,0.5000,0.4986,0.6732,0.0122,0.6464,0.0240,0.2613
ddim,0,64,4,0.0094,quadratic,quadratic,100000,600000,0.0116,0.0022,0.0045,0.0095,1.0000,0.0187,0.0104
ddim,0,64,4,0.0094,quadratic_cal,quadratic,100000,600000,0.0111,0.0016,0.0034,0.0095,1.0000,0.0187,0.0102
ddim,0,64,4,0.0094,polar8,polar,100000,600000,0.0383,0.0292,0.0489,0.0112,0.9974,0.0221,0.0256
ddim,0,64,4,0.0094,polar8_cal,polar,100000,600000,0.0102,0.0008,0.0015,0.0094,1.0000,0.0187,0.0098
ddim,0,64,8,0.0100,knn,knn,20000,240000,0.7617,0.7689,0.7707,0.0293,0.0494,0.0368,0.4028
ddim,0,64,8,0.0100,altered_knn,altered_knn,20000,160000,0.5109,0.5082,0.6772,0.0159,0.7786,0.0311,0.2697
ddim,0,64,8,0.0100,quadratic,quadratic,20000,240000,0.0178,0.0079,0.0160,0.0101,0.9994,0.0200,0.0139
ddim,0,64,8,0.0100,quadratic_cal,quadratic,20000,240000,0.0115,0.0015,0.0032,0.0100,1.0000,0.0198,0.0107
ddim,0,64,8,0.0100,polar8,polar,20000,240000,0.1326,0.1239,0.2060,0.0119,0.9900,0.0235,0.0737
ddim,0,64,8,0.0100,polar8_cal,polar,20000,240000,0.0115,0.0016,0.0031,0.0100,1.0000,0.0198,0.0107
ddim,0,64,8,0.0100,knn,knn,50000,600000,0.7724,0.7797,0.7814,0.0323,0.0532,0.0402,0.4099
ddim,0,64,8,0.0100,altered_knn,altered_knn,50000,400000,0.4996,0.4968,0.6667,0.0154,0.7736,0.0302,0.2635
ddim,0,64,8,0.0100,quadratic,quadratic,50000,600000,0.0154,0.0054,0.0111,0.0100,1.0000,0.0199,0.0127
ddim,0,64,8,0.0100,quadratic_cal,quadratic,50000,600000,0.0119,0.0019,0.0039,0.0100,1.0000,0.0198,0.0109
ddim,0,64,8,0.0100,polar8,polar,50000,600000,0.0857,0.0766,0.1258,0.0113,0.9906,0.0223,0.0495
ddim,0,64,8,0.0100,polar8_cal,polar,50000,600000,0.0114,0.0014,0.0026,0.0100,1.0000,0.0198,0.0106
ddim,0,64,8,0.0100,knn,knn,100000,1200000,0.7724,0.7796,0.7828,0.0327,0.0650,0.0435,0.4115
ddim,0,64,8,0.0100,altered_knn,altered_knn,100000,800000,0.5019,0.4995,0.6683,0.0148,0.7392,0.0291,0.2643
ddim,0,64,8,0.0100,quadratic,quadratic,100000,1200000,0.0145,0.0046,0.0095,0.0100,1.0000,0.0199,0.0122
ddim,0,64,8,0.0100,quadratic_cal,quadratic,100000,1200000,0.0120,0.0020,0.0041,0.0100,1.0000,0.0198,0.0109
ddim,0,64,8,0.0100,polar8,polar,100000,1200000,0.0513,0.0418,0.0747,0.0111,0.9894,0.0219,0.0319
ddim,0,64,8,0.0100,polar8_cal,polar,100000,1200000,0.0113,0.0013,0.0026,0.0100,1.0000,0.0198,0.0106
ddim,0,64,16,0.0120,knn,knn,20000,480000,0.6664,0.6738,0.6665,0.0279,0.0589,0.0378,0.3558
ddim,0,64,16,0.0120,altered_knn,altered_knn,20000,320000,0.4838,0.4810,0.6430,0.0178,0.7144,0.0348,0.2579
ddim,0,64,16,0.0120,quadratic,quadratic,20000,480000,0.0253,0.0134,0.0307,0.0122,0.9974,0.0241,0.0187
ddim,0,64,16,0.0120,quadratic_cal,quadratic,20000,480000,0.0172,0.0052,0.0123,0.0121,0.9992,0.0239,0.0145
ddim,0,64,16,0.0120,polar8,polar,20000,480000,0.1190,0.1085,0.1933,0.0138,0.9826,0.0273,0.0679
ddim,0,64,16,0.0120,polar8_cal,polar,20000,480000,0.0161,0.0041,0.0096,0.0121,1.0000,0.0239,0.0140
ddim,0,64,16,0.0120,knn,knn,50000,1200000,0.6730,0.6805,0.6731,0.0287,0.0597,0.0387,0.3596
ddim,0,64,16,0.0120,altered_knn,altered_knn,50000,800000,0.4798,0.4769,0.6402,0.0178,0.7201,0.0347,0.2558
ddim,0,64,16,0.0120,quadratic,quadratic,50000,1200000,0.0243,0.0124,0.0287,0.0122,0.9977,0.0240,0.0182
ddim,0,64,16,0.0120,quadratic_cal,quadratic,50000,1200000,0.0164,0.0045,0.0108,0.0121,0.9995,0.0239,0.0142
ddim,0,64,16,0.0120,polar8,polar,50000,1200000,0.0830,0.0720,0.1353,0.0133,0.9881,0.0262,0.0491
ddim,0,64,16,0.0120,polar8_cal,polar,50000,1200000,0.0159,0.0039,0.0088,0.0121,0.9995,0.0239,0.0139
ddim,0,64,16,0.0120,knn,knn,100000,2400000,0.6769,0.6844,0.6777,0.0259,0.0595,0.0361,0.3603
ddim,0,64,16,0.0120,altered_knn,altered_knn,100000,1600000,0.4850,0.4826,0.6429,0.0173,0.6894,0.0338,0.2582
ddim,0,64,16,0.0120,quadratic,quadratic,100000,2400000,0.0241,0.0123,0.0287,0.0122,0.9982,0.0240,0.0182
ddim,0,64,16,0.0120,quadratic_cal,quadratic,100000,2400000,0.0167,0.0047,0.0113,0.0121,0.9995,0.0239,0.0143
ddim,0,64,16,0.0120,polar8,polar,100000,2400000,0.0652,0.0540,0.1014,0.0132,0.9878,0.0260,0.0400
ddim,0,64,16,0.0120,polar8_cal,polar,100000,2400000,0.0157,0.0037,0.0086,0.0121,0.9992,0.0239,0.0138
