process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,4,4,150,0.0205,150,3000,0.9150,mlp,mlp,0.8808,0.8932,0.8947,0.2204,0.2902,0.2505,0.5718
ddim,4,8,150,0.0290,150,6000,0.8873,analytic,analytic,0.8810,0.9014,0.8938,0.3979,0.1983,0.2647,0.5831
ddim,4,8,150,0.0290,150,6000,0.8873,knn,knn,0.7024,0.7135,0.7333,0.1178,0.3328,0.1740,0.4437
ddim,4,8,150,0.0290,150,6000,0.8873,altered_knn,altered_knn,0.7920,0.8111,0.8189,0.0899,0.1517,0.1129,0.4620
ddim,4,8,150,0.0290,150,6000,0.8873,kernel,kernel,0.0290,0.0000,0.0000,0.0290,1.0000,0.0564,0.0282
ddim,4,8,150,0.0290,150,6000,0.8873,linear,linear,0.1503,0.1322,0.1996,0.0255,0.7534,0.0494,0.0908
ddim,4,8,150,0.0290,150,6000,0.8873,quadratic,quadratic,0.8597,0.8758,0.8745,0.3333,0.3190,0.3260,0.6009
ddim,4,8,150,0.0290,150,6000,0.8873,polar2,polar,0.8639,0.8796,0.8807,0.2916,0.3414,0.3145,0.5970
ddim,4,8,150,0.0290,150,6000,0.8873,polar3,polar,0.8746,0.8907,0.8905,0.3084,0.3345,0.3209,0.6058
ddim,4,8,150,0.0290,150,6000,0.8873,polar8,polar,0.8812,0.8972,0.8953,0.3565,0.3448,0.3506,0.6239
ddim,4,8,150,0.0290,150,6000,0.8873,mlp,mlp,0.8783,0.8949,0.8942,0.3113,0.3241,0.3176,0.6062
ddim,4,16,150,0.0428,150,12000,0.9073,analytic,analytic,0.8454,0.8776,0.8639,0.3323,0.1272,0.1840,0.5308
ddim,4,16,150,0.0428,150,12000,0.9073,knn,knn,0.6664,0.6814,0.7060,0.1295,0.3326,0.1865,0.4339
ddim,4,16,150,0.0428,150,12000,0.9073,altered_knn,altered_knn,0.7664,0.7966,0.7891,0.1506,0.0910,0.1135,0.4550
ddim,4,16,150,0.0428,150,12000,0.9073,kernel,kernel,0.0428,0.0000,0.0000,0.0428,1.0000,0.0822,0.0411
ddim,4,16,150,0.0428,150,12000,0.9073,linear,linear,0.0980,0.0665,0.1232,0.0372,0.8016,0.0710,0.0688
ddim,4,16,150,0.0428,150,12000,0.9073,quadratic,quadratic,0.8181,0.8415,0.8456,0.2319,0.2952,0.2598,0.5506
ddim,4,16,150,0.0428,150,12000,0.9073,polar2,polar,0.8341,0.8603,0.8574,0.2713,0.2485,0.2594,0.5599
ddim,4,16,150,0.0428,150,12000,0.9073,polar3,polar,0.8332,0.8602,0.8560,0.2705,0.2310,0.2492,0.5547
ddim,4,16,150,0.0428,150,12000,0.9073,polar8,polar,0.8358,0.8636,0.8569,0.2937,0.2159,0.2488,0.5562
ddim,4,16,150,0.0428,150,12000,0.9073,mlp,mlp,0.8399,0.8681,0.8594,0.3352,0.2112,0.2591,0.5636
ddim,8,2,150,0.0278,150,1500,0.9613,analytic,analytic,0.9377,0.9561,0.9476,0.7653,0.2932,0.4239,0.6900
ddim,8,2,150,0.0278,150,1500,0.9613,knn,knn,0.7878,0.8098,0.7974,0.5294,0.0162,0.0314,0.4206
ddim,8,2,150,0.0278,150,1500,0.9613,altered_knn,altered_knn,0.7388,0.7463,0.8369,0.0558,0.4748,0.0999,0.4231
ddim,8,2,150,0.0278,150,1500,0.9613,kernel,kernel,0.9090,0.9350,0.9217,0.0000,0.0000,0.0000,0.4675
ddim,8,2,150,0.0278,150,1500,0.9613,linear,linear,0.7051,0.7145,0.8245,0.0368,0.3759,0.0670,0.3907
ddim,8,2,150,0.0278,150,1500,0.9613,quadratic,quadratic,0.9343,0.9477,0.9438,0.6427,0.4658,0.5401,0.7439
ddim,8,2,150,0.0278,150,1500,0.9613,polar2,polar,0.9327,0.9428,0.9448,0.5039,0.5827,0.5405,0.7416
ddim,8,2,150,0.0278,150,1500,0.9613,polar3,polar,0.9309,0.9416,0.9403,0.6119,0.5558,0.5825,0.7620
ddim,8,2,150,0.0278,150,1500,0.9613,polar8,polar,0.9071,0.9218,0.9171,0.5967,0.3939,0.4745,0.6982
ddim,8,2,150,0.0278,150,1500,0.9613,mlp,mlp,0.9327,0.9457,0.9425,0.6192,0.4766,0.5386,0.7422
ddim,8,4,150,0.0150,150,3000,0.9497,analytic,analytic,0.9212,0.9289,0.9272,0.5232,0.4133,0.4618,0.6954
ddim,8,4,150,0.0150,150,3000,0.9497,knn,knn,0.6644,0.6733,0.6717,0.1866,0.0833,0.1152,0.3943
ddim,8,4,150,0.0150,150,3000,0.9497,altered_knn,altered_knn,0.7816,0.7904,0.8234,0.0324,0.2033,0.0560,0.4232
ddim,8,4,150,0.0150,150,3000,0.9497,kernel,kernel,0.8451,0.8580,0.8512,0.0000,0.0000,0.0000,0.4290
ddim,8,4,150,0.0150,150,3000,0.9497,linear,linear,0.3541,0.3509,0.5084,0.0133,0.5667,0.0259,0.1884
ddim,8,4,150,0.0150,150,3000,0.9497,quadratic,quadratic,0.9103,0.9170,0.9190,0.3570,0.4700,0.4058,0.6614
ddim,8,4,150,0.0150,150,3000,0.9497,polar2,polar,0.9076,0.9125,0.9189,0.3045,0.5867,0.4009,0.6567
