process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,550,1500,0.9860,analytic,analytic,0.9584,0.9808,0.9717,0.4632,0.1606,0.2385,0.6097
ddim,2,2,150,0.0274,550,1500,0.9860,knn,knn,0.9484,0.9661,0.9650,0.3452,0.3193,0.3318,0.6489
ddim,2,2,150,0.0274,550,1500,0.9860,altered_knn,altered_knn,0.9266,0.9470,0.9519,0.1480,0.2007,0.1704,0.5587
ddim,2,2,150,0.0274,550,1500,0.9860,kernel,kernel,0.9535,0.9732,0.9669,0.4664,0.2536,0.3286,0.6509
ddim,2,2,150,0.0274,550,1500,0.9860,linear,linear,0.7062,0.7042,0.8238,0.0688,0.7755,0.1264,0.4153
ddim,2,2,150,0.0274,550,1500,0.9860,quadratic,quadratic,0.9584,0.9800,0.9724,0.4223,0.1934,0.2653,0.6226
ddim,2,2,150,0.0274,550,1500,0.9860,polar2,polar,0.9577,0.9787,0.9715,0.4361,0.2117,0.2850,0.6319
ddim,2,2,150,0.0274,550,1500,0.9860,polar3,polar,0.9575,0.9787,0.9714,0.4330,0.2062,0.2794,0.6290
ddim,2,2,150,0.0274,550,1500,0.9860,polar8,polar,0.9569,0.9784,0.9712,0.4053,0.1953,0.2635,0.6210
ddim,2,2,150,0.0274,550,1500,0.9860,mlp,mlp,0.9572,0.9791,0.9712,0.4213,0.1807,0.2529,0.6160
ddim,2,4,150,0.0297,550,3000,0.9137,analytic,analytic,0.9323,0.9546,0.9446,0.6000,0.2071,0.3079,0.6312
ddim,2,4,150,0.0297,550,3000,0.9137,knn,knn,0.9021,0.9204,0.9232,0.2419,0.3030,0.2691,0.5947
ddim,2,4,150,0.0297,550,3000,0.9137,altered_knn,altered_knn,0.8961,0.9217,0.9196,0.0673,0.0606,0.0638,0.4927
ddim,2,4,150,0.0297,550,3000,0.9137,kernel,kernel,0.9087,0.9282,0.9301,0.2334,0.2727,0.2516,0.5899
ddim,2,4,150,0.0297,550,3000,0.9137,linear,linear,0.1890,0.1756,0.2492,0.0229,0.6296,0.0441,0.1098
ddim,2,4,150,0.0297,550,3000,0.9137,quadratic,quadratic,0.9165,0.9359,0.9325,0.3621,0.2828,0.3176,0.6267
ddim,2,4,150,0.0297,550,3000,0.9137,polar2,polar,0.9118,0.9309,0.9331,0.2347,0.2896,0.2592,0.5951
ddim,2,4,150,0.0297,550,3000,0.9137,polar3,polar,0.9236,0.9425,0.9421,0.3074,0.3064,0.3069,0.6247
ddim,2,4,150,0.0297,550,3000,0.9137,polar8,polar,0.9254,0.9449,0.9418,0.3574,0.2912,0.3210,0.6329
ddim,2,4,150,0.0297,550,3000,0.9137,mlp,mlp,0.9333,0.9540,0.9455,0.5746,0.2593,0.3573,0.6556
ddim,2,8,150,0.0342,550,6000,0.8847,analytic,analytic,0.8654,0.8913,0.8809,0.3640,0.1332,0.1951,0.5432
ddim,2,8,150,0.0342,550,6000,0.8847,knn,knn,0.8302,0.8508,0.8606,0.1484,0.2474,0.1855,0.5182
ddim,2,8,150,0.0342,550,6000,0.8847,altered_knn,altered_knn,0.8530,0.8825,0.8683,0.1818,0.0205,0.0368,0.4597
ddim,2,8,150,0.0342,550,6000,0.8847,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,550,6000,0.8847,linear,linear,0.0915,0.0712,0.1100,0.0248,0.6647,0.0478,0.0595
ddim,2,8,150,0.0342,550,6000,0.8847,quadratic,quadratic,0.8257,0.8453,0.8635,0.1203,0.2723,0.1669,0.5061
ddim,2,8,150,0.0342,550,6000,0.8847,polar2,polar,0.8087,0.8277,0.8445,0.1235,0.2723,0.1699,0.4988
ddim,2,8,150,0.0342,550,6000,0.8847,polar3,polar,0.8438,0.8655,0.8704,0.1665,0.2313,0.1936,0.5295
ddim,2,8,150,0.0342,550,6000,0.8847,polar8,polar,0.8592,0.8821,0.8799,0.2324,0.2123,0.2219,0.5520
ddim,2,8,150,0.0342,550,6000,0.8847,mlp,mlp,0.8645,0.8897,0.8814,0.3041,0.1523,0.2029,0.5463
