process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,700,altered_knn,altered_knn,500,1000,0.9907,0.9268,0.9475,0.9515,0.1493,0.1934,0.1685,0.5580
ddim,2,2,150,0.0274,700,kernel,kernel,500,1500,0.9907,0.9536,0.9734,0.9668,0.4774,0.2500,0.3281,0.6508
ddim,2,2,150,0.0274,700,linear,linear,500,1500,0.9907,0.7055,0.7035,0.8233,0.0686,0.7755,0.1261,0.4148
ddim,2,2,150,0.0274,700,quadratic,quadratic,500,1500,0.9907,0.9586,0.9804,0.9725,0.4292,0.1880,0.2614,0.6209
ddim,2,2,150,0.0274,700,polar2,polar,500,1500,0.9907,0.9579,0.9791,0.9716,0.4431,0.2062,0.2814,0.6303
ddim,2,2,150,0.0274,700,polar3,polar,500,1500,0.9907,0.9577,0.9790,0.9715,0.4405,0.2026,0.2775,0.6283
ddim,2,2,150,0.0274,700,polar8,polar,500,1500,0.9907,0.9570,0.9787,0.9712,0.4078,0.1898,0.2590,0.6188
ddim,2,2,150,0.0274,700,mlp,mlp,500,1500,0.9907,0.9576,0.9797,0.9714,0.4364,0.1752,0.2500,0.6148
ddim,2,2,150,0.0274,700,knn,knn,1000,3000,0.9897,0.9513,0.9680,0.9680,0.3577,0.3577,0.3577,0.6628
ddim,2,2,150,0.0274,700,altered_knn,altered_knn,1000,2000,0.9897,0.9401,0.9569,0.9652,0.2145,0.3449,0.2645,0.6107
ddim,2,2,150,0.0274,700,kernel,kernel,1000,3000,0.9897,0.9546,0.9737,0.9687,0.4318,0.2774,0.3378,0.6557
ddim,2,2,150,0.0274,700,linear,linear,1000,3000,0.9897,0.6847,0.6820,0.8084,0.0644,0.7774,0.1190,0.4005
ddim,2,2,150,0.0274,700,quadratic,quadratic,1000,3000,0.9897,0.9575,0.9786,0.9713,0.4406,0.2099,0.2843,0.6314
ddim,2,2,150,0.0274,700,polar2,polar,1000,3000,0.9897,0.9579,0.9790,0.9717,0.4411,0.2117,0.2861,0.6325
ddim,2,2,150,0.0274,700,polar3,polar,1000,3000,0.9897,0.9583,0.9793,0.9718,0.4625,0.2135,0.2921,0.6357
ddim,2,2,150,0.0274,700,polar8,polar,1000,3000,0.9897,0.9579,0.9793,0.9717,0.4413,0.1989,0.2742,0.6268
ddim,2,2,150,0.0274,700,mlp,mlp,1000,3000,0.9897,0.9577,0.9797,0.9714,0.4350,0.1770,0.2516,0.6157
ddim,2,4,150,0.0297,700,analytic,analytic,0,0,nan,0.9325,0.9548,0.9447,0.6111,0.2037,0.3056,0.6302
ddim,2,4,150,0.0297,700,knn,knn,125,748,0.9425,0.8462,0.8656,0.8608,0.3368,0.2155,0.2628,0.5642
ddim,2,4,150,0.0297,700,altered_knn,altered_knn,125,500,0.9425,0.8715,0.8960,0.8971,0.0614,0.0707,0.0657,0.4809
ddim,2,4,150,0.0297,700,kernel,kernel,125,748,0.9425,0.8784,0.8972,0.8959,0.2849,0.2643,0.2742,0.5857
ddim,2,4,150,0.0297,700,linear,linear,125,748,0.9425,0.1958,0.1814,0.2518,0.0243,0.6667,0.0469,0.1142
ddim,2,4,150,0.0297,700,quadratic,quadratic,125,748,0.9425,0.9113,0.9311,0.9268,0.3888,0.2677,0.3170,0.6241
ddim,2,4,150,0.0297,700,polar2,polar,125,748,0.9425,0.9216,0.9405,0.9384,0.3508,0.3047,0.3261,0.6333
ddim,2,4,150,0.0297,700,polar3,polar,125,748,0.9425,0.9286,0.9468,0.9451,0.3713,0.3350,0.3522,0.6495
ddim,2,4,150,0.0297,700,polar8,polar,125,748,0.9425,0.9295,0.9505,0.9448,0.3799,0.2424,0.2960,0.6233
ddim,2,4,150,0.0297,700,mlp,mlp,125,748,0.9425,0.9238,0.9451,0.9413,0.3002,0.2290,0.2598,0.6025
ddim,2,4,150,0.0297,700,knn,knn,250,1500,0.9287,0.8934,0.9131,0.9108,0.2836,0.2525,0.2671,0.5901
ddim,2,4,150,0.0297,700,altered_knn,altered_knn,250,1000,0.9287,0.9022,0.9287,0.9161,0.2283,0.0354,0.0612,0.4950
ddim,2,4,150,0.0297,700,kernel,kernel,250,1500,0.9287,0.9071,0.9276,0.9257,0.2621,0.2374,0.2491,0.5884
ddim,2,4,150,0.0297,700,linear,linear,250,1500,0.9287,0.1832,0.1694,0.2421,0.0229,0.6347,0.0441,0.1068
ddim,2,4,150,0.0297,700,quadratic,quadratic,250,1500,0.9287,0.9178,0.9378,0.9331,0.3945,0.2677,0.3190,0.6284
ddim,2,4,150,0.0297,700,polar2,polar,250,1500,0.9287,0.9187,0.9378,0.9372,0.2881,0.2963,0.2921,0.6149
ddim,2,4,150,0.0297,700,polar3,polar,250,1500,0.9287,0.9301,0.9493,0.9453,0.4086,0.3047,0.3491,0.6492
ddim,2,4,150,0.0297,700,polar8,polar,250,1500,0.9287,0.9285,0.9490,0.9433,0.4048,0.2576,0.3148,0.6319
ddim,2,4,150,0.0297,700,mlp,mlp,250,1500,0.9287,0.9311,0.9530,0.9443,0.5019,0.2172,0.3032,0.6281
ddim,2,4,150,0.0297,700,knn,knn,500,3000,0.9227,0.9011,0.9197,0.9224,0.2371,0.2946,0.2628,0.5912
ddim,2,4,150,0.0297,700,altered_knn,altered_knn,500,2000,0.9227,0.8956,0.9207,0.9194,0.0795,0.0758,0.0776,0.4992
ddim,2,4,150,0.0297,700,kernel,kernel,500,3000,0.9227,0.9093,0.9289,0.9307,0.2325,0.2677,0.2488,0.5889
ddim,2,4,150,0.0297,700,linear,linear,500,3000,0.9227,0.1867,0.1731,0.2465,0.0228,0.6313,0.0441,0.1086
ddim,2,4,150,0.0297,700,quadratic,quadratic,500,3000,0.9227,0.9163,0.9361,0.9324,0.3584,0.2727,0.3098,0.6229
ddim,2,4,150,0.0297,700,polar2,polar,500,3000,0.9227,0.9112,0.9304,0.9325,0.2315,0.2845,0.2553,0.5928
ddim,2,4,150,0.0297,700,polar3,polar,500,3000,0.9227,0.9248,0.9438,0.9426,0.3238,0.3047,0.3140,0.6289
ddim,2,4,150,0.0297,700,polar8,polar,500,3000,0.9227,0.9252,0.9449,0.9416,0.3529,0.2828,0.3140,0.6294
ddim,2,4,150,0.0297,700,mlp,mlp,500,3000,0.9227,0.9322,0.9531,0.9449,0.5302,0.2508,0.3406,0.6468
ddim,2,4,150,0.0297,700,knn,knn,1000,6000,0.9238,0.9147,0.9338,0.9368,0.2336,0.2929,0.2599,0.5968
ddim,2,4,150,0.0297,700,altered_knn,altered_knn,1000,4000,0.9238,0.8867,0.9081,0.9261,0.0824,0.1886,0.1147,0.5114
ddim,2,4,150,0.0297,700,kernel,kernel,1000,6000,0.9238,0.9153,0.9348,0.9362,0.2463,0.2778,0.2611,0.5979
ddim,2,4,150,0.0297,700,linear,linear,1000,6000,0.9238,0.1896,0.1762,0.2497,0.0229,0.6296,0.0441,0.1102
ddim,2,4,150,0.0297,700,quadratic,quadratic,1000,6000,0.9238,0.9150,0.9347,0.9306,0.3741,0.2727,0.3155,0.6251
ddim,2,4,150,0.0297,700,polar2,polar,1000,6000,0.9238,0.9175,0.9368,0.9372,0.2602,0.2896,0.2741,0.6054
ddim,2,4,150,0.0297,700,polar3,polar,1000,6000,0.9238,0.9245,0.9445,0.9418,0.3182,0.2710,0.2927,0.6186
ddim,2,4,150,0.0297,700,polar8,polar,1000,6000,0.9238,0.9300,0.9500,0.9444,0.4275,0.2778,0.3367,0.6434
ddim,2,4,150,0.0297,700,mlp,mlp,1000,6000,0.9238,0.9334,0.9546,0.9458,0.5630,0.2407,0.3373,0.6459
ddim,2,8,150,0.0342,700,analytic,analytic,0,0,nan,0.8657,0.8916,0.8811,0.3760,0.1332,0.1968,0.5442
ddim,2,8,150,0.0342,700,knn,knn,125,1496,0.9124,0.7783,0.7986,0.8081,0.1182,0.2050,0.1500,0.4743
ddim,2,8,150,0.0342,700,altered_knn,altered_knn,125,1000,0.9124,0.7972,0.8242,0.8117,0.1369,0.0337,0.0541,0.4391
ddim,2,8,150,0.0342,700,kernel,kernel,125,1496,0.9124,0.8039,0.8237,0.8413,0.1095,0.2445,0.1513,0.4875
ddim,2,8,150,0.0342,700,linear,linear,125,1496,0.9124,0.1025,0.0828,0.1235,0.0249,0.6603,0.0480,0.0654
ddim,2,8,150,0.0342,700,quadratic,quadratic,125,1496,0.9124,0.8183,0.8382,0.8524,0.1283,0.2562,0.1710,0.5046
ddim,2,8,150,0.0342,700,polar2,polar,125,1496,0.9124,0.8202,0.8399,0.8554,0.1297,0.2621,0.1735,0.5067
ddim,2,8,150,0.0342,700,polar3,polar,125,1496,0.9124,0.8453,0.8654,0.8765,0.1608,0.2796,0.2042,0.5348
ddim,2,8,150,0.0342,700,polar8,polar,125,1496,0.9124,0.8555,0.8788,0.8802,0.1737,0.1977,0.1849,0.5318
ddim,2,8,150,0.0342,700,mlp,mlp,125,1496,0.9124,0.8535,0.8772,0.8762,0.1884,0.1859,0.1872,0.5322
ddim,2,8,150,0.0342,700,knn,knn,250,3000,0.9043,0.8167,0.8370,0.8449,0.1568,0.2430,0.1906,0.5138
ddim,2,8,150,0.0342,700,altered_knn,altered_knn,250,2000,0.9043,0.8357,0.8643,0.8512,0.1782,0.0264,0.0459,0.4551
ddim,2,8,150,0.0342,700,kernel,kernel,250,3000,0.9043,0.8243,0.8454,0.8579,0.1201,0.2284,0.1574,0.5014
ddim,2,8,150,0.0342,700,linear,linear,250,3000,0.9043,0.0865,0.0659,0.1028,0.0248,0.6691,0.0478,0.0568
ddim,2,8,150,0.0342,700,quadratic,quadratic,250,3000,0.9043,0.8265,0.8465,0.8613,0.1278,0.2621,0.1718,0.5091
ddim,2,8,150,0.0342,700,polar2,polar,250,3000,0.9043,0.8240,0.8433,0.8571,0.1448,0.2782,0.1905,0.5169
ddim,2,8,150,0.0342,700,polar3,polar,250,3000,0.9043,0.8541,0.8761,0.8816,0.1686,0.2313,0.1951,0.5356
ddim,2,8,150,0.0342,700,polar8,polar,250,3000,0.9043,0.8577,0.8815,0.8792,0.2048,0.1874,0.1957,0.5386
ddim,2,8,150,0.0342,700,mlp,mlp,250,3000,0.9043,0.8634,0.8890,0.8807,0.2799,0.1406,0.1871,0.5381
ddim,2,8,150,0.0342,700,knn,knn,500,6000,0.8937,0.8316,0.8525,0.8615,0.1501,0.2430,0.1856,0.5190
ddim,2,8,150,0.0342,700,altered_knn,altered_knn,500,4000,0.8937,0.8527,0.8822,0.8678,0.1791,0.0176,0.0320,0.4571
ddim,2,8,150,0.0342,700,kernel,kernel,500,6000,0.8937,0.8298,0.8506,0.8620,0.1318,0.2387,0.1698,0.5102
ddim,2,8,150,0.0342,700,linear,linear,500,6000,0.8937,0.0901,0.0698,0.1079,0.0248,0.6662,0.0478,0.0588
ddim,2,8,150,0.0342,700,quadratic,quadratic,500,6000,0.8937,0.8258,0.8455,0.8636,0.1194,0.2694,0.1655,0.5055
ddim,2,8,150,0.0342,700,polar2,polar,500,6000,0.8937,0.8086,0.8276,0.8441,0.1238,0.2709,0.1700,0.4988
ddim,2,8,150,0.0342,700,polar3,polar,500,6000,0.8937,0.8442,0.8659,0.8709,0.1651,0.2284,0.1916,0.5288
ddim,2,8,150,0.0342,700,polar8,polar,500,6000,0.8937,0.8589,0.8819,0.8798,0.2286,0.2108,0.2193,0.5506
ddim,2,8,150,0.0342,700,mlp,mlp,500,6000,0.8937,0.8645,0.8898,0.8813,0.3042,0.1479,0.1990,0.5444
ddim,2,8,150,0.0342,700,knn,knn,1000,12000,0.8925,0.8443,0.8661,0.8713,0.1667,0.2284,0.1927,0.5294
ddim,2,8,150,0.0342,700,altered_knn,altered_knn,1000,8000,0.8925,0.8535,0.8831,0.8678,0.3929,0.0161,0.0309,0.4570
ddim,2,8,150,0.0342,700,kernel,kernel,1000,12000,0.8925,0.8395,0.8615,0.8691,0.1379,0.2152,0.1681,0.5148
ddim,2,8,150,0.0342,700,linear,linear,1000,12000,0.8925,0.0912,0.0709,0.1095,0.0248,0.6647,0.0477,0.0593
ddim,2,8,150,0.0342,700,quadratic,quadratic,1000,12000,0.8925,0.8291,0.8487,0.8666,0.1217,0.2723,0.1682,0.5085
ddim,2,8,150,0.0342,700,polar2,polar,1000,12000,0.8925,0.8155,0.8353,0.8507,0.1224,0.2562,0.1656,0.5005
ddim,2,8,150,0.0342,700,polar3,polar,1000,12000,0.8925,0.8473,0.8694,0.8743,0.1600,0.2225,0.1862,0.5278
ddim,2,8,150,0.0342,700,polar8,polar,1000,12000,0.8925,0.8619,0.8851,0.8811,0.2640,0.2064,0.2317,0.5584
ddim,2,8,150,0.0342,700,mlp,mlp,1000,12000,0.8925,0.8654,0.8908,0.8817,0.3248,0.1479,0.2032,0.5470
ddim,2,16,150,0.0522,700,analytic,analytic,0,0,nan,0.7698,0.8080,0.7898,0.4500,0.0775,0.1322,0.4701
ddim,2,16,150,0.0522,700,knn,knn,125,2992,0.9017,0.6980,0.7239,0.7255,0.2119,0.2278,0.2196,0.4717
ddim,2,16,150,0.0522,700,altered_knn,altered_knn,125,2000,0.9017,0.5645,0.5707,0.6631,0.0753,0.4517,0.1291,0.3499
ddim,2,16,150,0.0522,700,kernel,kernel,125,2992,0.9017,0.6809,0.7050,0.7230,0.1244,0.2431,0.1646,0.4348
ddim,2,16,150,0.0522,700,linear,linear,125,2992,0.9017,0.0599,0.0114,0.0231,0.0499,0.9397,0.0948,0.0531
ddim,2,16,150,0.0522,700,quadratic,quadratic,125,2992,0.9017,0.7138,0.7250,0.7628,0.1831,0.5091,0.2694,0.4972
ddim,2,16,150,0.0522,700,polar2,polar,125,2992,0.9017,0.7625,0.7945,0.7822,0.3498,0.1828,0.2401,0.5173
ddim,2,16,150,0.0522,700,polar3,polar,125,2992,0.9017,0.7733,0.8069,0.7951,0.3196,0.1636,0.2165,0.5117
ddim,2,16,150,0.0522,700,polar8,polar,125,2992,0.9017,0.7697,0.8050,0.7921,0.3091,0.1301,0.1832,0.4941
ddim,2,16,150,0.0522,700,mlp,mlp,125,2992,0.9017,0.7327,0.7651,0.7632,0.1516,0.1464,0.1490,0.4570
ddim,2,16,150,0.0522,700,knn,knn,250,6000,0.9032,0.7225,0.7524,0.7516,0.2006,0.1809,0.1902,0.4713
ddim,2,16,150,0.0522,700,altered_knn,altered_knn,250,4000,0.9032,0.6946,0.7209,0.7510,0.0906,0.2191,0.1282,0.4245
ddim,2,16,150,0.0522,700,kernel,kernel,250,6000,0.9032,0.6903,0.7179,0.7332,0.1066,0.1895,0.1365,0.4272
ddim,2,16,150,0.0522,700,linear,linear,250,6000,0.9032,0.0597,0.0113,0.0232,0.0497,0.9359,0.0944,0.0529
ddim,2,16,150,0.0522,700,quadratic,quadratic,250,6000,0.9032,0.7078,0.7186,0.7587,0.1773,0.5120,0.2634,0.4910
ddim,2,16,150,0.0522,700,polar2,polar,250,6000,0.9032,0.7665,0.7982,0.7857,0.3661,0.1923,0.2522,0.5252
ddim,2,16,150,0.0522,700,polar3,polar,250,6000,0.9032,0.7777,0.8112,0.7980,0.3803,0.1703,0.2353,0.5232
ddim,2,16,150,0.0522,700,polar8,polar,250,6000,0.9032,0.7738,0.8090,0.7949,0.3727,0.1359,0.1992,0.5041
ddim,2,16,150,0.0522,700,mlp,mlp,250,6000,0.9032,0.7496,0.7852,0.7726,0.2714,0.1033,0.1497,0.4675
ddim,2,16,150,0.0522,700,knn,knn,500,12000,0.9031,0.7408,0.7706,0.7717,0.1966,0.2010,0.1988,0.4847
ddim,2,16,150,0.0522,700,altered_knn,altered_knn,500,8000,0.9031,0.6799,0.7031,0.7475,0.0825,0.2584,0.1251,0.4141
ddim,2,16,150,0.0522,700,kernel,kernel,500,12000,0.9031,0.7034,0.7319,0.7449,0.1118,0.1866,0.1398,0.4359
ddim,2,16,150,0.0522,700,linear,linear,500,12000,0.9031,0.0598,0.0116,0.0236,0.0497,0.9359,0.0944,0.0530
ddim,2,16,150,0.0522,700,quadratic,quadratic,500,12000,0.9031,0.7077,0.7182,0.7597,0.1747,0.5187,0.2613,0.4898
ddim,2,16,150,0.0522,700,polar2,polar,500,12000,0.9031,0.7677,0.7983,0.7878,0.3563,0.2124,0.2662,0.5322
ddim,2,16,150,0.0522,700,polar3,polar,500,12000,0.9031,0.7766,0.8099,0.7971,0.3659,0.1722,0.2342,0.5221
ddim,2,16,150,0.0522,700,polar8,polar,500,12000,0.9031,0.7734,0.8080,0.7941,0.3887,0.1455,0.2117,0.5099
ddim,2,16,150,0.0522,700,mlp,mlp,500,12000,0.9031,0.7621,0.7984,0.7827,0.4113,0.1043,0.1664,0.4824
ddim,2,16,150,0.0522,700,knn,knn,1000,24000,0.9025,0.7410,0.7724,0.7721,0.1786,0.1722,0.1754,0.4739
ddim,2,16,150,0.0522,700,altered_knn,altered_knn,1000,16000,0.9025,0.7099,0.7400,0.7625,0.0805,0.1646,0.1081,0.4241
ddim,2,16,150,0.0522,700,kernel,kernel,1000,24000,0.9025,0.7045,0.7348,0.7448,0.1001,0.1541,0.1213,0.4281
ddim,2,16,150,0.0522,700,linear,linear,1000,24000,0.9025,0.0591,0.0106,0.0215,0.0498,0.9397,0.0947,0.0526
ddim,2,16,150,0.0522,700,quadratic,quadratic,1000,24000,0.9025,0.7064,0.7169,0.7576,0.1759,0.5167,0.2625,0.4897
ddim,2,16,150,0.0522,700,polar2,polar,1000,24000,0.9025,0.7664,0.7973,0.7864,0.3554,0.2057,0.2606,0.5290
ddim,2,16,150,0.0522,700,polar3,polar,1000,24000,0.9025,0.7757,0.8093,0.7961,0.3673,0.1656,0.2282,0.5188
ddim,2,16,150,0.0522,700,polar8,polar,1000,24000,0.9025,0.7720,0.8071,0.7925,0.3989,0.1359,0.2027,0.5049
ddim,2,16,150,0.0522,700,mlp,mlp,1000,24000,0.9025,0.7540,0.7900,0.7743,0.4190,0.1014,0.1633,0.4767
ddim,4,2,150,0.0306,700,analytic,analytic,0,0,nan,0.9649,0.9878,0.9768,0.8400,0.2398,0.3731,0.6805
ddim,4,2,150,0.0306,700,knn,knn,125,374,0.9920,0.8252,0.8501,0.8376,0.7059,0.0392,0.0742,0.4621
ddim,4,2,150,0.0306,700,altered_knn,altered_knn,125,250,0.9920,0.8238,0.8437,0.8758,0.0585,0.1941,0.0899,0.4668
ddim,4,2,150,0.0306,700,kernel,kernel,125,374,0.9920,0.8937,0.9206,0.9067,1.0000,0.0440,0.0844,0.5025
ddim,4,2,150,0.0306,700,linear,linear,125,374,0.9920,0.7050,0.7128,0.8215,0.0488,0.4568,0.0881,0.4005
ddim,4,2,150,0.0306,700,quadratic,quadratic,125,374,0.9920,0.9602,0.9839,0.9721,0.8966,0.2121,0.3430,0.6634
ddim,4,2,150,0.0306,700,polar2,polar,125,374,0.9920,0.9581,0.9812,0.9736,0.4505,0.2300,0.3045,0.6429
ddim,4,2,150,0.0306,700,polar3,polar,125,374,0.9920,0.9530,0.9766,0.9670,0.5482,0.2039,0.2973,0.6369
ddim,4,2,150,0.0306,700,polar8,polar,125,374,0.9920,0.9326,0.9556,0.9497,0.3396,0.2055,0.2561,0.6058
ddim,4,2,150,0.0306,700,mlp,mlp,125,374,0.9920,0.9553,0.9785,0.9702,0.4858,0.2235,0.3061,0.6423
ddim,4,2,150,0.0306,700,knn,knn,250,750,0.9907,0.8352,0.8594,0.8469,0.7288,0.0701,0.1280,0.4937
ddim,4,2,150,0.0306,700,altered_knn,altered_knn,250,500,0.9907,0.8781,0.9041,0.9063,0.0508,0.0587,0.0545,0.4793
ddim,4,2,150,0.0306,700,kernel,kernel,250,750,0.9907,0.8762,0.9017,0.8881,1.0000,0.0701,0.1311,0.5164
ddim,4,2,150,0.0306,700,linear,linear,250,750,0.9907,0.6483,0.6528,0.7823,0.0441,0.5057,0.0811,0.3670
ddim,4,2,150,0.0306,700,quadratic,quadratic,250,750,0.9907,0.9629,0.9873,0.9753,0.8613,0.1925,0.3147,0.6510
ddim,4,2,150,0.0306,700,polar2,polar,250,750,0.9907,0.9627,0.9859,0.9758,0.6636,0.2316,0.3434,0.6646
ddim,4,2,150,0.0306,700,polar3,polar,250,750,0.9907,0.9600,0.9836,0.9733,0.6404,0.2121,0.3186,0.6511
ddim,4,2,150,0.0306,700,polar8,polar,250,750,0.9907,0.9408,0.9634,0.9599,0.2930,0.2251,0.2546,0.6090
ddim,4,2,150,0.0306,700,mlp,mlp,250,750,0.9907,0.9564,0.9791,0.9696,0.6352,0.2414,0.3499,0.6645
ddim,4,2,150,0.0306,700,knn,knn,500,1500,0.9880,0.8559,0.8802,0.8680,0.7606,0.0881,0.1579,0.5191
ddim,4,2,150,0.0306,700,altered_knn,altered_knn,500,1000,0.9880,0.7949,0.8057,0.8803,0.0713,0.4535,0.1232,0.4645
ddim,4,2,150,0.0306,700,kernel,kernel,500,1500,0.9880,0.8849,0.9102,0.8969,1.0000,0.0848,0.1564,0.5333
ddim,4,2,150,0.0306,700,linear,linear,500,1500,0.9880,0.6750,0.6823,0.8027,0.0424,0.4454,0.0775,0.3799
ddim,4,2,150,0.0306,700,quadratic,quadratic,500,1500,0.9880,0.9637,0.9880,0.9761,0.8451,0.1958,0.3179,0.6529
ddim,4,2,150,0.0306,700,polar2,polar,500,1500,0.9880,0.9640,0.9869,0.9761,0.7957,0.2414,0.3705,0.6787
ddim,4,2,150,0.0306,700,polar3,polar,500,1500,0.9880,0.9644,0.9869,0.9765,0.7789,0.2529,0.3818,0.6843
ddim,4,2,150,0.0306,700,polar8,polar,500,1500,0.9880,0.9595,0.9827,0.9728,0.6301,0.2251,0.3317,0.6572
ddim,4,2,150,0.0306,700,mlp,mlp,500,1500,0.9880,0.9622,0.9851,0.9749,0.7087,0.2382,0.3565,0.6708
ddim,4,2,150,0.0306,700,knn,knn,1000,3000,0.9873,0.8743,0.8984,0.8863,0.8415,0.1126,0.1986,0.5485
ddim,4,2,150,0.0306,700,altered_knn,altered_knn,1000,2000,0.9873,0.9151,0.9411,0.9369,0.1295,0.0930,0.1083,0.5247
ddim,4,2,150,0.0306,700,kernel,kernel,1000,3000,0.9873,0.9026,0.9283,0.9150,0.9492,0.0914,0.1667,0.5475
ddim,4,2,150,0.0306,700,linear,linear,1000,3000,0.9873,0.6580,0.6634,0.7899,0.0438,0.4878,0.0804,0.3719
ddim,4,2,150,0.0306,700,quadratic,quadratic,1000,3000,0.9873,0.9638,0.9877,0.9761,0.8312,0.2088,0.3338,0.6607
ddim,4,2,150,0.0306,700,polar2,polar,1000,3000,0.9873,0.9648,0.9873,0.9767,0.8041,0.2545,0.3866,0.6870
ddim,4,2,150,0.0306,700,polar3,polar,1000,3000,0.9873,0.9657,0.9876,0.9772,0.8317,0.2741,0.4123,0.6999
ddim,4,2,150,0.0306,700,polar8,polar,1000,3000,0.9873,0.9649,0.9874,0.9768,0.8010,0.2561,0.3881,0.6877
ddim,4,2,150,0.0306,700,mlp,mlp,1000,3000,0.9873,0.9653,0.9876,0.9772,0.8040,0.2610,0.3941,0.6909
ddim,4,4,150,0.0205,700,analytic,analytic,0,0,nan,0.8889,0.9036,0.8975,0.3819,0.1854,0.2496,0.5766
ddim,4,4,150,0.0205,700,knn,knn,125,748,0.9599,0.6884,0.7006,0.7020,0.1239,0.1073,0.1150,0.4078
ddim,4,4,150,0.0205,700,altered_knn,altered_knn,125,500,0.9599,0.7326,0.7444,0.7686,0.0413,0.1732,0.0667,0.4055
ddim,4,4,150,0.0205,700,kernel,kernel,125,748,0.9599,0.7267,0.7398,0.7345,0.2515,0.1000,0.1431,0.4415
ddim,4,4,150,0.0205,700,linear,linear,125,748,0.9599,0.2765,0.2654,0.3490,0.0229,0.8098,0.0445,0.1549
ddim,4,4,150,0.0205,700,quadratic,quadratic,125,748,0.9599,0.8594,0.8734,0.8688,0.3158,0.1902,0.2374,0.5554
ddim,4,4,150,0.0205,700,polar2,polar,125,748,0.9599,0.8729,0.8860,0.8921,0.1367,0.2488,0.1765,0.5312
ddim,4,4,150,0.0205,700,polar3,polar,125,748,0.9599,0.8758,0.8900,0.8864,0.2539,0.1976,0.2222,0.5561
ddim,4,4,150,0.0205,700,polar8,polar,125,748,0.9599,0.8450,0.8582,0.8599,0.1525,0.2146,0.1783,0.5183
ddim,4,4,150,0.0205,700,mlp,mlp,125,748,0.9599,0.8848,0.8993,0.8969,0.2210,0.1902,0.2045,0.5519
ddim,4,4,150,0.0205,700,knn,knn,250,1500,0.9593,0.7248,0.7373,0.7348,0.1721,0.1293,0.1476,0.4424
ddim,4,4,150,0.0205,700,altered_knn,altered_knn,250,1000,0.9593,0.5831,0.5825,0.7106,0.0332,0.6146,0.0630,0.3227
ddim,4,4,150,0.0205,700,kernel,kernel,250,1500,0.9593,0.7838,0.7980,0.7916,0.3613,0.1049,0.1626,0.4803
