sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,200,2,2,0.0102,knn,knn,50000,150000,0.9971,0.9979,0.9985,0.8188,0.9191,0.8661,0.9320
flow,200,2,2,0.0102,altered_knn,altered_knn,50000,100000,0.9892,0.9966,0.9945,0.4481,0.2647,0.3328,0.6647
flow,200,2,2,0.0102,quadratic,quadratic,50000,150000,0.9885,0.9931,0.9930,0.5606,0.5441,0.5522,0.7727
flow,200,2,2,0.0102,quadratic_cal,quadratic,50000,150000,0.9887,0.9935,0.9931,0.5733,0.5270,0.5492,0.7713
flow,200,2,2,0.0102,polar8,polar,50000,150000,0.9968,0.9978,0.9984,0.8061,0.9069,0.8535,0.9256
flow,200,2,2,0.0102,polar8_cal,polar,50000,150000,0.9967,0.9979,0.9983,0.8108,0.8824,0.8451,0.9215
flow,200,2,2,0.0102,knn,knn,100000,300000,0.9969,0.9981,0.9984,0.8287,0.8775,0.8524,0.9253
flow,200,2,2,0.0102,altered_knn,altered_knn,100000,200000,0.9905,0.9985,0.9952,0.5918,0.2132,0.3135,0.6560
flow,200,2,2,0.0102,quadratic,quadratic,100000,300000,0.9908,0.9954,0.9953,0.5567,0.5539,0.5553,0.7753
flow,200,2,2,0.0102,quadratic_cal,quadratic,100000,300000,0.9909,0.9954,0.9953,0.5594,0.5539,0.5567,0.7760
flow,200,2,2,0.0102,polar8,polar,100000,300000,0.9966,0.9977,0.9983,0.7978,0.8897,0.8413,0.9195
flow,200,2,2,0.0102,polar8_cal,polar,100000,300000,0.9965,0.9977,0.9982,0.7969,0.8848,0.8386,0.9181
flow,0,2,4,0.0109,knn,knn,20000,120000,0.9884,0.9912,0.9929,0.5632,0.7425,0.6406,0.8159
flow,0,2,4,0.0109,altered_knn,altered_knn,20000,80000,0.9817,0.9894,0.9897,0.2693,0.2805,0.2748,0.6321
flow,0,2,4,0.0109,quadratic,quadratic,20000,120000,0.9238,0.9284,0.9372,0.1896,0.5092,0.2763,0.6023
flow,0,2,4,0.0109,quadratic_cal,quadratic,20000,120000,0.9354,0.9423,0.9414,0.3773,0.3092,0.3399,0.6411
flow,0,2,4,0.0109,polar8,polar,20000,120000,0.9869,0.9893,0.9919,0.5221,0.7736,0.6234,0.8063
flow,0,2,4,0.0109,polar8_cal,polar,20000,120000,0.9889,0.9931,0.9925,0.6809,0.6034,0.6399,0.8165
flow,0,2,4,0.0109,knn,knn,50000,300000,0.9897,0.9929,0.9933,0.6491,0.6931,0.6704,0.8317
flow,0,2,4,0.0109,altered_knn,altered_knn,50000,200000,0.9838,0.9912,0.9908,0.3329,0.3103,0.3212,0.6562
flow,0,2,4,0.0109,quadratic,quadratic,50000,300000,0.9326,0.9372,0.9463,0.1882,0.5126,0.2753,0.6063
flow,0,2,4,0.0109,quadratic_cal,quadratic,50000,300000,0.9434,0.9501,0.9492,0.4079,0.3310,0.3655,0.6578
flow,0,2,4,0.0109,polar8,polar,50000,300000,0.9877,0.9903,0.9922,0.5538,0.7517,0.6377,0.8140
flow,0,2,4,0.0109,polar8_cal,polar,50000,300000,0.9895,0.9930,0.9929,0.6894,0.6736,0.6814,0.8372
flow,0,2,4,0.0109,knn,knn,100000,600000,0.9900,0.9935,0.9933,0.7035,0.6736,0.6882,0.8409
flow,0,2,4,0.0109,altered_knn,altered_knn,100000,400000,0.9850,0.9933,0.9910,0.3938,0.2322,0.2921,0.6427
flow,0,2,4,0.0109,quadratic,quadratic,100000,600000,0.9433,0.9478,0.9578,0.1860,0.5356,0.2761,0.6120
flow,0,2,4,0.0109,quadratic_cal,quadratic,100000,600000,0.9557,0.9620,0.9614,0.4426,0.3897,0.4144,0.6882
flow,0,2,4,0.0109,polar8,polar,100000,600000,0.9885,0.9914,0.9926,0.5966,0.7241,0.6542,0.8228
flow,0,2,4,0.0109,polar8_cal,polar,100000,600000,0.9896,0.9932,0.9930,0.6913,0.6667,0.6788,0.8360
flow,100,2,4,0.0101,knn,knn,20000,120000,0.9906,0.9932,0.9947,0.5646,0.7284,0.6361,0.8147
flow,100,2,4,0.0101,altered_knn,altered_knn,20000,80000,0.9846,0.9917,0.9917,0.2875,0.2914,0.2894,0.6405
flow,100,2,4,0.0101,quadratic,quadratic,20000,120000,0.9463,0.9523,0.9541,0.2632,0.3630,0.3051,0.6287
flow,100,2,4,0.0101,quadratic_cal,quadratic,20000,120000,0.9482,0.9544,0.9550,0.3008,0.3457,0.3217,0.6380
flow,100,2,4,0.0101,polar8,polar,20000,120000,0.9905,0.9926,0.9947,0.5564,0.7852,0.6513,0.8219
flow,100,2,4,0.0101,polar8_cal,polar,20000,120000,0.9914,0.9946,0.9949,0.6436,0.6778,0.6603,0.8274
flow,100,2,4,0.0101,knn,knn,50000,300000,0.9912,0.9944,0.9949,0.6207,0.6827,0.6502,0.8223
flow,100,2,4,0.0101,altered_knn,altered_knn,50000,200000,0.9859,0.9933,0.9924,0.3228,0.2642,0.2906,0.6419
flow,100,2,4,0.0101,quadratic,quadratic,50000,300000,0.9514,0.9571,0.9617,0.2009,0.3914,0.2655,0.6113
flow,100,2,4,0.0101,quadratic_cal,quadratic,50000,300000,0.9549,0.9611,0.9615,0.3216,0.3506,0.3355,0.6483
flow,100,2,4,0.0101,polar8,polar,50000,300000,0.9908,0.9935,0.9948,0.5872,0.7358,0.6532,0.8233
flow,100,2,4,0.0101,polar8_cal,polar,50000,300000,0.9914,0.9948,0.9948,0.6613,0.6605,0.6609,0.8279
flow,100,2,4,0.0101,knn,knn,100000,600000,0.9913,0.9947,0.9948,0.6486,0.6630,0.6557,0.8252
flow,100,2,4,0.0101,altered_knn,altered_knn,100000,400000,0.9871,0.9953,0.9928,0.3808,0.1914,0.2547,0.6250
flow,100,2,4,0.0101,quadratic,quadratic,100000,600000,0.9446,0.9489,0.9648,0.1249,0.5259,0.2018,0.5754
flow,100,2,4,0.0101,quadratic_cal,quadratic,100000,600000,0.9659,0.9725,0.9726,0.3123,0.3185,0.3154,0.6440
flow,100,2,4,0.0101,polar8,polar,100000,600000,0.9911,0.9941,0.9948,0.6147,0.7012,0.6551,0.8246
flow,100,2,4,0.0101,polar8_cal,polar,100000,600000,0.9913,0.9947,0.9948,0.6513,0.6642,0.6577,0.8262
flow,200,2,4,0.0109,knn,knn,20000,120000,0.9935,0.9952,0.9967,0.6610,0.8442,0.7414,0.8683
flow,200,2,4,0.0109,altered_knn,altered_knn,20000,80000,0.9856,0.9930,0.9926,0.3350,0.3081,0.3210,0.6570
flow,200,2,4,0.0109,quadratic,quadratic,20000,120000,0.9292,0.9351,0.9389,0.2316,0.4009,0.2936,0.6143
flow,200,2,4,0.0109,quadratic_cal,quadratic,20000,120000,0.9342,0.9406,0.9402,0.3905,0.3494,0.3688,0.6547
flow,200,2,4,0.0109,polar8,polar,20000,120000,0.9936,0.9952,0.9967,0.6628,0.8488,0.7443,0.8698
flow,200,2,4,0.0109,polar8_cal,polar,20000,120000,0.9940,0.9971,0.9969,0.7405,0.7159,0.7280,0.8626
flow,200,2,4,0.0109,knn,knn,50000,300000,0.9945,0.9968,0.9972,0.7320,0.7915,0.7606,0.8787
flow,200,2,4,0.0109,altered_knn,altered_knn,50000,200000,0.9877,0.9945,0.9938,0.4255,0.3666,0.3938,0.6942
flow,200,2,4,0.0109,quadratic,quadratic,50000,300000,0.9336,0.9389,0.9464,0.1897,0.4605,0.2687,0.6038
flow,200,2,4,0.0109,quadratic_cal,quadratic,50000,300000,0.9417,0.9482,0.9477,0.3948,0.3482,0.3701,0.6592
flow,200,2,4,0.0109,polar8,polar,50000,300000,0.9939,0.9956,0.9969,0.6813,0.8351,0.7504,0.8730
flow,200,2,4,0.0109,polar8_cal,polar,50000,300000,0.9942,0.9973,0.9970,0.7509,0.7148,0.7324,0.8648
flow,200,2,4,0.0109,knn,knn,100000,600000,0.9947,0.9973,0.9973,0.7621,0.7560,0.7591,0.8782
flow,200,2,4,0.0109,altered_knn,altered_knn,100000,400000,0.9891,0.9974,0.9945,0.5122,0.2405,0.3274,0.6624
flow,200,2,4,0.0109,quadratic,quadratic,100000,600000,0.9377,0.9419,0.9556,0.1551,0.5556,0.2425,0.5922
flow,200,2,4,0.0109,quadratic_cal,quadratic,100000,600000,0.9534,0.9602,0.9600,0.3543,0.3414,0.3477,0.6539
flow,200,2,4,0.0109,polar8,polar,100000,600000,0.9942,0.9961,0.9970,0.7012,0.8225,0.7570,0.8765
flow,200,2,4,0.0109,polar8_cal,polar,100000,600000,0.9944,0.9975,0.9971,0.7659,0.7194,0.7419,0.8697
flow,0,2,8,0.0117,knn,knn,20000,240000,0.9796,0.9850,0.9866,0.4107,0.5184,0.4583,0.7217
flow,0,2,8,0.0117,altered_knn,altered_knn,20000,160000,0.9733,0.9824,0.9838,0.1718,0.2142,0.1907,0.5865
flow,0,2,8,0.0117,quadratic,quadratic,20000,240000,0.8461,0.8498,0.9078,0.0448,0.5285,0.0827,0.4663
flow,0,2,8,0.0117,quadratic_cal,quadratic,20000,240000,0.9507,0.9587,0.9580,0.3088,0.2749,0.2909,0.6248
flow,0,2,8,0.0117,polar8,polar,20000,240000,0.9795,0.9847,0.9869,0.3973,0.5461,0.4600,0.7223
flow,0,2,8,0.0117,polar8_cal,polar,20000,240000,0.9808,0.9865,0.9869,0.4690,0.4949,0.4816,0.7341
flow,0,2,8,0.0117,knn,knn,50000,600000,0.9806,0.9866,0.9868,0.4645,0.4806,0.4724,0.7295
flow,0,2,8,0.0117,altered_knn,altered_knn,50000,400000,0.9749,0.9844,0.9845,0.1748,0.1785,0.1766,0.5805
flow,0,2,8,0.0117,quadratic,quadratic,50000,600000,0.8919,0.8963,0.9396,0.0589,0.5157,0.1057,0.5010
flow,0,2,8,0.0117,quadratic_cal,quadratic,50000,600000,0.9747,0.9828,0.9824,0.3148,0.2957,0.3049,0.6439
flow,0,2,8,0.0117,polar8,polar,50000,600000,0.9800,0.9855,0.9868,0.4255,0.5216,0.4686,0.7271
flow,0,2,8,0.0117,polar8_cal,polar,50000,600000,0.9808,0.9867,0.9868,0.4777,0.4853,0.4815,0.7341
flow,0,2,8,0.0117,knn,knn,100000,1200000,0.9811,0.9872,0.9868,0.5046,0.4678,0.4855,0.7364
flow,0,2,8,0.0117,altered_knn,altered_knn,100000,800000,0.9770,0.9874,0.9848,0.1917,0.1060,0.1365,0.5620
flow,0,2,8,0.0117,quadratic,quadratic,100000,1200000,0.9119,0.9167,0.9507,0.0714,0.5013,0.1249,0.5208
flow,0,2,8,0.0117,quadratic_cal,quadratic,100000,1200000,0.9760,0.9838,0.9831,0.3661,0.3213,0.3422,0.6630
flow,0,2,8,0.0117,polar8,polar,100000,1200000,0.9804,0.9861,0.9867,0.4508,0.4933,0.4711,0.7286
flow,0,2,8,0.0117,polar8_cal,polar,100000,1200000,0.9809,0.9870,0.9867,0.4919,0.4710,0.4812,0.7341
flow,100,2,8,0.0119,knn,knn,20000,240000,0.9847,0.9900,0.9914,0.4471,0.5454,0.4914,0.7407
flow,100,2,8,0.0119,altered_knn,altered_knn,20000,160000,0.9802,0.9896,0.9887,0.2345,0.1961,0.2136,0.6016
flow,100,2,8,0.0119,quadratic,quadratic,20000,240000,0.8358,0.8392,0.8981,0.0462,0.5501,0.0852,0.4622
flow,100,2,8,0.0119,quadratic_cal,quadratic,20000,240000,0.9432,0.9512,0.9501,0.3421,0.2800,0.3080,0.6296
flow,100,2,8,0.0119,polar8,polar,20000,240000,0.9848,0.9897,0.9914,0.4520,0.5800,0.5080,0.7489
flow,100,2,8,0.0119,polar8_cal,polar,20000,240000,0.9864,0.9928,0.9913,0.5994,0.4504,0.5144,0.7536
flow,100,2,8,0.0119,knn,knn,50000,600000,0.9857,0.9915,0.9915,0.5000,0.5039,0.5020,0.7467
flow,100,2,8,0.0119,altered_knn,altered_knn,50000,400000,0.9806,0.9895,0.9893,0.2504,0.2407,0.2455,0.6175
flow,100,2,8,0.0119,quadratic,quadratic,50000,600000,0.8901,0.8946,0.9379,0.0602,0.5218,0.1080,0.5013
flow,100,2,8,0.0119,quadratic_cal,quadratic,50000,600000,0.9715,0.9795,0.9789,0.3422,0.3047,0.3223,0.6509
flow,100,2,8,0.0119,polar8,polar,50000,600000,0.9852,0.9906,0.9914,0.4723,0.5406,0.5042,0.7474
flow,100,2,8,0.0119,polar8_cal,polar,50000,600000,0.9864,0.9928,0.9913,0.5994,0.4489,0.5133,0.7531
flow,100,2,8,0.0119,knn,knn,100000,1200000,0.9861,0.9921,0.9916,0.5363,0.4882,0.5111,0.7516
flow,100,2,8,0.0119,altered_knn,altered_knn,100000,800000,0.9822,0.9924,0.9897,0.2529,0.1390,0.1794,0.5859
flow,100,2,8,0.0119,quadratic,quadratic,100000,1200000,0.9134,0.9182,0.9524,0.0742,0.5160,0.1297,0.5239
flow,100,2,8,0.0119,quadratic_cal,quadratic,100000,1200000,0.9767,0.9846,0.9839,0.3653,0.3220,0.3423,0.6634
flow,100,2,8,0.0119,polar8,polar,100000,1200000,0.9856,0.9911,0.9915,0.4938,0.5239,0.5084,0.7498
flow,100,2,8,0.0119,polar8_cal,polar,100000,1200000,0.9860,0.9923,0.9914,0.5500,0.4698,0.5068,0.7495
flow,200,2,8,0.0110,knn,knn,20000,240000,0.9863,0.9901,0.9920,0.4784,0.6435,0.5488,0.7695
flow,200,2,8,0.0110,altered_knn,altered_knn,20000,160000,0.9770,0.9841,0.9875,0.2089,0.3388,0.2585,0.6213
flow,200,2,8,0.0110,quadratic,quadratic,20000,240000,0.8435,0.8465,0.9055,0.0445,0.5683,0.0826,0.4646
flow,200,2,8,0.0110,quadratic_cal,quadratic,20000,240000,0.9449,0.9516,0.9527,0.2768,0.3371,0.3040,0.6278
flow,200,2,8,0.0110,polar8,polar,20000,240000,0.9860,0.9895,0.9918,0.4724,0.6726,0.5550,0.7722
flow,200,2,8,0.0110,polar8_cal,polar,20000,240000,0.9871,0.9919,0.9920,0.5466,0.5581,0.5523,0.7721
flow,200,2,8,0.0110,knn,knn,50000,600000,0.9876,0.9920,0.9925,0.5480,0.5917,0.5690,0.7805
flow,200,2,8,0.0110,altered_knn,altered_knn,50000,400000,0.9828,0.9911,0.9902,0.2799,0.2318,0.2536,0.6224
flow,200,2,8,0.0110,quadratic,quadratic,50000,600000,0.8913,0.8951,0.9391,0.0579,0.5478,0.1047,0.4999
flow,200,2,8,0.0110,quadratic_cal,quadratic,50000,600000,0.9721,0.9789,0.9803,0.2837,0.3593,0.3171,0.6480
flow,200,2,8,0.0110,polar8,polar,50000,600000,0.9869,0.9910,0.9922,0.5120,0.6207,0.5611,0.7761
flow,200,2,8,0.0110,polar8_cal,polar,50000,600000,0.9875,0.9924,0.9923,0.5626,0.5524,0.5575,0.7749
flow,200,2,8,0.0110,knn,knn,100000,1200000,0.9878,0.9926,0.9925,0.5726,0.5615,0.5670,0.7798
flow,200,2,8,0.0110,altered_knn,altered_knn,100000,800000,0.9839,0.9930,0.9905,0.2985,0.1657,0.2131,0.6030
flow,200,2,8,0.0110,quadratic,quadratic,100000,1200000,0.9135,0.9178,0.9526,0.0694,0.5262,0.1226,0.5202
flow,200,2,8,0.0110,quadratic_cal,quadratic,100000,1200000,0.9770,0.9837,0.9849,0.3079,0.3770,0.3390,0.6613
flow,200,2,8,0.0110,polar8,polar,100000,1200000,0.9873,0.9917,0.9923,0.5383,0.5968,0.5660,0.7789
flow,200,2,8,0.0110,polar8_cal,polar,100000,1200000,0.9877,0.9925,0.9923,0.5722,0.5575,0.5648,0.7786
flow,0,4,2,0.0098,knn,knn,20000,60000,0.9507,0.9560,0.9543,0.6457,0.4173,0.5070,0.7315
flow,0,4,2,0.0098,altered_knn,altered_knn,20000,40000,0.9416,0.9502,0.9579,0.0300,0.0789,0.0435,0.4968
flow,0,4,2,0.0098,quadratic,quadratic,20000,60000,0.9913,0.9952,0.9939,0.8201,0.6031,0.6950,0.8451
flow,0,4,2,0.0098,quadratic_cal,quadratic,20000,60000,0.9909,0.9942,0.9937,0.7358,0.6590,0.6953,0.8447
flow,0,4,2,0.0098,polar8,polar,20000,60000,0.9968,0.9985,0.9983,0.8706,0.8219,0.8455,0.9220
flow,0,4,2,0.0098,polar8_cal,polar,20000,60000,0.9967,0.9986,0.9982,0.8901,0.8041,0.8449,0.9218
flow,0,4,2,0.0098,knn,knn,50000,150000,0.9619,0.9664,0.9650,0.7246,0.5089,0.5979,0.7822
flow,0,4,2,0.0098,altered_knn,altered_knn,50000,100000,0.9236,0.9298,0.9557,0.0454,0.2926,0.0786,0.5042
flow,0,4,2,0.0098,quadratic,quadratic,50000,150000,0.9920,0.9959,0.9946,0.8217,0.5980,0.6922,0.8441
flow,0,4,2,0.0098,quadratic_cal,quadratic,50000,150000,0.9918,0.9951,0.9945,0.7529,0.6590,0.7028,0.8490
flow,0,4,2,0.0098,polar8,polar,50000,150000,0.9968,0.9985,0.9983,0.8713,0.8270,0.8486,0.9235
flow,0,4,2,0.0098,polar8_cal,polar,50000,150000,0.9967,0.9986,0.9982,0.8812,0.8117,0.8450,0.9218
flow,0,4,2,0.0098,knn,knn,100000,300000,0.9698,0.9741,0.9727,0.7634,0.5420,0.6339,0.8040
flow,0,4,2,0.0098,altered_knn,altered_knn,100000,200000,0.9535,0.9621,0.9670,0.0477,0.0967,0.0639,0.5130
flow,0,4,2,0.0098,quadratic,quadratic,100000,300000,0.9941,0.9980,0.9967,0.8219,0.6107,0.7007,0.8493
flow,0,4,2,0.0098,quadratic_cal,quadratic,100000,300000,0.9940,0.9974,0.9966,0.7748,0.6565,0.7107,0.8541
flow,0,4,2,0.0098,polar8,polar,100000,300000,0.9969,0.9986,0.9983,0.8760,0.8270,0.8508,0.9247
flow,0,4,2,0.0098,polar8_cal,polar,100000,300000,0.9967,0.9986,0.9982,0.8830,0.8066,0.8431,0.9208
flow,100,4,2,0.0091,knn,knn,20000,60000,0.9529,0.9576,0.9561,0.6570,0.4368,0.5248,0.7412
flow,100,4,2,0.0091,altered_knn,altered_knn,20000,40000,0.9390,0.9465,0.9585,0.0339,0.1264,0.0535,0.5000
flow,100,4,2,0.0091,quadratic,quadratic,20000,60000,0.9890,0.9924,0.9914,0.7915,0.6154,0.6924,0.8424
flow,100,4,2,0.0091,quadratic_cal,quadratic,20000,60000,0.9873,0.9897,0.9906,0.6143,0.7308,0.6675,0.8286
flow,100,4,2,0.0091,polar8,polar,20000,60000,0.9960,0.9969,0.9974,0.8139,0.9011,0.8553,0.9261
flow,100,4,2,0.0091,polar8_cal,polar,20000,60000,0.9959,0.9967,0.9973,0.7947,0.9038,0.8458,0.9212
flow,100,4,2,0.0091,knn,knn,50000,150000,0.9642,0.9685,0.9671,0.7262,0.5027,0.5942,0.7813
flow,100,4,2,0.0091,altered_knn,altered_knn,50000,100000,0.8967,0.9020,0.9439,0.0306,0.3269,0.0560,0.4790
flow,100,4,2,0.0091,quadratic,quadratic,50000,150000,0.9907,0.9941,0.9931,0.8021,0.6236,0.7017,0.8479
flow,100,4,2,0.0091,quadratic_cal,quadratic,50000,150000,0.9888,0.9912,0.9921,0.6083,0.7253,0.6617,0.8264
flow,100,4,2,0.0091,polar8,polar,50000,150000,0.9959,0.9967,0.9973,0.8024,0.9038,0.8501,0.9234
flow,100,4,2,0.0091,polar8_cal,polar,50000,150000,0.9959,0.9967,0.9973,0.8024,0.9038,0.8501,0.9234
flow,100,4,2,0.0091,knn,knn,100000,300000,0.9697,0.9736,0.9726,0.6972,0.5440,0.6111,0.7923
flow,100,4,2,0.0091,altered_knn,altered_knn,100000,200000,0.9575,0.9656,0.9672,0.0532,0.0714,0.0610,0.5133
flow,100,4,2,0.0091,quadratic,quadratic,100000,300000,0.9923,0.9957,0.9947,0.7958,0.6319,0.7044,0.8501
flow,100,4,2,0.0091,quadratic_cal,quadratic,100000,300000,0.9905,0.9929,0.9938,0.6124,0.7335,0.6675,0.8302
flow,100,4,2,0.0091,polar8,polar,100000,300000,0.9960,0.9969,0.9974,0.8144,0.9038,0.8568,0.9268
flow,100,4,2,0.0091,polar8_cal,polar,100000,300000,0.9960,0.9969,0.9974,0.8144,0.9038,0.8568,0.9268
flow,200,4,2,0.0094,knn,knn,20000,60000,0.9488,0.9537,0.9520,0.6891,0.4362,0.5342,0.7439
flow,200,4,2,0.0094,altered_knn,altered_knn,20000,40000,0.8996,0.9057,0.9437,0.0275,0.2606,0.0498,0.4777
flow,200,4,2,0.0094,quadratic,quadratic,20000,60000,0.9889,0.9923,0.9914,0.7862,0.6356,0.7029,0.8476
flow,200,4,2,0.0094,quadratic_cal,quadratic,20000,60000,0.9885,0.9910,0.9912,0.7003,0.7207,0.7104,0.8507
flow,200,4,2,0.0094,polar8,polar,20000,60000,0.9953,0.9964,0.9968,0.8123,0.8750,0.8425,0.9195
flow,200,4,2,0.0094,polar8_cal,polar,20000,60000,0.9951,0.9963,0.9968,0.7933,0.8777,0.8333,0.9148
flow,200,4,2,0.0094,knn,knn,50000,150000,0.9598,0.9640,0.9630,0.6644,0.5106,0.5774,0.7707
flow,200,4,2,0.0094,altered_knn,altered_knn,50000,100000,0.9301,0.9373,0.9574,0.0319,0.1729,0.0539,0.4956
flow,200,4,2,0.0094,quadratic,quadratic,50000,150000,0.9884,0.9918,0.9909,0.7888,0.6356,0.7040,0.8479
flow,200,4,2,0.0094,quadratic_cal,quadratic,50000,150000,0.9880,0.9905,0.9906,0.7050,0.7181,0.7115,0.8510
flow,200,4,2,0.0094,polar8,polar,50000,150000,0.9951,0.9963,0.9967,0.8068,0.8777,0.8408,0.9185
flow,200,4,2,0.0094,polar8_cal,polar,50000,150000,0.9950,0.9961,0.9967,0.7817,0.8856,0.8304,0.9132
flow,200,4,2,0.0094,knn,knn,100000,300000,0.9682,0.9721,0.9709,0.7636,0.5585,0.6452,0.8086
flow,200,4,2,0.0094,altered_knn,altered_knn,100000,200000,0.9049,0.9106,0.9485,0.0327,0.3085,0.0592,0.4849
flow,200,4,2,0.0094,quadratic,quadratic,100000,300000,0.9912,0.9945,0.9937,0.7878,0.6516,0.7132,0.8539
