process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,4,150,0.0297,600,linear,linear,1000,6000,0.9177,0.1910,0.1776,0.2513,0.0229,0.6279,0.0441,0.1109
ddim,2,4,150,0.0297,600,quadratic,quadratic,1000,6000,0.9177,0.9150,0.9347,0.9307,0.3682,0.2727,0.3133,0.6240
ddim,2,4,150,0.0297,600,polar2,polar,1000,6000,0.9177,0.9175,0.9367,0.9373,0.2594,0.2912,0.2744,0.6055
ddim,2,4,150,0.0297,600,polar3,polar,1000,6000,0.9177,0.9245,0.9443,0.9419,0.3178,0.2761,0.2955,0.6199
ddim,2,4,150,0.0297,600,polar8,polar,1000,6000,0.9177,0.9299,0.9497,0.9444,0.4221,0.2828,0.3387,0.6442
ddim,2,4,150,0.0297,600,mlp,mlp,1000,6000,0.9177,0.9334,0.9544,0.9458,0.5606,0.2492,0.3450,0.6497
ddim,2,8,150,0.0342,600,analytic,analytic,0,0,nan,0.8656,0.8915,0.8810,0.3714,0.1332,0.1961,0.5438
ddim,2,8,150,0.0342,600,knn,knn,125,1496,0.9057,0.7786,0.7989,0.8088,0.1167,0.2050,0.1487,0.4738
ddim,2,8,150,0.0342,600,altered_knn,altered_knn,125,1000,0.9057,0.7968,0.8238,0.8114,0.1369,0.0337,0.0541,0.4389
ddim,2,8,150,0.0342,600,kernel,kernel,125,1496,0.9057,0.8040,0.8235,0.8416,0.1124,0.2548,0.1560,0.4897
ddim,2,8,150,0.0342,600,linear,linear,125,1496,0.9057,0.1038,0.0841,0.1252,0.0249,0.6603,0.0481,0.0661
ddim,2,8,150,0.0342,600,quadratic,quadratic,125,1496,0.9057,0.8187,0.8383,0.8528,0.1305,0.2635,0.1746,0.5064
ddim,2,8,150,0.0342,600,polar2,polar,125,1496,0.9057,0.8205,0.8403,0.8557,0.1286,0.2606,0.1722,0.5063
ddim,2,8,150,0.0342,600,polar3,polar,125,1496,0.9057,0.8458,0.8658,0.8773,0.1584,0.2796,0.2022,0.5340
ddim,2,8,150,0.0342,600,polar8,polar,125,1496,0.9057,0.8568,0.8800,0.8812,0.1793,0.2006,0.1894,0.5347
ddim,2,8,150,0.0342,600,mlp,mlp,125,1496,0.9057,0.8533,0.8765,0.8761,0.1920,0.1962,0.1941,0.5353
ddim,2,8,150,0.0342,600,knn,knn,250,3000,0.8990,0.8174,0.8377,0.8457,0.1565,0.2445,0.1909,0.5143
ddim,2,8,150,0.0342,600,altered_knn,altered_knn,250,2000,0.8990,0.8361,0.8650,0.8516,0.1591,0.0205,0.0363,0.4507
ddim,2,8,150,0.0342,600,kernel,kernel,250,3000,0.8990,0.8248,0.8459,0.8581,0.1215,0.2284,0.1586,0.5023
ddim,2,8,150,0.0342,600,linear,linear,250,3000,0.8990,0.0873,0.0668,0.1041,0.0247,0.6676,0.0477,0.0572
ddim,2,8,150,0.0342,600,quadratic,quadratic,250,3000,0.8990,0.8262,0.8460,0.8610,0.1277,0.2635,0.1720,0.5090
ddim,2,8,150,0.0342,600,polar2,polar,250,3000,0.8990,0.8233,0.8428,0.8548,0.1496,0.2723,0.1931,0.5180
ddim,2,8,150,0.0342,600,polar3,polar,250,3000,0.8990,0.8539,0.8759,0.8815,0.1672,0.2313,0.1941,0.5350
ddim,2,8,150,0.0342,600,polar8,polar,250,3000,0.8990,0.8584,0.8819,0.8796,0.2138,0.1947,0.2038,0.5428
ddim,2,8,150,0.0342,600,mlp,mlp,250,3000,0.8990,0.8630,0.8884,0.8805,0.2770,0.1464,0.1916,0.5400
ddim,2,8,150,0.0342,600,knn,knn,500,6000,0.8875,0.8312,0.8517,0.8613,0.1517,0.2518,0.1893,0.5205
ddim,2,8,150,0.0342,600,altered_knn,altered_knn,500,4000,0.8875,0.8521,0.8818,0.8673,0.1538,0.0146,0.0267,0.4543
ddim,2,8,150,0.0342,600,kernel,kernel,500,6000,0.8875,0.8302,0.8508,0.8620,0.1377,0.2489,0.1773,0.5140
ddim,2,8,150,0.0342,600,linear,linear,500,6000,0.8875,0.0909,0.0706,0.1091,0.0248,0.6662,0.0478,0.0592
ddim,2,8,150,0.0342,600,quadratic,quadratic,500,6000,0.8875,0.8256,0.8452,0.8633,0.1203,0.2723,0.1669,0.5060
ddim,2,8,150,0.0342,600,polar2,polar,500,6000,0.8875,0.8086,0.8275,0.8441,0.1243,0.2723,0.1707,0.4991
ddim,2,8,150,0.0342,600,polar3,polar,500,6000,0.8875,0.8440,0.8658,0.8707,0.1651,0.2284,0.1916,0.5287
ddim,2,8,150,0.0342,600,polar8,polar,500,6000,0.8875,0.8588,0.8817,0.8796,0.2297,0.2108,0.2198,0.5508
ddim,2,8,150,0.0342,600,mlp,mlp,500,6000,0.8875,0.8644,0.8896,0.8812,0.3056,0.1508,0.2020,0.5458
ddim,2,8,150,0.0342,600,knn,knn,1000,12000,0.8865,0.8442,0.8658,0.8717,0.1661,0.2343,0.1944,0.5301
ddim,2,8,150,0.0342,600,altered_knn,altered_knn,1000,8000,0.8865,0.8535,0.8832,0.8679,0.3077,0.0117,0.0226,0.4529
ddim,2,8,150,0.0342,600,kernel,kernel,1000,12000,0.8865,0.8385,0.8607,0.8683,0.1353,0.2123,0.1652,0.5130
ddim,2,8,150,0.0342,600,linear,linear,1000,12000,0.8865,0.0921,0.0720,0.1110,0.0247,0.6618,0.0476,0.0598
ddim,2,8,150,0.0342,600,quadratic,quadratic,1000,12000,0.8865,0.8289,0.8485,0.8665,0.1226,0.2753,0.1696,0.5090
ddim,2,8,150,0.0342,600,polar2,polar,1000,12000,0.8865,0.8159,0.8356,0.8510,0.1240,0.2606,0.1681,0.5018
ddim,2,8,150,0.0342,600,polar3,polar,1000,12000,0.8865,0.8473,0.8690,0.8744,0.1639,0.2328,0.1924,0.5307
ddim,2,8,150,0.0342,600,polar8,polar,1000,12000,0.8865,0.8620,0.8850,0.8812,0.2675,0.2123,0.2367,0.5609
ddim,2,8,150,0.0342,600,mlp,mlp,1000,12000,0.8865,0.8656,0.8908,0.8819,0.3312,0.1537,0.2100,0.5504
ddim,2,16,150,0.0522,600,analytic,analytic,0,0,nan,0.7698,0.8079,0.7898,0.4409,0.0785,0.1332,0.4706
ddim,2,16,150,0.0522,600,knn,knn,125,2992,0.8997,0.6976,0.7236,0.7254,0.2103,0.2268,0.2182,0.4709
ddim,2,16,150,0.0522,600,altered_knn,altered_knn,125,2000,0.8997,0.5658,0.5725,0.6642,0.0750,0.4459,0.1284,0.3504
ddim,2,16,150,0.0522,600,kernel,kernel,125,2992,0.8997,0.6811,0.7050,0.7231,0.1257,0.2459,0.1663,0.4357
ddim,2,16,150,0.0522,600,linear,linear,125,2992,0.8997,0.0602,0.0118,0.0239,0.0500,0.9397,0.0949,0.0533
ddim,2,16,150,0.0522,600,quadratic,quadratic,125,2992,0.8997,0.7136,0.7249,0.7627,0.1830,0.5091,0.2692,0.4971
ddim,2,16,150,0.0522,600,polar2,polar,125,2992,0.8997,0.7616,0.7935,0.7813,0.3491,0.1837,0.2408,0.5171
ddim,2,16,150,0.0522,600,polar3,polar,125,2992,0.8997,0.7730,0.8065,0.7948,0.3198,0.1656,0.2182,0.5123
ddim,2,16,150,0.0522,600,polar8,polar,125,2992,0.8997,0.7703,0.8053,0.7926,0.3169,0.1349,0.1893,0.4973
ddim,2,16,150,0.0522,600,mlp,mlp,125,2992,0.8997,0.7325,0.7645,0.7624,0.1572,0.1502,0.1536,0.4591
ddim,2,16,150,0.0522,600,knn,knn,250,6000,0.9003,0.7226,0.7524,0.7517,0.2019,0.1828,0.1919,0.4721
ddim,2,16,150,0.0522,600,altered_knn,altered_knn,250,4000,0.9003,0.6926,0.7186,0.7497,0.0898,0.2211,0.1277,0.4232
ddim,2,16,150,0.0522,600,kernel,kernel,250,6000,0.9003,0.6908,0.7183,0.7336,0.1070,0.1904,0.1371,0.4277
ddim,2,16,150,0.0522,600,linear,linear,250,6000,0.9003,0.0602,0.0119,0.0243,0.0497,0.9359,0.0945,0.0532
ddim,2,16,150,0.0522,600,quadratic,quadratic,250,6000,0.9003,0.7080,0.7188,0.7588,0.1776,0.5129,0.2638,0.4913
ddim,2,16,150,0.0522,600,polar2,polar,250,6000,0.9003,0.7664,0.7980,0.7856,0.3698,0.1943,0.2547,0.5264
ddim,2,16,150,0.0522,600,polar3,polar,250,6000,0.9003,0.7775,0.8110,0.7979,0.3784,0.1713,0.2358,0.5234
ddim,2,16,150,0.0522,600,polar8,polar,250,6000,0.9003,0.7736,0.8087,0.7946,0.3836,0.1388,0.2038,0.5062
ddim,2,16,150,0.0522,600,mlp,mlp,250,6000,0.9003,0.7498,0.7854,0.7727,0.2746,0.1043,0.1512,0.4683
ddim,2,16,150,0.0522,600,knn,knn,500,12000,0.9006,0.7405,0.7702,0.7716,0.1956,0.2029,0.1992,0.4847
ddim,2,16,150,0.0522,600,altered_knn,altered_knn,500,8000,0.9006,0.6775,0.7008,0.7464,0.0800,0.2555,0.1219,0.4113
ddim,2,16,150,0.0522,600,kernel,kernel,500,12000,0.9006,0.7032,0.7316,0.7446,0.1130,0.1885,0.1413,0.4364
ddim,2,16,150,0.0522,600,linear,linear,500,12000,0.9006,0.0600,0.0118,0.0241,0.0497,0.9349,0.0944,0.0531
ddim,2,16,150,0.0522,600,quadratic,quadratic,500,12000,0.9006,0.7079,0.7183,0.7598,0.1748,0.5187,0.2615,0.4899
ddim,2,16,150,0.0522,600,polar2,polar,500,12000,0.9006,0.7675,0.7980,0.7877,0.3550,0.2144,0.2673,0.5327
ddim,2,16,150,0.0522,600,polar3,polar,500,12000,0.9006,0.7764,0.8097,0.7970,0.3627,0.1732,0.2345,0.5221
ddim,2,16,150,0.0522,600,polar8,polar,500,12000,0.9006,0.7732,0.8079,0.7942,0.3778,0.1435,0.2080,0.5080
ddim,2,16,150,0.0522,600,mlp,mlp,500,12000,0.9006,0.7621,0.7984,0.7827,0.4098,0.1043,0.1663,0.4823
ddim,2,16,150,0.0522,600,knn,knn,1000,24000,0.9005,0.7402,0.7718,0.7717,0.1728,0.1675,0.1701,0.4709
ddim,2,16,150,0.0522,600,altered_knn,altered_knn,1000,16000,0.9005,0.7476,0.7878,0.7735,0.0599,0.0182,0.0279,0.4079
ddim,2,16,150,0.0522,600,kernel,kernel,1000,24000,0.9005,0.7049,0.7352,0.7452,0.1018,0.1569,0.1235,0.4293
ddim,2,16,150,0.0522,600,linear,linear,1000,24000,0.9005,0.0597,0.0112,0.0228,0.0498,0.9388,0.0947,0.0529
ddim,2,16,150,0.0522,600,quadratic,quadratic,1000,24000,0.9005,0.7063,0.7168,0.7575,0.1761,0.5167,0.2626,0.4897
ddim,2,16,150,0.0522,600,polar2,polar,1000,24000,0.9005,0.7663,0.7972,0.7864,0.3507,0.2057,0.2593,0.5283
ddim,2,16,150,0.0522,600,polar3,polar,1000,24000,0.9005,0.7758,0.8094,0.7962,0.3671,0.1665,0.2291,0.5193
ddim,2,16,150,0.0522,600,polar8,polar,1000,24000,0.9005,0.7724,0.8074,0.7929,0.4017,0.1368,0.2041,0.5058
ddim,2,16,150,0.0522,600,mlp,mlp,1000,24000,0.9005,0.7536,0.7895,0.7738,0.4196,0.1024,0.1646,0.4771
ddim,4,2,150,0.0306,600,analytic,analytic,0,0,nan,0.9648,0.9878,0.9767,0.8382,0.2365,0.3690,0.6784
ddim,4,2,150,0.0306,600,knn,knn,125,374,0.9920,0.8255,0.8504,0.8379,0.6857,0.0392,0.0741,0.4622
ddim,4,2,150,0.0306,600,altered_knn,altered_knn,125,250,0.9920,0.8653,0.8920,0.8844,0.0432,0.0196,0.0269,0.4595
ddim,4,2,150,0.0306,600,kernel,kernel,125,374,0.9920,0.8946,0.9214,0.9076,0.9667,0.0473,0.0902,0.5058
ddim,4,2,150,0.0306,600,linear,linear,125,374,0.9920,0.7052,0.7131,0.8217,0.0488,0.4568,0.0882,0.4006
ddim,4,2,150,0.0306,600,quadratic,quadratic,125,374,0.9920,0.9603,0.9838,0.9722,0.8882,0.2202,0.3529,0.6683
ddim,4,2,150,0.0306,600,polar2,polar,125,374,0.9920,0.9585,0.9814,0.9738,0.4677,0.2365,0.3142,0.6478
ddim,4,2,150,0.0306,600,polar3,polar,125,374,0.9920,0.9531,0.9766,0.9672,0.5466,0.2104,0.3039,0.6402
ddim,4,2,150,0.0306,600,polar8,polar,125,374,0.9920,0.9349,0.9575,0.9518,0.3543,0.2202,0.2716,0.6146
ddim,4,2,150,0.0306,600,mlp,mlp,125,374,0.9920,0.9560,0.9793,0.9706,0.5056,0.2202,0.3068,0.6430
ddim,4,2,150,0.0306,600,knn,knn,250,750,0.9893,0.8356,0.8599,0.8474,0.7167,0.0701,0.1278,0.4938
ddim,4,2,150,0.0306,600,altered_knn,altered_knn,250,500,0.9893,0.8774,0.9033,0.9061,0.0504,0.0604,0.0549,0.4791
ddim,4,2,150,0.0306,600,kernel,kernel,250,750,0.9893,0.8770,0.9025,0.8889,0.9778,0.0718,0.1337,0.5181
ddim,4,2,150,0.0306,600,linear,linear,250,750,0.9893,0.6485,0.6531,0.7825,0.0440,0.5041,0.0809,0.3670
ddim,4,2,150,0.0306,600,quadratic,quadratic,250,750,0.9893,0.9629,0.9872,0.9752,0.8633,0.1958,0.3191,0.6532
ddim,4,2,150,0.0306,600,polar2,polar,250,750,0.9893,0.9629,0.9858,0.9759,0.6667,0.2382,0.3510,0.6684
ddim,4,2,150,0.0306,600,polar3,polar,250,750,0.9893,0.9600,0.9835,0.9734,0.6364,0.2170,0.3236,0.6536
ddim,4,2,150,0.0306,600,polar8,polar,250,750,0.9893,0.9393,0.9614,0.9566,0.3565,0.2431,0.2890,0.6252
ddim,4,2,150,0.0306,600,mlp,mlp,250,750,0.9893,0.9544,0.9766,0.9673,0.6417,0.2512,0.3611,0.6689
ddim,4,2,150,0.0306,600,knn,knn,500,1500,0.9853,0.8569,0.8810,0.8688,0.7763,0.0962,0.1713,0.5261
ddim,4,2,150,0.0306,600,altered_knn,altered_knn,500,1000,0.9853,0.7939,0.8046,0.8798,0.0711,0.4551,0.1230,0.4638
ddim,4,2,150,0.0306,600,kernel,kernel,500,1500,0.9853,0.8856,0.9108,0.8975,0.9821,0.0897,0.1644,0.5376
ddim,4,2,150,0.0306,600,linear,linear,500,1500,0.9853,0.6757,0.6830,0.8032,0.0425,0.4454,0.0777,0.3803
ddim,4,2,150,0.0306,600,quadratic,quadratic,500,1500,0.9853,0.9638,0.9878,0.9761,0.8344,0.2055,0.3298,0.6588
ddim,4,2,150,0.0306,600,polar2,polar,500,1500,0.9853,0.9642,0.9867,0.9763,0.7868,0.2529,0.3827,0.6847
ddim,4,2,150,0.0306,600,polar3,polar,500,1500,0.9853,0.9646,0.9869,0.9766,0.7843,0.2610,0.3917,0.6893
ddim,4,2,150,0.0306,600,polar8,polar,500,1500,0.9853,0.9595,0.9825,0.9729,0.6217,0.2333,0.3393,0.6609
ddim,4,2,150,0.0306,600,mlp,mlp,500,1500,0.9853,0.9622,0.9846,0.9750,0.6695,0.2545,0.3688,0.6767
ddim,4,2,150,0.0306,600,knn,knn,1000,3000,0.9850,0.8747,0.8988,0.8867,0.8214,0.1126,0.1980,0.5484
ddim,4,2,150,0.0306,600,altered_knn,altered_knn,1000,2000,0.9850,0.8929,0.9144,0.9316,0.0992,0.2153,0.1359,0.5251
ddim,4,2,150,0.0306,600,kernel,kernel,1000,3000,0.9850,0.9031,0.9288,0.9155,0.9333,0.0914,0.1664,0.5476
ddim,4,2,150,0.0306,600,linear,linear,1000,3000,0.9850,0.6584,0.6638,0.7902,0.0439,0.4878,0.0805,0.3721
ddim,4,2,150,0.0306,600,quadratic,quadratic,1000,3000,0.9850,0.9639,0.9876,0.9762,0.8302,0.2153,0.3420,0.6648
ddim,4,2,150,0.0306,600,polar2,polar,1000,3000,0.9850,0.9649,0.9872,0.9768,0.8000,0.2610,0.3936,0.6904
ddim,4,2,150,0.0306,600,polar3,polar,1000,3000,0.9850,0.9658,0.9874,0.9773,0.8199,0.2822,0.4199,0.7037
ddim,4,2,150,0.0306,600,polar8,polar,1000,3000,0.9850,0.9652,0.9873,0.9771,0.7923,0.2675,0.4000,0.6937
ddim,4,2,150,0.0306,600,mlp,mlp,1000,3000,0.9850,0.9653,0.9874,0.9772,0.7810,0.2675,0.3985,0.6930
ddim,4,4,150,0.0205,600,analytic,analytic,0,0,nan,0.8889,0.9036,0.8975,0.3838,0.1854,0.2500,0.5768
ddim,4,4,150,0.0205,600,knn,knn,125,748,0.9545,0.6894,0.7016,0.7030,0.1243,0.1098,0.1166,0.4091
ddim,4,4,150,0.0205,600,altered_knn,altered_knn,125,500,0.9545,0.7585,0.7737,0.7697,0.0474,0.0317,0.0380,0.4059
ddim,4,4,150,0.0205,600,kernel,kernel,125,748,0.9545,0.7279,0.7410,0.7358,0.2530,0.1024,0.1458,0.4434
ddim,4,4,150,0.0205,600,linear,linear,125,748,0.9545,0.2780,0.2669,0.3508,0.0229,0.8098,0.0445,0.1557
ddim,4,4,150,0.0205,600,quadratic,quadratic,125,748,0.9545,0.8594,0.8734,0.8689,0.3137,0.1951,0.2406,0.5570
ddim,4,4,150,0.0205,600,polar2,polar,125,748,0.9545,0.8730,0.8862,0.8923,0.1348,0.2463,0.1743,0.5302
ddim,4,4,150,0.0205,600,polar3,polar,125,748,0.9545,0.8734,0.8877,0.8851,0.2207,0.1927,0.2057,0.5467
ddim,4,4,150,0.0205,600,polar8,polar,125,748,0.9545,0.8453,0.8582,0.8604,0.1531,0.2293,0.1836,0.5209
ddim,4,4,150,0.0205,600,mlp,mlp,125,748,0.9545,0.8817,0.8961,0.8946,0.2040,0.1976,0.2007,0.5484
ddim,4,4,150,0.0205,600,knn,knn,250,1500,0.9540,0.7251,0.7376,0.7354,0.1661,0.1293,0.1454,0.4415
ddim,4,4,150,0.0205,600,altered_knn,altered_knn,250,1000,0.9540,0.5852,0.5845,0.7123,0.0334,0.6146,0.0633,0.3239
ddim,4,4,150,0.0205,600,kernel,kernel,250,1500,0.9540,0.7842,0.7984,0.7921,0.3468,0.1049,0.1610,0.4797
