sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,4,16,3,0.0130,0.0006,knn,knn,100000,2400000,0.9195,0.0028,0.9256,0.0025,0.9306,0.0027,0.2472,0.0048,0.4557,0.0148,0.3204,0.0039,0.6230,0.0014
ddim,4,16,3,0.0130,0.0006,altered_knn,altered_knn,100000,1600000,0.9165,0.0034,0.9267,0.0032,0.9281,0.0030,0.1101,0.0048,0.1364,0.0070,0.1216,0.0005,0.5241,0.0018
ddim,4,16,3,0.0130,0.0006,quadratic,quadratic,100000,2400000,0.8972,0.0058,0.9030,0.0058,0.9228,0.0059,0.1056,0.0034,0.4547,0.0016,0.1714,0.0043,0.5372,0.0029
ddim,4,16,3,0.0130,0.0006,quadratic_cal,quadratic,100000,2400000,0.9281,0.0067,0.9371,0.0067,0.9359,0.0065,0.2953,0.0188,0.2443,0.0069,0.2668,0.0041,0.6020,0.0042
ddim,4,16,3,0.0130,0.0006,polar8,polar,100000,2400000,0.9681,0.0013,0.9746,0.0011,0.9755,0.0012,0.4127,0.0116,0.4793,0.0132,0.4432,0.0056,0.7089,0.0022
ddim,4,16,3,0.0130,0.0006,polar8_cal,polar,100000,2400000,0.9695,0.0013,0.9765,0.0013,0.9756,0.0012,0.5018,0.0377,0.4363,0.0213,0.4650,0.0077,0.7208,0.0036
ddim,8,2,3,0.0113,0.0007,knn,knn,20000,60000,0.8570,0.0015,0.8657,0.0021,0.8612,0.0018,0.8110,0.0318,0.1056,0.0110,0.1867,0.0176,0.5262,0.0085
ddim,8,2,3,0.0113,0.0007,altered_knn,altered_knn,20000,40000,0.8710,0.0326,0.8778,0.0340,0.9183,0.0142,0.0326,0.0040,0.2745,0.0952,0.0574,0.0055,0.4676,0.0186
ddim,8,2,3,0.0113,0.0007,quadratic,quadratic,20000,60000,0.9886,0.0013,0.9939,0.0009,0.9915,0.0011,0.8973,0.0163,0.5185,0.0020,0.6571,0.0046,0.8255,0.0020
ddim,8,2,3,0.0113,0.0007,quadratic_cal,quadratic,20000,60000,0.9874,0.0014,0.9904,0.0016,0.9909,0.0012,0.6659,0.0505,0.7210,0.0335,0.6899,0.0139,0.8402,0.0070
ddim,8,2,3,0.0113,0.0007,polar8,polar,20000,60000,0.9933,0.0009,0.9951,0.0005,0.9949,0.0007,0.8698,0.0019,0.8335,0.0239,0.8511,0.0117,0.9231,0.0061
ddim,8,2,3,0.0113,0.0007,polar8_cal,polar,20000,60000,0.9929,0.0006,0.9945,0.0003,0.9948,0.0006,0.8095,0.0341,0.8535,0.0278,0.8298,0.0060,0.9122,0.0029
ddim,8,2,3,0.0113,0.0007,knn,knn,50000,150000,0.8682,0.0014,0.8768,0.0014,0.8724,0.0014,0.8303,0.0462,0.1108,0.0121,0.1951,0.0184,0.5360,0.0085
ddim,8,2,3,0.0113,0.0007,altered_knn,altered_knn,50000,100000,0.9063,0.0017,0.9150,0.0024,0.9348,0.0004,0.0305,0.0015,0.1436,0.0122,0.0502,0.0014,0.4826,0.0018
ddim,8,2,3,0.0113,0.0007,quadratic,quadratic,50000,150000,0.9885,0.0008,0.9938,0.0005,0.9914,0.0007,0.9051,0.0138,0.5237,0.0023,0.6634,0.0027,0.8286,0.0013
ddim,8,2,3,0.0113,0.0007,quadratic_cal,quadratic,50000,150000,0.9870,0.0011,0.9900,0.0015,0.9907,0.0008,0.6586,0.0495,0.7255,0.0440,0.6874,0.0101,0.8387,0.0051
ddim,8,2,3,0.0113,0.0007,polar8,polar,50000,150000,0.9936,0.0008,0.9954,0.0005,0.9952,0.0006,0.8673,0.0047,0.8400,0.0222,0.8533,0.0104,0.9243,0.0054
ddim,8,2,3,0.0113,0.0007,polar8_cal,polar,50000,150000,0.9933,0.0007,0.9947,0.0004,0.9951,0.0006,0.8124,0.0211,0.8688,0.0237,0.8390,0.0009,0.9169,0.0006
ddim,8,2,3,0.0113,0.0007,knn,knn,100000,300000,0.8750,0.0011,0.8835,0.0006,0.8792,0.0008,0.8398,0.0479,0.1345,0.0216,0.2314,0.0336,0.5575,0.0170
ddim,8,2,3,0.0113,0.0007,altered_knn,altered_knn,100000,200000,0.8657,0.0277,0.8724,0.0293,0.9207,0.0123,0.0293,0.0043,0.2908,0.0791,0.0523,0.0054,0.4624,0.0170
ddim,8,2,3,0.0113,0.0007,quadratic,quadratic,100000,300000,0.9903,0.0009,0.9954,0.0006,0.9931,0.0008,0.9021,0.0147,0.5465,0.0090,0.6806,0.0062,0.8380,0.0028
ddim,8,2,3,0.0113,0.0007,quadratic_cal,quadratic,100000,300000,0.9892,0.0012,0.9922,0.0014,0.9926,0.0009,0.6853,0.0426,0.7285,0.0351,0.7041,0.0088,0.8482,0.0044
ddim,8,2,3,0.0113,0.0007,polar8,polar,100000,300000,0.9936,0.0009,0.9954,0.0006,0.9952,0.0007,0.8621,0.0030,0.8443,0.0193,0.8530,0.0099,0.9242,0.0051
ddim,8,2,3,0.0113,0.0007,polar8_cal,polar,100000,300000,0.9935,0.0007,0.9949,0.0005,0.9952,0.0006,0.8267,0.0174,0.8702,0.0243,0.8474,0.0034,0.9212,0.0016
ddim,8,4,3,0.0110,0.0001,knn,knn,20000,120000,0.7480,0.0047,0.7542,0.0047,0.7522,0.0044,0.3799,0.0437,0.1886,0.0098,0.2517,0.0177,0.5029,0.0091
ddim,8,4,3,0.0110,0.0001,altered_knn,altered_knn,20000,80000,0.8384,0.0419,0.8453,0.0442,0.8751,0.0136,0.0344,0.0048,0.2219,0.1703,0.0530,0.0058,0.4491,0.0223
ddim,8,4,3,0.0110,0.0001,quadratic,quadratic,20000,120000,0.9539,0.0077,0.9580,0.0077,0.9567,0.0078,0.7260,0.0121,0.5794,0.0280,0.6443,0.0220,0.8012,0.0134
