process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,1000,1500,0.9927,analytic,analytic,0.9581,0.9807,0.9716,0.4503,0.1569,0.2327,0.6067
ddim,2,2,150,0.0274,1000,1500,0.9927,knn,knn,0.9481,0.9660,0.9647,0.3474,0.3157,0.3308,0.6484
ddim,2,2,150,0.0274,1000,1500,0.9927,altered_knn,altered_knn,0.9255,0.9458,0.9509,0.1481,0.2044,0.1718,0.5588
ddim,2,2,150,0.0274,1000,1500,0.9927,kernel,kernel,0.9536,0.9737,0.9669,0.4731,0.2409,0.3192,0.6465
ddim,2,2,150,0.0274,1000,1500,0.9927,linear,linear,0.7046,0.7026,0.8226,0.0684,0.7755,0.1258,0.4142
ddim,2,2,150,0.0274,1000,1500,0.9927,quadratic,quadratic,0.9589,0.9809,0.9727,0.4361,0.1807,0.2555,0.6182
ddim,2,2,150,0.0274,1000,1500,0.9927,polar2,polar,0.9580,0.9795,0.9717,0.4481,0.1971,0.2738,0.6266
ddim,2,2,150,0.0274,1000,1500,0.9927,polar3,polar,0.9579,0.9794,0.9716,0.4463,0.1971,0.2734,0.6264
ddim,2,2,150,0.0274,1000,1500,0.9927,polar8,polar,0.9571,0.9789,0.9712,0.4096,0.1861,0.2560,0.6174
ddim,2,2,150,0.0274,1000,1500,0.9927,mlp,mlp,0.9578,0.9801,0.9714,0.4402,0.1679,0.2431,0.6116
ddim,2,4,150,0.0297,1000,3000,0.9350,analytic,analytic,0.9325,0.9549,0.9448,0.6080,0.2037,0.3052,0.6300
ddim,2,4,150,0.0297,1000,3000,0.9350,knn,knn,0.9009,0.9195,0.9220,0.2371,0.2929,0.2620,0.5908
ddim,2,4,150,0.0297,1000,3000,0.9350,altered_knn,altered_knn,0.9045,0.9313,0.9214,0.0874,0.0303,0.0450,0.4882
ddim,2,4,150,0.0297,1000,3000,0.9350,kernel,kernel,0.9088,0.9286,0.9304,0.2289,0.2643,0.2453,0.5869
ddim,2,4,150,0.0297,1000,3000,0.9350,linear,linear,0.1843,0.1707,0.2439,0.0228,0.6313,0.0440,0.1073
ddim,2,4,150,0.0297,1000,3000,0.9350,quadratic,quadratic,0.9160,0.9361,0.9320,0.3578,0.2626,0.3029,0.6195
ddim,2,4,150,0.0297,1000,3000,0.9350,polar2,polar,0.9111,0.9305,0.9324,0.2295,0.2778,0.2513,0.5909
ddim,2,4,150,0.0297,1000,3000,0.9350,polar3,polar,0.9247,0.9439,0.9425,0.3200,0.2963,0.3077,0.6258
ddim,2,4,150,0.0297,1000,3000,0.9350,polar8,polar,0.9250,0.9450,0.9415,0.3484,0.2727,0.3059,0.6255
ddim,2,4,150,0.0297,1000,3000,0.9350,mlp,mlp,0.9325,0.9539,0.9452,0.5391,0.2323,0.3247,0.6393
ddim,2,8,150,0.0342,1000,6000,0.9097,analytic,analytic,0.8658,0.8918,0.8811,0.3797,0.1318,0.1957,0.5437
ddim,2,8,150,0.0342,1000,6000,0.9097,knn,knn,0.8316,0.8529,0.8615,0.1447,0.2299,0.1776,0.5153
ddim,2,8,150,0.0342,1000,6000,0.9097,altered_knn,altered_knn,0.8533,0.8828,0.8684,0.1739,0.0176,0.0319,0.4574
ddim,2,8,150,0.0342,1000,6000,0.9097,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,1000,6000,0.9097,linear,linear,0.0887,0.0683,0.1059,0.0247,0.6662,0.0477,0.0580
ddim,2,8,150,0.0342,1000,6000,0.9097,quadratic,quadratic,0.8259,0.8457,0.8637,0.1186,0.2665,0.1641,0.5049
ddim,2,8,150,0.0342,1000,6000,0.9097,polar2,polar,0.8089,0.8281,0.8444,0.1228,0.2665,0.1681,0.4981
ddim,2,8,150,0.0342,1000,6000,0.9097,polar3,polar,0.8438,0.8657,0.8708,0.1628,0.2269,0.1896,0.5276
ddim,2,8,150,0.0342,1000,6000,0.9097,polar8,polar,0.8589,0.8822,0.8797,0.2261,0.2006,0.2126,0.5474
