process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,4,16,150,0.0287,400,12000,0.9558,mlp,mlp,0.8952,0.9153,0.9097,0.3680,0.2160,0.2722,0.5938
flow,8,2,150,0.0150,400,1500,0.9933,analytic,analytic,0.9721,0.9808,0.9773,0.7610,0.4020,0.5261,0.7534
flow,8,2,150,0.0150,400,1500,0.9933,knn,knn,0.7704,0.7819,0.7757,0.5556,0.0166,0.0323,0.4071
flow,8,2,150,0.0150,400,1500,0.9933,altered_knn,altered_knn,0.8311,0.8394,0.8850,0.0373,0.2890,0.0661,0.4527
flow,8,2,150,0.0150,400,1500,0.9933,kernel,kernel,0.9238,0.9379,0.9308,0.0000,0.0000,0.0000,0.4690
flow,8,2,150,0.0150,400,1500,0.9933,linear,linear,0.7017,0.7064,0.8229,0.0201,0.3920,0.0382,0.3723
flow,8,2,150,0.0150,400,1500,0.9933,quadratic,quadratic,0.9684,0.9794,0.9744,0.7576,0.2492,0.3750,0.6772
flow,8,2,150,0.0150,400,1500,0.9933,polar2,polar,0.9696,0.9784,0.9772,0.4704,0.3953,0.4296,0.7040
flow,8,2,150,0.0150,400,1500,0.9933,polar3,polar,0.9607,0.9706,0.9665,0.7121,0.3123,0.4342,0.7024
flow,8,2,150,0.0150,400,1500,0.9933,polar8,polar,0.9226,0.9327,0.9285,0.6475,0.2625,0.3735,0.6531
flow,8,2,150,0.0150,400,1500,0.9933,mlp,mlp,0.9675,0.9782,0.9734,0.7547,0.2658,0.3931,0.6857
flow,8,4,150,0.0272,400,3000,0.9797,analytic,analytic,0.9247,0.9437,0.9344,0.7759,0.2482,0.3760,0.6599
flow,8,4,150,0.0272,400,3000,0.9797,knn,knn,0.6265,0.6431,0.6379,0.2353,0.0294,0.0523,0.3477
flow,8,4,150,0.0272,400,3000,0.9797,altered_knn,altered_knn,0.8134,0.8337,0.8328,0.0940,0.0901,0.0920,0.4628
flow,8,4,150,0.0272,400,3000,0.9797,kernel,kernel,0.8525,0.8764,0.8645,0.0000,0.0000,0.0000,0.4382
flow,8,4,150,0.0272,400,3000,0.9797,linear,linear,0.3127,0.3031,0.4533,0.0258,0.6562,0.0496,0.1764
flow,8,4,150,0.0272,400,3000,0.9797,quadratic,quadratic,0.9245,0.9447,0.9347,0.8538,0.2040,0.3294,0.6370
flow,8,4,150,0.0272,400,3000,0.9797,polar2,polar,0.9207,0.9391,0.9324,0.5200,0.2629,0.3492,0.6441
flow,8,4,150,0.0272,400,3000,0.9797,polar3,polar,0.9073,0.9252,0.9173,0.6744,0.2665,0.3821,0.6536
flow,8,4,150,0.0272,400,3000,0.9797,polar8,polar,0.8626,0.8803,0.8732,0.5688,0.2279,0.3255,0.6029
flow,8,4,150,0.0272,400,3000,0.9797,mlp,mlp,0.9121,0.9321,0.9229,0.6506,0.1985,0.3042,0.6181
flow,8,8,150,0.0274,400,6000,0.9822,analytic,analytic,0.9336,0.9531,0.9442,0.7189,0.2423,0.3624,0.6577
flow,8,8,150,0.0274,400,6000,0.9822,knn,knn,0.5414,0.5539,0.5533,0.1208,0.0984,0.1084,0.3311
flow,8,8,150,0.0274,400,6000,0.9822,altered_knn,altered_knn,0.7695,0.7894,0.7861,0.0904,0.0638,0.0748,0.4321
flow,8,8,150,0.0274,400,6000,0.9822,kernel,kernel,0.0274,0.0000,0.0000,0.0274,1.0000,0.0534,0.0267
flow,8,8,150,0.0274,400,6000,0.9822,linear,linear,0.1491,0.1321,0.2268,0.0239,0.7523,0.0464,0.0892
flow,8,8,150,0.0274,400,6000,0.9822,quadratic,quadratic,0.9106,0.9300,0.9206,0.8079,0.2222,0.3486,0.6393
flow,8,8,150,0.0274,400,6000,0.9822,polar2,polar,0.9129,0.9317,0.9240,0.6027,0.2459,0.3493,0.6405
flow,8,8,150,0.0274,400,6000,0.9822,polar3,polar,0.9033,0.9215,0.9144,0.5772,0.2587,0.3572,0.6394
flow,8,8,150,0.0274,400,6000,0.9822,polar8,polar,0.8609,0.8781,0.8743,0.3697,0.2532,0.3005,0.5893
flow,8,8,150,0.0274,400,6000,0.9822,mlp,mlp,0.8949,0.9143,0.9067,0.5205,0.2077,0.2969,0.6056
flow,8,16,150,0.0306,400,12000,0.9703,analytic,analytic,0.8965,0.9186,0.9075,0.6914,0.1977,0.3075,0.6131
flow,8,16,150,0.0306,400,12000,0.9703,knn,knn,0.4682,0.4776,0.4879,0.0675,0.1732,0.0971,0.2873
flow,8,16,150,0.0306,400,12000,0.9703,altered_knn,altered_knn,0.7231,0.7411,0.7470,0.1004,0.1552,0.1220,0.4315
flow,8,16,150,0.0306,400,12000,0.9703,kernel,kernel,0.0306,0.0000,0.0000,0.0306,1.0000,0.0594,0.0297
flow,8,16,150,0.0306,400,12000,0.9703,linear,linear,0.0807,0.0592,0.1115,0.0250,0.7631,0.0484,0.0538
flow,8,16,150,0.0306,400,12000,0.9703,quadratic,quadratic,0.8775,0.8991,0.8888,0.7152,0.1928,0.3037,0.6014
flow,8,16,150,0.0306,400,12000,0.9703,polar2,polar,0.8777,0.8994,0.8906,0.4895,0.1895,0.2733,0.5863
flow,8,16,150,0.0306,400,12000,0.9703,polar3,polar,0.8735,0.8942,0.8858,0.5212,0.2206,0.3100,0.6021
flow,8,16,150,0.0306,400,12000,0.9703,polar8,polar,0.8529,0.8724,0.8671,0.3806,0.2369,0.2920,0.5822
flow,8,16,150,0.0306,400,12000,0.9703,mlp,mlp,0.8560,0.8768,0.8696,0.3941,0.1977,0.2633,0.5701
flow,16,2,150,0.0214,400,1500,0.9927,analytic,analytic,0.9668,0.9811,0.9743,0.8627,0.3091,0.4552,0.7182
flow,16,2,150,0.0214,400,1500,0.9927,knn,knn,0.7457,0.7620,0.7535,0.0000,0.0000,0.0000,0.3810
flow,16,2,150,0.0214,400,1500,0.9927,altered_knn,altered_knn,0.8234,0.8380,0.8699,0.0354,0.1546,0.0577,0.4478
flow,16,2,150,0.0214,400,1500,0.9927,kernel,kernel,0.9084,0.9282,0.9181,0.0000,0.0000,0.0000,0.4641
flow,16,2,150,0.0214,400,1500,0.9927,linear,linear,0.7119,0.7208,0.8295,0.0232,0.3021,0.0431,0.3820
flow,16,2,150,0.0214,400,1500,0.9927,quadratic,quadratic,0.9505,0.9678,0.9594,0.7882,0.1569,0.2617,0.6147
flow,16,2,150,0.0214,400,1500,0.9927,polar2,polar,0.9563,0.9717,0.9644,0.8045,0.2506,0.3821,0.6769
flow,16,2,150,0.0214,400,1500,0.9927,polar3,polar,0.9288,0.9444,0.9370,0.7931,0.2155,0.3389,0.6416
flow,16,2,150,0.0214,400,1500,0.9927,polar8,polar,0.8988,0.9155,0.9075,0.7215,0.1335,0.2253,0.5704
flow,16,2,150,0.0214,400,1500,0.9927,mlp,mlp,0.9543,0.9723,0.9634,0.8594,0.1288,0.2240,0.5982
flow,16,4,150,0.0210,400,3000,0.9883,analytic,analytic,0.9330,0.9466,0.9406,0.7412,0.2993,0.4264,0.6865
flow,16,4,150,0.0210,400,3000,0.9883,knn,knn,0.5848,0.5973,0.5908,0.0417,0.0024,0.0045,0.3009
flow,16,4,150,0.0210,400,3000,0.9883,altered_knn,altered_knn,0.7793,0.7931,0.8101,0.0469,0.1378,0.0700,0.4316
flow,16,4,150,0.0210,400,3000,0.9883,kernel,kernel,0.8419,0.8600,0.8518,0.0000,0.0000,0.0000,0.4300
flow,16,4,150,0.0210,400,3000,0.9883,linear,linear,0.3947,0.3936,0.5571,0.0158,0.4466,0.0305,0.2120
flow,16,4,150,0.0210,400,3000,0.9883,quadratic,quadratic,0.9118,0.9276,0.9201,0.7353,0.1781,0.2868,0.6072
flow,16,4,150,0.0210,400,3000,0.9883,polar2,polar,0.9143,0.9287,0.9252,0.3728,0.2470,0.2971,0.6129
flow,16,4,150,0.0210,400,3000,0.9883,polar3,polar,0.8918,0.9063,0.8995,0.7054,0.2162,0.3309,0.6186
flow,16,4,150,0.0210,400,3000,0.9883,polar8,polar,0.8655,0.8808,0.8737,0.6337,0.1520,0.2452,0.5630
flow,16,4,150,0.0210,400,3000,0.9883,mlp,mlp,0.9117,0.9275,0.9197,0.7732,0.1781,0.2896,0.6085
flow,16,8,150,0.0307,400,6000,0.9873,analytic,analytic,0.8916,0.9115,0.9007,0.8757,0.2634,0.4050,0.6582
flow,16,8,150,0.0307,400,6000,0.9873,knn,knn,0.4516,0.4652,0.4585,0.1056,0.0244,0.0396,0.2524
flow,16,8,150,0.0307,400,6000,0.9873,altered_knn,altered_knn,0.6945,0.7072,0.7448,0.0704,0.2927,0.1135,0.4104
flow,16,8,150,0.0307,400,6000,0.9873,kernel,kernel,0.0307,0.0000,0.0000,0.0307,1.0000,0.0597,0.0298
flow,16,8,150,0.0307,400,6000,0.9873,linear,linear,0.2169,0.2037,0.3358,0.0247,0.6325,0.0475,0.1256
flow,16,8,150,0.0307,400,6000,0.9873,quadratic,quadratic,0.8732,0.8960,0.8834,0.8636,0.1545,0.2621,0.5790
flow,16,8,150,0.0307,400,6000,0.9873,polar2,polar,0.8672,0.8878,0.8803,0.4259,0.2195,0.2897,0.5887
flow,16,8,150,0.0307,400,6000,0.9873,polar3,polar,0.8500,0.8701,0.8594,0.8272,0.2179,0.3449,0.6075
flow,16,8,150,0.0307,400,6000,0.9873,polar8,polar,0.8002,0.8198,0.8097,0.7600,0.1854,0.2980,0.5589
flow,16,8,150,0.0307,400,6000,0.9873,mlp,mlp,0.8541,0.8767,0.8644,0.8396,0.1447,0.2469,0.5618
flow,16,16,150,0.0179,400,12000,0.9847,analytic,analytic,0.9084,0.9182,0.9139,0.7128,0.3743,0.4908,0.7045
flow,16,16,150,0.0179,400,12000,0.9847,knn,knn,0.3682,0.3739,0.3716,0.0494,0.0559,0.0524,0.2132
flow,16,16,150,0.0179,400,12000,0.9847,altered_knn,altered_knn,0.6991,0.7086,0.7205,0.0620,0.1760,0.0917,0.4002
flow,16,16,150,0.0179,400,12000,0.9847,kernel,kernel,0.0179,0.0000,0.0000,0.0179,1.0000,0.0352,0.0176
flow,16,16,150,0.0179,400,12000,0.9847,linear,linear,0.1195,0.1076,0.1945,0.0156,0.7737,0.0306,0.0691
flow,16,16,150,0.0179,400,12000,0.9847,quadratic,quadratic,0.8733,0.8841,0.8789,0.7163,0.2821,0.4048,0.6445
flow,16,16,150,0.0179,400,12000,0.9847,polar2,polar,0.8602,0.8698,0.8693,0.3477,0.3380,0.3428,0.6063
flow,16,16,150,0.0179,400,12000,0.9847,polar3,polar,0.8564,0.8654,0.8613,0.7288,0.3603,0.4822,0.6738
flow,16,16,150,0.0179,400,12000,0.9847,polar8,polar,0.7838,0.7925,0.7894,0.5211,0.3101,0.3888,0.5906
flow,16,16,150,0.0179,400,12000,0.9847,mlp,mlp,0.8360,0.8471,0.8424,0.5541,0.2291,0.3241,0.5856
flow,32,2,150,0.0153,400,1500,0.9933,analytic,analytic,0.9606,0.9689,0.9650,0.8980,0.4314,0.5828,0.7758
flow,32,2,150,0.0153,400,1500,0.9933,knn,knn,0.7096,0.7207,0.7120,0.0000,0.0000,0.0000,0.3603
flow,32,2,150,0.0153,400,1500,0.9933,altered_knn,altered_knn,0.7741,0.7831,0.8311,0.0232,0.1961,0.0415,0.4123
flow,32,2,150,0.0153,400,1500,0.9933,kernel,kernel,0.8997,0.9137,0.9066,0.0000,0.0000,0.0000,0.4568
flow,32,2,150,0.0153,400,1500,0.9933,linear,linear,0.6948,0.7008,0.8145,0.0164,0.3105,0.0312,0.3660
flow,32,2,150,0.0153,400,1500,0.9933,quadratic,quadratic,0.7433,0.7501,0.7925,0.0390,0.3072,0.0692,0.4097
flow,32,2,150,0.0153,400,1500,0.9933,polar2,polar,0.9158,0.9266,0.9217,0.6800,0.2222,0.3350,0.6308
flow,32,2,150,0.0153,400,1500,0.9933,polar3,polar,0.9249,0.9364,0.9310,0.7125,0.1863,0.2953,0.6159
flow,32,2,150,0.0153,400,1500,0.9933,polar8,polar,0.9128,0.9260,0.9197,0.5000,0.0588,0.1053,0.5156
flow,32,2,150,0.0153,400,1500,0.9933,mlp,mlp,0.9433,0.9557,0.9496,0.8000,0.1438,0.2438,0.5997
flow,32,4,150,0.0177,400,3000,0.9903,analytic,analytic,0.9370,0.9471,0.9420,0.8491,0.3803,0.5253,0.7362
flow,32,4,150,0.0177,400,3000,0.9903,knn,knn,0.5299,0.5394,0.5352,0.0769,0.0028,0.0054,0.2724
flow,32,4,150,0.0177,400,3000,0.9903,altered_knn,altered_knn,0.7330,0.7448,0.7532,0.0357,0.0817,0.0497,0.3972
flow,32,4,150,0.0177,400,3000,0.9903,kernel,kernel,0.1325,0.1194,0.2128,0.0173,0.8592,0.0340,0.0767
flow,32,4,150,0.0177,400,3000,0.9903,linear,linear,0.4277,0.4259,0.5919,0.0165,0.5268,0.0321,0.2290
flow,32,4,150,0.0177,400,3000,0.9903,quadratic,quadratic,0.7784,0.7890,0.7914,0.1402,0.1915,0.1619,0.4755
flow,32,4,150,0.0177,400,3000,0.9903,polar2,polar,0.8771,0.8892,0.8830,0.6881,0.2113,0.3233,0.6062
flow,32,4,150,0.0177,400,3000,0.9903,polar3,polar,0.8817,0.8941,0.8880,0.7041,0.1944,0.3046,0.5994
flow,32,4,150,0.0177,400,3000,0.9903,polar8,polar,0.8626,0.8761,0.8693,0.6462,0.1183,0.2000,0.5381
flow,32,4,150,0.0177,400,3000,0.9903,mlp,mlp,0.9078,0.9221,0.9149,0.7167,0.1211,0.2072,0.5646
flow,32,8,150,0.0217,400,6000,0.9898,analytic,analytic,0.9283,0.9423,0.9354,0.8784,0.2995,0.4467,0.6945
flow,32,8,150,0.0217,400,6000,0.9898,knn,knn,0.3980,0.4066,0.4022,0.0568,0.0115,0.0192,0.2129
flow,32,8,150,0.0217,400,6000,0.9898,altered_knn,altered_knn,0.6353,0.6417,0.6944,0.0438,0.3456,0.0778,0.3598
flow,32,8,150,0.0217,400,6000,0.9898,kernel,kernel,0.0217,0.0000,0.0000,0.0217,1.0000,0.0425,0.0212
flow,32,8,150,0.0217,400,6000,0.9898,linear,linear,0.2714,0.2621,0.4109,0.0205,0.6912,0.0399,0.1510
flow,32,8,150,0.0217,400,6000,0.9898,quadratic,quadratic,0.7481,0.7614,0.7573,0.2645,0.1475,0.1893,0.4754
flow,32,8,150,0.0217,400,6000,0.9898,polar2,polar,0.8343,0.8477,0.8439,0.3867,0.2281,0.2870,0.5674
flow,32,8,150,0.0217,400,6000,0.9898,polar3,polar,0.8427,0.8568,0.8495,0.6953,0.2051,0.3167,0.5868
flow,32,8,150,0.0217,400,6000,0.9898,polar8,polar,0.8091,0.8235,0.8167,0.6604,0.1613,0.2593,0.5414
flow,32,8,150,0.0217,400,6000,0.9898,mlp,mlp,0.8476,0.8644,0.8561,0.7273,0.0922,0.1636,0.5140
flow,32,16,150,0.0318,400,12000,0.9901,analytic,analytic,0.8611,0.8825,0.8714,0.8491,0.2119,0.3392,0.6109
flow,32,16,150,0.0318,400,12000,0.9901,knn,knn,0.2934,0.3025,0.2949,0.0576,0.0173,0.0266,0.1645
flow,32,16,150,0.0318,400,12000,0.9901,altered_knn,altered_knn,0.6197,0.6336,0.6513,0.0744,0.1978,0.1082,0.3709
flow,32,16,150,0.0318,400,12000,0.9901,kernel,kernel,0.0318,0.0000,0.0000,0.0319,1.0000,0.0617,0.0309
flow,32,16,150,0.0318,400,12000,0.9901,linear,linear,0.1865,0.1678,0.2857,0.0292,0.7567,0.0563,0.1121
flow,32,16,150,0.0318,400,12000,0.9901,quadratic,quadratic,0.7093,0.7295,0.7205,0.3697,0.0958,0.1521,0.4408
flow,32,16,150,0.0318,400,12000,0.9901,polar2,polar,0.7856,0.8055,0.7989,0.3451,0.1837,0.2398,0.5226
flow,32,16,150,0.0318,400,12000,0.9901,polar3,polar,0.7973,0.8182,0.8072,0.7820,0.1633,0.2701,0.5441
flow,32,16,150,0.0318,400,12000,0.9901,polar8,polar,0.7526,0.7721,0.7615,0.7445,0.1601,0.2636,0.5179
flow,32,16,150,0.0318,400,12000,0.9901,mlp,mlp,0.7747,0.7980,0.7859,0.7167,0.0675,0.1234,0.4607
