process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,4,2,150,0.0306,500,1500,0.9833,knn,knn,0.8579,0.8818,0.8698,0.7500,0.1028,0.1808,0.5313
ddim,4,2,150,0.0306,500,1500,0.9833,altered_knn,altered_knn,0.9000,0.9255,0.9279,0.0810,0.0946,0.0873,0.5064
ddim,4,2,150,0.0306,500,1500,0.9833,kernel,kernel,0.8862,0.9114,0.8982,0.9655,0.0914,0.1669,0.5391
ddim,4,2,150,0.0306,500,1500,0.9833,linear,linear,0.6763,0.6837,0.8037,0.0426,0.4454,0.0778,0.3807
ddim,4,2,150,0.0306,500,1500,0.9833,quadratic,quadratic,0.9640,0.9877,0.9763,0.8250,0.2153,0.3415,0.6646
ddim,4,2,150,0.0306,500,1500,0.9833,polar2,polar,0.9646,0.9867,0.9765,0.7923,0.2675,0.4000,0.6933
ddim,4,2,150,0.0306,500,1500,0.9833,polar3,polar,0.9650,0.9868,0.9768,0.7788,0.2757,0.4072,0.6970
ddim,4,2,150,0.0306,500,1500,0.9833,polar8,polar,0.9598,0.9825,0.9732,0.6173,0.2447,0.3505,0.6665
ddim,4,2,150,0.0306,500,1500,0.9833,mlp,mlp,0.9621,0.9843,0.9751,0.6531,0.2610,0.3730,0.6786
ddim,4,4,150,0.0205,500,3000,0.9547,analytic,analytic,0.8888,0.9036,0.8976,0.3750,0.1829,0.2459,0.5748
ddim,4,4,150,0.0205,500,3000,0.9547,knn,knn,0.7444,0.7576,0.7580,0.1358,0.1146,0.1243,0.4410
ddim,4,4,150,0.0205,500,3000,0.9547,altered_knn,altered_knn,0.7370,0.7459,0.8024,0.0400,0.3146,0.0711,0.4085
ddim,4,4,150,0.0205,500,3000,0.9547,kernel,kernel,0.7843,0.7985,0.7950,0.3050,0.1049,0.1561,0.4773
ddim,4,4,150,0.0205,500,3000,0.9547,linear,linear,0.2414,0.2292,0.3082,0.0221,0.8220,0.0430,0.1361
ddim,4,4,150,0.0205,500,3000,0.9547,quadratic,quadratic,0.8715,0.8859,0.8806,0.3571,0.1829,0.2419,0.5639
ddim,4,4,150,0.0205,500,3000,0.9547,polar2,polar,0.8799,0.8936,0.8920,0.2228,0.2244,0.2236,0.5586
ddim,4,4,150,0.0205,500,3000,0.9547,polar3,polar,0.8847,0.8984,0.8960,0.2500,0.2317,0.2405,0.5695
ddim,4,4,150,0.0205,500,3000,0.9547,polar8,polar,0.8852,0.8987,0.8968,0.2506,0.2390,0.2447,0.5717
ddim,4,4,150,0.0205,500,3000,0.9547,mlp,mlp,0.8852,0.8991,0.8965,0.2578,0.2220,0.2385,0.5688
ddim,4,8,150,0.0290,500,6000,0.9405,analytic,analytic,0.8827,0.9039,0.8941,0.5025,0.1724,0.2567,0.5803
ddim,4,8,150,0.0290,500,6000,0.9405,knn,knn,0.6863,0.6992,0.7163,0.0985,0.2569,0.1424,0.4208
ddim,4,8,150,0.0290,500,6000,0.9405,altered_knn,altered_knn,0.7873,0.8063,0.8153,0.0837,0.1500,0.1075,0.4569
ddim,4,8,150,0.0290,500,6000,0.9405,kernel,kernel,0.0290,0.0000,0.0000,0.0290,1.0000,0.0564,0.0282
ddim,4,8,150,0.0290,500,6000,0.9405,linear,linear,0.1261,0.1062,0.1630,0.0260,0.7931,0.0503,0.0783
ddim,4,8,150,0.0290,500,6000,0.9405,quadratic,quadratic,0.8578,0.8767,0.8709,0.3687,0.2276,0.2814,0.5791
ddim,4,8,150,0.0290,500,6000,0.9405,polar2,polar,0.8641,0.8824,0.8789,0.3085,0.2500,0.2762,0.5793
ddim,4,8,150,0.0290,500,6000,0.9405,polar3,polar,0.8747,0.8935,0.8889,0.3221,0.2466,0.2793,0.5864
ddim,4,8,150,0.0290,500,6000,0.9405,polar8,polar,0.8791,0.8979,0.8922,0.3664,0.2483,0.2960,0.5970
ddim,4,8,150,0.0290,500,6000,0.9405,mlp,mlp,0.8773,0.8971,0.8923,0.2907,0.2155,0.2475,0.5723
ddim,4,16,150,0.0428,500,12000,0.9527,analytic,analytic,0.8453,0.8790,0.8626,0.3865,0.0933,0.1504,0.5147
ddim,4,16,150,0.0428,500,12000,0.9527,knn,knn,0.6488,0.6645,0.6872,0.1190,0.2987,0.1702,0.4174
ddim,4,16,150,0.0428,500,12000,0.9527,altered_knn,altered_knn,0.7653,0.7961,0.7862,0.1675,0.0793,0.1077,0.4519
ddim,4,16,150,0.0428,500,12000,0.9527,kernel,kernel,0.0428,0.0000,0.0000,0.0428,1.0000,0.0822,0.0411
ddim,4,16,150,0.0428,500,12000,0.9527,linear,linear,0.0763,0.0424,0.0806,0.0376,0.8343,0.0720,0.0572
ddim,4,16,150,0.0428,500,12000,0.9527,quadratic,quadratic,0.8196,0.8449,0.8461,0.2269,0.2555,0.2404,0.5426
ddim,4,16,150,0.0428,500,12000,0.9527,polar2,polar,0.8379,0.8663,0.8588,0.2998,0.2054,0.2438,0.5550
ddim,4,16,150,0.0428,500,12000,0.9527,polar3,polar,0.8358,0.8650,0.8565,0.2888,0.1844,0.2251,0.5450
ddim,4,16,150,0.0428,500,12000,0.9527,polar8,polar,0.8378,0.8684,0.8573,0.3065,0.1552,0.2060,0.5372
ddim,4,16,150,0.0428,500,12000,0.9527,mlp,mlp,0.8409,0.8720,0.8597,0.3290,0.1470,0.2032,0.5376
ddim,8,2,150,0.0278,500,1500,0.9847,analytic,analytic,0.9369,0.9567,0.9470,0.8253,0.2464,0.3795,0.6681
ddim,8,2,150,0.0278,500,1500,0.9847,knn,knn,0.7691,0.7909,0.7786,0.5000,0.0072,0.0142,0.4026
ddim,8,2,150,0.0278,500,1500,0.9847,altered_knn,altered_knn,0.8521,0.8748,0.8831,0.0348,0.0576,0.0434,0.4591
ddim,8,2,150,0.0278,500,1500,0.9847,kernel,kernel,0.9067,0.9327,0.9194,0.0000,0.0000,0.0000,0.4663
ddim,8,2,150,0.0278,500,1500,0.9847,linear,linear,0.6985,0.7076,0.8200,0.0365,0.3831,0.0667,0.3871
ddim,8,2,150,0.0278,500,1500,0.9847,quadratic,quadratic,0.9330,0.9530,0.9430,0.8792,0.2356,0.3716,0.6623
ddim,8,2,150,0.0278,500,1500,0.9847,polar2,polar,0.9342,0.9518,0.9458,0.5683,0.3219,0.4110,0.6814
ddim,8,2,150,0.0278,500,1500,0.9847,polar3,polar,0.9287,0.9472,0.9382,0.8351,0.2824,0.4220,0.6846
ddim,8,2,150,0.0278,500,1500,0.9847,polar8,polar,0.9021,0.9221,0.9123,0.7703,0.2050,0.3239,0.6230
ddim,8,2,150,0.0278,500,1500,0.9847,mlp,mlp,0.9307,0.9508,0.9409,0.8355,0.2284,0.3588,0.6548
ddim,8,4,150,0.0150,500,3000,0.9730,analytic,analytic,0.9219,0.9305,0.9274,0.5956,0.3633,0.4513,0.6909
ddim,8,4,150,0.0150,500,3000,0.9730,knn,knn,0.6427,0.6518,0.6492,0.1795,0.0467,0.0741,0.3629
ddim,8,4,150,0.0150,500,3000,0.9730,altered_knn,altered_knn,0.8065,0.8172,0.8256,0.0451,0.1067,0.0634,0.4403
ddim,8,4,150,0.0150,500,3000,0.9730,kernel,kernel,0.8396,0.8524,0.8456,0.0000,0.0000,0.0000,0.4262
ddim,8,4,150,0.0150,500,3000,0.9730,linear,linear,0.3160,0.3117,0.4638,0.0132,0.6000,0.0259,0.1688
ddim,8,4,150,0.0150,500,3000,0.9730,quadratic,quadratic,0.9161,0.9247,0.9217,0.5676,0.3500,0.4330,0.6789
ddim,8,4,150,0.0150,500,3000,0.9730,polar2,polar,0.9140,0.9212,0.9217,0.4061,0.4467,0.4254,0.6733
ddim,8,4,150,0.0150,500,3000,0.9730,polar3,polar,0.9071,0.9146,0.9139,0.4579,0.4167,0.4363,0.6754
ddim,8,4,150,0.0150,500,3000,0.9730,polar8,polar,0.8670,0.8755,0.8749,0.3710,0.3067,0.3358,0.6056
ddim,8,4,150,0.0150,500,3000,0.9730,mlp,mlp,0.9151,0.9241,0.9215,0.5026,0.3267,0.3960,0.6600
ddim,8,8,150,0.0228,500,6000,0.9767,analytic,analytic,0.8747,0.8894,0.8814,0.6043,0.2473,0.3509,0.6202
ddim,8,8,150,0.0228,500,6000,0.9767,knn,knn,0.5491,0.5595,0.5575,0.1009,0.1028,0.1018,0.3307
ddim,8,8,150,0.0228,500,6000,0.9767,altered_knn,altered_knn,0.7535,0.7691,0.7667,0.0975,0.0853,0.0910,0.4301
ddim,8,8,150,0.0228,500,6000,0.9767,kernel,kernel,0.0228,0.0000,0.0000,0.0228,1.0000,0.0447,0.0223
ddim,8,8,150,0.0228,500,6000,0.9767,linear,linear,0.1591,0.1443,0.2394,0.0212,0.7877,0.0413,0.0928
ddim,8,8,150,0.0228,500,6000,0.9767,quadratic,quadratic,0.8564,0.8702,0.8628,0.5902,0.2648,0.3656,0.6179
ddim,8,8,150,0.0228,500,6000,0.9767,polar2,polar,0.8686,0.8817,0.8760,0.4982,0.3063,0.3794,0.6306
ddim,8,8,150,0.0228,500,6000,0.9767,polar3,polar,0.8623,0.8753,0.8702,0.4516,0.3063,0.3651,0.6202
ddim,8,8,150,0.0228,500,6000,0.9767,polar8,polar,0.8344,0.8475,0.8444,0.3166,0.2757,0.2947,0.5711
ddim,8,8,150,0.0228,500,6000,0.9767,mlp,mlp,0.8530,0.8670,0.8616,0.4194,0.2560,0.3179,0.5924
ddim,8,16,150,0.0255,500,12000,0.9682,analytic,analytic,0.8446,0.8621,0.8545,0.5028,0.1745,0.2591,0.5606
ddim,8,16,150,0.0255,500,12000,0.9682,knn,knn,0.4772,0.4847,0.4963,0.0623,0.1902,0.0939,0.2893
ddim,8,16,150,0.0255,500,12000,0.9682,altered_knn,altered_knn,0.7145,0.7300,0.7317,0.0931,0.1216,0.1054,0.4177
ddim,8,16,150,0.0255,500,12000,0.9682,kernel,kernel,0.0255,0.0000,0.0000,0.0255,1.0000,0.0497,0.0249
ddim,8,16,150,0.0255,500,12000,0.9682,linear,linear,0.0922,0.0717,0.1362,0.0242,0.8765,0.0471,0.0594
ddim,8,16,150,0.0255,500,12000,0.9682,quadratic,quadratic,0.8405,0.8570,0.8505,0.5047,0.2118,0.2983,0.5776
ddim,8,16,150,0.0255,500,12000,0.9682,polar2,polar,0.8360,0.8523,0.8478,0.3780,0.2157,0.2747,0.5635
ddim,8,16,150,0.0255,500,12000,0.9682,polar3,polar,0.8319,0.8478,0.8437,0.3659,0.2275,0.2805,0.5642
ddim,8,16,150,0.0255,500,12000,0.9682,polar8,polar,0.8183,0.8332,0.8318,0.2923,0.2471,0.2678,0.5505
ddim,8,16,150,0.0255,500,12000,0.9682,mlp,mlp,0.8155,0.8319,0.8286,0.2761,0.1922,0.2266,0.5292
ddim,16,2,150,0.0207,500,1500,0.9847,analytic,analytic,0.9502,0.9635,0.9573,0.8428,0.3229,0.4669,0.7152
ddim,16,2,150,0.0207,500,1500,0.9847,knn,knn,0.7484,0.7643,0.7549,0.0000,0.0000,0.0000,0.3821
ddim,16,2,150,0.0207,500,1500,0.9847,altered_knn,altered_knn,0.8221,0.8366,0.8670,0.0326,0.1398,0.0528,0.4447
ddim,16,2,150,0.0207,500,1500,0.9847,kernel,kernel,0.8939,0.9129,0.9033,0.0000,0.0000,0.0000,0.4564
ddim,16,2,150,0.0207,500,1500,0.9847,linear,linear,0.7089,0.7174,0.8260,0.0233,0.3108,0.0433,0.3804
ddim,16,2,150,0.0207,500,1500,0.9847,quadratic,quadratic,0.9382,0.9538,0.9470,0.6194,0.2000,0.3024,0.6281
ddim,16,2,150,0.0207,500,1500,0.9847,polar2,polar,0.9422,0.9548,0.9493,0.7632,0.3494,0.4793,0.7171
ddim,16,2,150,0.0207,500,1500,0.9847,polar3,polar,0.9232,0.9366,0.9310,0.6722,0.2916,0.4067,0.6717
ddim,16,2,150,0.0207,500,1500,0.9847,polar8,polar,0.8971,0.9126,0.9055,0.6106,0.1663,0.2614,0.5870
ddim,16,2,150,0.0207,500,1500,0.9847,mlp,mlp,0.9426,0.9585,0.9509,0.7714,0.1952,0.3115,0.6350
ddim,16,4,150,0.0159,500,3000,0.9790,analytic,analytic,0.9412,0.9500,0.9464,0.7341,0.3981,0.5163,0.7331
ddim,16,4,150,0.0159,500,3000,0.9790,knn,knn,0.5974,0.6069,0.6023,0.1379,0.0125,0.0230,0.3150
ddim,16,4,150,0.0159,500,3000,0.9790,altered_knn,altered_knn,0.7474,0.7549,0.8029,0.0345,0.2884,0.0616,0.4082
ddim,16,4,150,0.0159,500,3000,0.9790,kernel,kernel,0.8443,0.8580,0.8519,0.0000,0.0000,0.0000,0.4290
ddim,16,4,150,0.0159,500,3000,0.9790,linear,linear,0.4083,0.4074,0.5722,0.0127,0.4639,0.0247,0.2161
ddim,16,4,150,0.0159,500,3000,0.9790,quadratic,quadratic,0.9164,0.9262,0.9225,0.6135,0.3135,0.4149,0.6706
ddim,16,4,150,0.0159,500,3000,0.9790,polar2,polar,0.9144,0.9214,0.9209,0.5167,0.4859,0.5008,0.7111
ddim,16,4,150,0.0159,500,3000,0.9790,polar3,polar,0.8959,0.9042,0.9012,0.6373,0.3856,0.4805,0.6923
ddim,16,4,150,0.0159,500,3000,0.9790,polar8,polar,0.8724,0.8811,0.8779,0.6316,0.3386,0.4408,0.6610
ddim,16,4,150,0.0159,500,3000,0.9790,mlp,mlp,0.9189,0.9287,0.9245,0.7083,0.3197,0.4406,0.6846
ddim,16,8,150,0.0382,500,6000,0.9793,analytic,analytic,0.9183,0.9459,0.9319,0.8827,0.2261,0.3600,0.6530
ddim,16,8,150,0.0382,500,6000,0.9793,knn,knn,0.4627,0.4800,0.4717,0.1307,0.0261,0.0436,0.2618
ddim,16,8,150,0.0382,500,6000,0.9793,altered_knn,altered_knn,0.6962,0.7109,0.7525,0.0858,0.3242,0.1357,0.4233
ddim,16,8,150,0.0382,500,6000,0.9793,kernel,kernel,0.0382,0.0000,0.0000,0.0382,1.0000,0.0737,0.0368
ddim,16,8,150,0.0382,500,6000,0.9793,linear,linear,0.2389,0.2210,0.3557,0.0341,0.6889,0.0650,0.1430
ddim,16,8,150,0.0382,500,6000,0.9793,quadratic,quadratic,0.8832,0.9107,0.8967,0.8698,0.1922,0.3148,0.6128
ddim,16,8,150,0.0382,500,6000,0.9793,polar2,polar,0.8816,0.9061,0.8964,0.5874,0.2680,0.3680,0.6370
ddim,16,8,150,0.0382,500,6000,0.9793,polar3,polar,0.8569,0.8811,0.8690,0.8370,0.2484,0.3831,0.6321
ddim,16,8,150,0.0382,500,6000,0.9793,polar8,polar,0.8083,0.8320,0.8204,0.7913,0.2131,0.3357,0.5839
ddim,16,8,150,0.0382,500,6000,0.9793,mlp,mlp,0.8677,0.8958,0.8815,0.8389,0.1634,0.2735,0.5846
ddim,16,16,150,0.0438,500,12000,0.9794,analytic,analytic,0.8334,0.8632,0.8481,0.8265,0.1847,0.3020,0.5826
ddim,16,16,150,0.0438,500,12000,0.9794,knn,knn,0.3660,0.3801,0.3721,0.1238,0.0582,0.0791,0.2296
ddim,16,16,150,0.0438,500,12000,0.9794,altered_knn,altered_knn,0.6729,0.6963,0.7015,0.1191,0.1619,0.1373,0.4168
ddim,16,16,150,0.0438,500,12000,0.9794,kernel,kernel,0.0438,0.0000,0.0000,0.0439,1.0000,0.0840,0.0420
ddim,16,16,150,0.0438,500,12000,0.9794,linear,linear,0.1414,0.1158,0.2112,0.0352,0.7001,0.0670,0.0914
ddim,16,16,150,0.0438,500,12000,0.9794,quadratic,quadratic,0.8152,0.8444,0.8295,0.8495,0.1802,0.2973,0.5708
ddim,16,16,150,0.0438,500,12000,0.9794,polar2,polar,0.8033,0.8301,0.8194,0.5093,0.2189,0.3062,0.5682
ddim,16,16,150,0.0438,500,12000,0.9794,polar3,polar,0.8015,0.8274,0.8143,0.8086,0.2360,0.3654,0.5964
ddim,16,16,150,0.0438,500,12000,0.9794,polar8,polar,0.7498,0.7743,0.7626,0.6749,0.2178,0.3293,0.5518
ddim,16,16,150,0.0438,500,12000,0.9794,mlp,mlp,0.7861,0.8154,0.8010,0.7143,0.1482,0.2455,0.5305
ddim,32,2,150,0.0153,500,1500,0.9847,analytic,analytic,0.9247,0.9323,0.9285,0.8816,0.4379,0.5852,0.7587
ddim,32,2,150,0.0153,500,1500,0.9847,knn,knn,0.7156,0.7268,0.7159,0.0000,0.0000,0.0000,0.3634
ddim,32,2,150,0.0153,500,1500,0.9847,altered_knn,altered_knn,0.7777,0.7867,0.8357,0.0230,0.1961,0.0412,0.4140
ddim,32,2,150,0.0153,500,1500,0.9847,kernel,kernel,0.8913,0.9052,0.8979,0.0000,0.0000,0.0000,0.4526
ddim,32,2,150,0.0153,500,1500,0.9847,linear,linear,0.6869,0.6925,0.8062,0.0171,0.3235,0.0325,0.3625
ddim,32,2,150,0.0153,500,1500,0.9847,quadratic,quadratic,0.7242,0.7311,0.7767,0.0326,0.2778,0.0584,0.3948
ddim,32,2,150,0.0153,500,1500,0.9847,polar2,polar,0.8959,0.9051,0.9016,0.5549,0.2974,0.3872,0.6462
ddim,32,2,150,0.0153,500,1500,0.9847,polar3,polar,0.9027,0.9133,0.9088,0.5440,0.2222,0.3155,0.6144
ddim,32,2,150,0.0153,500,1500,0.9847,polar8,polar,0.8961,0.9087,0.9027,0.4355,0.0882,0.1467,0.5277
ddim,32,2,150,0.0153,500,1500,0.9847,mlp,mlp,0.9161,0.9273,0.9221,0.6556,0.1928,0.2980,0.6127
ddim,32,4,150,0.0318,500,3000,0.9797,analytic,analytic,0.8874,0.9084,0.8958,0.9755,0.2500,0.3980,0.6532
ddim,32,4,150,0.0318,500,3000,0.9797,knn,knn,0.5258,0.5430,0.5338,0.1333,0.0031,0.0061,0.2746
ddim,32,4,150,0.0318,500,3000,0.9797,altered_knn,altered_knn,0.7231,0.7442,0.7466,0.0642,0.0802,0.0713,0.4078
ddim,32,4,150,0.0318,500,3000,0.9797,kernel,kernel,0.1464,0.1227,0.2244,0.0316,0.8695,0.0609,0.0918
ddim,32,4,150,0.0318,500,3000,0.9797,linear,linear,0.4315,0.4296,0.5932,0.0282,0.4906,0.0533,0.2415
ddim,32,4,150,0.0318,500,3000,0.9797,quadratic,quadratic,0.7512,0.7694,0.7681,0.2039,0.1981,0.2010,0.4852
ddim,32,4,150,0.0318,500,3000,0.9797,polar2,polar,0.8554,0.8755,0.8642,0.8370,0.2421,0.3756,0.6256
ddim,32,4,150,0.0318,500,3000,0.9797,polar3,polar,0.8613,0.8824,0.8707,0.8642,0.2201,0.3509,0.6166
ddim,32,4,150,0.0318,500,3000,0.9797,polar8,polar,0.8393,0.8619,0.8493,0.8509,0.1525,0.2587,0.5603
ddim,32,4,150,0.0318,500,3000,0.9797,mlp,mlp,0.8711,0.8952,0.8817,0.8462,0.1384,0.2378,0.5665
ddim,32,8,150,0.0269,500,6000,0.9805,analytic,analytic,0.8649,0.8821,0.8740,0.8516,0.2449,0.3804,0.6312
ddim,32,8,150,0.0269,500,6000,0.9805,knn,knn,0.3965,0.4072,0.4014,0.0638,0.0111,0.0190,0.2131
ddim,32,8,150,0.0269,500,6000,0.9805,altered_knn,altered_knn,0.6295,0.6394,0.6879,0.0446,0.2709,0.0766,0.3580
ddim,32,8,150,0.0269,500,6000,0.9805,kernel,kernel,0.0269,0.0000,0.0000,0.0270,1.0000,0.0525,0.0262
ddim,32,8,150,0.0269,500,6000,0.9805,linear,linear,0.2858,0.2764,0.4308,0.0236,0.6234,0.0455,0.1609
ddim,32,8,150,0.0269,500,6000,0.9805,quadratic,quadratic,0.7177,0.7334,0.7287,0.2531,0.1503,0.1886,0.4610
ddim,32,8,150,0.0269,500,6000,0.9805,polar2,polar,0.7986,0.8136,0.8085,0.5245,0.2579,0.3458,0.5797
ddim,32,8,150,0.0269,500,6000,0.9805,polar3,polar,0.7971,0.8126,0.8063,0.5818,0.2375,0.3373,0.5749
ddim,32,8,150,0.0269,500,6000,0.9805,polar8,polar,0.7770,0.7940,0.7871,0.5789,0.1633,0.2547,0.5244
ddim,32,8,150,0.0269,500,6000,0.9805,mlp,mlp,0.8030,0.8224,0.8132,0.6790,0.1020,0.1774,0.4999
ddim,32,16,150,0.0375,500,12000,0.9827,analytic,analytic,0.8711,0.8971,0.8837,0.9444,0.2043,0.3359,0.6165
ddim,32,16,150,0.0375,500,12000,0.9827,knn,knn,0.3002,0.3109,0.3026,0.0802,0.0227,0.0354,0.1732
ddim,32,16,150,0.0375,500,12000,0.9827,altered_knn,altered_knn,0.6309,0.6522,0.6522,0.0809,0.0841,0.0825,0.3673
ddim,32,16,150,0.0375,500,12000,0.9827,kernel,kernel,0.0375,0.0000,0.0000,0.0374,1.0000,0.0722,0.0361
ddim,32,16,150,0.0375,500,12000,0.9827,linear,linear,0.2041,0.1844,0.3121,0.0330,0.7103,0.0630,0.1237
ddim,32,16,150,0.0375,500,12000,0.9827,quadratic,quadratic,0.7125,0.7346,0.7247,0.4275,0.1455,0.2171,0.4759
ddim,32,16,150,0.0375,500,12000,0.9827,polar2,polar,0.7927,0.8135,0.8045,0.5744,0.2577,0.3558,0.5846
ddim,32,16,150,0.0375,500,12000,0.9827,polar3,polar,0.8022,0.8247,0.8132,0.8276,0.2243,0.3529,0.5888
ddim,32,16,150,0.0375,500,12000,0.9827,polar8,polar,0.7570,0.7779,0.7668,0.7783,0.2203,0.3434,0.5606
ddim,32,16,150,0.0375,500,12000,0.9827,mlp,mlp,0.7778,0.8040,0.7903,0.8061,0.1055,0.1865,0.4953
