process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0084,1000,polar3_cal,polar,33333,99998,1.0000,0.9956,0.9971,0.9977,0.7148,0.8172,0.7626,0.8798
flow,2,2,150,0.0084,1000,polar8,polar,33333,99998,1.0000,0.9953,0.9966,0.9976,0.6805,0.8456,0.7541,0.8754
flow,2,2,150,0.0084,1000,polar8_cal,polar,33333,99998,1.0000,0.9954,0.9967,0.9977,0.6850,0.8402,0.7547,0.8757
flow,2,2,150,0.0084,1000,mlp,mlp,33333,99998,1.0000,0.9955,0.9970,0.9977,0.7037,0.8207,0.7577,0.8773
flow,2,2,150,0.0084,1000,mlp_cal,mlp,33333,99998,1.0000,0.9954,0.9968,0.9977,0.6967,0.8320,0.7584,0.8776
flow,2,4,150,0.0111,1000,analytic,analytic,0,0,nan,0.9890,0.9935,0.9929,0.6616,0.5907,0.6241,0.8088
flow,2,4,150,0.0111,1000,analytic_T_train,analytic,0,0,nan,0.9890,0.9934,0.9929,0.6571,0.5920,0.6229,0.8082
flow,2,4,150,0.0111,1000,knn,knn,3333,19996,1.0000,0.9814,0.9848,0.9885,0.4074,0.6735,0.5077,0.7463
flow,2,4,150,0.0111,1000,kernel,kernel,3333,19996,1.0000,0.9838,0.9872,0.9902,0.4442,0.6843,0.5387,0.7629
flow,2,4,150,0.0111,1000,altered_knn,altered_knn,3333,13320,1.0000,0.9528,0.9578,0.9747,0.1236,0.5070,0.1987,0.5783
flow,2,4,150,0.0111,1000,linear,linear,3333,19996,1.0000,0.2336,0.2283,0.3172,0.0102,0.7119,0.0202,0.1243
flow,2,4,150,0.0111,1000,linear_cal,linear,3333,19996,1.0000,0.8944,0.9040,0.9030,0.0576,0.0398,0.0471,0.4755
flow,2,4,150,0.0111,1000,quadratic,quadratic,3333,19996,1.0000,0.9657,0.9714,0.9745,0.2925,0.4559,0.3564,0.6639
flow,2,4,150,0.0111,1000,quadratic_cal,quadratic,3333,19996,1.0000,0.9702,0.9769,0.9758,0.4758,0.3686,0.4154,0.6961
flow,2,4,150,0.0111,1000,polar2,polar,3333,19996,1.0000,0.9618,0.9663,0.9755,0.2050,0.5522,0.2990,0.6327
flow,2,4,150,0.0111,1000,polar2_cal,polar,3333,19996,1.0000,0.9722,0.9790,0.9783,0.4159,0.3578,0.3846,0.6818
flow,2,4,150,0.0111,1000,polar3,polar,3333,19996,1.0000,0.9823,0.9859,0.9894,0.4071,0.6626,0.5043,0.7451
flow,2,4,150,0.0111,1000,polar3_cal,polar,3333,19996,1.0000,0.9867,0.9919,0.9910,0.6255,0.5265,0.5717,0.7818
flow,2,4,150,0.0111,1000,polar8,polar,3333,19996,1.0000,0.9870,0.9905,0.9919,0.5371,0.6716,0.5969,0.7937
flow,2,4,150,0.0111,1000,polar8_cal,polar,3333,19996,1.0000,0.9881,0.9923,0.9923,0.6180,0.6169,0.6175,0.8049
flow,2,4,150,0.0111,1000,mlp,mlp,3333,19996,1.0000,0.9892,0.9936,0.9929,0.6774,0.5975,0.6349,0.8143
flow,2,4,150,0.0111,1000,mlp_cal,mlp,3333,19996,1.0000,0.9891,0.9934,0.9929,0.6645,0.6065,0.6342,0.8138
flow,2,4,150,0.0111,1000,knn,knn,8333,49996,1.0000,0.9870,0.9904,0.9921,0.5230,0.6839,0.5927,0.7915
flow,2,4,150,0.0111,1000,kernel,kernel,8333,49996,1.0000,0.9865,0.9898,0.9919,0.5036,0.6906,0.5825,0.7862
flow,2,4,150,0.0111,1000,altered_knn,altered_knn,8333,33320,1.0000,0.9760,0.9838,0.9858,0.2092,0.2845,0.2411,0.6124
flow,2,4,150,0.0111,1000,linear,linear,8333,49996,1.0000,0.2379,0.2326,0.3216,0.0103,0.7114,0.0203,0.1264
flow,2,4,150,0.0111,1000,linear_cal,linear,8333,49996,1.0000,0.8900,0.8995,0.8991,0.0481,0.0357,0.0410,0.4703
flow,2,4,150,0.0111,1000,quadratic,quadratic,8333,49996,1.0000,0.9652,0.9710,0.9740,0.2969,0.4523,0.3585,0.6647
flow,2,4,150,0.0111,1000,quadratic_cal,quadratic,8333,49996,1.0000,0.9694,0.9762,0.9751,0.4689,0.3682,0.4125,0.6943
flow,2,4,150,0.0111,1000,polar2,polar,8333,49996,1.0000,0.9629,0.9675,0.9763,0.2094,0.5486,0.3031,0.6353
flow,2,4,150,0.0111,1000,polar2_cal,polar,8333,49996,1.0000,0.9732,0.9799,0.9795,0.4058,0.3758,0.3902,0.6851
flow,2,4,150,0.0111,1000,polar3,polar,8333,49996,1.0000,0.9829,0.9865,0.9898,0.4144,0.6617,0.5097,0.7481
flow,2,4,150,0.0111,1000,polar3_cal,polar,8333,49996,1.0000,0.9871,0.9922,0.9913,0.6337,0.5391,0.5826,0.7874
flow,2,4,150,0.0111,1000,polar8,polar,8333,49996,1.0000,0.9872,0.9908,0.9920,0.5478,0.6712,0.6033,0.7970
flow,2,4,150,0.0111,1000,polar8_cal,polar,8333,49996,1.0000,0.9883,0.9924,0.9924,0.6237,0.6237,0.6237,0.8080
flow,2,4,150,0.0111,1000,mlp,mlp,8333,49996,1.0000,0.9892,0.9936,0.9929,0.6757,0.5975,0.6342,0.8139
flow,2,4,150,0.0111,1000,mlp_cal,mlp,8333,49996,1.0000,0.9892,0.9935,0.9929,0.6670,0.6024,0.6331,0.8133
flow,2,4,150,0.0111,1000,knn,knn,16667,100004,1.0000,0.9886,0.9924,0.9930,0.5900,0.6481,0.6177,0.8050
flow,2,4,150,0.0111,1000,kernel,kernel,16667,100004,1.0000,0.9879,0.9914,0.9928,0.5439,0.6775,0.6034,0.7974
flow,2,4,150,0.0111,1000,altered_knn,altered_knn,16667,66660,1.0000,0.9793,0.9879,0.9876,0.2208,0.2081,0.2143,0.6011
flow,2,4,150,0.0111,1000,linear,linear,16667,100004,1.0000,0.2378,0.2326,0.3221,0.0103,0.7083,0.0202,0.1264
flow,2,4,150,0.0111,1000,linear_cal,linear,16667,100004,1.0000,0.8899,0.8995,0.8990,0.0478,0.0348,0.0403,0.4699
flow,2,4,150,0.0111,1000,quadratic,quadratic,16667,100004,1.0000,0.9652,0.9709,0.9738,0.2997,0.4509,0.3601,0.6655
flow,2,4,150,0.0111,1000,quadratic_cal,quadratic,16667,100004,1.0000,0.9694,0.9762,0.9750,0.4764,0.3659,0.4139,0.6950
flow,2,4,150,0.0111,1000,polar2,polar,16667,100004,1.0000,0.9640,0.9686,0.9770,0.2142,0.5459,0.3076,0.6381
flow,2,4,150,0.0111,1000,polar2_cal,polar,16667,100004,1.0000,0.9738,0.9804,0.9801,0.4070,0.3772,0.3915,0.6860
flow,2,4,150,0.0111,1000,polar3,polar,16667,100004,1.0000,0.9827,0.9864,0.9897,0.4113,0.6513,0.5042,0.7453
flow,2,4,150,0.0111,1000,polar3_cal,polar,16667,100004,1.0000,0.9874,0.9924,0.9914,0.6596,0.5364,0.5917,0.7920
flow,2,4,150,0.0111,1000,polar8,polar,16667,100004,1.0000,0.9872,0.9907,0.9921,0.5403,0.6703,0.5983,0.7945
flow,2,4,150,0.0111,1000,polar8_cal,polar,16667,100004,1.0000,0.9884,0.9926,0.9925,0.6291,0.6183,0.6236,0.8081
flow,2,4,150,0.0111,1000,mlp,mlp,16667,100004,1.0000,0.9892,0.9936,0.9930,0.6697,0.5952,0.6303,0.8119
flow,2,4,150,0.0111,1000,mlp_cal,mlp,16667,100004,1.0000,0.9891,0.9935,0.9930,0.6650,0.5979,0.6297,0.8116
flow,2,8,150,0.0133,1000,analytic,analytic,0,0,nan,0.9811,0.9889,0.9871,0.5482,0.4064,0.4668,0.7278
flow,2,8,150,0.0133,1000,analytic_T_train,analytic,0,0,nan,0.9811,0.9888,0.9872,0.5448,0.4094,0.4675,0.7282
flow,2,8,150,0.0133,1000,knn,knn,1667,20008,1.0000,0.9607,0.9670,0.9724,0.2715,0.4947,0.3506,0.6588
flow,2,8,150,0.0133,1000,kernel,kernel,1667,20008,1.0000,0.9688,0.9748,0.9794,0.3113,0.5274,0.3915,0.6832
flow,2,8,150,0.0133,1000,altered_knn,altered_knn,1667,13320,1.0000,0.9465,0.9575,0.9585,0.1163,0.1335,0.1243,0.5409
flow,2,8,150,0.0133,1000,linear,linear,1667,20008,1.0000,0.1135,0.1041,0.1605,0.0122,0.8132,0.0241,0.0641
flow,2,8,150,0.0133,1000,linear_cal,linear,1667,20008,1.0000,0.8023,0.8130,0.8125,0.0186,0.0124,0.0149,0.4139
flow,2,8,150,0.0133,1000,quadratic,quadratic,1667,20008,1.0000,0.9045,0.9108,0.9326,0.0983,0.4376,0.1606,0.5357
flow,2,8,150,0.0133,1000,quadratic_cal,quadratic,1667,20008,1.0000,0.9351,0.9443,0.9425,0.3913,0.2538,0.3079,0.6261
flow,2,8,150,0.0133,1000,polar2,polar,1667,20008,1.0000,0.8960,0.9018,0.9219,0.1077,0.4680,0.1751,0.5384
flow,2,8,150,0.0133,1000,polar2_cal,polar,1667,20008,1.0000,0.9184,0.9275,0.9259,0.3518,0.2508,0.2928,0.6101
flow,2,8,150,0.0133,1000,polar3,polar,1667,20008,1.0000,0.9408,0.9467,0.9587,0.1745,0.5030,0.2592,0.6029
flow,2,8,150,0.0133,1000,polar3_cal,polar,1667,20008,1.0000,0.9536,0.9623,0.9604,0.4472,0.3041,0.3620,0.6622
flow,2,8,150,0.0133,1000,polar8,polar,1667,20008,1.0000,0.9760,0.9819,0.9848,0.3756,0.5398,0.4430,0.7125
flow,2,8,150,0.0133,1000,polar8_cal,polar,1667,20008,1.0000,0.9785,0.9863,0.9848,0.5155,0.3929,0.4459,0.7161
flow,2,8,150,0.0133,1000,mlp,mlp,1667,20008,1.0000,0.9813,0.9885,0.9872,0.5497,0.4425,0.4903,0.7394
flow,2,8,150,0.0133,1000,mlp_cal,mlp,1667,20008,1.0000,0.9815,0.9890,0.9873,0.5740,0.4271,0.4898,0.7394
flow,2,8,150,0.0133,1000,knn,knn,4167,50008,1.0000,0.9731,0.9791,0.9826,0.3459,0.5293,0.4184,0.6987
flow,2,8,150,0.0133,1000,kernel,kernel,4167,50008,1.0000,0.9753,0.9813,0.9842,0.3706,0.5327,0.4371,0.7092
flow,2,8,150,0.0133,1000,altered_knn,altered_knn,4167,33320,1.0000,0.9654,0.9765,0.9756,0.1700,0.1474,0.1579,0.5672
flow,2,8,150,0.0133,1000,linear,linear,4167,50008,1.0000,0.1166,0.1072,0.1647,0.0122,0.8094,0.0241,0.0657
flow,2,8,150,0.0133,1000,linear_cal,linear,4167,50008,1.0000,0.8076,0.8183,0.8183,0.0187,0.0120,0.0147,0.4165
flow,2,8,150,0.0133,1000,quadratic,quadratic,4167,50008,1.0000,0.9070,0.9133,0.9352,0.0988,0.4391,0.1613,0.5373
flow,2,8,150,0.0133,1000,quadratic_cal,quadratic,4167,50008,1.0000,0.9378,0.9470,0.9453,0.3902,0.2545,0.3081,0.6276
flow,2,8,150,0.0133,1000,polar2,polar,4167,50008,1.0000,0.8991,0.9051,0.9246,0.1070,0.4598,0.1736,0.5393
flow,2,8,150,0.0133,1000,polar2_cal,polar,4167,50008,1.0000,0.9189,0.9282,0.9257,0.3632,0.2256,0.2783,0.6033
flow,2,8,150,0.0133,1000,polar3,polar,4167,50008,1.0000,0.9433,0.9490,0.9613,0.1795,0.5259,0.2677,0.6083
flow,2,8,150,0.0133,1000,polar3_cal,polar,4167,50008,1.0000,0.9559,0.9647,0.9629,0.4337,0.3064,0.3591,0.6619
flow,2,8,150,0.0133,1000,polar8,polar,4167,50008,1.0000,0.9757,0.9817,0.9845,0.3759,0.5346,0.4414,0.7116
flow,2,8,150,0.0133,1000,polar8_cal,polar,4167,50008,1.0000,0.9779,0.9856,0.9845,0.4881,0.4086,0.4449,0.7152
flow,2,8,150,0.0133,1000,mlp,mlp,4167,50008,1.0000,0.9813,0.9885,0.9872,0.5523,0.4425,0.4913,0.7399
flow,2,8,150,0.0133,1000,mlp_cal,mlp,4167,50008,1.0000,0.9814,0.9887,0.9872,0.5593,0.4342,0.4889,0.7388
flow,2,8,150,0.0133,1000,knn,knn,8333,99992,1.0000,0.9771,0.9834,0.9853,0.3959,0.5117,0.4464,0.7149
flow,2,8,150,0.0133,1000,kernel,kernel,8333,99992,1.0000,0.9772,0.9835,0.9855,0.3967,0.5135,0.4476,0.7156
flow,2,8,150,0.0133,1000,altered_knn,altered_knn,8333,66640,1.0000,0.9677,0.9778,0.9791,0.1812,0.2143,0.1964,0.5871
flow,2,8,150,0.0133,1000,linear,linear,8333,99992,1.0000,0.1182,0.1089,0.1666,0.0122,0.8075,0.0241,0.0665
flow,2,8,150,0.0133,1000,linear_cal,linear,8333,99992,1.0000,0.8039,0.8145,0.8141,0.0207,0.0132,0.0161,0.4153
flow,2,8,150,0.0133,1000,quadratic,quadratic,8333,99992,1.0000,0.9065,0.9128,0.9346,0.0991,0.4391,0.1616,0.5372
flow,2,8,150,0.0133,1000,quadratic_cal,quadratic,8333,99992,1.0000,0.9368,0.9461,0.9442,0.3962,0.2489,0.3057,0.6259
flow,2,8,150,0.0133,1000,polar2,polar,8333,99992,1.0000,0.9001,0.9061,0.9252,0.1096,0.4583,0.1769,0.5415
flow,2,8,150,0.0133,1000,polar2_cal,polar,8333,99992,1.0000,0.9213,0.9306,0.9283,0.3916,0.2383,0.2963,0.6134
flow,2,8,150,0.0133,1000,polar3,polar,8333,99992,1.0000,0.9437,0.9496,0.9614,0.1786,0.5090,0.2645,0.6070
flow,2,8,150,0.0133,1000,polar3_cal,polar,8333,99992,1.0000,0.9559,0.9647,0.9628,0.4401,0.3079,0.3623,0.6635
flow,2,8,150,0.0133,1000,polar8,polar,8333,99992,1.0000,0.9757,0.9817,0.9845,0.3728,0.5282,0.4371,0.7094
flow,2,8,150,0.0133,1000,polar8_cal,polar,8333,99992,1.0000,0.9779,0.9858,0.9844,0.4993,0.3940,0.4404,0.7131
flow,2,8,150,0.0133,1000,mlp,mlp,8333,99992,1.0000,0.9813,0.9886,0.9873,0.5527,0.4436,0.4922,0.7404
flow,2,8,150,0.0133,1000,mlp_cal,mlp,8333,99992,1.0000,0.9814,0.9888,0.9872,0.5643,0.4305,0.4884,0.7386
flow,2,16,150,0.0126,1000,analytic,analytic,0,0,nan,0.9797,0.9871,0.9852,0.5732,0.3976,0.4695,0.7283
flow,2,16,150,0.0126,1000,analytic_T_train,analytic,0,0,nan,0.9797,0.9870,0.9852,0.5702,0.3996,0.4699,0.7285
flow,2,16,150,0.0126,1000,knn,knn,833,19984,1.0000,0.9417,0.9478,0.9545,0.2199,0.4653,0.2987,0.6232
flow,2,16,150,0.0126,1000,kernel,kernel,833,19984,1.0000,0.9567,0.9622,0.9688,0.2519,0.5219,0.3398,0.6510
flow,2,16,150,0.0126,1000,altered_knn,altered_knn,833,13280,1.0000,0.9057,0.9168,0.9148,0.0542,0.0371,0.0440,0.4804
flow,2,16,150,0.0126,1000,linear,linear,833,19984,1.0000,0.0616,0.0528,0.0968,0.0101,0.7510,0.0199,0.0364
flow,2,16,150,0.0126,1000,linear_cal,linear,833,19984,1.0000,0.6102,0.6163,0.5875,0.1788,0.1343,0.1534,0.3848
flow,2,16,150,0.0126,1000,quadratic,quadratic,833,19984,1.0000,0.8404,0.8449,0.8880,0.0557,0.4841,0.0999,0.4724
flow,2,16,150,0.0126,1000,quadratic_cal,quadratic,833,19984,1.0000,0.9060,0.9140,0.9118,0.3983,0.2817,0.3300,0.6220
flow,2,16,150,0.0126,1000,polar2,polar,833,19984,1.0000,0.9305,0.9372,0.9420,0.2225,0.4004,0.2861,0.6117
flow,2,16,150,0.0126,1000,polar2_cal,polar,833,19984,1.0000,0.9365,0.9447,0.9436,0.3547,0.2908,0.3196,0.6321
flow,2,16,150,0.0126,1000,polar3,polar,833,19984,1.0000,0.9590,0.9658,0.9699,0.2533,0.4219,0.3166,0.6412
flow,2,16,150,0.0126,1000,polar3_cal,polar,833,19984,1.0000,0.9645,0.9728,0.9714,0.4006,0.3131,0.3515,0.6621
flow,2,16,150,0.0126,1000,polar8,polar,833,19984,1.0000,0.9760,0.9819,0.9831,0.4304,0.5135,0.4683,0.7251
flow,2,16,150,0.0126,1000,polar8_cal,polar,833,19984,1.0000,0.9775,0.9852,0.9832,0.5459,0.3745,0.4442,0.7147
flow,2,16,150,0.0126,1000,mlp,mlp,833,19984,1.0000,0.9790,0.9859,0.9849,0.5161,0.4351,0.4721,0.7290
flow,2,16,150,0.0126,1000,mlp_cal,mlp,833,19984,1.0000,0.9793,0.9865,0.9849,0.5574,0.4120,0.4738,0.7301
flow,2,16,150,0.0126,1000,knn,knn,2083,50000,1.0000,0.9621,0.9679,0.9730,0.2789,0.5100,0.3606,0.6642
flow,2,16,150,0.0126,1000,kernel,kernel,2083,50000,1.0000,0.9696,0.9750,0.9789,0.3337,0.5454,0.4141,0.6945
flow,2,16,150,0.0126,1000,altered_knn,altered_knn,2083,33280,1.0000,0.8997,0.9095,0.9164,0.0561,0.1279,0.0780,0.4938
flow,2,16,150,0.0126,1000,linear,linear,2083,50000,1.0000,0.0655,0.0569,0.1043,0.0100,0.7462,0.0198,0.0384
flow,2,16,150,0.0126,1000,linear_cal,linear,2083,50000,1.0000,0.6134,0.6192,0.5934,0.2075,0.1602,0.1808,0.4000
flow,2,16,150,0.0126,1000,quadratic,quadratic,2083,50000,1.0000,0.8435,0.8481,0.8914,0.0557,0.4845,0.0998,0.4740
flow,2,16,150,0.0126,1000,quadratic_cal,quadratic,2083,50000,1.0000,0.9089,0.9169,0.9144,0.4239,0.2773,0.3353,0.6261
flow,2,16,150,0.0126,1000,polar2,polar,2083,50000,1.0000,0.9325,0.9392,0.9440,0.2227,0.4036,0.2871,0.6131
flow,2,16,150,0.0126,1000,polar2_cal,polar,2083,50000,1.0000,0.9393,0.9478,0.9458,0.3979,0.2685,0.3206,0.6342
flow,2,16,150,0.0126,1000,polar3,polar,2083,50000,1.0000,0.9595,0.9663,0.9704,0.2543,0.4231,0.3177,0.6420
flow,2,16,150,0.0126,1000,polar3_cal,polar,2083,50000,1.0000,0.9652,0.9735,0.9720,0.4124,0.3159,0.3578,0.6656
flow,2,16,150,0.0126,1000,polar8,polar,2083,50000,1.0000,0.9764,0.9822,0.9835,0.4299,0.5159,0.4690,0.7256
flow,2,16,150,0.0126,1000,polar8_cal,polar,2083,50000,1.0000,0.9781,0.9859,0.9836,0.5752,0.3673,0.4483,0.7171
flow,2,16,150,0.0126,1000,mlp,mlp,2083,50000,1.0000,0.9793,0.9861,0.9851,0.5240,0.4394,0.4780,0.7321
flow,2,16,150,0.0126,1000,mlp_cal,mlp,2083,50000,1.0000,0.9798,0.9871,0.9851,0.5930,0.4000,0.4778,0.7324
flow,2,16,150,0.0126,1000,knn,knn,4167,100016,1.0000,0.9711,0.9766,0.9799,0.3541,0.5414,0.4282,0.7024
flow,2,16,150,0.0126,1000,kernel,kernel,4167,100016,1.0000,0.9735,0.9788,0.9817,0.3792,0.5570,0.4512,0.7150
flow,2,16,150,0.0126,1000,altered_knn,altered_knn,4167,66640,1.0000,0.8605,0.8702,0.8727,0.0585,0.0968,0.0729,0.4715
flow,2,16,150,0.0126,1000,linear,linear,4167,100016,1.0000,0.0663,0.0577,0.1061,0.0100,0.7430,0.0197,0.0387
flow,2,16,150,0.0126,1000,linear_cal,linear,4167,100016,1.0000,0.6186,0.6245,0.5984,0.1978,0.1562,0.1745,0.3995
flow,2,16,150,0.0126,1000,quadratic,quadratic,4167,100016,1.0000,0.8448,0.8494,0.8927,0.0559,0.4861,0.1003,0.4749
flow,2,16,150,0.0126,1000,quadratic_cal,quadratic,4167,100016,1.0000,0.9099,0.9178,0.9156,0.4155,0.2813,0.3355,0.6267
flow,2,16,150,0.0126,1000,polar2,polar,4167,100016,1.0000,0.9317,0.9384,0.9430,0.2249,0.3984,0.2875,0.6130
flow,2,16,150,0.0126,1000,polar2_cal,polar,4167,100016,1.0000,0.9380,0.9466,0.9446,0.3947,0.2657,0.3176,0.6321
flow,2,16,150,0.0126,1000,polar3,polar,4167,100016,1.0000,0.9591,0.9659,0.9701,0.2498,0.4167,0.3123,0.6391
flow,2,16,150,0.0126,1000,polar3_cal,polar,4167,100016,1.0000,0.9650,0.9732,0.9718,0.4093,0.3175,0.3576,0.6654
flow,2,16,150,0.0126,1000,polar8,polar,4167,100016,1.0000,0.9764,0.9823,0.9835,0.4330,0.5120,0.4691,0.7257
flow,2,16,150,0.0126,1000,polar8_cal,polar,4167,100016,1.0000,0.9780,0.9853,0.9837,0.5406,0.4008,0.4603,0.7228
flow,2,16,150,0.0126,1000,mlp,mlp,4167,100016,1.0000,0.9793,0.9862,0.9851,0.5281,0.4386,0.4792,0.7327
flow,2,16,150,0.0126,1000,mlp_cal,mlp,4167,100016,1.0000,0.9797,0.9869,0.9851,0.5733,0.4100,0.4780,0.7325
flow,4,2,150,0.0079,1000,analytic,analytic,0,0,nan,0.9954,0.9962,0.9972,0.7095,0.8927,0.7906,0.8934
flow,4,2,150,0.0079,1000,analytic_T_train,analytic,0,0,nan,0.9953,0.9961,0.9972,0.7031,0.8939,0.7871,0.8916
flow,4,2,150,0.0079,1000,knn,knn,6667,20002,1.0000,0.9394,0.9435,0.9424,0.5957,0.4223,0.4943,0.7189
flow,4,2,150,0.0079,1000,kernel,kernel,6667,20002,1.0000,0.9594,0.9629,0.9616,0.7887,0.5208,0.6274,0.7952
