process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,900,1500,0.9973,analytic,analytic,0.9833,0.9924,0.9899,0.5608,0.3668,0.4435,0.7180
flow,2,2,150,0.0144,900,1500,0.9973,knn,knn,0.9598,0.9676,0.9721,0.2606,0.4256,0.3233,0.6454
flow,2,2,150,0.0144,900,1500,0.9973,altered_knn,altered_knn,0.9352,0.9456,0.9581,0.0819,0.2284,0.1205,0.5331
flow,2,2,150,0.0144,900,1500,0.9973,kernel,kernel,0.9664,0.9752,0.9742,0.4257,0.3668,0.3941,0.6846
flow,2,2,150,0.0144,900,1500,0.9973,linear,linear,0.6893,0.6910,0.8140,0.0264,0.5709,0.0504,0.3707
flow,2,2,150,0.0144,900,1500,0.9973,quadratic,quadratic,0.9806,0.9901,0.9878,0.4900,0.3391,0.4008,0.6954
flow,2,2,150,0.0144,900,1500,0.9973,polar2,polar,0.9830,0.9917,0.9897,0.5403,0.3945,0.4560,0.7238
flow,2,2,150,0.0144,900,1500,0.9973,polar3,polar,0.9826,0.9915,0.9897,0.5000,0.3737,0.4277,0.7096
flow,2,2,150,0.0144,900,1500,0.9973,polar8,polar,0.9825,0.9918,0.9895,0.5127,0.3495,0.4156,0.7037
flow,2,2,150,0.0144,900,1500,0.9973,mlp,mlp,0.9834,0.9922,0.9898,0.5722,0.3841,0.4596,0.7259
flow,2,4,150,0.0151,900,3000,0.9407,analytic,analytic,0.9720,0.9825,0.9802,0.4211,0.2914,0.3444,0.6635
flow,2,4,150,0.0151,900,3000,0.9407,knn,knn,0.9282,0.9370,0.9468,0.1505,0.3543,0.2113,0.5742
flow,2,4,150,0.0151,900,3000,0.9407,altered_knn,altered_knn,0.9219,0.9356,0.9311,0.0882,0.0298,0.0446,0.4901
flow,2,4,150,0.0151,900,3000,0.9407,kernel,kernel,0.9344,0.9438,0.9527,0.1456,0.3245,0.2010,0.5724
flow,2,4,150,0.0151,900,3000,0.9407,linear,linear,0.1779,0.1692,0.2517,0.0136,0.7483,0.0268,0.0980
flow,2,4,150,0.0151,900,3000,0.9407,quadratic,quadratic,0.9485,0.9580,0.9607,0.2445,0.3311,0.2813,0.6197
