sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,8,32,0.0249,knn,knn,10000,480000,0.5465,0.5540,0.5686,0.0832,0.2565,0.1256,0.3398
flow,8,32,0.0249,altered_knn,altered_knn,10000,320000,0.7475,0.7617,0.7747,0.0828,0.1924,0.1157,0.4387
flow,8,32,0.0249,polar3,polar,10000,480000,0.8974,0.9129,0.9093,0.4011,0.2926,0.3384,0.6256
flow,8,32,0.0249,knn,knn,20000,960000,0.5745,0.5826,0.5947,0.0963,0.2585,0.1404,0.3615
flow,8,32,0.0249,altered_knn,altered_knn,20000,640000,0.7629,0.7789,0.7853,0.0831,0.1383,0.1038,0.4414
flow,8,32,0.0249,polar3,polar,20000,960000,0.8986,0.9140,0.9102,0.4197,0.2986,0.3489,0.6315
flow,8,32,0.0249,knn,knn,50000,2400000,0.6039,0.6129,0.6230,0.1089,0.2525,0.1522,0.3826
flow,8,32,0.0249,altered_knn,altered_knn,50000,1600000,0.7780,0.7965,0.7920,0.0946,0.0561,0.0704,0.4335
flow,8,32,0.0249,polar3,polar,50000,2400000,0.8992,0.9150,0.9109,0.4111,0.2826,0.3349,0.6249
flow,8,32,0.0249,knn,knn,100000,4800000,0.6299,0.6390,0.6484,0.1253,0.2745,0.1721,0.4056
flow,8,32,0.0249,altered_knn,altered_knn,100000,3200000,0.7691,0.7815,0.8045,0.0875,0.2846,0.1339,0.4577
flow,8,32,0.0249,polar3,polar,100000,4800000,0.9000,0.9156,0.9115,0.4248,0.2886,0.3437,0.6297
flow,16,2,0.0240,knn,knn,2000,6000,0.7738,0.7925,0.7830,0.4545,0.0104,0.0204,0.4064
flow,16,2,0.0240,altered_knn,altered_knn,2000,4000,0.8519,0.8674,0.8925,0.0673,0.2208,0.1032,0.4853
flow,16,2,0.0240,polar3,polar,2000,6000,0.9499,0.9649,0.9582,0.7810,0.3417,0.4754,0.7201
flow,16,2,0.0240,knn,knn,5000,15000,0.7796,0.7986,0.7891,0.5000,0.0083,0.0164,0.4075
flow,16,2,0.0240,altered_knn,altered_knn,5000,10000,0.7619,0.7686,0.8552,0.0530,0.4875,0.0956,0.4321
flow,16,2,0.0240,polar3,polar,5000,15000,0.9580,0.9730,0.9673,0.6614,0.3500,0.4578,0.7154
flow,16,2,0.0240,knn,knn,10000,30000,0.7822,0.8014,0.7916,0.3333,0.0042,0.0082,0.4048
flow,16,2,0.0240,altered_knn,altered_knn,10000,20000,0.8579,0.8749,0.8970,0.0551,0.1646,0.0825,0.4787
flow,16,2,0.0240,polar3,polar,10000,30000,0.9600,0.9748,0.9688,0.7137,0.3583,0.4771,0.7260
flow,16,2,0.0240,knn,knn,20000,60000,0.7885,0.8078,0.7979,0.7500,0.0063,0.0124,0.4101
flow,16,2,0.0240,altered_knn,altered_knn,20000,40000,0.7149,0.7196,0.8268,0.0456,0.5250,0.0840,0.4018
flow,16,2,0.0240,polar3,polar,20000,60000,0.9587,0.9734,0.9670,0.7743,0.3646,0.4958,0.7346
flow,16,2,0.0240,knn,knn,50000,150000,0.7914,0.8107,0.8008,0.6250,0.0104,0.0205,0.4156
flow,16,2,0.0240,altered_knn,altered_knn,50000,100000,0.8621,0.8786,0.9005,0.0639,0.1896,0.0955,0.4871
flow,16,2,0.0240,polar3,polar,50000,150000,0.9591,0.9736,0.9670,0.8128,0.3708,0.5093,0.7414
flow,16,2,0.0240,knn,knn,100000,300000,0.7982,0.8176,0.8077,0.8000,0.0083,0.0165,0.4171
flow,16,2,0.0240,altered_knn,altered_knn,100000,200000,0.8623,0.8798,0.8996,0.0540,0.1500,0.0794,0.4796
flow,16,2,0.0240,polar3,polar,100000,300000,0.9593,0.9739,0.9670,0.8670,0.3667,0.5154,0.7446
flow,16,4,0.0268,knn,knn,2000,12000,0.6099,0.6263,0.6176,0.2222,0.0149,0.0280,0.3271
flow,16,4,0.0268,altered_knn,altered_knn,2000,8000,0.7757,0.7893,0.8270,0.0660,0.2836,0.1071,0.4482
flow,16,4,0.0268,polar3,polar,2000,12000,0.9203,0.9372,0.9324,0.4985,0.3097,0.3820,0.6596
flow,16,4,0.0268,knn,knn,5000,30000,0.6219,0.6385,0.6302,0.1961,0.0187,0.0341,0.3363
flow,16,4,0.0268,altered_knn,altered_knn,5000,20000,0.8248,0.8450,0.8435,0.1054,0.0914,0.0979,0.4714
flow,16,4,0.0268,polar3,polar,5000,30000,0.9348,0.9522,0.9465,0.5395,0.3060,0.3905,0.6713
flow,16,4,0.0268,knn,knn,10000,60000,0.6355,0.6525,0.6434,0.3235,0.0205,0.0386,0.3455
flow,16,4,0.0268,altered_knn,altered_knn,10000,40000,0.7896,0.8048,0.8360,0.0641,0.2369,0.1009,0.4528
flow,16,4,0.0268,polar3,polar,10000,60000,0.9384,0.9557,0.9500,0.5493,0.3116,0.3976,0.6767
flow,16,4,0.0268,knn,knn,20000,120000,0.6485,0.6656,0.6565,0.4412,0.0280,0.0526,0.3591
flow,16,4,0.0268,altered_knn,altered_knn,20000,80000,0.8275,0.8493,0.8429,0.0864,0.0392,0.0539,0.4516
flow,16,4,0.0268,polar3,polar,20000,120000,0.9385,0.9558,0.9500,0.5512,0.3116,0.3981,0.6769
flow,16,4,0.0268,knn,knn,50000,300000,0.6604,0.6779,0.6684,0.5000,0.0243,0.0463,0.3621
flow,16,4,0.0268,altered_knn,altered_knn,50000,200000,0.8176,0.8381,0.8423,0.0561,0.0765,0.0647,0.4514
flow,16,4,0.0268,polar3,polar,50000,300000,0.9397,0.9572,0.9499,0.6920,0.3060,0.4243,0.6908
flow,16,4,0.0268,knn,knn,100000,600000,0.6714,0.6893,0.6799,0.4583,0.0205,0.0393,0.3643
flow,16,4,0.0268,altered_knn,altered_knn,100000,400000,0.8326,0.8553,0.8448,0.0847,0.0093,0.0168,0.4360
flow,16,4,0.0268,polar3,polar,100000,600000,0.9383,0.9555,0.9472,0.8564,0.3116,0.4569,0.7062
flow,16,8,0.0283,knn,knn,2000,24000,0.4826,0.4950,0.4893,0.1701,0.0583,0.0868,0.2909
flow,16,8,0.0283,altered_knn,altered_knn,2000,16000,0.7585,0.7797,0.7720,0.1038,0.0336,0.0507,0.4152
flow,16,8,0.0283,polar3,polar,2000,24000,0.9049,0.9225,0.9150,0.6967,0.3004,0.4198,0.6711
flow,16,8,0.0283,knn,knn,5000,60000,0.5024,0.5155,0.5098,0.1911,0.0530,0.0830,0.2993
flow,16,8,0.0283,altered_knn,altered_knn,5000,40000,0.7651,0.7864,0.7776,0.1504,0.0353,0.0572,0.4218
flow,16,8,0.0283,polar3,polar,5000,60000,0.9119,0.9300,0.9218,0.7674,0.2915,0.4225,0.6763
flow,16,8,0.0283,knn,knn,10000,120000,0.5114,0.5245,0.5183,0.2303,0.0618,0.0975,0.3110
flow,16,8,0.0283,altered_knn,altered_knn,10000,80000,0.7504,0.7685,0.7817,0.0598,0.1290,0.0817,0.4251
flow,16,8,0.0283,polar3,polar,10000,120000,0.9150,0.9329,0.9246,0.8028,0.3021,0.4390,0.6860
flow,16,8,0.0283,knn,knn,20000,240000,0.5256,0.5394,0.5335,0.1933,0.0512,0.0810,0.3102
flow,16,8,0.0283,altered_knn,altered_knn,20000,160000,0.7207,0.7335,0.7776,0.0575,0.2809,0.0955,0.4145
flow,16,8,0.0283,polar3,polar,20000,240000,0.9162,0.9343,0.9256,0.8400,0.2968,0.4386,0.6865
flow,16,8,0.0283,knn,knn,50000,600000,0.5414,0.5558,0.5493,0.2269,0.0477,0.0788,0.3173
flow,16,8,0.0283,altered_knn,altered_knn,50000,400000,0.7727,0.7942,0.7873,0.0858,0.0353,0.0501,0.4221
flow,16,8,0.0283,polar3,polar,50000,600000,0.9164,0.9344,0.9256,0.8615,0.2968,0.4415,0.6880
flow,16,8,0.0283,knn,knn,100000,1200000,0.5573,0.5719,0.5644,0.3333,0.0565,0.0967,0.3343
flow,16,8,0.0283,altered_knn,altered_knn,100000,800000,0.7721,0.7931,0.7895,0.0732,0.0512,0.0603,0.4267
flow,16,8,0.0283,polar3,polar,100000,1200000,0.9154,0.9331,0.9245,0.8544,0.3110,0.4560,0.6945
flow,16,16,0.0214,knn,knn,2000,48000,0.4008,0.4077,0.4053,0.0792,0.0888,0.0837,0.2457
flow,16,16,0.0214,altered_knn,altered_knn,2000,32000,0.6526,0.6554,0.7273,0.0525,0.5257,0.0954,0.3754
flow,16,16,0.0214,polar3,polar,2000,48000,0.9017,0.9131,0.9084,0.7212,0.3808,0.4985,0.7058
flow,16,16,0.0214,knn,knn,5000,120000,0.4204,0.4278,0.4264,0.0759,0.0818,0.0787,0.2533
flow,16,16,0.0214,altered_knn,altered_knn,5000,80000,0.7246,0.7385,0.7416,0.0660,0.0911,0.0765,0.4075
flow,16,16,0.0214,polar3,polar,5000,120000,0.9078,0.9195,0.9147,0.7318,0.3762,0.4969,0.7082
flow,16,16,0.0214,knn,knn,10000,240000,0.4364,0.4444,0.4425,0.0824,0.0701,0.0758,0.2601
flow,16,16,0.0214,altered_knn,altered_knn,10000,160000,0.7246,0.7379,0.7435,0.0682,0.1145,0.0855,0.4117
flow,16,16,0.0214,polar3,polar,10000,240000,0.9110,0.9226,0.9178,0.7465,0.3785,0.5023,0.7125
flow,16,16,0.0214,knn,knn,20000,480000,0.4503,0.4577,0.4556,0.1337,0.1121,0.1220,0.2898
flow,16,16,0.0214,altered_knn,altered_knn,20000,320000,0.7263,0.7404,0.7416,0.0704,0.0818,0.0757,0.4080
flow,16,16,0.0214,polar3,polar,20000,480000,0.9118,0.9236,0.9187,0.7454,0.3762,0.5000,0.7118
flow,16,16,0.0214,knn,knn,50000,1200000,0.4681,0.4756,0.4732,0.1647,0.1285,0.1444,0.3100
flow,16,16,0.0214,altered_knn,altered_knn,50000,800000,0.7316,0.7456,0.7467,0.0847,0.0958,0.0899,0.4177
flow,16,16,0.0214,polar3,polar,50000,1200000,0.9130,0.9247,0.9198,0.7689,0.3808,0.5094,0.7170
flow,16,16,0.0214,knn,knn,100000,2400000,0.4792,0.4868,0.4839,0.1789,0.1308,0.1511,0.3190
flow,16,16,0.0214,altered_knn,altered_knn,100000,1600000,0.7352,0.7486,0.7521,0.0873,0.1238,0.1024,0.4255
flow,16,16,0.0214,polar3,polar,100000,2400000,0.9130,0.9245,0.9195,0.8019,0.3879,0.5228,0.7237
flow,16,32,0.0293,knn,knn,2000,96000,0.3276,0.3335,0.3355,0.0752,0.1346,0.0965,0.2150
flow,16,32,0.0293,altered_knn,altered_knn,2000,64000,0.6740,0.6938,0.6844,0.1028,0.0187,0.0317,0.3628
flow,16,32,0.0293,polar3,polar,2000,96000,0.8599,0.8776,0.8690,0.6559,0.2760,0.3885,0.6330
flow,16,32,0.0293,knn,knn,5000,240000,0.3501,0.3564,0.3586,0.0850,0.1414,0.1062,0.2313
flow,16,32,0.0293,altered_knn,altered_knn,5000,160000,0.6736,0.6910,0.6916,0.0838,0.0988,0.0907,0.3909
flow,16,32,0.0293,polar3,polar,5000,240000,0.8630,0.8810,0.8721,0.6781,0.2692,0.3854,0.6332
flow,16,32,0.0293,knn,knn,10000,480000,0.3589,0.3661,0.3669,0.0777,0.1193,0.0941,0.2301
flow,16,32,0.0293,altered_knn,altered_knn,10000,320000,0.6609,0.6744,0.6935,0.0738,0.2147,0.1099,0.3921
flow,16,32,0.0293,polar3,polar,10000,480000,0.8674,0.8855,0.8759,0.7512,0.2675,0.3945,0.6400
flow,16,32,0.0293,knn,knn,20000,960000,0.3758,0.3828,0.3835,0.0998,0.1431,0.1176,0.2502
flow,16,32,0.0293,altered_knn,altered_knn,20000,640000,0.6658,0.6801,0.6976,0.0709,0.1942,0.1039,0.3920
flow,16,32,0.0293,polar3,polar,20000,960000,0.8693,0.8874,0.8779,0.7418,0.2692,0.3950,0.6412
flow,16,32,0.0293,knn,knn,50000,2400000,0.3961,0.4039,0.4042,0.1048,0.1380,0.1191,0.2615
flow,16,32,0.0293,altered_knn,altered_knn,50000,1600000,0.6838,0.7037,0.6954,0.0872,0.0290,0.0435,0.3736
flow,16,32,0.0293,polar3,polar,50000,2400000,0.8693,0.8874,0.8780,0.7361,0.2709,0.3960,0.6417
flow,16,32,0.0293,knn,knn,100000,4800000,0.4156,0.4238,0.4236,0.1173,0.1465,0.1303,0.2770
flow,16,32,0.0293,altered_knn,altered_knn,100000,3200000,0.6865,0.7063,0.6987,0.0884,0.0324,0.0474,0.3768
flow,16,32,0.0293,polar3,polar,100000,4800000,0.8689,0.8874,0.8778,0.7308,0.2589,0.3824,0.6349
flow,32,2,0.0221,knn,knn,2000,6000,0.7301,0.7465,0.7368,0.4286,0.0068,0.0133,0.3799
flow,32,2,0.0221,altered_knn,altered_knn,2000,4000,0.8148,0.8298,0.8588,0.0386,0.1535,0.0617,0.4458
flow,32,2,0.0221,polar3,polar,2000,6000,0.9444,0.9584,0.9516,0.8848,0.3296,0.4803,0.7193
flow,32,2,0.0221,knn,knn,5000,15000,0.7402,0.7569,0.7473,0.2000,0.0023,0.0045,0.3807
flow,32,2,0.0221,altered_knn,altered_knn,5000,10000,0.8308,0.8456,0.8757,0.0443,0.1783,0.0709,0.4583
flow,32,2,0.0221,polar3,polar,5000,15000,0.9534,0.9665,0.9600,0.9330,0.3770,0.5370,0.7517
flow,32,2,0.0221,knn,knn,10000,30000,0.7502,0.7671,0.7570,0.1250,0.0023,0.0044,0.3858
flow,32,2,0.0221,altered_knn,altered_knn,10000,20000,0.7293,0.7355,0.8320,0.0407,0.4560,0.0747,0.4051
flow,32,2,0.0221,polar3,polar,10000,30000,0.9573,0.9694,0.9635,0.9082,0.4244,0.5785,0.7739
flow,32,2,0.0221,knn,knn,20000,60000,0.7600,0.7772,0.7670,0.5000,0.0045,0.0089,0.3931
flow,32,2,0.0221,altered_knn,altered_knn,20000,40000,0.8447,0.8599,0.8848,0.0500,0.1738,0.0777,0.4688
flow,32,2,0.0221,polar3,polar,20000,60000,0.9579,0.9700,0.9643,0.8957,0.4266,0.5780,0.7740
flow,32,2,0.0221,knn,knn,50000,150000,0.7737,0.7911,0.7813,0.7500,0.0068,0.0134,0.4022
flow,32,2,0.0221,altered_knn,altered_knn,50000,100000,0.8208,0.8342,0.8782,0.0426,0.2302,0.0719,0.4530
flow,32,2,0.0221,polar3,polar,50000,150000,0.9580,0.9699,0.9643,0.8925,0.4312,0.5814,0.7757
flow,32,2,0.0221,knn,knn,100000,300000,0.7778,0.7955,0.7854,0.0000,0.0000,0.0000,0.3977
flow,32,2,0.0221,altered_knn,altered_knn,100000,200000,0.7334,0.7406,0.8350,0.0379,0.4153,0.0695,0.4051
flow,32,2,0.0221,polar3,polar,100000,300000,0.9581,0.9699,0.9644,0.8853,0.4357,0.5840,0.7769
flow,32,4,0.0249,knn,knn,2000,12000,0.5554,0.5694,0.5612,0.0952,0.0080,0.0148,0.2921
flow,32,4,0.0249,altered_knn,altered_knn,2000,8000,0.7782,0.7968,0.7939,0.0694,0.0502,0.0583,0.4276
flow,32,4,0.0249,polar3,polar,2000,12000,0.9132,0.9289,0.9211,0.8765,0.2992,0.4461,0.6875
flow,32,4,0.0249,knn,knn,5000,30000,0.5705,0.5848,0.5769,0.1471,0.0100,0.0188,0.3018
flow,32,4,0.0249,altered_knn,altered_knn,5000,20000,0.7814,0.7986,0.8085,0.0561,0.1104,0.0744,0.4365
flow,32,4,0.0249,polar3,polar,5000,30000,0.9350,0.9502,0.9425,0.9140,0.3414,0.4971,0.7236
flow,32,4,0.0249,knn,knn,10000,60000,0.5766,0.5913,0.5835,0.0476,0.0020,0.0039,0.2976
flow,32,4,0.0249,altered_knn,altered_knn,10000,40000,0.8082,0.8278,0.8234,0.0678,0.0402,0.0504,0.4391
flow,32,4,0.0249,polar3,polar,10000,60000,0.9375,0.9525,0.9450,0.9067,0.3514,0.5065,0.7295
flow,32,4,0.0249,knn,knn,20000,120000,0.5827,0.5973,0.5892,0.2500,0.0100,0.0193,0.3083
flow,32,4,0.0249,altered_knn,altered_knn,20000,80000,0.8047,0.8246,0.8192,0.0531,0.0261,0.0350,0.4298
flow,32,4,0.0249,polar3,polar,20000,120000,0.9387,0.9537,0.9461,0.9072,0.3534,0.5087,0.7312
flow,32,4,0.0249,knn,knn,50000,300000,0.5912,0.6060,0.5979,0.3571,0.0100,0.0195,0.3128
flow,32,4,0.0249,altered_knn,altered_knn,50000,200000,0.8021,0.8214,0.8208,0.0486,0.0462,0.0474,0.4344
flow,32,4,0.0249,polar3,polar,50000,300000,0.9365,0.9510,0.9439,0.8762,0.3695,0.5198,0.7354
flow,32,4,0.0249,knn,knn,100000,600000,0.6047,0.6200,0.6117,0.2857,0.0080,0.0156,0.3178
flow,32,4,0.0249,altered_knn,altered_knn,100000,400000,0.8038,0.8230,0.8214,0.0610,0.0522,0.0563,0.4396
flow,32,4,0.0249,polar3,polar,100000,600000,0.9279,0.9420,0.9414,0.3966,0.3775,0.3868,0.6644
flow,32,8,0.0325,knn,knn,2000,24000,0.4246,0.4376,0.4307,0.1463,0.0369,0.0590,0.2483
flow,32,8,0.0325,altered_knn,altered_knn,2000,16000,0.7201,0.7425,0.7365,0.0992,0.0538,0.0698,0.4062
flow,32,8,0.0325,polar3,polar,2000,24000,0.8778,0.8985,0.8874,0.9444,0.2615,0.4096,0.6541
flow,32,8,0.0325,knn,knn,5000,60000,0.4325,0.4463,0.4389,0.1368,0.0246,0.0417,0.2440
flow,32,8,0.0325,altered_knn,altered_knn,5000,40000,0.7342,0.7564,0.7526,0.1021,0.0738,0.0857,0.4210
flow,32,8,0.0325,polar3,polar,5000,60000,0.8943,0.9157,0.9046,0.9076,0.2569,0.4005,0.6581
flow,32,8,0.0325,knn,knn,10000,120000,0.4388,0.4527,0.4446,0.1518,0.0262,0.0446,0.2486
flow,32,8,0.0325,altered_knn,altered_knn,10000,80000,0.7350,0.7537,0.7637,0.0979,0.1754,0.1257,0.4397
flow,32,8,0.0325,polar3,polar,10000,120000,0.8998,0.9211,0.9099,0.9149,0.2646,0.4105,0.6658
flow,32,8,0.0325,knn,knn,20000,240000,0.4551,0.4696,0.4607,0.1569,0.0246,0.0426,0.2561
flow,32,8,0.0325,altered_knn,altered_knn,20000,160000,0.7417,0.7611,0.7661,0.1151,0.1631,0.1349,0.4480
flow,32,8,0.0325,polar3,polar,20000,240000,0.9031,0.9245,0.9133,0.9149,0.2646,0.4105,0.6675
flow,32,8,0.0325,knn,knn,50000,600000,0.4600,0.4750,0.4666,0.1429,0.0154,0.0278,0.2514
flow,32,8,0.0325,altered_knn,altered_knn,50000,400000,0.7465,0.7699,0.7622,0.1131,0.0477,0.0671,0.4185
flow,32,8,0.0325,polar3,polar,50000,600000,0.9002,0.9218,0.9114,0.7682,0.2600,0.3885,0.6551
flow,32,8,0.0325,knn,knn,100000,1200000,0.4752,0.4906,0.4822,0.1618,0.0169,0.0306,0.2606
flow,32,8,0.0325,altered_knn,altered_knn,100000,800000,0.7422,0.7664,0.7566,0.0795,0.0215,0.0339,0.4002
flow,32,8,0.0325,polar3,polar,100000,1200000,0.9012,0.9222,0.9112,0.9040,0.2754,0.4222,0.6722
flow,32,16,0.0271,knn,knn,2000,48000,0.3163,0.3237,0.3205,0.0849,0.0497,0.0627,0.1932
flow,32,16,0.0271,altered_knn,altered_knn,2000,32000,0.6848,0.7026,0.6964,0.1275,0.0479,0.0696,0.3861
flow,32,16,0.0271,polar3,polar,2000,48000,0.8717,0.8879,0.8799,0.8503,0.2928,0.4356,0.6617
flow,32,16,0.0271,knn,knn,5000,120000,0.3358,0.3438,0.3405,0.0915,0.0497,0.0644,0.2041
flow,32,16,0.0271,altered_knn,altered_knn,5000,80000,0.6949,0.7122,0.7090,0.1138,0.0773,0.0921,0.4021
flow,32,16,0.0271,polar3,polar,5000,120000,0.8852,0.9022,0.8937,0.8678,0.2781,0.4212,0.6617
flow,32,16,0.0271,knn,knn,10000,240000,0.3467,0.3553,0.3508,0.0886,0.0387,0.0538,0.2046
flow,32,16,0.0271,altered_knn,altered_knn,10000,160000,0.6973,0.7112,0.7192,0.1105,0.1989,0.1421,0.4267
flow,32,16,0.0271,polar3,polar,10000,240000,0.8920,0.9090,0.9007,0.8500,0.2818,0.4232,0.6661
flow,32,16,0.0271,knn,knn,20000,480000,0.3548,0.3635,0.3590,0.1200,0.0442,0.0646,0.2141
flow,32,16,0.0271,altered_knn,altered_knn,20000,320000,0.7026,0.7189,0.7208,0.0992,0.1179,0.1077,0.4133
flow,32,16,0.0271,polar3,polar,20000,480000,0.8944,0.9114,0.9032,0.8378,0.2855,0.4258,0.6686
flow,32,16,0.0271,knn,knn,50000,1200000,0.3648,0.3741,0.3702,0.1034,0.0331,0.0502,0.2122
flow,32,16,0.0271,altered_knn,altered_knn,50000,800000,0.6937,0.7084,0.7164,0.0939,0.1694,0.1208,0.4146
flow,32,16,0.0271,polar3,polar,50000,1200000,0.8956,0.9126,0.9045,0.8211,0.2873,0.4256,0.6691
flow,32,16,0.0271,knn,knn,100000,2400000,0.3673,0.3765,0.3723,0.1228,0.0387,0.0588,0.2176
flow,32,16,0.0271,altered_knn,altered_knn,100000,1600000,0.6920,0.7089,0.7096,0.0823,0.0884,0.0853,0.3971
flow,32,16,0.0271,polar3,polar,100000,2400000,0.8964,0.9132,0.9051,0.8281,0.2928,0.4327,0.6729
flow,32,32,0.0279,knn,knn,2000,96000,0.2491,0.2542,0.2516,0.0604,0.0718,0.0656,0.1599
flow,32,32,0.0279,altered_knn,altered_knn,2000,64000,0.6499,0.6663,0.6641,0.0934,0.0790,0.0856,0.3759
flow,32,32,0.0279,polar3,polar,2000,96000,0.8474,0.8641,0.8559,0.8613,0.2675,0.4082,0.6361
flow,32,32,0.0279,knn,knn,5000,240000,0.2660,0.2716,0.2687,0.0726,0.0718,0.0722,0.1719
flow,32,32,0.0279,altered_knn,altered_knn,5000,160000,0.6618,0.6781,0.6766,0.1048,0.0934,0.0988,0.3884
flow,32,32,0.0279,polar3,polar,5000,240000,0.8662,0.8833,0.8744,0.8988,0.2711,0.4166,0.6499
flow,32,32,0.0279,knn,knn,10000,480000,0.2745,0.2803,0.2757,0.0810,0.0736,0.0771,0.1787
flow,32,32,0.0279,altered_knn,altered_knn,10000,320000,0.6580,0.6718,0.6803,0.0918,0.1759,0.1206,0.3962
flow,32,32,0.0279,polar3,polar,10000,480000,0.8755,0.8926,0.8837,0.8814,0.2801,0.4251,0.6588
flow,32,32,0.0279,knn,knn,20000,960000,0.2806,0.2866,0.2826,0.0840,0.0718,0.0774,0.1820
flow,32,32,0.0279,altered_knn,altered_knn,20000,640000,0.6678,0.6864,0.6781,0.1034,0.0215,0.0357,0.3610
flow,32,32,0.0279,polar3,polar,20000,960000,0.8850,0.9019,0.8933,0.8462,0.2962,0.4388,0.6704
flow,32,32,0.0279,knn,knn,50000,2400000,0.2921,0.2993,0.2957,0.0491,0.0377,0.0426,0.1710
flow,32,32,0.0279,altered_knn,altered_knn,50000,1600000,0.6604,0.6772,0.6758,0.0894,0.0772,0.0829,0.3800
flow,32,32,0.0279,polar3,polar,50000,2400000,0.8869,0.9038,0.8952,0.8392,0.2998,0.4418,0.6728
flow,32,32,0.0279,knn,knn,100000,4800000,0.2964,0.3032,0.3006,0.0804,0.0575,0.0670,0.1851
flow,32,32,0.0279,altered_knn,altered_knn,100000,3200000,0.6366,0.6478,0.6749,0.0636,0.2442,0.1009,0.3744
flow,32,32,0.0279,polar3,polar,100000,4800000,0.8870,0.9038,0.8952,0.8392,0.2998,0.4418,0.6728
flow,64,2,0.0212,knn,knn,2000,6000,0.6919,0.7068,0.6993,0.1053,0.0047,0.0090,0.3579
flow,64,2,0.0212,altered_knn,altered_knn,2000,4000,0.7533,0.7643,0.8173,0.0347,0.2435,0.0608,0.4125
flow,64,2,0.0212,polar3,polar,2000,6000,0.9286,0.9435,0.9368,0.6892,0.2411,0.3573,0.6504
flow,64,2,0.0212,knn,knn,5000,15000,0.7045,0.7197,0.7119,0.0000,0.0000,0.0000,0.3598
flow,64,2,0.0212,altered_knn,altered_knn,5000,10000,0.7699,0.7806,0.8325,0.0408,0.2766,0.0711,0.4259
flow,64,2,0.0212,polar3,polar,5000,15000,0.9464,0.9602,0.9538,0.7904,0.3121,0.4475,0.7038
flow,64,2,0.0212,knn,knn,10000,30000,0.7083,0.7236,0.7154,0.0000,0.0000,0.0000,0.3618
flow,64,2,0.0212,altered_knn,altered_knn,10000,20000,0.7845,0.7973,0.8448,0.0312,0.1939,0.0538,0.4255
flow,64,2,0.0212,polar3,polar,10000,30000,0.9534,0.9665,0.9608,0.7737,0.3475,0.4796,0.7231
flow,64,2,0.0212,knn,knn,20000,60000,0.7120,0.7272,0.7192,0.3750,0.0071,0.0139,0.3706
flow,64,2,0.0212,altered_knn,altered_knn,20000,40000,0.5272,0.5252,0.6822,0.0279,0.6217,0.0534,0.2893
flow,64,2,0.0212,polar3,polar,20000,60000,0.9585,0.9712,0.9659,0.7464,0.3688,0.4937,0.7325
flow,64,2,0.0212,knn,knn,50000,150000,0.7150,0.7304,0.7225,0.2000,0.0024,0.0047,0.3675
flow,64,2,0.0212,altered_knn,altered_knn,50000,100000,0.8183,0.8324,0.8675,0.0353,0.1678,0.0584,0.4454
flow,64,2,0.0212,polar3,polar,50000,150000,0.9598,0.9723,0.9672,0.7285,0.3806,0.5000,0.7362
flow,64,2,0.0212,knn,knn,100000,300000,0.7286,0.7444,0.7362,0.0000,0.0000,0.0000,0.3722
flow,64,2,0.0212,altered_knn,altered_knn,100000,200000,0.8255,0.8393,0.8722,0.0410,0.1844,0.0670,0.4532
flow,64,2,0.0212,polar3,polar,100000,300000,0.9589,0.9712,0.9664,0.7205,0.3901,0.5061,0.7387
flow,64,4,0.0169,knn,knn,2000,12000,0.4970,0.5054,0.5004,0.0571,0.0119,0.0197,0.2625
flow,64,4,0.0169,altered_knn,altered_knn,2000,8000,0.5002,0.5007,0.6380,0.0181,0.4718,0.0349,0.2678
flow,64,4,0.0169,polar3,polar,2000,12000,0.9087,0.9188,0.9140,0.8074,0.3234,0.4619,0.6903
flow,64,4,0.0169,knn,knn,5000,30000,0.5165,0.5253,0.5202,0.0145,0.0030,0.0049,0.2651
flow,64,4,0.0169,altered_knn,altered_knn,5000,20000,0.7295,0.7406,0.7620,0.0193,0.0831,0.0313,0.3859
flow,64,4,0.0169,polar3,polar,5000,30000,0.9326,0.9421,0.9381,0.7665,0.3798,0.5079,0.7250
flow,64,4,0.0169,knn,knn,10000,60000,0.5278,0.5368,0.5314,0.0208,0.0030,0.0052,0.2710
flow,64,4,0.0169,altered_knn,altered_knn,10000,40000,0.7673,0.7803,0.7747,0.0526,0.0089,0.0152,0.3978
flow,64,4,0.0169,polar3,polar,10000,60000,0.9425,0.9515,0.9479,0.7447,0.4154,0.5333,0.7424
flow,64,4,0.0169,knn,knn,20000,120000,0.5317,0.5408,0.5348,0.0303,0.0030,0.0054,0.2731
flow,64,4,0.0169,altered_knn,altered_knn,20000,80000,0.7743,0.7869,0.7883,0.0336,0.0415,0.0371,0.4120
flow,64,4,0.0169,polar3,polar,20000,120000,0.9449,0.9535,0.9500,0.7653,0.4451,0.5629,0.7582
flow,64,4,0.0169,knn,knn,50000,300000,0.5495,0.5588,0.5530,0.0833,0.0059,0.0111,0.2849
flow,64,4,0.0169,altered_knn,altered_knn,50000,200000,0.7282,0.7373,0.7885,0.0232,0.1988,0.0415,0.3894
flow,64,4,0.0169,polar3,polar,50000,300000,0.9468,0.9552,0.9520,0.7500,0.4540,0.5656,0.7604
flow,64,4,0.0169,knn,knn,100000,600000,0.5527,0.5622,0.5563,0.0000,0.0000,0.0000,0.2811
