process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,400,1500,0.9807,analytic,analytic,0.9584,0.9808,0.9718,0.4688,0.1642,0.2432,0.6120
ddim,2,2,150,0.0274,400,1500,0.9807,knn,knn,0.9484,0.9656,0.9652,0.3496,0.3394,0.3444,0.6550
ddim,2,2,150,0.0274,400,1500,0.9807,altered_knn,altered_knn,0.9166,0.9312,0.9493,0.1708,0.4015,0.2397,0.5854
ddim,2,2,150,0.0274,400,1500,0.9807,kernel,kernel,0.9532,0.9727,0.9669,0.4497,0.2609,0.3303,0.6515
ddim,2,2,150,0.0274,400,1500,0.9807,linear,linear,0.7078,0.7059,0.8249,0.0692,0.7755,0.1270,0.4165
ddim,2,2,150,0.0274,400,1500,0.9807,quadratic,quadratic,0.9580,0.9793,0.9722,0.4148,0.2044,0.2738,0.6266
ddim,2,2,150,0.0274,400,1500,0.9807,polar2,polar,0.9574,0.9781,0.9714,0.4296,0.2226,0.2933,0.6357
ddim,2,2,150,0.0274,400,1500,0.9807,polar3,polar,0.9573,0.9781,0.9712,0.4301,0.2190,0.2902,0.6342
ddim,2,2,150,0.0274,400,1500,0.9807,polar8,polar,0.9564,0.9783,0.9709,0.3822,0.1807,0.2454,0.6118
ddim,2,2,150,0.0274,400,1500,0.9807,mlp,mlp,0.9566,0.9784,0.9709,0.4032,0.1861,0.2547,0.6165
ddim,2,4,150,0.0297,400,3000,0.9023,analytic,analytic,0.9319,0.9541,0.9445,0.5721,0.2071,0.3041,0.6291
ddim,2,4,150,0.0297,400,3000,0.9023,knn,knn,0.9019,0.9202,0.9232,0.2390,0.3030,0.2673,0.5937
ddim,2,4,150,0.0297,400,3000,0.9023,altered_knn,altered_knn,0.9085,0.9361,0.9215,0.3529,0.0101,0.0196,0.4778
ddim,2,4,150,0.0297,400,3000,0.9023,kernel,kernel,0.9092,0.9283,0.9303,0.2418,0.2845,0.2614,0.5948
ddim,2,4,150,0.0297,400,3000,0.9023,linear,linear,0.1934,0.1801,0.2540,0.0229,0.6279,0.0442,0.1122
ddim,2,4,150,0.0297,400,3000,0.9023,quadratic,quadratic,0.9163,0.9354,0.9326,0.3573,0.2929,0.3219,0.6287
ddim,2,4,150,0.0297,400,3000,0.9023,polar2,polar,0.9121,0.9307,0.9335,0.2387,0.3030,0.2671,0.5989
ddim,2,4,150,0.0297,400,3000,0.9023,polar3,polar,0.9241,0.9424,0.9425,0.3160,0.3266,0.3212,0.6318
ddim,2,4,150,0.0297,400,3000,0.9023,polar8,polar,0.9249,0.9438,0.9414,0.3569,0.3064,0.3297,0.6368
ddim,2,4,150,0.0297,400,3000,0.9023,mlp,mlp,0.9332,0.9535,0.9456,0.5492,0.2727,0.3645,0.6590
ddim,2,8,150,0.0342,400,6000,0.8693,analytic,analytic,0.8649,0.8907,0.8807,0.3483,0.1362,0.1958,0.5432
ddim,2,8,150,0.0342,400,6000,0.8693,knn,knn,0.8318,0.8518,0.8615,0.1606,0.2665,0.2004,0.5261
ddim,2,8,150,0.0342,400,6000,0.8693,altered_knn,altered_knn,0.8514,0.8810,0.8665,0.1452,0.0132,0.0242,0.4526
ddim,2,8,150,0.0342,400,6000,0.8693,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,400,6000,0.8693,linear,linear,0.0934,0.0733,0.1126,0.0247,0.6618,0.0477,0.0605
