sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,200,2,4,0.0109,quadratic,quadratic,50000,300000,0.9337,0.9389,0.9464,0.1901,0.4593,0.2689,0.6039
flow,200,2,4,0.0109,quadratic_cal,quadratic,50000,300000,0.9418,0.9483,0.9476,0.4048,0.3459,0.3731,0.6607
flow,200,2,4,0.0109,polar8,polar,50000,300000,0.9937,0.9955,0.9968,0.6741,0.8293,0.7437,0.8696
flow,200,2,4,0.0109,polar8_cal,polar,50000,300000,0.9942,0.9973,0.9970,0.7549,0.7090,0.7312,0.8643
flow,200,2,4,0.0109,knn,knn,100000,600000,0.9946,0.9974,0.9973,0.7644,0.7434,0.7538,0.8756
flow,200,2,4,0.0109,altered_knn,altered_knn,100000,400000,0.9891,0.9972,0.9945,0.5068,0.2577,0.3417,0.6694
flow,200,2,4,0.0109,quadratic,quadratic,100000,600000,0.9378,0.9421,0.9557,0.1549,0.5521,0.2419,0.5920
flow,200,2,4,0.0109,quadratic_cal,quadratic,100000,600000,0.9535,0.9602,0.9600,0.3552,0.3414,0.3481,0.6542
flow,200,2,4,0.0109,polar8,polar,100000,600000,0.9943,0.9965,0.9971,0.7184,0.8007,0.7573,0.8769
flow,200,2,4,0.0109,polar8_cal,polar,100000,600000,0.9944,0.9975,0.9971,0.7700,0.7171,0.7426,0.8700
flow,0,2,8,0.0117,knn,knn,20000,240000,0.9796,0.9852,0.9866,0.4101,0.5131,0.4559,0.7205
flow,0,2,8,0.0117,altered_knn,altered_knn,20000,160000,0.9727,0.9815,0.9836,0.1722,0.2318,0.1976,0.5896
flow,0,2,8,0.0117,quadratic,quadratic,20000,240000,0.8460,0.8498,0.9078,0.0448,0.5280,0.0825,0.4661
flow,0,2,8,0.0117,quadratic_cal,quadratic,20000,240000,0.9508,0.9588,0.9580,0.3100,0.2738,0.2908,0.6248
flow,0,2,8,0.0117,polar8,polar,20000,240000,0.9796,0.9848,0.9869,0.4004,0.5471,0.4624,0.7236
flow,0,2,8,0.0117,polar8_cal,polar,20000,240000,0.9809,0.9867,0.9869,0.4743,0.4875,0.4808,0.7338
flow,0,2,8,0.0117,knn,knn,50000,600000,0.9807,0.9866,0.9867,0.4711,0.4774,0.4742,0.7304
flow,0,2,8,0.0117,altered_knn,altered_knn,50000,400000,0.9750,0.9844,0.9845,0.1761,0.1790,0.1775,0.5810
flow,0,2,8,0.0117,quadratic,quadratic,50000,600000,0.8919,0.8963,0.9396,0.0588,0.5152,0.1056,0.5010
flow,0,2,8,0.0117,quadratic_cal,quadratic,50000,600000,0.9751,0.9832,0.9826,0.3270,0.2936,0.3094,0.6463
flow,0,2,8,0.0117,polar8,polar,50000,600000,0.9800,0.9856,0.9868,0.4230,0.5109,0.4628,0.7242
flow,0,2,8,0.0117,polar8_cal,polar,50000,600000,0.9810,0.9871,0.9868,0.4972,0.4667,0.4815,0.7343
flow,0,2,8,0.0117,knn,knn,100000,1200000,0.9812,0.9873,0.9868,0.5103,0.4635,0.4858,0.7365
flow,0,2,8,0.0117,altered_knn,altered_knn,100000,800000,0.9769,0.9873,0.9847,0.1884,0.1071,0.1365,0.5619
flow,0,2,8,0.0117,quadratic,quadratic,100000,1200000,0.9118,0.9167,0.9507,0.0713,0.5013,0.1249,0.5208
flow,0,2,8,0.0117,quadratic_cal,quadratic,100000,1200000,0.9762,0.9840,0.9832,0.3752,0.3181,0.3443,0.6642
flow,0,2,8,0.0117,polar8,polar,100000,1200000,0.9804,0.9863,0.9867,0.4554,0.4864,0.4704,0.7283
flow,0,2,8,0.0117,polar8_cal,polar,100000,1200000,0.9810,0.9872,0.9867,0.5041,0.4635,0.4829,0.7351
flow,100,2,8,0.0119,knn,knn,20000,240000,0.9847,0.9901,0.9914,0.4462,0.5412,0.4891,0.7396
flow,100,2,8,0.0119,altered_knn,altered_knn,20000,160000,0.9794,0.9885,0.9884,0.2317,0.2292,0.2304,0.6094
flow,100,2,8,0.0119,quadratic,quadratic,20000,240000,0.8357,0.8392,0.8981,0.0462,0.5501,0.0852,0.4622
flow,100,2,8,0.0119,quadratic_cal,quadratic,20000,240000,0.9433,0.9513,0.9502,0.3436,0.2800,0.3086,0.6299
flow,100,2,8,0.0119,polar8,polar,20000,240000,0.9847,0.9897,0.9913,0.4520,0.5758,0.5065,0.7481
flow,100,2,8,0.0119,polar8_cal,polar,20000,240000,0.9865,0.9930,0.9914,0.6142,0.4442,0.5155,0.7543
flow,100,2,8,0.0119,knn,knn,50000,600000,0.9857,0.9916,0.9915,0.5043,0.4950,0.4996,0.7456
flow,100,2,8,0.0119,altered_knn,altered_knn,50000,400000,0.9806,0.9895,0.9893,0.2499,0.2386,0.2441,0.6168
flow,100,2,8,0.0119,quadratic,quadratic,50000,600000,0.8901,0.8945,0.9378,0.0601,0.5212,0.1078,0.5012
flow,100,2,8,0.0119,quadratic_cal,quadratic,50000,600000,0.9714,0.9794,0.9789,0.3372,0.3057,0.3207,0.6501
flow,100,2,8,0.0119,polar8,polar,50000,600000,0.9851,0.9905,0.9914,0.4695,0.5401,0.5023,0.7464
flow,100,2,8,0.0119,polar8_cal,polar,50000,600000,0.9864,0.9928,0.9914,0.5933,0.4520,0.5131,0.7530
flow,100,2,8,0.0119,knn,knn,100000,1200000,0.9861,0.9922,0.9915,0.5381,0.4772,0.5058,0.7490
flow,100,2,8,0.0119,altered_knn,altered_knn,100000,800000,0.9821,0.9922,0.9896,0.2546,0.1458,0.1854,0.5888
flow,100,2,8,0.0119,quadratic,quadratic,100000,1200000,0.9134,0.9182,0.9524,0.0739,0.5139,0.1292,0.5237
flow,100,2,8,0.0119,quadratic_cal,quadratic,100000,1200000,0.9767,0.9846,0.9839,0.3655,0.3199,0.3412,0.6629
flow,100,2,8,0.0119,polar8,polar,100000,1200000,0.9856,0.9913,0.9915,0.4987,0.5186,0.5085,0.7499
flow,100,2,8,0.0119,polar8_cal,polar,100000,1200000,0.9861,0.9923,0.9914,0.5491,0.4725,0.5079,0.7501
flow,200,2,8,0.0110,knn,knn,20000,240000,0.9864,0.9902,0.9921,0.4844,0.6441,0.5529,0.7716
flow,200,2,8,0.0110,altered_knn,altered_knn,20000,160000,0.9799,0.9879,0.9887,0.2258,0.2580,0.2408,0.6144
flow,200,2,8,0.0110,quadratic,quadratic,20000,240000,0.8433,0.8464,0.9054,0.0445,0.5683,0.0825,0.4645
flow,200,2,8,0.0110,quadratic_cal,quadratic,20000,240000,0.9451,0.9519,0.9527,0.2828,0.3337,0.3062,0.6290
flow,200,2,8,0.0110,polar8,polar,20000,240000,0.9859,0.9894,0.9918,0.4689,0.6697,0.5516,0.7705
flow,200,2,8,0.0110,polar8_cal,polar,20000,240000,0.9872,0.9920,0.9921,0.5526,0.5592,0.5559,0.7740
flow,200,2,8,0.0110,knn,knn,50000,600000,0.9878,0.9922,0.9925,0.5571,0.5894,0.5728,0.7825
flow,200,2,8,0.0110,altered_knn,altered_knn,50000,400000,0.9828,0.9911,0.9902,0.2847,0.2392,0.2600,0.6255
flow,200,2,8,0.0110,quadratic,quadratic,50000,600000,0.8913,0.8951,0.9391,0.0579,0.5478,0.1047,0.4999
flow,200,2,8,0.0110,quadratic_cal,quadratic,50000,600000,0.9721,0.9789,0.9803,0.2835,0.3582,0.3165,0.6477
flow,200,2,8,0.0110,polar8,polar,50000,600000,0.9870,0.9911,0.9922,0.5159,0.6179,0.5623,0.7767
flow,200,2,8,0.0110,polar8_cal,polar,50000,600000,0.9876,0.9924,0.9923,0.5647,0.5490,0.5567,0.7746
flow,200,2,8,0.0110,knn,knn,100000,1200000,0.9879,0.9927,0.9925,0.5810,0.5513,0.5658,0.7792
flow,200,2,8,0.0110,altered_knn,altered_knn,100000,800000,0.9838,0.9928,0.9905,0.2999,0.1754,0.2213,0.6071
flow,200,2,8,0.0110,quadratic,quadratic,100000,1200000,0.9134,0.9177,0.9526,0.0692,0.5251,0.1222,0.5200
flow,200,2,8,0.0110,quadratic_cal,quadratic,100000,1200000,0.9770,0.9837,0.9849,0.3078,0.3753,0.3382,0.6610
flow,200,2,8,0.0110,polar8,polar,100000,1200000,0.9874,0.9918,0.9923,0.5417,0.5877,0.5638,0.7778
flow,200,2,8,0.0110,polar8_cal,polar,100000,1200000,0.9876,0.9924,0.9923,0.5689,0.5575,0.5631,0.7778
flow,0,4,2,0.0098,knn,knn,20000,60000,0.9506,0.9559,0.9543,0.6482,0.4173,0.5077,0.7318
flow,0,4,2,0.0098,altered_knn,altered_knn,20000,40000,0.9420,0.9506,0.9583,0.0312,0.0814,0.0451,0.4978
flow,0,4,2,0.0098,quadratic,quadratic,20000,60000,0.9913,0.9953,0.9939,0.8246,0.5980,0.6932,0.8442
flow,0,4,2,0.0098,quadratic_cal,quadratic,20000,60000,0.9910,0.9944,0.9937,0.7515,0.6539,0.6993,0.8468
flow,0,4,2,0.0098,polar8,polar,20000,60000,0.9967,0.9986,0.9982,0.8767,0.8142,0.8443,0.9214
flow,0,4,2,0.0098,polar8_cal,polar,20000,60000,0.9967,0.9988,0.9982,0.9014,0.7913,0.8428,0.9208
flow,0,4,2,0.0098,knn,knn,50000,150000,0.9618,0.9663,0.9649,0.7194,0.5089,0.5961,0.7812
flow,0,4,2,0.0098,altered_knn,altered_knn,50000,100000,0.9164,0.9222,0.9528,0.0440,0.3282,0.0775,0.4999
flow,0,4,2,0.0098,quadratic,quadratic,50000,150000,0.9920,0.9960,0.9946,0.8246,0.5980,0.6932,0.8446
flow,0,4,2,0.0098,quadratic_cal,quadratic,50000,150000,0.9918,0.9952,0.9945,0.7611,0.6565,0.7049,0.8500
flow,0,4,2,0.0098,polar8,polar,50000,150000,0.9968,0.9985,0.9982,0.8733,0.8244,0.8482,0.9233
flow,0,4,2,0.0098,polar8_cal,polar,50000,150000,0.9967,0.9987,0.9982,0.8924,0.8015,0.8445,0.9216
flow,0,4,2,0.0098,knn,knn,100000,300000,0.9692,0.9736,0.9722,0.7555,0.5267,0.6207,0.7972
flow,0,4,2,0.0098,altered_knn,altered_knn,100000,200000,0.9528,0.9613,0.9667,0.0455,0.0967,0.0619,0.5116
flow,0,4,2,0.0098,quadratic,quadratic,100000,300000,0.9942,0.9981,0.9967,0.8316,0.6031,0.6991,0.8486
flow,0,4,2,0.0098,quadratic_cal,quadratic,100000,300000,0.9939,0.9974,0.9966,0.7727,0.6489,0.7054,0.8514
flow,0,4,2,0.0098,polar8,polar,100000,300000,0.9968,0.9986,0.9982,0.8819,0.8168,0.8481,0.9233
flow,0,4,2,0.0098,polar8_cal,polar,100000,300000,0.9967,0.9987,0.9982,0.8895,0.7990,0.8418,0.9202
flow,100,4,2,0.0091,knn,knn,20000,60000,0.9526,0.9574,0.9560,0.6488,0.4313,0.5182,0.7378
flow,100,4,2,0.0091,altered_knn,altered_knn,20000,40000,0.9395,0.9470,0.9586,0.0341,0.1236,0.0534,0.5002
flow,100,4,2,0.0091,quadratic,quadratic,20000,60000,0.9891,0.9925,0.9915,0.7964,0.6126,0.6925,0.8425
flow,100,4,2,0.0091,quadratic_cal,quadratic,20000,60000,0.9874,0.9898,0.9906,0.6140,0.7253,0.6650,0.8274
flow,100,4,2,0.0091,polar8,polar,20000,60000,0.9960,0.9969,0.9974,0.8170,0.8956,0.8545,0.9257
flow,100,4,2,0.0091,polar8_cal,polar,20000,60000,0.9958,0.9967,0.9973,0.7995,0.8984,0.8461,0.9214
flow,100,4,2,0.0091,knn,knn,50000,150000,0.9643,0.9687,0.9672,0.7218,0.4918,0.5850,0.7768
flow,100,4,2,0.0091,altered_knn,altered_knn,50000,100000,0.8809,0.8857,0.9357,0.0285,0.3599,0.0528,0.4693
flow,100,4,2,0.0091,quadratic,quadratic,50000,150000,0.9907,0.9941,0.9930,0.8014,0.6209,0.6997,0.8469
flow,100,4,2,0.0091,quadratic_cal,quadratic,50000,150000,0.9888,0.9913,0.9921,0.6111,0.7253,0.6633,0.8273
flow,100,4,2,0.0091,polar8,polar,50000,150000,0.9959,0.9968,0.9973,0.8089,0.8956,0.8501,0.9235
flow,100,4,2,0.0091,polar8_cal,polar,50000,150000,0.9959,0.9968,0.9973,0.8034,0.8984,0.8482,0.9225
flow,100,4,2,0.0091,knn,knn,100000,300000,0.9697,0.9737,0.9727,0.6950,0.5385,0.6068,0.7902
flow,100,4,2,0.0091,altered_knn,altered_knn,100000,200000,0.9525,0.9602,0.9665,0.0488,0.1181,0.0690,0.5146
flow,100,4,2,0.0091,quadratic,quadratic,100000,300000,0.9924,0.9957,0.9948,0.8042,0.6319,0.7077,0.8517
flow,100,4,2,0.0091,quadratic_cal,quadratic,100000,300000,0.9906,0.9930,0.9939,0.6172,0.7308,0.6692,0.8311
flow,100,4,2,0.0091,polar8,polar,100000,300000,0.9961,0.9970,0.9974,0.8278,0.8984,0.8617,0.9293
flow,100,4,2,0.0091,polar8_cal,polar,100000,300000,0.9961,0.9971,0.9973,0.8359,0.8819,0.8583,0.9277
flow,200,4,2,0.0094,knn,knn,20000,60000,0.9488,0.9537,0.9520,0.6907,0.4335,0.5327,0.7432
flow,200,4,2,0.0094,altered_knn,altered_knn,20000,40000,0.8695,0.8747,0.9287,0.0249,0.3298,0.0462,0.4605
flow,200,4,2,0.0094,quadratic,quadratic,20000,60000,0.9890,0.9924,0.9915,0.7967,0.6356,0.7071,0.8498
flow,200,4,2,0.0094,quadratic_cal,quadratic,20000,60000,0.9886,0.9914,0.9912,0.7214,0.6888,0.7048,0.8481
flow,200,4,2,0.0094,polar8,polar,20000,60000,0.9954,0.9965,0.9968,0.8225,0.8750,0.8479,0.9222
flow,200,4,2,0.0094,polar8_cal,polar,20000,60000,0.9952,0.9963,0.9968,0.7995,0.8803,0.8380,0.9172
flow,200,4,2,0.0094,knn,knn,50000,150000,0.9595,0.9638,0.9627,0.6655,0.5027,0.5727,0.7683
flow,200,4,2,0.0094,altered_knn,altered_knn,50000,100000,0.9422,0.9500,0.9605,0.0368,0.1223,0.0566,0.5033
flow,200,4,2,0.0094,quadratic,quadratic,50000,150000,0.9885,0.9919,0.9909,0.7967,0.6356,0.7071,0.8495
flow,200,4,2,0.0094,quadratic_cal,quadratic,50000,150000,0.9880,0.9909,0.9907,0.7199,0.6835,0.7012,0.8461
flow,200,4,2,0.0094,polar8,polar,50000,150000,0.9952,0.9964,0.9967,0.8180,0.8723,0.8443,0.9203
flow,200,4,2,0.0094,polar8_cal,polar,50000,150000,0.9952,0.9964,0.9968,0.8084,0.8750,0.8404,0.9184
flow,200,4,2,0.0094,knn,knn,100000,300000,0.9678,0.9717,0.9705,0.7518,0.5559,0.6391,0.8054
flow,200,4,2,0.0094,altered_knn,altered_knn,100000,200000,0.9545,0.9631,0.9655,0.0280,0.0426,0.0338,0.4985
flow,200,4,2,0.0094,quadratic,quadratic,100000,300000,0.9912,0.9945,0.9937,0.7934,0.6436,0.7107,0.8526
