sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
flow,2,2,3,0.0095,0.0006,knn,knn,20000,60000,0.9956,0.0007,0.9966,0.0003,0.9977,0.0003,0.7171,0.0364,0.8827,0.0466,0.7912,0.0398,0.8939,0.0200
flow,2,2,3,0.0095,0.0006,altered_knn,altered_knn,20000,40000,0.9843,0.0019,0.9910,0.0019,0.9921,0.0009,0.2402,0.0346,0.2875,0.0132,0.2598,0.0199,0.6254,0.0109
flow,2,2,3,0.0095,0.0006,quadratic,quadratic,20000,60000,0.9886,0.0003,0.9929,0.0000,0.9928,0.0002,0.5458,0.0076,0.5369,0.0173,0.5411,0.0083,0.7670,0.0042
flow,2,2,3,0.0095,0.0006,quadratic_cal,quadratic,20000,60000,0.9884,0.0001,0.9926,0.0006,0.9927,0.0001,0.5357,0.0320,0.5448,0.0292,0.5386,0.0083,0.7656,0.0043
flow,2,2,3,0.0095,0.0006,polar8,polar,20000,60000,0.9959,0.0007,0.9974,0.0003,0.9978,0.0004,0.7605,0.0320,0.8340,0.0492,0.7954,0.0390,0.8964,0.0196
flow,2,2,3,0.0095,0.0006,polar8_cal,polar,20000,60000,0.9959,0.0007,0.9975,0.0003,0.9978,0.0004,0.7669,0.0354,0.8263,0.0465,0.7954,0.0398,0.8964,0.0201
flow,2,2,3,0.0095,0.0006,knn,knn,50000,150000,0.9961,0.0009,0.9975,0.0004,0.9980,0.0005,0.7672,0.0428,0.8471,0.0570,0.8051,0.0492,0.9013,0.0248
flow,2,2,3,0.0095,0.0006,altered_knn,altered_knn,50000,100000,0.9891,0.0004,0.9964,0.0002,0.9945,0.0002,0.3787,0.0420,0.2294,0.0234,0.2854,0.0283,0.6409,0.0142
flow,2,2,3,0.0095,0.0006,quadratic,quadratic,50000,150000,0.9887,0.0004,0.9930,0.0001,0.9929,0.0003,0.5521,0.0085,0.5397,0.0207,0.5455,0.0084,0.7693,0.0043
flow,2,2,3,0.0095,0.0006,quadratic_cal,quadratic,50000,150000,0.9885,0.0002,0.9928,0.0005,0.9928,0.0002,0.5423,0.0261,0.5442,0.0331,0.5418,0.0074,0.7673,0.0037
flow,2,2,3,0.0095,0.0006,polar8,polar,50000,150000,0.9958,0.0008,0.9973,0.0003,0.9978,0.0004,0.7538,0.0386,0.8374,0.0510,0.7932,0.0427,0.8952,0.0215
flow,2,2,3,0.0095,0.0006,polar8_cal,polar,50000,150000,0.9959,0.0007,0.9975,0.0003,0.9979,0.0004,0.7648,0.0361,0.8281,0.0442,0.7950,0.0384,0.8962,0.0193
flow,2,2,3,0.0095,0.0006,knn,knn,100000,300000,0.9962,0.0009,0.9978,0.0005,0.9980,0.0005,0.7866,0.0463,0.8258,0.0474,0.8056,0.0464,0.9017,0.0234
flow,2,2,3,0.0095,0.0006,altered_knn,altered_knn,100000,200000,0.9899,0.0006,0.9980,0.0004,0.9949,0.0004,0.4176,0.1257,0.1499,0.0498,0.2205,0.0714,0.6092,0.0359
flow,2,2,3,0.0095,0.0006,quadratic,quadratic,100000,300000,0.9907,0.0005,0.9949,0.0004,0.9949,0.0006,0.5537,0.0111,0.5538,0.0233,0.5533,0.0077,0.7741,0.0040
flow,2,2,3,0.0095,0.0006,quadratic_cal,quadratic,100000,300000,0.9904,0.0003,0.9945,0.0006,0.9947,0.0005,0.5387,0.0299,0.5624,0.0365,0.5483,0.0055,0.7714,0.0029
