sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,2,2,3,0.0095,0.0008,knn,knn,20000,60000,0.9391,0.0390,0.9401,0.0392,0.9679,0.0212,0.1555,0.0626,0.8447,0.0402,0.2572,0.0942,0.5986,0.0666
ddim,2,2,3,0.0095,0.0008,altered_knn,altered_knn,20000,40000,0.9823,0.0012,0.9892,0.0005,0.9910,0.0006,0.1890,0.0219,0.2630,0.0333,0.2198,0.0258,0.6045,0.0131
ddim,2,2,3,0.0095,0.0008,quadratic,quadratic,20000,60000,0.9224,0.0431,0.9248,0.0435,0.9565,0.0228,0.1092,0.0430,0.6709,0.0218,0.1840,0.0659,0.5544,0.0547
ddim,2,2,3,0.0095,0.0008,quadratic_cal,quadratic,20000,60000,0.9283,0.0388,0.9310,0.0391,0.9599,0.0202,0.1160,0.0459,0.6547,0.0197,0.1928,0.0692,0.5619,0.0542
ddim,2,2,3,0.0095,0.0008,polar8,polar,20000,60000,0.9366,0.0406,0.9376,0.0407,0.9664,0.0221,0.1500,0.0619,0.8374,0.0460,0.2494,0.0944,0.5935,0.0675
ddim,2,2,3,0.0095,0.0008,polar8_cal,polar,20000,60000,0.9362,0.0404,0.9372,0.0404,0.9663,0.0220,0.1485,0.0612,0.8383,0.0455,0.2475,0.0934,0.5923,0.0669
ddim,2,2,3,0.0095,0.0008,knn,knn,50000,150000,0.9389,0.0398,0.9400,0.0400,0.9677,0.0216,0.1555,0.0649,0.8264,0.0391,0.2561,0.0975,0.5981,0.0687
ddim,2,2,3,0.0095,0.0008,altered_knn,altered_knn,50000,100000,0.9874,0.0014,0.9951,0.0009,0.9936,0.0008,0.2783,0.0688,0.1899,0.0397,0.2248,0.0477,0.6100,0.0243
ddim,2,2,3,0.0095,0.0008,quadratic,quadratic,50000,150000,0.9232,0.0427,0.9256,0.0431,0.9571,0.0226,0.1101,0.0433,0.6719,0.0206,0.1854,0.0664,0.5555,0.0547
ddim,2,2,3,0.0095,0.0008,quadratic_cal,quadratic,50000,150000,0.9287,0.0392,0.9313,0.0395,0.9601,0.0205,0.1170,0.0463,0.6582,0.0202,0.1944,0.0698,0.5628,0.0546
ddim,2,2,3,0.0095,0.0008,polar8,polar,50000,150000,0.9367,0.0405,0.9377,0.0406,0.9665,0.0221,0.1503,0.0621,0.8366,0.0466,0.2497,0.0946,0.5937,0.0676
ddim,2,2,3,0.0095,0.0008,polar8_cal,polar,50000,150000,0.9362,0.0402,0.9372,0.0403,0.9663,0.0220,0.1484,0.0609,0.8391,0.0448,0.2473,0.0929,0.5923,0.0665
ddim,2,2,3,0.0095,0.0008,knn,knn,100000,300000,0.9385,0.0402,0.9396,0.0403,0.9674,0.0218,0.1543,0.0650,0.8206,0.0435,0.2543,0.0980,0.5969,0.0691
ddim,2,2,3,0.0095,0.0008,altered_knn,altered_knn,100000,200000,0.9889,0.0016,0.9971,0.0010,0.9943,0.0009,0.3507,0.0989,0.1458,0.0336,0.2039,0.0447,0.6005,0.0228
ddim,2,2,3,0.0095,0.0008,quadratic,quadratic,100000,300000,0.9264,0.0414,0.9287,0.0417,0.9601,0.0222,0.1107,0.0423,0.6858,0.0132,0.1871,0.0652,0.5579,0.0535
ddim,2,2,3,0.0095,0.0008,quadratic_cal,quadratic,100000,300000,0.9313,0.0404,0.9338,0.0408,0.9628,0.0216,0.1198,0.0470,0.6735,0.0201,0.1989,0.0706,0.5664,0.0557
ddim,2,2,3,0.0095,0.0008,polar8,polar,100000,300000,0.9371,0.0407,0.9381,0.0408,0.9666,0.0222,0.1517,0.0635,0.8333,0.0489,0.2515,0.0964,0.5948,0.0686
ddim,2,2,3,0.0095,0.0008,polar8_cal,polar,100000,300000,0.9366,0.0406,0.9376,0.0407,0.9664,0.0222,0.1504,0.0621,0.8383,0.0454,0.2500,0.0946,0.5938,0.0676
ddim,2,4,3,0.0110,0.0005,knn,knn,20000,120000,0.8275,0.0254,0.8322,0.0262,0.8371,0.0226,0.1551,0.0326,0.4061,0.0765,0.2177,0.0249,0.5249,0.0251
ddim,2,4,3,0.0110,0.0005,altered_knn,altered_knn,20000,80000,0.8358,0.0180,0.8445,0.0181,0.8410,0.0192,0.0348,0.0343,0.0538,0.0570,0.0420,0.0429,0.4433,0.0200
ddim,2,4,3,0.0110,0.0005,quadratic,quadratic,20000,120000,0.7943,0.0612,0.7981,0.0627,0.8185,0.0443,0.0994,0.0434,0.4380,0.0970,0.1521,0.0513,0.4751,0.0570
ddim,2,4,3,0.0110,0.0005,quadratic_cal,quadratic,20000,120000,0.8191,0.0418,0.8244,0.0423,0.8277,0.0382,0.1516,0.0507,0.3427,0.0310,0.2019,0.0475,0.5132,0.0444
ddim,2,4,3,0.0110,0.0005,polar8,polar,20000,120000,0.8264,0.0267,0.8309,0.0275,0.8364,0.0232,0.1559,0.0364,0.4140,0.0791,0.2187,0.0294,0.5248,0.0280
ddim,2,4,3,0.0110,0.0005,polar8_cal,polar,20000,120000,0.8269,0.0268,0.8315,0.0276,0.8365,0.0232,0.1641,0.0433,0.4129,0.0776,0.2257,0.0344,0.5286,0.0307
ddim,2,4,3,0.0110,0.0005,knn,knn,50000,300000,0.8280,0.0257,0.8326,0.0265,0.8371,0.0226,0.1669,0.0410,0.4073,0.0756,0.2281,0.0313,0.5304,0.0285
ddim,2,4,3,0.0110,0.0005,altered_knn,altered_knn,50000,200000,0.8395,0.0160,0.8484,0.0160,0.8426,0.0182,0.0403,0.0431,0.0363,0.0398,0.0382,0.0414,0.4433,0.0193
ddim,2,4,3,0.0110,0.0005,quadratic,quadratic,50000,300000,0.8025,0.0553,0.8064,0.0568,0.8286,0.0395,0.0860,0.0359,0.4405,0.0986,0.1362,0.0426,0.4713,0.0495
ddim,2,4,3,0.0110,0.0005,quadratic_cal,quadratic,50000,300000,0.8247,0.0397,0.8298,0.0404,0.8342,0.0355,0.1557,0.0504,0.3591,0.0471,0.2079,0.0452,0.5189,0.0425
ddim,2,4,3,0.0110,0.0005,polar8,polar,50000,300000,0.8270,0.0265,0.8315,0.0273,0.8366,0.0230,0.1624,0.0411,0.4137,0.0770,0.2246,0.0326,0.5281,0.0297
ddim,2,4,3,0.0110,0.0005,polar8_cal,polar,50000,300000,0.8269,0.0266,0.8315,0.0275,0.8366,0.0231,0.1631,0.0417,0.4140,0.0775,0.2252,0.0334,0.5283,0.0300
ddim,2,4,3,0.0110,0.0005,knn,knn,100000,600000,0.8283,0.0260,0.8329,0.0268,0.8372,0.0227,0.1730,0.0460,0.4085,0.0735,0.2334,0.0354,0.5331,0.0306
ddim,2,4,3,0.0110,0.0005,altered_knn,altered_knn,100000,400000,0.8411,0.0159,0.8502,0.0158,0.8431,0.0180,0.0421,0.0531,0.0223,0.0283,0.0292,0.0369,0.4397,0.0169
ddim,2,4,3,0.0110,0.0005,quadratic,quadratic,100000,600000,0.8085,0.0395,0.8123,0.0406,0.8383,0.0315,0.0607,0.0066,0.4617,0.0749,0.1065,0.0085,0.4594,0.0245
ddim,2,4,3,0.0110,0.0005,quadratic_cal,quadratic,100000,600000,0.8351,0.0343,0.8403,0.0354,0.8450,0.0299,0.1453,0.0345,0.3608,0.0896,0.1975,0.0240,0.5189,0.0292
ddim,2,4,3,0.0110,0.0005,polar8,polar,100000,600000,0.8273,0.0263,0.8319,0.0271,0.8367,0.0229,0.1663,0.0428,0.4134,0.0755,0.2283,0.0338,0.5301,0.0302
ddim,2,4,3,0.0110,0.0005,polar8_cal,polar,100000,600000,0.8269,0.0265,0.8314,0.0273,0.8366,0.0230,0.1621,0.0403,0.4145,0.0770,0.2246,0.0327,0.5280,0.0296
ddim,2,8,3,0.0118,0.0005,knn,knn,20000,240000,0.9287,0.0057,0.9365,0.0054,0.9385,0.0057,0.2074,0.0194,0.2805,0.0201,0.2382,0.0191,0.5874,0.0111
ddim,2,8,3,0.0118,0.0005,altered_knn,altered_knn,20000,160000,0.9274,0.0057,0.9381,0.0054,0.9372,0.0055,0.0450,0.0053,0.0372,0.0056,0.0406,0.0051,0.4893,0.0008
ddim,2,8,3,0.0118,0.0005,quadratic,quadratic,20000,240000,0.8092,0.0077,0.8127,0.0076,0.8728,0.0074,0.0403,0.0018,0.5137,0.0096,0.0748,0.0032,0.4438,0.0045
ddim,2,8,3,0.0118,0.0005,quadratic_cal,quadratic,20000,240000,0.9091,0.0056,0.9171,0.0053,0.9161,0.0057,0.2642,0.0401,0.2390,0.0224,0.2497,0.0264,0.5834,0.0153
ddim,2,8,3,0.0118,0.0005,polar8,polar,20000,240000,0.9290,0.0055,0.9367,0.0051,0.9385,0.0055,0.2170,0.0206,0.2878,0.0213,0.2472,0.0200,0.5919,0.0116
ddim,2,8,3,0.0118,0.0005,polar8_cal,polar,20000,240000,0.9307,0.0057,0.9386,0.0053,0.9385,0.0055,0.2733,0.0195,0.2684,0.0215,0.2708,0.0203,0.6047,0.0118
ddim,2,8,3,0.0118,0.0005,knn,knn,50000,600000,0.9302,0.0056,0.9381,0.0052,0.9386,0.0056,0.2507,0.0226,0.2716,0.0211,0.2605,0.0208,0.5993,0.0117
ddim,2,8,3,0.0118,0.0005,altered_knn,altered_knn,50000,400000,0.9270,0.0053,0.9376,0.0050,0.9371,0.0056,0.0468,0.0068,0.0423,0.0016,0.0443,0.0039,0.4909,0.0019
ddim,2,8,3,0.0118,0.0005,quadratic,quadratic,50000,600000,0.8382,0.0060,0.8424,0.0058,0.8929,0.0065,0.0468,0.0022,0.4950,0.0138,0.0855,0.0039,0.4640,0.0037
ddim,2,8,3,0.0118,0.0005,quadratic_cal,quadratic,50000,600000,0.9237,0.0077,0.9318,0.0074,0.9312,0.0080,0.2716,0.0424,0.2419,0.0249,0.2538,0.0261,0.5928,0.0159
ddim,2,8,3,0.0118,0.0005,polar8,polar,50000,600000,0.9299,0.0057,0.9377,0.0052,0.9385,0.0056,0.2432,0.0190,0.2815,0.0201,0.2607,0.0185,0.5992,0.0110
ddim,2,8,3,0.0118,0.0005,polar8_cal,polar,50000,600000,0.9308,0.0056,0.9387,0.0052,0.9386,0.0055,0.2787,0.0179,0.2721,0.0214,0.2752,0.0186,0.6069,0.0110
ddim,2,8,3,0.0118,0.0005,knn,knn,100000,1200000,0.9308,0.0057,0.9387,0.0053,0.9386,0.0056,0.2775,0.0257,0.2721,0.0237,0.2746,0.0238,0.6067,0.0136
ddim,2,8,3,0.0118,0.0005,altered_knn,altered_knn,100000,800000,0.9290,0.0054,0.9399,0.0051,0.9372,0.0055,0.0467,0.0080,0.0234,0.0009,0.0310,0.0020,0.4854,0.0016
ddim,2,8,3,0.0118,0.0005,quadratic,quadratic,100000,1200000,0.8584,0.0037,0.8629,0.0035,0.9045,0.0042,0.0552,0.0027,0.4837,0.0124,0.0991,0.0045,0.4810,0.0024
ddim,2,8,3,0.0118,0.0005,quadratic_cal,quadratic,100000,1200000,0.9284,0.0054,0.9364,0.0049,0.9359,0.0056,0.2947,0.0504,0.2627,0.0278,0.2749,0.0301,0.6057,0.0167
ddim,2,8,3,0.0118,0.0005,polar8,polar,100000,1200000,0.9303,0.0057,0.9382,0.0053,0.9386,0.0055,0.2605,0.0231,0.2793,0.0231,0.2694,0.0225,0.6038,0.0129
ddim,2,8,3,0.0118,0.0005,polar8_cal,polar,100000,1200000,0.9307,0.0057,0.9385,0.0053,0.9386,0.0055,0.2743,0.0184,0.2768,0.0222,0.2755,0.0200,0.6070,0.0118
ddim,4,2,3,0.0094,0.0004,knn,knn,20000,60000,0.8639,0.0266,0.8639,0.0269,0.9149,0.0154,0.0707,0.0110,0.8703,0.0153,0.1305,0.0188,0.4972,0.0228
ddim,4,2,3,0.0094,0.0004,altered_knn,altered_knn,20000,40000,0.7157,0.0180,0.7176,0.0185,0.8332,0.0123,0.0172,0.0007,0.5188,0.0285,0.0333,0.0014,0.3754,0.0093
ddim,4,2,3,0.0094,0.0004,quadratic,quadratic,20000,60000,0.8634,0.0346,0.8633,0.0350,0.9202,0.0185,0.0660,0.0139,0.8707,0.0077,0.1223,0.0243,0.4928,0.0296
ddim,4,2,3,0.0094,0.0004,quadratic_cal,quadratic,20000,60000,0.8380,0.0348,0.8374,0.0352,0.9056,0.0194,0.0556,0.0099,0.8992,0.0036,0.1045,0.0176,0.4710,0.0264
ddim,4,2,3,0.0094,0.0004,polar8,polar,20000,60000,0.8508,0.0373,0.8499,0.0376,0.9179,0.0223,0.0592,0.0109,0.9448,0.0109,0.1113,0.0194,0.4806,0.0285
ddim,4,2,3,0.0094,0.0004,polar8_cal,polar,20000,60000,0.8476,0.0369,0.8466,0.0372,0.9160,0.0221,0.0582,0.0103,0.9518,0.0103,0.1095,0.0184,0.4781,0.0278
ddim,4,2,3,0.0094,0.0004,knn,knn,50000,150000,0.8647,0.0308,0.8645,0.0311,0.9187,0.0181,0.0688,0.0126,0.8853,0.0061,0.1274,0.0219,0.4959,0.0265
ddim,4,2,3,0.0094,0.0004,altered_knn,altered_knn,50000,100000,0.7883,0.0216,0.7916,0.0220,0.8808,0.0136,0.0196,0.0003,0.4372,0.0315,0.0376,0.0007,0.4146,0.0108
ddim,4,2,3,0.0094,0.0004,quadratic,quadratic,50000,150000,0.8635,0.0350,0.8634,0.0354,0.9206,0.0188,0.0657,0.0139,0.8715,0.0082,0.1218,0.0242,0.4926,0.0298
ddim,4,2,3,0.0094,0.0004,quadratic_cal,quadratic,50000,150000,0.8389,0.0343,0.8383,0.0346,0.9065,0.0191,0.0555,0.0097,0.8975,0.0030,0.1043,0.0174,0.4713,0.0260
ddim,4,2,3,0.0094,0.0004,polar8,polar,50000,150000,0.8503,0.0374,0.8494,0.0377,0.9176,0.0224,0.0590,0.0107,0.9447,0.0089,0.1110,0.0192,0.4802,0.0284
ddim,4,2,3,0.0094,0.0004,polar8_cal,polar,50000,150000,0.8478,0.0371,0.8468,0.0375,0.9161,0.0223,0.0582,0.0103,0.9499,0.0091,0.1096,0.0184,0.4782,0.0279
ddim,4,2,3,0.0094,0.0004,knn,knn,100000,300000,0.8652,0.0303,0.8648,0.0306,0.9209,0.0177,0.0680,0.0121,0.9030,0.0105,0.1262,0.0212,0.4955,0.0259
ddim,4,2,3,0.0094,0.0004,altered_knn,altered_knn,100000,200000,0.8116,0.0108,0.8155,0.0109,0.8955,0.0066,0.0206,0.0008,0.4070,0.0143,0.0392,0.0016,0.4273,0.0053
ddim,4,2,3,0.0094,0.0004,quadratic,quadratic,100000,300000,0.8674,0.0359,0.8673,0.0363,0.9249,0.0201,0.0660,0.0135,0.8812,0.0072,0.1224,0.0235,0.4948,0.0299
ddim,4,2,3,0.0094,0.0004,quadratic_cal,quadratic,100000,300000,0.8431,0.0355,0.8425,0.0358,0.9109,0.0205,0.0560,0.0096,0.9054,0.0032,0.1052,0.0172,0.4739,0.0265
ddim,4,2,3,0.0094,0.0004,polar8,polar,100000,300000,0.8500,0.0376,0.8491,0.0379,0.9174,0.0225,0.0591,0.0108,0.9474,0.0108,0.1111,0.0194,0.4801,0.0286
ddim,4,2,3,0.0094,0.0004,polar8_cal,polar,100000,300000,0.8477,0.0370,0.8468,0.0373,0.9161,0.0222,0.0582,0.0103,0.9491,0.0102,0.1094,0.0184,0.4781,0.0279
ddim,4,4,3,0.0110,0.0005,knn,knn,20000,120000,0.8007,0.0556,0.8015,0.0566,0.8308,0.0522,0.0833,0.0143,0.7266,0.0322,0.1489,0.0225,0.4752,0.0392
ddim,4,4,3,0.0110,0.0005,altered_knn,altered_knn,20000,80000,0.6985,0.0427,0.6999,0.0430,0.7782,0.0524,0.0238,0.0021,0.5799,0.0497,0.0456,0.0040,0.3727,0.0235
ddim,4,4,3,0.0110,0.0005,quadratic,quadratic,20000,120000,0.7664,0.0946,0.7666,0.0961,0.8014,0.0882,0.0768,0.0210,0.7392,0.0310,0.1380,0.0343,0.4523,0.0644
ddim,4,4,3,0.0110,0.0005,quadratic_cal,quadratic,20000,120000,0.7777,0.0871,0.7783,0.0884,0.8072,0.0845,0.0837,0.0197,0.7230,0.0281,0.1489,0.0314,0.4636,0.0592
ddim,4,4,3,0.0110,0.0005,polar8,polar,20000,120000,0.7932,0.0702,0.7937,0.0712,0.8249,0.0635,0.0867,0.0212,0.7446,0.0289,0.1542,0.0337,0.4739,0.0518
ddim,4,4,3,0.0110,0.0005,polar8_cal,polar,20000,120000,0.7927,0.0698,0.7932,0.0708,0.8247,0.0633,0.0858,0.0205,0.7458,0.0285,0.1528,0.0326,0.4730,0.0510
ddim,4,4,3,0.0110,0.0005,knn,knn,50000,300000,0.8034,0.0606,0.8042,0.0615,0.8328,0.0566,0.0864,0.0175,0.7258,0.0259,0.1536,0.0276,0.4789,0.0442
ddim,4,4,3,0.0110,0.0005,altered_knn,altered_knn,50000,200000,0.7335,0.0499,0.7360,0.0505,0.7984,0.0590,0.0249,0.0021,0.5007,0.0576,0.0474,0.0038,0.3917,0.0270
