process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,850,1500,0.9973,analytic,analytic,0.9834,0.9924,0.9899,0.5638,0.3668,0.4444,0.7184
flow,2,2,150,0.0144,850,1500,0.9973,knn,knn,0.9598,0.9676,0.9721,0.2617,0.4256,0.3241,0.6459
flow,2,2,150,0.0144,850,1500,0.9973,altered_knn,altered_knn,0.9354,0.9458,0.9582,0.0824,0.2284,0.1211,0.5335
flow,2,2,150,0.0144,850,1500,0.9973,kernel,kernel,0.9664,0.9752,0.9742,0.4257,0.3668,0.3941,0.6846
flow,2,2,150,0.0144,850,1500,0.9973,linear,linear,0.6893,0.6910,0.8140,0.0264,0.5709,0.0504,0.3707
flow,2,2,150,0.0144,850,1500,0.9973,quadratic,quadratic,0.9806,0.9901,0.9878,0.4900,0.3391,0.4008,0.6954
flow,2,2,150,0.0144,850,1500,0.9973,polar2,polar,0.9831,0.9917,0.9897,0.5425,0.3979,0.4591,0.7254
flow,2,2,150,0.0144,850,1500,0.9973,polar3,polar,0.9826,0.9915,0.9897,0.5000,0.3737,0.4277,0.7096
flow,2,2,150,0.0144,850,1500,0.9973,polar8,polar,0.9825,0.9918,0.9895,0.5153,0.3495,0.4165,0.7042
flow,2,2,150,0.0144,850,1500,0.9973,mlp,mlp,0.9833,0.9922,0.9897,0.5677,0.3772,0.4532,0.7227
flow,2,4,150,0.0151,850,3000,0.9393,analytic,analytic,0.9721,0.9825,0.9802,0.4238,0.2947,0.3477,0.6651
flow,2,4,150,0.0151,850,3000,0.9393,knn,knn,0.9280,0.9368,0.9467,0.1497,0.3543,0.2104,0.5736
flow,2,4,150,0.0151,850,3000,0.9393,altered_knn,altered_knn,0.9219,0.9356,0.9311,0.0882,0.0298,0.0446,0.4901
flow,2,4,150,0.0151,850,3000,0.9393,kernel,kernel,0.9343,0.9437,0.9527,0.1452,0.3245,0.2006,0.5722
