sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
heun,2,2,3,0.0107,0.0005,knn,knn,2000,6000,0.9839,0.0010,0.9867,0.0009,0.9912,0.0005,0.3965,0.0178,0.7268,0.0107,0.5129,0.0163,0.7498,0.0086
heun,2,2,3,0.0107,0.0005,altered_knn,altered_knn,2000,4000,0.9716,0.0010,0.9800,0.0012,0.9845,0.0006,0.1085,0.0176,0.1992,0.0191,0.1402,0.0191,0.5601,0.0101
heun,2,2,3,0.0107,0.0005,quadratic,quadratic,2000,6000,0.9884,0.0010,0.9929,0.0007,0.9927,0.0008,0.5945,0.0227,0.5713,0.0370,0.5825,0.0294,0.7877,0.0148
heun,2,2,3,0.0107,0.0005,polar3,polar,2000,6000,0.9956,0.0009,0.9970,0.0008,0.9976,0.0007,0.7821,0.0221,0.8670,0.0350,0.8219,0.0206,0.9094,0.0106
heun,2,2,3,0.0107,0.0005,knn,knn,5000,15000,0.9900,0.0006,0.9921,0.0007,0.9947,0.0004,0.5340,0.0199,0.8005,0.0262,0.6401,0.0114,0.8161,0.0060
heun,2,2,3,0.0107,0.0005,altered_knn,altered_knn,5000,10000,0.9761,0.0008,0.9840,0.0011,0.9876,0.0004,0.1476,0.0213,0.2445,0.0248,0.1836,0.0219,0.5838,0.0113
heun,2,2,3,0.0107,0.0005,quadratic,quadratic,5000,15000,0.9876,0.0014,0.9922,0.0017,0.9919,0.0016,0.5962,0.0115,0.5652,0.0342,0.5799,0.0225,0.7861,0.0106
heun,2,2,3,0.0107,0.0005,polar3,polar,5000,15000,0.9955,0.0009,0.9969,0.0008,0.9975,0.0007,0.7784,0.0203,0.8634,0.0329,0.8183,0.0195,0.9076,0.0100
heun,2,2,3,0.0107,0.0005,knn,knn,10000,30000,0.9931,0.0007,0.9948,0.0005,0.9964,0.0005,0.6474,0.0204,0.8366,0.0292,0.7296,0.0186,0.8622,0.0095
heun,2,2,3,0.0107,0.0005,altered_knn,altered_knn,10000,20000,0.9818,0.0029,0.9903,0.0033,0.9906,0.0014,0.1966,0.0333,0.1977,0.0259,0.1928,0.0065,0.5915,0.0048
heun,2,2,3,0.0107,0.0005,quadratic,quadratic,10000,30000,0.9876,0.0012,0.9922,0.0016,0.9919,0.0015,0.5948,0.0181,0.5685,0.0377,0.5811,0.0272,0.7866,0.0129
heun,2,2,3,0.0107,0.0005,polar3,polar,10000,30000,0.9955,0.0010,0.9970,0.0008,0.9975,0.0007,0.7801,0.0213,0.8583,0.0334,0.8170,0.0208,0.9070,0.0107
heun,2,2,3,0.0107,0.0005,knn,knn,15000,45000,0.9942,0.0007,0.9958,0.0006,0.9969,0.0005,0.6968,0.0223,0.8417,0.0281,0.7621,0.0194,0.8790,0.0100
heun,2,2,3,0.0107,0.0005,altered_knn,altered_knn,15000,30000,0.9828,0.0024,0.9910,0.0026,0.9912,0.0013,0.2219,0.0378,0.2232,0.0155,0.2197,0.0158,0.6053,0.0090
heun,2,2,3,0.0107,0.0005,quadratic,quadratic,15000,45000,0.9880,0.0013,0.9925,0.0014,0.9922,0.0014,0.5955,0.0162,0.5709,0.0360,0.5826,0.0247,0.7875,0.0119
heun,2,2,3,0.0107,0.0005,polar3,polar,15000,45000,0.9954,0.0010,0.9969,0.0008,0.9975,0.0008,0.7743,0.0222,0.8626,0.0310,0.8158,0.0227,0.9063,0.0117
heun,2,2,3,0.0107,0.0005,knn,knn,20000,60000,0.9947,0.0009,0.9964,0.0007,0.9972,0.0006,0.7307,0.0296,0.8410,0.0347,0.7816,0.0268,0.8890,0.0137
heun,2,2,3,0.0107,0.0005,altered_knn,altered_knn,20000,40000,0.9829,0.0026,0.9909,0.0027,0.9913,0.0013,0.2328,0.0465,0.2407,0.0091,0.2336,0.0230,0.6122,0.0128
heun,2,2,3,0.0107,0.0005,quadratic,quadratic,20000,60000,0.9883,0.0012,0.9928,0.0013,0.9925,0.0013,0.5967,0.0164,0.5681,0.0358,0.5817,0.0252,0.7873,0.0123
heun,2,2,3,0.0107,0.0005,polar3,polar,20000,60000,0.9954,0.0011,0.9968,0.0009,0.9975,0.0008,0.7706,0.0289,0.8639,0.0316,0.8142,0.0255,0.9055,0.0131
heun,2,4,3,0.0116,0.0003,knn,knn,2000,12000,0.9622,0.0046,0.9674,0.0046,0.9751,0.0041,0.2234,0.0173,0.5195,0.0271,0.3124,0.0212,0.6399,0.0118
heun,2,4,3,0.0116,0.0003,altered_knn,altered_knn,2000,8000,0.9456,0.0107,0.9533,0.0114,0.9678,0.0057,0.0840,0.0086,0.2883,0.0584,0.1285,0.0082,0.5409,0.0084
heun,2,4,3,0.0116,0.0003,quadratic,quadratic,2000,12000,0.9273,0.0152,0.9332,0.0161,0.9377,0.0134,0.2447,0.0382,0.4244,0.0740,0.3036,0.0161,0.6184,0.0155
heun,2,4,3,0.0116,0.0003,polar3,polar,2000,12000,0.9660,0.0037,0.9708,0.0039,0.9767,0.0035,0.2775,0.0142,0.5595,0.0338,0.3709,0.0192,0.6708,0.0098
heun,2,4,3,0.0116,0.0003,knn,knn,5000,30000,0.9677,0.0044,0.9733,0.0044,0.9777,0.0040,0.2815,0.0222,0.4969,0.0347,0.3593,0.0261,0.6663,0.0138
heun,2,4,3,0.0116,0.0003,altered_knn,altered_knn,5000,20000,0.9581,0.0028,0.9670,0.0030,0.9734,0.0027,0.0939,0.0130,0.2038,0.0688,0.1272,0.0270,0.5471,0.0126
heun,2,4,3,0.0116,0.0003,quadratic,quadratic,5000,30000,0.9264,0.0138,0.9323,0.0146,0.9367,0.0120,0.2442,0.0408,0.4238,0.0725,0.3033,0.0200,0.6178,0.0164
heun,2,4,3,0.0116,0.0003,polar3,polar,5000,30000,0.9660,0.0041,0.9708,0.0044,0.9766,0.0039,0.2818,0.0130,0.5626,0.0333,0.3753,0.0170,0.6730,0.0086
heun,2,4,3,0.0116,0.0003,knn,knn,10000,60000,0.9704,0.0040,0.9761,0.0041,0.9786,0.0038,0.3422,0.0210,0.4876,0.0341,0.4019,0.0240,0.6890,0.0125
heun,2,4,3,0.0116,0.0003,altered_knn,altered_knn,10000,40000,0.9615,0.0030,0.9710,0.0028,0.9748,0.0032,0.0955,0.0159,0.1593,0.0324,0.1193,0.0215,0.5452,0.0109
heun,2,4,3,0.0116,0.0003,quadratic,quadratic,10000,60000,0.9275,0.0141,0.9334,0.0149,0.9376,0.0124,0.2498,0.0383,0.4248,0.0725,0.3080,0.0161,0.6207,0.0150
heun,2,4,3,0.0116,0.0003,polar3,polar,10000,60000,0.9659,0.0037,0.9707,0.0039,0.9764,0.0037,0.2812,0.0151,0.5570,0.0325,0.3737,0.0202,0.6722,0.0100
heun,2,4,3,0.0116,0.0003,knn,knn,15000,90000,0.9713,0.0038,0.9771,0.0040,0.9787,0.0037,0.3767,0.0165,0.4802,0.0324,0.4219,0.0209,0.6995,0.0106
heun,2,4,3,0.0116,0.0003,altered_knn,altered_knn,15000,60000,0.9635,0.0042,0.9733,0.0044,0.9756,0.0035,0.0946,0.0122,0.1316,0.0212,0.1097,0.0147,0.5415,0.0069
heun,2,4,3,0.0116,0.0003,quadratic,quadratic,15000,90000,0.9276,0.0141,0.9335,0.0149,0.9376,0.0124,0.2507,0.0383,0.4230,0.0725,0.3083,0.0168,0.6209,0.0150
heun,2,4,3,0.0116,0.0003,polar3,polar,15000,90000,0.9664,0.0041,0.9711,0.0042,0.9765,0.0039,0.2913,0.0200,0.5625,0.0353,0.3838,0.0249,0.6774,0.0126
heun,2,4,3,0.0116,0.0003,knn,knn,20000,120000,0.9719,0.0038,0.9777,0.0039,0.9788,0.0037,0.4017,0.0152,0.4785,0.0270,0.4366,0.0184,0.7072,0.0095
heun,2,4,3,0.0116,0.0003,altered_knn,altered_knn,20000,80000,0.9660,0.0043,0.9762,0.0045,0.9761,0.0036,0.1016,0.0130,0.1003,0.0230,0.1003,0.0168,0.5382,0.0073
heun,2,4,3,0.0116,0.0003,quadratic,quadratic,20000,120000,0.9270,0.0140,0.9329,0.0148,0.9370,0.0123,0.2526,0.0373,0.4236,0.0716,0.3101,0.0152,0.6215,0.0143
heun,2,4,3,0.0116,0.0003,polar3,polar,20000,120000,0.9661,0.0036,0.9709,0.0037,0.9763,0.0037,0.2880,0.0199,0.5546,0.0300,0.3791,0.0242,0.6750,0.0118
heun,2,8,3,0.0114,0.0006,knn,knn,2000,24000,0.9650,0.0048,0.9689,0.0043,0.9784,0.0043,0.2338,0.0245,0.6238,0.0545,0.3399,0.0330,0.6544,0.0186
heun,2,8,3,0.0114,0.0006,altered_knn,altered_knn,2000,16000,0.9353,0.0115,0.9410,0.0127,0.9636,0.0058,0.0903,0.0158,0.4424,0.0800,0.1477,0.0174,0.5443,0.0147
heun,2,8,3,0.0114,0.0006,quadratic,quadratic,2000,24000,0.8362,0.0034,0.8390,0.0034,0.8999,0.0035,0.0463,0.0022,0.5890,0.0093,0.0858,0.0039,0.4624,0.0008
heun,2,8,3,0.0114,0.0006,polar3,polar,2000,24000,0.9662,0.0059,0.9703,0.0052,0.9793,0.0051,0.2366,0.0286,0.6096,0.0652,0.3408,0.0397,0.6556,0.0225
heun,2,8,3,0.0114,0.0006,knn,knn,5000,60000,0.9732,0.0058,0.9775,0.0052,0.9832,0.0051,0.3016,0.0351,0.6064,0.0646,0.4026,0.0443,0.6900,0.0247
heun,2,8,3,0.0114,0.0006,altered_knn,altered_knn,5000,40000,0.9604,0.0054,0.9678,0.0050,0.9767,0.0045,0.1239,0.0227,0.3188,0.0524,0.1784,0.0317,0.5731,0.0180
heun,2,8,3,0.0114,0.0006,quadratic,quadratic,5000,60000,0.8334,0.0044,0.8362,0.0044,0.8980,0.0043,0.0457,0.0023,0.5906,0.0066,0.0848,0.0040,0.4605,0.0020
heun,2,8,3,0.0114,0.0006,polar3,polar,5000,60000,0.9660,0.0060,0.9702,0.0053,0.9791,0.0051,0.2344,0.0306,0.6000,0.0664,0.3369,0.0416,0.6536,0.0235
heun,2,8,3,0.0114,0.0006,knn,knn,10000,120000,0.9766,0.0062,0.9813,0.0056,0.9847,0.0055,0.3567,0.0480,0.5726,0.0670,0.4392,0.0545,0.7103,0.0300
heun,2,8,3,0.0114,0.0006,altered_knn,altered_knn,10000,80000,0.9690,0.0056,0.9778,0.0054,0.9807,0.0049,0.1386,0.0278,0.2115,0.0737,0.1655,0.0396,0.5716,0.0211
heun,2,8,3,0.0114,0.0006,quadratic,quadratic,10000,120000,0.8345,0.0052,0.8373,0.0053,0.8988,0.0049,0.0459,0.0020,0.5905,0.0092,0.0851,0.0035,0.4612,0.0018
heun,2,8,3,0.0114,0.0006,polar3,polar,10000,120000,0.9657,0.0062,0.9700,0.0055,0.9790,0.0053,0.2304,0.0324,0.5922,0.0727,0.3316,0.0444,0.6508,0.0250
heun,2,8,3,0.0114,0.0006,knn,knn,15000,180000,0.9779,0.0063,0.9827,0.0057,0.9851,0.0056,0.3905,0.0522,0.5546,0.0677,0.4580,0.0574,0.7204,0.0315
