process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,700,1500,0.9960,analytic,analytic,0.9833,0.9924,0.9898,0.5591,0.3599,0.4379,0.7152
flow,2,2,150,0.0144,700,1500,0.9960,knn,knn,0.9597,0.9675,0.9721,0.2611,0.4291,0.3246,0.6460
flow,2,2,150,0.0144,700,1500,0.9960,altered_knn,altered_knn,0.9088,0.9154,0.9482,0.0798,0.4567,0.1359,0.5257
flow,2,2,150,0.0144,700,1500,0.9960,kernel,kernel,0.9664,0.9752,0.9742,0.4274,0.3668,0.3948,0.6850
flow,2,2,150,0.0144,700,1500,0.9960,linear,linear,0.6894,0.6912,0.8141,0.0264,0.5709,0.0505,0.3708
flow,2,2,150,0.0144,700,1500,0.9960,quadratic,quadratic,0.9806,0.9900,0.9878,0.4877,0.3426,0.4024,0.6962
flow,2,2,150,0.0144,700,1500,0.9960,polar2,polar,0.9831,0.9917,0.9897,0.5425,0.3979,0.4591,0.7254
flow,2,2,150,0.0144,700,1500,0.9960,polar3,polar,0.9826,0.9915,0.9897,0.5023,0.3772,0.4308,0.7112
flow,2,2,150,0.0144,700,1500,0.9960,polar8,polar,0.9827,0.9918,0.9896,0.5226,0.3599,0.4262,0.7090
flow,2,2,150,0.0144,700,1500,0.9960,mlp,mlp,0.9833,0.9922,0.9898,0.5699,0.3806,0.4564,0.7243
flow,2,4,150,0.0151,700,3000,0.9330,analytic,analytic,0.9720,0.9824,0.9802,0.4218,0.2947,0.3470,0.6647
flow,2,4,150,0.0151,700,3000,0.9330,knn,knn,0.9280,0.9370,0.9467,0.1469,0.3444,0.2059,0.5715
flow,2,4,150,0.0151,700,3000,0.9330,altered_knn,altered_knn,0.9221,0.9358,0.9314,0.0857,0.0298,0.0442,0.4900
flow,2,4,150,0.0151,700,3000,0.9330,kernel,kernel,0.9339,0.9432,0.9523,0.1454,0.3278,0.2014,0.5723
flow,2,4,150,0.0151,700,3000,0.9330,linear,linear,0.1784,0.1697,0.2522,0.0136,0.7483,0.0268,0.0982
flow,2,4,150,0.0151,700,3000,0.9330,quadratic,quadratic,0.9486,0.9581,0.9608,0.2433,0.3311,0.2805,0.6193
flow,2,4,150,0.0151,700,3000,0.9330,polar2,polar,0.9411,0.9506,0.9601,0.1406,0.3245,0.1962,0.5734
flow,2,4,150,0.0151,700,3000,0.9330,polar3,polar,0.9571,0.9664,0.9714,0.2123,0.3543,0.2655,0.6160
flow,2,4,150,0.0151,700,3000,0.9330,polar8,polar,0.9628,0.9716,0.9754,0.2577,0.3874,0.3095,0.6406
flow,2,4,150,0.0151,700,3000,0.9330,mlp,mlp,0.9709,0.9811,0.9793,0.4017,0.3046,0.3465,0.6638
flow,2,8,150,0.0299,700,6000,0.9028,analytic,analytic,0.8961,0.9173,0.9086,0.5408,0.2107,0.3032,0.6103
flow,2,8,150,0.0299,700,6000,0.9028,knn,knn,0.8603,0.8767,0.8877,0.1808,0.3278,0.2331,0.5549
flow,2,8,150,0.0299,700,6000,0.9028,altered_knn,altered_knn,0.8636,0.8891,0.8767,0.3281,0.0351,0.0634,0.4763
flow,2,8,150,0.0299,700,6000,0.9028,kernel,kernel,0.0299,0.0000,0.0000,0.0299,1.0000,0.0581,0.0290
flow,2,8,150,0.0299,700,6000,0.9028,linear,linear,0.0909,0.0692,0.1124,0.0258,0.7977,0.0501,0.0596
flow,2,8,150,0.0299,700,6000,0.9028,quadratic,quadratic,0.8496,0.8638,0.8853,0.1545,0.3880,0.2210,0.5424
flow,2,8,150,0.0299,700,6000,0.9028,polar2,polar,0.8377,0.8523,0.8715,0.1449,0.3629,0.2071,0.5297
flow,2,8,150,0.0299,700,6000,0.9028,polar3,polar,0.8694,0.8862,0.8943,0.1975,0.3227,0.2451,0.5657
flow,2,8,150,0.0299,700,6000,0.9028,polar8,polar,0.8919,0.9096,0.9096,0.3126,0.3194,0.3160,0.6128
flow,2,8,150,0.0299,700,6000,0.9028,mlp,mlp,0.8948,0.9156,0.9081,0.4555,0.2224,0.2989,0.6072
flow,2,16,150,0.0193,700,12000,0.9097,analytic,analytic,0.8773,0.8901,0.8856,0.4944,0.2306,0.3145,0.6023
flow,2,16,150,0.0193,700,12000,0.9097,knn,knn,0.8293,0.8380,0.8534,0.1404,0.3860,0.2059,0.5220
