process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,650,1500,0.9960,analytic,analytic,0.9833,0.9924,0.9898,0.5591,0.3599,0.4379,0.7152
flow,2,2,150,0.0144,650,1500,0.9960,knn,knn,0.9596,0.9674,0.9720,0.2605,0.4291,0.3242,0.6458
flow,2,2,150,0.0144,650,1500,0.9960,altered_knn,altered_knn,0.9171,0.9249,0.9511,0.0812,0.3875,0.1343,0.5296
flow,2,2,150,0.0144,650,1500,0.9960,kernel,kernel,0.9664,0.9752,0.9742,0.4297,0.3702,0.3978,0.6865
flow,2,2,150,0.0144,650,1500,0.9960,linear,linear,0.6896,0.6913,0.8142,0.0264,0.5709,0.0505,0.3709
flow,2,2,150,0.0144,650,1500,0.9960,quadratic,quadratic,0.9805,0.9899,0.9878,0.4853,0.3426,0.4016,0.6958
flow,2,2,150,0.0144,650,1500,0.9960,polar2,polar,0.9831,0.9917,0.9898,0.5446,0.4014,0.4622,0.7269
flow,2,2,150,0.0144,650,1500,0.9960,polar3,polar,0.9826,0.9915,0.9897,0.5046,0.3772,0.4317,0.7116
flow,2,2,150,0.0144,650,1500,0.9960,polar8,polar,0.9827,0.9918,0.9896,0.5250,0.3633,0.4294,0.7106
flow,2,2,150,0.0144,650,1500,0.9960,mlp,mlp,0.9833,0.9921,0.9898,0.5692,0.3841,0.4587,0.7254
flow,2,4,150,0.0151,650,3000,0.9310,analytic,analytic,0.9721,0.9825,0.9802,0.4238,0.2947,0.3477,0.6651
flow,2,4,150,0.0151,650,3000,0.9310,knn,knn,0.9280,0.9370,0.9467,0.1461,0.3411,0.2046,0.5708
flow,2,4,150,0.0151,650,3000,0.9310,altered_knn,altered_knn,0.8984,0.9077,0.9278,0.0751,0.2881,0.1192,0.5134
flow,2,4,150,0.0151,650,3000,0.9310,kernel,kernel,0.9339,0.9432,0.9523,0.1452,0.3278,0.2012,0.5722
flow,2,4,150,0.0151,650,3000,0.9310,linear,linear,0.1786,0.1699,0.2524,0.0136,0.7483,0.0268,0.0983
flow,2,4,150,0.0151,650,3000,0.9310,quadratic,quadratic,0.9487,0.9581,0.9609,0.2446,0.3344,0.2825,0.6203
flow,2,4,150,0.0151,650,3000,0.9310,polar2,polar,0.9415,0.9510,0.9605,0.1410,0.3245,0.1966,0.5738
flow,2,4,150,0.0151,650,3000,0.9310,polar3,polar,0.9571,0.9664,0.9713,0.2127,0.3543,0.2658,0.6161
flow,2,4,150,0.0151,650,3000,0.9310,polar8,polar,0.9634,0.9722,0.9758,0.2646,0.3907,0.3155,0.6438
flow,2,4,150,0.0151,650,3000,0.9310,mlp,mlp,0.9708,0.9811,0.9793,0.4000,0.3046,0.3459,0.6635
flow,2,8,150,0.0299,650,6000,0.9002,analytic,analytic,0.8960,0.9172,0.9085,0.5319,0.2090,0.3001,0.6086
flow,2,8,150,0.0299,650,6000,0.9002,knn,knn,0.8605,0.8770,0.8878,0.1820,0.3278,0.2340,0.5555
flow,2,8,150,0.0299,650,6000,0.9002,altered_knn,altered_knn,0.8636,0.8890,0.8767,0.3333,0.0368,0.0663,0.4776
flow,2,8,150,0.0299,650,6000,0.9002,kernel,kernel,0.0299,0.0000,0.0000,0.0299,1.0000,0.0581,0.0290
flow,2,8,150,0.0299,650,6000,0.9002,linear,linear,0.0910,0.0692,0.1125,0.0258,0.7977,0.0501,0.0596
flow,2,8,150,0.0299,650,6000,0.9002,quadratic,quadratic,0.8496,0.8639,0.8854,0.1545,0.3880,0.2210,0.5424
flow,2,8,150,0.0299,650,6000,0.9002,polar2,polar,0.8378,0.8525,0.8717,0.1450,0.3629,0.2072,0.5298
flow,2,8,150,0.0299,650,6000,0.9002,polar3,polar,0.8699,0.8868,0.8948,0.1979,0.3227,0.2454,0.5661
flow,2,8,150,0.0299,650,6000,0.9002,polar8,polar,0.8919,0.9095,0.9093,0.3195,0.3227,0.3211,0.6153
flow,2,8,150,0.0299,650,6000,0.9002,mlp,mlp,0.8949,0.9155,0.9082,0.4545,0.2258,0.3017,0.6086
flow,2,16,150,0.0193,650,12000,0.9088,analytic,analytic,0.8773,0.8901,0.8856,0.4944,0.2306,0.3145,0.6023
flow,2,16,150,0.0193,650,12000,0.9088,knn,knn,0.8293,0.8380,0.8534,0.1411,0.3886,0.2070,0.5225
flow,2,16,150,0.0193,650,12000,0.9088,altered_knn,altered_knn,0.8028,0.8134,0.8509,0.0489,0.2642,0.0825,0.4479
flow,2,16,150,0.0193,650,12000,0.9088,kernel,kernel,0.0193,0.0000,0.0000,0.0193,1.0000,0.0379,0.0189
flow,2,16,150,0.0193,650,12000,0.9088,linear,linear,0.0251,0.0100,0.0195,0.0155,0.7927,0.0305,0.0202
flow,2,16,150,0.0193,650,12000,0.9088,quadratic,quadratic,0.7771,0.7824,0.8405,0.0634,0.5104,0.1128,0.4476
flow,2,16,150,0.0193,650,12000,0.9088,polar2,polar,0.8492,0.8589,0.8633,0.2421,0.3575,0.2887,0.5738
flow,2,16,150,0.0193,650,12000,0.9088,polar3,polar,0.8674,0.8777,0.8793,0.2854,0.3446,0.3122,0.5950
flow,2,16,150,0.0193,650,12000,0.9088,polar8,polar,0.8745,0.8856,0.8850,0.3343,0.3109,0.3221,0.6039
flow,2,16,150,0.0193,650,12000,0.9088,mlp,mlp,0.8661,0.8783,0.8759,0.3821,0.2435,0.2975,0.5879
flow,4,2,150,0.0192,650,1500,0.9967,analytic,analytic,0.9553,0.9668,0.9616,0.8114,0.3708,0.5090,0.7379
flow,4,2,150,0.0192,650,1500,0.9967,knn,knn,0.8551,0.8694,0.8624,0.7581,0.1227,0.2112,0.5403
flow,4,2,150,0.0192,650,1500,0.9967,altered_knn,altered_knn,0.7539,0.7586,0.8565,0.0408,0.5144,0.0757,0.4171
flow,4,2,150,0.0192,650,1500,0.9967,kernel,kernel,0.8675,0.8826,0.8748,0.9487,0.0966,0.1754,0.5290
flow,4,2,150,0.0192,650,1500,0.9967,linear,linear,0.6732,0.6779,0.8039,0.0256,0.4334,0.0484,0.3632
flow,4,2,150,0.0192,650,1500,0.9967,quadratic,quadratic,0.9512,0.9641,0.9578,0.8661,0.2872,0.4314,0.6977
flow,4,2,150,0.0192,650,1500,0.9967,polar2,polar,0.9538,0.9664,0.9607,0.7792,0.3133,0.4469,0.7066
flow,4,2,150,0.0192,650,1500,0.9967,polar3,polar,0.9540,0.9662,0.9610,0.7384,0.3316,0.4577,0.7119
flow,4,2,150,0.0192,650,1500,0.9967,polar8,polar,0.9543,0.9671,0.9625,0.5876,0.2977,0.3951,0.6811
flow,4,2,150,0.0192,650,1500,0.9967,mlp,mlp,0.9544,0.9666,0.9617,0.6828,0.3316,0.4464,0.7065
flow,4,4,150,0.0138,650,3000,0.9707,analytic,analytic,0.9214,0.9285,0.9269,0.5800,0.4203,0.4874,0.7079
flow,4,4,150,0.0138,650,3000,0.9707,knn,knn,0.7440,0.7513,0.7548,0.2089,0.2210,0.2148,0.4831
flow,4,4,150,0.0138,650,3000,0.9707,altered_knn,altered_knn,0.8205,0.8302,0.8489,0.0329,0.1304,0.0526,0.4414
flow,4,4,150,0.0138,650,3000,0.9707,kernel,kernel,0.7830,0.7907,0.7910,0.5714,0.2319,0.3299,0.5603
flow,4,4,150,0.0138,650,3000,0.9707,linear,linear,0.2247,0.2190,0.3079,0.0113,0.6341,0.0222,0.1206
flow,4,4,150,0.0138,650,3000,0.9707,quadratic,quadratic,0.8989,0.9069,0.9050,0.5325,0.3261,0.4045,0.6557
flow,4,4,150,0.0138,650,3000,0.9707,polar2,polar,0.9081,0.9149,0.9167,0.3187,0.4203,0.3625,0.6387
flow,4,4,150,0.0138,650,3000,0.9707,polar3,polar,0.9143,0.9210,0.9217,0.3781,0.4384,0.4060,0.6635
flow,4,4,150,0.0138,650,3000,0.9707,polar8,polar,0.9174,0.9244,0.9255,0.3526,0.4203,0.3835,0.6539
flow,4,4,150,0.0138,650,3000,0.9707,mlp,mlp,0.9190,0.9263,0.9271,0.3667,0.3986,0.3819,0.6541
flow,4,8,150,0.0158,650,6000,0.9582,analytic,analytic,0.9439,0.9542,0.9508,0.5363,0.3048,0.3887,0.6714
flow,4,8,150,0.0158,650,6000,0.9582,knn,knn,0.6962,0.7024,0.7249,0.0649,0.3143,0.1076,0.4050
flow,4,8,150,0.0158,650,6000,0.9582,altered_knn,altered_knn,0.7862,0.7942,0.8307,0.0443,0.2889,0.0769,0.4355
flow,4,8,150,0.0158,650,6000,0.9582,kernel,kernel,0.0158,0.0000,0.0000,0.0158,1.0000,0.0310,0.0155
flow,4,8,150,0.0158,650,6000,0.9582,linear,linear,0.1111,0.1001,0.1594,0.0141,0.8000,0.0277,0.0639
flow,4,8,150,0.0158,650,6000,0.9582,quadratic,quadratic,0.8905,0.9001,0.8999,0.3007,0.2921,0.2963,0.5982
flow,4,8,150,0.0158,650,6000,0.9582,polar2,polar,0.9120,0.9218,0.9240,0.2297,0.3048,0.2619,0.5919
flow,4,8,150,0.0158,650,6000,0.9582,polar3,polar,0.9307,0.9402,0.9421,0.2687,0.3429,0.3013,0.6207
flow,4,8,150,0.0158,650,6000,0.9582,polar8,polar,0.9343,0.9441,0.9448,0.2898,0.3238,0.3058,0.6250
flow,4,8,150,0.0158,650,6000,0.9582,mlp,mlp,0.9383,0.9482,0.9497,0.2651,0.3206,0.2902,0.6192
