sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,0,2,4,0.0096,altered_knn,altered_knn,20000,80000,0.9806,0.9871,0.9886,0.1993,0.3152,0.2442,0.6157
flow,0,2,4,0.0096,quadratic,quadratic,20000,120000,0.9208,0.9251,0.9286,0.1689,0.4799,0.2498,0.5875
flow,0,2,4,0.0096,quadratic_cal,quadratic,20000,120000,0.9336,0.9397,0.9333,0.4268,0.3100,0.3591,0.6494
flow,0,2,4,0.0096,polar8,polar,20000,120000,0.9896,0.9917,0.9933,0.5055,0.7795,0.6133,0.8025
flow,0,2,4,0.0096,polar8_cal,polar,20000,120000,0.9907,0.9942,0.9936,0.6161,0.6368,0.6263,0.8102
flow,0,2,4,0.0096,knn,knn,50000,300000,0.9910,0.9939,0.9941,0.5949,0.6913,0.6395,0.8167
flow,0,2,4,0.0096,altered_knn,altered_knn,50000,200000,0.9859,0.9938,0.9914,0.2621,0.1686,0.2052,0.5995
flow,0,2,4,0.0096,quadratic,quadratic,50000,300000,0.9292,0.9335,0.9379,0.1725,0.4877,0.2548,0.5942
flow,0,2,4,0.0096,quadratic_cal,quadratic,50000,300000,0.9407,0.9467,0.9412,0.4242,0.3230,0.3667,0.6567
flow,0,2,4,0.0096,polar8,polar,50000,300000,0.9899,0.9922,0.9934,0.5196,0.7549,0.6155,0.8039
flow,0,2,4,0.0096,polar8_cal,polar,50000,300000,0.9906,0.9940,0.9935,0.5947,0.6394,0.6162,0.8051
flow,0,2,4,0.0096,knn,knn,100000,600000,0.9911,0.9945,0.9940,0.6291,0.6446,0.6368,0.8156
flow,0,2,4,0.0096,altered_knn,altered_knn,100000,400000,0.9858,0.9937,0.9913,0.2567,0.1751,0.2082,0.6009
flow,0,2,4,0.0096,quadratic,quadratic,100000,600000,0.9433,0.9474,0.9544,0.1710,0.5201,0.2574,0.6024
flow,0,2,4,0.0096,quadratic_cal,quadratic,100000,600000,0.9550,0.9607,0.9568,0.4565,0.3671,0.4069,0.6838
flow,0,2,4,0.0096,polar8,polar,100000,600000,0.9906,0.9931,0.9937,0.5590,0.7250,0.6313,0.8122
flow,0,2,4,0.0096,polar8_cal,polar,100000,600000,0.9909,0.9944,0.9938,0.6092,0.6329,0.6209,0.8076
flow,0,2,8,0.0113,knn,knn,20000,240000,0.9819,0.9865,0.9874,0.4397,0.5740,0.4980,0.7422
flow,0,2,8,0.0113,altered_knn,altered_knn,20000,160000,0.9782,0.9877,0.9850,0.2212,0.1567,0.1835,0.5856
flow,0,2,8,0.0113,quadratic,quadratic,20000,240000,0.8302,0.8337,0.8897,0.0422,0.5210,0.0780,0.4559
flow,0,2,8,0.0113,quadratic_cal,quadratic,20000,240000,0.9343,0.9419,0.9393,0.2600,0.2759,0.2677,0.6048
flow,0,2,8,0.0113,polar8,polar,20000,240000,0.9820,0.9865,0.9875,0.4413,0.5872,0.5039,0.7452
flow,0,2,8,0.0113,polar8_cal,polar,20000,240000,0.9836,0.9895,0.9877,0.5724,0.4735,0.5183,0.7539
flow,0,2,8,0.0113,knn,knn,50000,600000,0.9827,0.9882,0.9874,0.4901,0.5039,0.4969,0.7425
flow,0,2,8,0.0113,altered_knn,altered_knn,50000,400000,0.9788,0.9878,0.9856,0.2447,0.1915,0.2149,0.6013
flow,0,2,8,0.0113,quadratic,quadratic,50000,600000,0.8860,0.8904,0.9331,0.0547,0.5033,0.0987,0.4945
flow,0,2,8,0.0113,quadratic_cal,quadratic,50000,600000,0.9689,0.9766,0.9754,0.2909,0.2964,0.2936,0.6351
flow,0,2,8,0.0113,polar8,polar,50000,600000,0.9826,0.9875,0.9876,0.4737,0.5524,0.5101,0.7488
flow,0,2,8,0.0113,polar8_cal,polar,50000,600000,0.9836,0.9894,0.9875,0.5746,0.4719,0.5182,0.7538
flow,0,2,8,0.0113,knn,knn,100000,1200000,0.9831,0.9888,0.9875,0.5231,0.4818,0.5016,0.7452
flow,0,2,8,0.0113,altered_knn,altered_knn,100000,800000,0.9799,0.9899,0.9856,0.2558,0.1043,0.1482,0.5691
flow,0,2,8,0.0113,quadratic,quadratic,100000,1200000,0.9098,0.9146,0.9484,0.0668,0.4945,0.1177,0.5162
flow,0,2,8,0.0113,quadratic_cal,quadratic,100000,1200000,0.9734,0.9808,0.9802,0.3050,0.3311,0.3175,0.6492
flow,0,2,8,0.0113,polar8,polar,100000,1200000,0.9829,0.9881,0.9876,0.4944,0.5331,0.5130,0.7505
flow,0,2,8,0.0113,polar8_cal,polar,100000,1200000,0.9837,0.9896,0.9875,0.5892,0.4647,0.5196,0.7546
flow,0,4,2,0.0098,knn,knn,20000,60000,0.9502,0.9553,0.9482,0.6513,0.4359,0.5223,0.7388
flow,0,4,2,0.0098,altered_knn,altered_knn,20000,40000,0.9471,0.9559,0.9546,0.0362,0.0564,0.0441,0.5000
flow,0,4,2,0.0098,quadratic,quadratic,20000,60000,0.9716,0.9751,0.9707,0.8207,0.6103,0.7000,0.8376
flow,0,4,2,0.0098,quadratic_cal,quadratic,20000,60000,0.9699,0.9723,0.9697,0.6295,0.7231,0.6730,0.8227
flow,0,4,2,0.0098,polar8,polar,20000,60000,0.9973,0.9981,0.9981,0.8796,0.9179,0.8984,0.9482
flow,0,4,2,0.0098,polar8_cal,polar,20000,60000,0.9973,0.9980,0.9981,0.8726,0.9308,0.9007,0.9494
flow,0,4,2,0.0098,knn,knn,50000,150000,0.9625,0.9670,0.9613,0.7471,0.5000,0.5991,0.7831
flow,0,4,2,0.0098,altered_knn,altered_knn,50000,100000,0.9483,0.9567,0.9593,0.0419,0.0923,0.0576,0.5072
flow,0,4,2,0.0098,quadratic,quadratic,50000,150000,0.9714,0.9750,0.9705,0.8095,0.6103,0.6959,0.8354
flow,0,4,2,0.0098,quadratic_cal,quadratic,50000,150000,0.9700,0.9724,0.9696,0.6366,0.7231,0.6771,0.8247
flow,0,4,2,0.0098,polar8,polar,50000,150000,0.9972,0.9982,0.9981,0.8864,0.9000,0.8931,0.9457
flow,0,4,2,0.0098,polar8_cal,polar,50000,150000,0.9973,0.9982,0.9981,0.8872,0.9077,0.8973,0.9478
flow,0,4,2,0.0098,knn,knn,100000,300000,0.9697,0.9738,0.9688,0.8113,0.5513,0.6565,0.8151
flow,0,4,2,0.0098,altered_knn,altered_knn,100000,200000,0.9103,0.9161,0.9493,0.0384,0.3256,0.0686,0.4924
flow,0,4,2,0.0098,quadratic,quadratic,100000,300000,0.9815,0.9851,0.9817,0.8136,0.6154,0.7007,0.8429
flow,0,4,2,0.0098,quadratic_cal,quadratic,100000,300000,0.9802,0.9825,0.9810,0.6459,0.7436,0.6913,0.8369
flow,0,4,2,0.0098,polar8,polar,100000,300000,0.9974,0.9983,0.9982,0.8900,0.9128,0.9013,0.9498
flow,0,4,2,0.0098,polar8_cal,polar,100000,300000,0.9974,0.9984,0.9982,0.8957,0.9026,0.8991,0.9487
flow,0,4,4,0.0100,knn,knn,20000,120000,0.8888,0.8934,0.8818,0.3593,0.4341,0.3932,0.6433
flow,0,4,4,0.0100,altered_knn,altered_knn,20000,80000,0.8926,0.9004,0.8948,0.0538,0.1142,0.0731,0.4868
flow,0,4,4,0.0100,quadratic,quadratic,20000,120000,0.9166,0.9204,0.9117,0.4557,0.5358,0.4925,0.7065
flow,0,4,4,0.0100,quadratic_cal,quadratic,20000,120000,0.9180,0.9222,0.9124,0.5299,0.5006,0.5148,0.7185
flow,0,4,4,0.0100,polar8,polar,20000,120000,0.9902,0.9932,0.9921,0.6999,0.6964,0.6981,0.8457
flow,0,4,4,0.0100,polar8_cal,polar,20000,120000,0.9906,0.9938,0.9922,0.7563,0.6813,0.7168,0.8553
flow,0,4,4,0.0100,knn,knn,50000,300000,0.9138,0.9184,0.9084,0.3928,0.4529,0.4207,0.6696
flow,0,4,4,0.0100,altered_knn,altered_knn,50000,200000,0.9056,0.9139,0.9061,0.0561,0.0841,0.0673,0.4906
flow,0,4,4,0.0100,quadratic,quadratic,50000,300000,0.9236,0.9275,0.9199,0.4858,0.5370,0.5101,0.7188
flow,0,4,4,0.0100,quadratic_cal,quadratic,50000,300000,0.9244,0.9288,0.9202,0.5334,0.4906,0.5111,0.7199
flow,0,4,4,0.0100,polar8,polar,50000,300000,0.9906,0.9935,0.9924,0.7062,0.7026,0.7044,0.8490
flow,0,4,4,0.0100,polar8_cal,polar,50000,300000,0.9909,0.9939,0.9925,0.7483,0.6976,0.7221,0.8580
flow,0,4,4,0.0100,knn,knn,100000,600000,0.9297,0.9340,0.9255,0.4490,0.4969,0.4717,0.7029
flow,0,4,4,0.0100,altered_knn,altered_knn,100000,400000,0.9067,0.9145,0.9156,0.0408,0.1305,0.0622,0.4883
flow,0,4,4,0.0100,quadratic,quadratic,100000,600000,0.9393,0.9434,0.9369,0.5066,0.5282,0.5172,0.7303
flow,0,4,4,0.0100,quadratic_cal,quadratic,100000,600000,0.9401,0.9448,0.9373,0.5676,0.4743,0.5167,0.7308
flow,0,4,4,0.0100,polar8,polar,100000,600000,0.9911,0.9940,0.9929,0.7283,0.7064,0.7172,0.8556
flow,0,4,4,0.0100,polar8_cal,polar,100000,600000,0.9912,0.9941,0.9929,0.7394,0.7014,0.7199,0.8570
flow,0,4,8,0.0118,knn,knn,20000,240000,0.8749,0.8803,0.8839,0.1742,0.4246,0.2470,0.5637
flow,0,4,8,0.0118,altered_knn,altered_knn,20000,160000,0.8545,0.8610,0.8924,0.0424,0.3150,0.0747,0.4678
flow,0,4,8,0.0118,quadratic,quadratic,20000,240000,0.8887,0.8940,0.8947,0.2415,0.4463,0.3134,0.6037
flow,0,4,8,0.0118,quadratic_cal,quadratic,20000,240000,0.8972,0.9039,0.8985,0.4545,0.3330,0.3844,0.6441
flow,0,4,8,0.0118,polar8,polar,20000,240000,0.9780,0.9824,0.9833,0.4544,0.6093,0.5206,0.7515
flow,0,4,8,0.0118,polar8_cal,polar,20000,240000,0.9807,0.9863,0.9839,0.6597,0.5161,0.5792,0.7827
flow,0,4,8,0.0118,knn,knn,50000,600000,0.9033,0.9089,0.9114,0.2118,0.4399,0.2859,0.5974
flow,0,4,8,0.0118,altered_knn,altered_knn,50000,400000,0.8588,0.8645,0.9038,0.0436,0.3822,0.0783,0.4714
flow,0,4,8,0.0118,quadratic,quadratic,50000,600000,0.9016,0.9072,0.9074,0.2603,0.4320,0.3248,0.6160
flow,0,4,8,0.0118,quadratic_cal,quadratic,50000,600000,0.9075,0.9145,0.9095,0.4628,0.3197,0.3782,0.6464
flow,0,4,8,0.0118,polar8,polar,50000,600000,0.9805,0.9850,0.9852,0.4998,0.6035,0.5468,0.7659
flow,0,4,8,0.0118,polar8_cal,polar,50000,600000,0.9815,0.9864,0.9855,0.5624,0.5723,0.5673,0.7768
flow,0,4,8,0.0118,knn,knn,100000,1200000,0.9214,0.9270,0.9286,0.2511,0.4569,0.3241,0.6255
flow,0,4,8,0.0118,altered_knn,altered_knn,100000,800000,0.9033,0.9120,0.9217,0.0528,0.1715,0.0807,0.4964
flow,0,4,8,0.0118,quadratic,quadratic,100000,1200000,0.9115,0.9173,0.9189,0.2227,0.4262,0.2926,0.6049
flow,0,4,8,0.0118,quadratic_cal,quadratic,100000,1200000,0.9184,0.9255,0.9209,0.4044,0.3192,0.3568,0.6412
flow,0,4,8,0.0118,polar8,polar,100000,1200000,0.9814,0.9860,0.9859,0.5215,0.5982,0.5572,0.7716
flow,0,4,8,0.0118,polar8_cal,polar,100000,1200000,0.9827,0.9878,0.9863,0.6230,0.5590,0.5893,0.7885
flow,0,4,16,0.0137,knn,knn,20000,480000,0.8645,0.8708,0.8625,0.1737,0.4108,0.2442,0.5575
flow,0,4,16,0.0137,altered_knn,altered_knn,20000,320000,0.8803,0.8917,0.8709,0.0959,0.0635,0.0764,0.4840
flow,0,4,16,0.0137,quadratic,quadratic,20000,480000,0.8744,0.8807,0.8764,0.1296,0.4270,0.1988,0.5397
flow,0,4,16,0.0137,quadratic_cal,quadratic,20000,480000,0.8957,0.9046,0.8825,0.3813,0.2586,0.3082,0.6064
flow,0,4,16,0.0137,polar8,polar,20000,480000,0.9723,0.9785,0.9755,0.4273,0.5259,0.4715,0.7250
flow,0,4,16,0.0137,polar8_cal,polar,20000,480000,0.9751,0.9833,0.9751,0.6581,0.3863,0.4868,0.7350
flow,0,4,16,0.0137,knn,knn,50000,1200000,0.8950,0.9016,0.8922,0.2173,0.4211,0.2867,0.5941
flow,0,4,16,0.0137,altered_knn,altered_knn,50000,800000,0.8941,0.9047,0.8911,0.0941,0.1333,0.1103,0.5075
flow,0,4,16,0.0137,quadratic,quadratic,50000,1200000,0.8818,0.8881,0.8921,0.1041,0.4256,0.1673,0.5277
flow,0,4,16,0.0137,quadratic_cal,quadratic,50000,1200000,0.9125,0.9225,0.9019,0.3624,0.1984,0.2564,0.5894
flow,0,4,16,0.0137,polar8,polar,50000,1200000,0.9743,0.9807,0.9773,0.4568,0.5123,0.4830,0.7318
flow,0,4,16,0.0137,polar8_cal,polar,50000,1200000,0.9764,0.9842,0.9770,0.6422,0.4192,0.5073,0.7457
flow,0,4,16,0.0137,knn,knn,100000,2400000,0.9142,0.9210,0.9119,0.2532,0.4270,0.3179,0.6194
flow,0,4,16,0.0137,altered_knn,altered_knn,100000,1600000,0.9070,0.9176,0.9061,0.0975,0.1426,0.1158,0.5167
flow,0,4,16,0.0137,quadratic,quadratic,100000,2400000,0.8865,0.8930,0.8980,0.1048,0.4258,0.1683,0.5306
flow,0,4,16,0.0137,quadratic_cal,quadratic,100000,2400000,0.9167,0.9267,0.9073,0.3424,0.1968,0.2499,0.5883
flow,0,4,16,0.0137,polar8,polar,100000,2400000,0.9754,0.9820,0.9784,0.4795,0.5055,0.4921,0.7370
flow,0,4,16,0.0137,polar8_cal,polar,100000,2400000,0.9771,0.9848,0.9781,0.6490,0.4240,0.5129,0.7489
flow,0,8,2,0.0095,knn,knn,20000,60000,0.8505,0.8580,0.8436,0.7073,0.0761,0.1374,0.4977
flow,0,8,2,0.0095,altered_knn,altered_knn,20000,40000,0.8878,0.8946,0.9148,0.0301,0.1890,0.0520,0.4733
flow,0,8,2,0.0095,quadratic,quadratic,20000,60000,0.9492,0.9538,0.9469,0.9378,0.4751,0.6307,0.7922
flow,0,8,2,0.0095,quadratic_cal,quadratic,20000,60000,0.9485,0.9510,0.9464,0.6778,0.6903,0.6840,0.8175
flow,0,8,2,0.0095,polar8,polar,20000,60000,0.9937,0.9956,0.9946,0.8790,0.8005,0.8379,0.9168
flow,0,8,2,0.0095,polar8_cal,polar,20000,60000,0.9936,0.9953,0.9946,0.8351,0.8110,0.8229,0.9091
flow,0,8,2,0.0095,knn,knn,50000,150000,0.8682,0.8756,0.8615,0.8261,0.0997,0.1780,0.5268
flow,0,8,2,0.0095,altered_knn,altered_knn,50000,100000,0.8994,0.9066,0.9237,0.0288,0.1575,0.0486,0.4776
flow,0,8,2,0.0095,quadratic,quadratic,50000,150000,0.9508,0.9555,0.9487,0.9323,0.4698,0.6248,0.7901
flow,0,8,2,0.0095,quadratic_cal,quadratic,50000,150000,0.9502,0.9527,0.9482,0.6821,0.6982,0.6900,0.8213
flow,0,8,2,0.0095,polar8,polar,50000,150000,0.9947,0.9966,0.9957,0.8815,0.8005,0.8391,0.9178
flow,0,8,2,0.0095,polar8_cal,polar,50000,150000,0.9945,0.9963,0.9957,0.8405,0.8163,0.8282,0.9122
flow,0,8,2,0.0095,knn,knn,100000,300000,0.8755,0.8828,0.8692,0.8519,0.1207,0.2115,0.5471
flow,0,8,2,0.0095,altered_knn,altered_knn,100000,200000,0.9057,0.9128,0.9293,0.0320,0.1680,0.0537,0.4832
flow,0,8,2,0.0095,quadratic,quadratic,100000,300000,0.9642,0.9687,0.9630,0.9303,0.4908,0.6426,0.8057
flow,0,8,2,0.0095,quadratic_cal,quadratic,100000,300000,0.9638,0.9663,0.9627,0.7045,0.7008,0.7026,0.8345
flow,0,8,2,0.0095,polar8,polar,100000,300000,0.9947,0.9965,0.9958,0.8701,0.8084,0.8381,0.9173
flow,0,8,2,0.0095,polar8_cal,polar,100000,300000,0.9946,0.9963,0.9958,0.8391,0.8215,0.8302,0.9133
flow,0,8,4,0.0111,knn,knn,20000,120000,0.7150,0.7213,0.7124,0.3474,0.1580,0.2172,0.4692
flow,0,8,4,0.0111,altered_knn,altered_knn,20000,80000,0.8442,0.8526,0.8562,0.0308,0.0959,0.0467,0.4496
flow,0,8,4,0.0111,quadratic,quadratic,20000,120000,0.9226,0.9270,0.9199,0.7601,0.5293,0.6241,0.7755
flow,0,8,4,0.0111,quadratic_cal,quadratic,20000,120000,0.9225,0.9269,0.9199,0.7504,0.5327,0.6231,0.7750
flow,0,8,4,0.0111,polar8,polar,20000,120000,0.9859,0.9890,0.9866,0.8461,0.7133,0.7740,0.8815
flow,0,8,4,0.0111,polar8_cal,polar,20000,120000,0.9861,0.9892,0.9867,0.8762,0.7032,0.7802,0.8847
flow,0,8,4,0.0111,knn,knn,50000,300000,0.7390,0.7451,0.7350,0.4419,0.1975,0.2730,0.5090
flow,0,8,4,0.0111,altered_knn,altered_knn,50000,200000,0.8645,0.8738,0.8669,0.0336,0.0327,0.0332,0.4535
flow,0,8,4,0.0111,quadratic,quadratic,50000,300000,0.9315,0.9361,0.9289,0.7951,0.5169,0.6265,0.7813
flow,0,8,4,0.0111,quadratic_cal,quadratic,50000,300000,0.9315,0.9360,0.9290,0.7844,0.5339,0.6353,0.7857
flow,0,8,4,0.0111,polar8,polar,50000,300000,0.9879,0.9909,0.9889,0.8486,0.7212,0.7797,0.8853
flow,0,8,4,0.0111,polar8_cal,polar,50000,300000,0.9879,0.9910,0.9889,0.8577,0.7144,0.7796,0.8853
flow,0,8,4,0.0111,knn,knn,100000,600000,0.7535,0.7596,0.7496,0.4608,0.2054,0.2842,0.5219
flow,0,8,4,0.0111,altered_knn,altered_knn,100000,400000,0.8583,0.8662,0.8741,0.0407,0.1546,0.0644,0.4653
flow,0,8,4,0.0111,quadratic,quadratic,100000,600000,0.9518,0.9567,0.9504,0.8193,0.5068,0.6262,0.7915
flow,0,8,4,0.0111,quadratic_cal,quadratic,100000,600000,0.9518,0.9564,0.9504,0.7852,0.5406,0.6404,0.7984
flow,0,8,4,0.0111,polar8,polar,100000,600000,0.9882,0.9911,0.9892,0.8545,0.7291,0.7868,0.8890
flow,0,8,4,0.0111,polar8_cal,polar,100000,600000,0.9883,0.9912,0.9892,0.8600,0.7280,0.7885,0.8898
flow,0,8,8,0.0127,knn,knn,20000,240000,0.6661,0.6716,0.6707,0.1674,0.2389,0.1968,0.4342
flow,0,8,8,0.0127,altered_knn,altered_knn,20000,160000,0.8197,0.8286,0.8352,0.0489,0.1259,0.0705,0.4495
flow,0,8,8,0.0127,quadratic,quadratic,20000,240000,0.9181,0.9233,0.9212,0.5963,0.5118,0.5509,0.7371
flow,0,8,8,0.0127,quadratic_cal,quadratic,20000,240000,0.9181,0.9233,0.9212,0.5987,0.5089,0.5502,0.7368
flow,0,8,8,0.0127,polar8,polar,20000,240000,0.9757,0.9805,0.9791,0.7134,0.5972,0.6502,0.8154
flow,0,8,8,0.0127,polar8_cal,polar,20000,240000,0.9755,0.9803,0.9791,0.6901,0.6056,0.6451,0.8127
flow,0,8,8,0.0127,knn,knn,50000,600000,0.6955,0.7013,0.6995,0.1955,0.2394,0.2152,0.4583
flow,0,8,8,0.0127,altered_knn,altered_knn,50000,400000,0.8113,0.8188,0.8452,0.0377,0.2275,0.0647,0.4418
flow,0,8,8,0.0127,quadratic,quadratic,50000,600000,0.9419,0.9478,0.9448,0.6820,0.4837,0.5660,0.7569
flow,0,8,8,0.0127,quadratic_cal,quadratic,50000,600000,0.9413,0.9465,0.9445,0.6153,0.5296,0.5692,0.7579
flow,0,8,8,0.0127,polar8,polar,50000,600000,0.9787,0.9835,0.9820,0.7410,0.6017,0.6641,0.8238
flow,0,8,8,0.0127,polar8_cal,polar,50000,600000,0.9784,0.9829,0.9820,0.6897,0.6254,0.6560,0.8195
flow,0,8,8,0.0127,knn,knn,100000,1200000,0.7158,0.7217,0.7194,0.2298,0.2512,0.2400,0.4809
flow,0,8,8,0.0127,altered_knn,altered_knn,100000,800000,0.6933,0.6945,0.8053,0.0273,0.6012,0.0523,0.3734
flow,0,8,8,0.0127,quadratic,quadratic,100000,1200000,0.9504,0.9566,0.9537,0.6507,0.4689,0.5450,0.7508
flow,0,8,8,0.0127,quadratic_cal,quadratic,100000,1200000,0.9496,0.9550,0.9533,0.5768,0.5267,0.5506,0.7528
flow,0,8,8,0.0127,polar8,polar,100000,1200000,0.9796,0.9844,0.9828,0.7601,0.6051,0.6738,0.8291
flow,0,8,8,0.0127,polar8_cal,polar,100000,1200000,0.9794,0.9841,0.9828,0.7268,0.6160,0.6668,0.8255
flow,0,8,16,0.0140,knn,knn,20000,480000,0.6042,0.6091,0.6066,0.0949,0.2609,0.1392,0.3741
flow,0,8,16,0.0140,altered_knn,altered_knn,20000,320000,0.7686,0.7779,0.7682,0.0523,0.1160,0.0721,0.4250
flow,0,8,16,0.0140,quadratic,quadratic,20000,480000,0.9073,0.9143,0.9029,0.5221,0.4203,0.4657,0.6900
flow,0,8,16,0.0140,quadratic_cal,quadratic,20000,480000,0.9076,0.9147,0.9030,0.5408,0.4101,0.4664,0.6906
flow,0,8,16,0.0140,polar8,polar,20000,480000,0.9662,0.9729,0.9688,0.6075,0.4962,0.5463,0.7596
flow,0,8,16,0.0140,polar8_cal,polar,20000,480000,0.9664,0.9733,0.9688,0.6353,0.4844,0.5497,0.7615
flow,0,8,16,0.0140,knn,knn,50000,1200000,0.6362,0.6415,0.6370,0.1119,0.2645,0.1573,0.3994
flow,0,8,16,0.0140,altered_knn,altered_knn,50000,800000,0.7829,0.7922,0.7853,0.0513,0.1313,0.0738,0.4330
flow,0,8,16,0.0140,quadratic,quadratic,50000,1200000,0.9181,0.9254,0.9160,0.5276,0.4058,0.4588,0.6921
flow,0,8,16,0.0140,quadratic_cal,quadratic,50000,1200000,0.9187,0.9264,0.9162,0.5743,0.3758,0.4543,0.6904
flow,0,8,16,0.0140,polar8,polar,50000,1200000,0.9688,0.9756,0.9713,0.6338,0.4947,0.5556,0.7656
flow,0,8,16,0.0140,polar8_cal,polar,50000,1200000,0.9689,0.9757,0.9713,0.6446,0.4918,0.5579,0.7668
flow,0,8,16,0.0140,knn,knn,100000,2400000,0.6596,0.6649,0.6602,0.1357,0.2865,0.1842,0.4246
flow,0,8,16,0.0140,altered_knn,altered_knn,100000,1600000,0.7922,0.8014,0.7966,0.0530,0.1478,0.0780,0.4397
flow,0,8,16,0.0140,quadratic,quadratic,100000,2400000,0.9233,0.9308,0.9223,0.5004,0.4025,0.4461,0.6885
flow,0,8,16,0.0140,quadratic_cal,quadratic,100000,2400000,0.9240,0.9319,0.9224,0.5537,0.3729,0.4457,0.6888
flow,0,8,16,0.0140,polar8,polar,100000,2400000,0.9703,0.9770,0.9727,0.6511,0.4982,0.5645,0.7708
flow,0,8,16,0.0140,polar8_cal,polar,100000,2400000,0.9706,0.9776,0.9727,0.7047,0.4755,0.5679,0.7727
flow,0,16,2,0.0087,knn,knn,20000,60000,0.7869,0.7937,0.7808,0.2500,0.0029,0.0057,0.3997
flow,0,16,2,0.0087,altered_knn,altered_knn,20000,40000,0.6612,0.6620,0.7940,0.0148,0.5694,0.0289,0.3455
flow,0,16,2,0.0087,quadratic,quadratic,20000,60000,0.9366,0.9411,0.9337,0.9548,0.4277,0.5908,0.7660
flow,0,16,2,0.0087,quadratic_cal,quadratic,20000,60000,0.9356,0.9372,0.9332,0.6018,0.7601,0.6718,0.8045
flow,0,16,2,0.0087,polar8,polar,20000,60000,0.9868,0.9879,0.9900,0.5378,0.8642,0.6630,0.8254
flow,0,16,2,0.0087,polar8_cal,polar,20000,60000,0.9893,0.9906,0.9901,0.7646,0.8353,0.7983,0.8945
flow,0,16,2,0.0087,knn,knn,50000,150000,0.7963,0.8030,0.7899,0.6667,0.0289,0.0554,0.4292
flow,0,16,2,0.0087,altered_knn,altered_knn,50000,100000,0.8657,0.8719,0.8947,0.0202,0.1561,0.0358,0.4539
flow,0,16,2,0.0087,quadratic,quadratic,50000,150000,0.9365,0.9410,0.9336,0.9545,0.4249,0.5880,0.7645
flow,0,16,2,0.0087,quadratic_cal,quadratic,50000,150000,0.9358,0.9374,0.9332,0.6170,0.7543,0.6788,0.8081
flow,0,16,2,0.0087,polar8,polar,50000,150000,0.9895,0.9905,0.9918,0.6247,0.8757,0.7292,0.8599
flow,0,16,2,0.0087,polar8_cal,polar,50000,150000,0.9914,0.9925,0.9922,0.7973,0.8642,0.8294,0.9110
flow,0,16,2,0.0087,knn,knn,100000,300000,0.8012,0.8081,0.7948,0.5714,0.0116,0.0227,0.4154
flow,0,16,2,0.0087,altered_knn,altered_knn,100000,200000,0.8620,0.8679,0.8946,0.0212,0.1850,0.0381,0.4530
flow,0,16,2,0.0087,quadratic,quadratic,100000,300000,0.9456,0.9499,0.9430,0.9630,0.4509,0.6142,0.7821
