process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,800,1500,0.9907,analytic,analytic,0.9582,0.9808,0.9717,0.4579,0.1588,0.2358,0.6083
ddim,2,2,150,0.0274,800,1500,0.9907,knn,knn,0.9479,0.9660,0.9645,0.3429,0.3066,0.3237,0.6448
ddim,2,2,150,0.0274,800,1500,0.9907,altered_knn,altered_knn,0.9261,0.9464,0.9512,0.1534,0.2080,0.1766,0.5615
ddim,2,2,150,0.0274,800,1500,0.9907,kernel,kernel,0.9537,0.9736,0.9669,0.4770,0.2464,0.3249,0.6493
ddim,2,2,150,0.0274,800,1500,0.9907,linear,linear,0.7050,0.7030,0.8229,0.0685,0.7755,0.1259,0.4145
ddim,2,2,150,0.0274,800,1500,0.9907,quadratic,quadratic,0.9587,0.9806,0.9726,0.4316,0.1843,0.2583,0.6194
ddim,2,2,150,0.0274,800,1500,0.9907,polar2,polar,0.9578,0.9792,0.9716,0.4400,0.2007,0.2757,0.6274
ddim,2,2,150,0.0274,800,1500,0.9907,polar3,polar,0.9578,0.9792,0.9715,0.4435,0.2007,0.2764,0.6278
ddim,2,2,150,0.0274,800,1500,0.9907,polar8,polar,0.9575,0.9793,0.9715,0.4232,0.1861,0.2586,0.6189
ddim,2,2,150,0.0274,800,1500,0.9907,mlp,mlp,0.9576,0.9798,0.9714,0.4332,0.1715,0.2458,0.6128
ddim,2,4,150,0.0297,800,3000,0.9267,analytic,analytic,0.9325,0.9549,0.9447,0.6111,0.2037,0.3056,0.6302
ddim,2,4,150,0.0297,800,3000,0.9267,knn,knn,0.9011,0.9196,0.9223,0.2395,0.2980,0.2656,0.5926
ddim,2,4,150,0.0297,800,3000,0.9267,altered_knn,altered_knn,0.9046,0.9312,0.9213,0.1058,0.0370,0.0549,0.4930
ddim,2,4,150,0.0297,800,3000,0.9267,kernel,kernel,0.9092,0.9289,0.9307,0.2303,0.2660,0.2469,0.5879
ddim,2,4,150,0.0297,800,3000,0.9267,linear,linear,0.1856,0.1720,0.2453,0.0228,0.6313,0.0440,0.1080
ddim,2,4,150,0.0297,800,3000,0.9267,quadratic,quadratic,0.9162,0.9361,0.9321,0.3597,0.2677,0.3069,0.6215
ddim,2,4,150,0.0297,800,3000,0.9267,polar2,polar,0.9110,0.9302,0.9323,0.2308,0.2828,0.2542,0.5922
ddim,2,4,150,0.0297,800,3000,0.9267,polar3,polar,0.9245,0.9437,0.9423,0.3195,0.2980,0.3084,0.6260
ddim,2,4,150,0.0297,800,3000,0.9267,polar8,polar,0.9250,0.9447,0.9414,0.3581,0.2845,0.3171,0.6309
ddim,2,4,150,0.0297,800,3000,0.9267,mlp,mlp,0.9329,0.9540,0.9454,0.5496,0.2424,0.3364,0.6452
ddim,2,8,150,0.0342,800,6000,0.9003,analytic,analytic,0.8658,0.8917,0.8810,0.3840,0.1332,0.1978,0.5448
ddim,2,8,150,0.0342,800,6000,0.9003,knn,knn,0.8317,0.8529,0.8617,0.1460,0.2343,0.1799,0.5164
ddim,2,8,150,0.0342,800,6000,0.9003,altered_knn,altered_knn,0.8528,0.8824,0.8678,0.1774,0.0161,0.0295,0.4560
ddim,2,8,150,0.0342,800,6000,0.9003,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,800,6000,0.9003,linear,linear,0.0897,0.0694,0.1075,0.0248,0.6662,0.0478,0.0586
ddim,2,8,150,0.0342,800,6000,0.9003,quadratic,quadratic,0.8256,0.8454,0.8635,0.1182,0.2665,0.1637,0.5046
ddim,2,8,150,0.0342,800,6000,0.9003,polar2,polar,0.8088,0.8279,0.8443,0.1231,0.2679,0.1687,0.4983
ddim,2,8,150,0.0342,800,6000,0.9003,polar3,polar,0.8443,0.8661,0.8712,0.1640,0.2284,0.1909,0.5285
ddim,2,8,150,0.0342,800,6000,0.9003,polar8,polar,0.8589,0.8822,0.8797,0.2262,0.2020,0.2135,0.5478
ddim,2,8,150,0.0342,800,6000,0.9003,mlp,mlp,0.8646,0.8899,0.8814,0.3051,0.1479,0.1992,0.5446
ddim,2,16,150,0.0522,800,12000,0.9048,analytic,analytic,0.7698,0.8080,0.7898,0.4551,0.0775,0.1325,0.4702
ddim,2,16,150,0.0522,800,12000,0.9048,knn,knn,0.7406,0.7705,0.7716,0.1944,0.1990,0.1967,0.4836
ddim,2,16,150,0.0522,800,12000,0.9048,altered_knn,altered_knn,0.7368,0.7740,0.7686,0.0873,0.0632,0.0733,0.4236
ddim,2,16,150,0.0522,800,12000,0.9048,kernel,kernel,0.0522,0.0000,0.0000,0.0522,1.0000,0.0993,0.0497
ddim,2,16,150,0.0522,800,12000,0.9048,linear,linear,0.0595,0.0111,0.0228,0.0497,0.9368,0.0945,0.0528
ddim,2,16,150,0.0522,800,12000,0.9048,quadratic,quadratic,0.7076,0.7180,0.7595,0.1746,0.5187,0.2613,0.4896
ddim,2,16,150,0.0522,800,12000,0.9048,polar2,polar,0.7691,0.7998,0.7890,0.3616,0.2124,0.2676,0.5337
ddim,2,16,150,0.0522,800,12000,0.9048,polar3,polar,0.7768,0.8102,0.7973,0.3689,0.1722,0.2348,0.5225
ddim,2,16,150,0.0522,800,12000,0.9048,polar8,polar,0.7734,0.8083,0.7943,0.3814,0.1416,0.2066,0.5074
ddim,2,16,150,0.0522,800,12000,0.9048,mlp,mlp,0.7620,0.7983,0.7825,0.4144,0.1043,0.1667,0.4825
ddim,4,2,150,0.0306,800,1500,0.9887,analytic,analytic,0.9649,0.9878,0.9768,0.8400,0.2398,0.3731,0.6805
ddim,4,2,150,0.0306,800,1500,0.9887,knn,knn,0.8554,0.8797,0.8675,0.7465,0.0865,0.1550,0.5173
ddim,4,2,150,0.0306,800,1500,0.9887,altered_knn,altered_knn,0.7954,0.8061,0.8805,0.0720,0.4568,0.1244,0.4652
ddim,4,2,150,0.0306,800,1500,0.9887,kernel,kernel,0.8844,0.9098,0.8964,1.0000,0.0832,0.1536,0.5317
ddim,4,2,150,0.0306,800,1500,0.9887,linear,linear,0.6746,0.6819,0.8024,0.0424,0.4454,0.0774,0.3797
ddim,4,2,150,0.0306,800,1500,0.9887,quadratic,quadratic,0.9637,0.9880,0.9761,0.8451,0.1958,0.3179,0.6529
ddim,4,2,150,0.0306,800,1500,0.9887,polar2,polar,0.9640,0.9869,0.9761,0.7989,0.2398,0.3689,0.6779
ddim,4,2,150,0.0306,800,1500,0.9887,polar3,polar,0.9642,0.9868,0.9764,0.7766,0.2496,0.3778,0.6823
ddim,4,2,150,0.0306,800,1500,0.9887,polar8,polar,0.9591,0.9825,0.9725,0.6204,0.2186,0.3233,0.6529
ddim,4,2,150,0.0306,800,1500,0.9887,mlp,mlp,0.9623,0.9850,0.9753,0.6637,0.2447,0.3576,0.6713
ddim,4,4,150,0.0205,800,3000,0.9653,analytic,analytic,0.8889,0.9036,0.8976,0.3781,0.1854,0.2488,0.5762
ddim,4,4,150,0.0205,800,3000,0.9653,knn,knn,0.7426,0.7562,0.7561,0.1242,0.0976,0.1093,0.4327
ddim,4,4,150,0.0205,800,3000,0.9653,altered_knn,altered_knn,0.7693,0.7811,0.8125,0.0429,0.2049,0.0709,0.4260
ddim,4,4,150,0.0205,800,3000,0.9653,kernel,kernel,0.7813,0.7956,0.7921,0.3015,0.1000,0.1502,0.4729
ddim,4,4,150,0.0205,800,3000,0.9653,linear,linear,0.2374,0.2251,0.3040,0.0220,0.8244,0.0429,0.1340
ddim,4,4,150,0.0205,800,3000,0.9653,quadratic,quadratic,0.8708,0.8856,0.8799,0.3613,0.1683,0.2296,0.5576
ddim,4,4,150,0.0205,800,3000,0.9653,polar2,polar,0.8802,0.8942,0.8921,0.2199,0.2098,0.2147,0.5545
ddim,4,4,150,0.0205,800,3000,0.9653,polar3,polar,0.8849,0.8989,0.8959,0.2536,0.2171,0.2339,0.5664
ddim,4,4,150,0.0205,800,3000,0.9653,polar8,polar,0.8848,0.8991,0.8963,0.2330,0.2000,0.2152,0.5572
ddim,4,4,150,0.0205,800,3000,0.9653,mlp,mlp,0.8859,0.9001,0.8967,0.2679,0.2098,0.2353,0.5677
ddim,4,8,150,0.0290,800,6000,0.9577,analytic,analytic,0.8832,0.9044,0.8945,0.5178,0.1759,0.2625,0.5835
ddim,4,8,150,0.0290,800,6000,0.9577,knn,knn,0.6840,0.6967,0.7139,0.0992,0.2603,0.1437,0.4202
ddim,4,8,150,0.0290,800,6000,0.9577,altered_knn,altered_knn,0.7764,0.7935,0.8139,0.0758,0.2069,0.1109,0.4522
ddim,4,8,150,0.0290,800,6000,0.9577,kernel,kernel,0.0290,0.0000,0.0000,0.0290,1.0000,0.0564,0.0282
ddim,4,8,150,0.0290,800,6000,0.9577,linear,linear,0.1226,0.1025,0.1579,0.0259,0.7948,0.0502,0.0764
ddim,4,8,150,0.0290,800,6000,0.9577,quadratic,quadratic,0.8574,0.8766,0.8702,0.3754,0.2155,0.2738,0.5752
ddim,4,8,150,0.0290,800,6000,0.9577,polar2,polar,0.8641,0.8830,0.8788,0.3061,0.2328,0.2644,0.5737
ddim,4,8,150,0.0290,800,6000,0.9577,polar3,polar,0.8745,0.8938,0.8888,0.3159,0.2293,0.2657,0.5798
ddim,4,8,150,0.0290,800,6000,0.9577,polar8,polar,0.8789,0.8981,0.8919,0.3646,0.2345,0.2854,0.5918
ddim,4,8,150,0.0290,800,6000,0.9577,mlp,mlp,0.8769,0.8971,0.8920,0.2802,0.2000,0.2334,0.5653
ddim,4,16,150,0.0428,800,12000,0.9653,analytic,analytic,0.8456,0.8793,0.8627,0.4040,0.0933,0.1517,0.5155
ddim,4,16,150,0.0428,800,12000,0.9653,knn,knn,0.6454,0.6615,0.6842,0.1136,0.2859,0.1626,0.4121
ddim,4,16,150,0.0428,800,12000,0.9653,altered_knn,altered_knn,0.7644,0.7944,0.7868,0.1577,0.0957,0.1191,0.4567
