sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,0,16,2,0.0087,quadratic_cal,quadratic,50000,150000,0.9358,0.9374,0.9332,0.6170,0.7543,0.6788,0.8081
flow,0,16,2,0.0087,polar8,polar,50000,150000,0.9897,0.9906,0.9919,0.6289,0.8815,0.7341,0.8623
flow,0,16,2,0.0087,polar8_cal,polar,50000,150000,0.9914,0.9925,0.9923,0.7937,0.8671,0.8287,0.9106
flow,0,16,2,0.0087,knn,knn,100000,300000,0.8014,0.8083,0.7950,0.5714,0.0116,0.0227,0.4155
flow,0,16,2,0.0087,altered_knn,altered_knn,100000,200000,0.8622,0.8681,0.8947,0.0216,0.1879,0.0387,0.4534
flow,0,16,2,0.0087,quadratic,quadratic,100000,300000,0.9457,0.9500,0.9431,0.9630,0.4509,0.6142,0.7821
flow,0,16,2,0.0087,quadratic_cal,quadratic,100000,300000,0.9453,0.9467,0.9428,0.6602,0.7861,0.7177,0.8322
flow,0,16,2,0.0087,polar8,polar,100000,300000,0.9924,0.9933,0.9933,0.8042,0.8902,0.8450,0.9191
flow,0,16,2,0.0087,polar8_cal,polar,100000,300000,0.9919,0.9928,0.9931,0.7482,0.8931,0.8142,0.9035
flow,0,16,4,0.0096,knn,knn,20000,120000,0.6522,0.6582,0.6490,0.2449,0.0312,0.0554,0.3568
flow,0,16,4,0.0096,altered_knn,altered_knn,20000,80000,0.8127,0.8195,0.8329,0.0245,0.1209,0.0407,0.4301
flow,0,16,4,0.0096,quadratic,quadratic,20000,120000,0.9252,0.9293,0.9247,0.8197,0.4967,0.6186,0.7740
flow,0,16,4,0.0096,quadratic_cal,quadratic,20000,120000,0.9247,0.9275,0.9244,0.6708,0.6333,0.6515,0.7895
flow,0,16,4,0.0096,polar8,polar,20000,120000,0.9855,0.9876,0.9868,0.7839,0.7737,0.7788,0.8832
flow,0,16,4,0.0096,polar8_cal,polar,20000,120000,0.9852,0.9872,0.9868,0.7375,0.7854,0.7607,0.8739
flow,0,16,4,0.0096,knn,knn,50000,300000,0.6664,0.6725,0.6628,0.4091,0.0468,0.0840,0.3782
flow,0,16,4,0.0096,altered_knn,altered_knn,50000,200000,0.8297,0.8372,0.8364,0.0368,0.0611,0.0459,0.4415
flow,0,16,4,0.0096,quadratic,quadratic,50000,300000,0.9427,0.9470,0.9425,0.8941,0.4941,0.6365,0.7918
flow,0,16,4,0.0096,quadratic_cal,quadratic,50000,300000,0.9422,0.9449,0.9423,0.7007,0.6697,0.6848,0.8149
flow,0,16,4,0.0096,polar8,polar,50000,300000,0.9885,0.9906,0.9897,0.8499,0.7802,0.8136,0.9021
flow,0,16,4,0.0096,polar8_cal,polar,50000,300000,0.9883,0.9901,0.9897,0.7964,0.7984,0.7974,0.8938
flow,0,16,4,0.0096,knn,knn,100000,600000,0.6714,0.6776,0.6689,0.3600,0.0351,0.0640,0.3708
flow,0,16,4,0.0096,altered_knn,altered_knn,100000,400000,0.8355,0.8431,0.8418,0.0352,0.0533,0.0424,0.4427
flow,0,16,4,0.0096,quadratic,quadratic,100000,600000,0.9739,0.9780,0.9749,0.9095,0.5488,0.6845,0.8313
flow,0,16,4,0.0096,quadratic_cal,quadratic,100000,600000,0.9735,0.9758,0.9747,0.7183,0.7295,0.7239,0.8498
flow,0,16,4,0.0096,polar8,polar,100000,600000,0.9893,0.9912,0.9904,0.8612,0.7984,0.8286,0.9099
flow,0,16,4,0.0096,polar8_cal,polar,100000,600000,0.9890,0.9906,0.9903,0.8102,0.8270,0.8185,0.9046
flow,0,16,8,0.0099,knn,knn,20000,240000,0.5320,0.5365,0.5324,0.1412,0.0828,0.1043,0.3204
flow,0,16,8,0.0099,altered_knn,altered_knn,20000,160000,0.7411,0.7457,0.7778,0.0295,0.2798,0.0534,0.3995
flow,0,16,8,0.0099,quadratic,quadratic,20000,240000,0.9247,0.9288,0.9266,0.6805,0.5167,0.5874,0.7581
flow,0,16,8,0.0099,quadratic_cal,quadratic,20000,240000,0.9235,0.9267,0.9260,0.5628,0.6027,0.5821,0.7544
flow,0,16,8,0.0099,polar8,polar,20000,240000,0.9769,0.9797,0.9785,0.8282,0.7006,0.7591,0.8694
flow,0,16,8,0.0099,polar8_cal,polar,20000,240000,0.9763,0.9788,0.9784,0.7231,0.7258,0.7245,0.8516
flow,0,16,8,0.0099,knn,knn,50000,600000,0.5465,0.5511,0.5463,0.1621,0.0853,0.1118,0.3314
flow,0,16,8,0.0099,altered_knn,altered_knn,50000,400000,0.7793,0.7867,0.7849,0.0385,0.0423,0.0403,0.4135
flow,0,16,8,0.0099,quadratic,quadratic,50000,600000,0.9540,0.9583,0.9560,0.8063,0.5180,0.6308,0.7945
flow,0,16,8,0.0099,quadratic_cal,quadratic,50000,600000,0.9528,0.9558,0.9554,0.6269,0.6475,0.6370,0.7964
flow,0,16,8,0.0099,polar8,polar,50000,600000,0.9790,0.9816,0.9805,0.8248,0.7138,0.7653,0.8735
flow,0,16,8,0.0099,polar8_cal,polar,50000,600000,0.9789,0.9812,0.9806,0.7783,0.7429,0.7602,0.8707
flow,0,16,8,0.0099,knn,knn,100000,1200000,0.5577,0.5624,0.5580,0.1949,0.0910,0.1240,0.3432
flow,0,16,8,0.0099,altered_knn,altered_knn,100000,800000,0.7821,0.7893,0.7896,0.0381,0.0613,0.0470,0.4181
flow,0,16,8,0.0099,quadratic,quadratic,100000,1200000,0.9629,0.9672,0.9650,0.8220,0.5338,0.6473,0.8072
flow,0,16,8,0.0099,quadratic_cal,quadratic,100000,1200000,0.9615,0.9643,0.9642,0.6208,0.6816,0.6498,0.8071
flow,0,16,8,0.0099,polar8,polar,100000,1200000,0.9781,0.9806,0.9803,0.7116,0.7233,0.7174,0.8490
flow,0,16,8,0.0099,polar8_cal,polar,100000,1200000,0.9780,0.9805,0.9803,0.6970,0.7296,0.7130,0.8467
flow,0,16,16,0.0102,knn,knn,20000,480000,0.4383,0.4417,0.4343,0.0696,0.1171,0.0873,0.2645
flow,0,16,16,0.0102,altered_knn,altered_knn,20000,320000,0.7062,0.7126,0.7007,0.0403,0.0900,0.0557,0.3841
flow,0,16,16,0.0102,quadratic,quadratic,20000,480000,0.9284,0.9330,0.9203,0.6664,0.4808,0.5586,0.7458
flow,0,16,16,0.0102,quadratic_cal,quadratic,20000,480000,0.9272,0.9311,0.9198,0.5513,0.5537,0.5525,0.7418
flow,0,16,16,0.0102,polar8,polar,20000,480000,0.9624,0.9660,0.9621,0.5787,0.6156,0.5966,0.7813
flow,0,16,16,0.0102,polar8_cal,polar,20000,480000,0.9623,0.9658,0.9621,0.5722,0.6226,0.5963,0.7811
flow,0,16,16,0.0102,knn,knn,50000,1200000,0.4573,0.4608,0.4525,0.0831,0.1242,0.0995,0.2802
flow,0,16,16,0.0102,altered_knn,altered_knn,50000,800000,0.7065,0.7124,0.7089,0.0335,0.1425,0.0542,0.3833
flow,0,16,16,0.0102,quadratic,quadratic,50000,1200000,0.9473,0.9521,0.9439,0.7325,0.4753,0.5765,0.7643
flow,0,16,16,0.0102,quadratic_cal,quadratic,50000,1200000,0.9461,0.9498,0.9434,0.5821,0.5848,0.5835,0.7666
flow,0,16,16,0.0102,polar8,polar,50000,1200000,0.9659,0.9694,0.9657,0.6466,0.6223,0.6342,0.8018
flow,0,16,16,0.0102,polar8_cal,polar,50000,1200000,0.9658,0.9691,0.9658,0.6246,0.6391,0.6318,0.8005
flow,0,16,16,0.0102,knn,knn,100000,2400000,0.4707,0.4742,0.4663,0.0916,0.1284,0.1069,0.2906
flow,0,16,16,0.0102,altered_knn,altered_knn,100000,1600000,0.7143,0.7202,0.7153,0.0366,0.1409,0.0581,0.3891
flow,0,16,16,0.0102,quadratic,quadratic,100000,2400000,0.9504,0.9552,0.9475,0.7383,0.4854,0.5857,0.7704
flow,0,16,16,0.0102,quadratic_cal,quadratic,100000,2400000,0.9493,0.9531,0.9471,0.5945,0.5796,0.5870,0.7700
flow,0,16,16,0.0102,polar8,polar,100000,2400000,0.9677,0.9713,0.9673,0.7305,0.6284,0.6756,0.8234
flow,0,16,16,0.0102,polar8_cal,polar,100000,2400000,0.9674,0.9706,0.9673,0.6708,0.6577,0.6642,0.8174
flow,0,32,2,0.0083,knn,knn,20000,60000,0.7468,0.7530,0.7411,0.2000,0.0060,0.0116,0.3823
flow,0,32,2,0.0083,altered_knn,altered_knn,20000,40000,0.7530,0.7558,0.8459,0.0163,0.4222,0.0314,0.3936
flow,0,32,2,0.0083,quadratic,quadratic,20000,60000,0.9307,0.9358,0.9280,0.8425,0.3204,0.4642,0.7000
flow,0,32,2,0.0083,quadratic_cal,quadratic,20000,60000,0.9298,0.9328,0.9276,0.5651,0.5719,0.5685,0.7506
flow,0,32,2,0.0083,polar8,polar,20000,60000,0.9837,0.9845,0.9827,0.8765,0.8922,0.8843,0.9344
flow,0,32,2,0.0083,polar8_cal,polar,20000,60000,0.9833,0.9840,0.9826,0.8315,0.9012,0.8649,0.9245
flow,0,32,2,0.0083,knn,knn,50000,150000,0.7602,0.7666,0.7534,0.2000,0.0030,0.0059,0.3863
flow,0,32,2,0.0083,altered_knn,altered_knn,50000,100000,0.8419,0.8476,0.8813,0.0158,0.1737,0.0290,0.4383
flow,0,32,2,0.0083,quadratic,quadratic,50000,150000,0.9305,0.9357,0.9279,0.8468,0.3144,0.4585,0.6971
flow,0,32,2,0.0083,quadratic_cal,quadratic,50000,150000,0.9295,0.9325,0.9274,0.5549,0.5749,0.5647,0.7486
flow,0,32,2,0.0083,polar8,polar,50000,150000,0.9859,0.9866,0.9854,0.8384,0.9012,0.8687,0.9277
flow,0,32,2,0.0083,polar8_cal,polar,50000,150000,0.9857,0.9864,0.9854,0.8167,0.9072,0.8596,0.9230
flow,0,32,2,0.0083,knn,knn,100000,300000,0.7592,0.7656,0.7528,0.0000,0.0000,0.0000,0.3828
flow,0,32,2,0.0083,altered_knn,altered_knn,100000,200000,0.7282,0.7303,0.8337,0.0161,0.4820,0.0311,0.3807
flow,0,32,2,0.0083,quadratic,quadratic,100000,300000,0.9359,0.9412,0.9334,0.9211,0.3144,0.4688,0.7050
flow,0,32,2,0.0083,quadratic_cal,quadratic,100000,300000,0.9359,0.9387,0.9333,0.6484,0.6018,0.6242,0.7815
flow,0,32,2,0.0083,polar8,polar,100000,300000,0.9891,0.9898,0.9899,0.7415,0.9102,0.8172,0.9035
flow,0,32,2,0.0083,polar8_cal,polar,100000,300000,0.9896,0.9904,0.9898,0.8125,0.8952,0.8519,0.9211
flow,0,32,4,0.0099,knn,knn,20000,120000,0.5838,0.5895,0.5811,0.1000,0.0114,0.0205,0.3050
flow,0,32,4,0.0099,altered_knn,altered_knn,20000,80000,0.8100,0.8177,0.8153,0.0280,0.0393,0.0327,0.4252
flow,0,32,4,0.0099,quadratic,quadratic,20000,120000,0.9340,0.9392,0.9346,0.7788,0.4112,0.5382,0.7387
flow,0,32,4,0.0099,quadratic_cal,quadratic,20000,120000,0.9328,0.9360,0.9340,0.5607,0.6155,0.5868,0.7614
flow,0,32,4,0.0099,polar8,polar,20000,120000,0.9771,0.9795,0.9770,0.9124,0.7398,0.8171,0.8983
flow,0,32,4,0.0099,polar8_cal,polar,20000,120000,0.9769,0.9789,0.9771,0.8215,0.7766,0.7984,0.8887
flow,0,32,4,0.0099,knn,knn,50000,300000,0.5975,0.6034,0.5942,0.0984,0.0076,0.0141,0.3088
flow,0,32,4,0.0099,altered_knn,altered_knn,50000,200000,0.7916,0.7976,0.8156,0.0305,0.1904,0.0525,0.4251
flow,0,32,4,0.0099,quadratic,quadratic,50000,300000,0.9420,0.9473,0.9424,0.8743,0.4061,0.5546,0.7510
flow,0,32,4,0.0099,quadratic_cal,quadratic,50000,300000,0.9415,0.9447,0.9422,0.6485,0.6180,0.6329,0.7888
flow,0,32,4,0.0099,polar8,polar,50000,300000,0.9844,0.9866,0.9850,0.8699,0.7551,0.8084,0.8975
flow,0,32,4,0.0099,polar8_cal,polar,50000,300000,0.9840,0.9861,0.9851,0.7940,0.7779,0.7859,0.8860
flow,0,32,4,0.0099,knn,knn,100000,600000,0.6060,0.6119,0.6032,0.1587,0.0127,0.0235,0.3177
flow,0,32,4,0.0099,altered_knn,altered_knn,100000,400000,0.8125,0.8203,0.8163,0.0324,0.0330,0.0327,0.4265
flow,0,32,4,0.0099,quadratic,quadratic,100000,600000,0.9581,0.9633,0.9589,0.9178,0.4391,0.5940,0.7786
flow,0,32,4,0.0099,quadratic_cal,quadratic,100000,600000,0.9583,0.9608,0.9589,0.7042,0.7069,0.7055,0.8331
flow,0,32,4,0.0099,polar8,polar,100000,600000,0.9865,0.9886,0.9886,0.6559,0.7766,0.7112,0.8499
flow,0,32,4,0.0099,polar8_cal,polar,100000,600000,0.9872,0.9895,0.9889,0.7175,0.7576,0.7370,0.8633
flow,0,32,8,0.0100,knn,knn,20000,240000,0.4588,0.4631,0.4586,0.0716,0.0326,0.0448,0.2539
flow,0,32,8,0.0100,altered_knn,altered_knn,20000,160000,0.7590,0.7657,0.7703,0.0373,0.0966,0.0538,0.4098
flow,0,32,8,0.0100,quadratic,quadratic,20000,240000,0.9289,0.9335,0.9311,0.6908,0.4734,0.5618,0.7476
flow,0,32,8,0.0100,quadratic_cal,quadratic,20000,240000,0.9282,0.9316,0.9308,0.5777,0.5875,0.5825,0.7571
flow,0,32,8,0.0100,polar8,polar,20000,240000,0.9732,0.9759,0.9741,0.9047,0.7085,0.7947,0.8853
flow,0,32,8,0.0100,polar8_cal,polar,20000,240000,0.9725,0.9743,0.9739,0.7512,0.7912,0.7707,0.8725
flow,0,32,8,0.0100,knn,knn,50000,600000,0.4716,0.4761,0.4710,0.0734,0.0245,0.0367,0.2564
flow,0,32,8,0.0100,altered_knn,altered_knn,50000,400000,0.7623,0.7695,0.7692,0.0390,0.0545,0.0455,0.4075
flow,0,32,8,0.0100,quadratic,quadratic,50000,600000,0.9554,0.9604,0.9574,0.8776,0.4583,0.6021,0.7813
flow,0,32,8,0.0100,quadratic_cal,quadratic,50000,600000,0.9544,0.9567,0.9569,0.6191,0.7298,0.6699,0.8133
flow,0,32,8,0.0100,polar8,polar,50000,600000,0.9777,0.9801,0.9795,0.7611,0.7411,0.7510,0.8655
flow,0,32,8,0.0100,polar8_cal,polar,50000,600000,0.9776,0.9800,0.9795,0.7511,0.7492,0.7502,0.8651
flow,0,32,8,0.0100,knn,knn,100000,1200000,0.4797,0.4842,0.4794,0.0902,0.0295,0.0444,0.2643
flow,0,32,8,0.0100,altered_knn,altered_knn,100000,800000,0.7566,0.7638,0.7647,0.0283,0.0476,0.0355,0.3996
flow,0,32,8,0.0100,quadratic,quadratic,100000,1200000,0.9698,0.9743,0.9717,0.9120,0.5197,0.6621,0.8182
flow,0,32,8,0.0100,quadratic_cal,quadratic,100000,1200000,0.9688,0.9710,0.9711,0.6607,0.7592,0.7065,0.8387
flow,0,32,8,0.0100,polar8,polar,100000,1200000,0.9779,0.9802,0.9809,0.6220,0.7511,0.6805,0.8304
flow,0,32,8,0.0100,polar8_cal,polar,100000,1200000,0.9779,0.9812,0.9808,0.6597,0.6539,0.6568,0.8190
flow,0,32,16,0.0093,knn,knn,20000,480000,0.3565,0.3594,0.3513,0.0437,0.0456,0.0446,0.2020
flow,0,32,16,0.0093,altered_knn,altered_knn,20000,320000,0.6927,0.6984,0.6857,0.0421,0.0841,0.0561,0.3773
flow,0,32,16,0.0093,quadratic,quadratic,20000,480000,0.9216,0.9257,0.9082,0.7600,0.4834,0.5910,0.7583
flow,0,32,16,0.0093,quadratic_cal,quadratic,20000,480000,0.9205,0.9234,0.9078,0.5907,0.6105,0.6004,0.7619
flow,0,32,16,0.0093,polar8,polar,20000,480000,0.9476,0.9499,0.9513,0.2585,0.6959,0.3769,0.6634
flow,0,32,16,0.0093,polar8_cal,polar,20000,480000,0.9518,0.9574,0.9462,0.3627,0.3591,0.3609,0.6591
flow,0,32,16,0.0093,knn,knn,50000,1200000,0.3709,0.3739,0.3652,0.0558,0.0507,0.0531,0.2135
flow,0,32,16,0.0093,altered_knn,altered_knn,50000,800000,0.6837,0.6886,0.6852,0.0340,0.1605,0.0561,0.3723
flow,0,32,16,0.0093,quadratic,quadratic,50000,1200000,0.9518,0.9559,0.9457,0.8610,0.5024,0.6345,0.7952
flow,0,32,16,0.0093,quadratic_cal,quadratic,50000,1200000,0.9508,0.9533,0.9453,0.6423,0.6807,0.6610,0.8072
flow,0,32,16,0.0093,polar8,polar,50000,1200000,0.9345,0.9366,0.9473,0.1582,0.7152,0.2591,0.5978
flow,0,32,16,0.0093,polar8_cal,polar,50000,1200000,0.9399,0.9476,0.9290,0.1065,0.1142,0.1102,0.5289
flow,0,32,16,0.0093,knn,knn,100000,2400000,0.3775,0.3806,0.3715,0.0594,0.0493,0.0539,0.2172
flow,0,32,16,0.0093,altered_knn,altered_knn,100000,1600000,0.6850,0.6906,0.6812,0.0294,0.0875,0.0440,0.3673
flow,0,32,16,0.0093,quadratic,quadratic,100000,2400000,0.9589,0.9629,0.9553,0.8765,0.5345,0.6640,0.8135
flow,0,32,16,0.0093,quadratic_cal,quadratic,100000,2400000,0.9580,0.9604,0.9549,0.6658,0.7020,0.6834,0.8219
flow,0,32,16,0.0093,polar8,polar,100000,2400000,0.9368,0.9388,0.9446,0.1762,0.7240,0.2834,0.6111
flow,0,32,16,0.0093,polar8_cal,polar,100000,2400000,0.9402,0.9462,0.9278,0.2504,0.3000,0.2729,0.6096
flow,0,64,2,0.0083,knn,knn,20000,60000,0.7035,0.7094,0.6972,0.1818,0.0060,0.0116,0.3605
flow,0,64,2,0.0083,altered_knn,altered_knn,20000,40000,0.8217,0.8271,0.8595,0.0164,0.1856,0.0301,0.4286
flow,0,64,2,0.0083,quadratic,quadratic,20000,60000,0.9301,0.9355,0.9283,0.5160,0.2904,0.3716,0.6536
flow,0,64,2,0.0083,quadratic_cal,quadratic,20000,60000,0.9286,0.9328,0.9278,0.3972,0.4281,0.4121,0.6725
flow,0,64,2,0.0083,polar8,polar,20000,60000,0.9592,0.9603,0.9558,0.9167,0.8234,0.8675,0.9139
flow,0,64,2,0.0083,polar8_cal,polar,20000,60000,0.9578,0.9585,0.9556,0.6934,0.8802,0.7757,0.8671
flow,0,64,2,0.0083,knn,knn,50000,150000,0.7133,0.7193,0.7072,0.0000,0.0000,0.0000,0.3597
flow,0,64,2,0.0083,altered_knn,altered_knn,50000,100000,0.8284,0.8339,0.8642,0.0159,0.1707,0.0291,0.4315
flow,0,64,2,0.0083,quadratic,quadratic,50000,150000,0.9322,0.9375,0.9300,0.6273,0.3024,0.4081,0.6728
flow,0,64,2,0.0083,quadratic_cal,quadratic,50000,150000,0.9301,0.9337,0.9293,0.4239,0.5000,0.4588,0.6963
flow,0,64,2,0.0083,polar8,polar,50000,150000,0.9600,0.9609,0.9568,0.8567,0.8593,0.8580,0.9094
flow,0,64,2,0.0083,polar8_cal,polar,50000,150000,0.9595,0.9601,0.9566,0.7801,0.8922,0.8324,0.8962
flow,0,64,2,0.0083,knn,knn,100000,300000,0.7247,0.7308,0.7186,0.0000,0.0000,0.0000,0.3654
flow,0,64,2,0.0083,altered_knn,altered_knn,100000,200000,0.8396,0.8454,0.8718,0.0152,0.1437,0.0274,0.4364
flow,0,64,2,0.0083,quadratic,quadratic,100000,300000,0.9372,0.9423,0.9346,0.8088,0.3293,0.4681,0.7052
flow,0,64,2,0.0083,quadratic_cal,quadratic,100000,300000,0.9351,0.9381,0.9340,0.4686,0.5808,0.5187,0.7284
flow,0,64,2,0.0083,polar8,polar,100000,300000,0.9677,0.9685,0.9654,0.8011,0.8683,0.8333,0.9009
flow,0,64,2,0.0083,polar8_cal,polar,100000,300000,0.9675,0.9681,0.9654,0.7667,0.8952,0.8260,0.8970
flow,0,64,4,0.0089,knn,knn,20000,120000,0.5329,0.5377,0.5300,0.0136,0.0028,0.0046,0.2712
flow,0,64,4,0.0089,altered_knn,altered_knn,20000,80000,0.7156,0.7198,0.7739,0.0148,0.2493,0.0279,0.3739
flow,0,64,4,0.0089,quadratic,quadratic,20000,120000,0.9238,0.9290,0.9245,0.4667,0.3431,0.3955,0.6623
flow,0,64,4,0.0089,quadratic_cal,quadratic,20000,120000,0.9229,0.9277,0.9243,0.3980,0.3936,0.3958,0.6617
flow,0,64,4,0.0089,polar8,polar,20000,120000,0.9686,0.9704,0.9678,0.8698,0.7675,0.8155,0.8929
flow,0,64,4,0.0089,polar8_cal,polar,20000,120000,0.9683,0.9699,0.9679,0.7933,0.7955,0.7944,0.8821
flow,0,64,4,0.0089,knn,knn,50000,300000,0.5448,0.5497,0.5417,0.0110,0.0014,0.0025,0.2761
flow,0,64,4,0.0089,altered_knn,altered_knn,50000,200000,0.7723,0.7784,0.7924,0.0176,0.1036,0.0301,0.4042
flow,0,64,4,0.0089,quadratic,quadratic,50000,300000,0.9353,0.9407,0.9352,0.6299,0.3361,0.4384,0.6895
flow,0,64,4,0.0089,quadratic_cal,quadratic,50000,300000,0.9334,0.9372,0.9345,0.4426,0.5182,0.4774,0.7073
flow,0,64,4,0.0089,polar8,polar,50000,300000,0.9681,0.9697,0.9672,0.8481,0.7899,0.8180,0.8938
flow,0,64,4,0.0089,polar8_cal,polar,50000,300000,0.9677,0.9692,0.9672,0.7826,0.8067,0.7945,0.8818
flow,0,64,4,0.0089,knn,knn,100000,600000,0.5521,0.5570,0.5492,0.0658,0.0070,0.0127,0.2848
flow,0,64,4,0.0089,altered_knn,altered_knn,100000,400000,0.7422,0.7465,0.7937,0.0179,0.2619,0.0336,0.3901
flow,0,64,4,0.0089,quadratic,quadratic,100000,600000,0.9448,0.9502,0.9444,0.8084,0.3487,0.4873,0.7187
flow,0,64,4,0.0089,quadratic_cal,quadratic,100000,600000,0.9437,0.9465,0.9439,0.5422,0.6387,0.5865,0.7665
flow,0,64,4,0.0089,polar8,polar,100000,600000,0.9725,0.9740,0.9729,0.7664,0.8039,0.7847,0.8793
flow,0,64,4,0.0089,polar8_cal,polar,100000,600000,0.9725,0.9740,0.9729,0.7653,0.8039,0.7842,0.8791
flow,0,64,8,0.0085,knn,knn,20000,240000,0.4017,0.4050,0.4006,0.0225,0.0140,0.0173,0.2112
flow,0,64,8,0.0085,altered_knn,altered_knn,20000,160000,0.7114,0.7164,0.7338,0.0183,0.1245,0.0320,0.3742
flow,0,64,8,0.0085,quadratic,quadratic,20000,240000,0.9142,0.9184,0.9163,0.5140,0.4193,0.4619,0.6901
flow,0,64,8,0.0085,quadratic_cal,quadratic,20000,240000,0.9135,0.9174,0.9161,0.4529,0.4606,0.4567,0.6871
flow,0,64,8,0.0085,polar8,polar,20000,240000,0.9580,0.9598,0.9584,0.8283,0.7428,0.7832,0.8715
flow,0,64,8,0.0085,polar8_cal,polar,20000,240000,0.9562,0.9574,0.9577,0.6202,0.8158,0.7046,0.8310
flow,0,64,8,0.0085,knn,knn,50000,600000,0.4122,0.4157,0.4108,0.0290,0.0147,0.0195,0.2176
flow,0,64,8,0.0085,altered_knn,altered_knn,50000,400000,0.7292,0.7344,0.7484,0.0228,0.1282,0.0387,0.3865
flow,0,64,8,0.0085,quadratic,quadratic,50000,600000,0.9370,0.9415,0.9387,0.7839,0.4090,0.5375,0.7395
flow,0,64,8,0.0085,quadratic_cal,quadratic,50000,600000,0.9353,0.9376,0.9380,0.5135,0.6735,0.5827,0.7601
flow,0,64,8,0.0085,polar8,polar,50000,600000,0.9694,0.9712,0.9703,0.7923,0.7561,0.7738,0.8725
flow,0,64,8,0.0085,polar8_cal,polar,50000,600000,0.9677,0.9691,0.9697,0.6163,0.8084,0.6994,0.8342
flow,0,64,8,0.0085,knn,knn,100000,1200000,0.4196,0.4230,0.4178,0.0380,0.0184,0.0248,0.2239
flow,0,64,8,0.0085,altered_knn,altered_knn,100000,800000,0.7483,0.7541,0.7577,0.0309,0.0766,0.0440,0.3991
flow,0,64,8,0.0085,quadratic,quadratic,100000,1200000,0.9489,0.9531,0.9503,0.8585,0.4606,0.5995,0.7763
flow,0,64,8,0.0085,quadratic_cal,quadratic,100000,1200000,0.9475,0.9489,0.9495,0.5633,0.7738,0.6520,0.8005
flow,0,64,8,0.0085,polar8,polar,100000,1200000,0.9739,0.9756,0.9772,0.5382,0.7686,0.6331,0.8044
flow,0,64,8,0.0085,polar8_cal,polar,100000,1200000,0.9748,0.9771,0.9774,0.6176,0.7104,0.6607,0.8189
flow,0,64,16,0.0078,knn,knn,20000,480000,0.2911,0.2931,0.2858,0.0242,0.0336,0.0281,0.1606
flow,0,64,16,0.0078,altered_knn,altered_knn,20000,320000,0.6497,0.6537,0.6541,0.0241,0.1477,0.0415,0.3476
flow,0,64,16,0.0078,quadratic,quadratic,20000,480000,0.8997,0.9033,0.8828,0.6526,0.4502,0.5328,0.7180
flow,0,64,16,0.0078,quadratic_cal,quadratic,20000,480000,0.8978,0.9002,0.8821,0.4445,0.5966,0.5095,0.7048
flow,0,64,16,0.0078,polar8,polar,20000,480000,0.9500,0.9517,0.9427,0.5601,0.7403,0.6377,0.7947
flow,0,64,16,0.0078,polar8_cal,polar,20000,480000,0.9502,0.9519,0.9427,0.5755,0.7307,0.6439,0.7979
flow,0,64,16,0.0078,knn,knn,50000,1200000,0.3013,0.3035,0.2959,0.0218,0.0260,0.0237,0.1636
flow,0,64,16,0.0078,altered_knn,altered_knn,50000,800000,0.6709,0.6757,0.6631,0.0363,0.0596,0.0451,0.3604
flow,0,64,16,0.0078,quadratic,quadratic,50000,1200000,0.9305,0.9339,0.9166,0.8023,0.4954,0.6126,0.7732
flow,0,64,16,0.0078,quadratic_cal,quadratic,50000,1200000,0.9289,0.9305,0.9159,0.5477,0.7299,0.6258,0.7782
flow,0,64,16,0.0078,polar8,polar,50000,1200000,0.9284,0.9296,0.9429,0.1255,0.7695,0.2158,0.5727
flow,0,64,16,0.0078,polar8_cal,polar,50000,1200000,0.9384,0.9440,0.9239,0.1671,0.2193,0.1897,0.5669
flow,0,64,16,0.0078,knn,knn,100000,2400000,0.3090,0.3112,0.3037,0.0268,0.0300,0.0283,0.1698
flow,0,64,16,0.0078,altered_knn,altered_knn,100000,1600000,0.6694,0.6729,0.6759,0.0309,0.2213,0.0543,0.3636
flow,0,64,16,0.0078,quadratic,quadratic,100000,2400000,0.9513,0.9543,0.9426,0.8545,0.5642,0.6797,0.8170
flow,0,64,16,0.0078,quadratic_cal,quadratic,100000,2400000,0.9490,0.9503,0.9415,0.5502,0.7895,0.6485,0.7994
flow,0,64,16,0.0078,polar8,polar,100000,2400000,0.8813,0.8822,0.9180,0.0633,0.7743,0.1171,0.4996
flow,0,64,16,0.0078,polar8_cal,polar,100000,2400000,0.8948,0.9015,0.8811,0.0314,0.0356,0.0334,0.4675
