sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
flow,2,2,1,0.0096,0.0000,knn,knn,20000,60000,0.9962,0.0000,0.9974,0.0000,0.9976,0.0000,0.7664,0.0000,0.8756,0.0000,0.8174,0.0000,0.9074,0.0000
flow,2,2,1,0.0096,0.0000,altered_knn,altered_knn,20000,40000,0.9890,0.0000,0.9972,0.0000,0.9941,0.0000,0.3375,0.0000,0.1399,0.0000,0.1978,0.0000,0.5975,0.0000
flow,2,2,1,0.0096,0.0000,quadratic,quadratic,20000,60000,0.9711,0.0000,0.9754,0.0000,0.9720,0.0000,0.5508,0.0000,0.5337,0.0000,0.5421,0.0000,0.7588,0.0000
flow,2,2,1,0.0096,0.0000,quadratic_cal,quadratic,20000,60000,0.9706,0.0000,0.9746,0.0000,0.9717,0.0000,0.5191,0.0000,0.5622,0.0000,0.5398,0.0000,0.7572,0.0000
flow,2,2,1,0.0096,0.0000,polar8,polar,20000,60000,0.9963,0.0000,0.9976,0.0000,0.9979,0.0000,0.7882,0.0000,0.8679,0.0000,0.8261,0.0000,0.9119,0.0000
flow,2,2,1,0.0096,0.0000,polar8_cal,polar,20000,60000,0.9966,0.0000,0.9983,0.0000,0.9980,0.0000,0.8503,0.0000,0.8238,0.0000,0.8368,0.0000,0.9176,0.0000
flow,2,2,1,0.0096,0.0000,knn,knn,50000,150000,0.9966,0.0000,0.9980,0.0000,0.9980,0.0000,0.8123,0.0000,0.8523,0.0000,0.8319,0.0000,0.9149,0.0000
flow,2,2,1,0.0096,0.0000,altered_knn,altered_knn,50000,100000,0.9900,0.0000,0.9979,0.0000,0.9947,0.0000,0.4595,0.0000,0.1762,0.0000,0.2547,0.0000,0.6263,0.0000
flow,2,2,1,0.0096,0.0000,quadratic,quadratic,50000,150000,0.9715,0.0000,0.9758,0.0000,0.9724,0.0000,0.5493,0.0000,0.5337,0.0000,0.5414,0.0000,0.7586,0.0000
flow,2,2,1,0.0096,0.0000,quadratic_cal,quadratic,50000,150000,0.9710,0.0000,0.9750,0.0000,0.9722,0.0000,0.5204,0.0000,0.5622,0.0000,0.5405,0.0000,0.7577,0.0000
flow,2,2,1,0.0096,0.0000,polar8,polar,50000,150000,0.9964,0.0000,0.9976,0.0000,0.9979,0.0000,0.7892,0.0000,0.8731,0.0000,0.8290,0.0000,0.9133,0.0000
flow,2,2,1,0.0096,0.0000,polar8_cal,polar,50000,150000,0.9965,0.0000,0.9982,0.0000,0.9980,0.0000,0.8408,0.0000,0.8212,0.0000,0.8309,0.0000,0.9146,0.0000
flow,2,2,1,0.0096,0.0000,knn,knn,100000,300000,0.9966,0.0000,0.9982,0.0000,0.9980,0.0000,0.8265,0.0000,0.8394,0.0000,0.8329,0.0000,0.9155,0.0000
flow,2,2,1,0.0096,0.0000,altered_knn,altered_knn,100000,200000,0.9901,0.0000,0.9984,0.0000,0.9948,0.0000,0.4779,0.0000,0.1399,0.0000,0.2164,0.0000,0.6074,0.0000
flow,2,2,1,0.0096,0.0000,quadratic,quadratic,100000,300000,0.9792,0.0000,0.9835,0.0000,0.9811,0.0000,0.5462,0.0000,0.5363,0.0000,0.5412,0.0000,0.7623,0.0000
flow,2,2,1,0.0096,0.0000,quadratic_cal,quadratic,100000,300000,0.9788,0.0000,0.9830,0.0000,0.9809,0.0000,0.5218,0.0000,0.5570,0.0000,0.5388,0.0000,0.7609,0.0000
flow,2,2,1,0.0096,0.0000,polar8,polar,100000,300000,0.9965,0.0000,0.9978,0.0000,0.9980,0.0000,0.8024,0.0000,0.8627,0.0000,0.8315,0.0000,0.9146,0.0000
flow,2,2,1,0.0096,0.0000,polar8_cal,polar,100000,300000,0.9965,0.0000,0.9982,0.0000,0.9980,0.0000,0.8395,0.0000,0.8264,0.0000,0.8329,0.0000,0.9155,0.0000
flow,2,4,1,0.0096,0.0000,knn,knn,20000,120000,0.9899,0.0000,0.9923,0.0000,0.9937,0.0000,0.5125,0.0000,0.7419,0.0000,0.6063,0.0000,0.7993,0.0000
flow,2,4,1,0.0096,0.0000,altered_knn,altered_knn,20000,80000,0.9803,0.0000,0.9867,0.0000,0.9884,0.0000,0.1986,0.0000,0.3268,0.0000,0.2471,0.0000,0.6169,0.0000
flow,2,4,1,0.0096,0.0000,quadratic,quadratic,20000,120000,0.9208,0.0000,0.9251,0.0000,0.9286,0.0000,0.1687,0.0000,0.4799,0.0000,0.2497,0.0000,0.5874,0.0000
flow,2,4,1,0.0096,0.0000,quadratic_cal,quadratic,20000,120000,0.9336,0.0000,0.9397,0.0000,0.9333,0.0000,0.4268,0.0000,0.3100,0.0000,0.3591,0.0000,0.6494,0.0000
flow,2,4,1,0.0096,0.0000,polar8,polar,20000,120000,0.9895,0.0000,0.9916,0.0000,0.9932,0.0000,0.5000,0.0000,0.7756,0.0000,0.6080,0.0000,0.7998,0.0000
flow,2,4,1,0.0096,0.0000,polar8_cal,polar,20000,120000,0.9907,0.0000,0.9942,0.0000,0.9936,0.0000,0.6193,0.0000,0.6394,0.0000,0.6292,0.0000,0.8117,0.0000
flow,2,4,1,0.0096,0.0000,knn,knn,50000,300000,0.9910,0.0000,0.9939,0.0000,0.9941,0.0000,0.5960,0.0000,0.6926,0.0000,0.6407,0.0000,0.8173,0.0000
flow,2,4,1,0.0096,0.0000,altered_knn,altered_knn,50000,200000,0.9856,0.0000,0.9935,0.0000,0.9912,0.0000,0.2505,0.0000,0.1751,0.0000,0.2061,0.0000,0.5998,0.0000
flow,2,4,1,0.0096,0.0000,quadratic,quadratic,50000,300000,0.9291,0.0000,0.9334,0.0000,0.9379,0.0000,0.1723,0.0000,0.4877,0.0000,0.2547,0.0000,0.5940,0.0000
flow,2,4,1,0.0096,0.0000,quadratic_cal,quadratic,50000,300000,0.9407,0.0000,0.9467,0.0000,0.9412,0.0000,0.4249,0.0000,0.3230,0.0000,0.3670,0.0000,0.6568,0.0000
flow,2,4,1,0.0096,0.0000,polar8,polar,50000,300000,0.9897,0.0000,0.9919,0.0000,0.9933,0.0000,0.5117,0.0000,0.7639,0.0000,0.6129,0.0000,0.8024,0.0000
flow,2,4,1,0.0096,0.0000,polar8_cal,polar,50000,300000,0.9906,0.0000,0.9939,0.0000,0.9936,0.0000,0.5969,0.0000,0.6472,0.0000,0.6210,0.0000,0.8075,0.0000
flow,2,4,1,0.0096,0.0000,knn,knn,100000,600000,0.9910,0.0000,0.9944,0.0000,0.9940,0.0000,0.6239,0.0000,0.6433,0.0000,0.6335,0.0000,0.8139,0.0000
flow,2,4,1,0.0096,0.0000,altered_knn,altered_knn,100000,400000,0.9857,0.0000,0.9937,0.0000,0.9913,0.0000,0.2510,0.0000,0.1673,0.0000,0.2008,0.0000,0.5972,0.0000
flow,2,4,1,0.0096,0.0000,quadratic,quadratic,100000,600000,0.9433,0.0000,0.9474,0.0000,0.9544,0.0000,0.1709,0.0000,0.5201,0.0000,0.2572,0.0000,0.6023,0.0000
flow,2,4,1,0.0096,0.0000,quadratic_cal,quadratic,100000,600000,0.9550,0.0000,0.9607,0.0000,0.9568,0.0000,0.4571,0.0000,0.3658,0.0000,0.4063,0.0000,0.6835,0.0000
flow,2,4,1,0.0096,0.0000,polar8,polar,100000,600000,0.9906,0.0000,0.9933,0.0000,0.9937,0.0000,0.5623,0.0000,0.7198,0.0000,0.6314,0.0000,0.8123,0.0000
flow,2,4,1,0.0096,0.0000,polar8_cal,polar,100000,600000,0.9909,0.0000,0.9944,0.0000,0.9938,0.0000,0.6077,0.0000,0.6329,0.0000,0.6201,0.0000,0.8072,0.0000
flow,2,8,1,0.0113,0.0000,knn,knn,20000,240000,0.9818,0.0000,0.9865,0.0000,0.9873,0.0000,0.4378,0.0000,0.5745,0.0000,0.4969,0.0000,0.7417,0.0000
flow,2,8,1,0.0113,0.0000,altered_knn,altered_knn,20000,160000,0.9779,0.0000,0.9873,0.0000,0.9849,0.0000,0.2155,0.0000,0.1628,0.0000,0.1855,0.0000,0.5864,0.0000
flow,2,8,1,0.0113,0.0000,quadratic,quadratic,20000,240000,0.8302,0.0000,0.8338,0.0000,0.8898,0.0000,0.0422,0.0000,0.5210,0.0000,0.0780,0.0000,0.4559,0.0000
flow,2,8,1,0.0113,0.0000,quadratic_cal,quadratic,20000,240000,0.9343,0.0000,0.9419,0.0000,0.9393,0.0000,0.2611,0.0000,0.2759,0.0000,0.2683,0.0000,0.6051,0.0000
flow,2,8,1,0.0113,0.0000,polar8,polar,20000,240000,0.9819,0.0000,0.9862,0.0000,0.9875,0.0000,0.4353,0.0000,0.5993,0.0000,0.5043,0.0000,0.7453,0.0000
flow,2,8,1,0.0113,0.0000,polar8_cal,polar,20000,240000,0.9835,0.0000,0.9894,0.0000,0.9876,0.0000,0.5658,0.0000,0.4724,0.0000,0.5149,0.0000,0.7521,0.0000
flow,2,8,1,0.0113,0.0000,knn,knn,50000,600000,0.9827,0.0000,0.9882,0.0000,0.9874,0.0000,0.4920,0.0000,0.5066,0.0000,0.4992,0.0000,0.7437,0.0000
flow,2,8,1,0.0113,0.0000,altered_knn,altered_knn,50000,400000,0.9788,0.0000,0.9878,0.0000,0.9856,0.0000,0.2450,0.0000,0.1909,0.0000,0.2146,0.0000,0.6012,0.0000
flow,2,8,1,0.0113,0.0000,quadratic,quadratic,50000,600000,0.8860,0.0000,0.8904,0.0000,0.9331,0.0000,0.0548,0.0000,0.5039,0.0000,0.0988,0.0000,0.4946,0.0000
flow,2,8,1,0.0113,0.0000,quadratic_cal,quadratic,50000,600000,0.9689,0.0000,0.9766,0.0000,0.9754,0.0000,0.2909,0.0000,0.2964,0.0000,0.2936,0.0000,0.6351,0.0000
flow,2,8,1,0.0113,0.0000,polar8,polar,50000,600000,0.9825,0.0000,0.9875,0.0000,0.9875,0.0000,0.4709,0.0000,0.5486,0.0000,0.5068,0.0000,0.7471,0.0000
flow,2,8,1,0.0113,0.0000,polar8_cal,polar,50000,600000,0.9835,0.0000,0.9893,0.0000,0.9875,0.0000,0.5681,0.0000,0.4696,0.0000,0.5142,0.0000,0.7518,0.0000
flow,2,8,1,0.0113,0.0000,knn,knn,100000,1200000,0.9830,0.0000,0.9888,0.0000,0.9874,0.0000,0.5215,0.0000,0.4823,0.0000,0.5011,0.0000,0.7450,0.0000
flow,2,8,1,0.0113,0.0000,altered_knn,altered_knn,100000,800000,0.9794,0.0000,0.9889,0.0000,0.9856,0.0000,0.2562,0.0000,0.1534,0.0000,0.1919,0.0000,0.5904,0.0000
flow,2,8,1,0.0113,0.0000,quadratic,quadratic,100000,1200000,0.9098,0.0000,0.9146,0.0000,0.9484,0.0000,0.0670,0.0000,0.4956,0.0000,0.1180,0.0000,0.5163,0.0000
flow,2,8,1,0.0113,0.0000,quadratic_cal,quadratic,100000,1200000,0.9734,0.0000,0.9808,0.0000,0.9802,0.0000,0.3054,0.0000,0.3317,0.0000,0.3180,0.0000,0.6494,0.0000
flow,2,8,1,0.0113,0.0000,polar8,polar,100000,1200000,0.9829,0.0000,0.9881,0.0000,0.9876,0.0000,0.4959,0.0000,0.5298,0.0000,0.5123,0.0000,0.7502,0.0000
flow,2,8,1,0.0113,0.0000,polar8_cal,polar,100000,1200000,0.9836,0.0000,0.9896,0.0000,0.9875,0.0000,0.5863,0.0000,0.4630,0.0000,0.5174,0.0000,0.7535,0.0000
flow,4,2,1,0.0098,0.0000,knn,knn,20000,60000,0.9502,0.0000,0.9553,0.0000,0.9483,0.0000,0.6513,0.0000,0.4359,0.0000,0.5223,0.0000,0.7388,0.0000
flow,4,2,1,0.0098,0.0000,altered_knn,altered_knn,20000,40000,0.9471,0.0000,0.9559,0.0000,0.9547,0.0000,0.0362,0.0000,0.0564,0.0000,0.0441,0.0000,0.5000,0.0000
flow,4,2,1,0.0098,0.0000,quadratic,quadratic,20000,60000,0.9715,0.0000,0.9751,0.0000,0.9706,0.0000,0.8179,0.0000,0.6103,0.0000,0.6990,0.0000,0.8370,0.0000
flow,4,2,1,0.0098,0.0000,quadratic_cal,quadratic,20000,60000,0.9699,0.0000,0.9723,0.0000,0.9697,0.0000,0.6303,0.0000,0.7256,0.0000,0.6746,0.0000,0.8235,0.0000
flow,4,2,1,0.0098,0.0000,polar8,polar,20000,60000,0.9973,0.0000,0.9981,0.0000,0.9981,0.0000,0.8796,0.0000,0.9179,0.0000,0.8984,0.0000,0.9483,0.0000
flow,4,2,1,0.0098,0.0000,polar8_cal,polar,20000,60000,0.9973,0.0000,0.9979,0.0000,0.9981,0.0000,0.8629,0.0000,0.9359,0.0000,0.8979,0.0000,0.9479,0.0000
flow,4,2,1,0.0098,0.0000,knn,knn,50000,150000,0.9625,0.0000,0.9671,0.0000,0.9614,0.0000,0.7490,0.0000,0.4974,0.0000,0.5978,0.0000,0.7825,0.0000
flow,4,2,1,0.0098,0.0000,altered_knn,altered_knn,50000,100000,0.9482,0.0000,0.9566,0.0000,0.9594,0.0000,0.0436,0.0000,0.0974,0.0000,0.0602,0.0000,0.5084,0.0000
flow,4,2,1,0.0098,0.0000,quadratic,quadratic,50000,150000,0.9714,0.0000,0.9750,0.0000,0.9705,0.0000,0.8102,0.0000,0.6128,0.0000,0.6978,0.0000,0.8364,0.0000
flow,4,2,1,0.0098,0.0000,quadratic_cal,quadratic,50000,150000,0.9700,0.0000,0.9724,0.0000,0.9696,0.0000,0.6366,0.0000,0.7231,0.0000,0.6771,0.0000,0.8247,0.0000
flow,4,2,1,0.0098,0.0000,polar8,polar,50000,150000,0.9973,0.0000,0.9982,0.0000,0.9981,0.0000,0.8841,0.0000,0.9000,0.0000,0.8920,0.0000,0.9451,0.0000
flow,4,2,1,0.0098,0.0000,polar8_cal,polar,50000,150000,0.9973,0.0000,0.9982,0.0000,0.9981,0.0000,0.8841,0.0000,0.9000,0.0000,0.8920,0.0000,0.9451,0.0000
flow,4,2,1,0.0098,0.0000,knn,knn,100000,300000,0.9697,0.0000,0.9738,0.0000,0.9688,0.0000,0.8206,0.0000,0.5513,0.0000,0.6595,0.0000,0.8167,0.0000
flow,4,2,1,0.0098,0.0000,altered_knn,altered_knn,100000,200000,0.9107,0.0000,0.9165,0.0000,0.9495,0.0000,0.0388,0.0000,0.3282,0.0000,0.0695,0.0000,0.4930,0.0000
flow,4,2,1,0.0098,0.0000,quadratic,quadratic,100000,300000,0.9815,0.0000,0.9851,0.0000,0.9817,0.0000,0.8142,0.0000,0.6179,0.0000,0.7026,0.0000,0.8439,0.0000
flow,4,2,1,0.0098,0.0000,quadratic_cal,quadratic,100000,300000,0.9802,0.0000,0.9825,0.0000,0.9810,0.0000,0.6459,0.0000,0.7436,0.0000,0.6913,0.0000,0.8369,0.0000
flow,4,2,1,0.0098,0.0000,polar8,polar,100000,300000,0.9974,0.0000,0.9983,0.0000,0.9982,0.0000,0.8903,0.0000,0.9154,0.0000,0.9027,0.0000,0.9505,0.0000
