sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,4,0.0345,knn,knn,5000,30000,0.8123,0.8340,0.8254,0.3179,0.2084,0.2517,0.5429
ddim,2,4,0.0345,altered_knn,altered_knn,5000,20000,0.7990,0.8209,0.8230,0.1438,0.1881,0.1630,0.4919
ddim,2,4,0.0345,polar3,polar,5000,30000,0.8149,0.8342,0.8265,0.3959,0.2779,0.3265,0.5804
ddim,2,4,0.0345,knn,knn,10000,60000,0.8134,0.8360,0.8256,0.3387,0.1823,0.2371,0.5365
ddim,2,4,0.0345,altered_knn,altered_knn,10000,40000,0.8104,0.8374,0.8243,0.1523,0.0535,0.0792,0.4583
ddim,2,4,0.0345,polar3,polar,10000,60000,0.8147,0.8346,0.8265,0.3787,0.2576,0.3066,0.5706
ddim,2,4,0.0345,knn,knn,20000,120000,0.8145,0.8374,0.8259,0.3742,0.1766,0.2399,0.5387
ddim,2,4,0.0345,altered_knn,altered_knn,20000,80000,0.8097,0.8363,0.8243,0.1586,0.0666,0.0938,0.4651
ddim,2,4,0.0345,polar3,polar,20000,120000,0.8142,0.8344,0.8257,0.3879,0.2504,0.3043,0.5694
ddim,2,4,0.0345,knn,knn,50000,300000,0.8155,0.8384,0.8258,0.4296,0.1766,0.2503,0.5443
ddim,2,4,0.0345,altered_knn,altered_knn,50000,200000,0.8108,0.8379,0.8243,0.1593,0.0521,0.0785,0.4582
ddim,2,4,0.0345,polar3,polar,50000,300000,0.8140,0.8344,0.8255,0.3858,0.2446,0.2994,0.5669
ddim,2,4,0.0345,knn,knn,100000,600000,0.8159,0.8388,0.8258,0.4583,0.1751,0.2534,0.5461
ddim,2,4,0.0345,altered_knn,altered_knn,100000,400000,0.8115,0.8396,0.8243,0.1169,0.0260,0.0426,0.4411
ddim,2,4,0.0345,polar3,polar,100000,600000,0.8144,0.8349,0.8257,0.3957,0.2417,0.3001,0.5675
ddim,2,8,0.0269,knn,knn,2000,24000,0.8758,0.8947,0.8978,0.1577,0.1899,0.1723,0.5335
ddim,2,8,0.0269,altered_knn,altered_knn,2000,16000,0.8673,0.8874,0.8939,0.0940,0.1397,0.1124,0.4999
ddim,2,8,0.0269,polar3,polar,2000,24000,0.8766,0.8950,0.8980,0.1742,0.2086,0.1898,0.5424
ddim,2,8,0.0269,knn,knn,5000,60000,0.8785,0.8981,0.8981,0.1776,0.1713,0.1744,0.5362
ddim,2,8,0.0269,altered_knn,altered_knn,5000,40000,0.8740,0.8961,0.8969,0.0729,0.0745,0.0737,0.4849
ddim,2,8,0.0269,polar3,polar,5000,60000,0.8760,0.8947,0.8976,0.1677,0.1993,0.1821,0.5384
ddim,2,8,0.0269,knn,knn,10000,120000,0.8811,0.9011,0.8987,0.2044,0.1564,0.1772,0.5392
ddim,2,8,0.0269,altered_knn,altered_knn,10000,80000,0.8767,0.8992,0.8970,0.0788,0.0615,0.0690,0.4841
ddim,2,8,0.0269,polar3,polar,10000,120000,0.8758,0.8945,0.8974,0.1664,0.1993,0.1814,0.5379
ddim,2,8,0.0269,knn,knn,20000,240000,0.8830,0.9035,0.8989,0.2351,0.1397,0.1752,0.5394
ddim,2,8,0.0269,altered_knn,altered_knn,20000,160000,0.8808,0.9042,0.8973,0.0724,0.0298,0.0422,0.4732
ddim,2,8,0.0269,polar3,polar,20000,240000,0.8759,0.8945,0.8974,0.1703,0.2030,0.1852,0.5399
ddim,2,8,0.0269,knn,knn,50000,600000,0.8837,0.9045,0.8985,0.2720,0.1322,0.1779,0.5412
ddim,2,8,0.0269,altered_knn,altered_knn,50000,400000,0.8831,0.9071,0.8977,0.0789,0.0168,0.0276,0.4674
ddim,2,8,0.0269,polar3,polar,50000,600000,0.8778,0.8966,0.8983,0.1806,0.1974,0.1886,0.5426
ddim,2,8,0.0269,knn,knn,100000,1200000,0.8844,0.9052,0.8987,0.2905,0.1304,0.1799,0.5426
ddim,2,8,0.0269,altered_knn,altered_knn,100000,800000,0.8824,0.9064,0.8976,0.0511,0.0130,0.0208,0.4636
ddim,2,8,0.0269,polar3,polar,100000,1200000,0.8787,0.8985,0.8975,0.1832,0.1620,0.1719,0.5352
ddim,4,2,0.1118,knn,knn,2000,6000,0.8239,0.9230,0.8711,0.6833,0.0367,0.0696,0.4963
ddim,4,2,0.1118,altered_knn,altered_knn,2000,4000,0.8097,0.8777,0.8880,0.2269,0.2688,0.2461,0.5619
ddim,4,2,0.1118,polar3,polar,2000,6000,0.8923,0.9946,0.9414,0.7729,0.0792,0.1436,0.5691
ddim,4,2,0.1118,knn,knn,5000,15000,0.8425,0.9434,0.8906,0.7109,0.0407,0.0770,0.5102
ddim,4,2,0.1118,altered_knn,altered_knn,5000,10000,0.8416,0.9325,0.9057,0.2251,0.1194,0.1560,0.5443
ddim,4,2,0.1118,polar3,polar,5000,15000,0.8922,0.9945,0.9414,0.7706,0.0796,0.1443,0.5694
ddim,4,2,0.1118,knn,knn,10000,30000,0.8492,0.9509,0.8977,0.6963,0.0420,0.0793,0.5151
ddim,4,2,0.1118,altered_knn,altered_knn,10000,20000,0.8558,0.9590,0.9105,0.2384,0.0367,0.0636,0.5113
ddim,4,2,0.1118,polar3,polar,10000,30000,0.8920,0.9944,0.9413,0.7652,0.0787,0.1427,0.5686
ddim,4,2,0.1118,knn,knn,20000,60000,0.8568,0.9592,0.9060,0.6299,0.0434,0.0812,0.5202
ddim,4,2,0.1118,altered_knn,altered_knn,20000,40000,0.8572,0.9601,0.9122,0.2399,0.0398,0.0683,0.5142
ddim,4,2,0.1118,polar3,polar,20000,60000,0.8922,0.9945,0.9414,0.7672,0.0796,0.1442,0.5694
ddim,4,2,0.1118,knn,knn,50000,150000,0.8662,0.9690,0.9154,0.7134,0.0501,0.0936,0.5313
ddim,4,2,0.1118,altered_knn,altered_knn,50000,100000,0.8503,0.9415,0.9140,0.2410,0.1257,0.1652,0.5534
ddim,4,2,0.1118,polar3,polar,50000,150000,0.8922,0.9945,0.9414,0.7672,0.0796,0.1442,0.5694
ddim,4,2,0.1118,knn,knn,100000,300000,0.8725,0.9753,0.9216,0.7622,0.0559,0.1042,0.5398
ddim,4,2,0.1118,altered_knn,altered_knn,100000,200000,0.8663,0.9735,0.9191,0.2406,0.0143,0.0270,0.5003
ddim,4,2,0.1118,polar3,polar,100000,300000,0.8922,0.9945,0.9414,0.7706,0.0796,0.1443,0.5694
ddim,4,4,0.0901,knn,knn,2000,12000,0.6930,0.7516,0.7144,0.6534,0.1004,0.1741,0.4629
ddim,4,4,0.0901,altered_knn,altered_knn,2000,8000,0.7238,0.7814,0.7502,0.4224,0.1421,0.2126,0.4970
ddim,4,4,0.0901,polar3,polar,2000,12000,0.7573,0.8223,0.7849,0.5337,0.1010,0.1699,0.4961
ddim,4,4,0.0901,knn,knn,5000,30000,0.7184,0.7801,0.7407,0.6813,0.0949,0.1666,0.4734
ddim,4,4,0.0901,altered_knn,altered_knn,5000,20000,0.7318,0.7938,0.7580,0.4800,0.1065,0.1744,0.4841
ddim,4,4,0.0901,polar3,polar,5000,30000,0.7571,0.8226,0.7843,0.5767,0.0960,0.1646,0.4936
ddim,4,4,0.0901,knn,knn,10000,60000,0.7264,0.7892,0.7497,0.6588,0.0932,0.1633,0.4762
ddim,4,4,0.0901,altered_knn,altered_knn,10000,40000,0.7174,0.7702,0.7595,0.2204,0.1848,0.2010,0.4856
ddim,4,4,0.0901,polar3,polar,10000,60000,0.7567,0.8222,0.7841,0.5677,0.0954,0.1634,0.4928
ddim,4,4,0.0901,knn,knn,20000,120000,0.7364,0.8004,0.7605,0.6708,0.0905,0.1594,0.4799
ddim,4,4,0.0901,altered_knn,altered_knn,20000,80000,0.6935,0.7337,0.7614,0.1626,0.2880,0.2078,0.4708
ddim,4,4,0.0901,polar3,polar,20000,120000,0.7562,0.8217,0.7832,0.5903,0.0943,0.1627,0.4922
ddim,4,4,0.0901,knn,knn,50000,300000,0.7441,0.8092,0.7690,0.6681,0.0871,0.1541,0.4817
ddim,4,4,0.0901,altered_knn,altered_knn,50000,200000,0.7432,0.8116,0.7708,0.4897,0.0527,0.0952,0.4534
ddim,4,4,0.0901,polar3,polar,50000,300000,0.7562,0.8218,0.7833,0.5880,0.0927,0.1601,0.4910
ddim,4,4,0.0901,knn,knn,100000,600000,0.7499,0.8153,0.7757,0.6520,0.0905,0.1589,0.4871
ddim,4,4,0.0901,altered_knn,altered_knn,100000,400000,0.7431,0.8105,0.7735,0.3175,0.0633,0.1055,0.4580
ddim,4,4,0.0901,polar3,polar,100000,600000,0.7567,0.8225,0.7842,0.5666,0.0921,0.1585,0.4905
ddim,4,8,0.0265,knn,knn,2000,24000,0.6303,0.6418,0.6521,0.1179,0.2072,0.1503,0.3961
ddim,4,8,0.0265,altered_knn,altered_knn,2000,16000,0.6689,0.6836,0.7014,0.0503,0.1318,0.0728,0.3782
ddim,4,8,0.0265,polar3,polar,2000,24000,0.7278,0.7423,0.7422,0.2127,0.1959,0.2039,0.4731
ddim,4,8,0.0265,knn,knn,5000,60000,0.6574,0.6700,0.6775,0.1267,0.1940,0.1533,0.4117
ddim,4,8,0.0265,altered_knn,altered_knn,5000,40000,0.6799,0.6953,0.7076,0.0562,0.1168,0.0758,0.3856
ddim,4,8,0.0265,polar3,polar,5000,60000,0.7287,0.7428,0.7429,0.2263,0.2109,0.2183,0.4806
ddim,4,8,0.0265,knn,knn,10000,120000,0.6761,0.6889,0.6941,0.1520,0.2053,0.1747,0.4318
ddim,4,8,0.0265,altered_knn,altered_knn,10000,80000,0.6886,0.7047,0.7115,0.0629,0.0979,0.0766,0.3906
ddim,4,8,0.0265,polar3,polar,10000,120000,0.7288,0.7429,0.7431,0.2263,0.2109,0.2183,0.4806
ddim,4,8,0.0265,knn,knn,20000,240000,0.6914,0.7047,0.7092,0.1659,0.2072,0.1843,0.4445
ddim,4,8,0.0265,altered_knn,altered_knn,20000,160000,0.7001,0.7177,0.7182,0.0626,0.0584,0.0604,0.3890
ddim,4,8,0.0265,polar3,polar,20000,240000,0.7287,0.7428,0.7425,0.2343,0.2109,0.2220,0.4824
ddim,4,8,0.0265,knn,knn,50000,600000,0.7083,0.7228,0.7250,0.1799,0.1751,0.1775,0.4502
ddim,4,8,0.0265,altered_knn,altered_knn,50000,400000,0.7063,0.7240,0.7242,0.0644,0.0584,0.0613,0.3926
ddim,4,8,0.0265,polar3,polar,50000,600000,0.7296,0.7443,0.7433,0.2264,0.1940,0.2089,0.4766
ddim,4,8,0.0265,knn,knn,100000,1200000,0.7137,0.7281,0.7288,0.2108,0.1846,0.1968,0.4625
ddim,4,8,0.0265,altered_knn,altered_knn,100000,800000,0.7114,0.7299,0.7272,0.0536,0.0339,0.0415,0.3857
ddim,4,8,0.0265,polar3,polar,100000,1200000,0.7294,0.7442,0.7431,0.2249,0.1902,0.2061,0.4751
ddim,4,16,0.0315,knn,knn,2000,48000,0.7192,0.7338,0.7426,0.1538,0.2710,0.1962,0.4650
ddim,4,16,0.0315,altered_knn,altered_knn,2000,32000,0.7894,0.8132,0.8068,0.1150,0.0618,0.0804,0.4468
ddim,4,16,0.0315,polar3,polar,2000,48000,0.8374,0.8575,0.8561,0.2491,0.2235,0.2356,0.5465
ddim,4,16,0.0315,knn,knn,5000,120000,0.7537,0.7717,0.7769,0.1383,0.1997,0.1634,0.4676
ddim,4,16,0.0315,altered_knn,altered_knn,5000,80000,0.7978,0.8215,0.8158,0.1240,0.0713,0.0905,0.4560
ddim,4,16,0.0315,polar3,polar,5000,120000,0.8370,0.8568,0.8554,0.2562,0.2282,0.2414,0.5491
ddim,4,16,0.0315,knn,knn,10000,240000,0.7764,0.7949,0.7971,0.1760,0.2092,0.1912,0.4930
ddim,4,16,0.0315,altered_knn,altered_knn,10000,160000,0.8018,0.8264,0.8193,0.0997,0.0475,0.0644,0.4454
ddim,4,16,0.0315,polar3,polar,10000,240000,0.8370,0.8568,0.8556,0.2571,0.2298,0.2427,0.5498
ddim,4,16,0.0315,knn,knn,20000,480000,0.7935,0.8127,0.8132,0.1934,0.2029,0.1980,0.5054
ddim,4,16,0.0315,altered_knn,altered_knn,20000,320000,0.8058,0.8295,0.8275,0.0975,0.0808,0.0884,0.4589
ddim,4,16,0.0315,polar3,polar,20000,480000,0.8395,0.8599,0.8578,0.2538,0.2108,0.2303,0.5451
ddim,4,16,0.0315,knn,knn,50000,1200000,0.8126,0.8328,0.8311,0.2172,0.1918,0.2037,0.5182
ddim,4,16,0.0315,altered_knn,altered_knn,50000,800000,0.8102,0.8337,0.8322,0.1022,0.0887,0.0950,0.4643
ddim,4,16,0.0315,polar3,polar,50000,1200000,0.8405,0.8615,0.8591,0.2421,0.1949,0.2160,0.5388
ddim,4,16,0.0315,knn,knn,100000,2400000,0.8225,0.8438,0.8407,0.2213,0.1712,0.1930,0.5184
ddim,4,16,0.0315,altered_knn,altered_knn,100000,1600000,0.8219,0.8467,0.8402,0.1141,0.0602,0.0788,0.4628
ddim,4,16,0.0315,polar3,polar,100000,2400000,0.8410,0.8622,0.8595,0.2430,0.1918,0.2143,0.5382
ddim,4,32,0.0309,knn,knn,2000,96000,0.6861,0.6997,0.7121,0.1227,0.2617,0.1671,0.4334
ddim,4,32,0.0309,altered_knn,altered_knn,2000,64000,0.7505,0.7717,0.7705,0.1000,0.0889,0.0941,0.4329
ddim,4,32,0.0309,polar3,polar,2000,96000,0.7956,0.8134,0.8171,0.1914,0.2375,0.2120,0.5127
ddim,4,32,0.0309,knn,knn,5000,240000,0.7197,0.7357,0.7447,0.1247,0.2197,0.1591,0.4474
ddim,4,32,0.0309,altered_knn,altered_knn,5000,160000,0.7605,0.7817,0.7817,0.1005,0.0969,0.0987,0.4402
ddim,4,32,0.0309,polar3,polar,5000,240000,0.7964,0.8142,0.8174,0.2003,0.2407,0.2186,0.5164
ddim,4,32,0.0309,knn,knn,10000,480000,0.7434,0.7604,0.7672,0.1363,0.2116,0.1658,0.4631
ddim,4,32,0.0309,altered_knn,altered_knn,10000,320000,0.7688,0.7915,0.7866,0.1014,0.0598,0.0752,0.4334
ddim,4,32,0.0309,polar3,polar,10000,480000,0.7991,0.8174,0.8196,0.2026,0.2278,0.2144,0.5159
ddim,4,32,0.0309,knn,knn,20000,960000,0.7637,0.7818,0.7850,0.1555,0.1955,0.1732,0.4775
ddim,4,32,0.0309,altered_knn,altered_knn,20000,640000,0.7741,0.7985,0.7872,0.0946,0.0113,0.0202,0.4093
ddim,4,32,0.0309,polar3,polar,20000,960000,0.8006,0.8195,0.8206,0.1991,0.2084,0.2036,0.5116
ddim,4,32,0.0309,knn,knn,50000,2400000,0.7799,0.7986,0.7998,0.1780,0.1939,0.1856,0.4921
ddim,4,32,0.0309,altered_knn,altered_knn,50000,1600000,0.7779,0.7997,0.8000,0.0965,0.0969,0.0967,0.4482
ddim,4,32,0.0309,polar3,polar,50000,2400000,0.8030,0.8221,0.8224,0.2095,0.2068,0.2081,0.5151
ddim,4,32,0.0309,knn,knn,100000,4800000,0.7880,0.8075,0.8072,0.1843,0.1777,0.1809,0.4942
ddim,4,32,0.0309,altered_knn,altered_knn,100000,3200000,0.7858,0.8081,0.8065,0.1047,0.0905,0.0971,0.4526
ddim,4,32,0.0309,polar3,polar,100000,4800000,0.8041,0.8233,0.8234,0.2093,0.2036,0.2064,0.5148
ddim,8,2,0.2001,knn,knn,2000,6000,0.6686,0.8350,0.7426,0.8421,0.0040,0.0080,0.4215
ddim,8,2,0.2001,altered_knn,altered_knn,2000,4000,0.7487,0.9004,0.8375,0.3573,0.1429,0.2041,0.5522
ddim,8,2,0.2001,polar3,polar,2000,6000,0.8021,0.9897,0.8853,0.9087,0.0522,0.0987,0.5442
ddim,8,2,0.2001,knn,knn,5000,15000,0.6794,0.8481,0.7543,0.9130,0.0052,0.0104,0.4293
ddim,8,2,0.2001,altered_knn,altered_knn,5000,10000,0.7534,0.9162,0.8408,0.3628,0.1027,0.1600,0.5381
ddim,8,2,0.2001,polar3,polar,5000,15000,0.8013,0.9887,0.8844,0.9130,0.0525,0.0992,0.5440
ddim,8,2,0.2001,knn,knn,10000,30000,0.6898,0.8614,0.7661,0.8095,0.0042,0.0084,0.4349
ddim,8,2,0.2001,altered_knn,altered_knn,10000,20000,0.7554,0.9119,0.8440,0.3647,0.1299,0.1916,0.5517
ddim,8,2,0.2001,polar3,polar,10000,30000,0.8010,0.9886,0.8841,0.9318,0.0512,0.0971,0.5429
ddim,8,2,0.2001,knn,knn,20000,60000,0.6968,0.8695,0.7734,1.0000,0.0065,0.0129,0.4412
ddim,8,2,0.2001,altered_knn,altered_knn,20000,40000,0.7600,0.9213,0.8483,0.3713,0.1157,0.1764,0.5488
ddim,8,2,0.2001,polar3,polar,20000,60000,0.8016,0.9889,0.8845,0.9261,0.0532,0.1006,0.5448
ddim,8,2,0.2001,knn,knn,50000,150000,0.7087,0.8842,0.7866,0.9355,0.0072,0.0144,0.4493
ddim,8,2,0.2001,altered_knn,altered_knn,50000,100000,0.7619,0.9309,0.8505,0.3544,0.0867,0.1393,0.5351
ddim,8,2,0.2001,polar3,polar,50000,150000,0.8013,0.9887,0.8843,0.9254,0.0527,0.0997,0.5442
ddim,8,2,0.2001,knn,knn,100000,300000,0.7133,0.8897,0.7916,0.9444,0.0085,0.0168,0.4533
ddim,8,2,0.2001,altered_knn,altered_knn,100000,200000,0.7680,0.9387,0.8560,0.3780,0.0859,0.1400,0.5394
ddim,8,2,0.2001,polar3,polar,100000,300000,0.8014,0.9887,0.8844,0.9298,0.0530,0.1002,0.5445
ddim,8,4,0.0689,knn,knn,2000,12000,0.6172,0.6588,0.6380,0.5725,0.0544,0.0993,0.3791
ddim,8,4,0.0689,altered_knn,altered_knn,2000,8000,0.7726,0.8249,0.8039,0.1937,0.0667,0.0992,0.4621
ddim,8,4,0.0689,polar3,polar,2000,12000,0.8376,0.8886,0.8620,0.7954,0.1494,0.2515,0.5700
ddim,8,4,0.0689,knn,knn,5000,30000,0.6271,0.6701,0.6489,0.5856,0.0471,0.0872,0.3787
ddim,8,4,0.0689,altered_knn,altered_knn,5000,20000,0.7661,0.8095,0.8094,0.1795,0.1798,0.1796,0.4946
ddim,8,4,0.0689,polar3,polar,5000,30000,0.8379,0.8893,0.8622,0.8257,0.1443,0.2457,0.5675
ddim,8,4,0.0689,knn,knn,10000,60000,0.6478,0.6925,0.6704,0.6100,0.0442,0.0825,0.3875
ddim,8,4,0.0689,altered_knn,altered_knn,10000,40000,0.7291,0.7525,0.8055,0.1534,0.4133,0.2237,0.4881
ddim,8,4,0.0689,polar3,polar,10000,60000,0.8376,0.8891,0.8617,0.8565,0.1429,0.2449,0.5670
ddim,8,4,0.0689,knn,knn,20000,120000,0.6596,0.7048,0.6824,0.7041,0.0500,0.0934,0.3991
ddim,8,4,0.0689,altered_knn,altered_knn,20000,80000,0.7780,0.8244,0.8169,0.1979,0.1516,0.1717,0.4980
ddim,8,4,0.0689,polar3,polar,20000,120000,0.8369,0.8880,0.8607,0.8559,0.1465,0.2502,0.5691
ddim,8,4,0.0689,knn,knn,50000,300000,0.6745,0.7209,0.6973,0.6471,0.0479,0.0891,0.4050
ddim,8,4,0.0689,altered_knn,altered_knn,50000,200000,0.7847,0.8349,0.8208,0.1927,0.1066,0.1373,0.4861
ddim,8,4,0.0689,polar3,polar,50000,300000,0.8371,0.8882,0.8611,0.8430,0.1479,0.2517,0.5699
ddim,8,4,0.0689,knn,knn,100000,600000,0.6873,0.7338,0.7102,0.7105,0.0587,0.1085,0.4212
ddim,8,4,0.0689,altered_knn,altered_knn,100000,400000,0.7594,0.7920,0.8238,0.1609,0.3198,0.2141,0.5030
ddim,8,4,0.0689,polar3,polar,100000,600000,0.8377,0.8887,0.8617,0.8340,0.1494,0.2534,0.5711
ddim,8,8,0.0344,knn,knn,2000,24000,0.5763,0.5921,0.5888,0.1771,0.1352,0.1533,0.3727
ddim,8,8,0.0344,altered_knn,altered_knn,2000,16000,0.7831,0.8063,0.8029,0.1639,0.1308,0.1455,0.4759
ddim,8,8,0.0344,polar3,polar,2000,24000,0.8748,0.8973,0.8894,0.5219,0.2427,0.3313,0.6143
ddim,8,8,0.0344,knn,knn,5000,60000,0.6050,0.6200,0.6157,0.2688,0.1817,0.2168,0.4184
ddim,8,8,0.0344,altered_knn,altered_knn,5000,40000,0.7825,0.8037,0.8085,0.1430,0.1875,0.1623,0.4830
ddim,8,8,0.0344,polar3,polar,5000,60000,0.8771,0.9000,0.8911,0.5906,0.2369,0.3382,0.6191
ddim,8,8,0.0344,knn,knn,10000,120000,0.6275,0.6438,0.6388,0.2636,0.1686,0.2057,0.4248
ddim,8,8,0.0344,altered_knn,altered_knn,10000,80000,0.7903,0.8141,0.8116,0.1490,0.1250,0.1360,0.4750
ddim,8,8,0.0344,polar3,polar,10000,120000,0.8785,0.9011,0.8921,0.6185,0.2427,0.3486,0.6249
ddim,8,8,0.0344,knn,knn,20000,240000,0.6402,0.6574,0.6518,0.2762,0.1570,0.2002,0.4288
ddim,8,8,0.0344,altered_knn,altered_knn,20000,160000,0.7885,0.8073,0.8195,0.1449,0.2631,0.1869,0.4971
ddim,8,8,0.0344,polar3,polar,20000,240000,0.8788,0.9017,0.8921,0.6573,0.2369,0.3483,0.6250
ddim,8,8,0.0344,knn,knn,50000,600000,0.6744,0.6922,0.6856,0.3540,0.1744,0.2337,0.4630
ddim,8,8,0.0344,altered_knn,altered_knn,50000,400000,0.7965,0.8157,0.8297,0.1358,0.2587,0.1781,0.4969
ddim,8,8,0.0344,polar3,polar,50000,600000,0.8810,0.9035,0.8944,0.6479,0.2515,0.3623,0.6329
ddim,8,8,0.0344,knn,knn,100000,1200000,0.6907,0.7094,0.7019,0.3616,0.1672,0.2286,0.4690
ddim,8,8,0.0344,altered_knn,altered_knn,100000,800000,0.8133,0.8379,0.8339,0.1706,0.1250,0.1443,0.4911
ddim,8,8,0.0344,polar3,polar,100000,1200000,0.8812,0.9037,0.8946,0.6347,0.2500,0.3587,0.6312
ddim,8,16,0.0388,knn,knn,2000,48000,0.4919,0.5036,0.5080,0.1325,0.2010,0.1598,0.3317
ddim,8,16,0.0388,altered_knn,altered_knn,2000,32000,0.6989,0.7118,0.7381,0.1335,0.3814,0.1978,0.4548
ddim,8,16,0.0388,polar3,polar,2000,48000,0.8086,0.8325,0.8205,0.5091,0.2165,0.3038,0.5681
ddim,8,16,0.0388,knn,knn,5000,120000,0.5178,0.5302,0.5327,0.1544,0.2101,0.1779,0.3541
ddim,8,16,0.0388,altered_knn,altered_knn,5000,80000,0.7307,0.7579,0.7442,0.2047,0.0567,0.0888,0.4233
ddim,8,16,0.0388,polar3,polar,5000,120000,0.8120,0.8362,0.8233,0.5482,0.2126,0.3064,0.5713
ddim,8,16,0.0388,knn,knn,10000,240000,0.5511,0.5642,0.5647,0.1880,0.2268,0.2056,0.3849
ddim,8,16,0.0388,altered_knn,altered_knn,10000,160000,0.7354,0.7598,0.7540,0.1661,0.1302,0.1460,0.4529
ddim,8,16,0.0388,polar3,polar,10000,240000,0.8145,0.8386,0.8257,0.5541,0.2178,0.3127,0.5756
ddim,8,16,0.0388,knn,knn,20000,480000,0.5753,0.5905,0.5886,0.1982,0.2010,0.1996,0.3950
ddim,8,16,0.0388,altered_knn,altered_knn,20000,320000,0.7244,0.7412,0.7584,0.1401,0.3080,0.1926,0.4669
ddim,8,16,0.0388,polar3,polar,20000,480000,0.8163,0.8407,0.8277,0.5500,0.2126,0.3067,0.5737
ddim,8,16,0.0388,knn,knn,50000,1200000,0.6009,0.6169,0.6139,0.2270,0.2036,0.2147,0.4158
ddim,8,16,0.0388,altered_knn,altered_knn,50000,800000,0.7491,0.7737,0.7690,0.1629,0.1405,0.1509,0.4623
ddim,8,16,0.0388,polar3,polar,50000,1200000,0.8166,0.8413,0.8284,0.5336,0.2049,0.2961,0.5687
ddim,8,16,0.0388,knn,knn,100000,2400000,0.6266,0.6435,0.6388,0.2551,0.2101,0.2304,0.4369
ddim,8,16,0.0388,altered_knn,altered_knn,100000,1600000,0.7475,0.7699,0.7721,0.1535,0.1920,0.1706,0.4703
ddim,8,16,0.0388,polar3,polar,100000,2400000,0.8167,0.8416,0.8282,0.5455,0.2010,0.2938,0.5677
ddim,8,32,0.0303,knn,knn,2000,96000,0.4756,0.4802,0.4978,0.0972,0.3295,0.1501,0.3152
ddim,8,32,0.0303,altered_knn,altered_knn,2000,64000,0.7147,0.7334,0.7333,0.1181,0.1203,0.1192,0.4263
ddim,8,32,0.0303,polar3,polar,2000,96000,0.8424,0.8595,0.8556,0.4258,0.2932,0.3473,0.6034
ddim,8,32,0.0303,knn,knn,5000,240000,0.5132,0.5184,0.5340,0.1186,0.3460,0.1766,0.3475
ddim,8,32,0.0303,altered_knn,altered_knn,5000,160000,0.7245,0.7439,0.7403,0.1458,0.1054,0.1224,0.4331
