process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,4,150,0.0151,500,kernel,kernel,125,748,0.9398,0.8982,0.9076,0.9128,0.1732,0.2914,0.2173,0.5624
flow,2,4,150,0.0151,500,linear,linear,125,748,0.9398,0.1872,0.1783,0.2593,0.0142,0.7715,0.0279,0.1031
flow,2,4,150,0.0151,500,quadratic,quadratic,125,748,0.9398,0.9423,0.9522,0.9544,0.2376,0.3013,0.2657,0.6089
flow,2,4,150,0.0151,500,polar2,polar,125,748,0.9398,0.9452,0.9547,0.9595,0.2004,0.3278,0.2487,0.6017
flow,2,4,150,0.0151,500,polar3,polar,125,748,0.9398,0.9537,0.9621,0.9672,0.2431,0.4073,0.3045,0.6333
flow,2,4,150,0.0151,500,polar8,polar,125,748,0.9398,0.9613,0.9705,0.9724,0.2876,0.3609,0.3201,0.6453
flow,2,4,150,0.0151,500,mlp,mlp,125,748,0.9398,0.9612,0.9720,0.9740,0.2026,0.2583,0.2271,0.5995
flow,2,4,150,0.0151,500,knn,knn,250,1500,0.9253,0.9102,0.9199,0.9251,0.1637,0.2781,0.2061,0.5630
flow,2,4,150,0.0151,500,altered_knn,altered_knn,250,1000,0.9253,0.9247,0.9383,0.9334,0.1279,0.0364,0.0567,0.4975
flow,2,4,150,0.0151,500,kernel,kernel,250,1500,0.9253,0.9246,0.9340,0.9389,0.1870,0.3146,0.2346,0.5843
flow,2,4,150,0.0151,500,linear,linear,250,1500,0.9253,0.1765,0.1675,0.2493,0.0138,0.7616,0.0272,0.0974
flow,2,4,150,0.0151,500,quadratic,quadratic,250,1500,0.9253,0.9494,0.9593,0.9611,0.2520,0.3079,0.2772,0.6182
flow,2,4,150,0.0151,500,polar2,polar,250,1500,0.9253,0.9446,0.9541,0.9611,0.1675,0.3278,0.2217,0.5879
flow,2,4,150,0.0151,500,polar3,polar,250,1500,0.9253,0.9573,0.9667,0.9696,0.2506,0.3477,0.2913,0.6290
flow,2,4,150,0.0151,500,polar8,polar,250,1500,0.9253,0.9638,0.9731,0.9747,0.2923,0.3543,0.3204,0.6467
flow,2,4,150,0.0151,500,mlp,mlp,250,1500,0.9253,0.9670,0.9777,0.9769,0.3015,0.2715,0.2857,0.6317
flow,2,4,150,0.0151,500,knn,knn,500,3000,0.9210,0.9283,0.9374,0.9469,0.1457,0.3377,0.2036,0.5705
flow,2,4,150,0.0151,500,altered_knn,altered_knn,500,2000,0.9210,0.9222,0.9360,0.9315,0.0762,0.0265,0.0393,0.4876
flow,2,4,150,0.0151,500,kernel,kernel,500,3000,0.9210,0.9338,0.9429,0.9522,0.1483,0.3377,0.2061,0.5745
flow,2,4,150,0.0151,500,linear,linear,500,3000,0.9210,0.1792,0.1705,0.2531,0.0137,0.7483,0.0268,0.0986
flow,2,4,150,0.0151,500,quadratic,quadratic,500,3000,0.9210,0.9487,0.9580,0.9609,0.2446,0.3377,0.2837,0.6209
flow,2,4,150,0.0151,500,polar2,polar,500,3000,0.9210,0.9413,0.9508,0.9604,0.1414,0.3278,0.1976,0.5742
flow,2,4,150,0.0151,500,polar3,polar,500,3000,0.9210,0.9570,0.9662,0.9714,0.2118,0.3576,0.2660,0.6161
flow,2,4,150,0.0151,500,polar8,polar,500,3000,0.9210,0.9633,0.9721,0.9758,0.2639,0.3940,0.3161,0.6441
flow,2,4,150,0.0151,500,mlp,mlp,500,3000,0.9210,0.9706,0.9809,0.9791,0.4017,0.3046,0.3465,0.6637
flow,2,4,150,0.0151,500,knn,knn,1000,6000,0.9223,0.9459,0.9535,0.9636,0.1905,0.4503,0.2677,0.6106
flow,2,4,150,0.0151,500,altered_knn,altered_knn,1000,4000,0.9223,0.9360,0.9490,0.9520,0.0659,0.0927,0.0770,0.5130
flow,2,4,150,0.0151,500,kernel,kernel,1000,6000,0.9223,0.9474,0.9556,0.9641,0.1929,0.4139,0.2632,0.6094
flow,2,4,150,0.0151,500,linear,linear,1000,6000,0.9223,0.1827,0.1740,0.2568,0.0137,0.7483,0.0269,0.1005
flow,2,4,150,0.0151,500,quadratic,quadratic,1000,6000,0.9223,0.9499,0.9595,0.9620,0.2469,0.3278,0.2817,0.6206
flow,2,4,150,0.0151,500,polar2,polar,1000,6000,0.9223,0.9461,0.9555,0.9635,0.1585,0.3311,0.2144,0.5849
flow,2,4,150,0.0151,500,polar3,polar,1000,6000,0.9223,0.9611,0.9700,0.9736,0.2567,0.3808,0.3067,0.6383
flow,2,4,150,0.0151,500,polar8,polar,1000,6000,0.9223,0.9658,0.9746,0.9762,0.3251,0.3940,0.3563,0.6654
flow,2,4,150,0.0151,500,mlp,mlp,1000,6000,0.9223,0.9710,0.9812,0.9793,0.4152,0.3079,0.3536,0.6674
flow,2,8,150,0.0299,500,analytic,analytic,0,0,nan,0.8955,0.9167,0.9082,0.5165,0.2090,0.2976,0.6072
flow,2,8,150,0.0299,500,knn,knn,125,1496,0.9104,0.8026,0.8173,0.8297,0.1700,0.3278,0.2239,0.5206
flow,2,8,150,0.0299,500,altered_knn,altered_knn,125,1000,0.9104,0.8140,0.8378,0.8259,0.3171,0.0435,0.0765,0.4571
flow,2,8,150,0.0299,500,kernel,kernel,125,1496,0.9104,0.8262,0.8404,0.8613,0.1439,0.3645,0.2063,0.5234
flow,2,8,150,0.0299,500,linear,linear,125,1496,0.9104,0.1036,0.0819,0.1266,0.0265,0.8077,0.0514,0.0666
flow,2,8,150,0.0299,500,quadratic,quadratic,125,1496,0.9104,0.8545,0.8692,0.8874,0.1703,0.3779,0.2348,0.5520
flow,2,8,150,0.0299,500,polar2,polar,125,1496,0.9104,0.8282,0.8425,0.8609,0.1565,0.3629,0.2186,0.5306
flow,2,8,150,0.0299,500,polar3,polar,125,1496,0.9104,0.8509,0.8676,0.8815,0.1561,0.3094,0.2075,0.5376
flow,2,8,150,0.0299,500,polar8,polar,125,1496,0.9104,0.8778,0.8961,0.9011,0.2088,0.2860,0.2414,0.5687
flow,2,8,150,0.0299,500,mlp,mlp,125,1496,0.9104,0.8826,0.9022,0.9035,0.2266,0.2475,0.2366,0.5694
flow,2,8,150,0.0299,500,knn,knn,250,3000,0.9007,0.8368,0.8522,0.8620,0.1938,0.3361,0.2459,0.5491
flow,2,8,150,0.0299,500,altered_knn,altered_knn,250,2000,0.9007,0.8598,0.8849,0.8733,0.3373,0.0468,0.0822,0.4836
flow,2,8,150,0.0299,500,kernel,kernel,250,3000,0.9007,0.8473,0.8630,0.8780,0.1615,0.3395,0.2189,0.5409
flow,2,8,150,0.0299,500,linear,linear,250,3000,0.9007,0.0875,0.0653,0.1064,0.0260,0.8077,0.0505,0.0579
flow,2,8,150,0.0299,500,quadratic,quadratic,250,3000,0.9007,0.8572,0.8720,0.8898,0.1685,0.3796,0.2334,0.5527
flow,2,8,150,0.0299,500,polar2,polar,250,3000,0.9007,0.8370,0.8516,0.8682,0.1642,0.3645,0.2264,0.5390
flow,2,8,150,0.0299,500,polar3,polar,250,3000,0.9007,0.8658,0.8828,0.8913,0.1967,0.3161,0.2425,0.5626
flow,2,8,150,0.0299,500,polar8,polar,250,3000,0.9007,0.8892,0.9078,0.9074,0.2884,0.2860,0.2872,0.5975
flow,2,8,150,0.0299,500,mlp,mlp,250,3000,0.9007,0.8929,0.9136,0.9068,0.4174,0.2241,0.2916,0.6026
flow,2,8,150,0.0299,500,knn,knn,500,6000,0.8895,0.8607,0.8772,0.8878,0.1818,0.3244,0.2330,0.5551
flow,2,8,150,0.0299,500,altered_knn,altered_knn,500,4000,0.8895,0.8636,0.8890,0.8766,0.3582,0.0401,0.0722,0.4806
flow,2,8,150,0.0299,500,kernel,kernel,500,6000,0.8895,0.8582,0.8747,0.8888,0.1575,0.3211,0.2113,0.5430
flow,2,8,150,0.0299,500,linear,linear,500,6000,0.8895,0.0914,0.0697,0.1131,0.0258,0.7960,0.0500,0.0599
flow,2,8,150,0.0299,500,quadratic,quadratic,500,6000,0.8895,0.8500,0.8643,0.8858,0.1543,0.3880,0.2207,0.5425
flow,2,8,150,0.0299,500,polar2,polar,500,6000,0.8895,0.8379,0.8525,0.8717,0.1455,0.3645,0.2080,0.5303
flow,2,8,150,0.0299,500,polar3,polar,500,6000,0.8895,0.8704,0.8872,0.8951,0.2000,0.3244,0.2474,0.5673
flow,2,8,150,0.0299,500,polar8,polar,500,6000,0.8895,0.8917,0.9094,0.9094,0.3116,0.3194,0.3154,0.6124
flow,2,8,150,0.0299,500,mlp,mlp,500,6000,0.8895,0.8945,0.9151,0.9079,0.4455,0.2258,0.2997,0.6074
flow,2,8,150,0.0299,500,knn,knn,1000,12000,0.8872,0.8755,0.8929,0.8999,0.2022,0.3094,0.2445,0.5687
flow,2,8,150,0.0299,500,altered_knn,altered_knn,1000,8000,0.8872,0.8795,0.9060,0.8923,0.5714,0.0201,0.0388,0.4724
flow,2,8,150,0.0299,500,kernel,kernel,1000,12000,0.8872,0.8704,0.8885,0.8971,0.1728,0.2843,0.2149,0.5517
flow,2,8,150,0.0299,500,linear,linear,1000,12000,0.8872,0.0927,0.0712,0.1149,0.0257,0.7910,0.0498,0.0605
flow,2,8,150,0.0299,500,quadratic,quadratic,1000,12000,0.8872,0.8500,0.8642,0.8854,0.1562,0.3913,0.2233,0.5437
flow,2,8,150,0.0299,500,polar2,polar,1000,12000,0.8872,0.8453,0.8602,0.8782,0.1505,0.3629,0.2127,0.5365
flow,2,8,150,0.0299,500,polar3,polar,1000,12000,0.8872,0.8727,0.8892,0.8965,0.2124,0.3378,0.2608,0.5750
flow,2,8,150,0.0299,500,polar8,polar,1000,12000,0.8872,0.8938,0.9118,0.9090,0.3740,0.3127,0.3406,0.6262
flow,2,8,150,0.0299,500,mlp,mlp,1000,12000,0.8872,0.8950,0.9155,0.9080,0.4742,0.2308,0.3105,0.6130
flow,2,16,150,0.0193,500,analytic,analytic,0,0,nan,0.8773,0.8901,0.8856,0.4944,0.2280,0.3121,0.6011
flow,2,16,150,0.0193,500,knn,knn,125,2992,0.9037,0.7544,0.7616,0.7762,0.1357,0.3912,0.2015,0.4815
flow,2,16,150,0.0193,500,altered_knn,altered_knn,125,2000,0.9037,0.7947,0.8085,0.8051,0.1770,0.0959,0.1244,0.4664
flow,2,16,150,0.0193,500,kernel,kernel,125,2992,0.9037,0.7534,0.7592,0.7931,0.0881,0.4611,0.1479,0.4536
flow,2,16,150,0.0193,500,linear,linear,125,2992,0.9037,0.0248,0.0096,0.0185,0.0156,0.7979,0.0307,0.0201
flow,2,16,150,0.0193,500,quadratic,quadratic,125,2992,0.9037,0.7749,0.7803,0.8332,0.0672,0.5052,0.1186,0.4495
flow,2,16,150,0.0193,500,polar2,polar,125,2992,0.9037,0.8441,0.8534,0.8573,0.2693,0.3705,0.3119,0.5827
flow,2,16,150,0.0193,500,polar3,polar,125,2992,0.9037,0.8623,0.8725,0.8756,0.2593,0.3446,0.2959,0.5842
flow,2,16,150,0.0193,500,polar8,polar,125,2992,0.9037,0.8655,0.8764,0.8772,0.2930,0.3135,0.3029,0.5896
flow,2,16,150,0.0193,500,mlp,mlp,125,2992,0.9037,0.8327,0.8433,0.8563,0.1135,0.2902,0.1631,0.5032
flow,2,16,150,0.0193,500,knn,knn,250,6000,0.9032,0.8033,0.8117,0.8240,0.1589,0.3808,0.2243,0.5180
flow,2,16,150,0.0193,500,altered_knn,altered_knn,250,4000,0.9032,0.7455,0.7519,0.8206,0.0446,0.4223,0.0807,0.4163
flow,2,16,150,0.0193,500,kernel,kernel,250,6000,0.9032,0.7778,0.7855,0.8175,0.0798,0.3860,0.1322,0.4589
flow,2,16,150,0.0193,500,linear,linear,250,6000,0.9032,0.0247,0.0095,0.0183,0.0155,0.7927,0.0305,0.0200
flow,2,16,150,0.0193,500,quadratic,quadratic,250,6000,0.9032,0.7757,0.7811,0.8372,0.0638,0.5000,0.1132,0.4471
flow,2,16,150,0.0193,500,polar2,polar,250,6000,0.9032,0.8458,0.8555,0.8586,0.2667,0.3523,0.3036,0.5795
flow,2,16,150,0.0193,500,polar3,polar,250,6000,0.9032,0.8657,0.8759,0.8771,0.3098,0.3523,0.3297,0.6028
flow,2,16,150,0.0193,500,polar8,polar,250,6000,0.9032,0.8711,0.8823,0.8818,0.3258,0.3005,0.3127,0.5975
flow,2,16,150,0.0193,500,mlp,mlp,250,6000,0.9032,0.8495,0.8616,0.8629,0.2364,0.2358,0.2361,0.5488
flow,2,16,150,0.0193,500,knn,knn,500,12000,0.9037,0.8298,0.8384,0.8538,0.1434,0.3938,0.2102,0.5243
flow,2,16,150,0.0193,500,altered_knn,altered_knn,500,8000,0.9037,0.8025,0.8130,0.8505,0.0498,0.2694,0.0840,0.4485
flow,2,16,150,0.0193,500,kernel,kernel,500,12000,0.9037,0.7995,0.8085,0.8381,0.0772,0.3472,0.1264,0.4674
flow,2,16,150,0.0193,500,linear,linear,500,12000,0.9037,0.0252,0.0101,0.0198,0.0155,0.7902,0.0304,0.0203
flow,2,16,150,0.0193,500,quadratic,quadratic,500,12000,0.9037,0.7776,0.7828,0.8408,0.0638,0.5130,0.1135,0.4482
flow,2,16,150,0.0193,500,polar2,polar,500,12000,0.9037,0.8497,0.8593,0.8637,0.2448,0.3627,0.2923,0.5758
flow,2,16,150,0.0193,500,polar3,polar,500,12000,0.9037,0.8676,0.8779,0.8794,0.2873,0.3446,0.3133,0.5956
flow,2,16,150,0.0193,500,polar8,polar,500,12000,0.9037,0.8747,0.8857,0.8851,0.3417,0.3187,0.3298,0.6077
flow,2,16,150,0.0193,500,mlp,mlp,500,12000,0.9037,0.8669,0.8791,0.8767,0.3825,0.2487,0.3014,0.5902
flow,2,16,150,0.0193,500,knn,knn,1000,24000,0.9022,0.8408,0.8500,0.8636,0.1487,0.3756,0.2131,0.5315
flow,2,16,150,0.0193,500,altered_knn,altered_knn,1000,16000,0.9022,0.8533,0.8694,0.8648,0.0881,0.0363,0.0514,0.4604
flow,2,16,150,0.0193,500,kernel,kernel,1000,24000,0.9022,0.8060,0.8151,0.8415,0.0833,0.3420,0.1340,0.4746
flow,2,16,150,0.0193,500,linear,linear,1000,24000,0.9022,0.0241,0.0090,0.0178,0.0155,0.7927,0.0304,0.0197
flow,2,16,150,0.0193,500,quadratic,quadratic,1000,24000,0.9022,0.7782,0.7834,0.8409,0.0647,0.5155,0.1150,0.4492
flow,2,16,150,0.0193,500,polar2,polar,1000,24000,0.9022,0.8486,0.8581,0.8627,0.2504,0.3705,0.2989,0.5785
flow,2,16,150,0.0193,500,polar3,polar,1000,24000,0.9022,0.8682,0.8785,0.8796,0.3032,0.3472,0.3237,0.6011
flow,2,16,150,0.0193,500,polar8,polar,1000,24000,0.9022,0.8737,0.8852,0.8842,0.3313,0.2876,0.3079,0.5966
flow,2,16,150,0.0193,500,mlp,mlp,1000,24000,0.9022,0.8659,0.8781,0.8755,0.4167,0.2461,0.3094,0.5938
flow,4,2,150,0.0192,500,analytic,analytic,0,0,nan,0.9553,0.9668,0.9616,0.8150,0.3681,0.5072,0.7370
flow,4,2,150,0.0192,500,knn,knn,125,374,1.0000,0.8304,0.8455,0.8378,0.7419,0.0601,0.1111,0.4783
flow,4,2,150,0.0192,500,altered_knn,altered_knn,125,250,1.0000,0.8388,0.8516,0.8787,0.0441,0.1828,0.0710,0.4613
flow,4,2,150,0.0192,500,kernel,kernel,125,374,1.0000,0.8894,0.9058,0.8976,0.8696,0.0522,0.0985,0.5022
flow,4,2,150,0.0192,500,linear,linear,125,374,1.0000,0.7018,0.7069,0.8207,0.0293,0.4413,0.0549,0.3809
flow,4,2,150,0.0192,500,quadratic,quadratic,125,374,1.0000,0.9597,0.9726,0.9662,0.9055,0.3003,0.4510,0.7118
flow,4,2,150,0.0192,500,polar2,polar,125,374,1.0000,0.9499,0.9635,0.9613,0.3390,0.2585,0.2933,0.6284
flow,4,2,150,0.0192,500,polar3,polar,125,374,1.0000,0.9499,0.9637,0.9593,0.4631,0.2454,0.3208,0.6423
flow,4,2,150,0.0192,500,polar8,polar,125,374,1.0000,0.9410,0.9545,0.9541,0.2652,0.2507,0.2577,0.6061
flow,4,2,150,0.0192,500,mlp,mlp,125,374,1.0000,0.9526,0.9663,0.9631,0.3840,0.2507,0.3033,0.6348
flow,4,2,150,0.0192,500,knn,knn,250,750,0.9973,0.8300,0.8442,0.8371,0.7647,0.1018,0.1797,0.5120
flow,4,2,150,0.0192,500,altered_knn,altered_knn,250,500,0.9973,0.8878,0.9039,0.9116,0.0362,0.0679,0.0472,0.4755
flow,4,2,150,0.0192,500,kernel,kernel,250,750,0.9973,0.8595,0.8742,0.8664,0.9756,0.1044,0.1887,0.5315
flow,4,2,150,0.0192,500,linear,linear,250,750,0.9973,0.6448,0.6484,0.7826,0.0249,0.4595,0.0473,0.3479
flow,4,2,150,0.0192,500,quadratic,quadratic,250,750,0.9973,0.9518,0.9650,0.9585,0.8770,0.2794,0.4238,0.6944
flow,4,2,150,0.0192,500,polar2,polar,250,750,0.9973,0.9520,0.9645,0.9599,0.6103,0.3107,0.4118,0.6881
flow,4,2,150,0.0192,500,polar3,polar,250,750,0.9973,0.9515,0.9648,0.9596,0.6105,0.2742,0.3784,0.6716
flow,4,2,150,0.0192,500,polar8,polar,250,750,0.9973,0.9401,0.9526,0.9547,0.2479,0.3029,0.2726,0.6126
flow,4,2,150,0.0192,500,mlp,mlp,250,750,0.9973,0.9466,0.9588,0.9544,0.6059,0.3211,0.4198,0.6893
flow,4,2,150,0.0192,500,knn,knn,500,1500,0.9953,0.8559,0.8702,0.8631,0.7619,0.1253,0.2152,0.5427
flow,4,2,150,0.0192,500,altered_knn,altered_knn,500,1000,0.9953,0.7450,0.7493,0.8508,0.0402,0.5274,0.0747,0.4120
flow,4,2,150,0.0192,500,kernel,kernel,500,1500,0.9953,0.8679,0.8829,0.8751,0.9500,0.0992,0.1797,0.5313
flow,4,2,150,0.0192,500,linear,linear,500,1500,0.9953,0.6737,0.6784,0.8043,0.0257,0.4334,0.0485,0.3634
flow,4,2,150,0.0192,500,quadratic,quadratic,500,1500,0.9953,0.9510,0.9640,0.9578,0.8527,0.2872,0.4297,0.6968
flow,4,2,150,0.0192,500,polar2,polar,500,1500,0.9953,0.9540,0.9663,0.9608,0.7799,0.3238,0.4576,0.7119
flow,4,2,150,0.0192,500,polar3,polar,500,1500,0.9953,0.9540,0.9661,0.9609,0.7356,0.3342,0.4596,0.7129
flow,4,2,150,0.0192,500,polar8,polar,500,1500,0.9953,0.9544,0.9673,0.9627,0.5795,0.2950,0.3910,0.6791
flow,4,2,150,0.0192,500,mlp,mlp,500,1500,0.9953,0.9546,0.9665,0.9617,0.6963,0.3473,0.4634,0.7149
flow,4,2,150,0.0192,500,knn,knn,1000,3000,0.9943,0.8783,0.8923,0.8853,0.8108,0.1567,0.2626,0.5775
flow,4,2,150,0.0192,500,altered_knn,altered_knn,1000,2000,0.9943,0.9226,0.9403,0.9343,0.0526,0.0183,0.0271,0.4837
flow,4,2,150,0.0192,500,kernel,kernel,1000,3000,0.9943,0.8871,0.9018,0.8943,0.9811,0.1358,0.2385,0.5702
flow,4,2,150,0.0192,500,linear,linear,1000,3000,0.9943,0.6570,0.6600,0.7919,0.0280,0.5013,0.0530,0.3565
flow,4,2,150,0.0192,500,quadratic,quadratic,1000,3000,0.9943,0.9515,0.9645,0.9584,0.8148,0.2872,0.4247,0.6946
flow,4,2,150,0.0192,500,polar2,polar,1000,3000,0.9943,0.9542,0.9660,0.9608,0.7929,0.3499,0.4855,0.7258
flow,4,2,150,0.0192,500,polar3,polar,1000,3000,0.9943,0.9550,0.9665,0.9611,0.8485,0.3655,0.5109,0.7387
flow,4,2,150,0.0192,500,polar8,polar,1000,3000,0.9943,0.9551,0.9670,0.9617,0.7811,0.3446,0.4783,0.7226
flow,4,2,150,0.0192,500,mlp,mlp,1000,3000,0.9943,0.9554,0.9668,0.9618,0.7989,0.3734,0.5089,0.7379
flow,4,4,150,0.0138,500,analytic,analytic,0,0,nan,0.9215,0.9286,0.9268,0.5938,0.4130,0.4872,0.7079
flow,4,4,150,0.0138,500,knn,knn,125,748,0.9679,0.6816,0.6885,0.6932,0.1616,0.1920,0.1755,0.4320
flow,4,4,150,0.0138,500,altered_knn,altered_knn,125,500,0.9679,0.7555,0.7640,0.7937,0.0227,0.1413,0.0392,0.4016
flow,4,4,150,0.0138,500,kernel,kernel,125,748,0.9679,0.7237,0.7306,0.7290,0.4315,0.2283,0.2986,0.5146
flow,4,4,150,0.0138,500,linear,linear,125,748,0.9679,0.2630,0.2584,0.3530,0.0112,0.5942,0.0219,0.1402
flow,4,4,150,0.0138,500,quadratic,quadratic,125,748,0.9679,0.8798,0.8874,0.8863,0.4372,0.3406,0.3829,0.6351
flow,4,4,150,0.0138,500,polar2,polar,125,748,0.9679,0.8964,0.9028,0.9132,0.1635,0.4384,0.2382,0.5705
flow,4,4,150,0.0138,500,polar3,polar,125,748,0.9679,0.8973,0.9045,0.9050,0.3292,0.3877,0.3561,0.6303
flow,4,4,150,0.0138,500,polar8,polar,125,748,0.9679,0.8621,0.8690,0.8745,0.1828,0.3696,0.2446,0.5568
flow,4,4,150,0.0138,500,mlp,mlp,125,748,0.9679,0.9064,0.9138,0.9151,0.3251,0.3804,0.3506,0.6322
flow,4,4,150,0.0138,500,knn,knn,250,1500,0.9653,0.7280,0.7349,0.7359,0.2278,0.2319,0.2298,0.4824
flow,4,4,150,0.0138,500,altered_knn,altered_knn,250,1000,0.9653,0.7140,0.7193,0.7977,0.0225,0.3370,0.0422,0.3807
flow,4,4,150,0.0138,500,kernel,kernel,250,1500,0.9653,0.7934,0.8015,0.7989,0.5714,0.2174,0.3150,0.5582
flow,4,4,150,0.0138,500,linear,linear,250,1500,0.9653,0.2391,0.2341,0.3273,0.0109,0.5978,0.0214,0.1278
flow,4,4,150,0.0138,500,quadratic,quadratic,250,1500,0.9653,0.9000,0.9078,0.9052,0.5595,0.3406,0.4234,0.6656
flow,4,4,150,0.0138,500,polar2,polar,250,1500,0.9653,0.8986,0.9053,0.9106,0.2168,0.4203,0.2861,0.5957
