process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,50,1500,0.9140,analytic,analytic,0.9473,0.9568,0.9685,0.3297,0.6113,0.4284,0.6926
ddim,2,2,150,0.0274,50,1500,0.9140,knn,knn,0.9251,0.9331,0.9550,0.2465,0.6442,0.3566,0.6448
ddim,2,2,150,0.0274,50,1500,0.9140,altered_knn,altered_knn,0.9214,0.9339,0.9538,0.1938,0.4781,0.2758,0.6049
ddim,2,2,150,0.0274,50,1500,0.9140,kernel,kernel,0.9237,0.9340,0.9533,0.2299,0.5584,0.3257,0.6298
ddim,2,2,150,0.0274,50,1500,0.9140,linear,linear,0.7386,0.7376,0.8463,0.0767,0.7737,0.1396,0.4386
ddim,2,2,150,0.0274,50,1500,0.9140,quadratic,quadratic,0.9268,0.9402,0.9558,0.2093,0.4507,0.2859,0.6130
ddim,2,2,150,0.0274,50,1500,0.9140,polar2,polar,0.9220,0.9340,0.9528,0.2062,0.4945,0.2911,0.6126
ddim,2,2,150,0.0274,50,1500,0.9140,polar3,polar,0.9233,0.9353,0.9534,0.2118,0.4982,0.2972,0.6163
ddim,2,2,150,0.0274,50,1500,0.9140,polar8,polar,0.9240,0.9364,0.9539,0.2100,0.4836,0.2928,0.6146
ddim,2,2,150,0.0274,50,1500,0.9140,mlp,mlp,0.9221,0.9347,0.9527,0.2030,0.4763,0.2846,0.6096
ddim,2,4,150,0.0297,50,3000,0.8077,analytic,analytic,0.9020,0.9132,0.9332,0.2267,0.5370,0.3188,0.6160
ddim,2,4,150,0.0297,50,3000,0.8077,knn,knn,0.8928,0.9012,0.9249,0.2273,0.6195,0.3326,0.6169
ddim,2,4,150,0.0297,50,3000,0.8077,altered_knn,altered_knn,0.8246,0.8380,0.8969,0.0721,0.3872,0.1216,0.4798
ddim,2,4,150,0.0297,50,3000,0.8077,kernel,kernel,0.8963,0.9049,0.9273,0.2366,0.6178,0.3422,0.6235
ddim,2,4,150,0.0297,50,3000,0.8077,linear,linear,0.2812,0.2729,0.3436,0.0229,0.5539,0.0440,0.1584
ddim,2,4,150,0.0297,50,3000,0.8077,quadratic,quadratic,0.8988,0.9089,0.9265,0.2487,0.5707,0.3464,0.6277
ddim,2,4,150,0.0297,50,3000,0.8077,polar2,polar,0.8961,0.9052,0.9270,0.2307,0.5993,0.3332,0.6192
ddim,2,4,150,0.0297,50,3000,0.8077,polar3,polar,0.9036,0.9120,0.9322,0.2574,0.6296,0.3654,0.6387
ddim,2,4,150,0.0297,50,3000,0.8077,polar8,polar,0.9079,0.9171,0.9359,0.2586,0.6077,0.3628,0.6400
