process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0093,200,quadratic_cal,quadratic,33333,99998,0.9999,0.9870,0.9914,0.9922,0.4370,0.5146,0.4726,0.7320
ddim,2,2,150,0.0093,200,polar8,polar,33333,99998,0.9999,0.9911,0.9936,0.9948,0.5701,0.7225,0.6373,0.8154
ddim,2,2,150,0.0093,200,polar8_cal,polar,33333,99998,0.9999,0.9911,0.9936,0.9948,0.5701,0.7225,0.6373,0.8154
ddim,2,4,150,0.0066,200,analytic,analytic,0,0,nan,0.9877,0.9894,0.9898,0.6548,0.7379,0.6939,0.8416
ddim,2,4,150,0.0066,200,analytic_T_train,analytic,0,0,nan,0.9875,0.9891,0.9897,0.6325,0.7409,0.6824,0.8358
ddim,2,4,150,0.0066,200,knn,knn,3333,19996,0.9999,0.9827,0.9841,0.9862,0.4767,0.7810,0.5920,0.7881
ddim,2,4,150,0.0066,200,altered_knn,altered_knn,3333,13320,0.9999,0.6053,0.6078,0.6519,0.0111,0.2304,0.0212,0.3145
ddim,2,4,150,0.0066,200,quadratic,quadratic,3333,19996,0.9999,0.9525,0.9544,0.9559,0.4823,0.6579,0.5565,0.7555
ddim,2,4,150,0.0066,200,quadratic_cal,quadratic,3333,19996,0.9999,0.9542,0.9567,0.9567,0.6542,0.5702,0.6094,0.7831
ddim,2,4,150,0.0066,200,polar8,polar,3333,19996,0.9999,0.9868,0.9883,0.9892,0.5999,0.7598,0.6704,0.8294
ddim,2,4,150,0.0066,200,polar8_cal,polar,3333,19996,0.9999,0.9871,0.9889,0.9892,0.6623,0.7289,0.6940,0.8414
ddim,2,4,150,0.0066,200,knn,knn,8333,49996,1.0000,0.9854,0.9868,0.9882,0.5528,0.7832,0.6481,0.8175
ddim,2,4,150,0.0066,200,altered_knn,altered_knn,8333,33320,1.0000,0.5625,0.5658,0.5808,0.0184,0.0710,0.0292,0.2975
ddim,2,4,150,0.0066,200,quadratic,quadratic,8333,49996,1.0000,0.9511,0.9531,0.9546,0.4860,0.6533,0.5573,0.7552
ddim,2,4,150,0.0066,200,quadratic_cal,quadratic,8333,49996,1.0000,0.9528,0.9554,0.9553,0.6578,0.5619,0.6061,0.7807
ddim,2,4,150,0.0066,200,polar8,polar,8333,49996,1.0000,0.9871,0.9886,0.9894,0.6016,0.7515,0.6682,0.8284
ddim,2,4,150,0.0066,200,polar8_cal,polar,8333,49996,1.0000,0.9874,0.9891,0.9895,0.6543,0.7304,0.6902,0.8397
ddim,2,4,150,0.0066,200,knn,knn,16667,100004,0.9999,0.9863,0.9877,0.9887,0.5853,0.7674,0.6641,0.8259
ddim,2,4,150,0.0066,200,altered_knn,altered_knn,16667,66660,0.9999,0.5246,0.5271,0.5468,0.0249,0.1488,0.0427,0.2849
ddim,2,4,150,0.0066,200,quadratic,quadratic,16667,100004,0.9999,0.9522,0.9542,0.9556,0.4837,0.6518,0.5553,0.7547
ddim,2,4,150,0.0066,200,quadratic_cal,quadratic,16667,100004,0.9999,0.9538,0.9564,0.9563,0.6557,0.5551,0.6012,0.7788
ddim,2,4,150,0.0066,200,polar8,polar,16667,100004,0.9999,0.9870,0.9885,0.9894,0.5987,0.7515,0.6664,0.8275
ddim,2,4,150,0.0066,200,polar8_cal,polar,16667,100004,0.9999,0.9873,0.9890,0.9894,0.6480,0.7326,0.6877,0.8383
ddim,2,8,150,0.0059,200,analytic,analytic,0,0,nan,0.9746,0.9767,0.9769,0.5840,0.6284,0.6054,0.7910
ddim,2,8,150,0.0059,200,analytic_T_train,analytic,0,0,nan,0.9744,0.9764,0.9768,0.5647,0.6377,0.5990,0.7877
ddim,2,8,150,0.0059,200,knn,knn,1667,20008,0.9999,0.9696,0.9714,0.9722,0.5336,0.6706,0.5943,0.7828
ddim,2,8,150,0.0059,200,altered_knn,altered_knn,1667,13320,0.9999,0.7251,0.7291,0.7406,0.0112,0.0625,0.0190,0.3740
ddim,2,8,150,0.0059,200,quadratic,quadratic,1667,20008,0.9999,0.9188,0.9201,0.9270,0.2079,0.7035,0.3210,0.6206
ddim,2,8,150,0.0059,200,quadratic_cal,quadratic,1667,20008,0.9999,0.9282,0.9308,0.9309,0.5753,0.4966,0.5331,0.7319
ddim,2,8,150,0.0059,200,polar8,polar,1667,20008,0.9999,0.9738,0.9756,0.9762,0.5589,0.6774,0.6124,0.7940
ddim,2,8,150,0.0059,200,polar8_cal,polar,1667,20008,0.9999,0.9742,0.9763,0.9763,0.6154,0.6216,0.6185,0.7974
ddim,2,8,150,0.0059,200,knn,knn,4167,50008,1.0000,0.9727,0.9746,0.9750,0.5715,0.6478,0.6073,0.7910
ddim,2,8,150,0.0059,200,altered_knn,altered_knn,4167,33320,1.0000,0.5863,0.5897,0.5963,0.0293,0.0211,0.0245,0.3071
ddim,2,8,150,0.0059,200,quadratic,quadratic,4167,50008,1.0000,0.9192,0.9205,0.9273,0.2096,0.6976,0.3223,0.6214
ddim,2,8,150,0.0059,200,quadratic_cal,quadratic,4167,50008,1.0000,0.9281,0.9309,0.9310,0.5492,0.4620,0.5018,0.7164
ddim,2,8,150,0.0059,200,polar8,polar,4167,50008,1.0000,0.9739,0.9758,0.9763,0.5647,0.6672,0.6117,0.7937
ddim,2,8,150,0.0059,200,polar8_cal,polar,4167,50008,1.0000,0.9741,0.9760,0.9763,0.5857,0.6436,0.6133,0.7947
ddim,2,8,150,0.0059,200,knn,knn,8333,99992,1.0000,0.9741,0.9761,0.9763,0.5998,0.6343,0.6166,0.7963
ddim,2,8,150,0.0059,200,altered_knn,altered_knn,8333,66640,1.0000,0.4961,0.4990,0.5071,0.0282,0.0236,0.0257,0.2623
ddim,2,8,150,0.0059,200,quadratic,quadratic,8333,99992,1.0000,0.9167,0.9180,0.9246,0.2119,0.6951,0.3248,0.6214
ddim,2,8,150,0.0059,200,quadratic_cal,quadratic,8333,99992,1.0000,0.9255,0.9282,0.9283,0.5553,0.4789,0.5143,0.7212
ddim,2,8,150,0.0059,200,polar8,polar,8333,99992,1.0000,0.9739,0.9757,0.9763,0.5598,0.6681,0.6092,0.7924
ddim,2,8,150,0.0059,200,polar8_cal,polar,8333,99992,1.0000,0.9740,0.9759,0.9763,0.5801,0.6453,0.6110,0.7934
ddim,2,16,150,0.0050,200,analytic,analytic,0,0,nan,0.9651,0.9665,0.9664,0.7210,0.7023,0.7115,0.8390
ddim,2,16,150,0.0050,200,analytic_T_train,analytic,0,0,nan,0.9651,0.9664,0.9664,0.7086,0.7143,0.7114,0.8389
ddim,2,16,150,0.0050,200,knn,knn,833,19984,1.0000,0.9525,0.9542,0.9536,0.8284,0.6174,0.7075,0.8308
ddim,2,16,150,0.0050,200,altered_knn,altered_knn,833,13280,1.0000,0.6406,0.6416,0.7508,0.0074,0.4386,0.0146,0.3281
ddim,2,16,150,0.0050,200,quadratic,quadratic,833,19984,1.0000,0.9346,0.9355,0.9465,0.1312,0.7423,0.2230,0.5793
ddim,2,16,150,0.0050,200,quadratic_cal,quadratic,833,19984,1.0000,0.9483,0.9501,0.9500,0.5789,0.5754,0.5772,0.7636
ddim,2,16,150,0.0050,200,polar8,polar,833,19984,1.0000,0.9656,0.9671,0.9669,0.7374,0.6733,0.7039,0.8355
ddim,2,16,150,0.0050,200,polar8_cal,polar,833,19984,1.0000,0.9656,0.9672,0.9668,0.7460,0.6454,0.6920,0.8296
ddim,2,16,150,0.0050,200,knn,knn,2083,50000,1.0000,0.9599,0.9616,0.9611,0.7949,0.6194,0.6962,0.8289
ddim,2,16,150,0.0050,200,altered_knn,altered_knn,2083,33280,1.0000,0.5651,0.5664,0.6457,0.0060,0.2977,0.0117,0.2891
ddim,2,16,150,0.0050,200,quadratic,quadratic,2083,50000,1.0000,0.9348,0.9358,0.9474,0.1255,0.7383,0.2145,0.5752
ddim,2,16,150,0.0050,200,quadratic_cal,quadratic,2083,50000,1.0000,0.9497,0.9517,0.9516,0.5771,0.5644,0.5707,0.7612
ddim,2,16,150,0.0050,200,polar8,polar,2083,50000,1.0000,0.9654,0.9669,0.9666,0.7352,0.6683,0.7002,0.8335
ddim,2,16,150,0.0050,200,polar8_cal,polar,2083,50000,1.0000,0.9653,0.9670,0.9665,0.7656,0.6264,0.6890,0.8280
ddim,2,16,150,0.0050,200,knn,knn,4167,100016,1.0000,0.9628,0.9644,0.9640,0.7767,0.6394,0.7014,0.8329
ddim,2,16,150,0.0050,200,altered_knn,altered_knn,4167,66640,1.0000,0.5125,0.5148,0.5279,0.0064,0.0699,0.0118,0.2633
ddim,2,16,150,0.0050,200,quadratic,quadratic,4167,100016,1.0000,0.9368,0.9378,0.9494,0.1262,0.7443,0.2158,0.5768
ddim,2,16,150,0.0050,200,quadratic_cal,quadratic,4167,100016,1.0000,0.9519,0.9538,0.9538,0.5813,0.5714,0.5763,0.7651
ddim,2,16,150,0.0050,200,polar8,polar,4167,100016,1.0000,0.9654,0.9669,0.9666,0.7338,0.6663,0.6984,0.8327
ddim,2,16,150,0.0050,200,polar8_cal,polar,4167,100016,1.0000,0.9654,0.9670,0.9666,0.7706,0.6344,0.6959,0.8315
