sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,8,4,3,0.0107,0.0002,polar3,polar,5000,30000,0.9740,0.0052,0.9770,0.0053,0.9768,0.0053,0.6979,0.0157,0.6971,0.0099,0.6972,0.0030,0.8371,0.0033
ddim,8,4,3,0.0107,0.0002,knn,knn,10000,60000,0.7298,0.0091,0.7360,0.0092,0.7344,0.0085,0.3170,0.0336,0.1591,0.0048,0.2110,0.0042,0.4735,0.0038
ddim,8,4,3,0.0107,0.0002,altered_knn,altered_knn,10000,40000,0.8602,0.0040,0.8686,0.0045,0.8746,0.0031,0.0384,0.0016,0.0863,0.0542,0.0486,0.0075,0.4586,0.0015
ddim,8,4,3,0.0107,0.0002,quadratic,quadratic,10000,60000,0.9495,0.0099,0.9538,0.0099,0.9523,0.0099,0.7441,0.0032,0.5506,0.0065,0.6329,0.0053,0.7933,0.0074
ddim,8,4,3,0.0107,0.0002,polar3,polar,10000,60000,0.9755,0.0048,0.9785,0.0048,0.9782,0.0048,0.7216,0.0166,0.6987,0.0117,0.7097,0.0029,0.8441,0.0038
ddim,8,4,3,0.0107,0.0002,knn,knn,15000,90000,0.7388,0.0090,0.7450,0.0090,0.7432,0.0085,0.3488,0.0330,0.1673,0.0048,0.2256,0.0085,0.4853,0.0027
ddim,8,4,3,0.0107,0.0002,altered_knn,altered_knn,15000,60000,0.8649,0.0129,0.8734,0.0136,0.8790,0.0047,0.0390,0.0041,0.0785,0.0626,0.0436,0.0094,0.4585,0.0021
ddim,8,4,3,0.0107,0.0002,quadratic,quadratic,15000,90000,0.9493,0.0102,0.9536,0.0102,0.9521,0.0102,0.7461,0.0064,0.5503,0.0057,0.6334,0.0057,0.7935,0.0075
ddim,8,4,3,0.0107,0.0002,polar3,polar,15000,90000,0.9760,0.0047,0.9790,0.0047,0.9787,0.0047,0.7274,0.0188,0.7004,0.0096,0.7133,0.0051,0.8462,0.0047
ddim,8,4,3,0.0107,0.0002,knn,knn,20000,120000,0.7438,0.0092,0.7499,0.0093,0.7481,0.0088,0.3757,0.0327,0.1742,0.0028,0.2377,0.0076,0.4938,0.0061
ddim,8,4,3,0.0107,0.0002,altered_knn,altered_knn,20000,80000,0.8659,0.0106,0.8742,0.0111,0.8822,0.0044,0.0380,0.0040,0.0985,0.0435,0.0520,0.0030,0.4631,0.0044
ddim,8,4,3,0.0107,0.0002,quadratic,quadratic,20000,120000,0.9493,0.0101,0.9537,0.0101,0.9521,0.0102,0.7467,0.0043,0.5484,0.0056,0.6323,0.0052,0.7930,0.0073
ddim,8,4,3,0.0107,0.0002,polar3,polar,20000,120000,0.9760,0.0044,0.9791,0.0045,0.9787,0.0044,0.7349,0.0190,0.6980,0.0098,0.7157,0.0040,0.8474,0.0037
