process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,400,knn,knn,1000,3000,0.9917,0.9679,0.9750,0.9806,0.2718,0.4844,0.3483,0.6616
flow,2,2,150,0.0144,400,altered_knn,altered_knn,1000,2000,0.9917,0.9476,0.9568,0.9712,0.1060,0.3218,0.1595,0.5581
flow,2,2,150,0.0144,400,kernel,kernel,1000,3000,0.9917,0.9732,0.9807,0.9815,0.4180,0.4671,0.4412,0.7109
flow,2,2,150,0.0144,400,linear,linear,1000,3000,0.9917,0.6694,0.6710,0.7998,0.0244,0.5606,0.0467,0.3589
flow,2,2,150,0.0144,400,quadratic,quadratic,1000,3000,0.9917,0.9803,0.9894,0.9879,0.4541,0.3599,0.4015,0.6955
flow,2,2,150,0.0144,400,polar2,polar,1000,3000,0.9917,0.9837,0.9915,0.9901,0.5579,0.4498,0.4981,0.7448
flow,2,2,150,0.0144,400,polar3,polar,1000,3000,0.9917,0.9834,0.9917,0.9901,0.5357,0.4152,0.4678,0.7298
flow,2,2,150,0.0144,400,polar8,polar,1000,3000,0.9917,0.9831,0.9917,0.9898,0.5327,0.3945,0.4533,0.7225
flow,2,2,150,0.0144,400,mlp,mlp,1000,3000,0.9917,0.9835,0.9921,0.9899,0.5700,0.3945,0.4663,0.7292
flow,2,4,150,0.0151,400,analytic,analytic,0,0,nan,0.9728,0.9832,0.9806,0.4523,0.2980,0.3593,0.6712
flow,2,4,150,0.0151,400,knn,knn,125,748,0.9358,0.8620,0.8717,0.8739,0.2059,0.2318,0.2181,0.5449
flow,2,4,150,0.0151,400,altered_knn,altered_knn,125,500,0.9358,0.9008,0.9142,0.9087,0.1023,0.0298,0.0462,0.4802
flow,2,4,150,0.0151,400,kernel,kernel,125,748,0.9358,0.8982,0.9075,0.9127,0.1742,0.2947,0.2189,0.5632
flow,2,4,150,0.0151,400,linear,linear,125,748,0.9358,0.1880,0.1790,0.2601,0.0142,0.7715,0.0279,0.1034
flow,2,4,150,0.0151,400,quadratic,quadratic,125,748,0.9358,0.9424,0.9523,0.9545,0.2364,0.3013,0.2649,0.6086
flow,2,4,150,0.0151,400,polar2,polar,125,748,0.9358,0.9451,0.9547,0.9591,0.2017,0.3212,0.2478,0.6012
flow,2,4,150,0.0151,400,polar3,polar,125,748,0.9358,0.9535,0.9619,0.9672,0.2398,0.4073,0.3018,0.6319
flow,2,4,150,0.0151,400,polar8,polar,125,748,0.9358,0.9615,0.9709,0.9725,0.2900,0.3543,0.3189,0.6449
flow,2,4,150,0.0151,400,mlp,mlp,125,748,0.9358,0.9609,0.9717,0.9739,0.1974,0.2550,0.2225,0.5971
flow,2,4,150,0.0151,400,knn,knn,250,1500,0.9200,0.9097,0.9193,0.9245,0.1650,0.2815,0.2081,0.5637
flow,2,4,150,0.0151,400,altered_knn,altered_knn,250,1000,0.9200,0.9241,0.9379,0.9329,0.0941,0.0265,0.0413,0.4896
flow,2,4,150,0.0151,400,kernel,kernel,250,1500,0.9200,0.9243,0.9336,0.9387,0.1848,0.3146,0.2328,0.5832
flow,2,4,150,0.0151,400,linear,linear,250,1500,0.9200,0.1770,0.1681,0.2500,0.0138,0.7616,0.0272,0.0976
flow,2,4,150,0.0151,400,quadratic,quadratic,250,1500,0.9200,0.9497,0.9595,0.9614,0.2507,0.3079,0.2764,0.6180
flow,2,4,150,0.0151,400,polar2,polar,250,1500,0.9200,0.9447,0.9540,0.9610,0.1717,0.3377,0.2277,0.5908
flow,2,4,150,0.0151,400,polar3,polar,250,1500,0.9200,0.9570,0.9664,0.9694,0.2482,0.3477,0.2897,0.6280
flow,2,4,150,0.0151,400,polar8,polar,250,1500,0.9200,0.9635,0.9728,0.9744,0.2923,0.3543,0.3204,0.6466
flow,2,4,150,0.0151,400,mlp,mlp,250,1500,0.9200,0.9685,0.9792,0.9777,0.3402,0.2715,0.3020,0.6406
flow,2,4,150,0.0151,400,knn,knn,500,3000,0.9153,0.9283,0.9373,0.9467,0.1486,0.3444,0.2076,0.5724
flow,2,4,150,0.0151,400,altered_knn,altered_knn,500,2000,0.9153,0.9219,0.9356,0.9314,0.0862,0.0331,0.0478,0.4917
flow,2,4,150,0.0151,400,kernel,kernel,500,3000,0.9153,0.9337,0.9429,0.9523,0.1468,0.3377,0.2046,0.5738
flow,2,4,150,0.0151,400,linear,linear,500,3000,0.9153,0.1802,0.1715,0.2542,0.0137,0.7483,0.0268,0.0992
flow,2,4,150,0.0151,400,quadratic,quadratic,500,3000,0.9153,0.9487,0.9581,0.9610,0.2452,0.3411,0.2853,0.6217
flow,2,4,150,0.0151,400,polar2,polar,500,3000,0.9153,0.9408,0.9500,0.9597,0.1435,0.3344,0.2008,0.5754
flow,2,4,150,0.0151,400,polar3,polar,500,3000,0.9153,0.9567,0.9657,0.9709,0.2179,0.3709,0.2745,0.6201
flow,2,4,150,0.0151,400,polar8,polar,500,3000,0.9153,0.9632,0.9719,0.9756,0.2667,0.3974,0.3191,0.6455
flow,2,4,150,0.0151,400,mlp,mlp,500,3000,0.9153,0.9701,0.9803,0.9787,0.3917,0.3113,0.3469,0.6636
flow,2,4,150,0.0151,400,knn,knn,1000,6000,0.9148,0.9455,0.9529,0.9632,0.1934,0.4636,0.2729,0.6129
flow,2,4,150,0.0151,400,altered_knn,altered_knn,1000,4000,0.9148,0.9143,0.9231,0.9472,0.0795,0.3444,0.1292,0.5261
flow,2,4,150,0.0151,400,kernel,kernel,1000,6000,0.9148,0.9469,0.9552,0.9638,0.1884,0.4073,0.2576,0.6064
flow,2,4,150,0.0151,400,linear,linear,1000,6000,0.9148,0.1833,0.1747,0.2575,0.0137,0.7483,0.0270,0.1008
flow,2,4,150,0.0151,400,quadratic,quadratic,1000,6000,0.9148,0.9498,0.9594,0.9620,0.2457,0.3278,0.2809,0.6201
flow,2,4,150,0.0151,400,polar2,polar,1000,6000,0.9148,0.9461,0.9555,0.9634,0.1601,0.3344,0.2165,0.5860
flow,2,4,150,0.0151,400,polar3,polar,1000,6000,0.9148,0.9607,0.9696,0.9735,0.2522,0.3808,0.3034,0.6365
flow,2,4,150,0.0151,400,polar8,polar,1000,6000,0.9148,0.9654,0.9741,0.9760,0.3201,0.4007,0.3559,0.6650
flow,2,4,150,0.0151,400,mlp,mlp,1000,6000,0.9148,0.9707,0.9809,0.9790,0.4089,0.3046,0.3491,0.6650
flow,2,8,150,0.0299,400,analytic,analytic,0,0,nan,0.8956,0.9169,0.9083,0.5234,0.2057,0.2953,0.6061
flow,2,8,150,0.0299,400,knn,knn,125,1496,0.9011,0.8025,0.8169,0.8296,0.1713,0.3328,0.2261,0.5215
flow,2,8,150,0.0299,400,altered_knn,altered_knn,125,1000,0.9011,0.8131,0.8368,0.8253,0.2667,0.0468,0.0797,0.4582
flow,2,8,150,0.0299,400,kernel,kernel,125,1496,0.9011,0.8265,0.8408,0.8617,0.1435,0.3629,0.2057,0.5232
flow,2,8,150,0.0299,400,linear,linear,125,1496,0.9011,0.1041,0.0825,0.1273,0.0265,0.8060,0.0513,0.0669
flow,2,8,150,0.0299,400,quadratic,quadratic,125,1496,0.9011,0.8550,0.8697,0.8878,0.1706,0.3779,0.2350,0.5524
flow,2,8,150,0.0299,400,polar2,polar,125,1496,0.9011,0.8272,0.8415,0.8601,0.1557,0.3629,0.2179,0.5297
flow,2,8,150,0.0299,400,polar3,polar,125,1496,0.9011,0.8529,0.8694,0.8831,0.1624,0.3194,0.2153,0.5424
flow,2,8,150,0.0299,400,polar8,polar,125,1496,0.9011,0.8788,0.8972,0.9018,0.2105,0.2826,0.2413,0.5692
flow,2,8,150,0.0299,400,mlp,mlp,125,1496,0.9011,0.8820,0.9019,0.9032,0.2165,0.2375,0.2265,0.5642
flow,2,8,150,0.0299,400,knn,knn,250,3000,0.8923,0.8369,0.8523,0.8623,0.1922,0.3378,0.2450,0.5486
flow,2,8,150,0.0299,400,altered_knn,altered_knn,250,2000,0.8923,0.8597,0.8849,0.8730,0.3377,0.0435,0.0770,0.4809
flow,2,8,150,0.0299,400,kernel,kernel,250,3000,0.8923,0.8470,0.8626,0.8779,0.1602,0.3395,0.2177,0.5402
flow,2,8,150,0.0299,400,linear,linear,250,3000,0.8923,0.0883,0.0661,0.1077,0.0261,0.8077,0.0505,0.0583
flow,2,8,150,0.0299,400,quadratic,quadratic,250,3000,0.8923,0.8573,0.8720,0.8900,0.1686,0.3813,0.2338,0.5529
flow,2,8,150,0.0299,400,polar2,polar,250,3000,0.8923,0.8373,0.8518,0.8685,0.1652,0.3679,0.2280,0.5399
flow,2,8,150,0.0299,400,polar3,polar,250,3000,0.8923,0.8664,0.8833,0.8917,0.1990,0.3177,0.2447,0.5640
flow,2,8,150,0.0299,400,polar8,polar,250,3000,0.8923,0.8891,0.9076,0.9074,0.2843,0.2876,0.2860,0.5968
flow,2,8,150,0.0299,400,mlp,mlp,250,3000,0.8923,0.8934,0.9140,0.9070,0.4313,0.2258,0.2964,0.6052
flow,2,8,150,0.0299,400,knn,knn,500,6000,0.8822,0.8605,0.8769,0.8876,0.1834,0.3294,0.2356,0.5563
flow,2,8,150,0.0299,400,altered_knn,altered_knn,500,4000,0.8822,0.8630,0.8886,0.8763,0.2917,0.0351,0.0627,0.4756
flow,2,8,150,0.0299,400,kernel,kernel,500,6000,0.8822,0.8582,0.8747,0.8887,0.1591,0.3227,0.2131,0.5439
flow,2,8,150,0.0299,400,linear,linear,500,6000,0.8822,0.0920,0.0703,0.1139,0.0258,0.7960,0.0500,0.0602
flow,2,8,150,0.0299,400,quadratic,quadratic,500,6000,0.8822,0.8500,0.8642,0.8858,0.1539,0.3880,0.2204,0.5423
flow,2,8,150,0.0299,400,polar2,polar,500,6000,0.8822,0.8382,0.8527,0.8719,0.1467,0.3679,0.2097,0.5312
flow,2,8,150,0.0299,400,polar3,polar,500,6000,0.8822,0.8697,0.8865,0.8944,0.2002,0.3261,0.2481,0.5673
flow,2,8,150,0.0299,400,polar8,polar,500,6000,0.8822,0.8911,0.9086,0.9089,0.3094,0.3244,0.3167,0.6127
flow,2,8,150,0.0299,400,mlp,mlp,500,6000,0.8822,0.8945,0.9149,0.9078,0.4502,0.2341,0.3080,0.6114
flow,2,8,150,0.0299,400,knn,knn,1000,12000,0.8776,0.8748,0.8925,0.8993,0.1987,0.3027,0.2399,0.5662
flow,2,8,150,0.0299,400,altered_knn,altered_knn,1000,8000,0.8776,0.8790,0.9056,0.8919,0.4762,0.0167,0.0323,0.4689
flow,2,8,150,0.0299,400,kernel,kernel,1000,12000,0.8776,0.8708,0.8889,0.8974,0.1740,0.2843,0.2159,0.5524
flow,2,8,150,0.0299,400,linear,linear,1000,12000,0.8776,0.0932,0.0717,0.1155,0.0257,0.7910,0.0498,0.0607
flow,2,8,150,0.0299,400,quadratic,quadratic,1000,12000,0.8776,0.8504,0.8646,0.8858,0.1561,0.3913,0.2232,0.5439
flow,2,8,150,0.0299,400,polar2,polar,1000,12000,0.8776,0.8457,0.8604,0.8783,0.1528,0.3679,0.2159,0.5382
flow,2,8,150,0.0299,400,polar3,polar,1000,12000,0.8776,0.8727,0.8891,0.8964,0.2139,0.3395,0.2624,0.5758
flow,2,8,150,0.0299,400,polar8,polar,1000,12000,0.8776,0.8936,0.9114,0.9089,0.3699,0.3161,0.3408,0.6261
flow,2,8,150,0.0299,400,mlp,mlp,1000,12000,0.8776,0.8949,0.9155,0.9078,0.4757,0.2291,0.3093,0.6124
flow,2,16,150,0.0193,400,analytic,analytic,0,0,nan,0.8772,0.8900,0.8855,0.4943,0.2254,0.3096,0.5998
flow,2,16,150,0.0193,400,knn,knn,125,2992,0.8987,0.7547,0.7619,0.7765,0.1353,0.3886,0.2007,0.4813
flow,2,16,150,0.0193,400,altered_knn,altered_knn,125,2000,0.8987,0.7959,0.8097,0.8062,0.1805,0.0959,0.1252,0.4674
flow,2,16,150,0.0193,400,kernel,kernel,125,2992,0.8987,0.7533,0.7592,0.7931,0.0874,0.4585,0.1468,0.4530
flow,2,16,150,0.0193,400,linear,linear,125,2992,0.8987,0.0248,0.0096,0.0186,0.0156,0.7953,0.0306,0.0201
flow,2,16,150,0.0193,400,quadratic,quadratic,125,2992,0.8987,0.7752,0.7804,0.8334,0.0680,0.5104,0.1199,0.4502
flow,2,16,150,0.0193,400,polar2,polar,125,2992,0.8987,0.8441,0.8535,0.8574,0.2660,0.3653,0.3079,0.5807
flow,2,16,150,0.0193,400,polar3,polar,125,2992,0.8987,0.8622,0.8724,0.8753,0.2624,0.3420,0.2970,0.5847
flow,2,16,150,0.0193,400,polar8,polar,125,2992,0.8987,0.8656,0.8766,0.8776,0.2840,0.3083,0.2957,0.5861
flow,2,16,150,0.0193,400,mlp,mlp,125,2992,0.8987,0.8329,0.8436,0.8567,0.1129,0.2902,0.1626,0.5031
flow,2,16,150,0.0193,400,knn,knn,250,6000,0.8972,0.8027,0.8110,0.8233,0.1598,0.3834,0.2256,0.5183
flow,2,16,150,0.0193,400,altered_knn,altered_knn,250,4000,0.8972,0.7463,0.7528,0.8210,0.0443,0.4171,0.0802,0.4165
flow,2,16,150,0.0193,400,kernel,kernel,250,6000,0.8972,0.7777,0.7853,0.8174,0.0812,0.3938,0.1347,0.4600
flow,2,16,150,0.0193,400,linear,linear,250,6000,0.8972,0.0248,0.0097,0.0186,0.0155,0.7927,0.0305,0.0201
flow,2,16,150,0.0193,400,quadratic,quadratic,250,6000,0.8972,0.7759,0.7813,0.8372,0.0643,0.5026,0.1140,0.4477
flow,2,16,150,0.0193,400,polar2,polar,250,6000,0.8972,0.8458,0.8555,0.8587,0.2671,0.3549,0.3048,0.5801
flow,2,16,150,0.0193,400,polar3,polar,250,6000,0.8972,0.8656,0.8758,0.8771,0.3077,0.3523,0.3285,0.6021
flow,2,16,150,0.0193,400,polar8,polar,250,6000,0.8972,0.8713,0.8824,0.8820,0.3296,0.3083,0.3186,0.6005
flow,2,16,150,0.0193,400,mlp,mlp,250,6000,0.8972,0.8493,0.8615,0.8626,0.2367,0.2306,0.2336,0.5476
flow,2,16,150,0.0193,400,knn,knn,500,12000,0.8972,0.8297,0.8384,0.8535,0.1430,0.3886,0.2091,0.5237
flow,2,16,150,0.0193,400,altered_knn,altered_knn,500,8000,0.8972,0.8026,0.8134,0.8507,0.0471,0.2539,0.0795,0.4464
flow,2,16,150,0.0193,400,kernel,kernel,500,12000,0.8972,0.7991,0.8079,0.8377,0.0780,0.3523,0.1277,0.4678
flow,2,16,150,0.0193,400,linear,linear,500,12000,0.8972,0.0253,0.0103,0.0201,0.0154,0.7876,0.0303,0.0203
flow,2,16,150,0.0193,400,quadratic,quadratic,500,12000,0.8972,0.7779,0.7831,0.8409,0.0640,0.5130,0.1138,0.4485
flow,2,16,150,0.0193,400,polar2,polar,500,12000,0.8972,0.8496,0.8592,0.8637,0.2456,0.3653,0.2937,0.5765
flow,2,16,150,0.0193,400,polar3,polar,500,12000,0.8972,0.8674,0.8777,0.8793,0.2876,0.3472,0.3146,0.5961
flow,2,16,150,0.0193,400,polar8,polar,500,12000,0.8972,0.8747,0.8856,0.8849,0.3445,0.3187,0.3311,0.6083
flow,2,16,150,0.0193,400,mlp,mlp,500,12000,0.8972,0.8663,0.8784,0.8761,0.3865,0.2513,0.3046,0.5915
flow,2,16,150,0.0193,400,knn,knn,1000,24000,0.8960,0.8406,0.8497,0.8635,0.1485,0.3782,0.2133,0.5315
flow,2,16,150,0.0193,400,altered_knn,altered_knn,1000,16000,0.8960,0.8535,0.8695,0.8650,0.1030,0.0440,0.0617,0.4656
flow,2,16,150,0.0193,400,kernel,kernel,1000,24000,0.8960,0.8061,0.8152,0.8416,0.0834,0.3420,0.1341,0.4746
flow,2,16,150,0.0193,400,linear,linear,1000,24000,0.8960,0.0244,0.0093,0.0183,0.0155,0.7927,0.0304,0.0199
flow,2,16,150,0.0193,400,quadratic,quadratic,1000,24000,0.8960,0.7783,0.7835,0.8409,0.0651,0.5181,0.1157,0.4496
flow,2,16,150,0.0193,400,polar2,polar,1000,24000,0.8960,0.8483,0.8577,0.8624,0.2500,0.3731,0.2994,0.5785
flow,2,16,150,0.0193,400,polar3,polar,1000,24000,0.8960,0.8681,0.8784,0.8797,0.3004,0.3472,0.3221,0.6003
flow,2,16,150,0.0193,400,polar8,polar,1000,24000,0.8960,0.8740,0.8854,0.8842,0.3476,0.2953,0.3193,0.6024
flow,2,16,150,0.0193,400,mlp,mlp,1000,24000,0.8960,0.8655,0.8777,0.8751,0.4185,0.2461,0.3100,0.5938
flow,4,2,150,0.0192,400,analytic,analytic,0,0,nan,0.9552,0.9669,0.9616,0.8166,0.3603,0.5000,0.7334
flow,4,2,150,0.0192,400,knn,knn,125,374,0.9947,0.8309,0.8459,0.8382,0.7419,0.0601,0.1111,0.4785
flow,4,2,150,0.0192,400,altered_knn,altered_knn,125,250,0.9947,0.8393,0.8521,0.8790,0.0450,0.1854,0.0724,0.4622
flow,4,2,150,0.0192,400,kernel,kernel,125,374,0.9947,0.8898,0.9061,0.8978,0.8750,0.0548,0.1032,0.5046
flow,4,2,150,0.0192,400,linear,linear,125,374,0.9947,0.7021,0.7072,0.8208,0.0293,0.4413,0.0549,0.3811
flow,4,2,150,0.0192,400,quadratic,quadratic,125,374,0.9947,0.9597,0.9726,0.9662,0.9062,0.3029,0.4540,0.7133
flow,4,2,150,0.0192,400,polar2,polar,125,374,0.9947,0.9500,0.9634,0.9613,0.3493,0.2663,0.3022,0.6328
flow,4,2,150,0.0192,400,polar3,polar,125,374,0.9947,0.9501,0.9639,0.9595,0.4657,0.2480,0.3237,0.6438
flow,4,2,150,0.0192,400,polar8,polar,125,374,0.9947,0.9372,0.9506,0.9503,0.2636,0.2533,0.2583,0.6044
flow,4,2,150,0.0192,400,mlp,mlp,125,374,0.9947,0.9522,0.9656,0.9627,0.3864,0.2663,0.3153,0.6404
flow,4,2,150,0.0192,400,knn,knn,250,750,0.9907,0.8306,0.8449,0.8378,0.7500,0.1018,0.1793,0.5121
flow,4,2,150,0.0192,400,altered_knn,altered_knn,250,500,0.9907,0.8880,0.9040,0.9117,0.0376,0.0705,0.0490,0.4765
flow,4,2,150,0.0192,400,kernel,kernel,250,750,0.9907,0.8598,0.8746,0.8668,0.9756,0.1044,0.1887,0.5316
flow,4,2,150,0.0192,400,linear,linear,250,750,0.9907,0.6449,0.6485,0.7827,0.0249,0.4595,0.0473,0.3479
flow,4,2,150,0.0192,400,quadratic,quadratic,250,750,0.9907,0.9518,0.9649,0.9585,0.8699,0.2794,0.4229,0.6939
flow,4,2,150,0.0192,400,polar2,polar,250,750,0.9907,0.9520,0.9645,0.9599,0.6103,0.3107,0.4118,0.6881
flow,4,2,150,0.0192,400,polar3,polar,250,750,0.9907,0.9517,0.9648,0.9597,0.6193,0.2846,0.3900,0.6774
flow,4,2,150,0.0192,400,polar8,polar,250,750,0.9907,0.9442,0.9567,0.9574,0.2861,0.3055,0.2955,0.6261
flow,4,2,150,0.0192,400,mlp,mlp,250,750,0.9907,0.9461,0.9583,0.9545,0.5439,0.3238,0.4059,0.6821
flow,4,2,150,0.0192,400,knn,knn,500,1500,0.9907,0.8557,0.8699,0.8629,0.7692,0.1305,0.2232,0.5465
flow,4,2,150,0.0192,400,altered_knn,altered_knn,500,1000,0.9907,0.7437,0.7481,0.8500,0.0393,0.5170,0.0730,0.4106
flow,4,2,150,0.0192,400,kernel,kernel,500,1500,0.9907,0.8682,0.8832,0.8754,0.9524,0.1044,0.1882,0.5357
flow,4,2,150,0.0192,400,linear,linear,500,1500,0.9907,0.6742,0.6789,0.8046,0.0257,0.4334,0.0485,0.3637
flow,4,2,150,0.0192,400,quadratic,quadratic,500,1500,0.9907,0.9511,0.9640,0.9578,0.8473,0.2898,0.4319,0.6980
flow,4,2,150,0.0192,400,polar2,polar,500,1500,0.9907,0.9539,0.9662,0.9607,0.7669,0.3264,0.4579,0.7120
flow,4,2,150,0.0192,400,polar3,polar,500,1500,0.9907,0.9541,0.9661,0.9610,0.7371,0.3368,0.4624,0.7142
flow,4,2,150,0.0192,400,polar8,polar,500,1500,0.9907,0.9546,0.9674,0.9628,0.5876,0.2977,0.3951,0.6813
flow,4,2,150,0.0192,400,mlp,mlp,500,1500,0.9907,0.9551,0.9670,0.9623,0.6875,0.3446,0.4591,0.7131
flow,4,2,150,0.0192,400,knn,knn,1000,3000,0.9917,0.8789,0.8931,0.8860,0.8108,0.1567,0.2626,0.5778
flow,4,2,150,0.0192,400,altered_knn,altered_knn,1000,2000,0.9917,0.9228,0.9405,0.9345,0.0530,0.0183,0.0272,0.4838
flow,4,2,150,0.0192,400,kernel,kernel,1000,3000,0.9917,0.8874,0.9020,0.8945,0.9643,0.1410,0.2460,0.5740
flow,4,2,150,0.0192,400,linear,linear,1000,3000,0.9917,0.6576,0.6607,0.7924,0.0280,0.5013,0.0531,0.3569
flow,4,2,150,0.0192,400,quadratic,quadratic,1000,3000,0.9917,0.9515,0.9644,0.9584,0.8116,0.2924,0.4299,0.6972
flow,4,2,150,0.0192,400,polar2,polar,1000,3000,0.9917,0.9543,0.9660,0.9608,0.7941,0.3525,0.4882,0.7271
flow,4,2,150,0.0192,400,polar3,polar,1000,3000,0.9917,0.9550,0.9664,0.9611,0.8353,0.3708,0.5136,0.7400
flow,4,2,150,0.0192,400,polar8,polar,1000,3000,0.9917,0.9551,0.9669,0.9617,0.7836,0.3499,0.4838,0.7253
flow,4,2,150,0.0192,400,mlp,mlp,1000,3000,0.9917,0.9552,0.9665,0.9615,0.8045,0.3760,0.5125,0.7395
flow,4,4,150,0.0138,400,analytic,analytic,0,0,nan,0.9214,0.9285,0.9268,0.5795,0.4094,0.4798,0.7042
flow,4,4,150,0.0138,400,knn,knn,125,748,0.9652,0.6818,0.6887,0.6934,0.1601,0.1920,0.1746,0.4316
flow,4,4,150,0.0138,400,altered_knn,altered_knn,125,500,0.9652,0.7538,0.7624,0.7934,0.0218,0.1413,0.0378,0.4001
flow,4,4,150,0.0138,400,kernel,kernel,125,748,0.9652,0.7243,0.7312,0.7297,0.4324,0.2319,0.3019,0.5166
flow,4,4,150,0.0138,400,linear,linear,125,748,0.9652,0.2640,0.2594,0.3540,0.0112,0.5942,0.0220,0.1407
flow,4,4,150,0.0138,400,quadratic,quadratic,125,748,0.9652,0.8802,0.8876,0.8867,0.4389,0.3514,0.3903,0.6390
flow,4,4,150,0.0138,400,polar2,polar,125,748,0.9652,0.8962,0.9025,0.9130,0.1664,0.4493,0.2429,0.5727
flow,4,4,150,0.0138,400,polar3,polar,125,748,0.9652,0.8977,0.9047,0.9048,0.3541,0.3913,0.3718,0.6383
flow,4,4,150,0.0138,400,polar8,polar,125,748,0.9652,0.8670,0.8744,0.8796,0.1734,0.3406,0.2298,0.5521
flow,4,4,150,0.0138,400,mlp,mlp,125,748,0.9652,0.9074,0.9149,0.9161,0.3156,0.3659,0.3389,0.6269
flow,4,4,150,0.0138,400,knn,knn,250,1500,0.9620,0.7287,0.7358,0.7367,0.2250,0.2283,0.2266,0.4812
flow,4,4,150,0.0138,400,altered_knn,altered_knn,250,1000,0.9620,0.7295,0.7354,0.8052,0.0232,0.3080,0.0431,0.3892
flow,4,4,150,0.0138,400,kernel,kernel,250,1500,0.9620,0.7937,0.8017,0.7992,0.5636,0.2246,0.3212,0.5615
flow,4,4,150,0.0138,400,linear,linear,250,1500,0.9620,0.2402,0.2352,0.3286,0.0109,0.5978,0.0214,0.1283
flow,4,4,150,0.0138,400,quadratic,quadratic,250,1500,0.9620,0.9000,0.9078,0.9052,0.5556,0.3442,0.4251,0.6664
flow,4,4,150,0.0138,400,polar2,polar,250,1500,0.9620,0.8988,0.9054,0.9107,0.2193,0.4275,0.2899,0.5977
