sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,4,0.0345,polar3,polar,2000,12000,0.8455,0.8651,0.8571,0.4141,0.2967,0.3457,0.6054
ddim,2,4,0.0345,knn,knn,5000,30000,0.8417,0.8639,0.8545,0.3431,0.2200,0.2681,0.5660
ddim,2,4,0.0345,altered_knn,altered_knn,5000,20000,0.8296,0.8531,0.8530,0.1469,0.1737,0.1592,0.5061
ddim,2,4,0.0345,polar3,polar,5000,30000,0.8447,0.8644,0.8562,0.4151,0.2938,0.3441,0.6042
ddim,2,4,0.0345,knn,knn,10000,60000,0.8436,0.8663,0.8549,0.4000,0.2113,0.2765,0.5714
ddim,2,4,0.0345,altered_knn,altered_knn,10000,40000,0.8381,0.8663,0.8524,0.1394,0.0507,0.0743,0.4703
ddim,2,4,0.0345,polar3,polar,10000,60000,0.8451,0.8646,0.8561,0.4351,0.3010,0.3559,0.6102
ddim,2,4,0.0345,knn,knn,20000,120000,0.8447,0.8676,0.8548,0.4581,0.2055,0.2837,0.5757
ddim,2,4,0.0345,altered_knn,altered_knn,20000,80000,0.8401,0.8693,0.8517,0.1667,0.0246,0.0429,0.4561
ddim,2,4,0.0345,polar3,polar,20000,120000,0.8446,0.8646,0.8556,0.4286,0.2865,0.3435,0.6040
ddim,2,4,0.0345,knn,knn,50000,300000,0.8455,0.8687,0.8546,0.5269,0.1983,0.2881,0.5784
ddim,2,4,0.0345,altered_knn,altered_knn,50000,200000,0.8385,0.8674,0.8519,0.1217,0.0333,0.0523,0.4598
ddim,2,4,0.0345,polar3,polar,50000,300000,0.8447,0.8650,0.8552,0.4455,0.2779,0.3422,0.6036
ddim,2,4,0.0345,knn,knn,100000,600000,0.8458,0.8691,0.8544,0.5794,0.1954,0.2922,0.5807
ddim,2,4,0.0345,altered_knn,altered_knn,100000,400000,0.8404,0.8696,0.8523,0.1416,0.0232,0.0398,0.4547
ddim,2,4,0.0345,polar3,polar,100000,600000,0.8445,0.8649,0.8547,0.4576,0.2735,0.3424,0.6037
ddim,2,8,0.0269,knn,knn,2000,24000,0.8844,0.9034,0.9064,0.1638,0.1937,0.1775,0.5404
ddim,2,8,0.0269,altered_knn,altered_knn,2000,16000,0.8813,0.9034,0.9030,0.0907,0.0838,0.0871,0.4952
ddim,2,8,0.0269,polar3,polar,2000,24000,0.8851,0.9035,0.9065,0.1840,0.2179,0.1995,0.5515
ddim,2,8,0.0269,knn,knn,5000,60000,0.8879,0.9075,0.9072,0.1928,0.1788,0.1855,0.5465
ddim,2,8,0.0269,altered_knn,altered_knn,5000,40000,0.8839,0.9062,0.9053,0.0853,0.0745,0.0795,0.4929
ddim,2,8,0.0269,polar3,polar,5000,60000,0.8846,0.9033,0.9062,0.1764,0.2086,0.1911,0.5472
ddim,2,8,0.0269,knn,knn,10000,120000,0.8898,0.9098,0.9073,0.2189,0.1639,0.1874,0.5486
ddim,2,8,0.0269,altered_knn,altered_knn,10000,80000,0.8840,0.9061,0.9057,0.0922,0.0838,0.0878,0.4969
ddim,2,8,0.0269,polar3,polar,10000,120000,0.8838,0.9024,0.9056,0.1747,0.2104,0.1909,0.5466
ddim,2,8,0.0269,knn,knn,20000,240000,0.8914,0.9118,0.9074,0.2523,0.1508,0.1888,0.5503
ddim,2,8,0.0269,altered_knn,altered_knn,20000,160000,0.8898,0.9131,0.9066,0.1078,0.0466,0.0650,0.4890
ddim,2,8,0.0269,polar3,polar,20000,240000,0.8836,0.9022,0.9056,0.1718,0.2086,0.1884,0.5453
ddim,2,8,0.0269,knn,knn,50000,600000,0.8928,0.9134,0.9077,0.2970,0.1471,0.1968,0.5551
ddim,2,8,0.0269,altered_knn,altered_knn,50000,400000,0.8913,0.9154,0.9065,0.0758,0.0186,0.0299,0.4727
ddim,2,8,0.0269,polar3,polar,50000,600000,0.8860,0.9046,0.9071,0.1867,0.2142,0.1995,0.5520
ddim,2,8,0.0269,knn,knn,100000,1200000,0.8935,0.9142,0.9077,0.3291,0.1453,0.2016,0.5579
ddim,2,8,0.0269,altered_knn,altered_knn,100000,800000,0.8913,0.9154,0.9067,0.0791,0.0205,0.0325,0.4740
ddim,2,8,0.0269,polar3,polar,100000,1200000,0.8880,0.9076,0.9066,0.2047,0.1788,0.1909,0.5492
ddim,4,2,0.1118,knn,knn,2000,6000,0.8295,0.9283,0.8764,0.7576,0.0447,0.0845,0.5064
ddim,4,2,0.1118,altered_knn,altered_knn,2000,4000,0.8454,0.9443,0.9031,0.2173,0.0595,0.0934,0.5189
ddim,4,2,0.1118,polar3,polar,2000,6000,0.8948,0.9953,0.9427,0.8444,0.0970,0.1741,0.5847
ddim,4,2,0.1118,knn,knn,5000,15000,0.8435,0.9434,0.8909,0.7778,0.0501,0.0941,0.5187
ddim,4,2,0.1118,altered_knn,altered_knn,5000,10000,0.8451,0.9361,0.9075,0.2455,0.1225,0.1635,0.5498
ddim,4,2,0.1118,polar3,polar,5000,15000,0.8947,0.9952,0.9427,0.8372,0.0966,0.1732,0.5842
ddim,4,2,0.1118,knn,knn,10000,30000,0.8518,0.9523,0.8995,0.7778,0.0532,0.0996,0.5260
ddim,4,2,0.1118,altered_knn,altered_knn,10000,20000,0.8417,0.9291,0.9080,0.2339,0.1476,0.1810,0.5550
ddim,4,2,0.1118,polar3,polar,10000,30000,0.8945,0.9951,0.9426,0.8320,0.0953,0.1709,0.5830
ddim,4,2,0.1118,knn,knn,20000,60000,0.8582,0.9595,0.9064,0.7564,0.0528,0.0987,0.5291
ddim,4,2,0.1118,altered_knn,altered_knn,20000,40000,0.8600,0.9640,0.9140,0.2621,0.0340,0.0602,0.5121
ddim,4,2,0.1118,polar3,polar,20000,60000,0.8946,0.9951,0.9426,0.8340,0.0966,0.1731,0.5841
ddim,4,2,0.1118,knn,knn,50000,150000,0.8684,0.9706,0.9171,0.7697,0.0568,0.1058,0.5382
ddim,4,2,0.1118,altered_knn,altered_knn,50000,100000,0.8632,0.9635,0.9189,0.2904,0.0666,0.1084,0.5359
ddim,4,2,0.1118,polar3,polar,50000,150000,0.8946,0.9951,0.9426,0.8333,0.0962,0.1724,0.5838
ddim,4,2,0.1118,knn,knn,100000,300000,0.8741,0.9760,0.9226,0.7956,0.0644,0.1192,0.5476
ddim,4,2,0.1118,altered_knn,altered_knn,100000,200000,0.8574,0.9456,0.9196,0.2851,0.1570,0.2025,0.5741
ddim,4,2,0.1118,polar3,polar,100000,300000,0.8946,0.9952,0.9426,0.8392,0.0957,0.1718,0.5835
ddim,4,4,0.0901,knn,knn,2000,12000,0.7162,0.7745,0.7342,0.7533,0.1271,0.2175,0.4960
ddim,4,4,0.0901,altered_knn,altered_knn,2000,8000,0.7480,0.8149,0.7735,0.4712,0.0727,0.1260,0.4704
ddim,4,4,0.0901,polar3,polar,2000,12000,0.7904,0.8571,0.8176,0.6017,0.1165,0.1953,0.5262
ddim,4,4,0.0901,knn,knn,5000,30000,0.7467,0.8092,0.7675,0.7037,0.1160,0.1991,0.5041
ddim,4,4,0.0901,altered_knn,altered_knn,5000,20000,0.7533,0.8243,0.7798,0.5000,0.0372,0.0692,0.4467
ddim,4,4,0.0901,polar3,polar,5000,30000,0.7897,0.8566,0.8167,0.6205,0.1143,0.1931,0.5248
ddim,4,4,0.0901,knn,knn,10000,60000,0.7555,0.8182,0.7765,0.7612,0.1221,0.2104,0.5143
ddim,4,4,0.0901,altered_knn,altered_knn,10000,40000,0.7614,0.8310,0.7875,0.5464,0.0588,0.1062,0.4686
ddim,4,4,0.0901,polar3,polar,10000,60000,0.7889,0.8561,0.8164,0.5976,0.1104,0.1864,0.5213
ddim,4,4,0.0901,knn,knn,20000,120000,0.7657,0.8308,0.7885,0.7276,0.1082,0.1884,0.5096
ddim,4,4,0.0901,altered_knn,altered_knn,20000,80000,0.7693,0.8376,0.7951,0.6025,0.0799,0.1411,0.4893
ddim,4,4,0.0901,polar3,polar,20000,120000,0.7893,0.8567,0.8166,0.6118,0.1093,0.1855,0.5211
ddim,4,4,0.0901,knn,knn,50000,300000,0.7765,0.8427,0.8004,0.7376,0.1077,0.1879,0.5153
ddim,4,4,0.0901,altered_knn,altered_knn,50000,200000,0.7737,0.8438,0.8007,0.5728,0.0655,0.1175,0.4807
ddim,4,4,0.0901,polar3,polar,50000,300000,0.7898,0.8573,0.8169,0.6352,0.1082,0.1849,0.5211
ddim,4,4,0.0901,knn,knn,100000,600000,0.7800,0.8469,0.8050,0.6923,0.1049,0.1822,0.5145
ddim,4,4,0.0901,altered_knn,altered_knn,100000,400000,0.7617,0.8224,0.8067,0.2027,0.1493,0.1719,0.4972
ddim,4,4,0.0901,polar3,polar,100000,600000,0.7903,0.8580,0.8179,0.6069,0.1071,0.1821,0.5200
ddim,4,8,0.0265,knn,knn,2000,24000,0.6645,0.6763,0.6849,0.1293,0.2316,0.1660,0.4211
ddim,4,8,0.0265,altered_knn,altered_knn,2000,16000,0.6884,0.7007,0.7392,0.0527,0.2392,0.0864,0.3935
ddim,4,8,0.0265,polar3,polar,2000,24000,0.7702,0.7848,0.7839,0.2456,0.2354,0.2404,0.5126
ddim,4,8,0.0265,knn,knn,5000,60000,0.6930,0.7058,0.7115,0.1422,0.2241,0.1740,0.4399
ddim,4,8,0.0265,altered_knn,altered_knn,5000,40000,0.7243,0.7419,0.7461,0.0532,0.0772,0.0630,0.4025
ddim,4,8,0.0265,polar3,polar,5000,60000,0.7707,0.7854,0.7846,0.2446,0.2354,0.2399,0.5126
ddim,4,8,0.0265,knn,knn,10000,120000,0.7126,0.7259,0.7305,0.1572,0.2241,0.1848,0.4554
ddim,4,8,0.0265,altered_knn,altered_knn,10000,80000,0.7297,0.7478,0.7467,0.0714,0.0678,0.0696,0.4087
ddim,4,8,0.0265,polar3,polar,10000,120000,0.7709,0.7854,0.7844,0.2555,0.2392,0.2471,0.5162
ddim,4,8,0.0265,knn,knn,20000,240000,0.7286,0.7425,0.7458,0.1686,0.2185,0.1903,0.4664
ddim,4,8,0.0265,altered_knn,altered_knn,20000,160000,0.7370,0.7549,0.7569,0.0673,0.0791,0.0727,0.4138
ddim,4,8,0.0265,polar3,polar,20000,240000,0.7707,0.7854,0.7840,0.2562,0.2335,0.2443,0.5148
ddim,4,8,0.0265,knn,knn,50000,600000,0.7462,0.7607,0.7626,0.1955,0.2147,0.2047,0.4827
ddim,4,8,0.0265,altered_knn,altered_knn,50000,400000,0.6974,0.7080,0.7632,0.0533,0.3107,0.0910,0.3995
ddim,4,8,0.0265,polar3,polar,50000,600000,0.7713,0.7862,0.7843,0.2580,0.2279,0.2420,0.5141
ddim,4,8,0.0265,knn,knn,100000,1200000,0.7531,0.7682,0.7682,0.2120,0.1996,0.2056,0.4869
ddim,4,8,0.0265,altered_knn,altered_knn,100000,800000,0.7358,0.7523,0.7679,0.0558,0.1337,0.0787,0.4155
ddim,4,8,0.0265,polar3,polar,100000,1200000,0.7718,0.7868,0.7846,0.2604,0.2241,0.2409,0.5138
ddim,4,16,0.0315,knn,knn,2000,48000,0.7242,0.7388,0.7485,0.1499,0.2758,0.1942,0.4665
ddim,4,16,0.0315,altered_knn,altered_knn,2000,32000,0.7969,0.8198,0.8182,0.1050,0.0935,0.0989,0.4594
ddim,4,16,0.0315,polar3,polar,2000,48000,0.8497,0.8698,0.8683,0.2652,0.2345,0.2489,0.5594
ddim,4,16,0.0315,knn,knn,5000,120000,0.7624,0.7799,0.7855,0.1544,0.2266,0.1837,0.4818
ddim,4,16,0.0315,altered_knn,altered_knn,5000,80000,0.7930,0.8120,0.8266,0.1036,0.2124,0.1393,0.4756
ddim,4,16,0.0315,polar3,polar,5000,120000,0.8511,0.8711,0.8696,0.2701,0.2393,0.2538,0.5624
ddim,4,16,0.0315,knn,knn,10000,240000,0.7857,0.8043,0.8069,0.1755,0.2155,0.1935,0.4989
ddim,4,16,0.0315,altered_knn,altered_knn,10000,160000,0.8020,0.8225,0.8317,0.1052,0.1727,0.1308,0.4766
ddim,4,16,0.0315,polar3,polar,10000,240000,0.8510,0.8711,0.8697,0.2661,0.2361,0.2502,0.5606
ddim,4,16,0.0315,knn,knn,20000,480000,0.8056,0.8248,0.8250,0.2089,0.2155,0.2122,0.5185
ddim,4,16,0.0315,altered_knn,altered_knn,20000,320000,0.8171,0.8415,0.8361,0.1158,0.0697,0.0870,0.4643
ddim,4,16,0.0315,polar3,polar,20000,480000,0.8520,0.8726,0.8706,0.2589,0.2187,0.2371,0.5549
ddim,4,16,0.0315,knn,knn,50000,1200000,0.8235,0.8442,0.8424,0.2133,0.1886,0.2002,0.5222
ddim,4,16,0.0315,altered_knn,altered_knn,50000,800000,0.8231,0.8474,0.8420,0.1283,0.0761,0.0955,0.4715
ddim,4,16,0.0315,polar3,polar,50000,1200000,0.8541,0.8753,0.8724,0.2590,0.2044,0.2285,0.5519
ddim,4,16,0.0315,knn,knn,100000,2400000,0.8345,0.8556,0.8531,0.2252,0.1838,0.2024,0.5290
ddim,4,16,0.0315,altered_knn,altered_knn,100000,1600000,0.8321,0.8575,0.8521,0.0890,0.0539,0.0671,0.4623
ddim,4,16,0.0315,polar3,polar,100000,2400000,0.8542,0.8754,0.8726,0.2596,0.2044,0.2287,0.5521
ddim,4,32,0.0309,knn,knn,2000,96000,0.6973,0.7111,0.7238,0.1217,0.2649,0.1668,0.4389
ddim,4,32,0.0309,altered_knn,altered_knn,2000,64000,0.7680,0.7901,0.7849,0.1284,0.0759,0.0954,0.4428
ddim,4,32,0.0309,polar3,polar,2000,96000,0.8161,0.8342,0.8376,0.2058,0.2520,0.2266,0.5304
ddim,4,32,0.0309,knn,knn,5000,240000,0.7339,0.7499,0.7591,0.1313,0.2342,0.1683,0.4591
ddim,4,32,0.0309,altered_knn,altered_knn,5000,160000,0.7836,0.8067,0.8007,0.1230,0.0614,0.0819,0.4443
ddim,4,32,0.0309,polar3,polar,5000,240000,0.8165,0.8346,0.8382,0.2050,0.2504,0.2255,0.5300
ddim,4,32,0.0309,knn,knn,10000,480000,0.7603,0.7770,0.7836,0.1548,0.2391,0.1879,0.4825
ddim,4,32,0.0309,altered_knn,altered_knn,10000,320000,0.7848,0.8062,0.8068,0.1143,0.1163,0.1153,0.4607
ddim,4,32,0.0309,polar3,polar,10000,480000,0.8196,0.8383,0.8404,0.2110,0.2359,0.2227,0.5305
ddim,4,32,0.0309,knn,knn,20000,960000,0.7803,0.7986,0.8022,0.1606,0.2084,0.1814,0.4900
ddim,4,32,0.0309,altered_knn,altered_knn,20000,640000,0.7903,0.8139,0.8073,0.1000,0.0485,0.0653,0.4396
ddim,4,32,0.0309,polar3,polar,20000,960000,0.8217,0.8408,0.8416,0.2170,0.2229,0.2199,0.5304
ddim,4,32,0.0309,knn,knn,50000,2400000,0.7973,0.8170,0.8177,0.1720,0.1809,0.1764,0.4967
ddim,4,32,0.0309,altered_knn,altered_knn,50000,1600000,0.8019,0.8265,0.8172,0.1173,0.0339,0.0526,0.4396
ddim,4,32,0.0309,polar3,polar,50000,2400000,0.8232,0.8424,0.8427,0.2253,0.2246,0.2249,0.5336
ddim,4,32,0.0309,knn,knn,100000,4800000,0.8057,0.8253,0.8251,0.1987,0.1922,0.1954,0.5104
ddim,4,32,0.0309,altered_knn,altered_knn,100000,3200000,0.8069,0.8307,0.8253,0.1089,0.0630,0.0798,0.4553
ddim,4,32,0.0309,polar3,polar,100000,4800000,0.8239,0.8434,0.8433,0.2215,0.2132,0.2173,0.5303
ddim,8,2,0.2001,knn,knn,2000,6000,0.6696,0.8357,0.7434,0.8519,0.0057,0.0114,0.4236
ddim,8,2,0.2001,altered_knn,altered_knn,2000,4000,0.7347,0.8343,0.8287,0.3558,0.3367,0.3460,0.5901
ddim,8,2,0.2001,polar3,polar,2000,6000,0.8048,0.9898,0.8865,0.9562,0.0655,0.1225,0.5562
ddim,8,2,0.2001,knn,knn,5000,15000,0.6784,0.8463,0.7529,0.9375,0.0075,0.0149,0.4306
ddim,8,2,0.2001,altered_knn,altered_knn,5000,10000,0.7541,0.9186,0.8413,0.3644,0.0967,0.1528,0.5357
ddim,8,2,0.2001,polar3,polar,5000,15000,0.8047,0.9893,0.8862,0.9607,0.0672,0.1256,0.5575
ddim,8,2,0.2001,knn,knn,10000,30000,0.6898,0.8607,0.7656,0.9643,0.0067,0.0134,0.4371
ddim,8,2,0.2001,altered_knn,altered_knn,10000,20000,0.7566,0.9117,0.8453,0.3690,0.1369,0.1997,0.5557
ddim,8,2,0.2001,polar3,polar,10000,30000,0.8045,0.9894,0.8859,0.9814,0.0660,0.1236,0.5565
ddim,8,2,0.2001,knn,knn,20000,60000,0.6999,0.8731,0.7768,0.8649,0.0080,0.0158,0.4445
ddim,8,2,0.2001,altered_knn,altered_knn,20000,40000,0.7595,0.9196,0.8478,0.3710,0.1197,0.1810,0.5503
ddim,8,2,0.2001,polar3,polar,20000,60000,0.8048,0.9896,0.8862,0.9816,0.0667,0.1249,0.5572
ddim,8,2,0.2001,knn,knn,50000,150000,0.7087,0.8840,0.7865,0.9706,0.0082,0.0163,0.4502
ddim,8,2,0.2001,altered_knn,altered_knn,50000,100000,0.7605,0.9297,0.8489,0.3518,0.0842,0.1359,0.5328
ddim,8,2,0.2001,polar3,polar,50000,150000,0.8047,0.9893,0.8860,0.9780,0.0667,0.1249,0.5571
ddim,8,2,0.2001,knn,knn,100000,300000,0.7157,0.8917,0.7937,0.9608,0.0122,0.0242,0.4580
ddim,8,2,0.2001,altered_knn,altered_knn,100000,200000,0.7669,0.9372,0.8542,0.3886,0.0867,0.1417,0.5395
ddim,8,2,0.2001,polar3,polar,100000,300000,0.8049,0.9893,0.8861,0.9784,0.0679,0.1271,0.5582
ddim,8,4,0.0689,knn,knn,2000,12000,0.6272,0.6697,0.6475,0.5682,0.0544,0.0993,0.3845
ddim,8,4,0.0689,altered_knn,altered_knn,2000,8000,0.7875,0.8381,0.8231,0.1864,0.1051,0.1344,0.4863
ddim,8,4,0.0689,polar3,polar,2000,12000,0.8613,0.9132,0.8864,0.7817,0.1610,0.2670,0.5901
ddim,8,4,0.0689,knn,knn,5000,30000,0.6414,0.6844,0.6620,0.6562,0.0609,0.1115,0.3980
ddim,8,4,0.0689,altered_knn,altered_knn,5000,20000,0.7928,0.8446,0.8266,0.2084,0.0935,0.1291,0.4869
ddim,8,4,0.0689,polar3,polar,5000,30000,0.8625,0.9144,0.8872,0.8284,0.1610,0.2696,0.5920
ddim,8,4,0.0689,knn,knn,10000,60000,0.6618,0.7068,0.6837,0.5769,0.0544,0.0994,0.4031
ddim,8,4,0.0689,altered_knn,altered_knn,10000,40000,0.7776,0.8168,0.8294,0.1772,0.2487,0.2069,0.5119
ddim,8,4,0.0689,polar3,polar,10000,60000,0.8627,0.9146,0.8870,0.8588,0.1632,0.2742,0.5944
ddim,8,4,0.0689,knn,knn,20000,120000,0.6726,0.7183,0.6947,0.6552,0.0551,0.1017,0.4100
ddim,8,4,0.0689,altered_knn,altered_knn,20000,80000,0.7639,0.7961,0.8304,0.1581,0.3285,0.2135,0.5048
ddim,8,4,0.0689,polar3,polar,20000,120000,0.8632,0.9149,0.8874,0.8674,0.1661,0.2788,0.5968
ddim,8,4,0.0689,knn,knn,50000,300000,0.6897,0.7364,0.7117,0.7130,0.0595,0.1098,0.4231
ddim,8,4,0.0689,altered_knn,altered_knn,50000,200000,0.7766,0.8119,0.8374,0.1677,0.2995,0.2150,0.5135
ddim,8,4,0.0689,polar3,polar,50000,300000,0.8640,0.9154,0.8880,0.8704,0.1704,0.2850,0.6002
ddim,8,4,0.0689,knn,knn,100000,600000,0.7056,0.7529,0.7277,0.7381,0.0674,0.1236,0.4383
ddim,8,4,0.0689,altered_knn,altered_knn,100000,400000,0.8096,0.8602,0.8468,0.2127,0.1262,0.1584,0.5093
ddim,8,4,0.0689,polar3,polar,100000,600000,0.8639,0.9152,0.8880,0.8613,0.1711,0.2855,0.6004
ddim,8,8,0.0344,knn,knn,2000,24000,0.5838,0.5996,0.5961,0.1789,0.1381,0.1559,0.3777
ddim,8,8,0.0344,altered_knn,altered_knn,2000,16000,0.7902,0.8170,0.8043,0.2143,0.0392,0.0663,0.4416
ddim,8,8,0.0344,polar3,polar,2000,24000,0.8905,0.9122,0.9042,0.5818,0.2791,0.3772,0.6447
ddim,8,8,0.0344,knn,knn,5000,60000,0.6132,0.6284,0.6241,0.2649,0.1875,0.2196,0.4240
ddim,8,8,0.0344,altered_knn,altered_knn,5000,40000,0.7994,0.8269,0.8145,0.1607,0.0262,0.0450,0.4360
ddim,8,8,0.0344,polar3,polar,5000,60000,0.8913,0.9134,0.9046,0.6382,0.2718,0.3812,0.6473
ddim,8,8,0.0344,knn,knn,10000,120000,0.6334,0.6492,0.6437,0.2955,0.1890,0.2305,0.4399
ddim,8,8,0.0344,altered_knn,altered_knn,10000,80000,0.7812,0.7978,0.8181,0.1316,0.3154,0.1857,0.4918
ddim,8,8,0.0344,polar3,polar,10000,120000,0.8937,0.9161,0.9068,0.6703,0.2660,0.3809,0.6485
ddim,8,8,0.0344,knn,knn,20000,240000,0.6513,0.6687,0.6630,0.2854,0.1642,0.2085,0.4386
ddim,8,8,0.0344,altered_knn,altered_knn,20000,160000,0.8062,0.8298,0.8263,0.1857,0.1439,0.1622,0.4960
ddim,8,8,0.0344,polar3,polar,20000,240000,0.8943,0.9168,0.9075,0.6716,0.2645,0.3796,0.6482
ddim,8,8,0.0344,knn,knn,50000,600000,0.6811,0.6988,0.6920,0.3569,0.1831,0.2421,0.4704
ddim,8,8,0.0344,altered_knn,altered_knn,50000,400000,0.8133,0.8360,0.8382,0.1548,0.1773,0.1653,0.5006
ddim,8,8,0.0344,polar3,polar,50000,600000,0.8950,0.9177,0.9083,0.6654,0.2602,0.3741,0.6459
ddim,8,8,0.0344,knn,knn,100000,1200000,0.6973,0.7154,0.7079,0.3940,0.1919,0.2581,0.4867
ddim,8,8,0.0344,altered_knn,altered_knn,100000,800000,0.8183,0.8402,0.8454,0.1521,0.2049,0.1746,0.5074
ddim,8,8,0.0344,polar3,polar,100000,1200000,0.8959,0.9184,0.9091,0.6703,0.2660,0.3809,0.6496
ddim,8,16,0.0388,knn,knn,2000,48000,0.5003,0.5125,0.5162,0.1311,0.1997,0.1583,0.3354
ddim,8,16,0.0388,altered_knn,altered_knn,2000,32000,0.7354,0.7633,0.7483,0.2011,0.0451,0.0737,0.4185
ddim,8,16,0.0388,polar3,polar,2000,48000,0.8313,0.8555,0.8429,0.5325,0.2320,0.3232,0.5893
ddim,8,16,0.0388,knn,knn,5000,120000,0.5282,0.5410,0.5434,0.1515,0.2126,0.1769,0.3590
ddim,8,16,0.0388,altered_knn,altered_knn,5000,80000,0.7460,0.7746,0.7594,0.1657,0.0374,0.0610,0.4178
ddim,8,16,0.0388,polar3,polar,5000,120000,0.8351,0.8598,0.8461,0.5728,0.2229,0.3210,0.5904
ddim,8,16,0.0388,knn,knn,10000,240000,0.5631,0.5769,0.5764,0.1891,0.2229,0.2046,0.3907
ddim,8,16,0.0388,altered_knn,altered_knn,10000,160000,0.7530,0.7826,0.7656,0.2048,0.0219,0.0396,0.4111
ddim,8,16,0.0388,polar3,polar,10000,240000,0.8375,0.8622,0.8486,0.5682,0.2255,0.3229,0.5925
ddim,8,16,0.0388,knn,knn,20000,480000,0.5865,0.6013,0.5989,0.2169,0.2216,0.2192,0.4103
ddim,8,16,0.0388,altered_knn,altered_knn,20000,320000,0.7547,0.7815,0.7703,0.2011,0.0928,0.1270,0.4542
ddim,8,16,0.0388,polar3,polar,20000,480000,0.8392,0.8638,0.8500,0.5927,0.2307,0.3321,0.5979
ddim,8,16,0.0388,knn,knn,50000,1200000,0.6128,0.6286,0.6250,0.2436,0.2216,0.2321,0.4304
ddim,8,16,0.0388,altered_knn,altered_knn,50000,800000,0.7653,0.7923,0.7831,0.1590,0.0979,0.1212,0.4568
ddim,8,16,0.0388,polar3,polar,50000,1200000,0.8401,0.8653,0.8511,0.5943,0.2152,0.3160,0.5907
ddim,8,16,0.0388,knn,knn,100000,2400000,0.6386,0.6559,0.6504,0.2596,0.2101,0.2322,0.4440
ddim,8,16,0.0388,altered_knn,altered_knn,100000,1600000,0.7602,0.7811,0.7882,0.1559,0.2436,0.1901,0.4856
ddim,8,16,0.0388,polar3,polar,100000,2400000,0.8403,0.8658,0.8516,0.5704,0.2088,0.3057,0.5857
ddim,8,32,0.0303,knn,knn,2000,96000,0.4798,0.4841,0.5018,0.1005,0.3427,0.1555,0.3198
ddim,8,32,0.0303,altered_knn,altered_knn,2000,64000,0.7098,0.7240,0.7409,0.1050,0.2570,0.1491,0.4365
ddim,8,32,0.0303,polar3,polar,2000,96000,0.8529,0.8701,0.8662,0.4302,0.3048,0.3568,0.6135
ddim,8,32,0.0303,knn,knn,5000,240000,0.5174,0.5227,0.5379,0.1210,0.3476,0.1795,0.3511
ddim,8,32,0.0303,altered_knn,altered_knn,5000,160000,0.7288,0.7461,0.7527,0.1118,0.1763,0.1368,0.4415
