sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,8,32,0.0303,knn,knn,2000,96000,0.4795,0.4843,0.5036,0.0884,0.3278,0.1393,0.3118
ddim,8,32,0.0303,altered_knn,altered_knn,2000,64000,0.7325,0.7515,0.7511,0.1138,0.1236,0.1185,0.4350
ddim,8,32,0.0303,polar3,polar,2000,96000,0.8835,0.9001,0.8967,0.4553,0.3526,0.3974,0.6488
ddim,8,32,0.0303,knn,knn,5000,240000,0.5232,0.5281,0.5464,0.1125,0.3674,0.1722,0.3502
ddim,8,32,0.0303,altered_knn,altered_knn,5000,160000,0.7489,0.7712,0.7617,0.1164,0.0362,0.0553,0.4132
ddim,8,32,0.0303,polar3,polar,5000,240000,0.8871,0.9034,0.8995,0.4807,0.3690,0.4175,0.6604
ddim,8,32,0.0303,knn,knn,10000,480000,0.5464,0.5525,0.5686,0.1233,0.3526,0.1827,0.3676
ddim,8,32,0.0303,altered_knn,altered_knn,10000,320000,0.7510,0.7696,0.7701,0.1403,0.1565,0.1480,0.4588
ddim,8,32,0.0303,polar3,polar,10000,480000,0.8890,0.9064,0.9016,0.4845,0.3344,0.3957,0.6510
ddim,8,32,0.0303,knn,knn,20000,960000,0.5745,0.5811,0.5942,0.1430,0.3624,0.2051,0.3931
ddim,8,32,0.0303,altered_knn,altered_knn,20000,640000,0.7651,0.7877,0.7793,0.1244,0.0461,0.0673,0.4275
ddim,8,32,0.0303,polar3,polar,20000,960000,0.8900,0.9075,0.9025,0.4891,0.3328,0.3961,0.6518
ddim,8,32,0.0303,knn,knn,50000,2400000,0.6013,0.6097,0.6209,0.1481,0.3328,0.2050,0.4073
ddim,8,32,0.0303,altered_knn,altered_knn,50000,1600000,0.7737,0.7963,0.7864,0.1902,0.0511,0.0805,0.4384
ddim,8,32,0.0303,polar3,polar,50000,2400000,0.8901,0.9076,0.9024,0.5038,0.3295,0.3984,0.6530
ddim,8,32,0.0303,knn,knn,100000,4800000,0.6229,0.6323,0.6411,0.1612,0.3213,0.2146,0.4235
ddim,8,32,0.0303,altered_knn,altered_knn,100000,3200000,0.7602,0.7724,0.8030,0.1082,0.3707,0.1675,0.4700
ddim,8,32,0.0303,polar3,polar,100000,4800000,0.8917,0.9092,0.9041,0.5000,0.3328,0.3996,0.6544
ddim,16,2,0.2041,knn,knn,2000,6000,0.6786,0.8492,0.7541,0.7714,0.0132,0.0260,0.4376
ddim,16,2,0.2041,altered_knn,altered_knn,2000,4000,0.7664,0.8687,0.8524,0.4324,0.3675,0.3973,0.6330
ddim,16,2,0.2041,polar3,polar,2000,6000,0.8725,0.9781,0.9154,0.9905,0.4608,0.6290,0.8036
ddim,16,2,0.2041,knn,knn,5000,15000,0.6786,0.8503,0.7546,0.8372,0.0088,0.0175,0.4339
ddim,16,2,0.2041,altered_knn,altered_knn,5000,10000,0.7628,0.8624,0.8488,0.4283,0.3743,0.3995,0.6309
ddim,16,2,0.2041,polar3,polar,5000,15000,0.8817,0.9866,0.9242,0.9990,0.4728,0.6418,0.8142
ddim,16,2,0.2041,knn,knn,10000,30000,0.6872,0.8594,0.7632,0.8750,0.0154,0.0303,0.4449
ddim,16,2,0.2041,altered_knn,altered_knn,10000,20000,0.7487,0.8480,0.8393,0.3941,0.3616,0.3772,0.6126
ddim,16,2,0.2041,polar3,polar,10000,30000,0.8831,0.9871,0.9252,0.9990,0.4777,0.6463,0.8167
ddim,16,2,0.2041,knn,knn,20000,60000,0.6868,0.8600,0.7632,0.9200,0.0113,0.0223,0.4411
ddim,16,2,0.2041,altered_knn,altered_knn,20000,40000,0.7063,0.7505,0.8014,0.3573,0.5338,0.4281,0.5893
ddim,16,2,0.2041,polar3,polar,20000,60000,0.8844,0.9881,0.9264,0.9985,0.4799,0.6482,0.8182
ddim,16,2,0.2041,knn,knn,50000,150000,0.6910,0.8642,0.7671,0.9412,0.0157,0.0308,0.4475
ddim,16,2,0.2041,altered_knn,altered_knn,50000,100000,0.7444,0.8449,0.8359,0.3853,0.3525,0.3682,0.6065
ddim,16,2,0.2041,polar3,polar,50000,150000,0.8843,0.9880,0.9263,0.9985,0.4799,0.6482,0.8181
ddim,16,2,0.2041,knn,knn,100000,300000,0.6975,0.8727,0.7746,0.9672,0.0145,0.0285,0.4506
ddim,16,2,0.2041,altered_knn,altered_knn,100000,200000,0.7467,0.8490,0.8379,0.3885,0.3479,0.3671,0.6081
ddim,16,2,0.2041,polar3,polar,100000,300000,0.8855,0.9881,0.9270,0.9985,0.4851,0.6529,0.8205
ddim,16,4,0.1182,knn,knn,2000,12000,0.6186,0.6986,0.6561,0.4690,0.0224,0.0428,0.3707
ddim,16,4,0.1182,altered_knn,altered_knn,2000,8000,0.7990,0.8744,0.8551,0.3533,0.2368,0.2835,0.5790
ddim,16,4,0.1182,polar3,polar,2000,12000,0.8961,0.9586,0.9241,0.9532,0.4304,0.5931,0.7758
ddim,16,4,0.1182,knn,knn,5000,30000,0.6319,0.7126,0.6691,0.5760,0.0304,0.0578,0.3852
ddim,16,4,0.1182,altered_knn,altered_knn,5000,20000,0.7711,0.8261,0.8453,0.2683,0.3607,0.3077,0.5669
ddim,16,4,0.1182,polar3,polar,5000,30000,0.9057,0.9690,0.9336,0.9771,0.4334,0.6005,0.7848
ddim,16,4,0.1182,knn,knn,10000,60000,0.6414,0.7236,0.6792,0.6415,0.0288,0.0550,0.3893
ddim,16,4,0.1182,altered_knn,altered_knn,10000,40000,0.7353,0.7701,0.8254,0.2381,0.4765,0.3175,0.5438
ddim,16,4,0.1182,polar3,polar,10000,60000,0.9073,0.9714,0.9357,0.9732,0.4296,0.5961,0.7837
ddim,16,4,0.1182,knn,knn,20000,120000,0.6468,0.7288,0.6843,0.7345,0.0351,0.0670,0.3979
ddim,16,4,0.1182,altered_knn,altered_knn,20000,80000,0.7846,0.8619,0.8443,0.2990,0.2089,0.2460,0.5539
ddim,16,4,0.1182,polar3,polar,20000,120000,0.9068,0.9709,0.9352,0.9731,0.4288,0.5952,0.7831
ddim,16,4,0.1182,knn,knn,50000,300000,0.6563,0.7394,0.6941,0.8381,0.0372,0.0713,0.4053
ddim,16,4,0.1182,altered_knn,altered_knn,50000,200000,0.7548,0.8066,0.8335,0.2480,0.3691,0.2967,0.5516
ddim,16,4,0.1182,polar3,polar,50000,300000,0.9052,0.9694,0.9339,0.9619,0.4266,0.5911,0.7803
ddim,16,4,0.1182,knn,knn,100000,600000,0.6633,0.7483,0.7024,0.7292,0.0296,0.0569,0.4026
ddim,16,4,0.1182,altered_knn,altered_knn,100000,400000,0.7887,0.8699,0.8441,0.3313,0.1831,0.2358,0.5529
ddim,16,4,0.1182,polar3,polar,100000,600000,0.9053,0.9692,0.9335,0.9732,0.4296,0.5961,0.7826
ddim,16,8,0.0815,knn,knn,2000,24000,0.5239,0.5638,0.5431,0.3040,0.0743,0.1194,0.3416
ddim,16,8,0.0815,altered_knn,altered_knn,2000,16000,0.7849,0.8293,0.8269,0.2940,0.2848,0.2894,0.5593
ddim,16,8,0.0815,polar3,polar,2000,24000,0.9090,0.9512,0.9289,0.9400,0.4328,0.5927,0.7720
ddim,16,8,0.0815,knn,knn,5000,60000,0.5325,0.5736,0.5521,0.3435,0.0694,0.1154,0.3445
ddim,16,8,0.0815,altered_knn,altered_knn,5000,40000,0.7831,0.8500,0.8154,0.3689,0.0276,0.0514,0.4507
ddim,16,8,0.0815,polar3,polar,5000,60000,0.9145,0.9580,0.9350,0.9504,0.4236,0.5860,0.7720
ddim,16,8,0.0815,knn,knn,10000,120000,0.5407,0.5818,0.5597,0.4006,0.0767,0.1288,0.3553
ddim,16,8,0.0815,altered_knn,altered_knn,10000,80000,0.7751,0.8258,0.8184,0.2487,0.2032,0.2236,0.5247
ddim,16,8,0.0815,polar3,polar,10000,120000,0.9160,0.9603,0.9369,0.9536,0.4162,0.5795,0.7699
ddim,16,8,0.0815,knn,knn,20000,240000,0.5540,0.5967,0.5741,0.4291,0.0724,0.1239,0.3603
ddim,16,8,0.0815,altered_knn,altered_knn,20000,160000,0.7752,0.8383,0.8109,0.2401,0.0632,0.1001,0.4692
ddim,16,8,0.0815,polar3,polar,20000,240000,0.9177,0.9625,0.9387,0.9655,0.4119,0.5775,0.7700
ddim,16,8,0.0815,knn,knn,50000,600000,0.5707,0.6149,0.5908,0.4760,0.0731,0.1267,0.3708
ddim,16,8,0.0815,altered_knn,altered_knn,50000,400000,0.7759,0.8428,0.8080,0.3711,0.0221,0.0417,0.4423
ddim,16,8,0.0815,polar3,polar,50000,600000,0.9184,0.9637,0.9396,0.9736,0.4076,0.5746,0.7692
ddim,16,8,0.0815,knn,knn,100000,1200000,0.5838,0.6289,0.6042,0.4690,0.0743,0.1282,0.3786
ddim,16,8,0.0815,altered_knn,altered_knn,100000,800000,0.7733,0.8206,0.8164,0.2626,0.2394,0.2505,0.5356
ddim,16,8,0.0815,polar3,polar,100000,1200000,0.9184,0.9632,0.9393,0.9754,0.4138,0.5810,0.7721
ddim,16,16,0.0619,knn,knn,2000,48000,0.4253,0.4461,0.4359,0.1908,0.1107,0.1401,0.2931
ddim,16,16,0.0619,altered_knn,altered_knn,2000,32000,0.7576,0.7978,0.7846,0.2647,0.1486,0.1904,0.4941
ddim,16,16,0.0619,polar3,polar,2000,48000,0.8806,0.9132,0.8946,0.9124,0.3869,0.5434,0.7283
ddim,16,16,0.0619,knn,knn,5000,120000,0.4478,0.4698,0.4595,0.2175,0.1147,0.1502,0.3100
ddim,16,16,0.0619,altered_knn,altered_knn,5000,80000,0.7524,0.7939,0.7791,0.2550,0.1228,0.1658,0.4799
ddim,16,16,0.0619,polar3,polar,5000,120000,0.8884,0.9223,0.9032,0.9261,0.3748,0.5336,0.7280
ddim,16,16,0.0619,knn,knn,10000,240000,0.4607,0.4839,0.4727,0.2272,0.1107,0.1488,0.3163
ddim,16,16,0.0619,altered_knn,altered_knn,10000,160000,0.7313,0.7599,0.7755,0.1782,0.2973,0.2228,0.4914
ddim,16,16,0.0619,polar3,polar,10000,240000,0.8911,0.9254,0.9059,0.9387,0.3708,0.5316,0.7285
ddim,16,16,0.0619,knn,knn,20000,480000,0.4742,0.4979,0.4864,0.2504,0.1163,0.1589,0.3284
ddim,16,16,0.0619,altered_knn,altered_knn,20000,320000,0.7450,0.7873,0.7698,0.2579,0.1050,0.1493,0.4683
ddim,16,16,0.0619,polar3,polar,20000,480000,0.8914,0.9264,0.9065,0.9371,0.3611,0.5213,0.7239
ddim,16,16,0.0619,knn,knn,50000,1200000,0.4896,0.5135,0.5005,0.3068,0.1276,0.1803,0.3469
ddim,16,16,0.0619,altered_knn,altered_knn,50000,800000,0.7476,0.7890,0.7732,0.2552,0.1187,0.1621,0.4756
ddim,16,16,0.0619,polar3,polar,50000,1200000,0.8922,0.9274,0.9075,0.9329,0.3595,0.5190,0.7232
ddim,16,16,0.0619,knn,knn,100000,2400000,0.5020,0.5274,0.5141,0.2860,0.1171,0.1662,0.3468
ddim,16,16,0.0619,altered_knn,altered_knn,100000,1600000,0.7542,0.7978,0.7786,0.2847,0.0929,0.1401,0.4690
ddim,16,16,0.0619,polar3,polar,100000,2400000,0.8919,0.9267,0.9071,0.9299,0.3643,0.5235,0.7251
ddim,16,32,0.0427,knn,knn,2000,96000,0.3564,0.3650,0.3659,0.1077,0.1639,0.1300,0.2475
ddim,16,32,0.0427,altered_knn,altered_knn,2000,64000,0.7254,0.7462,0.7510,0.1856,0.2600,0.2166,0.4814
ddim,16,32,0.0427,polar3,polar,2000,96000,0.8751,0.8967,0.8862,0.7596,0.3923,0.5174,0.7070
ddim,16,32,0.0427,knn,knn,5000,240000,0.3795,0.3887,0.3897,0.1205,0.1733,0.1422,0.2654
ddim,16,32,0.0427,altered_knn,altered_knn,5000,160000,0.7218,0.7423,0.7498,0.1670,0.2623,0.2041,0.4732
ddim,16,32,0.0427,polar3,polar,5000,240000,0.8818,0.9035,0.8928,0.7819,0.3946,0.5245,0.7140
ddim,16,32,0.0427,knn,knn,10000,480000,0.3918,0.4009,0.4014,0.1339,0.1874,0.1562,0.2785
ddim,16,32,0.0427,altered_knn,altered_knn,10000,320000,0.7179,0.7361,0.7472,0.1720,0.3103,0.2213,0.4787
ddim,16,32,0.0427,polar3,polar,10000,480000,0.8847,0.9070,0.8957,0.8044,0.3852,0.5210,0.7140
ddim,16,32,0.0427,knn,knn,20000,960000,0.3994,0.4090,0.4086,0.1418,0.1838,0.1601,0.2846
ddim,16,32,0.0427,altered_knn,altered_knn,20000,640000,0.7174,0.7367,0.7460,0.1705,0.2845,0.2133,0.4750
ddim,16,32,0.0427,polar3,polar,20000,960000,0.8865,0.9095,0.8979,0.8144,0.3700,0.5089,0.7092
ddim,16,32,0.0427,knn,knn,50000,2400000,0.4185,0.4295,0.4275,0.1488,0.1710,0.1591,0.2943
ddim,16,32,0.0427,altered_knn,altered_knn,50000,1600000,0.7203,0.7493,0.7382,0.1630,0.0691,0.0970,0.4232
ddim,16,32,0.0427,polar3,polar,50000,2400000,0.8881,0.9117,0.8998,0.8235,0.3607,0.5016,0.7067
ddim,16,32,0.0427,knn,knn,100000,4800000,0.4456,0.4565,0.4554,0.1807,0.2014,0.1905,0.3235
ddim,16,32,0.0427,altered_knn,altered_knn,100000,3200000,0.7237,0.7519,0.7421,0.1724,0.0937,0.1214,0.4366
ddim,16,32,0.0427,polar3,polar,100000,4800000,0.8871,0.9107,0.8988,0.8204,0.3583,0.4988,0.7047
ddim,32,2,0.4541,knn,knn,2000,6000,0.4837,0.8838,0.6241,0.8387,0.0029,0.0057,0.4447
ddim,32,2,0.4541,altered_knn,altered_knn,2000,4000,0.6715,0.7345,0.7105,0.6518,0.5959,0.6226,0.6785
ddim,32,2,0.4541,polar3,polar,2000,6000,0.7044,0.9622,0.7677,0.9992,0.3946,0.5657,0.7640
ddim,32,2,0.4541,knn,knn,5000,15000,0.4840,0.8846,0.6244,0.7742,0.0026,0.0053,0.4449
ddim,32,2,0.4541,altered_knn,altered_knn,5000,10000,0.6688,0.7732,0.7186,0.6671,0.5433,0.5989,0.6860
ddim,32,2,0.4541,polar3,polar,5000,15000,0.7151,0.9666,0.7759,0.9997,0.4130,0.5845,0.7755
ddim,32,2,0.4541,knn,knn,10000,30000,0.4856,0.8877,0.6263,0.9545,0.0023,0.0046,0.4462
ddim,32,2,0.4541,altered_knn,altered_knn,10000,20000,0.6768,0.7806,0.7249,0.6790,0.5520,0.6090,0.6948
ddim,32,2,0.4541,polar3,polar,10000,30000,0.7226,0.9726,0.7830,0.9997,0.4222,0.5937,0.7832
ddim,32,2,0.4541,knn,knn,20000,60000,0.4902,0.8958,0.6324,0.8621,0.0028,0.0055,0.4506
ddim,32,2,0.4541,altered_knn,altered_knn,20000,40000,0.6836,0.7762,0.7281,0.6823,0.5722,0.6224,0.6993
ddim,32,2,0.4541,polar3,polar,20000,60000,0.7234,0.9726,0.7834,1.0000,0.4239,0.5954,0.7840
ddim,32,2,0.4541,knn,knn,50000,150000,0.4934,0.9013,0.6361,0.9062,0.0032,0.0064,0.4539
ddim,32,2,0.4541,altered_knn,altered_knn,50000,100000,0.6849,0.7657,0.7264,0.6780,0.5878,0.6297,0.6977
ddim,32,2,0.4541,polar3,polar,50000,150000,0.7254,0.9715,0.7841,1.0000,0.4297,0.6011,0.7863
ddim,32,2,0.4541,knn,knn,100000,300000,0.4941,0.9030,0.6370,0.9231,0.0026,0.0053,0.4541
ddim,32,2,0.4541,altered_knn,altered_knn,100000,200000,0.6705,0.7616,0.7168,0.6632,0.5612,0.6079,0.6848
ddim,32,2,0.4541,polar3,polar,100000,300000,0.7274,0.9718,0.7854,1.0000,0.4337,0.6050,0.7884
ddim,32,4,0.4165,knn,knn,2000,12000,0.4417,0.7513,0.5562,0.6667,0.0079,0.0157,0.3835
ddim,32,4,0.4165,altered_knn,altered_knn,2000,8000,0.6608,0.8767,0.7436,0.7094,0.3583,0.4762,0.6764
ddim,32,4,0.4165,polar3,polar,2000,12000,0.6729,0.9524,0.7555,0.9987,0.2813,0.4389,0.6956
ddim,32,4,0.4165,knn,knn,5000,30000,0.4452,0.7584,0.5605,0.7714,0.0065,0.0129,0.3856
ddim,32,4,0.4165,altered_knn,altered_knn,5000,20000,0.6384,0.9124,0.7359,0.7556,0.2546,0.3809,0.6467
ddim,32,4,0.4165,polar3,polar,5000,30000,0.6795,0.9607,0.7618,0.9996,0.2856,0.4443,0.7025
ddim,32,4,0.4165,knn,knn,10000,60000,0.4487,0.7651,0.5649,0.7500,0.0054,0.0107,0.3879
ddim,32,4,0.4165,altered_knn,altered_knn,10000,40000,0.6837,0.8715,0.7565,0.7276,0.4208,0.5332,0.7023
ddim,32,4,0.4165,polar3,polar,10000,60000,0.6806,0.9639,0.7640,1.0000,0.2837,0.4420,0.7029
ddim,32,4,0.4165,knn,knn,20000,120000,0.4521,0.7702,0.5690,0.8060,0.0065,0.0129,0.3915
ddim,32,4,0.4165,altered_knn,altered_knn,20000,80000,0.6543,0.9008,0.7427,0.7536,0.3091,0.4384,0.6696
ddim,32,4,0.4165,polar3,polar,20000,120000,0.6809,0.9653,0.7648,1.0000,0.2825,0.4405,0.7029
ddim,32,4,0.4165,knn,knn,50000,300000,0.4553,0.7757,0.5729,0.8281,0.0064,0.0126,0.3942
ddim,32,4,0.4165,altered_knn,altered_knn,50000,200000,0.6525,0.8953,0.7397,0.7477,0.3124,0.4406,0.6680
ddim,32,4,0.4165,polar3,polar,50000,300000,0.6825,0.9673,0.7666,1.0000,0.2837,0.4420,0.7046
ddim,32,4,0.4165,knn,knn,100000,600000,0.4593,0.7835,0.5779,0.8400,0.0050,0.0100,0.3968
ddim,32,4,0.4165,altered_knn,altered_knn,100000,400000,0.6602,0.8713,0.7411,0.7105,0.3645,0.4818,0.6765
ddim,32,4,0.4165,polar3,polar,100000,600000,0.6831,0.9664,0.7667,1.0000,0.2862,0.4450,0.7057
ddim,32,8,0.2722,knn,knn,2000,24000,0.4276,0.5778,0.4886,0.5465,0.0259,0.0495,0.3136
ddim,32,8,0.2722,altered_knn,altered_knn,2000,16000,0.6533,0.8467,0.7338,0.6455,0.1361,0.2248,0.5358
ddim,32,8,0.2722,polar3,polar,2000,24000,0.7158,0.8769,0.7683,0.9987,0.2853,0.4438,0.6603
ddim,32,8,0.2722,knn,knn,5000,60000,0.4322,0.5851,0.4944,0.5470,0.0235,0.0451,0.3151
ddim,32,8,0.2722,altered_knn,altered_knn,5000,40000,0.6543,0.8544,0.7362,0.6725,0.1196,0.2031,0.5287
ddim,32,8,0.2722,polar3,polar,5000,60000,0.7210,0.8849,0.7746,1.0000,0.2829,0.4410,0.6630
ddim,32,8,0.2722,knn,knn,10000,120000,0.4343,0.5891,0.4970,0.6000,0.0204,0.0394,0.3143
ddim,32,8,0.2722,altered_knn,altered_knn,10000,80000,0.6694,0.8455,0.7440,0.6555,0.1986,0.3048,0.5752
ddim,32,8,0.2722,polar3,polar,10000,120000,0.7230,0.8879,0.7772,1.0000,0.2821,0.4401,0.6640
ddim,32,8,0.2722,knn,knn,20000,240000,0.4443,0.6038,0.5095,0.5740,0.0178,0.0346,0.3192
ddim,32,8,0.2722,altered_knn,altered_knn,20000,160000,0.6545,0.8538,0.7359,0.6814,0.1218,0.2066,0.5302
ddim,32,8,0.2722,polar3,polar,20000,240000,0.7217,0.8859,0.7755,1.0000,0.2829,0.4410,0.6634
ddim,32,8,0.2722,knn,knn,50000,600000,0.4437,0.6028,0.5081,0.6369,0.0184,0.0357,0.3192
ddim,32,8,0.2722,altered_knn,altered_knn,50000,400000,0.6675,0.8285,0.7400,0.6098,0.2371,0.3415,0.5850
ddim,32,8,0.2722,polar3,polar,50000,600000,0.7244,0.8885,0.7782,1.0000,0.2856,0.4443,0.6664
ddim,32,8,0.2722,knn,knn,100000,1200000,0.4559,0.6200,0.5223,0.6327,0.0171,0.0333,0.3266
ddim,32,8,0.2722,altered_knn,altered_knn,100000,800000,0.6446,0.8362,0.7243,0.6327,0.1323,0.2188,0.5275
ddim,32,8,0.2722,polar3,polar,100000,1200000,0.7253,0.8860,0.7805,0.9311,0.2956,0.4487,0.6673
ddim,32,16,0.2083,knn,knn,2000,48000,0.3684,0.4533,0.4034,0.4226,0.0458,0.0827,0.2680
ddim,32,16,0.2083,altered_knn,altered_knn,2000,32000,0.6845,0.8409,0.7543,0.6110,0.0905,0.1576,0.4993
ddim,32,16,0.2083,polar3,polar,2000,48000,0.7545,0.8881,0.8062,0.9961,0.2472,0.3961,0.6421
ddim,32,16,0.2083,knn,knn,5000,120000,0.3804,0.4698,0.4188,0.3851,0.0410,0.0742,0.2720
ddim,32,16,0.2083,altered_knn,altered_knn,5000,80000,0.7113,0.8315,0.7722,0.5907,0.2549,0.3561,0.5938
ddim,32,16,0.2083,polar3,polar,5000,120000,0.7610,0.8983,0.8142,0.9990,0.2395,0.3864,0.6423
ddim,32,16,0.2083,knn,knn,10000,240000,0.3838,0.4745,0.4234,0.4201,0.0391,0.0716,0.2730
ddim,32,16,0.2083,altered_knn,altered_knn,10000,160000,0.6889,0.8513,0.7593,0.7438,0.0718,0.1309,0.4911
ddim,32,16,0.2083,polar3,polar,10000,240000,0.7617,0.8981,0.8147,0.9990,0.2436,0.3917,0.6449
ddim,32,16,0.2083,knn,knn,20000,480000,0.3927,0.4871,0.4347,0.4023,0.0341,0.0628,0.2750
ddim,32,16,0.2083,altered_knn,altered_knn,20000,320000,0.7063,0.8370,0.7689,0.6140,0.2100,0.3129,0.5750
ddim,32,16,0.2083,polar3,polar,20000,480000,0.7630,0.8977,0.8149,0.9990,0.2515,0.4018,0.6498
ddim,32,16,0.2083,knn,knn,50000,1200000,0.4050,0.5024,0.4470,0.4465,0.0350,0.0650,0.2837
ddim,32,16,0.2083,altered_knn,altered_knn,50000,800000,0.7041,0.8128,0.7662,0.5315,0.2913,0.3764,0.5946
ddim,32,16,0.2083,polar3,polar,50000,1200000,0.7677,0.9008,0.8188,0.9936,0.2621,0.4147,0.6578
ddim,32,16,0.2083,knn,knn,100000,2400000,0.4102,0.5075,0.4515,0.5060,0.0406,0.0751,0.2913
ddim,32,16,0.2083,altered_knn,altered_knn,100000,1600000,0.6740,0.8293,0.7442,0.5738,0.0840,0.1465,0.4879
ddim,32,16,0.2083,polar3,polar,100000,2400000,0.7715,0.9039,0.8226,0.9833,0.2688,0.4222,0.6630
ddim,32,32,0.1541,knn,knn,2000,96000,0.3000,0.3419,0.3181,0.2670,0.0701,0.1110,0.2265
ddim,32,32,0.1541,altered_knn,altered_knn,2000,64000,0.6962,0.7854,0.7423,0.5218,0.2060,0.2954,0.5404
ddim,32,32,0.1541,polar3,polar,2000,96000,0.7533,0.8492,0.7906,0.9915,0.2271,0.3696,0.6094
ddim,32,32,0.1541,knn,knn,5000,240000,0.3124,0.3573,0.3321,0.2792,0.0659,0.1066,0.2320
ddim,32,32,0.1541,altered_knn,altered_knn,5000,160000,0.6992,0.7956,0.7462,0.5757,0.1703,0.2629,0.5292
ddim,32,32,0.1541,polar3,polar,5000,240000,0.7560,0.8531,0.7940,0.9928,0.2229,0.3641,0.6086
ddim,32,32,0.1541,knn,knn,10000,480000,0.3225,0.3700,0.3436,0.2961,0.0620,0.1025,0.2362
ddim,32,32,0.1541,altered_knn,altered_knn,10000,320000,0.6942,0.7974,0.7419,0.6176,0.1278,0.2118,0.5046
ddim,32,32,0.1541,polar3,polar,10000,480000,0.7648,0.8612,0.8022,0.9918,0.2359,0.3811,0.6211
ddim,32,32,0.1541,knn,knn,20000,960000,0.3338,0.3826,0.3548,0.3228,0.0665,0.1103,0.2464
ddim,32,32,0.1541,altered_knn,altered_knn,20000,640000,0.7027,0.7740,0.7472,0.4956,0.3115,0.3825,0.5783
ddim,32,32,0.1541,polar3,polar,20000,960000,0.7702,0.8636,0.8062,0.9900,0.2576,0.4089,0.6362
ddim,32,32,0.1541,knn,knn,50000,2400000,0.3365,0.3877,0.3568,0.3065,0.0555,0.0940,0.2408
ddim,32,32,0.1541,altered_knn,altered_knn,50000,1600000,0.6755,0.7763,0.7240,0.5108,0.1226,0.1978,0.4870
ddim,32,32,0.1541,polar3,polar,50000,2400000,0.7771,0.8701,0.8131,0.9833,0.2667,0.4196,0.6449
ddim,32,32,0.1541,knn,knn,100000,4800000,0.3424,0.3944,0.3632,0.3500,0.0568,0.0977,0.2460
ddim,32,32,0.1541,altered_knn,altered_knn,100000,3200000,0.6678,0.7691,0.7176,0.4660,0.1113,0.1797,0.4744
ddim,32,32,0.1541,polar3,polar,100000,4800000,0.7773,0.8716,0.8140,0.9816,0.2596,0.4106,0.6411
ddim,64,2,0.8809,knn,knn,2000,6000,0.1203,0.9954,0.2122,0.9722,0.0020,0.0040,0.4997
ddim,64,2,0.8809,altered_knn,altered_knn,2000,4000,0.4973,0.9895,0.3193,0.9967,0.4308,0.6015,0.7955
ddim,64,2,0.8809,polar3,polar,2000,6000,0.5221,1.0000,0.3325,1.0000,0.4575,0.6278,0.8139
ddim,64,2,0.8809,knn,knn,5000,15000,0.1202,0.9958,0.2123,0.9706,0.0019,0.0037,0.4998
ddim,64,2,0.8809,altered_knn,altered_knn,5000,10000,0.4769,0.9924,0.3114,0.9975,0.4072,0.5783,0.7854
ddim,64,2,0.8809,polar3,polar,5000,15000,0.5432,1.0000,0.3427,1.0000,0.4815,0.6500,0.8250
ddim,64,2,0.8809,knn,knn,10000,30000,0.1197,0.9962,0.2124,1.0000,0.0012,0.0024,0.4993
ddim,64,2,0.8809,altered_knn,altered_knn,10000,20000,0.4548,0.9966,0.3034,0.9988,0.3816,0.5522,0.7744
ddim,64,2,0.8809,polar3,polar,10000,30000,0.5444,1.0000,0.3432,1.0000,0.4828,0.6512,0.8256
ddim,64,2,0.8809,knn,knn,20000,60000,0.1198,0.9945,0.2120,1.0000,0.0015,0.0029,0.4987
ddim,64,2,0.8809,altered_knn,altered_knn,20000,40000,0.4347,0.9966,0.2959,0.9987,0.3588,0.5279,0.7623
ddim,64,2,0.8809,polar3,polar,20000,60000,0.5452,1.0000,0.3437,1.0000,0.4838,0.6521,0.8260
ddim,64,2,0.8809,knn,knn,50000,150000,0.1198,0.9966,0.2123,1.0000,0.0012,0.0025,0.4996
ddim,64,2,0.8809,altered_knn,altered_knn,50000,100000,0.4342,0.9966,0.2956,0.9987,0.3582,0.5273,0.7620
ddim,64,2,0.8809,polar3,polar,50000,150000,0.5410,1.0000,0.3416,1.0000,0.4789,0.6477,0.8238
ddim,64,2,0.8809,knn,knn,100000,300000,0.1193,0.9979,0.2126,1.0000,0.0005,0.0010,0.4995
ddim,64,2,0.8809,altered_knn,altered_knn,100000,200000,0.4347,0.9979,0.2960,0.9992,0.3585,0.5277,0.7628
ddim,64,2,0.8809,polar3,polar,100000,300000,0.5339,1.0000,0.3381,1.0000,0.4709,0.6403,0.8202
ddim,64,4,0.8579,knn,knn,2000,12000,0.1275,0.8663,0.2193,0.9565,0.0051,0.0102,0.4382
ddim,64,4,0.8579,altered_knn,altered_knn,2000,8000,0.5701,0.8614,0.3607,0.9585,0.5218,0.6757,0.7685
ddim,64,4,0.8579,polar3,polar,2000,12000,0.4587,0.9775,0.3290,1.0000,0.3728,0.5432,0.7603
ddim,64,4,0.8579,knn,knn,5000,30000,0.1298,0.8818,0.2243,0.9890,0.0052,0.0104,0.4461
ddim,64,4,0.8579,altered_knn,altered_knn,5000,20000,0.5512,0.8772,0.3552,0.9616,0.4973,0.6555,0.7664
ddim,64,4,0.8579,polar3,polar,5000,30000,0.4712,0.9852,0.3374,1.0000,0.3861,0.5571,0.7712
