process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,900,1500,0.9920,analytic,analytic,0.9581,0.9807,0.9716,0.4526,0.1569,0.2331,0.6069
ddim,2,2,150,0.0274,900,1500,0.9920,knn,knn,0.9481,0.9660,0.9647,0.3441,0.3120,0.3273,0.6466
ddim,2,2,150,0.0274,900,1500,0.9920,altered_knn,altered_knn,0.9262,0.9466,0.9513,0.1516,0.2044,0.1740,0.5603
ddim,2,2,150,0.0274,900,1500,0.9920,kernel,kernel,0.9536,0.9737,0.9668,0.4765,0.2409,0.3200,0.6468
ddim,2,2,150,0.0274,900,1500,0.9920,linear,linear,0.7048,0.7028,0.8227,0.0685,0.7755,0.1258,0.4143
ddim,2,2,150,0.0274,900,1500,0.9920,quadratic,quadratic,0.9588,0.9807,0.9726,0.4353,0.1843,0.2590,0.6198
ddim,2,2,150,0.0274,900,1500,0.9920,polar2,polar,0.9580,0.9794,0.9716,0.4467,0.1989,0.2753,0.6273
ddim,2,2,150,0.0274,900,1500,0.9920,polar3,polar,0.9578,0.9793,0.9715,0.4426,0.1971,0.2727,0.6260
ddim,2,2,150,0.0274,900,1500,0.9920,polar8,polar,0.9574,0.9795,0.9714,0.4148,0.1734,0.2445,0.6120
ddim,2,2,150,0.0274,900,1500,0.9920,mlp,mlp,0.9574,0.9798,0.9712,0.4258,0.1624,0.2351,0.6075
ddim,2,4,150,0.0297,900,3000,0.9310,analytic,analytic,0.9326,0.9549,0.9448,0.6111,0.2037,0.3056,0.6302
ddim,2,4,150,0.0297,900,3000,0.9310,knn,knn,0.9006,0.9193,0.9218,0.2364,0.2929,0.2617,0.5905
ddim,2,4,150,0.0297,900,3000,0.9310,altered_knn,altered_knn,0.9067,0.9338,0.9216,0.0982,0.0185,0.0312,0.4825
ddim,2,4,150,0.0297,900,3000,0.9310,kernel,kernel,0.9094,0.9290,0.9308,0.2318,0.2677,0.2484,0.5887
ddim,2,4,150,0.0297,900,3000,0.9310,linear,linear,0.1848,0.1712,0.2445,0.0228,0.6313,0.0440,0.1076
ddim,2,4,150,0.0297,900,3000,0.9310,quadratic,quadratic,0.9161,0.9360,0.9320,0.3599,0.2660,0.3059,0.6210
ddim,2,4,150,0.0297,900,3000,0.9310,polar2,polar,0.9110,0.9304,0.9323,0.2285,0.2778,0.2508,0.5906
ddim,2,4,150,0.0297,900,3000,0.9310,polar3,polar,0.9247,0.9439,0.9425,0.3213,0.2997,0.3101,0.6270
ddim,2,4,150,0.0297,900,3000,0.9310,polar8,polar,0.9252,0.9451,0.9416,0.3526,0.2778,0.3107,0.6279
ddim,2,4,150,0.0297,900,3000,0.9310,mlp,mlp,0.9302,0.9515,0.9440,0.4575,0.2357,0.3111,0.6313
ddim,2,8,150,0.0342,900,6000,0.9055,analytic,analytic,0.8659,0.8918,0.8811,0.3872,0.1332,0.1983,0.5450
ddim,2,8,150,0.0342,900,6000,0.9055,knn,knn,0.8321,0.8534,0.8618,0.1463,0.2313,0.1792,0.5163
ddim,2,8,150,0.0342,900,6000,0.9055,altered_knn,altered_knn,0.8530,0.8826,0.8680,0.1875,0.0176,0.0321,0.4574
ddim,2,8,150,0.0342,900,6000,0.9055,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,900,6000,0.9055,linear,linear,0.0894,0.0690,0.1069,0.0248,0.6662,0.0477,0.0583
ddim,2,8,150,0.0342,900,6000,0.9055,quadratic,quadratic,0.8259,0.8457,0.8636,0.1186,0.2665,0.1641,0.5049
ddim,2,8,150,0.0342,900,6000,0.9055,polar2,polar,0.8087,0.8279,0.8442,0.1225,0.2665,0.1678,0.4978
ddim,2,8,150,0.0342,900,6000,0.9055,polar3,polar,0.8439,0.8658,0.8709,0.1621,0.2255,0.1886,0.5272
ddim,2,8,150,0.0342,900,6000,0.9055,polar8,polar,0.8587,0.8819,0.8796,0.2240,0.2020,0.2125,0.5472
ddim,2,8,150,0.0342,900,6000,0.9055,mlp,mlp,0.8647,0.8901,0.8813,0.3096,0.1464,0.1988,0.5445
ddim,2,16,150,0.0522,900,12000,0.9064,analytic,analytic,0.7699,0.8081,0.7899,0.4545,0.0766,0.1310,0.4696
ddim,2,16,150,0.0522,900,12000,0.9064,knn,knn,0.7412,0.7709,0.7720,0.1979,0.2019,0.1999,0.4854
ddim,2,16,150,0.0522,900,12000,0.9064,altered_knn,altered_knn,0.6953,0.7211,0.7552,0.0869,0.2268,0.1257,0.4234
ddim,2,16,150,0.0522,900,12000,0.9064,kernel,kernel,0.0522,0.0000,0.0000,0.0522,1.0000,0.0993,0.0497
ddim,2,16,150,0.0522,900,12000,0.9064,linear,linear,0.0594,0.0110,0.0225,0.0498,0.9378,0.0945,0.0528
ddim,2,16,150,0.0522,900,12000,0.9064,quadratic,quadratic,0.7075,0.7179,0.7595,0.1744,0.5187,0.2611,0.4895
ddim,2,16,150,0.0522,900,12000,0.9064,polar2,polar,0.7692,0.8001,0.7891,0.3624,0.2105,0.2663,0.5332
ddim,2,16,150,0.0522,900,12000,0.9064,polar3,polar,0.7770,0.8104,0.7974,0.3711,0.1722,0.2353,0.5228
ddim,2,16,150,0.0522,900,12000,0.9064,polar8,polar,0.7734,0.8084,0.7941,0.3925,0.1397,0.2061,0.5072
ddim,2,16,150,0.0522,900,12000,0.9064,mlp,mlp,0.7617,0.7981,0.7823,0.4131,0.1024,0.1641,0.4811
ddim,4,2,150,0.0306,900,1500,0.9907,analytic,analytic,0.9649,0.9878,0.9768,0.8409,0.2414,0.3752,0.6815
ddim,4,2,150,0.0306,900,1500,0.9907,knn,knn,0.8554,0.8798,0.8675,0.7429,0.0848,0.1523,0.5160
ddim,4,2,150,0.0306,900,1500,0.9907,altered_knn,altered_knn,0.7953,0.8061,0.8805,0.0717,0.4551,0.1239,0.4650
ddim,4,2,150,0.0306,900,1500,0.9907,kernel,kernel,0.8840,0.9094,0.8960,1.0000,0.0799,0.1480,0.5287
ddim,4,2,150,0.0306,900,1500,0.9907,linear,linear,0.6744,0.6817,0.8023,0.0424,0.4454,0.0774,0.3795
ddim,4,2,150,0.0306,900,1500,0.9907,quadratic,quadratic,0.9637,0.9881,0.9761,0.8551,0.1925,0.3142,0.6512
ddim,4,2,150,0.0306,900,1500,0.9907,polar2,polar,0.9640,0.9872,0.9761,0.8114,0.2316,0.3604,0.6738
