sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,4,0.0345,knn,knn,10000,60000,0.8639,0.8868,0.8749,0.4326,0.2229,0.2942,0.5905
ddim,2,4,0.0345,altered_knn,altered_knn,10000,40000,0.8561,0.8837,0.8721,0.1662,0.0854,0.1128,0.4982
ddim,2,4,0.0345,polar3,polar,10000,60000,0.8635,0.8836,0.8751,0.4265,0.3025,0.3539,0.6188
ddim,2,4,0.0345,knn,knn,20000,120000,0.8647,0.8878,0.8747,0.4824,0.2185,0.3008,0.5943
ddim,2,4,0.0345,altered_knn,altered_knn,20000,80000,0.8566,0.8850,0.8721,0.1433,0.0637,0.0882,0.4866
ddim,2,4,0.0345,polar3,polar,20000,120000,0.8636,0.8837,0.8751,0.4336,0.3025,0.3564,0.6200
ddim,2,4,0.0345,knn,knn,50000,300000,0.8654,0.8887,0.8745,0.5421,0.2142,0.3071,0.5979
ddim,2,4,0.0345,altered_knn,altered_knn,50000,200000,0.8577,0.8865,0.8722,0.1508,0.0550,0.0806,0.4835
ddim,2,4,0.0345,polar3,polar,50000,300000,0.8637,0.8841,0.8749,0.4391,0.2923,0.3510,0.6176
ddim,2,4,0.0345,knn,knn,100000,600000,0.8661,0.8893,0.8744,0.6048,0.2171,0.3195,0.6044
ddim,2,4,0.0345,altered_knn,altered_knn,100000,400000,0.8594,0.8891,0.8719,0.1460,0.0289,0.0483,0.4687
ddim,2,4,0.0345,polar3,polar,100000,600000,0.8638,0.8844,0.8746,0.4545,0.2894,0.3537,0.6190
ddim,2,8,0.0269,knn,knn,2000,24000,0.8908,0.9099,0.9127,0.1710,0.1974,0.1832,0.5466
ddim,2,8,0.0269,altered_knn,altered_knn,2000,16000,0.8894,0.9117,0.9080,0.1218,0.0801,0.0966,0.5042
ddim,2,8,0.0269,polar3,polar,2000,24000,0.8916,0.9101,0.9127,0.1909,0.2197,0.2043,0.5572
ddim,2,8,0.0269,knn,knn,5000,60000,0.8939,0.9133,0.9135,0.1992,0.1899,0.1945,0.5539
ddim,2,8,0.0269,altered_knn,altered_knn,5000,40000,0.8851,0.9056,0.9112,0.1033,0.1415,0.1194,0.5125
ddim,2,8,0.0269,polar3,polar,5000,60000,0.8903,0.9090,0.9116,0.1851,0.2123,0.1977,0.5534
ddim,2,8,0.0269,knn,knn,10000,120000,0.8956,0.9158,0.9132,0.2222,0.1639,0.1886,0.5522
ddim,2,8,0.0269,altered_knn,altered_knn,10000,80000,0.8885,0.9102,0.9116,0.0980,0.1024,0.1002,0.5052
ddim,2,8,0.0269,polar3,polar,10000,120000,0.8899,0.9084,0.9116,0.1852,0.2197,0.2010,0.5547
ddim,2,8,0.0269,knn,knn,20000,240000,0.8975,0.9178,0.9135,0.2669,0.1620,0.2016,0.5597
ddim,2,8,0.0269,altered_knn,altered_knn,20000,160000,0.8959,0.9196,0.9123,0.1061,0.0391,0.0571,0.4884
ddim,2,8,0.0269,polar3,polar,20000,240000,0.8907,0.9091,0.9120,0.1930,0.2253,0.2079,0.5585
ddim,2,8,0.0269,knn,knn,50000,600000,0.8993,0.9197,0.9138,0.3320,0.1583,0.2144,0.5671
ddim,2,8,0.0269,altered_knn,altered_knn,50000,400000,0.8954,0.9188,0.9123,0.1126,0.0484,0.0677,0.4933
ddim,2,8,0.0269,polar3,polar,50000,600000,0.8923,0.9114,0.9123,0.1971,0.1993,0.1981,0.5548
ddim,2,8,0.0269,knn,knn,100000,1200000,0.8999,0.9206,0.9139,0.3644,0.1527,0.2152,0.5679
ddim,2,8,0.0269,altered_knn,altered_knn,100000,800000,0.8980,0.9222,0.9127,0.1215,0.0242,0.0404,0.4813
ddim,2,8,0.0269,polar3,polar,100000,1200000,0.8934,0.9130,0.9124,0.2045,0.1844,0.1939,0.5534
ddim,4,2,0.1118,knn,knn,2000,6000,0.8320,0.9292,0.8779,0.8210,0.0595,0.1109,0.5201
ddim,4,2,0.1118,altered_knn,altered_knn,2000,4000,0.8388,0.9282,0.9030,0.2323,0.1292,0.1661,0.5471
ddim,4,2,0.1118,polar3,polar,2000,6000,0.8967,0.9953,0.9437,0.8699,0.1136,0.2009,0.5981
ddim,4,2,0.1118,knn,knn,5000,15000,0.8452,0.9434,0.8915,0.8588,0.0653,0.1214,0.5324
ddim,4,2,0.1118,altered_knn,altered_knn,5000,10000,0.8370,0.9201,0.9047,0.2424,0.1771,0.2047,0.5624
ddim,4,2,0.1118,polar3,polar,5000,15000,0.8970,0.9954,0.9438,0.8712,0.1149,0.2031,0.5992
ddim,4,2,0.1118,knn,knn,10000,30000,0.8534,0.9530,0.9006,0.8176,0.0622,0.1155,0.5343
ddim,4,2,0.1118,altered_knn,altered_knn,10000,20000,0.8538,0.9510,0.9118,0.2574,0.0814,0.1237,0.5374
ddim,4,2,0.1118,polar3,polar,10000,30000,0.8969,0.9953,0.9438,0.8682,0.1149,0.2030,0.5992
ddim,4,2,0.1118,knn,knn,20000,60000,0.8608,0.9604,0.9081,0.8168,0.0698,0.1286,0.5445
ddim,4,2,0.1118,altered_knn,altered_knn,20000,40000,0.8240,0.8928,0.8990,0.2499,0.2773,0.2629,0.5778
ddim,4,2,0.1118,polar3,polar,20000,60000,0.8968,0.9953,0.9437,0.8673,0.1140,0.2016,0.5985
ddim,4,2,0.1118,knn,knn,50000,150000,0.8702,0.9700,0.9177,0.8160,0.0774,0.1413,0.5557
ddim,4,2,0.1118,altered_knn,altered_knn,50000,100000,0.8633,0.9622,0.9192,0.3037,0.0778,0.1239,0.5431
ddim,4,2,0.1118,polar3,polar,50000,150000,0.8970,0.9954,0.9438,0.8716,0.1154,0.2038,0.5996
ddim,4,2,0.1118,knn,knn,100000,300000,0.8751,0.9752,0.9226,0.8476,0.0796,0.1455,0.5604
ddim,4,2,0.1118,altered_knn,altered_knn,100000,200000,0.8447,0.9215,0.9128,0.2766,0.2348,0.2540,0.5877
ddim,4,2,0.1118,polar3,polar,100000,300000,0.8970,0.9954,0.9438,0.8750,0.1158,0.2046,0.6000
ddim,4,4,0.0901,knn,knn,2000,12000,0.7321,0.7899,0.7475,0.7807,0.1482,0.2491,0.5195
ddim,4,4,0.0901,altered_knn,altered_knn,2000,8000,0.7679,0.8347,0.7933,0.4521,0.0943,0.1561,0.4954
ddim,4,4,0.0901,polar3,polar,2000,12000,0.8141,0.8807,0.8404,0.6900,0.1421,0.2356,0.5582
ddim,4,4,0.0901,knn,knn,5000,30000,0.7597,0.8214,0.7783,0.7500,0.1365,0.2310,0.5262
ddim,4,4,0.0901,altered_knn,altered_knn,5000,20000,0.7743,0.8440,0.8000,0.5185,0.0699,0.1232,0.4836
ddim,4,4,0.0901,polar3,polar,5000,30000,0.8140,0.8811,0.8405,0.6872,0.1365,0.2278,0.5544
ddim,4,4,0.0901,knn,knn,10000,60000,0.7748,0.8376,0.7952,0.7674,0.1410,0.2382,0.5379
ddim,4,4,0.0901,altered_knn,altered_knn,10000,40000,0.7801,0.8511,0.8056,0.6141,0.0627,0.1138,0.4825
ddim,4,4,0.0901,polar3,polar,10000,60000,0.8134,0.8808,0.8402,0.6838,0.1332,0.2229,0.5519
ddim,4,4,0.0901,knn,knn,20000,120000,0.7862,0.8510,0.8080,0.7256,0.1321,0.2235,0.5373
ddim,4,4,0.0901,altered_knn,altered_knn,20000,80000,0.7871,0.8549,0.8132,0.5347,0.1027,0.1723,0.5136
ddim,4,4,0.0901,polar3,polar,20000,120000,0.8134,0.8810,0.8403,0.6801,0.1310,0.2196,0.5503
ddim,4,4,0.0901,knn,knn,50000,300000,0.7950,0.8616,0.8182,0.7586,0.1221,0.2103,0.5360
ddim,4,4,0.0901,altered_knn,altered_knn,50000,200000,0.7928,0.8637,0.8193,0.5774,0.0766,0.1352,0.4995
ddim,4,4,0.0901,polar3,polar,50000,300000,0.8130,0.8809,0.8399,0.6886,0.1276,0.2154,0.5481
ddim,4,4,0.0901,knn,knn,100000,600000,0.8008,0.8682,0.8253,0.7457,0.1204,0.2074,0.5378
ddim,4,4,0.0901,altered_knn,altered_knn,100000,400000,0.7947,0.8684,0.8229,0.5141,0.0505,0.0920,0.4802
ddim,4,4,0.0901,polar3,polar,100000,600000,0.8137,0.8817,0.8405,0.6898,0.1271,0.2146,0.5482
ddim,4,8,0.0265,knn,knn,2000,24000,0.6869,0.6986,0.7066,0.1340,0.2561,0.1759,0.4373
ddim,4,8,0.0265,altered_knn,altered_knn,2000,16000,0.7099,0.7217,0.7631,0.0586,0.2787,0.0968,0.4093
ddim,4,8,0.0265,polar3,polar,2000,24000,0.7995,0.8145,0.8131,0.2552,0.2524,0.2538,0.5341
ddim,4,8,0.0265,knn,knn,5000,60000,0.7182,0.7313,0.7363,0.1495,0.2373,0.1834,0.4574
ddim,4,8,0.0265,altered_knn,altered_knn,5000,40000,0.7548,0.7748,0.7673,0.0412,0.0226,0.0292,0.4020
ddim,4,8,0.0265,polar3,polar,5000,60000,0.7996,0.8146,0.8129,0.2628,0.2505,0.2565,0.5356
ddim,4,8,0.0265,knn,knn,10000,120000,0.7364,0.7496,0.7531,0.1716,0.2524,0.2043,0.4769
ddim,4,8,0.0265,altered_knn,altered_knn,10000,80000,0.7540,0.7714,0.7758,0.0771,0.1168,0.0929,0.4322
ddim,4,8,0.0265,polar3,polar,10000,120000,0.8001,0.8149,0.8131,0.2708,0.2580,0.2642,0.5396
ddim,4,8,0.0265,knn,knn,20000,240000,0.7509,0.7648,0.7675,0.1770,0.2429,0.2048,0.4848
ddim,4,8,0.0265,altered_knn,altered_knn,20000,160000,0.7611,0.7801,0.7801,0.0597,0.0659,0.0627,0.4214
ddim,4,8,0.0265,polar3,polar,20000,240000,0.8008,0.8158,0.8137,0.2757,0.2524,0.2635,0.5397
ddim,4,8,0.0265,knn,knn,50000,600000,0.7712,0.7862,0.7875,0.1931,0.2203,0.2058,0.4960
ddim,4,8,0.0265,altered_knn,altered_knn,50000,400000,0.7702,0.7894,0.7872,0.0720,0.0659,0.0688,0.4291
ddim,4,8,0.0265,polar3,polar,50000,600000,0.8008,0.8161,0.8136,0.2689,0.2411,0.2542,0.5351
ddim,4,8,0.0265,knn,knn,100000,1200000,0.7774,0.7929,0.7918,0.2161,0.2128,0.2144,0.5036
ddim,4,8,0.0265,altered_knn,altered_knn,100000,800000,0.7791,0.7993,0.7928,0.0654,0.0377,0.0478,0.4236
ddim,4,8,0.0265,polar3,polar,100000,1200000,0.8011,0.8164,0.8135,0.2743,0.2392,0.2555,0.5360
ddim,4,16,0.0315,knn,knn,2000,48000,0.7285,0.7432,0.7528,0.1524,0.2773,0.1967,0.4700
ddim,4,16,0.0315,altered_knn,altered_knn,2000,32000,0.8039,0.8266,0.8253,0.1183,0.1078,0.1128,0.4697
ddim,4,16,0.0315,polar3,polar,2000,48000,0.8588,0.8787,0.8773,0.2759,0.2488,0.2617,0.5702
ddim,4,16,0.0315,knn,knn,5000,120000,0.7675,0.7849,0.7901,0.1643,0.2361,0.1938,0.4893
ddim,4,16,0.0315,altered_knn,altered_knn,5000,80000,0.8031,0.8230,0.8355,0.1018,0.1933,0.1334,0.4782
ddim,4,16,0.0315,polar3,polar,5000,120000,0.8587,0.8785,0.8774,0.2746,0.2520,0.2628,0.5706
ddim,4,16,0.0315,knn,knn,10000,240000,0.7916,0.8103,0.8125,0.1809,0.2187,0.1980,0.5041
ddim,4,16,0.0315,altered_knn,altered_knn,10000,160000,0.8171,0.8409,0.8375,0.1125,0.0856,0.0972,0.4691
ddim,4,16,0.0315,polar3,polar,10000,240000,0.8597,0.8797,0.8782,0.2771,0.2472,0.2613,0.5705
ddim,4,16,0.0315,knn,knn,20000,480000,0.8129,0.8321,0.8323,0.2161,0.2250,0.2205,0.5263
ddim,4,16,0.0315,altered_knn,altered_knn,20000,320000,0.8268,0.8528,0.8419,0.1449,0.0317,0.0520,0.4524
ddim,4,16,0.0315,polar3,polar,20000,480000,0.8626,0.8834,0.8811,0.2694,0.2250,0.2453,0.5643
ddim,4,16,0.0315,knn,knn,50000,1200000,0.8296,0.8502,0.8484,0.2238,0.1965,0.2093,0.5298
ddim,4,16,0.0315,altered_knn,altered_knn,50000,800000,0.8329,0.8585,0.8504,0.1124,0.0475,0.0668,0.4627
ddim,4,16,0.0315,polar3,polar,50000,1200000,0.8648,0.8858,0.8827,0.2808,0.2203,0.2469,0.5663
ddim,4,16,0.0315,knn,knn,100000,2400000,0.8417,0.8627,0.8594,0.2520,0.1981,0.2218,0.5422
ddim,4,16,0.0315,altered_knn,altered_knn,100000,1600000,0.8387,0.8638,0.8585,0.1123,0.0681,0.0848,0.4743
ddim,4,16,0.0315,polar3,polar,100000,2400000,0.8650,0.8861,0.8826,0.2869,0.2187,0.2482,0.5671
ddim,4,32,0.0309,knn,knn,2000,96000,0.7071,0.7204,0.7330,0.1348,0.2908,0.1842,0.4523
ddim,4,32,0.0309,altered_knn,altered_knn,2000,64000,0.7659,0.7849,0.7963,0.0922,0.1712,0.1198,0.4524
ddim,4,32,0.0309,polar3,polar,2000,96000,0.8299,0.8481,0.8513,0.2152,0.2601,0.2356,0.5418
ddim,4,32,0.0309,knn,knn,5000,240000,0.7429,0.7586,0.7681,0.1379,0.2504,0.1779,0.4682
ddim,4,32,0.0309,altered_knn,altered_knn,5000,160000,0.7896,0.8114,0.8103,0.1236,0.1066,0.1145,0.4629
ddim,4,32,0.0309,polar3,polar,5000,240000,0.8314,0.8497,0.8526,0.2196,0.2601,0.2382,0.5439
ddim,4,32,0.0309,knn,knn,10000,480000,0.7721,0.7889,0.7950,0.1640,0.2488,0.1977,0.4933
ddim,4,32,0.0309,altered_knn,altered_knn,10000,320000,0.7904,0.8101,0.8187,0.1087,0.1745,0.1339,0.4720
ddim,4,32,0.0309,polar3,polar,10000,480000,0.8337,0.8526,0.8544,0.2196,0.2423,0.2304,0.5415
ddim,4,32,0.0309,knn,knn,20000,960000,0.7880,0.8060,0.8103,0.1669,0.2229,0.1909,0.4985
ddim,4,32,0.0309,altered_knn,altered_knn,20000,640000,0.8048,0.8293,0.8194,0.1371,0.0388,0.0605,0.4449
ddim,4,32,0.0309,polar3,polar,20000,960000,0.8352,0.8544,0.8549,0.2282,0.2326,0.2304,0.5424
ddim,4,32,0.0309,knn,knn,50000,2400000,0.8093,0.8285,0.8299,0.1869,0.2068,0.1963,0.5124
ddim,4,32,0.0309,altered_knn,altered_knn,50000,1600000,0.8120,0.8361,0.8293,0.1196,0.0582,0.0783,0.4572
ddim,4,32,0.0309,polar3,polar,50000,2400000,0.8370,0.8564,0.8564,0.2348,0.2310,0.2329,0.5447
ddim,4,32,0.0309,knn,knn,100000,4800000,0.8187,0.8387,0.8380,0.2072,0.1955,0.2012,0.5199
ddim,4,32,0.0309,altered_knn,altered_knn,100000,3200000,0.8212,0.8455,0.8393,0.1162,0.0614,0.0803,0.4629
ddim,4,32,0.0309,polar3,polar,100000,4800000,0.8388,0.8585,0.8577,0.2401,0.2246,0.2321,0.5453
ddim,8,2,0.2001,knn,knn,2000,6000,0.6697,0.8352,0.7432,0.7907,0.0085,0.0168,0.4260
ddim,8,2,0.2001,altered_knn,altered_knn,2000,4000,0.7511,0.9066,0.8380,0.3753,0.1297,0.1927,0.5497
ddim,8,2,0.2001,polar3,polar,2000,6000,0.8084,0.9899,0.8882,0.9765,0.0832,0.1533,0.5716
ddim,8,2,0.2001,knn,knn,5000,15000,0.6794,0.8473,0.7540,0.8684,0.0082,0.0163,0.4318
ddim,8,2,0.2001,altered_knn,altered_knn,5000,10000,0.7551,0.9378,0.8408,0.3269,0.0252,0.0468,0.4923
ddim,8,2,0.2001,polar3,polar,5000,15000,0.8082,0.9894,0.8879,0.9767,0.0839,0.1546,0.5720
ddim,8,2,0.2001,knn,knn,10000,30000,0.6922,0.8625,0.7676,1.0000,0.0117,0.0232,0.4429
ddim,8,2,0.2001,altered_knn,altered_knn,10000,20000,0.7564,0.9101,0.8449,0.3717,0.1421,0.2056,0.5579
ddim,8,2,0.2001,polar3,polar,10000,30000,0.8080,0.9894,0.8877,0.9911,0.0832,0.1535,0.5715
ddim,8,2,0.2001,knn,knn,20000,60000,0.7001,0.8724,0.7764,0.9600,0.0120,0.0237,0.4480
ddim,8,2,0.2001,altered_knn,altered_knn,20000,40000,0.7416,0.8542,0.8365,0.3521,0.2920,0.3193,0.5867
ddim,8,2,0.2001,polar3,polar,20000,60000,0.8083,0.9897,0.8879,0.9911,0.0834,0.1539,0.5718
ddim,8,2,0.2001,knn,knn,50000,150000,0.7100,0.8848,0.7875,0.9592,0.0117,0.0232,0.4540
ddim,8,2,0.2001,altered_knn,altered_knn,50000,100000,0.7637,0.9252,0.8517,0.3811,0.1182,0.1804,0.5528
ddim,8,2,0.2001,polar3,polar,50000,150000,0.8082,0.9895,0.8878,0.9912,0.0839,0.1548,0.5721
ddim,8,2,0.2001,knn,knn,100000,300000,0.7157,0.8910,0.7934,0.9839,0.0152,0.0300,0.4605
ddim,8,2,0.2001,altered_knn,altered_knn,100000,200000,0.7647,0.9368,0.8532,0.3561,0.0769,0.1265,0.5317
ddim,8,2,0.2001,polar3,polar,100000,300000,0.8084,0.9895,0.8879,0.9913,0.0849,0.1565,0.5730
ddim,8,4,0.0689,knn,knn,2000,12000,0.6348,0.6774,0.6544,0.5899,0.0595,0.1080,0.3927
ddim,8,4,0.0689,altered_knn,altered_knn,2000,8000,0.7857,0.8292,0.8323,0.1758,0.1987,0.1865,0.5079
ddim,8,4,0.0689,polar3,polar,2000,12000,0.8768,0.9286,0.9017,0.8173,0.1784,0.2929,0.6107
ddim,8,4,0.0689,knn,knn,5000,30000,0.6503,0.6933,0.6703,0.6510,0.0703,0.1270,0.4101
ddim,8,4,0.0689,altered_knn,altered_knn,5000,20000,0.7742,0.8127,0.8326,0.1558,0.2545,0.1933,0.5030
ddim,8,4,0.0689,polar3,polar,5000,30000,0.8769,0.9288,0.9015,0.8643,0.1755,0.2917,0.6103
ddim,8,4,0.0689,knn,knn,10000,60000,0.6699,0.7141,0.6903,0.6558,0.0732,0.1318,0.4229
ddim,8,4,0.0689,altered_knn,altered_knn,10000,40000,0.7980,0.8427,0.8403,0.2047,0.1951,0.1998,0.5212
ddim,8,4,0.0689,polar3,polar,10000,60000,0.8777,0.9294,0.9020,0.8794,0.1798,0.2986,0.6140
ddim,8,4,0.0689,knn,knn,20000,120000,0.6825,0.7283,0.7038,0.7236,0.0645,0.1185,0.4234
ddim,8,4,0.0689,altered_knn,altered_knn,20000,80000,0.8029,0.8494,0.8434,0.2097,0.1755,0.1911,0.5202
ddim,8,4,0.0689,polar3,polar,20000,120000,0.8785,0.9303,0.9027,0.8921,0.1798,0.2993,0.6148
ddim,8,4,0.0689,knn,knn,50000,300000,0.6967,0.7431,0.7179,0.7462,0.0703,0.1286,0.4359
ddim,8,4,0.0689,altered_knn,altered_knn,50000,200000,0.8198,0.8761,0.8516,0.2196,0.0602,0.0945,0.4853
ddim,8,4,0.0689,polar3,polar,50000,300000,0.8785,0.9301,0.9026,0.8932,0.1820,0.3024,0.6162
ddim,8,4,0.0689,knn,knn,100000,600000,0.7143,0.7612,0.7353,0.7832,0.0812,0.1472,0.4542
ddim,8,4,0.0689,altered_knn,altered_knn,100000,400000,0.8215,0.8723,0.8587,0.2269,0.1356,0.1698,0.5211
ddim,8,4,0.0689,polar3,polar,100000,600000,0.8792,0.9308,0.9037,0.8605,0.1835,0.3025,0.6166
ddim,8,8,0.0344,knn,knn,2000,24000,0.5877,0.6035,0.5997,0.1811,0.1424,0.1595,0.3815
ddim,8,8,0.0344,altered_knn,altered_knn,2000,16000,0.7966,0.8231,0.8106,0.2384,0.0523,0.0858,0.4545
ddim,8,8,0.0344,polar3,polar,2000,24000,0.8978,0.9192,0.9113,0.5954,0.2994,0.3985,0.6588
ddim,8,8,0.0344,knn,knn,5000,60000,0.6173,0.6328,0.6281,0.2603,0.1831,0.2150,0.4239
ddim,8,8,0.0344,altered_knn,altered_knn,5000,40000,0.8036,0.8311,0.8180,0.2000,0.0291,0.0508,0.4410
ddim,8,8,0.0344,polar3,polar,5000,60000,0.9010,0.9227,0.9140,0.6557,0.2907,0.4028,0.6628
ddim,8,8,0.0344,knn,knn,10000,120000,0.6350,0.6509,0.6455,0.2902,0.1890,0.2289,0.4399
ddim,8,8,0.0344,altered_knn,altered_knn,10000,80000,0.8051,0.8324,0.8209,0.1421,0.0392,0.0615,0.4470
ddim,8,8,0.0344,polar3,polar,10000,120000,0.9027,0.9245,0.9156,0.6780,0.2907,0.4069,0.6657
ddim,8,8,0.0344,knn,knn,20000,240000,0.6550,0.6724,0.6670,0.2721,0.1657,0.2060,0.4392
ddim,8,8,0.0344,altered_knn,altered_knn,20000,160000,0.8107,0.8348,0.8303,0.1836,0.1337,0.1548,0.4948
ddim,8,8,0.0344,polar3,polar,20000,240000,0.9038,0.9255,0.9163,0.7053,0.2922,0.4132,0.6693
ddim,8,8,0.0344,knn,knn,50000,600000,0.6847,0.7018,0.6951,0.3737,0.2064,0.2659,0.4839
ddim,8,8,0.0344,altered_knn,altered_knn,50000,400000,0.8214,0.8455,0.8418,0.1877,0.1468,0.1648,0.5051
ddim,8,8,0.0344,polar3,polar,50000,600000,0.9049,0.9271,0.9180,0.6771,0.2834,0.3996,0.6633
ddim,8,8,0.0344,knn,knn,100000,1200000,0.7032,0.7213,0.7137,0.3971,0.1962,0.2626,0.4920
ddim,8,8,0.0344,altered_knn,altered_knn,100000,800000,0.8263,0.8513,0.8460,0.1863,0.1265,0.1506,0.5010
ddim,8,8,0.0344,polar3,polar,100000,1200000,0.9049,0.9269,0.9176,0.6958,0.2892,0.4086,0.6678
ddim,8,16,0.0388,knn,knn,2000,48000,0.5051,0.5167,0.5205,0.1400,0.2178,0.1704,0.3436
ddim,8,16,0.0388,altered_knn,altered_knn,2000,32000,0.7348,0.7557,0.7595,0.1533,0.2191,0.1804,0.4680
ddim,8,16,0.0388,polar3,polar,2000,48000,0.8497,0.8741,0.8609,0.5618,0.2461,0.3423,0.6082
ddim,8,16,0.0388,knn,knn,5000,120000,0.5330,0.5459,0.5477,0.1521,0.2126,0.1773,0.3616
ddim,8,16,0.0388,altered_knn,altered_knn,5000,80000,0.7539,0.7836,0.7657,0.1765,0.0193,0.0348,0.4092
ddim,8,16,0.0388,polar3,polar,5000,120000,0.8510,0.8756,0.8619,0.5862,0.2410,0.3416,0.6086
ddim,8,16,0.0388,knn,knn,10000,240000,0.5691,0.5826,0.5822,0.1945,0.2358,0.2132,0.3979
ddim,8,16,0.0388,altered_knn,altered_knn,10000,160000,0.7610,0.7912,0.7738,0.1358,0.0142,0.0257,0.4084
ddim,8,16,0.0388,polar3,polar,10000,240000,0.8533,0.8781,0.8643,0.5799,0.2384,0.3379,0.6080
ddim,8,16,0.0388,knn,knn,20000,480000,0.5911,0.6063,0.6034,0.2137,0.2165,0.2151,0.4107
ddim,8,16,0.0388,altered_knn,altered_knn,20000,320000,0.7641,0.7940,0.7766,0.2375,0.0245,0.0444,0.4192
ddim,8,16,0.0388,polar3,polar,20000,480000,0.8554,0.8804,0.8665,0.5897,0.2371,0.3382,0.6093
ddim,8,16,0.0388,knn,knn,50000,1200000,0.6172,0.6329,0.6294,0.2411,0.2281,0.2344,0.4336
ddim,8,16,0.0388,altered_knn,altered_knn,50000,800000,0.7773,0.8075,0.7903,0.1789,0.0284,0.0489,0.4282
ddim,8,16,0.0388,polar3,polar,50000,1200000,0.8562,0.8817,0.8676,0.5800,0.2242,0.3234,0.6026
ddim,8,16,0.0388,knn,knn,100000,2400000,0.6431,0.6602,0.6543,0.2659,0.2204,0.2410,0.4506
ddim,8,16,0.0388,altered_knn,altered_knn,100000,1600000,0.7814,0.8115,0.7946,0.2522,0.0374,0.0651,0.4383
ddim,8,16,0.0388,polar3,polar,100000,2400000,0.8562,0.8820,0.8676,0.5763,0.2191,0.3175,0.5997
ddim,8,32,0.0303,knn,knn,2000,96000,0.4806,0.4849,0.5028,0.0999,0.3443,0.1549,0.3199
ddim,8,32,0.0303,altered_knn,altered_knn,2000,64000,0.7131,0.7273,0.7448,0.1031,0.2586,0.1474,0.4373
ddim,8,32,0.0303,polar3,polar,2000,96000,0.8604,0.8776,0.8735,0.4385,0.3114,0.3642,0.6209
ddim,8,32,0.0303,knn,knn,5000,240000,0.5168,0.5219,0.5376,0.1204,0.3558,0.1799,0.3509
ddim,8,32,0.0303,altered_knn,altered_knn,5000,160000,0.7400,0.7618,0.7540,0.1169,0.0445,0.0644,0.4131
