process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,16,150,0.0193,100,12000,0.8455,linear,linear,0.0292,0.0146,0.0284,0.0152,0.7720,0.0298,0.0222
flow,2,16,150,0.0193,100,12000,0.8455,quadratic,quadratic,0.7806,0.7856,0.8426,0.0672,0.5311,0.1193,0.4524
flow,2,16,150,0.0193,100,12000,0.8455,polar2,polar,0.8492,0.8584,0.8638,0.2390,0.3808,0.2937,0.5761
flow,2,16,150,0.0193,100,12000,0.8455,polar3,polar,0.8677,0.8774,0.8798,0.2900,0.3756,0.3273,0.6024
flow,2,16,150,0.0193,100,12000,0.8455,polar8,polar,0.8751,0.8854,0.8855,0.3487,0.3523,0.3505,0.6180
flow,2,16,150,0.0193,100,12000,0.8455,mlp,mlp,0.8683,0.8799,0.8779,0.4022,0.2824,0.3318,0.6058
flow,4,2,150,0.0192,100,1500,0.9647,analytic,analytic,0.9538,0.9671,0.9609,0.8015,0.2742,0.4086,0.6878
flow,4,2,150,0.0192,100,1500,0.9647,knn,knn,0.8625,0.8755,0.8692,0.7629,0.1932,0.3083,0.5919
flow,4,2,150,0.0192,100,1500,0.9647,altered_knn,altered_knn,0.9052,0.9208,0.9275,0.0606,0.1044,0.0767,0.4988
flow,4,2,150,0.0192,100,1500,0.9647,kernel,kernel,0.8733,0.8872,0.8800,0.9091,0.1567,0.2673,0.5773
flow,4,2,150,0.0192,100,1500,0.9647,linear,linear,0.6804,0.6853,0.8091,0.0260,0.4308,0.0491,0.3672
flow,4,2,150,0.0192,100,1500,0.9647,quadratic,quadratic,0.9512,0.9629,0.9579,0.7500,0.3525,0.4796,0.7212
flow,4,2,150,0.0192,100,1500,0.9647,polar2,polar,0.9546,0.9649,0.9611,0.7193,0.4282,0.5368,0.7509
flow,4,2,150,0.0192,100,1500,0.9647,polar3,polar,0.9557,0.9654,0.9618,0.7426,0.4595,0.5677,0.7666
flow,4,2,150,0.0192,100,1500,0.9647,polar8,polar,0.9560,0.9666,0.9638,0.5896,0.4125,0.4854,0.7260
flow,4,2,150,0.0192,100,1500,0.9647,mlp,mlp,0.9560,0.9654,0.9625,0.6894,0.4752,0.5626,0.7640
flow,4,4,150,0.0138,100,3000,0.9043,analytic,analytic,0.9190,0.9277,0.9252,0.5497,0.3007,0.3888,0.6582
flow,4,4,150,0.0138,100,3000,0.9043,knn,knn,0.7492,0.7558,0.7603,0.2155,0.2826,0.2445,0.5001
flow,4,4,150,0.0138,100,3000,0.9043,altered_knn,altered_knn,0.8215,0.8315,0.8499,0.0276,0.1087,0.0441,0.4378
flow,4,4,150,0.0138,100,3000,0.9043,kernel,kernel,0.7924,0.7994,0.8003,0.5125,0.2971,0.3761,0.5878
flow,4,4,150,0.0138,100,3000,0.9043,linear,linear,0.2401,0.2347,0.3251,0.0114,0.6268,0.0224,0.1286
flow,4,4,150,0.0138,100,3000,0.9043,quadratic,quadratic,0.9018,0.9088,0.9084,0.4571,0.4058,0.4299,0.6694
flow,4,4,150,0.0138,100,3000,0.9043,polar2,polar,0.9102,0.9159,0.9188,0.3325,0.5072,0.4017,0.6588
flow,4,4,150,0.0138,100,3000,0.9043,polar3,polar,0.9151,0.9205,0.9230,0.3578,0.5290,0.4269,0.6737
flow,4,4,150,0.0138,100,3000,0.9043,polar8,polar,0.9189,0.9247,0.9271,0.3592,0.5036,0.4193,0.6720
flow,4,4,150,0.0138,100,3000,0.9043,mlp,mlp,0.9205,0.9260,0.9284,0.3832,0.5290,0.4444,0.6852
flow,4,8,150,0.0158,100,6000,0.8655,analytic,analytic,0.9404,0.9517,0.9482,0.4320,0.2317,0.3017,0.6267
flow,4,8,150,0.0158,100,6000,0.8655,knn,knn,0.7043,0.7103,0.7336,0.0673,0.3302,0.1118,0.4111
flow,4,8,150,0.0158,100,6000,0.8655,altered_knn,altered_knn,0.8202,0.8316,0.8354,0.0668,0.1048,0.0816,0.4566
flow,4,8,150,0.0158,100,6000,0.8655,kernel,kernel,0.0158,0.0000,0.0000,0.0158,1.0000,0.0310,0.0155
flow,4,8,150,0.0158,100,6000,0.8655,linear,linear,0.1234,0.1129,0.1774,0.0140,0.7841,0.0275,0.0702
flow,4,8,150,0.0158,100,6000,0.8655,quadratic,quadratic,0.8924,0.9013,0.9027,0.2789,0.3365,0.3050,0.6032
flow,4,8,150,0.0158,100,6000,0.8655,polar2,polar,0.9150,0.9237,0.9275,0.2423,0.3746,0.2943,0.6090
flow,4,8,150,0.0158,100,6000,0.8655,polar3,polar,0.9317,0.9404,0.9434,0.2739,0.3905,0.3220,0.6312
flow,4,8,150,0.0158,100,6000,0.8655,polar8,polar,0.9355,0.9441,0.9463,0.3014,0.4000,0.3438,0.6439
flow,4,8,150,0.0158,100,6000,0.8655,mlp,mlp,0.9392,0.9483,0.9511,0.2683,0.3714,0.3116,0.6299
flow,4,16,150,0.0287,100,12000,0.8866,analytic,analytic,0.9014,0.9240,0.9145,0.4457,0.1359,0.2083,0.5661
flow,4,16,150,0.0287,100,12000,0.8866,knn,knn,0.6678,0.6774,0.7060,0.0915,0.3432,0.1444,0.4109
flow,4,16,150,0.0287,100,12000,0.8866,altered_knn,altered_knn,0.7921,0.8128,0.8119,0.1017,0.0941,0.0977,0.4553
flow,4,16,150,0.0287,100,12000,0.8866,kernel,kernel,0.0287,0.0000,0.0000,0.0287,1.0000,0.0558,0.0279
flow,4,16,150,0.0287,100,12000,0.8866,linear,linear,0.0715,0.0486,0.0916,0.0257,0.8467,0.0498,0.0492
flow,4,16,150,0.0287,100,12000,0.8866,quadratic,quadratic,0.8632,0.8792,0.8877,0.1943,0.3223,0.2425,0.5608
flow,4,16,150,0.0287,100,12000,0.8866,polar2,polar,0.8854,0.9029,0.9032,0.2855,0.2944,0.2899,0.5964
flow,4,16,150,0.0287,100,12000,0.8866,polar3,polar,0.8852,0.9031,0.9026,0.2922,0.2805,0.2862,0.5946
flow,4,16,150,0.0287,100,12000,0.8866,polar8,polar,0.8917,0.9104,0.9072,0.3333,0.2596,0.2919,0.6012
flow,4,16,150,0.0287,100,12000,0.8866,mlp,mlp,0.8944,0.9137,0.9091,0.3694,0.2439,0.2938,0.6037
flow,8,2,150,0.0150,100,1500,0.9680,analytic,analytic,0.9707,0.9816,0.9766,0.7800,0.2591,0.3890,0.6853
flow,8,2,150,0.0150,100,1500,0.9680,knn,knn,0.7784,0.7900,0.7838,0.5556,0.0166,0.0323,0.4111
flow,8,2,150,0.0150,100,1500,0.9680,altered_knn,altered_knn,0.8723,0.8845,0.8977,0.0261,0.0764,0.0390,0.4617
flow,8,2,150,0.0150,100,1500,0.9680,kernel,kernel,0.9242,0.9384,0.9313,0.0000,0.0000,0.0000,0.4692
flow,8,2,150,0.0150,100,1500,0.9680,linear,linear,0.7074,0.7123,0.8269,0.0205,0.3920,0.0389,0.3756
flow,8,2,150,0.0150,100,1500,0.9680,quadratic,quadratic,0.9694,0.9779,0.9749,0.6983,0.4153,0.5208,0.7494
flow,8,2,150,0.0150,100,1500,0.9680,polar2,polar,0.9705,0.9761,0.9773,0.5201,0.6013,0.5578,0.7670
flow,8,2,150,0.0150,100,1500,0.9680,polar3,polar,0.9620,0.9692,0.9673,0.6652,0.4884,0.5632,0.7662
flow,8,2,150,0.0150,100,1500,0.9680,polar8,polar,0.9223,0.9312,0.9282,0.5920,0.3422,0.4337,0.6824
flow,8,2,150,0.0150,100,1500,0.9680,mlp,mlp,0.9664,0.9752,0.9721,0.6724,0.3887,0.4926,0.7339
flow,8,4,150,0.0272,100,3000,0.9427,analytic,analytic,0.9232,0.9443,0.9337,0.7692,0.1654,0.2723,0.6083
flow,8,4,150,0.0272,100,3000,0.9427,knn,knn,0.6371,0.6538,0.6488,0.2500,0.0404,0.0696,0.3617
flow,8,4,150,0.0272,100,3000,0.9427,altered_knn,altered_knn,0.8161,0.8371,0.8318,0.1158,0.0662,0.0842,0.4607
flow,8,4,150,0.0272,100,3000,0.9427,kernel,kernel,0.8551,0.8790,0.8670,0.0000,0.0000,0.0000,0.4395
flow,8,4,150,0.0272,100,3000,0.9427,linear,linear,0.3320,0.3235,0.4767,0.0258,0.6379,0.0496,0.1865
flow,8,4,150,0.0272,100,3000,0.9427,quadratic,quadratic,0.9257,0.9430,0.9349,0.7830,0.3051,0.4392,0.6911
flow,8,4,150,0.0272,100,3000,0.9427,polar2,polar,0.9232,0.9383,0.9335,0.5850,0.3860,0.4651,0.7017
flow,8,4,150,0.0272,100,3000,0.9427,polar3,polar,0.9103,0.9254,0.9194,0.6733,0.3713,0.4787,0.7020
flow,8,4,150,0.0272,100,3000,0.9427,polar8,polar,0.8704,0.8865,0.8806,0.5891,0.2978,0.3956,0.6410
flow,8,4,150,0.0272,100,3000,0.9427,mlp,mlp,0.9143,0.9322,0.9247,0.6371,0.2776,0.3867,0.6594
flow,8,8,150,0.0274,100,6000,0.9415,analytic,analytic,0.9313,0.9532,0.9429,0.6855,0.1548,0.2526,0.6029
flow,8,8,150,0.0274,100,6000,0.9415,knn,knn,0.5533,0.5659,0.5652,0.1291,0.1075,0.1173,0.3416
flow,8,8,150,0.0274,100,6000,0.9415,altered_knn,altered_knn,0.7644,0.7830,0.7861,0.0837,0.1075,0.0941,0.4385
flow,8,8,150,0.0274,100,6000,0.9415,kernel,kernel,0.0274,0.0000,0.0000,0.0274,1.0000,0.0534,0.0267
flow,8,8,150,0.0274,100,6000,0.9415,linear,linear,0.1684,0.1529,0.2574,0.0235,0.7195,0.0455,0.0992
flow,8,8,150,0.0274,100,6000,0.9415,quadratic,quadratic,0.9113,0.9284,0.9209,0.7229,0.3042,0.4282,0.6783
flow,8,8,150,0.0274,100,6000,0.9415,polar2,polar,0.9147,0.9312,0.9253,0.6020,0.3333,0.4291,0.6801
flow,8,8,150,0.0274,100,6000,0.9415,polar3,polar,0.9057,0.9217,0.9167,0.5503,0.3388,0.4194,0.6705
flow,8,8,150,0.0274,100,6000,0.9415,polar8,polar,0.8673,0.8829,0.8802,0.4071,0.3151,0.3552,0.6191
flow,8,8,150,0.0274,100,6000,0.9415,mlp,mlp,0.8947,0.9119,0.9059,0.5470,0.2860,0.3756,0.6438
flow,8,16,150,0.0306,100,12000,0.9203,analytic,analytic,0.8960,0.9197,0.9078,0.6449,0.1454,0.2373,0.5785
flow,8,16,150,0.0306,100,12000,0.9203,knn,knn,0.4824,0.4917,0.5023,0.0747,0.1895,0.1072,0.2994
flow,8,16,150,0.0306,100,12000,0.9203,altered_knn,altered_knn,0.6831,0.6946,0.7382,0.0674,0.3203,0.1113,0.4030
flow,8,16,150,0.0306,100,12000,0.9203,kernel,kernel,0.0306,0.0000,0.0000,0.0306,1.0000,0.0594,0.0297
flow,8,16,150,0.0306,100,12000,0.9203,linear,linear,0.0938,0.0739,0.1367,0.0241,0.7239,0.0467,0.0603
flow,8,16,150,0.0306,100,12000,0.9203,quadratic,quadratic,0.8767,0.8967,0.8881,0.6157,0.2435,0.3489,0.6228
flow,8,16,150,0.0306,100,12000,0.9203,polar2,polar,0.8792,0.8988,0.8916,0.5128,0.2614,0.3463,0.6225
flow,8,16,150,0.0306,100,12000,0.9203,polar3,polar,0.8749,0.8935,0.8868,0.5240,0.2859,0.3700,0.6318
flow,8,16,150,0.0306,100,12000,0.9203,polar8,polar,0.8568,0.8746,0.8706,0.4132,0.2958,0.3448,0.6097
flow,8,16,150,0.0306,100,12000,0.9203,mlp,mlp,0.8569,0.8754,0.8704,0.4094,0.2696,0.3251,0.6003
flow,16,2,150,0.0214,100,1500,0.9713,analytic,analytic,0.9647,0.9818,0.9733,0.9080,0.1850,0.3074,0.6446
flow,16,2,150,0.0214,100,1500,0.9713,knn,knn,0.7502,0.7665,0.7580,0.3333,0.0023,0.0047,0.3856
flow,16,2,150,0.0214,100,1500,0.9713,altered_knn,altered_knn,0.7092,0.7176,0.8156,0.0271,0.3255,0.0500,0.3838
flow,16,2,150,0.0214,100,1500,0.9713,kernel,kernel,0.9093,0.9291,0.9190,0.0000,0.0000,0.0000,0.4646
flow,16,2,150,0.0214,100,1500,0.9713,linear,linear,0.7165,0.7258,0.8327,0.0229,0.2927,0.0425,0.3842
flow,16,2,150,0.0214,100,1500,0.9713,quadratic,quadratic,0.9494,0.9646,0.9584,0.6221,0.2506,0.3573,0.6610
flow,16,2,150,0.0214,100,1500,0.9713,polar2,polar,0.9567,0.9697,0.9644,0.7222,0.3653,0.4852,0.7274
flow,16,2,150,0.0214,100,1500,0.9713,polar3,polar,0.9288,0.9420,0.9370,0.6406,0.3255,0.4317,0.6868
flow,16,2,150,0.0214,100,1500,0.9713,polar8,polar,0.8989,0.9145,0.9075,0.6423,0.1850,0.2873,0.6009
flow,16,2,150,0.0214,100,1500,0.9713,mlp,mlp,0.9559,0.9714,0.9641,0.7939,0.2436,0.3728,0.6721
flow,16,4,150,0.0210,100,3000,0.9597,analytic,analytic,0.9316,0.9475,0.9397,0.8710,0.1924,0.3152,0.6314
flow,16,4,150,0.0210,100,3000,0.9597,knn,knn,0.5939,0.6065,0.6001,0.1034,0.0071,0.0133,0.3099
flow,16,4,150,0.0210,100,3000,0.9597,altered_knn,altered_knn,0.7420,0.7526,0.7993,0.0385,0.2470,0.0666,0.4096
flow,16,4,150,0.0210,100,3000,0.9597,kernel,kernel,0.8441,0.8623,0.8540,0.0000,0.0000,0.0000,0.4311
flow,16,4,150,0.0210,100,3000,0.9597,linear,linear,0.4154,0.4151,0.5781,0.0157,0.4276,0.0303,0.2227
flow,16,4,150,0.0210,100,3000,0.9597,quadratic,quadratic,0.9100,0.9241,0.9186,0.5737,0.2589,0.3568,0.6404
flow,16,4,150,0.0210,100,3000,0.9597,polar2,polar,0.9167,0.9281,0.9264,0.4576,0.3848,0.4181,0.6731
flow,16,4,150,0.0210,100,3000,0.9597,polar3,polar,0.8928,0.9055,0.9010,0.5517,0.3040,0.3920,0.6488
flow,16,4,150,0.0210,100,3000,0.9597,polar8,polar,0.8658,0.8795,0.8743,0.5132,0.2304,0.3180,0.5988
flow,16,4,150,0.0210,100,3000,0.9597,mlp,mlp,0.9169,0.9306,0.9246,0.6860,0.2803,0.3980,0.6643
flow,16,8,150,0.0307,100,6000,0.9533,analytic,analytic,0.8887,0.9119,0.8994,0.8796,0.1545,0.2628,0.5874
flow,16,8,150,0.0307,100,6000,0.9533,knn,knn,0.4590,0.4727,0.4661,0.1090,0.0276,0.0441,0.2584
flow,16,8,150,0.0307,100,6000,0.9533,altered_knn,altered_knn,0.6934,0.7062,0.7448,0.0686,0.2911,0.1110,0.4086
flow,16,8,150,0.0307,100,6000,0.9533,kernel,kernel,0.0307,0.0000,0.0000,0.0307,1.0000,0.0597,0.0298
flow,16,8,150,0.0307,100,6000,0.9533,linear,linear,0.2413,0.2297,0.3704,0.0246,0.6081,0.0472,0.1384
flow,16,8,150,0.0307,100,6000,0.9533,quadratic,quadratic,0.8725,0.8923,0.8819,0.7574,0.2488,0.3745,0.6334
flow,16,8,150,0.0307,100,6000,0.9533,polar2,polar,0.8727,0.8898,0.8837,0.5435,0.3350,0.4145,0.6521
flow,16,8,150,0.0307,100,6000,0.9533,polar3,polar,0.8515,0.8687,0.8602,0.7154,0.3106,0.4331,0.6509
flow,16,8,150,0.0307,100,6000,0.9533,polar8,polar,0.8083,0.8261,0.8176,0.6581,0.2504,0.3628,0.5944
flow,16,8,150,0.0307,100,6000,0.9533,mlp,mlp,0.8585,0.8786,0.8681,0.7596,0.2260,0.3484,0.6135
flow,16,16,150,0.0179,100,12000,0.9535,analytic,analytic,0.9064,0.9186,0.9128,0.6935,0.2402,0.3568,0.6377
flow,16,16,150,0.0179,100,12000,0.9535,knn,knn,0.3819,0.3877,0.3857,0.0531,0.0642,0.0582,0.2229
flow,16,16,150,0.0179,100,12000,0.9535,altered_knn,altered_knn,0.6980,0.7073,0.7220,0.0580,0.1899,0.0888,0.3980
flow,16,16,150,0.0179,100,12000,0.9535,kernel,kernel,0.0179,0.0000,0.0000,0.0179,1.0000,0.0352,0.0176
flow,16,16,150,0.0179,100,12000,0.9535,linear,linear,0.1427,0.1318,0.2325,0.0154,0.7402,0.0301,0.0809
flow,16,16,150,0.0179,100,12000,0.9535,quadratic,quadratic,0.8730,0.8822,0.8787,0.6045,0.3715,0.4602,0.6712
flow,16,16,150,0.0179,100,12000,0.9535,polar2,polar,0.8659,0.8739,0.8741,0.4063,0.4302,0.4179,0.6459
flow,16,16,150,0.0179,100,12000,0.9535,polar3,polar,0.8566,0.8640,0.8623,0.5571,0.4497,0.4977,0.6808
flow,16,16,150,0.0179,100,12000,0.9535,polar8,polar,0.7860,0.7928,0.7919,0.4686,0.4162,0.4408,0.6168
flow,16,16,150,0.0179,100,12000,0.9535,mlp,mlp,0.8349,0.8440,0.8410,0.5446,0.3408,0.4192,0.6316
flow,32,2,150,0.0153,100,1500,0.9700,analytic,analytic,0.9577,0.9695,0.9636,0.9688,0.2026,0.3351,0.6523
flow,32,2,150,0.0153,100,1500,0.9700,knn,knn,0.7115,0.7226,0.7141,0.0000,0.0000,0.0000,0.3613
flow,32,2,150,0.0153,100,1500,0.9700,altered_knn,altered_knn,0.6264,0.6289,0.7543,0.0209,0.4673,0.0400,0.3344
flow,32,2,150,0.0153,100,1500,0.9700,kernel,kernel,0.9009,0.9149,0.9078,0.0000,0.0000,0.0000,0.4574
flow,32,2,150,0.0153,100,1500,0.9700,linear,linear,0.6999,0.7062,0.8178,0.0162,0.3007,0.0308,0.3685
flow,32,2,150,0.0153,100,1500,0.9700,quadratic,quadratic,0.7291,0.7355,0.7831,0.0360,0.3170,0.0646,0.4001
flow,32,2,150,0.0153,100,1500,0.9700,polar2,polar,0.9128,0.9215,0.9194,0.5000,0.3529,0.4138,0.6677
flow,32,2,150,0.0153,100,1500,0.9700,polar3,polar,0.9200,0.9299,0.9264,0.5443,0.2810,0.3707,0.6503
flow,32,2,150,0.0153,100,1500,0.9700,polar8,polar,0.9081,0.9206,0.9150,0.4923,0.1046,0.1725,0.5466
flow,32,2,150,0.0153,100,1500,0.9700,mlp,mlp,0.9434,0.9545,0.9498,0.6339,0.2320,0.3397,0.6471
flow,32,4,150,0.0177,100,3000,0.9607,analytic,analytic,0.9342,0.9476,0.9406,0.9200,0.1944,0.3209,0.6343
flow,32,4,150,0.0177,100,3000,0.9607,knn,knn,0.5354,0.5451,0.5408,0.0588,0.0028,0.0054,0.2752
flow,32,4,150,0.0177,100,3000,0.9607,altered_knn,altered_knn,0.7375,0.7490,0.7576,0.0440,0.1014,0.0613,0.4052
flow,32,4,150,0.0177,100,3000,0.9607,kernel,kernel,0.1393,0.1263,0.2238,0.0175,0.8592,0.0342,0.0803
flow,32,4,150,0.0177,100,3000,0.9607,linear,linear,0.4478,0.4468,0.6116,0.0165,0.5042,0.0319,0.2393
flow,32,4,150,0.0177,100,3000,0.9607,quadratic,quadratic,0.7680,0.7778,0.7840,0.1188,0.2282,0.1562,0.4670
flow,32,4,150,0.0177,100,3000,0.9607,polar2,polar,0.8795,0.8887,0.8857,0.5523,0.3718,0.4444,0.6666
flow,32,4,150,0.0177,100,3000,0.9607,polar3,polar,0.8812,0.8912,0.8876,0.5583,0.3239,0.4100,0.6506
flow,32,4,150,0.0177,100,3000,0.9607,polar8,polar,0.8553,0.8672,0.8620,0.5344,0.1972,0.2881,0.5777
flow,32,4,150,0.0177,100,3000,0.9607,mlp,mlp,0.9056,0.9175,0.9123,0.6224,0.2507,0.3574,0.6375
flow,32,8,150,0.0217,100,6000,0.9578,analytic,analytic,0.9251,0.9426,0.9338,0.8696,0.1382,0.2386,0.5906
flow,32,8,150,0.0217,100,6000,0.9578,knn,knn,0.4070,0.4158,0.4119,0.0485,0.0115,0.0186,0.2172
flow,32,8,150,0.0217,100,6000,0.9578,altered_knn,altered_knn,0.6445,0.6519,0.7003,0.0428,0.3111,0.0753,0.3636
flow,32,8,150,0.0217,100,6000,0.9578,kernel,kernel,0.0217,0.0000,0.0000,0.0217,1.0000,0.0425,0.0212
flow,32,8,150,0.0217,100,6000,0.9578,linear,linear,0.3004,0.2923,0.4471,0.0206,0.6659,0.0401,0.1662
flow,32,8,150,0.0217,100,6000,0.9578,quadratic,quadratic,0.7407,0.7529,0.7513,0.2228,0.1889,0.2045,0.4787
flow,32,8,150,0.0217,100,6000,0.9578,polar2,polar,0.8395,0.8496,0.8468,0.5390,0.3825,0.4474,0.6485
flow,32,8,150,0.0217,100,6000,0.9578,polar3,polar,0.8451,0.8563,0.8520,0.5692,0.3410,0.4265,0.6414
flow,32,8,150,0.0217,100,6000,0.9578,polar8,polar,0.8097,0.8219,0.8172,0.5622,0.2604,0.3559,0.5889
flow,32,8,150,0.0217,100,6000,0.9578,mlp,mlp,0.8342,0.8494,0.8420,0.7065,0.1498,0.2471,0.5483
flow,32,16,150,0.0318,100,12000,0.9618,analytic,analytic,0.8576,0.8831,0.8699,0.8438,0.0848,0.1541,0.5186
flow,32,16,150,0.0318,100,12000,0.9618,knn,knn,0.3032,0.3125,0.3051,0.0679,0.0235,0.0350,0.1737
flow,32,16,150,0.0318,100,12000,0.9618,altered_knn,altered_knn,0.6276,0.6428,0.6549,0.0772,0.1648,0.1052,0.3740
flow,32,16,150,0.0318,100,12000,0.9618,kernel,kernel,0.0318,0.0000,0.0000,0.0319,1.0000,0.0617,0.0309
flow,32,16,150,0.0318,100,12000,0.9618,linear,linear,0.2137,0.1969,0.3263,0.0290,0.7237,0.0558,0.1264
flow,32,16,150,0.0318,100,12000,0.9618,quadratic,quadratic,0.7036,0.7220,0.7155,0.3098,0.1444,0.1970,0.4595
flow,32,16,150,0.0318,100,12000,0.9618,polar2,polar,0.7966,0.8129,0.8063,0.5766,0.3014,0.3959,0.6044
flow,32,16,150,0.0318,100,12000,0.9618,polar3,polar,0.8008,0.8178,0.8096,0.6792,0.2826,0.3991,0.6085
flow,32,16,150,0.0318,100,12000,0.9618,polar8,polar,0.7508,0.7677,0.7599,0.5824,0.2386,0.3385,0.5531
flow,32,16,150,0.0318,100,12000,0.9618,mlp,mlp,0.7739,0.7951,0.7843,0.6640,0.1303,0.2178,0.5065
