process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,600,1500,0.9960,analytic,analytic,0.9833,0.9924,0.9898,0.5585,0.3633,0.4403,0.7163
flow,2,2,150,0.0144,600,1500,0.9960,knn,knn,0.9596,0.9674,0.9720,0.2594,0.4291,0.3233,0.6454
flow,2,2,150,0.0144,600,1500,0.9960,altered_knn,altered_knn,0.9169,0.9247,0.9509,0.0804,0.3841,0.1330,0.5289
flow,2,2,150,0.0144,600,1500,0.9960,kernel,kernel,0.9664,0.9751,0.9742,0.4320,0.3737,0.4007,0.6879
flow,2,2,150,0.0144,600,1500,0.9960,linear,linear,0.6898,0.6915,0.8143,0.0264,0.5709,0.0505,0.3710
flow,2,2,150,0.0144,600,1500,0.9960,quadratic,quadratic,0.9805,0.9899,0.9878,0.4853,0.3426,0.4016,0.6958
flow,2,2,150,0.0144,600,1500,0.9960,polar2,polar,0.9831,0.9917,0.9898,0.5446,0.4014,0.4622,0.7269
flow,2,2,150,0.0144,600,1500,0.9960,polar3,polar,0.9826,0.9915,0.9897,0.5023,0.3772,0.4308,0.7112
flow,2,2,150,0.0144,600,1500,0.9960,polar8,polar,0.9826,0.9919,0.9895,0.5153,0.3495,0.4165,0.7042
flow,2,2,150,0.0144,600,1500,0.9960,mlp,mlp,0.9834,0.9922,0.9898,0.5722,0.3841,0.4596,0.7259
flow,2,4,150,0.0151,600,3000,0.9270,analytic,analytic,0.9721,0.9826,0.9802,0.4251,0.2914,0.3458,0.6642
flow,2,4,150,0.0151,600,3000,0.9270,knn,knn,0.9282,0.9373,0.9468,0.1463,0.3411,0.2048,0.5710
flow,2,4,150,0.0151,600,3000,0.9270,altered_knn,altered_knn,0.8983,0.9077,0.9277,0.0753,0.2881,0.1193,0.5135
flow,2,4,150,0.0151,600,3000,0.9270,kernel,kernel,0.9340,0.9432,0.9524,0.1466,0.3311,0.2033,0.5732
flow,2,4,150,0.0151,600,3000,0.9270,linear,linear,0.1788,0.1701,0.2527,0.0136,0.7483,0.0268,0.0985
flow,2,4,150,0.0151,600,3000,0.9270,quadratic,quadratic,0.9487,0.9581,0.9609,0.2440,0.3344,0.2821,0.6201
flow,2,4,150,0.0151,600,3000,0.9270,polar2,polar,0.9414,0.9509,0.9604,0.1406,0.3245,0.1962,0.5735
flow,2,4,150,0.0151,600,3000,0.9270,polar3,polar,0.9570,0.9663,0.9713,0.2115,0.3543,0.2649,0.6156
flow,2,4,150,0.0151,600,3000,0.9270,polar8,polar,0.9628,0.9717,0.9754,0.2594,0.3874,0.3108,0.6412
