sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,0,2,8,0.0113,quadratic_cal,quadratic,100000,1200000,0.9714,0.9784,0.9781,0.3257,0.3606,0.3423,0.6603
ddim,0,2,8,0.0113,polar8,polar,100000,1200000,0.9790,0.9847,0.9840,0.4488,0.4851,0.4662,0.7254
ddim,0,2,8,0.0113,polar8_cal,polar,100000,1200000,0.9797,0.9857,0.9840,0.5123,0.4596,0.4845,0.7351
ddim,0,4,2,0.0106,knn,knn,20000,60000,0.9494,0.9546,0.9486,0.6515,0.4695,0.5457,0.7502
ddim,0,4,2,0.0106,altered_knn,altered_knn,20000,40000,0.9067,0.9133,0.9445,0.0391,0.2864,0.0688,0.4911
ddim,0,4,2,0.0106,quadratic,quadratic,20000,60000,0.9718,0.9754,0.9714,0.8149,0.6408,0.7175,0.8464
ddim,0,4,2,0.0106,quadratic_cal,quadratic,20000,60000,0.9701,0.9728,0.9705,0.6484,0.7230,0.6837,0.8282
ddim,0,4,2,0.0106,polar8,polar,20000,60000,0.9945,0.9962,0.9964,0.7704,0.8427,0.8049,0.9005
ddim,0,4,2,0.0106,polar8_cal,polar,20000,60000,0.9945,0.9962,0.9963,0.7706,0.8357,0.8018,0.8990
ddim,0,4,2,0.0106,knn,knn,50000,150000,0.9636,0.9680,0.9631,0.7638,0.5540,0.6422,0.8051
ddim,0,4,2,0.0106,altered_knn,altered_knn,50000,100000,0.8833,0.8883,0.9351,0.0395,0.4178,0.0723,0.4803
ddim,0,4,2,0.0106,quadratic,quadratic,50000,150000,0.9718,0.9753,0.9713,0.8209,0.6455,0.7227,0.8490
ddim,0,4,2,0.0106,quadratic_cal,quadratic,50000,150000,0.9700,0.9726,0.9703,0.6466,0.7300,0.6858,0.8292
ddim,0,4,2,0.0106,polar8,polar,50000,150000,0.9945,0.9961,0.9963,0.7716,0.8404,0.8045,0.9003
ddim,0,4,2,0.0106,polar8_cal,polar,50000,150000,0.9944,0.9961,0.9963,0.7682,0.8404,0.8027,0.8994
ddim,0,4,2,0.0106,knn,knn,100000,300000,0.9699,0.9741,0.9701,0.7631,0.5822,0.6605,0.8173
ddim,0,4,2,0.0106,altered_knn,altered_knn,100000,200000,0.9529,0.9624,0.9634,0.0406,0.0681,0.0509,0.5067
ddim,0,4,2,0.0106,quadratic,quadratic,100000,300000,0.9814,0.9851,0.9819,0.8131,0.6432,0.7182,0.8516
ddim,0,4,2,0.0106,quadratic_cal,quadratic,100000,300000,0.9799,0.9825,0.9811,0.6528,0.7371,0.6924,0.8375
ddim,0,4,2,0.0106,polar8,polar,100000,300000,0.9944,0.9961,0.9962,0.7739,0.8357,0.8036,0.8998
ddim,0,4,2,0.0106,polar8_cal,polar,100000,300000,0.9944,0.9961,0.9962,0.7739,0.8357,0.8036,0.8998
ddim,0,4,4,0.0112,knn,knn,20000,120000,0.8907,0.8957,0.8801,0.3655,0.4482,0.4026,0.6491
ddim,0,4,4,0.0112,altered_knn,altered_knn,20000,80000,0.8526,0.8586,0.8833,0.0371,0.3188,0.0665,0.4626
ddim,0,4,4,0.0112,quadratic,quadratic,20000,120000,0.9160,0.9202,0.9084,0.4439,0.5474,0.4903,0.7052
ddim,0,4,4,0.0112,quadratic_cal,quadratic,20000,120000,0.9188,0.9239,0.9096,0.5836,0.4671,0.5189,0.7214
ddim,0,4,4,0.0112,polar8,polar,20000,120000,0.9833,0.9867,0.9840,0.6519,0.6867,0.6688,0.8278
ddim,0,4,4,0.0112,polar8_cal,polar,20000,120000,0.9833,0.9867,0.9839,0.6471,0.6867,0.6663,0.8265
ddim,0,4,4,0.0112,knn,knn,50000,300000,0.9134,0.9180,0.9043,0.4368,0.5128,0.4718,0.6949
ddim,0,4,4,0.0112,altered_knn,altered_knn,50000,200000,0.9097,0.9195,0.9022,0.1043,0.0457,0.0636,0.4915
ddim,0,4,4,0.0112,quadratic,quadratic,50000,300000,0.9223,0.9266,0.9158,0.4703,0.5385,0.5021,0.7144
ddim,0,4,4,0.0112,quadratic_cal,quadratic,50000,300000,0.9245,0.9297,0.9168,0.6032,0.4693,0.5279,0.7288
ddim,0,4,4,0.0112,polar8,polar,50000,300000,0.9839,0.9873,0.9845,0.6663,0.6767,0.6715,0.8294
ddim,0,4,4,0.0112,polar8_cal,polar,50000,300000,0.9838,0.9872,0.9845,0.6545,0.6823,0.6681,0.8277
ddim,0,4,4,0.0112,knn,knn,100000,600000,0.9294,0.9340,0.9219,0.4820,0.5217,0.5011,0.7176
ddim,0,4,4,0.0112,altered_knn,altered_knn,100000,400000,0.8277,0.8307,0.8835,0.0390,0.5630,0.0730,0.4519
ddim,0,4,4,0.0112,quadratic,quadratic,100000,600000,0.9379,0.9424,0.9330,0.5046,0.5452,0.5241,0.7333
ddim,0,4,4,0.0112,quadratic_cal,quadratic,100000,600000,0.9396,0.9449,0.9338,0.6250,0.4738,0.5390,0.7420
ddim,0,4,4,0.0112,polar8,polar,100000,600000,0.9839,0.9874,0.9844,0.6798,0.6722,0.6760,0.8317
ddim,0,4,4,0.0112,polar8_cal,polar,100000,600000,0.9840,0.9876,0.9844,0.6953,0.6667,0.6807,0.8342
ddim,0,4,8,0.0116,knn,knn,20000,240000,0.8735,0.8787,0.8809,0.1636,0.4218,0.2357,0.5572
ddim,0,4,8,0.0116,altered_knn,altered_knn,20000,160000,0.8853,0.8941,0.8974,0.0523,0.1330,0.0751,0.4846
ddim,0,4,8,0.0116,quadratic,quadratic,20000,240000,0.8903,0.8956,0.8958,0.2215,0.4386,0.2943,0.5949
ddim,0,4,8,0.0116,quadratic_cal,quadratic,20000,240000,0.8993,0.9058,0.8995,0.4265,0.3467,0.3825,0.6441
ddim,0,4,8,0.0116,polar8,polar,20000,240000,0.9732,0.9777,0.9784,0.4191,0.5884,0.4895,0.7336
ddim,0,4,8,0.0116,polar8_cal,polar,20000,240000,0.9750,0.9802,0.9787,0.5182,0.5381,0.5280,0.7541
ddim,0,4,8,0.0116,knn,knn,50000,600000,0.9024,0.9076,0.9091,0.2071,0.4521,0.2841,0.5959
ddim,0,4,8,0.0116,altered_knn,altered_knn,50000,400000,0.8984,0.9073,0.9109,0.0536,0.1363,0.0770,0.4921
ddim,0,4,8,0.0116,quadratic,quadratic,50000,600000,0.9024,0.9078,0.9076,0.2437,0.4365,0.3128,0.6103
ddim,0,4,8,0.0116,quadratic_cal,quadratic,50000,600000,0.9085,0.9152,0.9097,0.4148,0.3359,0.3712,0.6432
ddim,0,4,8,0.0116,polar8,polar,50000,600000,0.9749,0.9796,0.9794,0.4605,0.5776,0.5125,0.7460
ddim,0,4,8,0.0116,polar8_cal,polar,50000,600000,0.9765,0.9818,0.9797,0.5792,0.5300,0.5535,0.7676
ddim,0,4,8,0.0116,knn,knn,100000,1200000,0.9196,0.9250,0.9256,0.2385,0.4581,0.3136,0.6193
ddim,0,4,8,0.0116,altered_knn,altered_knn,100000,800000,0.9152,0.9247,0.9227,0.0675,0.0957,0.0792,0.5020
ddim,0,4,8,0.0116,quadratic,quadratic,100000,1200000,0.9112,0.9167,0.9182,0.2098,0.4440,0.2849,0.6008
ddim,0,4,8,0.0116,quadratic_cal,quadratic,100000,1200000,0.9190,0.9260,0.9206,0.3855,0.3186,0.3488,0.6374
ddim,0,4,8,0.0116,polar8,polar,100000,1200000,0.9758,0.9805,0.9799,0.4903,0.5749,0.5293,0.7549
ddim,0,4,8,0.0116,polar8_cal,polar,100000,1200000,0.9768,0.9819,0.9801,0.5710,0.5392,0.5547,0.7683
ddim,0,4,16,0.0127,knn,knn,20000,480000,0.8649,0.8706,0.8629,0.1617,0.4163,0.2329,0.5518
ddim,0,4,16,0.0127,altered_knn,altered_knn,20000,320000,0.8632,0.8715,0.8718,0.0571,0.2180,0.0905,0.4810
ddim,0,4,16,0.0127,quadratic,quadratic,20000,480000,0.8729,0.8784,0.8751,0.1225,0.4434,0.1920,0.5352
ddim,0,4,16,0.0127,quadratic_cal,quadratic,20000,480000,0.8936,0.9015,0.8807,0.3389,0.2789,0.3060,0.6038
ddim,0,4,16,0.0127,polar8,polar,20000,480000,0.9657,0.9718,0.9687,0.3617,0.4947,0.4179,0.6948
ddim,0,4,16,0.0127,polar8_cal,polar,20000,480000,0.9681,0.9749,0.9688,0.4661,0.4363,0.4507,0.7128
ddim,0,4,16,0.0127,knn,knn,50000,1200000,0.8952,0.9012,0.8930,0.1988,0.4264,0.2712,0.5862
ddim,0,4,16,0.0127,altered_knn,altered_knn,50000,800000,0.8905,0.8997,0.8912,0.0822,0.1778,0.1125,0.5061
ddim,0,4,16,0.0127,quadratic,quadratic,50000,1200000,0.8807,0.8864,0.8916,0.0978,0.4392,0.1600,0.5232
ddim,0,4,16,0.0127,quadratic_cal,quadratic,50000,1200000,0.9111,0.9200,0.9007,0.3123,0.2242,0.2610,0.5905
ddim,0,4,16,0.0127,polar8,polar,50000,1200000,0.9674,0.9736,0.9700,0.3870,0.4811,0.4290,0.7013
ddim,0,4,16,0.0127,polar8_cal,polar,50000,1200000,0.9686,0.9752,0.9699,0.4458,0.4496,0.4477,0.7115
ddim,0,4,16,0.0127,knn,knn,100000,2400000,0.9132,0.9193,0.9110,0.2338,0.4377,0.3048,0.6120
ddim,0,4,16,0.0127,altered_knn,altered_knn,100000,1600000,0.9069,0.9167,0.9054,0.0912,0.1388,0.1101,0.5134
ddim,0,4,16,0.0127,quadratic,quadratic,100000,2400000,0.8844,0.8902,0.8962,0.0968,0.4326,0.1582,0.5242
ddim,0,4,16,0.0127,quadratic_cal,quadratic,100000,2400000,0.9149,0.9239,0.9053,0.3088,0.2136,0.2525,0.5882
ddim,0,4,16,0.0127,polar8,polar,100000,2400000,0.9685,0.9748,0.9709,0.4108,0.4784,0.4421,0.7084
ddim,0,4,16,0.0127,polar8_cal,polar,100000,2400000,0.9693,0.9760,0.9707,0.4604,0.4496,0.4549,0.7154
ddim,0,8,2,0.0111,knn,knn,20000,60000,0.8543,0.8628,0.8504,0.6719,0.0968,0.1693,0.5160
ddim,0,8,2,0.0111,altered_knn,altered_knn,20000,40000,0.8335,0.8389,0.8989,0.0274,0.3491,0.0509,0.4449
ddim,0,8,2,0.0111,quadratic,quadratic,20000,60000,0.9528,0.9578,0.9518,0.9456,0.5090,0.6618,0.8098
ddim,0,8,2,0.0111,quadratic_cal,quadratic,20000,60000,0.9523,0.9554,0.9515,0.7282,0.6757,0.7009,0.8281
ddim,0,8,2,0.0111,polar8,polar,20000,60000,0.9929,0.9949,0.9941,0.8555,0.8131,0.8337,0.9143
ddim,0,8,2,0.0111,polar8_cal,polar,20000,60000,0.9928,0.9946,0.9941,0.8259,0.8333,0.8296,0.9121
ddim,0,8,2,0.0111,knn,knn,50000,150000,0.8673,0.8757,0.8633,0.8438,0.1216,0.2126,0.5442
ddim,0,8,2,0.0111,altered_knn,altered_knn,50000,100000,0.8359,0.8409,0.9039,0.0296,0.3874,0.0550,0.4479
ddim,0,8,2,0.0111,quadratic,quadratic,50000,150000,0.9548,0.9598,0.9539,0.9295,0.5045,0.6540,0.8069
ddim,0,8,2,0.0111,quadratic_cal,quadratic,50000,150000,0.9546,0.9577,0.9539,0.7450,0.6779,0.7099,0.8338
ddim,0,8,2,0.0111,polar8,polar,50000,150000,0.9935,0.9954,0.9948,0.8575,0.8266,0.8417,0.9186
ddim,0,8,2,0.0111,polar8_cal,polar,50000,150000,0.9933,0.9949,0.9947,0.8139,0.8468,0.8300,0.9125
ddim,0,8,2,0.0111,knn,knn,100000,300000,0.8766,0.8849,0.8729,0.8857,0.1396,0.2412,0.5631
ddim,0,8,2,0.0111,altered_knn,altered_knn,100000,200000,0.9050,0.9136,0.9296,0.0321,0.1419,0.0523,0.4830
ddim,0,8,2,0.0111,quadratic,quadratic,100000,300000,0.9673,0.9722,0.9672,0.9289,0.5293,0.6743,0.8233
ddim,0,8,2,0.0111,quadratic_cal,quadratic,100000,300000,0.9673,0.9705,0.9672,0.7769,0.6824,0.7266,0.8486
ddim,0,8,2,0.0111,polar8,polar,100000,300000,0.9936,0.9954,0.9949,0.8506,0.8333,0.8419,0.9186
ddim,0,8,2,0.0111,polar8_cal,polar,100000,300000,0.9936,0.9950,0.9949,0.8097,0.8626,0.8353,0.9152
ddim,0,8,4,0.0107,knn,knn,20000,120000,0.7170,0.7226,0.7116,0.4095,0.2000,0.2687,0.4957
ddim,0,8,4,0.0107,altered_knn,altered_knn,20000,80000,0.8564,0.8655,0.8544,0.0385,0.0198,0.0261,0.4458
ddim,0,8,4,0.0107,quadratic,quadratic,20000,120000,0.9210,0.9246,0.9163,0.7507,0.5953,0.6641,0.7943
ddim,0,8,4,0.0107,quadratic_cal,quadratic,20000,120000,0.9210,0.9249,0.9163,0.7763,0.5570,0.6486,0.7868
ddim,0,8,4,0.0107,polar8,polar,20000,120000,0.9851,0.9874,0.9853,0.8066,0.7663,0.7859,0.8867
ddim,0,8,4,0.0107,polar8_cal,polar,20000,120000,0.9850,0.9874,0.9853,0.8019,0.7674,0.7843,0.8859
ddim,0,8,4,0.0107,knn,knn,50000,300000,0.7408,0.7465,0.7345,0.4145,0.2198,0.2872,0.5169
ddim,0,8,4,0.0107,altered_knn,altered_knn,50000,200000,0.8598,0.8681,0.8661,0.0443,0.1023,0.0618,0.4649
ddim,0,8,4,0.0107,quadratic,quadratic,50000,300000,0.9298,0.9336,0.9255,0.7790,0.5779,0.6636,0.7986
ddim,0,8,4,0.0107,quadratic_cal,quadratic,50000,300000,0.9299,0.9339,0.9255,0.7993,0.5651,0.6621,0.7980
ddim,0,8,4,0.0107,polar8,polar,50000,300000,0.9868,0.9891,0.9872,0.8292,0.7791,0.8034,0.8962
ddim,0,8,4,0.0107,polar8_cal,polar,50000,300000,0.9869,0.9892,0.9872,0.8422,0.7756,0.8075,0.8983
ddim,0,8,4,0.0107,knn,knn,100000,600000,0.7559,0.7616,0.7492,0.4509,0.2349,0.3089,0.5352
ddim,0,8,4,0.0107,altered_knn,altered_knn,100000,400000,0.8083,0.8133,0.8619,0.0284,0.3465,0.0525,0.4329
ddim,0,8,4,0.0107,quadratic,quadratic,100000,600000,0.9509,0.9550,0.9482,0.7773,0.5721,0.6591,0.8070
ddim,0,8,4,0.0107,quadratic_cal,quadratic,100000,600000,0.9509,0.9552,0.9482,0.7944,0.5570,0.6548,0.8050
ddim,0,8,4,0.0107,polar8,polar,100000,600000,0.9873,0.9896,0.9880,0.8034,0.7791,0.7910,0.8903
ddim,0,8,4,0.0107,polar8_cal,polar,100000,600000,0.9873,0.9896,0.9880,0.8114,0.7756,0.7931,0.8914
ddim,0,8,8,0.0125,knn,knn,20000,240000,0.6674,0.6726,0.6723,0.1649,0.2564,0.2007,0.4367
ddim,0,8,8,0.0125,altered_knn,altered_knn,20000,160000,0.8210,0.8299,0.8349,0.0515,0.1197,0.0720,0.4509
ddim,0,8,8,0.0125,quadratic,quadratic,20000,240000,0.9176,0.9227,0.9207,0.5618,0.5193,0.5397,0.7312
ddim,0,8,8,0.0125,quadratic_cal,quadratic,20000,240000,0.9182,0.9237,0.9210,0.6082,0.4842,0.5392,0.7314
ddim,0,8,8,0.0125,polar8,polar,20000,240000,0.9754,0.9798,0.9786,0.7008,0.6299,0.6635,0.8216
ddim,0,8,8,0.0125,polar8_cal,polar,20000,240000,0.9754,0.9797,0.9786,0.6963,0.6324,0.6628,0.8213
ddim,0,8,8,0.0125,knn,knn,50000,600000,0.6980,0.7036,0.7022,0.1950,0.2509,0.2194,0.4615
ddim,0,8,8,0.0125,altered_knn,altered_knn,50000,400000,0.8331,0.8420,0.8484,0.0500,0.1257,0.0716,0.4568
ddim,0,8,8,0.0125,quadratic,quadratic,50000,600000,0.9418,0.9474,0.9446,0.6404,0.4957,0.5588,0.7531
ddim,0,8,8,0.0125,quadratic_cal,quadratic,50000,600000,0.9413,0.9466,0.9444,0.5999,0.5203,0.5573,0.7519
ddim,0,8,8,0.0125,polar8,polar,50000,600000,0.9773,0.9818,0.9805,0.7159,0.6259,0.6679,0.8249
ddim,0,8,8,0.0125,polar8_cal,polar,50000,600000,0.9773,0.9817,0.9805,0.7072,0.6289,0.6658,0.8237
ddim,0,8,8,0.0125,knn,knn,100000,1200000,0.7185,0.7243,0.7224,0.2260,0.2654,0.2441,0.4842
ddim,0,8,8,0.0125,altered_knn,altered_knn,100000,800000,0.8420,0.8509,0.8576,0.0535,0.1362,0.0769,0.4639
ddim,0,8,8,0.0125,quadratic,quadratic,100000,1200000,0.9502,0.9560,0.9532,0.6291,0.4892,0.5504,0.7532
ddim,0,8,8,0.0125,quadratic_cal,quadratic,100000,1200000,0.9497,0.9551,0.9530,0.5874,0.5183,0.5507,0.7529
ddim,0,8,8,0.0125,polar8,polar,100000,1200000,0.9783,0.9828,0.9814,0.7355,0.6279,0.6775,0.8301
ddim,0,8,8,0.0125,polar8_cal,polar,100000,1200000,0.9784,0.9831,0.9813,0.7688,0.6079,0.6790,0.8310
ddim,0,8,16,0.0132,knn,knn,20000,480000,0.6062,0.6106,0.6075,0.0929,0.2777,0.1392,0.3749
ddim,0,8,16,0.0132,altered_knn,altered_knn,20000,320000,0.7716,0.7808,0.7647,0.0544,0.0803,0.0649,0.4228
ddim,0,8,16,0.0132,quadratic,quadratic,20000,480000,0.9061,0.9122,0.8988,0.4926,0.4426,0.4663,0.6893
ddim,0,8,16,0.0132,quadratic_cal,quadratic,20000,480000,0.9062,0.9124,0.8988,0.4993,0.4376,0.4664,0.6894
ddim,0,8,16,0.0132,polar8,polar,20000,480000,0.9628,0.9685,0.9634,0.5804,0.5317,0.5550,0.7618
ddim,0,8,16,0.0132,polar8_cal,polar,20000,480000,0.9631,0.9690,0.9632,0.6165,0.5179,0.5629,0.7660
ddim,0,8,16,0.0132,knn,knn,50000,1200000,0.6376,0.6423,0.6375,0.1100,0.2846,0.1587,0.4005
ddim,0,8,16,0.0132,altered_knn,altered_knn,50000,800000,0.7682,0.7751,0.7830,0.0460,0.2516,0.0778,0.4264
ddim,0,8,16,0.0132,quadratic,quadratic,50000,1200000,0.9173,0.9238,0.9129,0.4963,0.4262,0.4586,0.6912
ddim,0,8,16,0.0132,quadratic_cal,quadratic,50000,1200000,0.9174,0.9240,0.9129,0.5037,0.4246,0.4607,0.6924
ddim,0,8,16,0.0132,polar8,polar,50000,1200000,0.9651,0.9710,0.9661,0.6065,0.5241,0.5623,0.7667
ddim,0,8,16,0.0132,polar8_cal,polar,50000,1200000,0.9651,0.9710,0.9661,0.6022,0.5258,0.5614,0.7662
ddim,0,8,16,0.0132,knn,knn,100000,2400000,0.6628,0.6676,0.6621,0.1304,0.3036,0.1825,0.4250
ddim,0,8,16,0.0132,altered_knn,altered_knn,100000,1600000,0.7864,0.7942,0.7939,0.0506,0.2005,0.0808,0.4375
ddim,0,8,16,0.0132,quadratic,quadratic,100000,2400000,0.9228,0.9294,0.9199,0.4687,0.4231,0.4447,0.6871
ddim,0,8,16,0.0132,quadratic_cal,quadratic,100000,2400000,0.9230,0.9298,0.9199,0.4840,0.4139,0.4462,0.6880
ddim,0,8,16,0.0132,polar8,polar,100000,2400000,0.9663,0.9723,0.9675,0.6203,0.5220,0.5669,0.7696
ddim,0,8,16,0.0132,polar8_cal,polar,100000,2400000,0.9662,0.9721,0.9675,0.6106,0.5241,0.5641,0.7681
ddim,0,16,2,0.0109,knn,knn,20000,60000,0.7865,0.7951,0.7867,0.2857,0.0046,0.0090,0.4021
ddim,0,16,2,0.0109,altered_knn,altered_knn,20000,40000,0.7716,0.7759,0.8604,0.0209,0.3799,0.0397,0.4078
ddim,0,16,2,0.0109,quadratic,quadratic,20000,60000,0.9451,0.9508,0.9454,0.9635,0.4233,0.5882,0.7695
ddim,0,16,2,0.0109,quadratic_cal,quadratic,20000,60000,0.9447,0.9473,0.9451,0.6725,0.7094,0.6904,0.8188
ddim,0,16,2,0.0109,polar8,polar,20000,60000,0.9878,0.9894,0.9913,0.6053,0.8421,0.7043,0.8469
ddim,0,16,2,0.0109,polar8_cal,polar,20000,60000,0.9896,0.9914,0.9916,0.7373,0.8284,0.7802,0.8858
ddim,0,16,2,0.0109,knn,knn,50000,150000,0.7934,0.8020,0.7933,0.5333,0.0183,0.0354,0.4187
ddim,0,16,2,0.0109,altered_knn,altered_knn,50000,100000,0.8638,0.8719,0.8941,0.0232,0.1327,0.0394,0.4557
ddim,0,16,2,0.0109,quadratic,quadratic,50000,150000,0.9455,0.9513,0.9459,0.9634,0.4211,0.5860,0.7686
ddim,0,16,2,0.0109,quadratic_cal,quadratic,50000,150000,0.9455,0.9481,0.9458,0.6927,0.7117,0.7020,0.8251
ddim,0,16,2,0.0109,polar8,polar,50000,150000,0.9896,0.9911,0.9925,0.6585,0.8558,0.7443,0.8677
ddim,0,16,2,0.0109,polar8_cal,polar,50000,150000,0.9912,0.9930,0.9930,0.7879,0.8330,0.8098,0.9014
