sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,2,2,1,0.0100,0.0000,knn,knn,20000,60000,0.9935,0.0000,0.9952,0.0000,0.9958,0.0000,0.6600,0.0000,0.8259,0.0000,0.7337,0.0000,0.8644,0.0000
ddim,2,2,1,0.0100,0.0000,altered_knn,altered_knn,20000,40000,0.9869,0.0000,0.9954,0.0000,0.9924,0.0000,0.2981,0.0000,0.1542,0.0000,0.2033,0.0000,0.5993,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic,quadratic,20000,60000,0.9725,0.0000,0.9768,0.0000,0.9742,0.0000,0.5353,0.0000,0.5473,0.0000,0.5412,0.0000,0.7590,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic_cal,quadratic,20000,60000,0.9727,0.0000,0.9771,0.0000,0.9743,0.0000,0.5491,0.0000,0.5423,0.0000,0.5457,0.0000,0.7614,0.0000
ddim,2,2,1,0.0100,0.0000,polar8,polar,20000,60000,0.9932,0.0000,0.9951,0.0000,0.9955,0.0000,0.6750,0.0000,0.8060,0.0000,0.7347,0.0000,0.8649,0.0000
ddim,2,2,1,0.0100,0.0000,polar8_cal,polar,20000,60000,0.9933,0.0000,0.9952,0.0000,0.9955,0.0000,0.6821,0.0000,0.8060,0.0000,0.7389,0.0000,0.8670,0.0000
ddim,2,2,1,0.0100,0.0000,knn,knn,50000,150000,0.9936,0.0000,0.9956,0.0000,0.9958,0.0000,0.6957,0.0000,0.7960,0.0000,0.7425,0.0000,0.8690,0.0000
ddim,2,2,1,0.0100,0.0000,altered_knn,altered_knn,50000,100000,0.9866,0.0000,0.9953,0.0000,0.9923,0.0000,0.2500,0.0000,0.1368,0.0000,0.1768,0.0000,0.5861,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic,quadratic,50000,150000,0.9731,0.0000,0.9774,0.0000,0.9747,0.0000,0.5446,0.0000,0.5473,0.0000,0.5459,0.0000,0.7617,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic_cal,quadratic,50000,150000,0.9733,0.0000,0.9777,0.0000,0.9749,0.0000,0.5581,0.0000,0.5373,0.0000,0.5475,0.0000,0.7626,0.0000
ddim,2,2,1,0.0100,0.0000,polar8,polar,50000,150000,0.9932,0.0000,0.9952,0.0000,0.9955,0.0000,0.6778,0.0000,0.8060,0.0000,0.7364,0.0000,0.8658,0.0000
ddim,2,2,1,0.0100,0.0000,polar8_cal,polar,50000,150000,0.9933,0.0000,0.9952,0.0000,0.9955,0.0000,0.6821,0.0000,0.8060,0.0000,0.7389,0.0000,0.8670,0.0000
ddim,2,2,1,0.0100,0.0000,knn,knn,100000,300000,0.9937,0.0000,0.9958,0.0000,0.9959,0.0000,0.7201,0.0000,0.7935,0.0000,0.7550,0.0000,0.8754,0.0000
ddim,2,2,1,0.0100,0.0000,altered_knn,altered_knn,100000,200000,0.9873,0.0000,0.9964,0.0000,0.9928,0.0000,0.2429,0.0000,0.0846,0.0000,0.1255,0.0000,0.5610,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic,quadratic,100000,300000,0.9797,0.0000,0.9842,0.0000,0.9823,0.0000,0.5333,0.0000,0.5373,0.0000,0.5353,0.0000,0.7598,0.0000
ddim,2,2,1,0.0100,0.0000,quadratic_cal,quadratic,100000,300000,0.9798,0.0000,0.9844,0.0000,0.9823,0.0000,0.5394,0.0000,0.5274,0.0000,0.5333,0.0000,0.7589,0.0000
ddim,2,2,1,0.0100,0.0000,polar8,polar,100000,300000,0.9933,0.0000,0.9953,0.0000,0.9955,0.0000,0.6872,0.0000,0.8035,0.0000,0.7408,0.0000,0.8680,0.0000
ddim,2,2,1,0.0100,0.0000,polar8_cal,polar,100000,300000,0.9933,0.0000,0.9952,0.0000,0.9955,0.0000,0.6850,0.0000,0.8060,0.0000,0.7406,0.0000,0.8679,0.0000
ddim,2,4,1,0.0104,0.0000,knn,knn,20000,120000,0.9875,0.0000,0.9904,0.0000,0.9910,0.0000,0.5134,0.0000,0.7102,0.0000,0.5960,0.0000,0.7932,0.0000
