sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,0,2,4,0.0104,polar8_cal,polar,20000,120000,0.8897,0.8943,0.8880,0.2737,0.4599,0.3432,0.6187
ddim,0,2,4,0.0104,knn,knn,50000,300000,0.8899,0.8945,0.8879,0.2746,0.4539,0.3422,0.6184
ddim,0,2,4,0.0104,altered_knn,altered_knn,50000,200000,0.8911,0.8999,0.8892,0.0641,0.0551,0.0592,0.4796
ddim,0,2,4,0.0104,quadratic,quadratic,50000,300000,0.8560,0.8590,0.8762,0.1007,0.5749,0.1714,0.5152
ddim,0,2,4,0.0104,quadratic_cal,quadratic,50000,300000,0.8767,0.8819,0.8798,0.2174,0.3856,0.2781,0.5800
ddim,0,2,4,0.0104,polar8,polar,50000,300000,0.8886,0.8929,0.8878,0.2498,0.4790,0.3284,0.6107
ddim,0,2,4,0.0104,polar8_cal,polar,50000,300000,0.8898,0.8943,0.8879,0.2751,0.4587,0.3440,0.6191
ddim,0,2,4,0.0104,knn,knn,100000,600000,0.8905,0.8950,0.8880,0.2939,0.4647,0.3601,0.6275
ddim,0,2,4,0.0104,altered_knn,altered_knn,100000,400000,0.8917,0.9008,0.8889,0.0535,0.0323,0.0403,0.4706
ddim,0,2,4,0.0104,quadratic,quadratic,100000,600000,0.8705,0.8734,0.8898,0.1071,0.6000,0.1817,0.5275
ddim,0,2,4,0.0104,quadratic_cal,quadratic,100000,600000,0.8894,0.8942,0.8923,0.2485,0.4395,0.3175,0.6058
ddim,0,2,4,0.0104,polar8,polar,100000,600000,0.8894,0.8938,0.8880,0.2682,0.4754,0.3430,0.6184
ddim,0,2,4,0.0104,polar8_cal,polar,100000,600000,0.8900,0.8944,0.8880,0.2839,0.4695,0.3538,0.6241
ddim,0,2,8,0.0113,knn,knn,20000,240000,0.9632,0.9703,0.9696,0.2731,0.3374,0.3018,0.6361
ddim,0,2,8,0.0113,altered_knn,altered_knn,20000,160000,0.9599,0.9699,0.9678,0.0883,0.0902,0.0892,0.5295
ddim,0,2,8,0.0113,quadratic,quadratic,20000,240000,0.8184,0.8216,0.8782,0.0422,0.5415,0.0783,0.4499
ddim,0,2,8,0.0113,quadratic_cal,quadratic,20000,240000,0.9183,0.9256,0.9220,0.2580,0.2771,0.2672,0.5964
ddim,0,2,8,0.0113,polar8,polar,20000,240000,0.9632,0.9701,0.9696,0.2838,0.3612,0.3178,0.6440
ddim,0,2,8,0.0113,polar8_cal,polar,20000,240000,0.9654,0.9727,0.9697,0.3934,0.3186,0.3521,0.6624
ddim,0,2,8,0.0113,knn,knn,50000,600000,0.9644,0.9717,0.9695,0.3350,0.3263,0.3306,0.6512
ddim,0,2,8,0.0113,altered_knn,altered_knn,50000,400000,0.9620,0.9725,0.9681,0.0858,0.0503,0.0635,0.5180
ddim,0,2,8,0.0113,quadratic,quadratic,50000,600000,0.8674,0.8714,0.9155,0.0528,0.5199,0.0959,0.4837
ddim,0,2,8,0.0113,quadratic_cal,quadratic,50000,600000,0.9482,0.9557,0.9533,0.2707,0.2915,0.2807,0.6182
ddim,0,2,8,0.0113,polar8,polar,50000,600000,0.9644,0.9714,0.9698,0.3288,0.3490,0.3386,0.6550
ddim,0,2,8,0.0113,polar8_cal,polar,50000,600000,0.9654,0.9728,0.9697,0.3916,0.3186,0.3513,0.6620
ddim,0,2,8,0.0113,knn,knn,100000,1200000,0.9652,0.9725,0.9697,0.3796,0.3280,0.3519,0.6622
ddim,0,2,8,0.0113,altered_knn,altered_knn,100000,800000,0.9622,0.9727,0.9682,0.0861,0.0492,0.0626,0.5177
ddim,0,2,8,0.0113,quadratic,quadratic,100000,1200000,0.8938,0.8981,0.9339,0.0645,0.5144,0.1146,0.5064
ddim,0,2,8,0.0113,quadratic_cal,quadratic,100000,1200000,0.9584,0.9657,0.9643,0.2953,0.3175,0.3060,0.6358
ddim,0,2,8,0.0113,polar8,polar,100000,1200000,0.9647,0.9719,0.9697,0.3529,0.3385,0.3456,0.6587
ddim,0,2,8,0.0113,polar8_cal,polar,100000,1200000,0.9653,0.9726,0.9696,0.3906,0.3247,0.3546,0.6636
ddim,0,4,2,0.0106,knn,knn,20000,60000,0.9129,0.9149,0.9178,0.2965,0.7300,0.4217,0.6683
ddim,0,4,2,0.0106,altered_knn,altered_knn,20000,40000,0.8508,0.8567,0.9146,0.0265,0.3052,0.0487,0.4527
ddim,0,4,2,0.0106,quadratic,quadratic,20000,60000,0.9038,0.9053,0.9119,0.2332,0.7653,0.3575,0.6314
ddim,0,4,2,0.0106,quadratic_cal,quadratic,20000,60000,0.8993,0.9005,0.9099,0.2067,0.7934,0.3280,0.6142
ddim,0,4,2,0.0106,polar8,polar,20000,60000,0.9230,0.9245,0.9361,0.2017,0.7817,0.3207,0.6226
ddim,0,4,2,0.0106,polar8_cal,polar,20000,60000,0.9222,0.9237,0.9359,0.1963,0.7817,0.3139,0.6188
ddim,0,4,2,0.0106,knn,knn,50000,150000,0.9188,0.9205,0.9253,0.2792,0.7676,0.4095,0.6650
ddim,0,4,2,0.0106,altered_knn,altered_knn,50000,100000,0.8775,0.8849,0.9250,0.0231,0.1901,0.0412,0.4631
ddim,0,4,2,0.0106,quadratic,quadratic,50000,150000,0.9025,0.9040,0.9111,0.2273,0.7653,0.3505,0.6273
ddim,0,4,2,0.0106,quadratic_cal,quadratic,50000,150000,0.8988,0.9000,0.9094,0.2059,0.7887,0.3265,0.6133
ddim,0,4,2,0.0106,polar8,polar,50000,150000,0.9229,0.9244,0.9360,0.2005,0.7793,0.3189,0.6217
ddim,0,4,2,0.0106,polar8_cal,polar,50000,150000,0.9225,0.9240,0.9360,0.1973,0.7817,0.3150,0.6195
ddim,0,4,2,0.0106,knn,knn,100000,300000,0.9201,0.9219,0.9270,0.2699,0.7488,0.3968,0.6593
ddim,0,4,2,0.0106,altered_knn,altered_knn,100000,200000,0.8777,0.8844,0.9289,0.0294,0.2606,0.0528,0.4686
ddim,0,4,2,0.0106,quadratic,quadratic,100000,300000,0.9112,0.9127,0.9196,0.2365,0.7723,0.3621,0.6374
ddim,0,4,2,0.0106,quadratic_cal,quadratic,100000,300000,0.9063,0.9074,0.9174,0.2071,0.8028,0.3293,0.6184
ddim,0,4,2,0.0106,polar8,polar,100000,300000,0.9229,0.9244,0.9360,0.2001,0.7793,0.3185,0.6214
ddim,0,4,2,0.0106,polar8_cal,polar,100000,300000,0.9224,0.9239,0.9359,0.1967,0.7793,0.3141,0.6190
ddim,0,4,4,0.0112,knn,knn,20000,120000,0.8840,0.8867,0.8743,0.2024,0.6410,0.3077,0.5972
ddim,0,4,4,0.0112,altered_knn,altered_knn,20000,80000,0.8287,0.8338,0.8509,0.0334,0.3802,0.0614,0.4476
ddim,0,4,4,0.0112,quadratic,quadratic,20000,120000,0.8748,0.8769,0.8707,0.1633,0.6845,0.2637,0.5703
ddim,0,4,4,0.0112,quadratic_cal,quadratic,20000,120000,0.8881,0.8914,0.8764,0.2247,0.5953,0.3263,0.6089
ddim,0,4,4,0.0112,polar8,polar,20000,120000,0.8939,0.8965,0.8843,0.2332,0.6644,0.3452,0.6208
ddim,0,4,4,0.0112,polar8_cal,polar,20000,120000,0.8926,0.8952,0.8835,0.2201,0.6689,0.3312,0.6132
ddim,0,4,4,0.0112,knn,knn,50000,300000,0.8952,0.8978,0.8868,0.2133,0.6656,0.3231,0.6104
ddim,0,4,4,0.0112,altered_knn,altered_knn,50000,200000,0.8518,0.8583,0.8609,0.0331,0.2731,0.0590,0.4587
ddim,0,4,4,0.0112,quadratic,quadratic,50000,300000,0.8854,0.8877,0.8825,0.1724,0.6834,0.2754,0.5815
ddim,0,4,4,0.0112,quadratic_cal,quadratic,50000,300000,0.8965,0.8999,0.8872,0.2265,0.5964,0.3283,0.6141
ddim,0,4,4,0.0112,polar8,polar,50000,300000,0.8934,0.8960,0.8836,0.2349,0.6656,0.3473,0.6216
ddim,0,4,4,0.0112,polar8_cal,polar,50000,300000,0.8925,0.8950,0.8832,0.2239,0.6689,0.3355,0.6153
ddim,0,4,4,0.0112,knn,knn,100000,600000,0.8982,0.9008,0.8890,0.2241,0.6756,0.3366,0.6187
ddim,0,4,4,0.0112,altered_knn,altered_knn,100000,400000,0.8812,0.8897,0.8753,0.0355,0.1293,0.0556,0.4727
ddim,0,4,4,0.0112,quadratic,quadratic,100000,600000,0.8948,0.8973,0.8905,0.1862,0.6678,0.2912,0.5943
ddim,0,4,4,0.0112,quadratic_cal,quadratic,100000,600000,0.9027,0.9060,0.8942,0.2328,0.6120,0.3373,0.6217
ddim,0,4,4,0.0112,polar8,polar,100000,600000,0.8932,0.8958,0.8834,0.2360,0.6656,0.3484,0.6221
ddim,0,4,4,0.0112,polar8_cal,polar,100000,600000,0.8924,0.8950,0.8829,0.2269,0.6656,0.3384,0.6167
ddim,0,4,8,0.0116,knn,knn,20000,240000,0.8314,0.8364,0.8355,0.1269,0.4013,0.1928,0.5146
ddim,0,4,8,0.0116,altered_knn,altered_knn,20000,160000,0.8054,0.8125,0.8259,0.0308,0.1925,0.0531,0.4328
ddim,0,4,8,0.0116,quadratic,quadratic,20000,240000,0.8443,0.8487,0.8455,0.1695,0.4705,0.2492,0.5489
ddim,0,4,8,0.0116,quadratic_cal,quadratic,20000,240000,0.8560,0.8620,0.8502,0.3181,0.3423,0.3298,0.5959
ddim,0,4,8,0.0116,polar8,polar,20000,240000,0.8369,0.8419,0.8357,0.2455,0.4018,0.3048,0.5734
ddim,0,4,8,0.0116,polar8_cal,polar,20000,240000,0.8390,0.8444,0.8362,0.3240,0.3807,0.3501,0.5972
ddim,0,4,8,0.0116,knn,knn,50000,600000,0.8360,0.8413,0.8385,0.1411,0.3829,0.2063,0.5238
ddim,0,4,8,0.0116,altered_knn,altered_knn,50000,400000,0.8027,0.8096,0.8246,0.0312,0.2115,0.0544,0.4320
ddim,0,4,8,0.0116,quadratic,quadratic,50000,600000,0.8570,0.8619,0.8618,0.1641,0.4365,0.2385,0.5502
ddim,0,4,8,0.0116,quadratic_cal,quadratic,50000,600000,0.8655,0.8720,0.8643,0.2967,0.3126,0.3045,0.5882
ddim,0,4,8,0.0116,polar8,polar,50000,600000,0.8369,0.8420,0.8352,0.2656,0.3964,0.3181,0.5800
ddim,0,4,8,0.0116,polar8_cal,polar,50000,600000,0.8379,0.8432,0.8354,0.3035,0.3856,0.3397,0.5914
ddim,0,4,8,0.0116,knn,knn,100000,1200000,0.8372,0.8425,0.8387,0.1626,0.3835,0.2284,0.5354
ddim,0,4,8,0.0116,altered_knn,altered_knn,100000,800000,0.8124,0.8202,0.8270,0.0301,0.1471,0.0500,0.4351
ddim,0,4,8,0.0116,quadratic,quadratic,100000,1200000,0.8520,0.8571,0.8598,0.1350,0.4159,0.2038,0.5305
ddim,0,4,8,0.0116,quadratic_cal,quadratic,100000,1200000,0.8625,0.8691,0.8627,0.2596,0.2926,0.2751,0.5721
ddim,0,4,8,0.0116,polar8,polar,100000,1200000,0.8370,0.8422,0.8350,0.2768,0.3926,0.3247,0.5834
ddim,0,4,8,0.0116,polar8_cal,polar,100000,1200000,0.8381,0.8434,0.8354,0.3176,0.3856,0.3483,0.5958
ddim,0,4,16,0.0127,knn,knn,20000,480000,0.8406,0.8469,0.8345,0.1277,0.3433,0.1862,0.5166
ddim,0,4,16,0.0127,altered_knn,altered_knn,20000,320000,0.8481,0.8577,0.8395,0.0594,0.1036,0.0755,0.4666
ddim,0,4,16,0.0127,quadratic,quadratic,20000,480000,0.8497,0.8553,0.8484,0.1101,0.4104,0.1736,0.5145
ddim,0,4,16,0.0127,quadratic_cal,quadratic,20000,480000,0.8673,0.8751,0.8512,0.2927,0.2560,0.2731,0.5741
ddim,0,4,16,0.0127,polar8,polar,20000,480000,0.8971,0.9046,0.8901,0.2354,0.3112,0.2681,0.5864
ddim,0,4,16,0.0127,polar8_cal,polar,20000,480000,0.8997,0.9077,0.8896,0.3531,0.2747,0.3090,0.6084
ddim,0,4,16,0.0127,knn,knn,50000,1200000,0.8626,0.8695,0.8552,0.1468,0.3245,0.2021,0.5358
ddim,0,4,16,0.0127,altered_knn,altered_knn,50000,800000,0.8615,0.8714,0.8523,0.0639,0.0940,0.0761,0.4737
ddim,0,4,16,0.0127,quadratic,quadratic,50000,1200000,0.8533,0.8591,0.8623,0.0814,0.4032,0.1355,0.4973
ddim,0,4,16,0.0127,quadratic_cal,quadratic,50000,1200000,0.8818,0.8906,0.8681,0.2348,0.1951,0.2131,0.5519
ddim,0,4,16,0.0127,polar8,polar,50000,1200000,0.8976,0.9052,0.8898,0.2572,0.3021,0.2778,0.5915
ddim,0,4,16,0.0127,polar8_cal,polar,50000,1200000,0.8990,0.9069,0.8895,0.3203,0.2799,0.2988,0.6028
ddim,0,4,16,0.0127,knn,knn,100000,2400000,0.8744,0.8815,0.8665,0.1632,0.3171,0.2155,0.5485
ddim,0,4,16,0.0127,altered_knn,altered_knn,100000,1600000,0.8709,0.8812,0.8602,0.0714,0.0730,0.0722,0.4767
ddim,0,4,16,0.0127,quadratic,quadratic,100000,2400000,0.8547,0.8605,0.8649,0.0804,0.3988,0.1338,0.4971
ddim,0,4,16,0.0127,quadratic_cal,quadratic,100000,2400000,0.8842,0.8931,0.8712,0.2313,0.1889,0.2080,0.5505
ddim,0,4,16,0.0127,polar8,polar,100000,2400000,0.8978,0.9055,0.8899,0.2628,0.2972,0.2789,0.5922
ddim,0,4,16,0.0127,polar8_cal,polar,100000,2400000,0.8990,0.9070,0.8898,0.3198,0.2794,0.2982,0.6026
ddim,0,8,2,0.0111,knn,knn,20000,60000,0.8403,0.8451,0.8399,0.3597,0.4099,0.3832,0.6141
ddim,0,8,2,0.0111,altered_knn,altered_knn,20000,40000,0.7777,0.7824,0.8635,0.0216,0.3581,0.0408,0.4116
ddim,0,8,2,0.0111,quadratic,quadratic,20000,60000,0.8722,0.8726,0.8928,0.1476,0.8333,0.2508,0.5617
ddim,0,8,2,0.0111,quadratic_cal,quadratic,20000,60000,0.8617,0.8616,0.8878,0.1276,0.8716,0.2227,0.5421
ddim,0,8,2,0.0111,polar8,polar,20000,60000,0.8998,0.8999,0.9242,0.1451,0.8896,0.2495,0.5747
ddim,0,8,2,0.0111,polar8_cal,polar,20000,60000,0.8952,0.8953,0.9237,0.1316,0.8941,0.2295,0.5624
ddim,0,8,2,0.0111,knn,knn,50000,150000,0.8526,0.8565,0.8529,0.3510,0.5068,0.4147,0.6356
ddim,0,8,2,0.0111,altered_knn,altered_knn,50000,100000,0.7043,0.7064,0.8288,0.0205,0.5203,0.0395,0.3730
ddim,0,8,2,0.0111,quadratic,quadratic,50000,150000,0.8734,0.8738,0.8944,0.1466,0.8378,0.2495,0.5616
ddim,0,8,2,0.0111,quadratic_cal,quadratic,50000,150000,0.8635,0.8634,0.8896,0.1281,0.8716,0.2234,0.5434
ddim,0,8,2,0.0111,polar8,polar,50000,150000,0.8990,0.8991,0.9240,0.1425,0.8874,0.2456,0.5723
ddim,0,8,2,0.0111,polar8_cal,polar,50000,150000,0.8948,0.8948,0.9238,0.1303,0.8964,0.2276,0.5612
ddim,0,8,2,0.0111,knn,knn,100000,300000,0.8617,0.8650,0.8621,0.3667,0.5698,0.4462,0.6556
ddim,0,8,2,0.0111,altered_knn,altered_knn,100000,200000,0.7310,0.7339,0.8461,0.0209,0.4752,0.0401,0.3870
ddim,0,8,2,0.0111,quadratic,quadratic,100000,300000,0.8877,0.8881,0.9072,0.1598,0.8536,0.2692,0.5786
ddim,0,8,2,0.0111,quadratic_cal,quadratic,100000,300000,0.8747,0.8747,0.9009,0.1310,0.8784,0.2281,0.5514
ddim,0,8,2,0.0111,polar8,polar,100000,300000,0.8988,0.8989,0.9242,0.1417,0.8896,0.2444,0.5717
ddim,0,8,2,0.0111,polar8_cal,polar,100000,300000,0.8957,0.8957,0.9237,0.1329,0.8941,0.2314,0.5635
ddim,0,8,4,0.0107,knn,knn,20000,120000,0.7510,0.7549,0.7456,0.2824,0.3930,0.3286,0.5418
ddim,0,8,4,0.0107,altered_knn,altered_knn,20000,80000,0.8302,0.8378,0.8472,0.0253,0.1267,0.0422,0.4400
ddim,0,8,4,0.0107,quadratic,quadratic,20000,120000,0.9003,0.9018,0.9017,0.3066,0.7558,0.4362,0.6690
ddim,0,8,4,0.0107,quadratic_cal,quadratic,20000,120000,0.8981,0.8994,0.9006,0.2848,0.7802,0.4173,0.6583
ddim,0,8,4,0.0107,polar8,polar,20000,120000,0.9341,0.9354,0.9385,0.3020,0.8093,0.4398,0.6876
ddim,0,8,4,0.0107,polar8_cal,polar,20000,120000,0.9338,0.9352,0.9384,0.2985,0.8116,0.4365,0.6858
ddim,0,8,4,0.0107,knn,knn,50000,300000,0.7719,0.7756,0.7667,0.2947,0.4291,0.3494,0.5625
ddim,0,8,4,0.0107,altered_knn,altered_knn,50000,200000,0.8378,0.8451,0.8571,0.0312,0.1663,0.0526,0.4489
ddim,0,8,4,0.0107,quadratic,quadratic,50000,300000,0.9115,0.9132,0.9126,0.3234,0.7558,0.4530,0.6831
ddim,0,8,4,0.0107,quadratic_cal,quadratic,50000,300000,0.9077,0.9090,0.9108,0.2822,0.7907,0.4159,0.6625
ddim,0,8,4,0.0107,polar8,polar,50000,300000,0.9341,0.9355,0.9385,0.3012,0.8035,0.4382,0.6868
ddim,0,8,4,0.0107,polar8_cal,polar,50000,300000,0.9331,0.9344,0.9381,0.2864,0.8093,0.4231,0.6788
ddim,0,8,4,0.0107,knn,knn,100000,600000,0.7870,0.7905,0.7823,0.3098,0.4640,0.3715,0.5810
ddim,0,8,4,0.0107,altered_knn,altered_knn,100000,400000,0.8479,0.8555,0.8649,0.0311,0.1453,0.0513,0.4534
ddim,0,8,4,0.0107,quadratic,quadratic,100000,600000,0.9259,0.9278,0.9283,0.3157,0.7558,0.4454,0.6866
ddim,0,8,4,0.0107,quadratic_cal,quadratic,100000,600000,0.9223,0.9238,0.9266,0.2770,0.7895,0.4101,0.6670
ddim,0,8,4,0.0107,polar8,polar,100000,600000,0.9338,0.9353,0.9383,0.3012,0.8035,0.4382,0.6867
ddim,0,8,4,0.0107,polar8_cal,polar,100000,600000,0.9329,0.9343,0.9380,0.2871,0.8093,0.4239,0.6791
ddim,0,8,8,0.0125,knn,knn,20000,240000,0.6761,0.6806,0.6837,0.1413,0.3235,0.1967,0.4386
ddim,0,8,8,0.0125,altered_knn,altered_knn,20000,160000,0.7961,0.8046,0.8128,0.0399,0.1202,0.0599,0.4322
ddim,0,8,8,0.0125,quadratic,quadratic,20000,240000,0.8872,0.8909,0.8916,0.3993,0.5959,0.4782,0.6845
ddim,0,8,8,0.0125,quadratic_cal,quadratic,20000,240000,0.8878,0.8916,0.8918,0.4139,0.5824,0.4839,0.6878
ddim,0,8,8,0.0125,polar8,polar,20000,240000,0.9172,0.9210,0.9214,0.4375,0.6119,0.5102,0.7156
ddim,0,8,8,0.0125,polar8_cal,polar,20000,240000,0.9163,0.9200,0.9213,0.4005,0.6259,0.4885,0.7042
ddim,0,8,8,0.0125,knn,knn,50000,600000,0.7056,0.7100,0.7125,0.1710,0.3575,0.2313,0.4707
ddim,0,8,8,0.0125,altered_knn,altered_knn,50000,400000,0.8099,0.8189,0.8242,0.0399,0.0966,0.0565,0.4377
ddim,0,8,8,0.0125,quadratic,quadratic,50000,600000,0.9071,0.9112,0.9114,0.4281,0.5769,0.4915,0.7014
ddim,0,8,8,0.0125,quadratic_cal,quadratic,50000,600000,0.9068,0.9109,0.9113,0.4199,0.5844,0.4887,0.6998
ddim,0,8,8,0.0125,polar8,polar,50000,600000,0.9173,0.9212,0.9213,0.4502,0.6084,0.5175,0.7193
ddim,0,8,8,0.0125,polar8_cal,polar,50000,600000,0.9163,0.9199,0.9212,0.4035,0.6274,0.4912,0.7056
ddim,0,8,8,0.0125,knn,knn,100000,1200000,0.7242,0.7287,0.7304,0.1942,0.3665,0.2539,0.4913
ddim,0,8,8,0.0125,altered_knn,altered_knn,100000,800000,0.7491,0.7531,0.8187,0.0317,0.4352,0.0592,0.4061
ddim,0,8,8,0.0125,quadratic,quadratic,100000,1200000,0.9075,0.9119,0.9126,0.3897,0.5669,0.4619,0.6869
ddim,0,8,8,0.0125,quadratic_cal,quadratic,100000,1200000,0.9077,0.9120,0.9127,0.3926,0.5638,0.4629,0.6875
ddim,0,8,8,0.0125,polar8,polar,100000,1200000,0.9171,0.9210,0.9209,0.4581,0.6054,0.5216,0.7213
ddim,0,8,8,0.0125,polar8_cal,polar,100000,1200000,0.9161,0.9198,0.9208,0.4125,0.6209,0.4957,0.7078
ddim,0,8,16,0.0132,knn,knn,20000,480000,0.5976,0.6015,0.5994,0.0797,0.3027,0.1262,0.3639
ddim,0,8,16,0.0132,altered_knn,altered_knn,20000,320000,0.7339,0.7433,0.7228,0.0414,0.0302,0.0349,0.3891
ddim,0,8,16,0.0132,quadratic,quadratic,20000,480000,0.8508,0.8560,0.8380,0.4046,0.4607,0.4308,0.6434
ddim,0,8,16,0.0132,quadratic_cal,quadratic,20000,480000,0.8520,0.8577,0.8384,0.4554,0.4234,0.4388,0.6482
ddim,0,8,16,0.0132,polar8,polar,20000,480000,0.8731,0.8791,0.8654,0.3859,0.4255,0.4047,0.6419
ddim,0,8,16,0.0132,polar8_cal,polar,20000,480000,0.8737,0.8799,0.8652,0.4347,0.4108,0.4224,0.6512
ddim,0,8,16,0.0132,knn,knn,50000,1200000,0.6297,0.6339,0.6293,0.0972,0.3207,0.1492,0.3915
ddim,0,8,16,0.0132,altered_knn,altered_knn,50000,800000,0.7352,0.7430,0.7389,0.0404,0.1535,0.0640,0.4035
ddim,0,8,16,0.0132,quadratic,quadratic,50000,1200000,0.8605,0.8660,0.8496,0.3679,0.4438,0.4023,0.6342
ddim,0,8,16,0.0132,quadratic_cal,quadratic,50000,1200000,0.8622,0.8686,0.8499,0.4446,0.3820,0.4109,0.6398
ddim,0,8,16,0.0132,polar8,polar,50000,1200000,0.8741,0.8801,0.8663,0.4075,0.4236,0.4154,0.6478
ddim,0,8,16,0.0132,polar8_cal,polar,50000,1200000,0.8748,0.8809,0.8662,0.4540,0.4124,0.4322,0.6566
ddim,0,8,16,0.0132,knn,knn,100000,2400000,0.6507,0.6549,0.6490,0.1119,0.3307,0.1672,0.4111
ddim,0,8,16,0.0132,altered_knn,altered_knn,100000,1600000,0.7367,0.7435,0.7492,0.0411,0.2257,0.0695,0.4065
ddim,0,8,16,0.0132,quadratic,quadratic,100000,2400000,0.8615,0.8672,0.8522,0.3292,0.4319,0.3736,0.6204
ddim,0,8,16,0.0132,quadratic_cal,quadratic,100000,2400000,0.8638,0.8705,0.8526,0.4251,0.3640,0.3922,0.6313
ddim,0,8,16,0.0132,polar8,polar,100000,2400000,0.8744,0.8804,0.8667,0.4136,0.4220,0.4177,0.6491
ddim,0,8,16,0.0132,polar8_cal,polar,100000,2400000,0.8747,0.8809,0.8666,0.4399,0.4148,0.4270,0.6539
ddim,0,16,2,0.0109,knn,knn,20000,60000,0.7869,0.7953,0.7892,0.1774,0.0252,0.0441,0.4197
ddim,0,16,2,0.0109,altered_knn,altered_knn,20000,40000,0.6686,0.6704,0.8002,0.0180,0.5011,0.0348,0.3526
ddim,0,16,2,0.0109,quadratic,quadratic,20000,60000,0.8388,0.8382,0.8660,0.1277,0.8970,0.2236,0.5309
ddim,0,16,2,0.0109,quadratic_cal,quadratic,20000,60000,0.8382,0.8376,0.8657,0.1267,0.8970,0.2220,0.5298
ddim,0,16,2,0.0109,polar8,polar,20000,60000,0.8740,0.8731,0.8983,0.1513,0.9565,0.2613,0.5672
ddim,0,16,2,0.0109,polar8_cal,polar,20000,60000,0.8662,0.8652,0.8957,0.1323,0.9657,0.2327,0.5489
ddim,0,16,2,0.0109,knn,knn,50000,150000,0.7921,0.8002,0.7944,0.2784,0.0618,0.1011,0.4507
ddim,0,16,2,0.0109,altered_knn,altered_knn,50000,100000,0.7540,0.7586,0.8404,0.0200,0.3410,0.0378,0.3982
ddim,0,16,2,0.0109,quadratic,quadratic,50000,150000,0.8400,0.8394,0.8666,0.1288,0.8879,0.2249,0.5322
ddim,0,16,2,0.0109,quadratic_cal,quadratic,50000,150000,0.8387,0.8381,0.8661,0.1273,0.8993,0.2230,0.5305
ddim,0,16,2,0.0109,polar8,polar,50000,150000,0.8740,0.8731,0.8986,0.1499,0.9565,0.2592,0.5662
ddim,0,16,2,0.0109,polar8_cal,polar,50000,150000,0.8648,0.8637,0.8949,0.1296,0.9680,0.2285,0.5461
