sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,4,0.0150,knn,knn,5000,30000,0.9531,0.9615,0.9654,0.2683,0.4033,0.3222,0.6419
flow,2,4,0.0150,altered_knn,altered_knn,5000,20000,0.9374,0.9479,0.9615,0.0896,0.2500,0.1319,0.5399
flow,2,4,0.0150,polar3,polar,5000,30000,0.9524,0.9605,0.9648,0.2702,0.4233,0.3299,0.6452
flow,2,4,0.0150,knn,knn,10000,60000,0.9549,0.9639,0.9656,0.3019,0.3633,0.3298,0.6469
flow,2,4,0.0150,altered_knn,altered_knn,10000,40000,0.9440,0.9553,0.9635,0.0971,0.2000,0.1307,0.5430
flow,2,4,0.0150,polar3,polar,10000,60000,0.9505,0.9581,0.9637,0.2581,0.4533,0.3289,0.6435
flow,2,4,0.0150,knn,knn,20000,120000,0.9556,0.9650,0.9653,0.3344,0.3433,0.3388,0.6519
flow,2,4,0.0150,altered_knn,altered_knn,20000,80000,0.9438,0.9551,0.9631,0.0984,0.2000,0.1319,0.5435
flow,2,4,0.0150,polar3,polar,20000,120000,0.9524,0.9606,0.9644,0.2772,0.4167,0.3329,0.6467
flow,2,4,0.0150,knn,knn,50000,300000,0.9566,0.9659,0.9652,0.3903,0.3500,0.3691,0.6675
flow,2,4,0.0150,altered_knn,altered_knn,50000,200000,0.9512,0.9643,0.9639,0.1043,0.0967,0.1003,0.5323
flow,2,4,0.0150,polar3,polar,50000,300000,0.9532,0.9615,0.9649,0.2828,0.4100,0.3347,0.6481
flow,2,4,0.0150,knn,knn,100000,600000,0.9575,0.9667,0.9653,0.4398,0.3533,0.3919,0.6793
flow,2,4,0.0150,altered_knn,altered_knn,100000,400000,0.9541,0.9678,0.9638,0.1269,0.0567,0.0783,0.5231
flow,2,4,0.0150,polar3,polar,100000,600000,0.9541,0.9626,0.9653,0.2941,0.4000,0.3390,0.6508
flow,2,8,0.0268,knn,knn,2000,24000,0.8784,0.8970,0.8987,0.1728,0.2015,0.1860,0.5415
flow,2,8,0.0268,altered_knn,altered_knn,2000,16000,0.8639,0.8837,0.8955,0.0746,0.1455,0.0987,0.4912
flow,2,8,0.0268,polar3,polar,2000,24000,0.8784,0.8964,0.8984,0.1900,0.2257,0.2063,0.5514
flow,2,8,0.0268,knn,knn,5000,60000,0.8817,0.9008,0.8991,0.2057,0.1884,0.1967,0.5487
flow,2,8,0.0268,altered_knn,altered_knn,5000,40000,0.8748,0.8973,0.8973,0.0575,0.0597,0.0586,0.4779
flow,2,8,0.0268,polar3,polar,5000,60000,0.8776,0.8956,0.8974,0.1914,0.2239,0.2064,0.5510
flow,2,8,0.0268,knn,knn,10000,120000,0.8845,0.9043,0.9000,0.2312,0.1660,0.1933,0.5488
flow,2,8,0.0268,altered_knn,altered_knn,10000,80000,0.8761,0.8988,0.8981,0.0535,0.0522,0.0529,0.4758
flow,2,8,0.0268,polar3,polar,10000,120000,0.8766,0.8946,0.8968,0.1879,0.2257,0.2051,0.5498
flow,2,8,0.0268,knn,knn,20000,240000,0.8865,0.9065,0.9002,0.2820,0.1604,0.2045,0.5555
flow,2,8,0.0268,altered_knn,altered_knn,20000,160000,0.8815,0.9049,0.8984,0.0625,0.0336,0.0437,0.4743
flow,2,8,0.0268,polar3,polar,20000,240000,0.8776,0.8955,0.8971,0.1981,0.2295,0.2126,0.5541
flow,2,8,0.0268,knn,knn,50000,600000,0.8877,0.9077,0.9000,0.3494,0.1623,0.2217,0.5647
flow,2,8,0.0268,altered_knn,altered_knn,50000,400000,0.8832,0.9069,0.8986,0.0599,0.0243,0.0345,0.4707
flow,2,8,0.0268,polar3,polar,50000,600000,0.8788,0.8975,0.8975,0.1939,0.2015,0.1976,0.5475
flow,2,8,0.0268,knn,knn,100000,1200000,0.8882,0.9081,0.9001,0.3803,0.1660,0.2312,0.5697
flow,2,8,0.0268,altered_knn,altered_knn,100000,800000,0.8845,0.9085,0.8982,0.0455,0.0112,0.0180,0.4633
flow,2,8,0.0268,polar3,polar,100000,1200000,0.8820,0.9011,0.8990,0.2170,0.1903,0.2028,0.5519
flow,4,2,0.0260,knn,knn,2000,6000,0.8987,0.9187,0.9091,0.7196,0.1481,0.2456,0.5822
flow,4,2,0.0260,altered_knn,altered_knn,2000,4000,0.8488,0.8640,0.9136,0.0558,0.2827,0.0932,0.4786
flow,4,2,0.0260,polar3,polar,2000,6000,0.9700,0.9866,0.9789,0.8465,0.3500,0.4952,0.7409
flow,4,2,0.0260,knn,knn,5000,15000,0.9208,0.9410,0.9314,0.7227,0.1654,0.2692,0.6051
flow,4,2,0.0260,altered_knn,altered_knn,5000,10000,0.9312,0.9555,0.9452,0.1122,0.0212,0.0356,0.4955
flow,4,2,0.0260,polar3,polar,5000,15000,0.9702,0.9867,0.9790,0.8592,0.3519,0.4993,0.7430
flow,4,2,0.0260,knn,knn,10000,30000,0.9261,0.9464,0.9368,0.7154,0.1692,0.2737,0.6100
flow,4,2,0.0260,altered_knn,altered_knn,10000,20000,0.9323,0.9567,0.9476,0.0680,0.0192,0.0300,0.4934
flow,4,2,0.0260,polar3,polar,10000,30000,0.9701,0.9867,0.9790,0.8545,0.3500,0.4966,0.7416
flow,4,2,0.0260,knn,knn,20000,60000,0.9356,0.9551,0.9458,0.7698,0.2058,0.3247,0.6399
flow,4,2,0.0260,altered_knn,altered_knn,20000,40000,0.9222,0.9455,0.9464,0.0486,0.0519,0.0502,0.4978
flow,4,2,0.0260,polar3,polar,20000,60000,0.9703,0.9868,0.9791,0.8632,0.3519,0.5000,0.7434
flow,4,2,0.0260,knn,knn,50000,150000,0.9455,0.9648,0.9558,0.7667,0.2212,0.3433,0.6541
flow,4,2,0.0260,altered_knn,altered_knn,50000,100000,0.9124,0.9338,0.9466,0.0562,0.1135,0.0752,0.5045
flow,4,2,0.0260,polar3,polar,50000,150000,0.9705,0.9868,0.9792,0.8584,0.3615,0.5088,0.7478
flow,4,2,0.0260,knn,knn,100000,300000,0.9505,0.9695,0.9605,0.8117,0.2404,0.3709,0.6702
flow,4,2,0.0260,altered_knn,altered_knn,100000,200000,0.9284,0.9510,0.9537,0.0668,0.0808,0.0731,0.5121
flow,4,2,0.0260,polar3,polar,100000,300000,0.9703,0.9867,0.9791,0.8571,0.3577,0.5047,0.7457
flow,4,4,0.0201,knn,knn,2000,12000,0.8015,0.8130,0.8122,0.3478,0.2388,0.2832,0.5481
flow,4,4,0.0201,altered_knn,altered_knn,2000,8000,0.8365,0.8516,0.8585,0.0575,0.0995,0.0729,0.4622
flow,4,4,0.0201,polar3,polar,2000,12000,0.9010,0.9119,0.9097,0.4759,0.3682,0.4151,0.6635
flow,4,4,0.0201,knn,knn,5000,30000,0.8314,0.8438,0.8408,0.3849,0.2289,0.2871,0.5654
flow,4,4,0.0201,altered_knn,altered_knn,5000,20000,0.8493,0.8655,0.8663,0.0571,0.0597,0.0584,0.4620
flow,4,4,0.0201,polar3,polar,5000,30000,0.9020,0.9128,0.9101,0.5172,0.3731,0.4335,0.6732
flow,4,4,0.0201,knn,knn,10000,60000,0.8481,0.8604,0.8574,0.4024,0.2512,0.3093,0.5849
flow,4,4,0.0201,altered_knn,altered_knn,10000,40000,0.8253,0.8385,0.8659,0.0459,0.1866,0.0737,0.4561
flow,4,4,0.0201,polar3,polar,10000,60000,0.9020,0.9127,0.9099,0.5280,0.3756,0.4390,0.6758
flow,4,4,0.0201,knn,knn,20000,120000,0.8639,0.8764,0.8728,0.4483,0.2587,0.3281,0.6022
flow,4,4,0.0201,altered_knn,altered_knn,20000,80000,0.8643,0.8812,0.8784,0.0590,0.0398,0.0475,0.4644
flow,4,4,0.0201,polar3,polar,20000,120000,0.9033,0.9141,0.9111,0.5564,0.3806,0.4520,0.6830
flow,4,4,0.0201,knn,knn,50000,300000,0.8842,0.8970,0.8930,0.4685,0.2587,0.3333,0.6152
flow,4,4,0.0201,altered_knn,altered_knn,50000,200000,0.8715,0.8888,0.8838,0.0730,0.0323,0.0448,0.4668
flow,4,4,0.0201,polar3,polar,50000,300000,0.9039,0.9147,0.9115,0.5698,0.3756,0.4528,0.6838
flow,4,4,0.0201,knn,knn,100000,600000,0.8928,0.9048,0.9010,0.5299,0.3085,0.3899,0.6474
flow,4,4,0.0201,altered_knn,altered_knn,100000,400000,0.8493,0.8642,0.8834,0.0390,0.1219,0.0591,0.4617
flow,4,4,0.0201,polar3,polar,100000,600000,0.9044,0.9153,0.9123,0.5535,0.3731,0.4458,0.6806
flow,4,8,0.0146,knn,knn,2000,24000,0.7731,0.7799,0.7933,0.1026,0.3208,0.1555,0.4677
flow,4,8,0.0146,altered_knn,altered_knn,2000,16000,0.8301,0.8397,0.8645,0.0391,0.1877,0.0648,0.4522
flow,4,8,0.0146,polar3,polar,2000,24000,0.9311,0.9386,0.9430,0.2642,0.4300,0.3273,0.6329
flow,4,8,0.0146,knn,knn,5000,60000,0.8122,0.8185,0.8299,0.1404,0.3823,0.2053,0.5119
flow,4,8,0.0146,altered_knn,altered_knn,5000,40000,0.8215,0.8292,0.8721,0.0406,0.3072,0.0717,0.4504
flow,4,8,0.0146,polar3,polar,5000,60000,0.9337,0.9411,0.9454,0.2727,0.4403,0.3368,0.6390
flow,4,8,0.0146,knn,knn,10000,120000,0.8395,0.8470,0.8567,0.1406,0.3413,0.1992,0.5231
flow,4,8,0.0146,altered_knn,altered_knn,10000,80000,0.8575,0.8671,0.8873,0.0533,0.2150,0.0854,0.4763
flow,4,8,0.0146,polar3,polar,10000,120000,0.9347,0.9419,0.9462,0.2799,0.4471,0.3443,0.6431
flow,4,8,0.0146,knn,knn,20000,240000,0.8609,0.8685,0.8767,0.1589,0.3481,0.2182,0.5434
flow,4,8,0.0146,altered_knn,altered_knn,20000,160000,0.8809,0.8927,0.8957,0.0619,0.0887,0.0729,0.4828
flow,4,8,0.0146,polar3,polar,20000,240000,0.9340,0.9415,0.9456,0.2716,0.4300,0.3329,0.6372
flow,4,8,0.0146,knn,knn,50000,600000,0.8902,0.8982,0.9035,0.2012,0.3515,0.2559,0.5771
flow,4,8,0.0146,altered_knn,altered_knn,50000,400000,0.8961,0.9089,0.9050,0.0917,0.0375,0.0533,0.4811
flow,4,8,0.0146,polar3,polar,50000,600000,0.9364,0.9440,0.9477,0.2787,0.4232,0.3360,0.6400
flow,4,8,0.0146,knn,knn,100000,1200000,0.9063,0.9143,0.9181,0.2378,0.3652,0.2880,0.6012
flow,4,8,0.0146,altered_knn,altered_knn,100000,800000,0.8938,0.9052,0.9126,0.0609,0.1263,0.0821,0.4937
flow,4,8,0.0146,polar3,polar,100000,1200000,0.9366,0.9443,0.9476,0.2877,0.4232,0.3425,0.6434
flow,4,16,0.0269,knn,knn,2000,48000,0.7504,0.7636,0.7747,0.1328,0.2732,0.1787,0.4712
flow,4,16,0.0269,altered_knn,altered_knn,2000,32000,0.8300,0.8514,0.8464,0.0979,0.0595,0.0740,0.4627
flow,4,16,0.0269,polar3,polar,2000,48000,0.8937,0.9114,0.9113,0.2514,0.2565,0.2539,0.5826
flow,4,16,0.0269,knn,knn,5000,120000,0.7968,0.8117,0.8192,0.1556,0.2565,0.1937,0.5027
flow,4,16,0.0269,altered_knn,altered_knn,5000,80000,0.8302,0.8485,0.8592,0.0878,0.1691,0.1156,0.4821
flow,4,16,0.0269,polar3,polar,5000,120000,0.8957,0.9133,0.9131,0.2559,0.2602,0.2581,0.5857
flow,4,16,0.0269,knn,knn,10000,240000,0.8198,0.8359,0.8407,0.1684,0.2379,0.1972,0.5166
flow,4,16,0.0269,altered_knn,altered_knn,10000,160000,0.8470,0.8683,0.8631,0.1346,0.0781,0.0988,0.4835
flow,4,16,0.0269,polar3,polar,10000,240000,0.8964,0.9140,0.9136,0.2602,0.2602,0.2602,0.5871
flow,4,16,0.0269,knn,knn,20000,480000,0.8391,0.8557,0.8587,0.1949,0.2416,0.2158,0.5357
flow,4,16,0.0269,altered_knn,altered_knn,20000,320000,0.8523,0.8727,0.8733,0.1059,0.1134,0.1095,0.4911
flow,4,16,0.0269,polar3,polar,20000,480000,0.8966,0.9145,0.9135,0.2606,0.2509,0.2557,0.5851
flow,4,16,0.0269,knn,knn,50000,1200000,0.8636,0.8811,0.8809,0.2306,0.2323,0.2315,0.5563
flow,4,16,0.0269,altered_knn,altered_knn,50000,800000,0.8613,0.8817,0.8816,0.1218,0.1245,0.1232,0.5024
flow,4,16,0.0269,polar3,polar,50000,1200000,0.8980,0.9161,0.9145,0.2653,0.2416,0.2529,0.5845
flow,4,16,0.0269,knn,knn,100000,2400000,0.8757,0.8937,0.8922,0.2484,0.2230,0.2351,0.5644
flow,4,16,0.0269,altered_knn,altered_knn,100000,1600000,0.8691,0.8906,0.8868,0.1289,0.0929,0.1080,0.4993
flow,4,16,0.0269,polar3,polar,100000,2400000,0.8979,0.9165,0.9145,0.2542,0.2249,0.2387,0.5776
flow,4,32,0.0319,knn,knn,2000,96000,0.7332,0.7464,0.7592,0.1627,0.3339,0.2188,0.4826
flow,4,32,0.0319,altered_knn,altered_knn,2000,64000,0.8097,0.8310,0.8324,0.1487,0.1661,0.1569,0.4939
flow,4,32,0.0319,polar3,polar,2000,96000,0.8867,0.9052,0.9079,0.2777,0.3260,0.2999,0.6026
flow,4,32,0.0319,knn,knn,5000,240000,0.7760,0.7909,0.8002,0.1911,0.3245,0.2406,0.5157
flow,4,32,0.0319,altered_knn,altered_knn,5000,160000,0.8269,0.8489,0.8480,0.1681,0.1583,0.1630,0.5060
flow,4,32,0.0319,polar3,polar,5000,240000,0.8877,0.9063,0.9084,0.2865,0.3260,0.3050,0.6056
flow,4,32,0.0319,knn,knn,10000,480000,0.8065,0.8227,0.8292,0.2130,0.3135,0.2536,0.5382
flow,4,32,0.0319,altered_knn,altered_knn,10000,320000,0.8367,0.8602,0.8565,0.1667,0.1238,0.1421,0.5011
flow,4,32,0.0319,polar3,polar,10000,480000,0.8906,0.9101,0.9110,0.2846,0.2994,0.2918,0.6010
flow,4,32,0.0319,knn,knn,20000,960000,0.8331,0.8501,0.8529,0.2630,0.3166,0.2873,0.5687
flow,4,32,0.0319,altered_knn,altered_knn,20000,640000,0.8518,0.8784,0.8658,0.3529,0.0470,0.0830,0.4807
flow,4,32,0.0319,polar3,polar,20000,960000,0.8920,0.9119,0.9117,0.2941,0.2900,0.2920,0.6020
flow,4,32,0.0319,knn,knn,50000,2400000,0.8528,0.8719,0.8723,0.2661,0.2727,0.2693,0.5706
flow,4,32,0.0319,altered_knn,altered_knn,50000,1600000,0.8498,0.8712,0.8740,0.1686,0.2006,0.1832,0.5272
flow,4,32,0.0319,polar3,polar,50000,2400000,0.8922,0.9124,0.9114,0.2998,0.2806,0.2899,0.6011
flow,4,32,0.0319,knn,knn,100000,4800000,0.8679,0.8881,0.8871,0.2741,0.2539,0.2636,0.5759
flow,4,32,0.0319,altered_knn,altered_knn,100000,3200000,0.8643,0.8896,0.8825,0.1862,0.0972,0.1277,0.5087
flow,4,32,0.0319,polar3,polar,100000,4800000,0.8917,0.9120,0.9110,0.2958,0.2759,0.2855,0.5988
flow,8,2,0.0205,knn,knn,2000,6000,0.8169,0.8335,0.8247,0.4444,0.0195,0.0374,0.4355
flow,8,2,0.0205,altered_knn,altered_knn,2000,4000,0.8593,0.8713,0.9054,0.0624,0.2878,0.1025,0.4869
flow,8,2,0.0205,polar3,polar,2000,6000,0.9649,0.9771,0.9720,0.7659,0.3829,0.5106,0.7438
flow,8,2,0.0205,knn,knn,5000,15000,0.8292,0.8459,0.8372,0.6316,0.0293,0.0559,0.4509
flow,8,2,0.0205,altered_knn,altered_knn,5000,10000,0.8949,0.9118,0.9191,0.0485,0.0854,0.0619,0.4869
flow,8,2,0.0205,polar3,polar,5000,15000,0.9656,0.9777,0.9726,0.7756,0.3878,0.5171,0.7474
flow,8,2,0.0205,knn,knn,10000,30000,0.8422,0.8589,0.8501,0.8261,0.0463,0.0878,0.4733
flow,8,2,0.0205,altered_knn,altered_knn,10000,20000,0.8817,0.8953,0.9178,0.0708,0.2366,0.1089,0.5021
flow,8,2,0.0205,polar3,polar,10000,30000,0.9657,0.9778,0.9725,0.7980,0.3854,0.5197,0.7488
flow,8,2,0.0205,knn,knn,20000,60000,0.8526,0.8693,0.8606,0.8800,0.0537,0.1011,0.4852
flow,8,2,0.0205,altered_knn,altered_knn,20000,40000,0.8923,0.9074,0.9248,0.0602,0.1683,0.0886,0.4980
flow,8,2,0.0205,polar3,polar,20000,60000,0.9656,0.9777,0.9725,0.7950,0.3878,0.5213,0.7495
flow,8,2,0.0205,knn,knn,50000,150000,0.8643,0.8811,0.8725,0.8710,0.0659,0.1224,0.5018
flow,8,2,0.0205,altered_knn,altered_knn,50000,100000,0.9021,0.9169,0.9327,0.0757,0.1976,0.1095,0.5132
flow,8,2,0.0205,polar3,polar,50000,150000,0.9658,0.9778,0.9726,0.7921,0.3902,0.5229,0.7504
flow,8,2,0.0205,knn,knn,100000,300000,0.8726,0.8894,0.8808,0.8485,0.0683,0.1264,0.5079
flow,8,2,0.0205,altered_knn,altered_knn,100000,200000,0.9072,0.9230,0.9351,0.0676,0.1512,0.0934,0.5082
flow,8,2,0.0205,polar3,polar,100000,300000,0.9658,0.9779,0.9727,0.7921,0.3902,0.5229,0.7504
flow,8,4,0.0186,knn,knn,2000,12000,0.6820,0.6925,0.6900,0.3750,0.1287,0.1916,0.4421
flow,8,4,0.0186,altered_knn,altered_knn,2000,8000,0.8368,0.8514,0.8541,0.0547,0.0697,0.0613,0.4563
flow,8,4,0.0186,polar3,polar,2000,12000,0.9412,0.9509,0.9480,0.6557,0.4290,0.5186,0.7348
flow,8,4,0.0186,knn,knn,5000,30000,0.7001,0.7114,0.7082,0.3868,0.1099,0.1712,0.4413
flow,8,4,0.0186,altered_knn,altered_knn,5000,20000,0.8495,0.8649,0.8635,0.0515,0.0402,0.0452,0.4550
flow,8,4,0.0186,polar3,polar,5000,30000,0.9466,0.9568,0.9533,0.6892,0.4102,0.5143,0.7356
flow,8,4,0.0186,knn,knn,10000,60000,0.7217,0.7335,0.7298,0.3980,0.1046,0.1656,0.4495
flow,8,4,0.0186,altered_knn,altered_knn,10000,40000,0.8535,0.8686,0.8692,0.0544,0.0563,0.0553,0.4620
flow,8,4,0.0186,polar3,polar,10000,60000,0.9472,0.9574,0.9537,0.7032,0.4129,0.5203,0.7388
flow,8,4,0.0186,knn,knn,20000,120000,0.7382,0.7505,0.7465,0.3889,0.0938,0.1512,0.4508
flow,8,4,0.0186,altered_knn,altered_knn,20000,80000,0.8048,0.8144,0.8633,0.0435,0.3003,0.0759,0.4452
flow,8,4,0.0186,polar3,polar,20000,120000,0.9477,0.9578,0.9543,0.6996,0.4182,0.5235,0.7407
flow,8,4,0.0186,knn,knn,50000,300000,0.7564,0.7685,0.7645,0.4694,0.1233,0.1953,0.4819
flow,8,4,0.0186,altered_knn,altered_knn,50000,200000,0.8736,0.8899,0.8857,0.0347,0.0161,0.0220,0.4560
flow,8,4,0.0186,polar3,polar,50000,300000,0.9482,0.9583,0.9548,0.6933,0.4182,0.5217,0.7400
flow,8,4,0.0186,knn,knn,100000,600000,0.7695,0.7816,0.7780,0.4667,0.1314,0.2050,0.4933
flow,8,4,0.0186,altered_knn,altered_knn,100000,400000,0.8668,0.8810,0.8908,0.0546,0.1153,0.0741,0.4776
flow,8,4,0.0186,polar3,polar,100000,600000,0.9481,0.9582,0.9547,0.6886,0.4209,0.5225,0.7403
flow,8,8,0.0261,knn,knn,2000,24000,0.5911,0.6035,0.6046,0.1295,0.1303,0.1299,0.3667
flow,8,8,0.0261,altered_knn,altered_knn,2000,16000,0.7856,0.8045,0.8053,0.0758,0.0805,0.0781,0.4413
flow,8,8,0.0261,polar3,polar,2000,24000,0.9170,0.9338,0.9283,0.5136,0.2893,0.3701,0.6520
flow,8,8,0.0261,knn,knn,5000,60000,0.6161,0.6285,0.6279,0.1735,0.1533,0.1628,0.3956
flow,8,8,0.0261,altered_knn,altered_knn,5000,40000,0.7909,0.8083,0.8163,0.0824,0.1418,0.1042,0.4563
flow,8,8,0.0261,polar3,polar,5000,60000,0.9208,0.9380,0.9315,0.5725,0.2797,0.3758,0.6569
flow,8,8,0.0261,knn,knn,10000,120000,0.6384,0.6515,0.6504,0.1831,0.1494,0.1646,0.4080
flow,8,8,0.0261,altered_knn,altered_knn,10000,80000,0.8002,0.8188,0.8202,0.0962,0.1073,0.1014,0.4601
flow,8,8,0.0261,polar3,polar,10000,120000,0.9199,0.9373,0.9306,0.5720,0.2739,0.3705,0.6539
flow,8,8,0.0261,knn,knn,20000,240000,0.6502,0.6631,0.6617,0.2256,0.1686,0.1930,0.4280
flow,8,8,0.0261,altered_knn,altered_knn,20000,160000,0.8097,0.8281,0.8297,0.1104,0.1245,0.1170,0.4726
flow,8,8,0.0261,polar3,polar,20000,240000,0.9201,0.9375,0.9306,0.5917,0.2720,0.3727,0.6551
flow,8,8,0.0261,knn,knn,50000,600000,0.6908,0.7047,0.7019,0.2719,0.1724,0.2110,0.4579
flow,8,8,0.0261,altered_knn,altered_knn,50000,400000,0.8090,0.8249,0.8415,0.0864,0.2126,0.1229,0.4739
flow,8,8,0.0261,polar3,polar,50000,600000,0.9200,0.9372,0.9302,0.6083,0.2797,0.3832,0.6602
flow,8,8,0.0261,knn,knn,100000,1200000,0.7041,0.7185,0.7150,0.2933,0.1686,0.2141,0.4663
flow,8,8,0.0261,altered_knn,altered_knn,100000,800000,0.8237,0.8413,0.8503,0.0943,0.1686,0.1210,0.4811
flow,8,8,0.0261,polar3,polar,100000,1200000,0.9202,0.9372,0.9304,0.6107,0.2854,0.3890,0.6631
flow,8,16,0.0299,knn,knn,2000,48000,0.5218,0.5320,0.5399,0.0965,0.1903,0.1281,0.3301
flow,8,16,0.0299,altered_knn,altered_knn,2000,32000,0.7218,0.7345,0.7666,0.0831,0.3105,0.1312,0.4328
flow,8,16,0.0299,polar3,polar,2000,48000,0.9011,0.9202,0.9134,0.5466,0.2838,0.3736,0.6469
flow,8,16,0.0299,knn,knn,5000,120000,0.5457,0.5567,0.5631,0.1086,0.1903,0.1383,0.3475
flow,8,16,0.0299,altered_knn,altered_knn,5000,80000,0.7580,0.7791,0.7783,0.0760,0.0735,0.0747,0.4269
flow,8,16,0.0299,polar3,polar,5000,120000,0.9064,0.9257,0.9182,0.5833,0.2805,0.3788,0.6523
flow,8,16,0.0299,knn,knn,10000,240000,0.5810,0.5930,0.5982,0.1238,0.1920,0.1505,0.3718
flow,8,16,0.0299,altered_knn,altered_knn,10000,160000,0.7681,0.7892,0.7897,0.0782,0.0835,0.0808,0.4350
flow,8,16,0.0299,polar3,polar,10000,240000,0.9094,0.9287,0.9211,0.5903,0.2838,0.3833,0.6560
flow,8,16,0.0299,knn,knn,20000,480000,0.6071,0.6192,0.6225,0.1617,0.2170,0.1853,0.4023
flow,8,16,0.0299,altered_knn,altered_knn,20000,320000,0.7750,0.7952,0.8008,0.0842,0.1235,0.1001,0.4477
flow,8,16,0.0299,polar3,polar,20000,480000,0.9100,0.9298,0.9220,0.5765,0.2705,0.3682,0.6490
flow,8,16,0.0299,knn,knn,50000,1200000,0.6367,0.6500,0.6516,0.1797,0.2070,0.1924,0.4212
flow,8,16,0.0299,altered_knn,altered_knn,50000,800000,0.7888,0.8088,0.8129,0.1049,0.1402,0.1200,0.4644
flow,8,16,0.0299,polar3,polar,50000,1200000,0.9113,0.9312,0.9232,0.5941,0.2688,0.3701,0.6507
flow,8,16,0.0299,knn,knn,100000,2400000,0.6591,0.6730,0.6737,0.2003,0.2087,0.2044,0.4387
flow,8,16,0.0299,altered_knn,altered_knn,100000,1600000,0.7982,0.8189,0.8237,0.0919,0.1269,0.1066,0.4627
flow,8,16,0.0299,polar3,polar,100000,2400000,0.9117,0.9313,0.9234,0.5950,0.2771,0.3781,0.6547
flow,8,32,0.0249,knn,knn,2000,96000,0.4821,0.4872,0.5065,0.0689,0.2806,0.1106,0.2989
flow,8,32,0.0249,altered_knn,altered_knn,2000,64000,0.7189,0.7327,0.7472,0.0701,0.1784,0.1006,0.4167
flow,8,32,0.0249,polar3,polar,2000,96000,0.8926,0.9077,0.9049,0.3832,0.3026,0.3382,0.6230
flow,8,32,0.0249,knn,knn,5000,240000,0.5188,0.5254,0.5423,0.0752,0.2645,0.1171,0.3212
flow,8,32,0.0249,altered_knn,altered_knn,5000,160000,0.7402,0.7564,0.7604,0.0742,0.1062,0.0874,0.4219
flow,8,32,0.0249,polar3,polar,5000,240000,0.8962,0.9113,0.9084,0.3919,0.3086,0.3453,0.6283
flow,8,32,0.0249,knn,knn,10000,480000,0.5479,0.5553,0.5700,0.0841,0.2585,0.1269,0.3411
flow,8,32,0.0249,altered_knn,altered_knn,10000,320000,0.7393,0.7517,0.7739,0.0785,0.2545,0.1200,0.4359
flow,8,32,0.0249,polar3,polar,10000,480000,0.8974,0.9128,0.9092,0.4066,0.2966,0.3430,0.6279
