process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,2,150,0.0144,800,knn,knn,500,1500,0.9967,0.9597,0.9676,0.9721,0.2611,0.4256,0.3237,0.6456
flow,2,2,150,0.0144,800,altered_knn,altered_knn,500,1000,0.9967,0.9355,0.9459,0.9583,0.0824,0.2284,0.1211,0.5335
flow,2,2,150,0.0144,800,kernel,kernel,500,1500,0.9967,0.9664,0.9752,0.9742,0.4257,0.3668,0.3941,0.6846
flow,2,2,150,0.0144,800,linear,linear,500,1500,0.9967,0.6894,0.6911,0.8140,0.0264,0.5709,0.0504,0.3708
flow,2,2,150,0.0144,800,quadratic,quadratic,500,1500,0.9967,0.9806,0.9900,0.9878,0.4876,0.3391,0.4000,0.6950
flow,2,2,150,0.0144,800,polar2,polar,500,1500,0.9967,0.9831,0.9917,0.9897,0.5425,0.3979,0.4591,0.7254
flow,2,2,150,0.0144,800,polar3,polar,500,1500,0.9967,0.9826,0.9915,0.9897,0.5023,0.3737,0.4286,0.7100
flow,2,2,150,0.0144,800,polar8,polar,500,1500,0.9967,0.9824,0.9918,0.9894,0.5103,0.3426,0.4099,0.7009
flow,2,2,150,0.0144,800,mlp,mlp,500,1500,0.9967,0.9832,0.9922,0.9897,0.5661,0.3702,0.4477,0.7200
flow,2,2,150,0.0144,800,knn,knn,1000,3000,0.9960,0.9674,0.9746,0.9802,0.2665,0.4740,0.3412,0.6579
flow,2,2,150,0.0144,800,altered_knn,altered_knn,1000,2000,0.9960,0.9294,0.9366,0.9624,0.0944,0.4394,0.1554,0.5460
flow,2,2,150,0.0144,800,kernel,kernel,1000,3000,0.9960,0.9736,0.9811,0.9817,0.4263,0.4602,0.4426,0.7119
flow,2,2,150,0.0144,800,linear,linear,1000,3000,0.9960,0.6683,0.6699,0.7991,0.0243,0.5606,0.0466,0.3583
flow,2,2,150,0.0144,800,quadratic,quadratic,1000,3000,0.9960,0.9803,0.9895,0.9879,0.4505,0.3460,0.3914,0.6905
flow,2,2,150,0.0144,800,polar2,polar,1000,3000,0.9960,0.9836,0.9917,0.9901,0.5556,0.4325,0.4864,0.7390
flow,2,2,150,0.0144,800,polar3,polar,1000,3000,0.9960,0.9831,0.9918,0.9900,0.5253,0.3945,0.4506,0.7212
flow,2,2,150,0.0144,800,polar8,polar,1000,3000,0.9960,0.9831,0.9919,0.9899,0.5362,0.3841,0.4476,0.7198
flow,2,2,150,0.0144,800,mlp,mlp,1000,3000,0.9960,0.9834,0.9923,0.9898,0.5677,0.3772,0.4532,0.7228
flow,2,4,150,0.0151,800,analytic,analytic,0,0,nan,0.9721,0.9825,0.9802,0.4238,0.2947,0.3477,0.6651
flow,2,4,150,0.0151,800,knn,knn,125,748,0.9532,0.8614,0.8711,0.8733,0.2047,0.2318,0.2174,0.5442
flow,2,4,150,0.0151,800,altered_knn,altered_knn,125,500,0.9532,0.9005,0.9138,0.9086,0.1122,0.0364,0.0550,0.4844
flow,2,4,150,0.0151,800,kernel,kernel,125,748,0.9532,0.8984,0.9077,0.9128,0.1733,0.2881,0.2164,0.5621
flow,2,4,150,0.0151,800,linear,linear,125,748,0.9532,0.1858,0.1768,0.2577,0.0142,0.7715,0.0278,0.1023
flow,2,4,150,0.0151,800,quadratic,quadratic,125,748,0.9532,0.9422,0.9521,0.9541,0.2407,0.3013,0.2676,0.6099
flow,2,4,150,0.0151,800,polar2,polar,125,748,0.9532,0.9459,0.9555,0.9597,0.2090,0.3245,0.2542,0.6048
flow,2,4,150,0.0151,800,polar3,polar,125,748,0.9532,0.9537,0.9622,0.9671,0.2440,0.4040,0.3042,0.6332
flow,2,4,150,0.0151,800,polar8,polar,125,748,0.9532,0.9623,0.9717,0.9731,0.2986,0.3510,0.3227,0.6472
flow,2,4,150,0.0151,800,mlp,mlp,125,748,0.9532,0.9618,0.9726,0.9745,0.2032,0.2550,0.2261,0.5994
flow,2,4,150,0.0151,800,knn,knn,250,1500,0.9433,0.9100,0.9197,0.9248,0.1634,0.2781,0.2059,0.5628
flow,2,4,150,0.0151,800,altered_knn,altered_knn,250,1000,0.9433,0.9248,0.9385,0.9335,0.1190,0.0331,0.0518,0.4952
flow,2,4,150,0.0151,800,kernel,kernel,250,1500,0.9433,0.9246,0.9341,0.9390,0.1847,0.3113,0.2318,0.5829
flow,2,4,150,0.0151,800,linear,linear,250,1500,0.9433,0.1751,0.1662,0.2478,0.0138,0.7616,0.0271,0.0966
flow,2,4,150,0.0151,800,quadratic,quadratic,250,1500,0.9433,0.9497,0.9595,0.9612,0.2548,0.3079,0.2789,0.6192
flow,2,4,150,0.0151,800,polar2,polar,250,1500,0.9433,0.9448,0.9544,0.9614,0.1655,0.3245,0.2192,0.5868
flow,2,4,150,0.0151,800,polar3,polar,250,1500,0.9433,0.9573,0.9667,0.9696,0.2458,0.3411,0.2857,0.6262
flow,2,4,150,0.0151,800,polar8,polar,250,1500,0.9433,0.9642,0.9736,0.9750,0.2997,0.3543,0.3247,0.6492
flow,2,4,150,0.0151,800,mlp,mlp,250,1500,0.9433,0.9686,0.9793,0.9779,0.3333,0.2715,0.2993,0.6393
flow,2,4,150,0.0151,800,knn,knn,500,3000,0.9383,0.9282,0.9371,0.9469,0.1489,0.3510,0.2091,0.5731
flow,2,4,150,0.0151,800,altered_knn,altered_knn,500,2000,0.9383,0.9220,0.9357,0.9312,0.0882,0.0298,0.0446,0.4901
flow,2,4,150,0.0151,800,kernel,kernel,500,3000,0.9383,0.9341,0.9434,0.9525,0.1445,0.3245,0.2000,0.5717
flow,2,4,150,0.0151,800,linear,linear,500,3000,0.9383,0.1781,0.1694,0.2519,0.0136,0.7483,0.0268,0.0981
flow,2,4,150,0.0151,800,quadratic,quadratic,500,3000,0.9383,0.9485,0.9580,0.9607,0.2433,0.3311,0.2805,0.6192
flow,2,4,150,0.0151,800,polar2,polar,500,3000,0.9383,0.9416,0.9511,0.9605,0.1427,0.3278,0.1988,0.5749
flow,2,4,150,0.0151,800,polar3,polar,500,3000,0.9383,0.9571,0.9663,0.9714,0.2134,0.3576,0.2673,0.6168
flow,2,4,150,0.0151,800,polar8,polar,500,3000,0.9383,0.9633,0.9720,0.9757,0.2644,0.3940,0.3165,0.6443
flow,2,4,150,0.0151,800,mlp,mlp,500,3000,0.9383,0.9710,0.9812,0.9794,0.4079,0.3079,0.3509,0.6661
flow,2,4,150,0.0151,800,knn,knn,1000,6000,0.9402,0.9453,0.9529,0.9631,0.1908,0.4536,0.2686,0.6108
flow,2,4,150,0.0151,800,altered_knn,altered_knn,1000,4000,0.9402,0.9362,0.9491,0.9523,0.0670,0.0960,0.0789,0.5140
flow,2,4,150,0.0151,800,kernel,kernel,1000,6000,0.9402,0.9480,0.9562,0.9644,0.1931,0.4073,0.2620,0.6091
flow,2,4,150,0.0151,800,linear,linear,1000,6000,0.9402,0.1820,0.1733,0.2560,0.0137,0.7483,0.0269,0.1001
flow,2,4,150,0.0151,800,quadratic,quadratic,1000,6000,0.9402,0.9498,0.9594,0.9619,0.2443,0.3212,0.2775,0.6185
flow,2,4,150,0.0151,800,polar2,polar,1000,6000,0.9402,0.9464,0.9559,0.9637,0.1597,0.3311,0.2155,0.5857
flow,2,4,150,0.0151,800,polar3,polar,1000,6000,0.9402,0.9613,0.9704,0.9739,0.2511,0.3675,0.2984,0.6344
flow,2,4,150,0.0151,800,polar8,polar,1000,6000,0.9402,0.9656,0.9744,0.9761,0.3199,0.3940,0.3531,0.6637
flow,2,4,150,0.0151,800,mlp,mlp,1000,6000,0.9402,0.9713,0.9814,0.9795,0.4196,0.3113,0.3574,0.6694
flow,2,8,150,0.0299,800,analytic,analytic,0,0,nan,0.8960,0.9173,0.9084,0.5463,0.2074,0.3006,0.6089
flow,2,8,150,0.0299,800,knn,knn,125,1496,0.9298,0.8018,0.8164,0.8290,0.1698,0.3294,0.2241,0.5203
flow,2,8,150,0.0299,800,altered_knn,altered_knn,125,1000,0.9298,0.8144,0.8384,0.8263,0.2838,0.0351,0.0625,0.4505
flow,2,8,150,0.0299,800,kernel,kernel,125,1496,0.9298,0.8266,0.8408,0.8616,0.1452,0.3662,0.2080,0.5244
flow,2,8,150,0.0299,800,linear,linear,125,1496,0.9298,0.1028,0.0811,0.1256,0.0265,0.8077,0.0513,0.0662
flow,2,8,150,0.0299,800,quadratic,quadratic,125,1496,0.9298,0.8539,0.8687,0.8868,0.1697,0.3763,0.2339,0.5513
flow,2,8,150,0.0299,800,polar2,polar,125,1496,0.9298,0.8277,0.8421,0.8604,0.1551,0.3595,0.2167,0.5294
flow,2,8,150,0.0299,800,polar3,polar,125,1496,0.9298,0.8513,0.8681,0.8823,0.1536,0.3077,0.2049,0.5365
flow,2,8,150,0.0299,800,polar8,polar,125,1496,0.9298,0.8779,0.8962,0.9013,0.2061,0.2826,0.2384,0.5673
flow,2,8,150,0.0299,800,mlp,mlp,125,1496,0.9298,0.8820,0.9023,0.9034,0.2078,0.2241,0.2156,0.5589
flow,2,8,150,0.0299,800,knn,knn,250,3000,0.9183,0.8363,0.8519,0.8617,0.1915,0.3328,0.2431,0.5475
flow,2,8,150,0.0299,800,altered_knn,altered_knn,250,2000,0.9183,0.8584,0.8827,0.8731,0.2442,0.0702,0.1091,0.4959
flow,2,8,150,0.0299,800,kernel,kernel,250,3000,0.9183,0.8467,0.8625,0.8775,0.1596,0.3344,0.2161,0.5393
flow,2,8,150,0.0299,800,linear,linear,250,3000,0.9183,0.0867,0.0644,0.1052,0.0261,0.8094,0.0505,0.0575
flow,2,8,150,0.0299,800,quadratic,quadratic,250,3000,0.9183,0.8566,0.8715,0.8892,0.1668,0.3746,0.2308,0.5511
flow,2,8,150,0.0299,800,polar2,polar,250,3000,0.9183,0.8369,0.8517,0.8683,0.1605,0.3562,0.2213,0.5365
flow,2,8,150,0.0299,800,polar3,polar,250,3000,0.9183,0.8652,0.8823,0.8909,0.1929,0.3110,0.2382,0.5602
flow,2,8,150,0.0299,800,polar8,polar,250,3000,0.9183,0.8891,0.9075,0.9074,0.2881,0.2910,0.2895,0.5985
flow,2,8,150,0.0299,800,mlp,mlp,250,3000,0.9183,0.8938,0.9145,0.9074,0.4337,0.2241,0.2955,0.6050
flow,2,8,150,0.0299,800,knn,knn,500,6000,0.9073,0.8610,0.8772,0.8880,0.1857,0.3344,0.2388,0.5580
flow,2,8,150,0.0299,800,altered_knn,altered_knn,500,4000,0.9073,0.8633,0.8889,0.8764,0.3279,0.0334,0.0607,0.4748
flow,2,8,150,0.0299,800,kernel,kernel,500,6000,0.9073,0.8576,0.8742,0.8884,0.1562,0.3194,0.2098,0.5420
flow,2,8,150,0.0299,800,linear,linear,500,6000,0.9073,0.0906,0.0689,0.1120,0.0258,0.7977,0.0500,0.0594
flow,2,8,150,0.0299,800,quadratic,quadratic,500,6000,0.9073,0.8496,0.8639,0.8853,0.1540,0.3863,0.2202,0.5420
flow,2,8,150,0.0299,800,polar2,polar,500,6000,0.9073,0.8376,0.8522,0.8714,0.1449,0.3629,0.2071,0.5296
flow,2,8,150,0.0299,800,polar3,polar,500,6000,0.9073,0.8704,0.8873,0.8952,0.1973,0.3211,0.2444,0.5659
flow,2,8,150,0.0299,800,polar8,polar,500,6000,0.9073,0.8916,0.9093,0.9092,0.3135,0.3177,0.3156,0.6125
flow,2,8,150,0.0299,800,mlp,mlp,500,6000,0.9073,0.8950,0.9157,0.9082,0.4589,0.2241,0.3011,0.6084
flow,2,8,150,0.0299,800,knn,knn,1000,12000,0.9054,0.8758,0.8934,0.9001,0.2016,0.3043,0.2425,0.5680
flow,2,8,150,0.0299,800,altered_knn,altered_knn,1000,8000,0.9054,0.8796,0.9060,0.8926,0.5185,0.0234,0.0448,0.4754
flow,2,8,150,0.0299,800,kernel,kernel,1000,12000,0.9054,0.8696,0.8878,0.8965,0.1694,0.2793,0.2109,0.5493
flow,2,8,150,0.0299,800,linear,linear,1000,12000,0.9054,0.0917,0.0701,0.1134,0.0257,0.7926,0.0498,0.0600
flow,2,8,150,0.0299,800,quadratic,quadratic,1000,12000,0.9054,0.8492,0.8634,0.8845,0.1562,0.3896,0.2230,0.5432
flow,2,8,150,0.0299,800,polar2,polar,1000,12000,0.9054,0.8447,0.8597,0.8776,0.1500,0.3612,0.2120,0.5358
flow,2,8,150,0.0299,800,polar3,polar,1000,12000,0.9054,0.8723,0.8889,0.8961,0.2110,0.3344,0.2587,0.5738
flow,2,8,150,0.0299,800,polar8,polar,1000,12000,0.9054,0.8942,0.9121,0.9092,0.3852,0.3144,0.3462,0.6292
flow,2,8,150,0.0299,800,mlp,mlp,1000,12000,0.9054,0.8949,0.9155,0.9080,0.4692,0.2291,0.3079,0.6117
flow,2,16,150,0.0193,800,analytic,analytic,0,0,nan,0.8773,0.8901,0.8856,0.4944,0.2306,0.3145,0.6023
flow,2,16,150,0.0193,800,knn,knn,125,2992,0.9114,0.7544,0.7618,0.7761,0.1336,0.3808,0.1978,0.4798
flow,2,16,150,0.0193,800,altered_knn,altered_knn,125,2000,0.9114,0.7947,0.8085,0.8051,0.1722,0.0933,0.1210,0.4648
flow,2,16,150,0.0193,800,kernel,kernel,125,2992,0.9114,0.7536,0.7594,0.7933,0.0878,0.4585,0.1474,0.4534
flow,2,16,150,0.0193,800,linear,linear,125,2992,0.9114,0.0242,0.0090,0.0174,0.0156,0.7979,0.0307,0.0198
flow,2,16,150,0.0193,800,quadratic,quadratic,125,2992,0.9114,0.7743,0.7797,0.8328,0.0666,0.5026,0.1177,0.4487
flow,2,16,150,0.0193,800,polar2,polar,125,2992,0.9114,0.8422,0.8518,0.8553,0.2640,0.3549,0.3028,0.5773
flow,2,16,150,0.0193,800,polar3,polar,125,2992,0.9114,0.8620,0.8723,0.8751,0.2590,0.3368,0.2928,0.5826
flow,2,16,150,0.0193,800,polar8,polar,125,2992,0.9114,0.8661,0.8770,0.8775,0.3005,0.3083,0.3043,0.5907
flow,2,16,150,0.0193,800,mlp,mlp,125,2992,0.9114,0.8317,0.8424,0.8559,0.1098,0.2876,0.1589,0.5007
flow,2,16,150,0.0193,800,knn,knn,250,6000,0.9100,0.8044,0.8127,0.8248,0.1617,0.3834,0.2275,0.5201
flow,2,16,150,0.0193,800,altered_knn,altered_knn,250,4000,0.9100,0.8050,0.8171,0.8418,0.0477,0.1891,0.0762,0.4467
flow,2,16,150,0.0193,800,kernel,kernel,250,6000,0.9100,0.7777,0.7856,0.8176,0.0785,0.3808,0.1302,0.4579
flow,2,16,150,0.0193,800,linear,linear,250,6000,0.9100,0.0244,0.0092,0.0177,0.0156,0.7953,0.0305,0.0199
flow,2,16,150,0.0193,800,quadratic,quadratic,250,6000,0.9100,0.7754,0.7809,0.8370,0.0637,0.5000,0.1130,0.4470
flow,2,16,150,0.0193,800,polar2,polar,250,6000,0.9100,0.8457,0.8554,0.8584,0.2708,0.3549,0.3072,0.5813
flow,2,16,150,0.0193,800,polar3,polar,250,6000,0.9100,0.8657,0.8759,0.8771,0.3054,0.3497,0.3261,0.6010
flow,2,16,150,0.0193,800,polar8,polar,250,6000,0.9100,0.8711,0.8825,0.8820,0.3183,0.2927,0.3050,0.5938
flow,2,16,150,0.0193,800,mlp,mlp,250,6000,0.9100,0.8497,0.8618,0.8630,0.2375,0.2332,0.2353,0.5486
flow,2,16,150,0.0193,800,knn,knn,500,12000,0.9107,0.8291,0.8378,0.8533,0.1391,0.3834,0.2041,0.5210
flow,2,16,150,0.0193,800,altered_knn,altered_knn,500,8000,0.9107,0.8061,0.8170,0.8525,0.0492,0.2539,0.0824,0.4497
flow,2,16,150,0.0193,800,kernel,kernel,500,12000,0.9107,0.7996,0.8087,0.8384,0.0759,0.3420,0.1242,0.4664
flow,2,16,150,0.0193,800,linear,linear,500,12000,0.9107,0.0249,0.0097,0.0190,0.0156,0.7953,0.0305,0.0201
flow,2,16,150,0.0193,800,quadratic,quadratic,500,12000,0.9107,0.7770,0.7822,0.8404,0.0634,0.5104,0.1127,0.4475
flow,2,16,150,0.0193,800,polar2,polar,500,12000,0.9107,0.8493,0.8590,0.8633,0.2434,0.3575,0.2896,0.5743
flow,2,16,150,0.0193,800,polar3,polar,500,12000,0.9107,0.8675,0.8778,0.8794,0.2866,0.3446,0.3129,0.5954
flow,2,16,150,0.0193,800,polar8,polar,500,12000,0.9107,0.8747,0.8857,0.8851,0.3407,0.3187,0.3293,0.6075
flow,2,16,150,0.0193,800,mlp,mlp,500,12000,0.9107,0.8661,0.8783,0.8759,0.3837,0.2435,0.2979,0.5881
flow,2,16,150,0.0193,800,knn,knn,1000,24000,0.9098,0.8405,0.8496,0.8634,0.1478,0.3756,0.2121,0.5309
flow,2,16,150,0.0193,800,altered_knn,altered_knn,1000,16000,0.9098,0.8422,0.8568,0.8636,0.0566,0.0984,0.0719,0.4644
flow,2,16,150,0.0193,800,kernel,kernel,1000,24000,0.9098,0.8050,0.8143,0.8410,0.0806,0.3342,0.1298,0.4721
flow,2,16,150,0.0193,800,linear,linear,1000,24000,0.9098,0.0238,0.0087,0.0171,0.0155,0.7927,0.0304,0.0196
flow,2,16,150,0.0193,800,quadratic,quadratic,1000,24000,0.9098,0.7781,0.7833,0.8409,0.0641,0.5104,0.1138,0.4486
flow,2,16,150,0.0193,800,polar2,polar,1000,24000,0.9098,0.8486,0.8580,0.8626,0.2504,0.3705,0.2989,0.5784
flow,2,16,150,0.0193,800,polar3,polar,1000,24000,0.9098,0.8682,0.8786,0.8796,0.3014,0.3420,0.3204,0.5995
flow,2,16,150,0.0193,800,polar8,polar,1000,24000,0.9098,0.8741,0.8855,0.8842,0.3466,0.2927,0.3174,0.6015
flow,2,16,150,0.0193,800,mlp,mlp,1000,24000,0.9098,0.8653,0.8776,0.8750,0.4115,0.2409,0.3039,0.5908
flow,4,2,150,0.0192,800,analytic,analytic,0,0,nan,0.9555,0.9668,0.9617,0.8156,0.3812,0.5196,0.7432
flow,4,2,150,0.0192,800,knn,knn,125,374,1.0000,0.8296,0.8446,0.8370,0.7419,0.0601,0.1111,0.4779
flow,4,2,150,0.0192,800,altered_knn,altered_knn,125,250,1.0000,0.8262,0.8377,0.8764,0.0433,0.2376,0.0733,0.4555
flow,4,2,150,0.0192,800,kernel,kernel,125,374,1.0000,0.8892,0.9055,0.8973,0.8696,0.0522,0.0985,0.5020
flow,4,2,150,0.0192,800,linear,linear,125,374,1.0000,0.7014,0.7065,0.8204,0.0292,0.4413,0.0548,0.3806
flow,4,2,150,0.0192,800,quadratic,quadratic,125,374,1.0000,0.9595,0.9727,0.9662,0.9016,0.2872,0.4356,0.7042
flow,4,2,150,0.0192,800,polar2,polar,125,374,1.0000,0.9498,0.9635,0.9614,0.3288,0.2507,0.2844,0.6240
flow,4,2,150,0.0192,800,polar3,polar,125,374,1.0000,0.9501,0.9640,0.9594,0.4667,0.2376,0.3149,0.6394
flow,4,2,150,0.0192,800,polar8,polar,125,374,1.0000,0.9394,0.9527,0.9525,0.2690,0.2585,0.2636,0.6082
flow,4,2,150,0.0192,800,mlp,mlp,125,374,1.0000,0.9520,0.9655,0.9648,0.2886,0.2637,0.2756,0.6205
flow,4,2,150,0.0192,800,knn,knn,250,750,0.9973,0.8295,0.8438,0.8366,0.7917,0.0992,0.1763,0.5100
flow,4,2,150,0.0192,800,altered_knn,altered_knn,250,500,0.9973,0.5533,0.5490,0.7077,0.0325,0.7755,0.0625,0.3057
flow,4,2,150,0.0192,800,kernel,kernel,250,750,0.9973,0.8588,0.8736,0.8658,0.9750,0.1018,0.1844,0.5290
flow,4,2,150,0.0192,800,linear,linear,250,750,0.9973,0.6440,0.6476,0.7820,0.0249,0.4595,0.0472,0.3474
flow,4,2,150,0.0192,800,quadratic,quadratic,250,750,0.9973,0.9517,0.9650,0.9585,0.8814,0.2715,0.4152,0.6901
flow,4,2,150,0.0192,800,polar2,polar,250,750,0.9973,0.9518,0.9645,0.9598,0.6053,0.3003,0.4014,0.6830
flow,4,2,150,0.0192,800,polar3,polar,250,750,0.9973,0.9514,0.9648,0.9596,0.6059,0.2689,0.3725,0.6686
flow,4,2,150,0.0192,800,polar8,polar,250,750,0.9973,0.9394,0.9523,0.9543,0.2333,0.2820,0.2553,0.6038
flow,4,2,150,0.0192,800,mlp,mlp,250,750,0.9973,0.9446,0.9568,0.9527,0.5728,0.3185,0.4094,0.6831
flow,4,2,150,0.0192,800,knn,knn,500,1500,0.9967,0.8548,0.8691,0.8621,0.7541,0.1201,0.2072,0.5382
flow,4,2,150,0.0192,800,altered_knn,altered_knn,500,1000,0.9967,0.8893,0.9027,0.9241,0.0611,0.2037,0.0940,0.4984
flow,4,2,150,0.0192,800,kernel,kernel,500,1500,0.9967,0.8674,0.8824,0.8747,0.9487,0.0966,0.1754,0.5289
flow,4,2,150,0.0192,800,linear,linear,500,1500,0.9967,0.6730,0.6777,0.8038,0.0256,0.4334,0.0484,0.3630
flow,4,2,150,0.0192,800,quadratic,quadratic,500,1500,0.9967,0.9512,0.9641,0.9578,0.8661,0.2872,0.4314,0.6977
flow,4,2,150,0.0192,800,polar2,polar,500,1500,0.9967,0.9538,0.9664,0.9607,0.7792,0.3133,0.4469,0.7066
flow,4,2,150,0.0192,800,polar3,polar,500,1500,0.9967,0.9539,0.9661,0.9609,0.7326,0.3290,0.4541,0.7101
flow,4,2,150,0.0192,800,polar8,polar,500,1500,0.9967,0.9545,0.9675,0.9628,0.5864,0.2924,0.3902,0.6789
flow,4,2,150,0.0192,800,mlp,mlp,500,1500,0.9967,0.9550,0.9671,0.9623,0.6878,0.3394,0.4545,0.7108
flow,4,2,150,0.0192,800,knn,knn,1000,3000,0.9963,0.8778,0.8921,0.8850,0.8143,0.1488,0.2517,0.5719
flow,4,2,150,0.0192,800,altered_knn,altered_knn,1000,2000,0.9963,0.8984,0.9131,0.9294,0.0529,0.1462,0.0777,0.4954
flow,4,2,150,0.0192,800,kernel,kernel,1000,3000,0.9963,0.8868,0.9016,0.8939,0.9804,0.1305,0.2304,0.5660
flow,4,2,150,0.0192,800,linear,linear,1000,3000,0.9963,0.6563,0.6594,0.7914,0.0279,0.5013,0.0529,0.3561
flow,4,2,150,0.0192,800,quadratic,quadratic,1000,3000,0.9963,0.9515,0.9646,0.9584,0.8258,0.2846,0.4233,0.6939
flow,4,2,150,0.0192,800,polar2,polar,1000,3000,0.9963,0.9542,0.9662,0.9608,0.7975,0.3394,0.4762,0.7212
flow,4,2,150,0.0192,800,polar3,polar,1000,3000,0.9963,0.9548,0.9666,0.9610,0.8500,0.3551,0.5009,0.7337
flow,4,2,150,0.0192,800,polar8,polar,1000,3000,0.9963,0.9547,0.9670,0.9615,0.7764,0.3264,0.4596,0.7133
flow,4,2,150,0.0192,800,mlp,mlp,1000,3000,0.9963,0.9554,0.9670,0.9616,0.8424,0.3629,0.5073,0.7371
flow,4,4,150,0.0138,800,analytic,analytic,0,0,nan,0.9214,0.9284,0.9269,0.5764,0.4239,0.4885,0.7085
flow,4,4,150,0.0138,800,knn,knn,125,748,0.9786,0.6805,0.6873,0.6920,0.1641,0.1920,0.1770,0.4321
flow,4,4,150,0.0138,800,altered_knn,altered_knn,125,500,0.9786,0.6810,0.6858,0.7655,0.0214,0.3406,0.0403,0.3630
flow,4,4,150,0.0138,800,kernel,kernel,125,748,0.9786,0.7224,0.7294,0.7277,0.4266,0.2210,0.2912,0.5103
flow,4,4,150,0.0138,800,linear,linear,125,748,0.9786,0.2620,0.2574,0.3519,0.0112,0.5942,0.0219,0.1396
flow,4,4,150,0.0138,800,quadratic,quadratic,125,748,0.9786,0.8794,0.8871,0.8858,0.4466,0.3333,0.3817,0.6344
flow,4,4,150,0.0138,800,polar2,polar,125,748,0.9786,0.8962,0.9027,0.9131,0.1622,0.4348,0.2362,0.5694
flow,4,4,150,0.0138,800,polar3,polar,125,748,0.9786,0.8966,0.9038,0.9039,0.3430,0.3841,0.3624,0.6331
flow,4,4,150,0.0138,800,polar8,polar,125,748,0.9786,0.8639,0.8713,0.8776,0.1577,0.3406,0.2156,0.5434
flow,4,4,150,0.0138,800,mlp,mlp,125,748,0.9786,0.9081,0.9157,0.9171,0.3065,0.3587,0.3306,0.6231
flow,4,4,150,0.0138,800,knn,knn,250,1500,0.9727,0.7269,0.7338,0.7348,0.2305,0.2355,0.2330,0.4834
flow,4,4,150,0.0138,800,altered_knn,altered_knn,250,1000,0.9727,0.7133,0.7186,0.7973,0.0224,0.3370,0.0420,0.3803
flow,4,4,150,0.0138,800,kernel,kernel,250,1500,0.9727,0.7932,0.8013,0.7985,0.5842,0.2138,0.3130,0.5571
flow,4,4,150,0.0138,800,linear,linear,250,1500,0.9727,0.2378,0.2328,0.3259,0.0109,0.5978,0.0214,0.1271
flow,4,4,150,0.0138,800,quadratic,quadratic,250,1500,0.9727,0.8999,0.9077,0.9050,0.5732,0.3406,0.4273,0.6675
flow,4,4,150,0.0138,800,polar2,polar,250,1500,0.9727,0.8982,0.9049,0.9103,0.2164,0.4203,0.2857,0.5953
