sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,200,4,2,0.0089,knn,knn,50000,150000,0.9581,0.9605,0.9650,0.3420,0.6975,0.4590,0.7097
ddim,200,4,2,0.0089,altered_knn,altered_knn,50000,100000,0.8594,0.8641,0.9234,0.0220,0.3361,0.0414,0.4528
ddim,200,4,2,0.0089,quadratic,quadratic,50000,150000,0.9758,0.9780,0.9841,0.3112,0.7367,0.4376,0.7078
ddim,200,4,2,0.0089,quadratic_cal,quadratic,50000,150000,0.9741,0.9761,0.9832,0.2902,0.7535,0.4190,0.6975
ddim,200,4,2,0.0089,polar8,polar,50000,150000,0.9808,0.9817,0.9895,0.3205,0.8852,0.4706,0.7261
ddim,200,4,2,0.0089,polar8_cal,polar,50000,150000,0.9807,0.9816,0.9895,0.3185,0.8852,0.4685,0.7251
ddim,200,4,2,0.0089,knn,knn,100000,300000,0.9635,0.9655,0.9705,0.3478,0.7423,0.4736,0.7196
ddim,200,4,2,0.0089,altered_knn,altered_knn,100000,200000,0.8787,0.8835,0.9346,0.0264,0.3473,0.0491,0.4663
ddim,200,4,2,0.0089,quadratic,quadratic,100000,300000,0.9795,0.9816,0.9878,0.3119,0.7479,0.4402,0.7109
ddim,200,4,2,0.0089,quadratic_cal,quadratic,100000,300000,0.9781,0.9801,0.9871,0.2918,0.7479,0.4198,0.7000
ddim,200,4,2,0.0089,polar8,polar,100000,300000,0.9806,0.9816,0.9894,0.3174,0.8768,0.4661,0.7239
ddim,200,4,2,0.0089,polar8_cal,polar,100000,300000,0.9804,0.9812,0.9894,0.3142,0.8880,0.4641,0.7227
ddim,0,4,4,0.0117,knn,knn,20000,120000,0.8548,0.8576,0.8603,0.2144,0.6238,0.3191,0.5883
ddim,0,4,4,0.0117,altered_knn,altered_knn,20000,80000,0.8046,0.8108,0.8381,0.0299,0.2744,0.0540,0.4324
ddim,0,4,4,0.0117,quadratic,quadratic,20000,120000,0.8268,0.8285,0.8364,0.1700,0.6860,0.2725,0.5505
ddim,0,4,4,0.0117,quadratic_cal,quadratic,20000,120000,0.8386,0.8415,0.8415,0.2353,0.6002,0.3381,0.5898
ddim,0,4,4,0.0117,polar8,polar,20000,120000,0.8591,0.8614,0.8659,0.2264,0.6635,0.3376,0.5995
ddim,0,4,4,0.0117,polar8_cal,polar,20000,120000,0.8600,0.8624,0.8664,0.2352,0.6581,0.3465,0.6044
ddim,0,4,4,0.0117,knn,knn,50000,300000,0.8585,0.8610,0.8636,0.2297,0.6527,0.3398,0.6004
ddim,0,4,4,0.0117,altered_knn,altered_knn,50000,200000,0.8516,0.8606,0.8568,0.0475,0.0836,0.0606,0.4606
ddim,0,4,4,0.0117,quadratic,quadratic,50000,300000,0.8431,0.8450,0.8528,0.1829,0.6860,0.2887,0.5669
ddim,0,4,4,0.0117,quadratic_cal,quadratic,50000,300000,0.8526,0.8556,0.8569,0.2402,0.6045,0.3438,0.5997
ddim,0,4,4,0.0117,polar8,polar,50000,300000,0.8593,0.8616,0.8660,0.2295,0.6624,0.3409,0.6012
ddim,0,4,4,0.0117,polar8_cal,polar,50000,300000,0.8600,0.8624,0.8663,0.2376,0.6570,0.3490,0.6057
ddim,0,4,4,0.0117,knn,knn,100000,600000,0.8613,0.8639,0.8668,0.2279,0.6452,0.3369,0.6004
ddim,0,4,4,0.0117,altered_knn,altered_knn,100000,400000,0.8557,0.8650,0.8591,0.0547,0.0718,0.0621,0.4635
ddim,0,4,4,0.0117,quadratic,quadratic,100000,600000,0.8556,0.8576,0.8641,0.2020,0.6881,0.3123,0.5849
ddim,0,4,4,0.0117,quadratic_cal,quadratic,100000,600000,0.8610,0.8636,0.8665,0.2382,0.6367,0.3467,0.6052
ddim,0,4,4,0.0117,polar8,polar,100000,600000,0.8595,0.8619,0.8661,0.2327,0.6602,0.3441,0.6030
ddim,0,4,4,0.0117,polar8_cal,polar,100000,600000,0.8604,0.8628,0.8664,0.2428,0.6538,0.3541,0.6085
ddim,100,4,4,0.0105,knn,knn,20000,120000,0.9021,0.9058,0.9096,0.2246,0.5561,0.3199,0.6129
ddim,100,4,4,0.0105,altered_knn,altered_knn,20000,80000,0.8478,0.8530,0.8947,0.0321,0.3556,0.0588,0.4559
ddim,100,4,4,0.0105,quadratic,quadratic,20000,120000,0.9218,0.9251,0.9286,0.2784,0.6134,0.3830,0.6541
ddim,100,4,4,0.0105,quadratic_cal,quadratic,20000,120000,0.9247,0.9283,0.9299,0.3178,0.5847,0.4118,0.6700
ddim,100,4,4,0.0105,polar8,polar,20000,120000,0.9186,0.9219,0.9214,0.3606,0.5990,0.4502,0.6861
ddim,100,4,4,0.0105,polar8_cal,polar,20000,120000,0.9192,0.9226,0.9216,0.3850,0.5955,0.4677,0.6952
ddim,100,4,4,0.0105,knn,knn,50000,300000,0.9117,0.9155,0.9180,0.2503,0.5489,0.3438,0.6296
ddim,100,4,4,0.0105,altered_knn,altered_knn,50000,200000,0.8816,0.8882,0.9092,0.0401,0.2578,0.0694,0.4788
ddim,100,4,4,0.0105,quadratic,quadratic,50000,300000,0.9296,0.9330,0.9363,0.2946,0.6014,0.3954,0.6642
ddim,100,4,4,0.0105,quadratic_cal,quadratic,50000,300000,0.9317,0.9354,0.9373,0.3273,0.5788,0.4181,0.6768
ddim,100,4,4,0.0105,polar8,polar,50000,300000,0.9186,0.9220,0.9213,0.3646,0.5979,0.4530,0.6875
ddim,100,4,4,0.0105,polar8_cal,polar,50000,300000,0.9199,0.9234,0.9217,0.4176,0.5895,0.4889,0.7061
ddim,100,4,4,0.0105,knn,knn,100000,600000,0.9163,0.9200,0.9215,0.2811,0.5668,0.3758,0.6479
ddim,100,4,4,0.0105,altered_knn,altered_knn,100000,400000,0.8351,0.8388,0.8894,0.0357,0.4869,0.0666,0.4527
ddim,100,4,4,0.0105,quadratic,quadratic,100000,600000,0.9312,0.9349,0.9382,0.2828,0.5811,0.3805,0.6577
ddim,100,4,4,0.0105,quadratic_cal,quadratic,100000,600000,0.9341,0.9383,0.9394,0.3297,0.5346,0.4078,0.6731
ddim,100,4,4,0.0105,polar8,polar,100000,600000,0.9188,0.9221,0.9213,0.3739,0.6014,0.4611,0.6916
ddim,100,4,4,0.0105,polar8_cal,polar,100000,600000,0.9193,0.9227,0.9215,0.3960,0.5979,0.4765,0.6996
ddim,200,4,4,0.0109,knn,knn,20000,120000,0.8947,0.8984,0.9048,0.2145,0.5578,0.3099,0.6042
ddim,200,4,4,0.0109,altered_knn,altered_knn,20000,80000,0.8966,0.9056,0.9092,0.0409,0.0825,0.0547,0.4801
ddim,200,4,4,0.0109,quadratic,quadratic,20000,120000,0.9223,0.9257,0.9326,0.2477,0.6117,0.3526,0.6391
ddim,200,4,4,0.0109,quadratic_cal,quadratic,20000,120000,0.9276,0.9316,0.9351,0.3120,0.5647,0.4020,0.6668
ddim,200,4,4,0.0109,polar8,polar,20000,120000,0.9251,0.9282,0.9329,0.3191,0.6438,0.4267,0.6775
ddim,200,4,4,0.0109,polar8_cal,polar,20000,120000,0.9256,0.9287,0.9329,0.3337,0.6392,0.4385,0.6836
ddim,200,4,4,0.0109,knn,knn,50000,300000,0.9076,0.9111,0.9169,0.2455,0.5922,0.3471,0.6291
ddim,200,4,4,0.0109,altered_knn,altered_knn,50000,200000,0.8205,0.8245,0.8856,0.0317,0.4593,0.0593,0.4419
ddim,200,4,4,0.0109,quadratic,quadratic,50000,300000,0.9271,0.9306,0.9370,0.2595,0.6082,0.3638,0.6472
ddim,200,4,4,0.0109,quadratic_cal,quadratic,50000,300000,0.9313,0.9355,0.9388,0.3121,0.5510,0.3985,0.6670
ddim,200,4,4,0.0109,polar8,polar,50000,300000,0.9252,0.9284,0.9329,0.3248,0.6415,0.4313,0.6798
ddim,200,4,4,0.0109,polar8_cal,polar,50000,300000,0.9260,0.9292,0.9331,0.3460,0.6380,0.4487,0.6889
ddim,200,4,4,0.0109,knn,knn,100000,600000,0.9156,0.9190,0.9240,0.2744,0.6082,0.3782,0.6486
ddim,200,4,4,0.0109,altered_knn,altered_knn,100000,400000,0.8769,0.8840,0.9103,0.0344,0.2337,0.0600,0.4720
ddim,200,4,4,0.0109,quadratic,quadratic,100000,600000,0.9267,0.9302,0.9364,0.2590,0.6105,0.3637,0.6469
ddim,200,4,4,0.0109,quadratic_cal,quadratic,100000,600000,0.9315,0.9358,0.9386,0.3246,0.5395,0.4053,0.6706
ddim,200,4,4,0.0109,polar8,polar,100000,600000,0.9255,0.9287,0.9330,0.3341,0.6438,0.4399,0.6843
ddim,200,4,4,0.0109,polar8_cal,polar,100000,600000,0.9260,0.9292,0.9330,0.3496,0.6415,0.4525,0.6908
ddim,0,4,8,0.0114,knn,knn,20000,240000,0.8216,0.8264,0.8330,0.1226,0.4097,0.1887,0.5075
ddim,0,4,8,0.0114,altered_knn,altered_knn,20000,160000,0.7896,0.7958,0.8235,0.0303,0.2511,0.0541,0.4250
ddim,0,4,8,0.0114,quadratic,quadratic,20000,240000,0.8347,0.8389,0.8434,0.1653,0.4792,0.2458,0.5423
ddim,0,4,8,0.0114,quadratic_cal,quadratic,20000,240000,0.8464,0.8520,0.8481,0.3021,0.3638,0.3301,0.5911
ddim,0,4,8,0.0114,polar8,polar,20000,240000,0.8316,0.8363,0.8386,0.2354,0.4201,0.3018,0.5690
ddim,0,4,8,0.0114,polar8_cal,polar,20000,240000,0.8342,0.8392,0.8393,0.3153,0.4015,0.3532,0.5962
ddim,0,4,8,0.0114,knn,knn,50000,600000,0.8271,0.8319,0.8373,0.1415,0.4103,0.2104,0.5211
ddim,0,4,8,0.0114,altered_knn,altered_knn,50000,400000,0.8244,0.8331,0.8336,0.0366,0.0656,0.0470,0.4401
ddim,0,4,8,0.0114,quadratic,quadratic,50000,600000,0.8527,0.8575,0.8631,0.1643,0.4415,0.2394,0.5485
ddim,0,4,8,0.0114,quadratic_cal,quadratic,50000,600000,0.8609,0.8669,0.8655,0.2892,0.3452,0.3147,0.5908
ddim,0,4,8,0.0114,polar8,polar,50000,600000,0.8319,0.8367,0.8383,0.2545,0.4147,0.3154,0.5761
ddim,0,4,8,0.0114,polar8_cal,polar,50000,600000,0.8339,0.8389,0.8388,0.3233,0.3999,0.3575,0.5982
ddim,0,4,8,0.0114,knn,knn,100000,1200000,0.8308,0.8358,0.8402,0.1582,0.3972,0.2263,0.5311
ddim,0,4,8,0.0114,altered_knn,altered_knn,100000,800000,0.8123,0.8204,0.8296,0.0303,0.1154,0.0480,0.4342
ddim,0,4,8,0.0114,quadratic,quadratic,100000,1200000,0.8481,0.8530,0.8617,0.1316,0.4245,0.2010,0.5270
ddim,0,4,8,0.0114,quadratic_cal,quadratic,100000,1200000,0.8589,0.8650,0.8651,0.2510,0.3299,0.2851,0.5751
ddim,0,4,8,0.0114,polar8,polar,100000,1200000,0.8320,0.8368,0.8382,0.2632,0.4119,0.3212,0.5790
ddim,0,4,8,0.0114,polar8_cal,polar,100000,1200000,0.8338,0.8388,0.8386,0.3315,0.3999,0.3625,0.6006
ddim,100,4,8,0.0113,knn,knn,20000,240000,0.8659,0.8706,0.8775,0.1592,0.4555,0.2359,0.5532
ddim,100,4,8,0.0113,altered_knn,altered_knn,20000,160000,0.8723,0.8812,0.8820,0.0581,0.0952,0.0722,0.4767
ddim,100,4,8,0.0113,quadratic,quadratic,20000,240000,0.8827,0.8872,0.8942,0.1772,0.4809,0.2590,0.5731
ddim,100,4,8,0.0113,quadratic_cal,quadratic,20000,240000,0.8924,0.8981,0.8983,0.2790,0.3940,0.3267,0.6124
ddim,100,4,8,0.0113,polar8,polar,20000,240000,0.9022,0.9074,0.9092,0.2656,0.4532,0.3349,0.6211
ddim,100,4,8,0.0113,polar8_cal,polar,20000,240000,0.9047,0.9103,0.9097,0.3476,0.4211,0.3809,0.6456
ddim,100,4,8,0.0113,knn,knn,50000,600000,0.8821,0.8870,0.8920,0.1848,0.4527,0.2624,0.5747
ddim,100,4,8,0.0113,altered_knn,altered_knn,50000,400000,0.8535,0.8606,0.8827,0.0372,0.2263,0.0639,0.4622
ddim,100,4,8,0.0113,quadratic,quadratic,50000,600000,0.8946,0.8993,0.9068,0.1759,0.4859,0.2583,0.5788
ddim,100,4,8,0.0113,quadratic_cal,quadratic,50000,600000,0.9020,0.9076,0.9087,0.2716,0.4112,0.3271,0.6174
ddim,100,4,8,0.0113,polar8,polar,50000,600000,0.9029,0.9081,0.9095,0.2777,0.4466,0.3425,0.6253
ddim,100,4,8,0.0113,polar8_cal,polar,50000,600000,0.9045,0.9099,0.9099,0.3273,0.4289,0.3713,0.6406
ddim,100,4,8,0.0113,knn,knn,100000,1200000,0.8885,0.8936,0.8975,0.2013,0.4388,0.2760,0.5848
ddim,100,4,8,0.0113,altered_knn,altered_knn,100000,800000,0.8740,0.8825,0.8900,0.0439,0.1328,0.0660,0.4742
ddim,100,4,8,0.0113,quadratic,quadratic,100000,1200000,0.8902,0.8947,0.9048,0.1446,0.4925,0.2235,0.5591
ddim,100,4,8,0.0113,quadratic_cal,quadratic,100000,1200000,0.9021,0.9079,0.9086,0.2608,0.3874,0.3117,0.6098
ddim,100,4,8,0.0113,polar8,polar,100000,1200000,0.9032,0.9085,0.9095,0.2891,0.4416,0.3495,0.6290
ddim,100,4,8,0.0113,polar8_cal,polar,100000,1200000,0.9047,0.9102,0.9099,0.3389,0.4278,0.3782,0.6442
ddim,200,4,8,0.0114,knn,knn,20000,240000,0.8671,0.8718,0.8801,0.1606,0.4623,0.2383,0.5551
ddim,200,4,8,0.0114,altered_knn,altered_knn,20000,160000,0.8713,0.8805,0.8805,0.0599,0.0755,0.0668,0.4737
ddim,200,4,8,0.0114,quadratic,quadratic,20000,240000,0.8815,0.8862,0.8913,0.2211,0.4776,0.3022,0.5942
ddim,200,4,8,0.0114,quadratic_cal,quadratic,20000,240000,0.8889,0.8946,0.8943,0.3508,0.3928,0.3706,0.6326
ddim,200,4,8,0.0114,polar8,polar,20000,240000,0.9029,0.9080,0.9097,0.3034,0.4628,0.3666,0.6373
ddim,200,4,8,0.0114,polar8_cal,polar,20000,240000,0.9054,0.9110,0.9101,0.4302,0.4251,0.4276,0.6693
ddim,200,4,8,0.0114,knn,knn,50000,600000,0.8839,0.8887,0.8952,0.1899,0.4694,0.2704,0.5796
ddim,200,4,8,0.0114,altered_knn,altered_knn,50000,400000,0.8721,0.8806,0.8863,0.0563,0.1368,0.0798,0.4802
ddim,200,4,8,0.0114,quadratic,quadratic,50000,600000,0.8924,0.8972,0.9030,0.2027,0.4737,0.2839,0.5906
ddim,200,4,8,0.0114,quadratic_cal,quadratic,50000,600000,0.8991,0.9050,0.9047,0.3360,0.3895,0.3608,0.6329
ddim,200,4,8,0.0114,polar8,polar,50000,600000,0.9038,0.9089,0.9102,0.3237,0.4546,0.3782,0.6436
ddim,200,4,8,0.0114,polar8_cal,polar,50000,600000,0.9047,0.9100,0.9103,0.3639,0.4426,0.3994,0.6547
ddim,200,4,8,0.0114,knn,knn,100000,1200000,0.8909,0.8959,0.9008,0.2137,0.4601,0.2919,0.5939
ddim,200,4,8,0.0114,altered_knn,altered_knn,100000,800000,0.8503,0.8570,0.8849,0.0385,0.2708,0.0674,0.4622
ddim,200,4,8,0.0114,quadratic,quadratic,100000,1200000,0.8885,0.8931,0.9026,0.1582,0.4902,0.2392,0.5661
ddim,200,4,8,0.0114,quadratic_cal,quadratic,100000,1200000,0.8996,0.9059,0.9053,0.3247,0.3561,0.3397,0.6228
ddim,200,4,8,0.0114,polar8,polar,100000,1200000,0.9042,0.9095,0.9103,0.3410,0.4469,0.3868,0.6482
ddim,200,4,8,0.0114,polar8_cal,polar,100000,1200000,0.9052,0.9106,0.9104,0.3911,0.4344,0.4116,0.6611
ddim,0,4,16,0.0137,knn,knn,20000,480000,0.8554,0.8620,0.8710,0.1484,0.3762,0.2128,0.5374
ddim,0,4,16,0.0137,altered_knn,altered_knn,20000,320000,0.8655,0.8753,0.8826,0.0712,0.1593,0.0984,0.4869
ddim,0,4,16,0.0137,quadratic,quadratic,20000,480000,0.8744,0.8806,0.8951,0.1256,0.4285,0.1943,0.5375
ddim,0,4,16,0.0137,quadratic_cal,quadratic,20000,480000,0.8935,0.9022,0.9008,0.3297,0.2667,0.2949,0.5985
ddim,0,4,16,0.0137,polar8,polar,20000,480000,0.9137,0.9221,0.9237,0.2545,0.3139,0.2811,0.6016
ddim,0,4,16,0.0137,polar8_cal,polar,20000,480000,0.9163,0.9252,0.9240,0.3634,0.2772,0.3145,0.6199
ddim,0,4,16,0.0137,knn,knn,50000,1200000,0.8781,0.8853,0.8916,0.1726,0.3573,0.2327,0.5590
ddim,0,4,16,0.0137,altered_knn,altered_knn,50000,800000,0.8759,0.8860,0.8922,0.0731,0.1488,0.0980,0.4920
ddim,0,4,16,0.0137,quadratic,quadratic,50000,1200000,0.8699,0.8761,0.8977,0.0925,0.4216,0.1517,0.5139
ddim,0,4,16,0.0137,quadratic_cal,quadratic,50000,1200000,0.9015,0.9111,0.9095,0.2663,0.2063,0.2325,0.5718
ddim,0,4,16,0.0137,polar8,polar,50000,1200000,0.9142,0.9228,0.9237,0.2689,0.3000,0.2836,0.6032
ddim,0,4,16,0.0137,polar8_cal,polar,50000,1200000,0.9159,0.9247,0.9239,0.3363,0.2774,0.3040,0.6144
ddim,0,4,16,0.0137,knn,knn,100000,2400000,0.8909,0.8985,0.9034,0.1882,0.3415,0.2427,0.5706
ddim,0,4,16,0.0137,altered_knn,altered_knn,100000,1600000,0.8858,0.8966,0.8988,0.0796,0.1088,0.0920,0.4943
ddim,0,4,16,0.0137,quadratic,quadratic,100000,2400000,0.8698,0.8761,0.8978,0.0911,0.4148,0.1494,0.5128
ddim,0,4,16,0.0137,quadratic_cal,quadratic,100000,2400000,0.9021,0.9120,0.9101,0.2638,0.1937,0.2234,0.5677
ddim,0,4,16,0.0137,polar8,polar,100000,2400000,0.9144,0.9230,0.9236,0.2805,0.2957,0.2879,0.6055
ddim,0,4,16,0.0137,polar8_cal,polar,100000,2400000,0.9158,0.9247,0.9236,0.3493,0.2745,0.3074,0.6160
ddim,100,4,16,0.0129,knn,knn,20000,480000,0.8598,0.8663,0.8749,0.1392,0.3670,0.2019,0.5341
ddim,100,4,16,0.0129,altered_knn,altered_knn,20000,320000,0.8722,0.8825,0.8822,0.0812,0.0853,0.0832,0.4829
ddim,100,4,16,0.0129,quadratic,quadratic,20000,480000,0.8766,0.8825,0.8978,0.1138,0.4264,0.1796,0.5310
ddim,100,4,16,0.0129,quadratic_cal,quadratic,20000,480000,0.8962,0.9042,0.9040,0.2748,0.2839,0.2793,0.5917
ddim,100,4,16,0.0129,polar8,polar,20000,480000,0.9106,0.9185,0.9193,0.2633,0.3122,0.2857,0.6021
ddim,100,4,16,0.0129,polar8_cal,polar,20000,480000,0.9127,0.9210,0.9194,0.3584,0.2754,0.3114,0.6162
ddim,100,4,16,0.0129,knn,knn,50000,1200000,0.8808,0.8876,0.8936,0.1682,0.3615,0.2295,0.5586
ddim,100,4,16,0.0129,altered_knn,altered_knn,50000,800000,0.8806,0.8905,0.8924,0.0845,0.1198,0.0991,0.4948
ddim,100,4,16,0.0129,quadratic,quadratic,50000,1200000,0.8744,0.8804,0.9017,0.0869,0.4145,0.1437,0.5120
ddim,100,4,16,0.0129,quadratic_cal,quadratic,50000,1200000,0.9048,0.9137,0.9134,0.2191,0.2211,0.2201,0.5669
ddim,100,4,16,0.0129,polar8,polar,50000,1200000,0.9111,0.9191,0.9194,0.2775,0.3023,0.2894,0.6042
ddim,100,4,16,0.0129,polar8_cal,polar,50000,1200000,0.9127,0.9211,0.9194,0.3571,0.2703,0.3077,0.6144
ddim,100,4,16,0.0129,knn,knn,100000,2400000,0.8910,0.8981,0.9024,0.1880,0.3411,0.2424,0.5703
ddim,100,4,16,0.0129,altered_knn,altered_knn,100000,1600000,0.8884,0.8989,0.8981,0.0904,0.0851,0.0877,0.4933
ddim,100,4,16,0.0129,quadratic,quadratic,100000,2400000,0.8740,0.8800,0.9012,0.0866,0.4119,0.1430,0.5115
ddim,100,4,16,0.0129,quadratic_cal,quadratic,100000,2400000,0.9052,0.9142,0.9142,0.2109,0.2206,0.2156,0.5649
ddim,100,4,16,0.0129,polar8,polar,100000,2400000,0.9111,0.9192,0.9192,0.2832,0.2958,0.2893,0.6043
ddim,100,4,16,0.0129,polar8_cal,polar,100000,2400000,0.9125,0.9209,0.9192,0.3576,0.2679,0.3063,0.6136
ddim,200,4,16,0.0123,knn,knn,20000,480000,0.8481,0.8540,0.8629,0.1324,0.3780,0.1961,0.5250
ddim,200,4,16,0.0123,altered_knn,altered_knn,20000,320000,0.8563,0.8651,0.8719,0.0652,0.1540,0.0917,0.4784
ddim,200,4,16,0.0123,quadratic,quadratic,20000,480000,0.8654,0.8707,0.8866,0.1062,0.4371,0.1709,0.5208
ddim,200,4,16,0.0123,quadratic_cal,quadratic,20000,480000,0.8854,0.8933,0.8913,0.3248,0.2489,0.2818,0.5876
ddim,200,4,16,0.0123,polar8,polar,20000,480000,0.8918,0.8991,0.9012,0.2316,0.3072,0.2641,0.5816
ddim,200,4,16,0.0123,polar8_cal,polar,20000,480000,0.8935,0.9010,0.9014,0.2882,0.2892,0.2887,0.5949
ddim,200,4,16,0.0123,knn,knn,50000,1200000,0.8679,0.8744,0.8808,0.1517,0.3475,0.2112,0.5428
ddim,200,4,16,0.0123,altered_knn,altered_knn,50000,800000,0.8691,0.8787,0.8804,0.0710,0.0961,0.0817,0.4802
ddim,200,4,16,0.0123,quadratic,quadratic,50000,1200000,0.8620,0.8675,0.8884,0.0832,0.4158,0.1387,0.5031
ddim,200,4,16,0.0123,quadratic_cal,quadratic,50000,1200000,0.8910,0.8997,0.8982,0.2532,0.1976,0.2220,0.5608
ddim,200,4,16,0.0123,polar8,polar,50000,1200000,0.8925,0.8999,0.9013,0.2485,0.2981,0.2710,0.5855
ddim,200,4,16,0.0123,polar8_cal,polar,50000,1200000,0.8937,0.9013,0.9015,0.2966,0.2864,0.2914,0.5964
ddim,200,4,16,0.0123,knn,knn,100000,2400000,0.8770,0.8836,0.8888,0.1696,0.3425,0.2268,0.5552
ddim,200,4,16,0.0123,altered_knn,altered_knn,100000,1600000,0.8772,0.8876,0.8847,0.0818,0.0383,0.0522,0.4699
ddim,200,4,16,0.0123,quadratic,quadratic,100000,2400000,0.8602,0.8657,0.8865,0.0833,0.4143,0.1387,0.5022
ddim,200,4,16,0.0123,quadratic_cal,quadratic,100000,2400000,0.8906,0.8993,0.8978,0.2573,0.1956,0.2222,0.5608
ddim,200,4,16,0.0123,polar8,polar,100000,2400000,0.8927,0.9001,0.9012,0.2571,0.2940,0.2743,0.5872
ddim,200,4,16,0.0123,polar8_cal,polar,100000,2400000,0.8940,0.9016,0.9014,0.3151,0.2829,0.2981,0.5999
ddim,0,8,2,0.0122,knn,knn,20000,60000,0.8697,0.8754,0.8759,0.3663,0.4082,0.3861,0.6307
ddim,0,8,2,0.0122,altered_knn,altered_knn,20000,40000,0.6771,0.6786,0.8044,0.0212,0.5551,0.0408,0.3597
ddim,0,8,2,0.0122,quadratic,quadratic,20000,60000,0.9394,0.9401,0.9645,0.1729,0.8776,0.2889,0.6145
ddim,0,8,2,0.0122,quadratic_cal,quadratic,20000,60000,0.9269,0.9272,0.9579,0.1459,0.9000,0.2511,0.5892
ddim,0,8,2,0.0122,polar8,polar,20000,60000,0.9389,0.9390,0.9663,0.1675,0.9306,0.2838,0.6114
ddim,0,8,2,0.0122,polar8_cal,polar,20000,60000,0.9346,0.9345,0.9645,0.1567,0.9429,0.2688,0.6016
ddim,0,8,2,0.0122,knn,knn,50000,150000,0.8803,0.8851,0.8869,0.3699,0.4959,0.4237,0.6544
ddim,0,8,2,0.0122,altered_knn,altered_knn,50000,100000,0.7130,0.7153,0.8299,0.0229,0.5327,0.0439,0.3796
ddim,0,8,2,0.0122,quadratic,quadratic,50000,150000,0.9403,0.9411,0.9652,0.1752,0.8796,0.2922,0.6167
ddim,0,8,2,0.0122,quadratic_cal,quadratic,50000,150000,0.9278,0.9282,0.9585,0.1472,0.8959,0.2528,0.5905
ddim,0,8,2,0.0122,polar8,polar,50000,150000,0.9389,0.9390,0.9664,0.1672,0.9327,0.2835,0.6113
ddim,0,8,2,0.0122,polar8_cal,polar,50000,150000,0.9343,0.9341,0.9643,0.1569,0.9490,0.2693,0.6017
ddim,0,8,2,0.0122,knn,knn,100000,300000,0.8894,0.8931,0.8959,0.3930,0.5918,0.4723,0.6827
ddim,0,8,2,0.0122,altered_knn,altered_knn,100000,200000,0.7279,0.7304,0.8401,0.0239,0.5265,0.0457,0.3880
ddim,0,8,2,0.0122,quadratic,quadratic,100000,300000,0.9452,0.9460,0.9688,0.1841,0.8816,0.3045,0.6253
ddim,0,8,2,0.0122,quadratic_cal,quadratic,100000,300000,0.9287,0.9289,0.9599,0.1471,0.9143,0.2535,0.5912
ddim,0,8,2,0.0122,polar8,polar,100000,300000,0.9376,0.9377,0.9657,0.1642,0.9327,0.2792,0.6084
ddim,0,8,2,0.0122,polar8_cal,polar,100000,300000,0.9354,0.9354,0.9647,0.1595,0.9429,0.2729,0.6041
ddim,100,8,2,0.0112,knn,knn,20000,60000,0.8664,0.8724,0.8714,0.4203,0.3408,0.3764,0.6244
ddim,100,8,2,0.0112,altered_knn,altered_knn,20000,40000,0.8146,0.8197,0.8912,0.0244,0.3697,0.0459,0.4328
ddim,100,8,2,0.0112,quadratic,quadratic,20000,60000,0.9626,0.9641,0.9778,0.2397,0.8330,0.3723,0.6682
ddim,100,8,2,0.0112,quadratic_cal,quadratic,20000,60000,0.9546,0.9558,0.9737,0.2012,0.8530,0.3255,0.6406
ddim,100,8,2,0.0112,polar8,polar,20000,60000,0.9615,0.9620,0.9788,0.2284,0.9176,0.3657,0.6639
ddim,100,8,2,0.0112,polar8_cal,polar,20000,60000,0.9590,0.9594,0.9777,0.2157,0.9265,0.3499,0.6546
ddim,100,8,2,0.0112,knn,knn,50000,150000,0.8734,0.8786,0.8780,0.4623,0.4098,0.4345,0.6566
ddim,100,8,2,0.0112,altered_knn,altered_knn,50000,100000,0.7337,0.7363,0.8442,0.0214,0.5033,0.0411,0.3887
ddim,100,8,2,0.0112,quadratic,quadratic,50000,150000,0.9640,0.9655,0.9787,0.2457,0.8285,0.3790,0.6723
ddim,100,8,2,0.0112,quadratic_cal,quadratic,50000,150000,0.9550,0.9561,0.9740,0.2027,0.8597,0.3281,0.6421
ddim,100,8,2,0.0112,polar8,polar,50000,150000,0.9618,0.9623,0.9789,0.2300,0.9176,0.3679,0.6651
ddim,100,8,2,0.0112,polar8_cal,polar,50000,150000,0.9582,0.9586,0.9774,0.2120,0.9310,0.3453,0.6519
ddim,100,8,2,0.0112,knn,knn,100000,300000,0.8832,0.8878,0.8882,0.4379,0.4788,0.4574,0.6726
ddim,100,8,2,0.0112,altered_knn,altered_knn,100000,200000,0.7541,0.7573,0.8573,0.0218,0.4699,0.0417,0.3995
ddim,100,8,2,0.0112,quadratic,quadratic,100000,300000,0.9661,0.9675,0.9807,0.2493,0.8396,0.3845,0.6760
ddim,100,8,2,0.0112,quadratic_cal,quadratic,100000,300000,0.9562,0.9571,0.9756,0.2016,0.8731,0.3276,0.6424
ddim,100,8,2,0.0112,polar8,polar,100000,300000,0.9613,0.9618,0.9788,0.2264,0.9176,0.3632,0.6625
ddim,100,8,2,0.0112,polar8_cal,polar,100000,300000,0.9586,0.9589,0.9777,0.2121,0.9287,0.3453,0.6521
ddim,200,8,2,0.0105,knn,knn,20000,60000,0.8682,0.8737,0.8735,0.3538,0.3437,0.3487,0.6112
