process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,8,150,0.0342,250,6000,0.8467,altered_knn,altered_knn,0.8524,0.8819,0.8672,0.2167,0.0190,0.0350,0.4584
ddim,2,8,150,0.0342,250,6000,0.8467,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,250,6000,0.8467,linear,linear,0.0985,0.0788,0.1196,0.0247,0.6559,0.0475,0.0632
ddim,2,8,150,0.0342,250,6000,0.8467,quadratic,quadratic,0.8252,0.8439,0.8633,0.1277,0.2987,0.1789,0.5114
ddim,2,8,150,0.0342,250,6000,0.8467,polar2,polar,0.8136,0.8320,0.8492,0.1326,0.2958,0.1831,0.5075
ddim,2,8,150,0.0342,250,6000,0.8467,polar3,polar,0.8463,0.8664,0.8732,0.1840,0.2767,0.2211,0.5437
ddim,2,8,150,0.0342,250,6000,0.8467,polar8,polar,0.8597,0.8815,0.8803,0.2470,0.2430,0.2450,0.5633
ddim,2,8,150,0.0342,250,6000,0.8467,mlp,mlp,0.8650,0.8888,0.8816,0.3325,0.1918,0.2433,0.5660
ddim,2,16,150,0.0522,250,12000,0.8735,analytic,analytic,0.7692,0.8069,0.7897,0.3947,0.0861,0.1414,0.4741
ddim,2,16,150,0.0522,250,12000,0.8735,knn,knn,0.7424,0.7715,0.7735,0.2007,0.2144,0.2073,0.4894
ddim,2,16,150,0.0522,250,12000,0.8735,altered_knn,altered_knn,0.7096,0.7381,0.7611,0.0925,0.1933,0.1251,0.4316
ddim,2,16,150,0.0522,250,12000,0.8735,kernel,kernel,0.0522,0.0000,0.0000,0.0522,1.0000,0.0993,0.0497
ddim,2,16,150,0.0522,250,12000,0.8735,linear,linear,0.0638,0.0163,0.0328,0.0495,0.9254,0.0939,0.0551
ddim,2,16,150,0.0522,250,12000,0.8735,quadratic,quadratic,0.7084,0.7189,0.7602,0.1752,0.5187,0.2620,0.4904
ddim,2,16,150,0.0522,250,12000,0.8735,polar2,polar,0.7648,0.7947,0.7854,0.3452,0.2220,0.2702,0.5325
ddim,2,16,150,0.0522,250,12000,0.8735,polar3,polar,0.7752,0.8080,0.7965,0.3412,0.1799,0.2356,0.5218
ddim,2,16,150,0.0522,250,12000,0.8735,polar8,polar,0.7728,0.8062,0.7937,0.3850,0.1665,0.2325,0.5193
ddim,2,16,150,0.0522,250,12000,0.8735,mlp,mlp,0.7616,0.7970,0.7827,0.3776,0.1196,0.1817,0.4894
ddim,4,2,150,0.0306,250,1500,0.9713,analytic,analytic,0.9644,0.9876,0.9766,0.8011,0.2300,0.3574,0.6725
ddim,4,2,150,0.0306,250,1500,0.9713,knn,knn,0.8641,0.8872,0.8759,0.7257,0.1338,0.2259,0.5566
ddim,4,2,150,0.0306,250,1500,0.9713,altered_knn,altered_knn,0.8946,0.9182,0.9268,0.0927,0.1468,0.1136,0.5159
ddim,4,2,150,0.0306,250,1500,0.9713,kernel,kernel,0.8919,0.9162,0.9036,0.9048,0.1240,0.2181,0.5671
ddim,4,2,150,0.0306,250,1500,0.9713,linear,linear,0.6800,0.6875,0.8064,0.0430,0.4437,0.0784,0.3829
ddim,4,2,150,0.0306,250,1500,0.9713,quadratic,quadratic,0.9645,0.9862,0.9765,0.7600,0.2790,0.4081,0.6972
ddim,4,2,150,0.0306,250,1500,0.9713,polar2,polar,0.9663,0.9857,0.9774,0.7587,0.3540,0.4828,0.7342
ddim,4,2,150,0.0306,250,1500,0.9713,polar3,polar,0.9659,0.9850,0.9773,0.7264,0.3638,0.4848,0.7349
ddim,4,2,150,0.0306,250,1500,0.9713,polar8,polar,0.9616,0.9814,0.9741,0.6338,0.3361,0.4392,0.7103
ddim,4,2,150,0.0306,250,1500,0.9713,mlp,mlp,0.9633,0.9829,0.9756,0.6533,0.3442,0.4509,0.7169
ddim,4,4,150,0.0205,250,3000,0.9350,analytic,analytic,0.8878,0.9025,0.8971,0.3422,0.1878,0.2425,0.5725
ddim,4,4,150,0.0205,250,3000,0.9350,knn,knn,0.7491,0.7616,0.7631,0.1550,0.1561,0.1555,0.4585
ddim,4,4,150,0.0205,250,3000,0.9350,altered_knn,altered_knn,0.8080,0.8244,0.8203,0.0458,0.0268,0.0338,0.4291
ddim,4,4,150,0.0205,250,3000,0.9350,kernel,kernel,0.7903,0.8041,0.8013,0.2819,0.1293,0.1773,0.4907
ddim,4,4,150,0.0205,250,3000,0.9350,linear,linear,0.2534,0.2416,0.3226,0.0224,0.8195,0.0436,0.1426
ddim,4,4,150,0.0205,250,3000,0.9350,quadratic,quadratic,0.8722,0.8857,0.8822,0.3196,0.2268,0.2653,0.5755
ddim,4,4,150,0.0205,250,3000,0.9350,polar2,polar,0.8788,0.8919,0.8918,0.2176,0.2537,0.2342,0.5631
ddim,4,4,150,0.0205,250,3000,0.9350,polar3,polar,0.8834,0.8964,0.8956,0.2412,0.2659,0.2529,0.5746
ddim,4,4,150,0.0205,250,3000,0.9350,polar8,polar,0.8836,0.8970,0.8961,0.2268,0.2439,0.2350,0.5660
ddim,4,4,150,0.0205,250,3000,0.9350,mlp,mlp,0.8839,0.8971,0.8961,0.2424,0.2537,0.2479,0.5725
ddim,4,8,150,0.0290,250,6000,0.9090,analytic,analytic,0.8821,0.9034,0.8940,0.4605,0.1707,0.2491,0.5762
ddim,4,8,150,0.0290,250,6000,0.9090,knn,knn,0.6945,0.7063,0.7249,0.1098,0.3000,0.1607,0.4335
ddim,4,8,150,0.0290,250,6000,0.9090,altered_knn,altered_knn,0.7627,0.7780,0.8120,0.0653,0.2500,0.1035,0.4408
ddim,4,8,150,0.0290,250,6000,0.9090,kernel,kernel,0.0290,0.0000,0.0000,0.0290,1.0000,0.0564,0.0282
ddim,4,8,150,0.0290,250,6000,0.9090,linear,linear,0.1362,0.1172,0.1783,0.0256,0.7707,0.0496,0.0834
ddim,4,8,150,0.0290,250,6000,0.9090,quadratic,quadratic,0.8589,0.8766,0.8727,0.3446,0.2638,0.2988,0.5877
ddim,4,8,150,0.0290,250,6000,0.9090,polar2,polar,0.8649,0.8819,0.8802,0.3109,0.2948,0.3027,0.5923
ddim,4,8,150,0.0290,250,6000,0.9090,polar3,polar,0.8752,0.8929,0.8898,0.3253,0.2810,0.3016,0.5973
ddim,4,8,150,0.0290,250,6000,0.9090,polar8,polar,0.8813,0.8988,0.8945,0.3786,0.2983,0.3337,0.6162
ddim,4,8,150,0.0290,250,6000,0.9090,mlp,mlp,0.8784,0.8967,0.8937,0.3069,0.2672,0.2857,0.5912
ddim,4,16,150,0.0428,250,12000,0.9298,analytic,analytic,0.8456,0.8790,0.8632,0.3613,0.1004,0.1571,0.5180
ddim,4,16,150,0.0428,250,12000,0.9298,knn,knn,0.6562,0.6718,0.6960,0.1192,0.3081,0.1719,0.4219
ddim,4,16,150,0.0428,250,12000,0.9298,altered_knn,altered_knn,0.7605,0.7878,0.7885,0.1425,0.1517,0.1470,0.4674
ddim,4,16,150,0.0428,250,12000,0.9298,kernel,kernel,0.0428,0.0000,0.0000,0.0428,1.0000,0.0822,0.0411
ddim,4,16,150,0.0428,250,12000,0.9298,linear,linear,0.0852,0.0522,0.0983,0.0375,0.8226,0.0717,0.0620
ddim,4,16,150,0.0428,250,12000,0.9298,quadratic,quadratic,0.8190,0.8435,0.8457,0.2302,0.2707,0.2488,0.5462
ddim,4,16,150,0.0428,250,12000,0.9298,polar2,polar,0.8366,0.8640,0.8581,0.2948,0.2264,0.2561,0.5600
ddim,4,16,150,0.0428,250,12000,0.9298,polar3,polar,0.8353,0.8636,0.8568,0.2811,0.2030,0.2358,0.5497
ddim,4,16,150,0.0428,250,12000,0.9298,polar8,polar,0.8366,0.8662,0.8567,0.2976,0.1750,0.2204,0.5433
ddim,4,16,150,0.0428,250,12000,0.9298,mlp,mlp,0.8413,0.8710,0.8599,0.3478,0.1774,0.2349,0.5530
ddim,8,2,150,0.0278,250,1500,0.9740,analytic,analytic,0.9370,0.9567,0.9471,0.8176,0.2500,0.3829,0.6698
ddim,8,2,150,0.0278,250,1500,0.9740,knn,knn,0.7774,0.7993,0.7869,0.5000,0.0090,0.0177,0.4085
ddim,8,2,150,0.0278,250,1500,0.9740,altered_knn,altered_knn,0.6277,0.6261,0.7632,0.0508,0.6835,0.0945,0.3603
ddim,8,2,150,0.0278,250,1500,0.9740,kernel,kernel,0.9080,0.9340,0.9207,0.0000,0.0000,0.0000,0.4670
ddim,8,2,150,0.0278,250,1500,0.9740,linear,linear,0.7011,0.7103,0.8218,0.0365,0.3795,0.0667,0.3885
ddim,8,2,150,0.0278,250,1500,0.9740,quadratic,quadratic,0.9339,0.9512,0.9435,0.7552,0.3273,0.4567,0.7040
ddim,8,2,150,0.0278,250,1500,0.9740,polar2,polar,0.9355,0.9500,0.9464,0.5773,0.4299,0.4928,0.7214
ddim,8,2,150,0.0278,250,1500,0.9740,polar3,polar,0.9301,0.9457,0.9392,0.7338,0.3867,0.5065,0.7261
ddim,8,2,150,0.0278,250,1500,0.9740,polar8,polar,0.9021,0.9202,0.9120,0.7009,0.2698,0.3896,0.6549
ddim,8,2,150,0.0278,250,1500,0.9740,mlp,mlp,0.9333,0.9505,0.9429,0.7470,0.3345,0.4621,0.7063
ddim,8,4,150,0.0150,250,3000,0.9620,analytic,analytic,0.9217,0.9302,0.9273,0.5820,0.3667,0.4499,0.6901
ddim,8,4,150,0.0150,250,3000,0.9620,knn,knn,0.6536,0.6625,0.6604,0.2000,0.0667,0.1000,0.3813
ddim,8,4,150,0.0150,250,3000,0.9620,altered_knn,altered_knn,0.7088,0.7128,0.7962,0.0306,0.4500,0.0573,0.3851
ddim,8,4,150,0.0150,250,3000,0.9620,kernel,kernel,0.8422,0.8550,0.8482,0.0000,0.0000,0.0000,0.4275
ddim,8,4,150,0.0150,250,3000,0.9620,linear,linear,0.3341,0.3303,0.4854,0.0133,0.5867,0.0260,0.1782
ddim,8,4,150,0.0150,250,3000,0.9620,quadratic,quadratic,0.9136,0.9217,0.9206,0.4323,0.3833,0.4064,0.6640
ddim,8,4,150,0.0150,250,3000,0.9620,polar2,polar,0.9124,0.9186,0.9208,0.3787,0.5100,0.4347,0.6766
ddim,8,4,150,0.0150,250,3000,0.9620,polar3,polar,0.9062,0.9123,0.9141,0.4011,0.5067,0.4477,0.6800
ddim,8,4,150,0.0150,250,3000,0.9620,polar8,polar,0.8745,0.8823,0.8833,0.3333,0.3633,0.3477,0.6150
ddim,8,4,150,0.0150,250,3000,0.9620,mlp,mlp,0.9099,0.9174,0.9176,0.4026,0.4200,0.4111,0.6643
ddim,8,8,150,0.0228,250,6000,0.9610,analytic,analytic,0.8741,0.8887,0.8810,0.5693,0.2516,0.3490,0.6188
ddim,8,8,150,0.0228,250,6000,0.9610,knn,knn,0.5648,0.5753,0.5730,0.1164,0.1182,0.1173,0.3463
ddim,8,8,150,0.0228,250,6000,0.9610,altered_knn,altered_knn,0.7543,0.7699,0.7672,0.1026,0.0853,0.0932,0.4316
ddim,8,8,150,0.0228,250,6000,0.9610,kernel,kernel,0.0228,0.0000,0.0000,0.0228,1.0000,0.0447,0.0223
ddim,8,8,150,0.0228,250,6000,0.9610,linear,linear,0.1776,0.1636,0.2674,0.0214,0.7768,0.0417,0.1026
ddim,8,8,150,0.0228,250,6000,0.9610,quadratic,quadratic,0.8571,0.8695,0.8639,0.5263,0.3282,0.4043,0.6369
ddim,8,8,150,0.0228,250,6000,0.9610,polar2,polar,0.8683,0.8799,0.8764,0.4572,0.3742,0.4116,0.6457
ddim,8,8,150,0.0228,250,6000,0.9610,polar3,polar,0.8628,0.8744,0.8719,0.4000,0.3676,0.3831,0.6288
ddim,8,8,150,0.0228,250,6000,0.9610,polar8,polar,0.8378,0.8494,0.8482,0.3230,0.3435,0.3330,0.5912
ddim,8,8,150,0.0228,250,6000,0.9610,mlp,mlp,0.8568,0.8688,0.8653,0.4353,0.3457,0.3854,0.6271
ddim,8,16,150,0.0255,250,12000,0.9493,analytic,analytic,0.8449,0.8624,0.8552,0.4663,0.1765,0.2560,0.5592
ddim,8,16,150,0.0255,250,12000,0.9493,knn,knn,0.4942,0.5015,0.5139,0.0706,0.2157,0.1063,0.3039
ddim,8,16,150,0.0255,250,12000,0.9493,altered_knn,altered_knn,0.6779,0.6856,0.7281,0.0699,0.3843,0.1183,0.4019
ddim,8,16,150,0.0255,250,12000,0.9493,kernel,kernel,0.0255,0.0000,0.0000,0.0255,1.0000,0.0497,0.0249
ddim,8,16,150,0.0255,250,12000,0.9493,linear,linear,0.1057,0.0862,0.1611,0.0239,0.8510,0.0465,0.0664
ddim,8,16,150,0.0255,250,12000,0.9493,quadratic,quadratic,0.8394,0.8548,0.8501,0.4394,0.2490,0.3179,0.5864
ddim,8,16,150,0.0255,250,12000,0.9493,polar2,polar,0.8359,0.8509,0.8480,0.3671,0.2627,0.3063,0.5786
ddim,8,16,150,0.0255,250,12000,0.9493,polar3,polar,0.8328,0.8470,0.8451,0.3548,0.2922,0.3204,0.5837
ddim,8,16,150,0.0255,250,12000,0.9493,polar8,polar,0.8198,0.8337,0.8342,0.2819,0.2902,0.2860,0.5598
ddim,8,16,150,0.0255,250,12000,0.9493,mlp,mlp,0.8169,0.8315,0.8303,0.2923,0.2608,0.2756,0.5536
ddim,16,2,150,0.0207,250,1500,0.9753,analytic,analytic,0.9502,0.9635,0.9572,0.8375,0.3229,0.4661,0.7148
ddim,16,2,150,0.0207,250,1500,0.9753,knn,knn,0.7553,0.7713,0.7619,0.2500,0.0024,0.0048,0.3880
ddim,16,2,150,0.0207,250,1500,0.9753,altered_knn,altered_knn,0.5619,0.5604,0.7124,0.0301,0.6337,0.0575,0.3089
ddim,16,2,150,0.0207,250,1500,0.9753,kernel,kernel,0.8946,0.9136,0.9040,0.0000,0.0000,0.0000,0.4568
ddim,16,2,150,0.0207,250,1500,0.9753,linear,linear,0.7116,0.7201,0.8278,0.0233,0.3084,0.0434,0.3818
ddim,16,2,150,0.0207,250,1500,0.9753,quadratic,quadratic,0.9369,0.9507,0.9460,0.5385,0.2867,0.3742,0.6624
ddim,16,2,150,0.0207,250,1500,0.9753,polar2,polar,0.9424,0.9513,0.9491,0.6646,0.5205,0.5838,0.7676
ddim,16,2,150,0.0207,250,1500,0.9753,polar3,polar,0.9239,0.9351,0.9317,0.6007,0.3952,0.4767,0.7059
ddim,16,2,150,0.0207,250,1500,0.9753,polar8,polar,0.8940,0.9085,0.9027,0.5148,0.2096,0.2979,0.6032
ddim,16,2,150,0.0207,250,1500,0.9753,mlp,mlp,0.9423,0.9552,0.9502,0.6526,0.3349,0.4427,0.6989
ddim,16,4,150,0.0159,250,3000,0.9707,analytic,analytic,0.9411,0.9500,0.9465,0.7175,0.3981,0.5121,0.7310
ddim,16,4,150,0.0159,250,3000,0.9707,knn,knn,0.6084,0.6181,0.6134,0.1429,0.0125,0.0231,0.3206
ddim,16,4,150,0.0159,250,3000,0.9707,altered_knn,altered_knn,0.8109,0.8237,0.8190,0.0737,0.0219,0.0338,0.4288
ddim,16,4,150,0.0159,250,3000,0.9707,kernel,kernel,0.8464,0.8602,0.8540,0.0000,0.0000,0.0000,0.4301
ddim,16,4,150,0.0159,250,3000,0.9707,linear,linear,0.4260,0.4258,0.5900,0.0124,0.4389,0.0241,0.2250
ddim,16,4,150,0.0159,250,3000,0.9707,quadratic,quadratic,0.9148,0.9231,0.9217,0.4943,0.4075,0.4467,0.6849
ddim,16,4,150,0.0159,250,3000,0.9707,polar2,polar,0.9162,0.9205,0.9228,0.4976,0.6552,0.5656,0.7431
ddim,16,4,150,0.0159,250,3000,0.9707,polar3,polar,0.8962,0.9023,0.9024,0.5077,0.5172,0.5124,0.7074
ddim,16,4,150,0.0159,250,3000,0.9707,polar8,polar,0.8707,0.8785,0.8770,0.5040,0.3950,0.4429,0.6607
ddim,16,4,150,0.0159,250,3000,0.9707,mlp,mlp,0.9211,0.9287,0.9267,0.6092,0.4545,0.5206,0.7247
ddim,16,8,150,0.0382,250,6000,0.9663,analytic,analytic,0.9185,0.9459,0.9320,0.8706,0.2288,0.3623,0.6541
ddim,16,8,150,0.0382,250,6000,0.9663,knn,knn,0.4708,0.4885,0.4803,0.1220,0.0261,0.0431,0.2658
ddim,16,8,150,0.0382,250,6000,0.9663,altered_knn,altered_knn,0.7016,0.7160,0.7575,0.0903,0.3386,0.1426,0.4293
ddim,16,8,150,0.0382,250,6000,0.9663,kernel,kernel,0.0382,0.0000,0.0000,0.0382,1.0000,0.0737,0.0368
ddim,16,8,150,0.0382,250,6000,0.9663,linear,linear,0.2615,0.2455,0.3871,0.0339,0.6627,0.0645,0.1550
ddim,16,8,150,0.0382,250,6000,0.9663,quadratic,quadratic,0.8841,0.9080,0.8966,0.7750,0.2837,0.4153,0.6617
ddim,16,8,150,0.0382,250,6000,0.9663,polar2,polar,0.8875,0.9078,0.9006,0.6330,0.3765,0.4721,0.6900
ddim,16,8,150,0.0382,250,6000,0.9663,polar3,polar,0.8623,0.8823,0.8733,0.7493,0.3595,0.4859,0.6841
ddim,16,8,150,0.0382,250,6000,0.9663,polar8,polar,0.8145,0.8360,0.8262,0.7071,0.2745,0.3955,0.6157
ddim,16,8,150,0.0382,250,6000,0.9663,mlp,mlp,0.8787,0.9030,0.8910,0.8039,0.2680,0.4020,0.6525
ddim,16,16,150,0.0438,250,12000,0.9675,analytic,analytic,0.8334,0.8629,0.8482,0.7933,0.1881,0.3041,0.5835
ddim,16,16,150,0.0438,250,12000,0.9675,knn,knn,0.3790,0.3935,0.3863,0.1210,0.0650,0.0846,0.2390
ddim,16,16,150,0.0438,250,12000,0.9675,altered_knn,altered_knn,0.6732,0.6970,0.7025,0.1110,0.1528,0.1286,0.4128
ddim,16,16,150,0.0438,250,12000,0.9675,kernel,kernel,0.0438,0.0000,0.0000,0.0439,1.0000,0.0840,0.0420
ddim,16,16,150,0.0438,250,12000,0.9675,linear,linear,0.1606,0.1369,0.2442,0.0349,0.6773,0.0664,0.1017
ddim,16,16,150,0.0438,250,12000,0.9675,quadratic,quadratic,0.8152,0.8408,0.8288,0.7267,0.2577,0.3805,0.6106
ddim,16,16,150,0.0438,250,12000,0.9675,polar2,polar,0.8086,0.8314,0.8226,0.5849,0.3101,0.4054,0.6184
ddim,16,16,150,0.0438,250,12000,0.9675,polar3,polar,0.8044,0.8271,0.8170,0.6774,0.3113,0.4266,0.6268
ddim,16,16,150,0.0438,250,12000,0.9675,polar8,polar,0.7533,0.7751,0.7660,0.5961,0.2794,0.3804,0.5778
ddim,16,16,150,0.0438,250,12000,0.9675,mlp,mlp,0.7904,0.8163,0.8041,0.6838,0.2269,0.3408,0.5785
ddim,32,2,150,0.0153,250,1500,0.9753,analytic,analytic,0.9246,0.9323,0.9285,0.8742,0.4314,0.5777,0.7550
ddim,32,2,150,0.0153,250,1500,0.9753,knn,knn,0.7205,0.7317,0.7211,0.0000,0.0000,0.0000,0.3658
ddim,32,2,150,0.0153,250,1500,0.9753,altered_knn,altered_knn,0.7792,0.7882,0.8384,0.0237,0.2059,0.0426,0.4154
ddim,32,2,150,0.0153,250,1500,0.9753,kernel,kernel,0.8921,0.9060,0.8986,0.0000,0.0000,0.0000,0.4530
ddim,32,2,150,0.0153,250,1500,0.9753,linear,linear,0.6887,0.6944,0.8074,0.0172,0.3235,0.0327,0.3635
ddim,32,2,150,0.0153,250,1500,0.9753,quadratic,quadratic,0.7098,0.7162,0.7670,0.0317,0.3007,0.0574,0.3868
ddim,32,2,150,0.0153,250,1500,0.9753,polar2,polar,0.8912,0.8983,0.8985,0.4080,0.4346,0.4209,0.6596
ddim,32,2,150,0.0153,250,1500,0.9753,polar3,polar,0.8998,0.9082,0.9065,0.4472,0.3595,0.3986,0.6534
ddim,32,2,150,0.0153,250,1500,0.9753,polar8,polar,0.8935,0.9049,0.9001,0.4324,0.1569,0.2302,0.5676
ddim,32,2,150,0.0153,250,1500,0.9753,mlp,mlp,0.9160,0.9259,0.9221,0.5613,0.2843,0.3774,0.6517
ddim,32,4,150,0.0318,250,3000,0.9710,analytic,analytic,0.8873,0.9083,0.8957,0.9693,0.2484,0.3955,0.6519
ddim,32,4,150,0.0318,250,3000,0.9710,knn,knn,0.5322,0.5495,0.5403,0.1667,0.0047,0.0092,0.2793
ddim,32,4,150,0.0318,250,3000,0.9710,altered_knn,altered_knn,0.7320,0.7539,0.7519,0.0729,0.0660,0.0693,0.4116
ddim,32,4,150,0.0318,250,3000,0.9710,kernel,kernel,0.1559,0.1325,0.2398,0.0319,0.8679,0.0615,0.0970
ddim,32,4,150,0.0318,250,3000,0.9710,linear,linear,0.4463,0.4452,0.6073,0.0285,0.4811,0.0538,0.2495
ddim,32,4,150,0.0318,250,3000,0.9710,quadratic,quadratic,0.7415,0.7580,0.7614,0.1797,0.2390,0.2051,0.4816
ddim,32,4,150,0.0318,250,3000,0.9710,polar2,polar,0.8590,0.8747,0.8671,0.7052,0.3836,0.4969,0.6858
ddim,32,4,150,0.0318,250,3000,0.9710,polar3,polar,0.8636,0.8803,0.8721,0.7098,0.3538,0.4722,0.6762
ddim,32,4,150,0.0318,250,3000,0.9710,polar8,polar,0.8333,0.8539,0.8431,0.6911,0.2075,0.3192,0.5865
ddim,32,4,150,0.0318,250,3000,0.9710,mlp,mlp,0.8692,0.8900,0.8787,0.7638,0.2390,0.3641,0.6270
ddim,32,8,150,0.0269,250,6000,0.9695,analytic,analytic,0.8648,0.8820,0.8739,0.8516,0.2449,0.3804,0.6312
ddim,32,8,150,0.0269,250,6000,0.9695,knn,knn,0.4044,0.4153,0.4097,0.0625,0.0130,0.0215,0.2184
ddim,32,8,150,0.0269,250,6000,0.9695,altered_knn,altered_knn,0.6396,0.6505,0.6941,0.0446,0.2468,0.0756,0.3630
ddim,32,8,150,0.0269,250,6000,0.9695,kernel,kernel,0.0269,0.0000,0.0000,0.0270,1.0000,0.0525,0.0262
ddim,32,8,150,0.0269,250,6000,0.9695,linear,linear,0.3070,0.2989,0.4570,0.0236,0.6030,0.0455,0.1722
ddim,32,8,150,0.0269,250,6000,0.9695,quadratic,quadratic,0.7107,0.7244,0.7230,0.2339,0.2152,0.2242,0.4743
ddim,32,8,150,0.0269,250,6000,0.9695,polar2,polar,0.8006,0.8121,0.8112,0.4461,0.3840,0.4128,0.6124
ddim,32,8,150,0.0269,250,6000,0.9695,polar3,polar,0.8006,0.8135,0.8110,0.4548,0.3358,0.3863,0.5999
ddim,32,8,150,0.0269,250,6000,0.9695,polar8,polar,0.7751,0.7897,0.7857,0.4404,0.2468,0.3163,0.5530
ddim,32,8,150,0.0269,250,6000,0.9695,mlp,mlp,0.8086,0.8255,0.8185,0.5699,0.1967,0.2924,0.5590
ddim,32,16,150,0.0375,250,12000,0.9710,analytic,analytic,0.8711,0.8969,0.8837,0.9112,0.2056,0.3355,0.6162
ddim,32,16,150,0.0375,250,12000,0.9710,knn,knn,0.3077,0.3187,0.3106,0.0862,0.0267,0.0408,0.1797
ddim,32,16,150,0.0375,250,12000,0.9710,altered_knn,altered_knn,0.6319,0.6497,0.6633,0.0853,0.1762,0.1150,0.3823
ddim,32,16,150,0.0375,250,12000,0.9710,kernel,kernel,0.0375,0.0000,0.0000,0.0374,1.0000,0.0722,0.0361
ddim,32,16,150,0.0375,250,12000,0.9710,linear,linear,0.2299,0.2121,0.3498,0.0330,0.6862,0.0630,0.1376
ddim,32,16,150,0.0375,250,12000,0.9710,quadratic,quadratic,0.7063,0.7258,0.7186,0.3858,0.2029,0.2660,0.4959
ddim,32,16,150,0.0375,250,12000,0.9710,polar2,polar,0.8029,0.8192,0.8124,0.6644,0.3858,0.4882,0.6537
ddim,32,16,150,0.0375,250,12000,0.9710,polar3,polar,0.8084,0.8256,0.8185,0.6643,0.3672,0.4729,0.6492
ddim,32,16,150,0.0375,250,12000,0.9710,polar8,polar,0.7559,0.7728,0.7654,0.6211,0.3218,0.4239,0.5984
ddim,32,16,150,0.0375,250,12000,0.9710,mlp,mlp,0.7806,0.8031,0.7918,0.7463,0.2003,0.3158,0.5595
