process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,4,150,0.0151,600,altered_knn,altered_knn,125,500,0.9465,0.9008,0.9141,0.9088,0.1183,0.0364,0.0557,0.4849
flow,2,4,150,0.0151,600,kernel,kernel,125,748,0.9465,0.8982,0.9076,0.9127,0.1726,0.2881,0.2159,0.5617
flow,2,4,150,0.0151,600,linear,linear,125,748,0.9465,0.1864,0.1774,0.2584,0.0142,0.7715,0.0278,0.1026
flow,2,4,150,0.0151,600,quadratic,quadratic,125,748,0.9465,0.9423,0.9522,0.9543,0.2395,0.3013,0.2669,0.6095
flow,2,4,150,0.0151,600,polar2,polar,125,748,0.9465,0.9454,0.9549,0.9596,0.2025,0.3278,0.2503,0.6026
flow,2,4,150,0.0151,600,polar3,polar,125,748,0.9465,0.9535,0.9620,0.9670,0.2421,0.4040,0.3027,0.6324
flow,2,4,150,0.0151,600,polar8,polar,125,748,0.9465,0.9632,0.9726,0.9737,0.3055,0.3510,0.3267,0.6496
flow,2,4,150,0.0151,600,mlp,mlp,125,748,0.9465,0.9600,0.9707,0.9735,0.1894,0.2616,0.2197,0.5952
flow,2,4,150,0.0151,600,knn,knn,250,1500,0.9320,0.9099,0.9196,0.9248,0.1628,0.2781,0.2054,0.5625
flow,2,4,150,0.0151,600,altered_knn,altered_knn,250,1000,0.9320,0.9247,0.9384,0.9334,0.1205,0.0331,0.0519,0.4952
flow,2,4,150,0.0151,600,kernel,kernel,250,1500,0.9320,0.9245,0.9339,0.9388,0.1863,0.3146,0.2340,0.5839
flow,2,4,150,0.0151,600,linear,linear,250,1500,0.9320,0.1761,0.1671,0.2489,0.0138,0.7616,0.0272,0.0971
flow,2,4,150,0.0151,600,quadratic,quadratic,250,1500,0.9320,0.9495,0.9594,0.9611,0.2527,0.3079,0.2776,0.6185
flow,2,4,150,0.0151,600,polar2,polar,250,1500,0.9320,0.9441,0.9537,0.9606,0.1655,0.3245,0.2192,0.5864
flow,2,4,150,0.0151,600,polar3,polar,250,1500,0.9320,0.9573,0.9667,0.9696,0.2500,0.3477,0.2909,0.6288
flow,2,4,150,0.0151,600,polar8,polar,250,1500,0.9320,0.9640,0.9733,0.9748,0.2989,0.3543,0.3242,0.6488
flow,2,4,150,0.0151,600,mlp,mlp,250,1500,0.9320,0.9674,0.9782,0.9773,0.3057,0.2682,0.2857,0.6319
flow,2,4,150,0.0151,600,knn,knn,500,3000,0.9270,0.9282,0.9373,0.9468,0.1463,0.3411,0.2048,0.5710
flow,2,4,150,0.0151,600,altered_knn,altered_knn,500,2000,0.9270,0.8983,0.9077,0.9277,0.0753,0.2881,0.1193,0.5135
flow,2,4,150,0.0151,600,kernel,kernel,500,3000,0.9270,0.9340,0.9432,0.9524,0.1466,0.3311,0.2033,0.5732
flow,2,4,150,0.0151,600,linear,linear,500,3000,0.9270,0.1788,0.1701,0.2527,0.0136,0.7483,0.0268,0.0985
flow,2,4,150,0.0151,600,quadratic,quadratic,500,3000,0.9270,0.9487,0.9581,0.9609,0.2440,0.3344,0.2821,0.6201
flow,2,4,150,0.0151,600,polar2,polar,500,3000,0.9270,0.9414,0.9509,0.9604,0.1406,0.3245,0.1962,0.5735
flow,2,4,150,0.0151,600,polar3,polar,500,3000,0.9270,0.9570,0.9663,0.9713,0.2115,0.3543,0.2649,0.6156
flow,2,4,150,0.0151,600,polar8,polar,500,3000,0.9270,0.9628,0.9717,0.9754,0.2594,0.3874,0.3108,0.6412
flow,2,4,150,0.0151,600,mlp,mlp,500,3000,0.9270,0.9708,0.9811,0.9793,0.4017,0.3046,0.3465,0.6638
flow,2,4,150,0.0151,600,knn,knn,1000,6000,0.9290,0.9453,0.9529,0.9633,0.1873,0.4503,0.2646,0.6088
flow,2,4,150,0.0151,600,altered_knn,altered_knn,1000,4000,0.9290,0.9156,0.9246,0.9479,0.0777,0.3278,0.1256,0.5251
flow,2,4,150,0.0151,600,kernel,kernel,1000,6000,0.9290,0.9474,0.9557,0.9641,0.1900,0.4040,0.2585,0.6071
flow,2,4,150,0.0151,600,linear,linear,1000,6000,0.9290,0.1823,0.1737,0.2564,0.0137,0.7483,0.0269,0.1003
flow,2,4,150,0.0151,600,quadratic,quadratic,1000,6000,0.9290,0.9499,0.9595,0.9620,0.2450,0.3245,0.2792,0.6193
flow,2,4,150,0.0151,600,polar2,polar,1000,6000,0.9290,0.9463,0.9558,0.9636,0.1600,0.3311,0.2157,0.5858
flow,2,4,150,0.0151,600,polar3,polar,1000,6000,0.9290,0.9612,0.9702,0.9738,0.2539,0.3742,0.3025,0.6364
flow,2,4,150,0.0151,600,polar8,polar,1000,6000,0.9290,0.9656,0.9745,0.9761,0.3214,0.3874,0.3514,0.6629
flow,2,4,150,0.0151,600,mlp,mlp,1000,6000,0.9290,0.9712,0.9814,0.9794,0.4189,0.3079,0.3550,0.6682
flow,2,8,150,0.0299,600,analytic,analytic,0,0,nan,0.8961,0.9172,0.9086,0.5401,0.2140,0.3066,0.6119
flow,2,8,150,0.0299,600,knn,knn,125,1496,0.9191,0.8023,0.8171,0.8296,0.1671,0.3227,0.2202,0.5186
flow,2,8,150,0.0299,600,altered_knn,altered_knn,125,1000,0.9191,0.8144,0.8384,0.8262,0.3099,0.0368,0.0658,0.4521
flow,2,8,150,0.0299,600,kernel,kernel,125,1496,0.9191,0.8267,0.8409,0.8617,0.1452,0.3662,0.2080,0.5245
flow,2,8,150,0.0299,600,linear,linear,125,1496,0.9191,0.1032,0.0815,0.1260,0.0265,0.8077,0.0514,0.0664
flow,2,8,150,0.0299,600,quadratic,quadratic,125,1496,0.9191,0.8542,0.8689,0.8871,0.1701,0.3779,0.2346,0.5517
flow,2,8,150,0.0299,600,polar2,polar,125,1496,0.9191,0.8270,0.8415,0.8599,0.1543,0.3579,0.2156,0.5286
flow,2,8,150,0.0299,600,polar3,polar,125,1496,0.9191,0.8518,0.8684,0.8822,0.1585,0.3127,0.2103,0.5394
flow,2,8,150,0.0299,600,polar8,polar,125,1496,0.9191,0.8765,0.8951,0.9002,0.1981,0.2726,0.2294,0.5622
flow,2,8,150,0.0299,600,mlp,mlp,125,1496,0.9191,0.8827,0.9026,0.9038,0.2207,0.2391,0.2295,0.5661
flow,2,8,150,0.0299,600,knn,knn,250,3000,0.9083,0.8364,0.8519,0.8616,0.1932,0.3344,0.2449,0.5484
flow,2,8,150,0.0299,600,altered_knn,altered_knn,250,2000,0.9083,0.8592,0.8833,0.8736,0.2722,0.0769,0.1199,0.5016
flow,2,8,150,0.0299,600,kernel,kernel,250,3000,0.9083,0.8474,0.8631,0.8781,0.1605,0.3361,0.2173,0.5402
flow,2,8,150,0.0299,600,linear,linear,250,3000,0.9083,0.0870,0.0648,0.1057,0.0260,0.8077,0.0504,0.0576
flow,2,8,150,0.0299,600,quadratic,quadratic,250,3000,0.9083,0.8569,0.8717,0.8895,0.1686,0.3796,0.2335,0.5526
flow,2,8,150,0.0299,600,polar2,polar,250,3000,0.9083,0.8370,0.8516,0.8681,0.1639,0.3629,0.2258,0.5387
flow,2,8,150,0.0299,600,polar3,polar,250,3000,0.9083,0.8663,0.8833,0.8914,0.1994,0.3161,0.2445,0.5639
flow,2,8,150,0.0299,600,polar8,polar,250,3000,0.9083,0.8892,0.9075,0.9076,0.2871,0.2943,0.2907,0.5991
flow,2,8,150,0.0299,600,mlp,mlp,250,3000,0.9083,0.8928,0.9136,0.9069,0.4099,0.2207,0.2870,0.6003
flow,2,8,150,0.0299,600,knn,knn,500,6000,0.8980,0.8602,0.8767,0.8875,0.1818,0.3278,0.2339,0.5553
flow,2,8,150,0.0299,600,altered_knn,altered_knn,500,4000,0.8980,0.8636,0.8889,0.8766,0.3582,0.0401,0.0722,0.4806
flow,2,8,150,0.0299,600,kernel,kernel,500,6000,0.8980,0.8576,0.8742,0.8885,0.1559,0.3194,0.2095,0.5419
flow,2,8,150,0.0299,600,linear,linear,500,6000,0.8980,0.0911,0.0693,0.1126,0.0258,0.7977,0.0501,0.0597
flow,2,8,150,0.0299,600,quadratic,quadratic,500,6000,0.8980,0.8498,0.8640,0.8855,0.1544,0.3880,0.2208,0.5424
flow,2,8,150,0.0299,600,polar2,polar,500,6000,0.8980,0.8381,0.8527,0.8719,0.1451,0.3629,0.2073,0.5300
flow,2,8,150,0.0299,600,polar3,polar,500,6000,0.8980,0.8698,0.8867,0.8947,0.1979,0.3227,0.2454,0.5661
flow,2,8,150,0.0299,600,polar8,polar,500,6000,0.8980,0.8919,0.9096,0.9097,0.3094,0.3177,0.3135,0.6116
flow,2,8,150,0.0299,600,mlp,mlp,500,6000,0.8980,0.8948,0.9154,0.9081,0.4488,0.2274,0.3019,0.6086
flow,2,8,150,0.0299,600,knn,knn,1000,12000,0.8951,0.8755,0.8930,0.8999,0.2020,0.3094,0.2444,0.5687
flow,2,8,150,0.0299,600,altered_knn,altered_knn,1000,8000,0.8951,0.8796,0.9061,0.8925,0.5909,0.0217,0.0419,0.4740
flow,2,8,150,0.0299,600,kernel,kernel,1000,12000,0.8951,0.8704,0.8885,0.8970,0.1736,0.2843,0.2156,0.5520
flow,2,8,150,0.0299,600,linear,linear,1000,12000,0.8951,0.0922,0.0707,0.1142,0.0257,0.7910,0.0497,0.0602
flow,2,8,150,0.0299,600,quadratic,quadratic,1000,12000,0.8951,0.8497,0.8639,0.8851,0.1557,0.3896,0.2225,0.5432
flow,2,8,150,0.0299,600,polar2,polar,1000,12000,0.8951,0.8451,0.8599,0.8779,0.1512,0.3645,0.2137,0.5368
flow,2,8,150,0.0299,600,polar3,polar,1000,12000,0.8951,0.8725,0.8891,0.8963,0.2112,0.3344,0.2589,0.5740
flow,2,8,150,0.0299,600,polar8,polar,1000,12000,0.8951,0.8935,0.9116,0.9087,0.3712,0.3060,0.3355,0.6235
flow,2,8,150,0.0299,600,mlp,mlp,1000,12000,0.8951,0.8949,0.9154,0.9079,0.4710,0.2308,0.3098,0.6126
flow,2,16,150,0.0193,600,analytic,analytic,0,0,nan,0.8773,0.8901,0.8856,0.4944,0.2306,0.3145,0.6023
flow,2,16,150,0.0193,600,knn,knn,125,2992,0.9088,0.7541,0.7613,0.7759,0.1342,0.3860,0.1992,0.4803
flow,2,16,150,0.0193,600,altered_knn,altered_knn,125,2000,0.9088,0.7947,0.8085,0.8051,0.1770,0.0959,0.1244,0.4664
flow,2,16,150,0.0193,600,kernel,kernel,125,2992,0.9088,0.7537,0.7595,0.7933,0.0885,0.4611,0.1485,0.4540
flow,2,16,150,0.0193,600,linear,linear,125,2992,0.9088,0.0247,0.0095,0.0183,0.0156,0.7979,0.0307,0.0201
flow,2,16,150,0.0193,600,quadratic,quadratic,125,2992,0.9088,0.7747,0.7801,0.8331,0.0668,0.5026,0.1180,0.4490
flow,2,16,150,0.0193,600,polar2,polar,125,2992,0.9088,0.8422,0.8519,0.8555,0.2591,0.3497,0.2977,0.5748
flow,2,16,150,0.0193,600,polar3,polar,125,2992,0.9088,0.8625,0.8727,0.8754,0.2636,0.3394,0.2967,0.5847
flow,2,16,150,0.0193,600,polar8,polar,125,2992,0.9088,0.8658,0.8769,0.8777,0.2878,0.3057,0.2965,0.5867
flow,2,16,150,0.0193,600,mlp,mlp,125,2992,0.9088,0.8319,0.8426,0.8561,0.1096,0.2876,0.1587,0.5006
flow,2,16,150,0.0193,600,knn,knn,250,6000,0.9072,0.8033,0.8117,0.8240,0.1591,0.3808,0.2244,0.5180
flow,2,16,150,0.0193,600,altered_knn,altered_knn,250,4000,0.9072,0.7455,0.7519,0.8205,0.0443,0.4197,0.0802,0.4160
flow,2,16,150,0.0193,600,kernel,kernel,250,6000,0.9072,0.7777,0.7855,0.8175,0.0792,0.3834,0.1313,0.4584
flow,2,16,150,0.0193,600,linear,linear,250,6000,0.9072,0.0244,0.0093,0.0179,0.0155,0.7927,0.0304,0.0199
flow,2,16,150,0.0193,600,quadratic,quadratic,250,6000,0.9072,0.7756,0.7810,0.8371,0.0638,0.5000,0.1131,0.4471
flow,2,16,150,0.0193,600,polar2,polar,250,6000,0.9072,0.8458,0.8555,0.8585,0.2682,0.3523,0.3046,0.5801
flow,2,16,150,0.0193,600,polar3,polar,250,6000,0.9072,0.8655,0.8757,0.8770,0.3061,0.3497,0.3265,0.6011
flow,2,16,150,0.0193,600,polar8,polar,250,6000,0.9072,0.8709,0.8821,0.8816,0.3277,0.3031,0.3149,0.5985
flow,2,16,150,0.0193,600,mlp,mlp,250,6000,0.9072,0.8501,0.8623,0.8633,0.2400,0.2332,0.2365,0.5494
flow,2,16,150,0.0193,600,knn,knn,500,12000,0.9078,0.8295,0.8382,0.8535,0.1425,0.3912,0.2089,0.5235
flow,2,16,150,0.0193,600,altered_knn,altered_knn,500,8000,0.9078,0.8026,0.8132,0.8508,0.0488,0.2642,0.0823,0.4478
flow,2,16,150,0.0193,600,kernel,kernel,500,12000,0.9078,0.7993,0.8082,0.8380,0.0769,0.3472,0.1259,0.4671
flow,2,16,150,0.0193,600,linear,linear,500,12000,0.9078,0.0251,0.0100,0.0196,0.0155,0.7902,0.0304,0.0202
flow,2,16,150,0.0193,600,quadratic,quadratic,500,12000,0.9078,0.7773,0.7826,0.8406,0.0634,0.5104,0.1129,0.4477
flow,2,16,150,0.0193,600,polar2,polar,500,12000,0.9078,0.8492,0.8589,0.8633,0.2421,0.3575,0.2887,0.5738
flow,2,16,150,0.0193,600,polar3,polar,500,12000,0.9078,0.8675,0.8778,0.8794,0.2860,0.3446,0.3126,0.5952
flow,2,16,150,0.0193,600,polar8,polar,500,12000,0.9078,0.8742,0.8854,0.8849,0.3242,0.3057,0.3147,0.6001
flow,2,16,150,0.0193,600,mlp,mlp,500,12000,0.9078,0.8662,0.8785,0.8761,0.3878,0.2461,0.3011,0.5898
flow,2,16,150,0.0193,600,knn,knn,1000,24000,0.9063,0.8410,0.8502,0.8635,0.1519,0.3782,0.2168,0.5335
flow,2,16,150,0.0193,600,altered_knn,altered_knn,1000,16000,0.9063,0.8538,0.8699,0.8652,0.0844,0.0337,0.0481,0.4590
flow,2,16,150,0.0193,600,kernel,kernel,1000,24000,0.9063,0.8050,0.8142,0.8410,0.0823,0.3420,0.1327,0.4734
flow,2,16,150,0.0193,600,linear,linear,1000,24000,0.9063,0.0239,0.0088,0.0173,0.0155,0.7927,0.0304,0.0196
flow,2,16,150,0.0193,600,quadratic,quadratic,1000,24000,0.9063,0.7781,0.7834,0.8409,0.0644,0.5130,0.1145,0.4489
flow,2,16,150,0.0193,600,polar2,polar,1000,24000,0.9063,0.8487,0.8581,0.8627,0.2518,0.3705,0.2998,0.5790
flow,2,16,150,0.0193,600,polar3,polar,1000,24000,0.9063,0.8681,0.8785,0.8796,0.3023,0.3446,0.3220,0.6002
flow,2,16,150,0.0193,600,polar8,polar,1000,24000,0.9063,0.8740,0.8854,0.8842,0.3415,0.2902,0.3137,0.5996
flow,2,16,150,0.0193,600,mlp,mlp,1000,24000,0.9063,0.8653,0.8776,0.8751,0.4061,0.2409,0.3024,0.5900
flow,4,2,150,0.0192,600,analytic,analytic,0,0,nan,0.9553,0.9668,0.9616,0.8103,0.3681,0.5063,0.7365
flow,4,2,150,0.0192,600,knn,knn,125,374,1.0000,0.8302,0.8453,0.8376,0.7419,0.0601,0.1111,0.4782
flow,4,2,150,0.0192,600,altered_knn,altered_knn,125,250,1.0000,0.8388,0.8516,0.8786,0.0441,0.1828,0.0711,0.4613
flow,4,2,150,0.0192,600,kernel,kernel,125,374,1.0000,0.8892,0.9056,0.8974,0.8696,0.0522,0.0985,0.5021
flow,4,2,150,0.0192,600,linear,linear,125,374,1.0000,0.7016,0.7067,0.8205,0.0292,0.4413,0.0548,0.3808
flow,4,2,150,0.0192,600,quadratic,quadratic,125,374,1.0000,0.9595,0.9726,0.9661,0.9016,0.2872,0.4356,0.7041
flow,4,2,150,0.0192,600,polar2,polar,125,374,1.0000,0.9498,0.9634,0.9612,0.3333,0.2533,0.2878,0.6256
flow,4,2,150,0.0192,600,polar3,polar,125,374,1.0000,0.9498,0.9637,0.9591,0.4646,0.2402,0.3167,0.6402
flow,4,2,150,0.0192,600,polar8,polar,125,374,1.0000,0.9422,0.9555,0.9551,0.2786,0.2611,0.2695,0.6125
flow,4,2,150,0.0192,600,mlp,mlp,125,374,1.0000,0.9523,0.9657,0.9637,0.3412,0.2637,0.2975,0.6316
flow,4,2,150,0.0192,600,knn,knn,250,750,0.9973,0.8298,0.8440,0.8368,0.7647,0.1018,0.1797,0.5118
flow,4,2,150,0.0192,600,altered_knn,altered_knn,250,500,0.9973,0.8876,0.9037,0.9115,0.0360,0.0679,0.0471,0.4754
flow,4,2,150,0.0192,600,kernel,kernel,250,750,0.9973,0.8593,0.8741,0.8663,0.9750,0.1018,0.1844,0.5292
flow,4,2,150,0.0192,600,linear,linear,250,750,0.9973,0.6443,0.6480,0.7823,0.0249,0.4595,0.0472,0.3476
flow,4,2,150,0.0192,600,quadratic,quadratic,250,750,0.9973,0.9517,0.9650,0.9585,0.8814,0.2715,0.4152,0.6901
flow,4,2,150,0.0192,600,polar2,polar,250,750,0.9973,0.9519,0.9646,0.9599,0.6126,0.3055,0.4077,0.6861
flow,4,2,150,0.0192,600,polar3,polar,250,750,0.9973,0.9515,0.9648,0.9596,0.6118,0.2715,0.3761,0.6705
flow,4,2,150,0.0192,600,polar8,polar,250,750,0.9973,0.9419,0.9547,0.9563,0.2489,0.2872,0.2667,0.6107
flow,4,2,150,0.0192,600,mlp,mlp,250,750,0.9973,0.9463,0.9587,0.9545,0.5687,0.3133,0.4040,0.6814
flow,4,2,150,0.0192,600,knn,knn,500,1500,0.9967,0.8553,0.8696,0.8625,0.7581,0.1227,0.2112,0.5404
flow,4,2,150,0.0192,600,altered_knn,altered_knn,500,1000,0.9967,0.7539,0.7586,0.8565,0.0408,0.5144,0.0757,0.4171
flow,4,2,150,0.0192,600,kernel,kernel,500,1500,0.9967,0.8676,0.8826,0.8748,0.9500,0.0992,0.1797,0.5311
flow,4,2,150,0.0192,600,linear,linear,500,1500,0.9967,0.6735,0.6782,0.8041,0.0256,0.4334,0.0484,0.3633
flow,4,2,150,0.0192,600,quadratic,quadratic,500,1500,0.9967,0.9512,0.9641,0.9578,0.8661,0.2872,0.4314,0.6977
flow,4,2,150,0.0192,600,polar2,polar,500,1500,0.9967,0.9538,0.9663,0.9607,0.7742,0.3133,0.4461,0.7062
flow,4,2,150,0.0192,600,polar3,polar,500,1500,0.9967,0.9541,0.9662,0.9610,0.7399,0.3342,0.4604,0.7133
flow,4,2,150,0.0192,600,polar8,polar,500,1500,0.9967,0.9548,0.9677,0.9631,0.5765,0.2950,0.3903,0.6790
flow,4,2,150,0.0192,600,mlp,mlp,500,1500,0.9967,0.9546,0.9668,0.9618,0.7033,0.3342,0.4531,0.7099
flow,4,2,150,0.0192,600,knn,knn,1000,3000,0.9963,0.8779,0.8920,0.8850,0.8194,0.1540,0.2593,0.5757
flow,4,2,150,0.0192,600,altered_knn,altered_knn,1000,2000,0.9963,0.9227,0.9404,0.9345,0.0519,0.0183,0.0270,0.4837
flow,4,2,150,0.0192,600,kernel,kernel,1000,3000,0.9963,0.8870,0.9017,0.8941,0.9811,0.1358,0.2385,0.5701
flow,4,2,150,0.0192,600,linear,linear,1000,3000,0.9963,0.6568,0.6598,0.7917,0.0280,0.5013,0.0530,0.3564
flow,4,2,150,0.0192,600,quadratic,quadratic,1000,3000,0.9963,0.9515,0.9645,0.9584,0.8209,0.2872,0.4255,0.6950
flow,4,2,150,0.0192,600,polar2,polar,1000,3000,0.9963,0.9542,0.9661,0.9608,0.7904,0.3446,0.4800,0.7231
flow,4,2,150,0.0192,600,polar3,polar,1000,3000,0.9963,0.9549,0.9666,0.9611,0.8509,0.3577,0.5037,0.7351
flow,4,2,150,0.0192,600,polar8,polar,1000,3000,0.9963,0.9548,0.9670,0.9616,0.7758,0.3342,0.4672,0.7171
flow,4,2,150,0.0192,600,mlp,mlp,1000,3000,0.9963,0.9557,0.9670,0.9618,0.8372,0.3760,0.5189,0.7430
flow,4,4,150,0.0138,600,analytic,analytic,0,0,nan,0.9214,0.9285,0.9269,0.5838,0.4167,0.4863,0.7074
flow,4,4,150,0.0138,600,knn,knn,125,748,0.9719,0.6812,0.6880,0.6927,0.1621,0.1920,0.1758,0.4319
flow,4,4,150,0.0138,600,altered_knn,altered_knn,125,500,0.9719,0.7551,0.7637,0.7936,0.0226,0.1413,0.0389,0.4013
flow,4,4,150,0.0138,600,kernel,kernel,125,748,0.9719,0.7230,0.7300,0.7283,0.4276,0.2246,0.2945,0.5123
flow,4,4,150,0.0138,600,linear,linear,125,748,0.9719,0.2624,0.2578,0.3524,0.0112,0.5942,0.0219,0.1399
flow,4,4,150,0.0138,600,quadratic,quadratic,125,748,0.9719,0.8796,0.8873,0.8861,0.4381,0.3333,0.3786,0.6329
flow,4,4,150,0.0138,600,polar2,polar,125,748,0.9719,0.8961,0.9025,0.9130,0.1629,0.4384,0.2375,0.5700
flow,4,4,150,0.0138,600,polar3,polar,125,748,0.9719,0.8974,0.9048,0.9045,0.3589,0.3732,0.3659,0.6353
flow,4,4,150,0.0138,600,polar8,polar,125,748,0.9719,0.8582,0.8655,0.8717,0.1596,0.3406,0.2173,0.5414
flow,4,4,150,0.0138,600,mlp,mlp,125,748,0.9719,0.9072,0.9147,0.9165,0.2974,0.3696,0.3296,0.6221
flow,4,4,150,0.0138,600,knn,knn,250,1500,0.9687,0.7275,0.7344,0.7354,0.2305,0.2355,0.2330,0.4837
flow,4,4,150,0.0138,600,altered_knn,altered_knn,250,1000,0.9687,0.7296,0.7356,0.8050,0.0227,0.3007,0.0422,0.3889
flow,4,4,150,0.0138,600,kernel,kernel,250,1500,0.9687,0.7933,0.8014,0.7987,0.5784,0.2138,0.3122,0.5568
flow,4,4,150,0.0138,600,linear,linear,250,1500,0.9687,0.2385,0.2335,0.3267,0.0109,0.5978,0.0214,0.1275
flow,4,4,150,0.0138,600,quadratic,quadratic,250,1500,0.9687,0.8999,0.9078,0.9051,0.5663,0.3406,0.4253,0.6666
flow,4,4,150,0.0138,600,polar2,polar,250,1500,0.9687,0.8988,0.9055,0.9107,0.2193,0.4203,0.2882,0.5969
