process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,2,2,150,0.0274,600,1500,0.9873,analytic,analytic,0.9584,0.9809,0.9717,0.4656,0.1606,0.2388,0.6098
ddim,2,2,150,0.0274,600,1500,0.9873,knn,knn,0.9483,0.9661,0.9648,0.3501,0.3175,0.3330,0.6495
ddim,2,2,150,0.0274,600,1500,0.9873,altered_knn,altered_knn,0.9264,0.9467,0.9516,0.1501,0.2044,0.1731,0.5599
ddim,2,2,150,0.0274,600,1500,0.9873,kernel,kernel,0.9535,0.9733,0.9669,0.4710,0.2518,0.3282,0.6507
ddim,2,2,150,0.0274,600,1500,0.9873,linear,linear,0.7059,0.7039,0.8235,0.0687,0.7755,0.1263,0.4151
ddim,2,2,150,0.0274,600,1500,0.9873,quadratic,quadratic,0.9584,0.9801,0.9724,0.4187,0.1880,0.2594,0.6197
ddim,2,2,150,0.0274,600,1500,0.9873,polar2,polar,0.9577,0.9788,0.9715,0.4368,0.2080,0.2818,0.6303
ddim,2,2,150,0.0274,600,1500,0.9873,polar3,polar,0.9574,0.9787,0.9713,0.4308,0.2044,0.2772,0.6279
ddim,2,2,150,0.0274,600,1500,0.9873,polar8,polar,0.9571,0.9787,0.9712,0.4102,0.1916,0.2612,0.6199
ddim,2,2,150,0.0274,600,1500,0.9873,mlp,mlp,0.9574,0.9794,0.9712,0.4254,0.1770,0.2500,0.6147
ddim,2,4,150,0.0297,600,3000,0.9163,analytic,analytic,0.9323,0.9546,0.9446,0.6040,0.2054,0.3065,0.6306
ddim,2,4,150,0.0297,600,3000,0.9163,knn,knn,0.9017,0.9201,0.9231,0.2373,0.2997,0.2649,0.5925
ddim,2,4,150,0.0297,600,3000,0.9163,altered_knn,altered_knn,0.8960,0.9216,0.9196,0.0649,0.0589,0.0618,0.4917
ddim,2,4,150,0.0297,600,3000,0.9163,kernel,kernel,0.9089,0.9285,0.9304,0.2312,0.2694,0.2488,0.5887
ddim,2,4,150,0.0297,600,3000,0.9163,linear,linear,0.1882,0.1747,0.2483,0.0229,0.6313,0.0442,0.1094
ddim,2,4,150,0.0297,600,3000,0.9163,quadratic,quadratic,0.9164,0.9359,0.9324,0.3595,0.2778,0.3134,0.6247
ddim,2,4,150,0.0297,600,3000,0.9163,polar2,polar,0.9110,0.9301,0.9324,0.2308,0.2879,0.2562,0.5931
ddim,2,4,150,0.0297,600,3000,0.9163,polar3,polar,0.9250,0.9438,0.9427,0.3280,0.3114,0.3195,0.6317
ddim,2,4,150,0.0297,600,3000,0.9163,polar8,polar,0.9252,0.9446,0.9417,0.3544,0.2929,0.3207,0.6326
ddim,2,4,150,0.0297,600,3000,0.9163,mlp,mlp,0.9312,0.9519,0.9444,0.4951,0.2559,0.3374,0.6446
ddim,2,8,150,0.0342,600,6000,0.8875,analytic,analytic,0.8656,0.8915,0.8810,0.3714,0.1332,0.1961,0.5438
ddim,2,8,150,0.0342,600,6000,0.8875,knn,knn,0.8312,0.8517,0.8613,0.1517,0.2518,0.1893,0.5205
ddim,2,8,150,0.0342,600,6000,0.8875,altered_knn,altered_knn,0.8521,0.8818,0.8673,0.1538,0.0146,0.0267,0.4543
ddim,2,8,150,0.0342,600,6000,0.8875,kernel,kernel,0.0342,0.0000,0.0000,0.0341,1.0000,0.0660,0.0330
ddim,2,8,150,0.0342,600,6000,0.8875,linear,linear,0.0909,0.0706,0.1091,0.0248,0.6662,0.0478,0.0592
ddim,2,8,150,0.0342,600,6000,0.8875,quadratic,quadratic,0.8256,0.8452,0.8633,0.1203,0.2723,0.1669,0.5060
ddim,2,8,150,0.0342,600,6000,0.8875,polar2,polar,0.8086,0.8275,0.8441,0.1243,0.2723,0.1707,0.4991
ddim,2,8,150,0.0342,600,6000,0.8875,polar3,polar,0.8440,0.8658,0.8707,0.1651,0.2284,0.1916,0.5287
ddim,2,8,150,0.0342,600,6000,0.8875,polar8,polar,0.8588,0.8817,0.8796,0.2297,0.2108,0.2198,0.5508
ddim,2,8,150,0.0342,600,6000,0.8875,mlp,mlp,0.8644,0.8896,0.8812,0.3056,0.1508,0.2020,0.5458
ddim,2,16,150,0.0522,600,12000,0.9006,analytic,analytic,0.7698,0.8079,0.7898,0.4409,0.0785,0.1332,0.4706
ddim,2,16,150,0.0522,600,12000,0.9006,knn,knn,0.7405,0.7702,0.7716,0.1956,0.2029,0.1992,0.4847
ddim,2,16,150,0.0522,600,12000,0.9006,altered_knn,altered_knn,0.6775,0.7008,0.7464,0.0800,0.2555,0.1219,0.4113
ddim,2,16,150,0.0522,600,12000,0.9006,kernel,kernel,0.0522,0.0000,0.0000,0.0522,1.0000,0.0993,0.0497
ddim,2,16,150,0.0522,600,12000,0.9006,linear,linear,0.0600,0.0118,0.0241,0.0497,0.9349,0.0944,0.0531
ddim,2,16,150,0.0522,600,12000,0.9006,quadratic,quadratic,0.7079,0.7183,0.7598,0.1748,0.5187,0.2615,0.4899
ddim,2,16,150,0.0522,600,12000,0.9006,polar2,polar,0.7675,0.7980,0.7877,0.3550,0.2144,0.2673,0.5327
ddim,2,16,150,0.0522,600,12000,0.9006,polar3,polar,0.7764,0.8097,0.7970,0.3627,0.1732,0.2345,0.5221
ddim,2,16,150,0.0522,600,12000,0.9006,polar8,polar,0.7732,0.8079,0.7942,0.3778,0.1435,0.2080,0.5080
ddim,2,16,150,0.0522,600,12000,0.9006,mlp,mlp,0.7621,0.7984,0.7827,0.4098,0.1043,0.1663,0.4823
ddim,4,2,150,0.0306,600,1500,0.9853,analytic,analytic,0.9648,0.9878,0.9767,0.8382,0.2365,0.3690,0.6784
ddim,4,2,150,0.0306,600,1500,0.9853,knn,knn,0.8569,0.8810,0.8688,0.7763,0.0962,0.1713,0.5261
ddim,4,2,150,0.0306,600,1500,0.9853,altered_knn,altered_knn,0.7939,0.8046,0.8798,0.0711,0.4551,0.1230,0.4638
ddim,4,2,150,0.0306,600,1500,0.9853,kernel,kernel,0.8856,0.9108,0.8975,0.9821,0.0897,0.1644,0.5376
ddim,4,2,150,0.0306,600,1500,0.9853,linear,linear,0.6757,0.6830,0.8032,0.0425,0.4454,0.0777,0.3803
ddim,4,2,150,0.0306,600,1500,0.9853,quadratic,quadratic,0.9638,0.9878,0.9761,0.8344,0.2055,0.3298,0.6588
ddim,4,2,150,0.0306,600,1500,0.9853,polar2,polar,0.9642,0.9867,0.9763,0.7868,0.2529,0.3827,0.6847
ddim,4,2,150,0.0306,600,1500,0.9853,polar3,polar,0.9646,0.9869,0.9766,0.7843,0.2610,0.3917,0.6893
ddim,4,2,150,0.0306,600,1500,0.9853,polar8,polar,0.9595,0.9825,0.9729,0.6217,0.2333,0.3393,0.6609
ddim,4,2,150,0.0306,600,1500,0.9853,mlp,mlp,0.9622,0.9846,0.9750,0.6695,0.2545,0.3688,0.6767
ddim,4,4,150,0.0205,600,3000,0.9573,analytic,analytic,0.8889,0.9036,0.8975,0.3838,0.1854,0.2500,0.5768
ddim,4,4,150,0.0205,600,3000,0.9573,knn,knn,0.7440,0.7574,0.7576,0.1280,0.1049,0.1153,0.4363
ddim,4,4,150,0.0205,600,3000,0.9573,altered_knn,altered_knn,0.7888,0.8023,0.8177,0.0496,0.1415,0.0735,0.4379
ddim,4,4,150,0.0205,600,3000,0.9573,kernel,kernel,0.7828,0.7971,0.7936,0.3000,0.1024,0.1527,0.4749
ddim,4,4,150,0.0205,600,3000,0.9573,linear,linear,0.2396,0.2274,0.3061,0.0221,0.8244,0.0430,0.1352
ddim,4,4,150,0.0205,600,3000,0.9573,quadratic,quadratic,0.8711,0.8857,0.8802,0.3550,0.1732,0.2328,0.5592
ddim,4,4,150,0.0205,600,3000,0.9573,polar2,polar,0.8799,0.8939,0.8921,0.2153,0.2122,0.2138,0.5538
ddim,4,4,150,0.0205,600,3000,0.9573,polar3,polar,0.8849,0.8986,0.8960,0.2575,0.2317,0.2439,0.5713
ddim,4,4,150,0.0205,600,3000,0.9573,polar8,polar,0.8862,0.9004,0.8977,0.2402,0.2098,0.2240,0.5622
ddim,4,4,150,0.0205,600,3000,0.9573,mlp,mlp,0.8860,0.9001,0.8969,0.2659,0.2146,0.2375,0.5688
ddim,4,8,150,0.0290,600,6000,0.9472,analytic,analytic,0.8830,0.9042,0.8943,0.5076,0.1724,0.2574,0.5808
ddim,4,8,150,0.0290,600,6000,0.9472,knn,knn,0.6858,0.6985,0.7154,0.1004,0.2603,0.1449,0.4217
ddim,4,8,150,0.0290,600,6000,0.9472,altered_knn,altered_knn,0.7767,0.7940,0.8136,0.0745,0.1983,0.1083,0.4512
ddim,4,8,150,0.0290,600,6000,0.9472,kernel,kernel,0.0290,0.0000,0.0000,0.0290,1.0000,0.0564,0.0282
ddim,4,8,150,0.0290,600,6000,0.9472,linear,linear,0.1244,0.1045,0.1607,0.0259,0.7931,0.0502,0.0774
ddim,4,8,150,0.0290,600,6000,0.9472,quadratic,quadratic,0.8578,0.8767,0.8707,0.3743,0.2259,0.2817,0.5792
ddim,4,8,150,0.0290,600,6000,0.9472,polar2,polar,0.8643,0.8828,0.8790,0.3079,0.2431,0.2717,0.5772
ddim,4,8,150,0.0290,600,6000,0.9472,polar3,polar,0.8747,0.8936,0.8889,0.3204,0.2414,0.2753,0.5844
ddim,4,8,150,0.0290,600,6000,0.9472,polar8,polar,0.8799,0.8988,0.8930,0.3673,0.2483,0.2963,0.5975
ddim,4,8,150,0.0290,600,6000,0.9472,mlp,mlp,0.8772,0.8972,0.8922,0.2888,0.2086,0.2422,0.5697
ddim,4,16,150,0.0428,600,12000,0.9581,analytic,analytic,0.8454,0.8791,0.8626,0.3922,0.0933,0.1508,0.5150
ddim,4,16,150,0.0428,600,12000,0.9581,knn,knn,0.6468,0.6626,0.6854,0.1169,0.2940,0.1673,0.4149
ddim,4,16,150,0.0428,600,12000,0.9581,altered_knn,altered_knn,0.7634,0.7926,0.7875,0.1518,0.1132,0.1297,0.4611
ddim,4,16,150,0.0428,600,12000,0.9581,kernel,kernel,0.0428,0.0000,0.0000,0.0428,1.0000,0.0822,0.0411
ddim,4,16,150,0.0428,600,12000,0.9581,linear,linear,0.0749,0.0408,0.0779,0.0376,0.8355,0.0720,0.0564
ddim,4,16,150,0.0428,600,12000,0.9581,quadratic,quadratic,0.8194,0.8450,0.8461,0.2231,0.2497,0.2357,0.5403
ddim,4,16,150,0.0428,600,12000,0.9581,polar2,polar,0.8380,0.8667,0.8587,0.2996,0.1972,0.2379,0.5523
ddim,4,16,150,0.0428,600,12000,0.9581,polar3,polar,0.8361,0.8654,0.8568,0.2897,0.1832,0.2244,0.5449
ddim,4,16,150,0.0428,600,12000,0.9581,polar8,polar,0.8380,0.8688,0.8578,0.2929,0.1494,0.1978,0.5333
ddim,4,16,150,0.0428,600,12000,0.9581,mlp,mlp,0.8412,0.8723,0.8599,0.3316,0.1459,0.2026,0.5375
ddim,8,2,150,0.0278,600,1500,0.9860,analytic,analytic,0.9370,0.9567,0.9471,0.8274,0.2500,0.3840,0.6703
ddim,8,2,150,0.0278,600,1500,0.9860,knn,knn,0.7678,0.7895,0.7772,0.5000,0.0072,0.0142,0.4019
ddim,8,2,150,0.0278,600,1500,0.9860,altered_knn,altered_knn,0.8547,0.8775,0.8838,0.0396,0.0594,0.0475,0.4625
ddim,8,2,150,0.0278,600,1500,0.9860,kernel,kernel,0.9066,0.9325,0.9193,0.0000,0.0000,0.0000,0.4663
ddim,8,2,150,0.0278,600,1500,0.9860,linear,linear,0.6978,0.7068,0.8195,0.0366,0.3849,0.0669,0.3868
ddim,8,2,150,0.0278,600,1500,0.9860,quadratic,quadratic,0.9327,0.9531,0.9428,0.8849,0.2212,0.3540,0.6535
ddim,8,2,150,0.0278,600,1500,0.9860,polar2,polar,0.9343,0.9524,0.9459,0.5719,0.3004,0.3939,0.6731
ddim,8,2,150,0.0278,600,1500,0.9860,polar3,polar,0.9279,0.9468,0.9375,0.8514,0.2680,0.4077,0.6772
ddim,8,2,150,0.0278,600,1500,0.9860,polar8,polar,0.9006,0.9209,0.9109,0.7868,0.1924,0.3092,0.6151
ddim,8,2,150,0.0278,600,1500,0.9860,mlp,mlp,0.9309,0.9515,0.9412,0.8676,0.2122,0.3410,0.6463
ddim,8,4,150,0.0150,600,3000,0.9747,analytic,analytic,0.9220,0.9304,0.9274,0.6022,0.3733,0.4609,0.6956
ddim,8,4,150,0.0150,600,3000,0.9747,knn,knn,0.6409,0.6499,0.6473,0.1818,0.0467,0.0743,0.3621
ddim,8,4,150,0.0150,600,3000,0.9747,altered_knn,altered_knn,0.8056,0.8164,0.8251,0.0416,0.1000,0.0588,0.4376
ddim,8,4,150,0.0150,600,3000,0.9747,kernel,kernel,0.8390,0.8518,0.8450,0.0000,0.0000,0.0000,0.4259
ddim,8,4,150,0.0150,600,3000,0.9747,linear,linear,0.3130,0.3086,0.4601,0.0132,0.6033,0.0259,0.1672
ddim,8,4,150,0.0150,600,3000,0.9747,quadratic,quadratic,0.9162,0.9250,0.9218,0.5771,0.3367,0.4253,0.6751
ddim,8,4,150,0.0150,600,3000,0.9747,polar2,polar,0.9143,0.9216,0.9218,0.4146,0.4367,0.4253,0.6735
ddim,8,4,150,0.0150,600,3000,0.9747,polar3,polar,0.9063,0.9139,0.9129,0.4677,0.4100,0.4369,0.6754
ddim,8,4,150,0.0150,600,3000,0.9747,polar8,polar,0.8706,0.8793,0.8783,0.3856,0.3033,0.3396,0.6094
ddim,8,4,150,0.0150,600,3000,0.9747,mlp,mlp,0.9129,0.9222,0.9196,0.4643,0.3033,0.3669,0.6446
ddim,8,8,150,0.0228,600,6000,0.9797,analytic,analytic,0.8747,0.8893,0.8814,0.6032,0.2495,0.3529,0.6211
ddim,8,8,150,0.0228,600,6000,0.9797,knn,knn,0.5464,0.5568,0.5548,0.1011,0.1028,0.1020,0.3294
ddim,8,8,150,0.0228,600,6000,0.9797,altered_knn,altered_knn,0.7300,0.7406,0.7651,0.0729,0.2801,0.1156,0.4281
ddim,8,8,150,0.0228,600,6000,0.9797,kernel,kernel,0.0228,0.0000,0.0000,0.0228,1.0000,0.0447,0.0223
ddim,8,8,150,0.0228,600,6000,0.9797,linear,linear,0.1561,0.1412,0.2346,0.0213,0.7965,0.0416,0.0914
ddim,8,8,150,0.0228,600,6000,0.9797,quadratic,quadratic,0.8564,0.8704,0.8628,0.5969,0.2560,0.3583,0.6144
ddim,8,8,150,0.0228,600,6000,0.9797,polar2,polar,0.8687,0.8821,0.8761,0.5000,0.2976,0.3731,0.6276
ddim,8,8,150,0.0228,600,6000,0.9797,polar3,polar,0.8613,0.8748,0.8693,0.4437,0.2845,0.3467,0.6107
ddim,8,8,150,0.0228,600,6000,0.9797,polar8,polar,0.8357,0.8491,0.8459,0.3046,0.2626,0.2820,0.5656
ddim,8,8,150,0.0228,600,6000,0.9797,mlp,mlp,0.8528,0.8668,0.8611,0.4275,0.2516,0.3168,0.5918
